DOY2,HR2,CO2,FC,G_1_1_1,H,H2O,LE,LW_IN,LW_OUT,NETRAD,PA,PPFD_IN,PPFD_OUT,RH,SC,SH,SLE,SW_IN,SW_OUT,TAU,TA_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_6_1,T_CANOPY,T_SONIC,USTAR,U_SIGMA,VPD,V_SIGMA,WS,W_SIGMA,G_2_1_1,TA_1_1_3,TA_1_1_2,TS_1_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,G,TA
1,0.25,526.5831041575,2.18114856175,16.261089,27.4896713494999,9.50469509938662,32.3809815659999,347.78,350.22,4.539,101.126964,0.161,11.225,99.6,3.47570793329999,2.730768281275,1.73232445070001,0.3443,2.8338,0,9.27699999999999,5.203575,5.4275,15.765,6.7,6.369625,5.108925,5.01375,5.9,6.967,4.116275,12.1475,9.51155181491249,0.9566024,2.52728090555,2.16816796667706,1.74945945935,6.095701931,1.0902617081,3.93912499999999,12.5865,8.977750525,7.61515,6.91305,6.91435,6.28105,6.47505,6.64005,6.7063,6.9636,7.6266,8.44,6.87355,6.24135,5.928225,6.189275,6.3761,6.32305,6.540675,6.9752,7.997175,6.97338000019734,8.06099999999999
1,0.75,523.3005391875,2.9062865055,3.73164999999998,17.9846700842499,9.2064744825,26.4772483154999,347.21,348.77,5.50104999999997,101.10885908,0.170725,10.995,99.6,0.933000325,2.071,0.912905191649999,0.332349999999999,2.9017,0,9.37874999999999,5.2275,5.4275,15.7675,6.7,6.383425,5.1,5,5.891925,6.959075,4.104675,11.792,9.90098792322685,0.8966397661,2.824643709675,2.15998858802866,1.852616061075,6.0156613267,0.98391770785,3.93579999999999,12.4005,9.099451075,7.58715,6.82544999999999,6.90915,6.30245,6.473025,6.61805,6.701625,6.9553,7.6203,8.44,6.746875,6.211375,5.920625,6.1485,6.3768,6.312125,6.579625,7.087125,8.09125,2.97038166685152,7.57879999999999
1,1.25,543.662,1.9960605909,3.57631675,20.55504297,9.47431961222075,35.4302677454999,347.12,346.6775,3.46917499999998,101.1258171675,0.171625,9.56,99.5,2.8100586595,1.882366705,1.2199355198,0.26875,2.85265,0,8.97924999999999,5.2275,5.41815,15.68675,6.7,6.367875,5.0525,4.96375,5.9,6.954675,4.1054,11.452,9.81905103321979,0.9047805952,2.556800129375,2.15723979585494,1.6319174172,5.8989292591,0.968063482,3.93472499999999,12.55425,8.80008877500001,7.58735,6.67882499999999,6.88965,6.32352499999999,6.45255,6.6191,6.701625,6.9553,7.6203,8.4405,6.70675,6.217,5.931,6.1285,6.3936,6.312125,6.579625,7.087125,8.07875,4.46844305518689,7.35
1,1.75,536.3809,2.15204352525,4.34354949999999,21.70802535625,9.55952145631022,34.293712732,347.4525,347.82,2.78577499999999,101.1282307925,0.180075,8.734,99.5,2.4001243526,2.7998913561,1.201701630375,0.292675,2.848125,0,8.63574999999999,5.251425,5.3891,15.615,6.7,6.399025,5.0525,4.94675,5.9,6.95,4.117,11.093,9.1663734070431,0.8932520464,2.5296065051,1.95606912919553,1.68112425852168,5.648356467125,0.9372992835,3.84599999999999,13.2115,8.3129096,7.605,6.51117499999999,6.8487,6.36349999999999,6.432525,6.598625,6.681625,6.934325,7.599825,8.4405,6.6035,6.23475,5.946375,6.1285,6.4054,6.319625,6.567125,7.087125,8.07875,4.66573333350371,7.0946
1,2.25,520.7015,3.00940302765,4.383525,20.7794811304999,10.3043370248978,28.4502,346.1975,350.14,2.46305,101.14108815,0.174325,9.1699999999999,99.5,1.14788455125,3.4372068624,1.46964686855,0.278025,2.9438,0,7.91877499999998,5.287675,5.344775,15.6725,6.7,6.36865,5.044425,4.9214,5.9,6.96375,4.1,11.231,8.792396410625,0.91196705355,2.31669579038721,1.99106526498293,1.544129016875,5.78160230189999,1.054805431375,3.71937499999999,13.74,8.059590975,7.5779,6.42444999999999,6.7893,6.38344999999999,6.45055,6.599125,6.6811,6.934325,7.599825,8.4405,6.401,6.2735,5.936125,6.1075,6.4062,6.3275,6.567125,7.07925,8.07875,5.00731277803714,7.50432500000001
1,2.75,517.31714645,3.132675891625,4.0648,12.2315800499999,9.59040178257962,29.71501371125,346.285,349.7,3.51865,101.14373304,0.184975,9.91184999999986,99.4775,1.1788308718,2.4971376924,1.155675003875,0.39075,2.89775,0,7.96559999999998,5.276075,5.3605,15.6,6.7,6.36685,5.044425,4.904675,5.891925,6.983,4.109075,10.3415,8.60595,0.91003675,2.09216873612541,2.23849977225,1.51105403218757,5.58409712325,0.960628676624999,3.48069999999999,13.696,8.42258835000001,7.568975,6.3793,6.75035,6.40295,6.454075,6.58015,6.6811,6.934325,7.599825,8.421,6.271625,6.30475,5.9515,6.1075,6.4062,6.315,6.574625,7.07925,8.07875,5.79746694405948,7.27742500000001
1,3.25,514.5927,2.470730908,4.03924999999999,21.756630285,9.04529783498518,27.593745,345.065,347.54,3.16925,101.144885225,0.18655,9.91339999999995,99.5,3.1719,3.35539999999998,1.4826341653,0.35885,2.914,0,8.28149999999999,5.287675,5.3275,15.6725,6.7,6.384825,5.013075,4.918425,5.9,6.9714,4.117275,10.431,8.89852494469999,0.92613619555,2.143143427625,2.0523498905,1.46266153765111,5.628467162875,0.914190168,3.067,13.87775,8.20715217500001,7.5525,6.354175,6.7325,6.462875,6.456125,6.580675,6.680575,6.9143,7.578825,8.4405,6.162875,6.36225,5.964,6.0875,6.3854,6.322875,6.575,7.07925,8.07875,4.75838201406947,7.04115
1,3.75,518.6427,2.5640705,3.41839999999999,18.3589212825,9.57472102824912,34.34024082225,342.52,346.84,3.78975,101.131771475,0.188875,9.85969999999995,99.5507105593121,1.91075611575,1.986322810375,1.083883018825,0.3202,2.93825,-0.000108843400000009,8.28874999999999,5.141225,5.3275,15.57275,6.7,6.383425,5.005,4.904675,5.891925,6.983,4.126075,10.453,9.07154164520244,0.90795677095,2.3339029925,2.07797386255,1.51691091063837,5.6495371555,0.8811,2.96897499999999,13.73225,7.917334825,7.57035,5.87225,6.69617499999999,6.523325,6.4382,6.5812,6.680575,6.913325,7.578825,8.421,6.034125,6.4785,6.00275,6.066875,6.3854,6.330375,6.575,7.066125,8.07875,6.8050833336807,6.8658
1,4.25,532.194112325,3.5562671435,3.1801,22.398357335,9.4213110525,27.56833135,344.5875,345.68,4.44480000000001,101.12199169,0.189,9.85929999999995,99.5,1.284030151,2.1515986241,1.1702,0.29665,3.006975,0,8.13699999999998,5.00532499999999,5.3275,15.57775,6.7,6.351675,5.003425,4.9,5.9,6.976075,4.1214,11.1275,8.70490686519999,0.871971152624999,2.3068276802,2.06079241305,1.43640654853201,5.619896454925,0.863780703159065,2.88639999999999,13.69,7.58059905,7.5609,5.887675,5.64525,6.14215,6.42855,6.56745,6.6821,6.92165,7.58565,8.422,5.972625,6.471,6.0205,6.066875,6.3812,6.33825,6.575,7.066125,8.07875,4.74213055520262,6.6995
1,4.75,504.80588844,2.751286081375,3.21457499999999,14.799177135,9.37149249492528,27.9682408905,342.2,346.9,4.65887499999995,101.13348678,0.18565,9.78577499999985,99.6987074494567,1.3038377996,1.8960211498,1.12005300155,0.306225,3.0062,0,8.34174999999999,4.99299999999999,5.31815,15.73675,6.7,6.38245,4.844425,4.918425,5.9,6.983,4.1214,10.608,8.67626869479466,0.8885566729,2.398125144,2.14736104840306,1.52844427801605,6.16104226869999,0.894435363,2.451525,13.6155,7.3693578,7.5525,5.9016,5.6242,6.12315,6.4086,6.56845,6.66115,6.9206,7.5657,8.422,5.942,6.39875,6.06425,6.0465,6.3652,6.32575,6.575,7.066125,8.072,4.54135138905042,6.6091
1,5.25,521.1543820425,2.04254860519999,3.33374799999999,14.5639146475,9.41305108369848,27.30262822125,343.575,347.78,3.5618,101.185375625,0.176775,9.09919999999987,99.8,1.3272071383,1.9996374608,1.612806531,0.3023,2.951825,0,8.08999999999999,4.98364999999999,5.249975,15.62075,6.7,6.399075,4.835175,4.918425,5.860575,6.987675,4.117,10.0355,9.0250813924147,0.9200294832,2.484255047125,1.948529358,1.63555166865,5.8949238987,0.985085818649998,2.12495,13.3135,7.498979075,7.5525,5.893875,5.64215,6.1228,6.39065,6.5485,6.66115,6.9206,7.5657,8.423,5.865125,6.339375,6.0945,6.061875,6.3652,6.332625,6.575,7.066125,8.072,4.22353263898946,6.7139
1,5.75,541.31942608,2.8564401585,2.94704999999999,22.3546988475,9.66037996459885,25.814587341,343.1775,347.16,3.231,101.20545633,0.184075,6.79235,99.7775,1.36587313145,3.4307494086,1.642,0.268174999999999,2.985075,0,7.82707499999998,4.97952499999999,5.218425,15.669,6.7,6.38245,4.85085,4.872275,5.860575,6.96375,4.117,9.827,8.9652113797,0.947485750925,2.2695199663,2.21088787536105,1.5058580818522,5.975835082,0.9632,2.06004999999999,13.0135,7.4731828,7.560575,6.2142,6.585325,6.7862,6.358825,6.54025,6.65855,6.892775,7.53735,8.4215,5.78825,6.274375,6.13325,6.064125,6.3612,6.3405,6.575,7.066125,8.072,3.97467861093212,6.77005
1,6.25,520.9128,2.789162044425,2.39762499999999,12.222769503,9.40485631233629,32.5827464,342.5775,346.76,3.2332,101.225439025,0.1843,7.79167499999996,99.6775,1.1894738094,2.5017397964,1.045060730075,0.298925,2.92845,0,8.23324999999999,4.98689999999999,5.218425,15.598,6.7,6.336075,4.8525,4.755375,5.884325,6.983,4.1214,9.64199999999999,8.9067586155,0.832823417,2.448482945875,1.9768819842,1.481763996625,5.839832009125,0.867989253376166,2.06562499999999,12.73325,7.374899775,7.5525,6.20805,6.58325,6.82505,6.339325,6.52075,6.658025,6.892775,7.55835,8.4215,5.7045,6.2025,6.163875,6.067,6.3444,6.348,6.575,7.066125,8.0595,3.95503875015482,6.824875
