DOY2,HR2,T_BOLE_1_1_1,T_BOLE_2_1_1,G_1_2_1,G_2_2_1,G_3_2_1,G_4_2_1,NEE,G_1_1_1,USTAR,FC,LE,SLE,H,SH,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN_1_1_1,PPFD_OUT,PPFD_IN_1_2_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,RH_1_1_1,RH_1_2_1,RH_1_3_1,WS,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1
1,13.75,-8.1366,-8.192975,-1.49675,-1.322475,-1.7499,-1.36615,0.190588,-0.972547,0.49434575,0.1947375,9.0710875,0.93048925,61.2746,5.4396625,109.42225,244.99475,51.02685,266.77375,287.675,367.298,43.801675,10.0070475,-6.541,-6.85545,-6.953025,-6.812625,88.2049,89.2449,86.54685,3.6886,-3.75145,-3.3549,-3.057775,-2.705075,-1.259075,0.37155,-3.04985,-2.867725,-2.598975,-2.4714,-1.14505,0.36621
1,14.25,-8.138825,-8.0814,-1.447875,-1.3041,-1.7267,-1.342575,0.18669325,-0.97333225,0.52672625,0.223513,8.90373,0.75843,55.1336,4.831195,100.5715,233.096,48.340625,268.566,288.84,349.43275,41.07795,9.3373775,-6.518775,-6.712125,-6.66955,-6.593725,87.8685,89.039975,86.29615,3.5854,-3.742925,-3.35355,-3.055325,-2.702,-1.254,0.3780825,-3.025775,-2.8641,-2.581925,-2.4504,-1.12595,0.3871675
1,14.75,-7.90765,-7.8344,-1.43665,-1.330275,-1.704975,-1.33185,0.19369975,-0.96917975,0.517334,0.2110845,7.8208675,0.58439875,42.568475,2.88311,74.598275,196.49,45.265775,267.8295,289.315,311.30875,33.84685,8.22561,-6.5169,-6.6145,-6.600275,-6.554,88.2194,88.5776,85.625875,3.719275,-3.725125,-3.352225,-3.056725,-2.697525,-1.249825,0.38589,-3.017775,-2.85545,-2.55685,-2.43075,-1.10025,0.40525
1,15.25,-7.640625,-7.557225,-1.417,-1.3544,-1.68075,-1.326375,0.16196625,-0.91688775,0.51614925,0.14303875,5.5658625,0.3990395,30.6501,1.53804,52.3992,160.12,37.5411,268.027,288.79925,258.78625,25.7821,6.0015175,-6.2219,-6.420875,-6.2634,-6.33145,88.02095,88.855925,85.7715,3.5031,-3.7138,-3.354425,-3.0538,-2.697475,-1.243425,0.3885175,-3.016875,-2.851425,-2.541325,-2.41975,-1.077175,0.416485
1,15.75,-7.517625,-7.4426,-1.3967,-1.358375,-1.66425,-1.32225,0.1524065,-0.8741655,0.50035375,0.13139175,5.4870825,0.2265365,19.247275,0.18715575,35.1677,110.038,28.36765,268.452,288.78425,169.56275,18.14855,4.7320825,-6.074475,-6.33225,-6.509275,-6.399125,88.234625,88.9226,86.42985,3.514,-3.7088,-3.353775,-3.05405,-2.696275,-1.242825,0.390495,-3.017825,-2.84635,-2.524025,-2.415325,-1.068175,0.4276225
1,16.25,-7.581725,-7.50475,-1.376925,-1.35935,-1.65105,-1.318025,0.14571025,-0.90438875,0.4706445,0.16969375,2.551475,0.084059425,8.12678,-0.420936,13.17505,62.4428,16.7987,269.589,288.213,89.11745,11.423525,2.888875,-6.307925,-6.453975,-6.397475,-6.393675,88.324425,88.8441,86.73565,3.328925,-3.707925,-3.35895,-3.05405,-2.695175,-1.24545,0.390435,-3.018425,-2.844225,-2.510775,-2.403925,-1.06515,0.4450575
1,16.75,-7.6832,-7.60655,-1.361175,-1.3573,-1.6405,-1.313775,0.1241035,-0.968233,0.4055335,0.124156,1.1786,-0.074357125,0.77859,-1.0413,4.64851,28.42325,6.73198,267.03375,285.799,39.714075,5.153425,1.61613,-6.330625,-6.6189,-6.7086,-6.799525,88.98035,89.431625,87.0738,3.253225,-3.711875,-3.364225,-3.055475,-2.695075,-1.248975,0.3907275,-3.01905,-2.841175,-2.501225,-2.4059,-1.061825,0.46068
1,17.25,-7.797825,-7.72015,-1.359625,-1.365,-1.6338,-1.292025,0.1433045,-1.05472725,0.3672375,0.1216035,0.7152685,-0.1805335,-0.6376365,-1.30104,0.50485025,5.712245,1.3670225,265.622,283.279,10.874,1.3617275,1.039385,-6.698475,-6.828725,-6.987425,-7.04775,89.79605,90.0288,87.58515,2.8839,-3.710375,-3.364825,-3.0542,-2.6944,-1.2509,0.3921325,-3.0197,-2.8415,-2.5031,-2.397575,-1.05305,0.47535
1,17.75,-7.91145,-7.83615,-1.3625,-1.352325,-1.6296,-1.21745,0.173409,-1.139445,0.3523965,0.0992148,0.508684,-0.20589975,-2.877815,-1.1948925,-1.01627,0.402658,0.468366,261.97975,280.8265,0.92796075,0.002528955,0.181955,-7.278925,-7.3599,-7.72315,-7.71315,90.160475,90.347075,87.51465,2.8121,-3.705075,-3.3652,-3.05575,-2.697225,-1.254,0.392485,-3.020675,-2.84365,-2.50235,-2.38455,-1.03885,0.503075
1,18.25,-8.0006,-7.9269,-1.362375,-1.338975,-1.62665,-1.188825,0.15171125,-1.2674725,0.38328075,0.101351225,0.40253325,-0.075063,-2.5906625,-0.97516475,-0.87913575,0.1376255,0.416727,261.51325,279.11825,0.0085179125,0,0.157912,-7.82045,-7.8926,-8.548125,-8.8734,90.364575,90.290725,88.09725,2.8176,-3.70355,-3.36325,-3.064275,-2.7014,-1.259875,0.3914925,-3.02315,-2.845875,-2.50295,-2.3656,-1.032575,0.5171675
1,18.75,-8.05245,-7.981875,-1.37705,-1.2983,-1.616525,-1.179125,0.14724575,-1.2844125,0.377853,0.107945,0.4583595,-0.06833815,-2.6572075,-0.6910665,-0.64509475,0.14909575,0.4194765,259.69625,278.6255,0.0045528475,0,0.17256475,-7.96145,-8.1619,-9.2395,-9.3846,90.329925,90.505675,88.4469,3.002575,-3.70575,-3.363475,-3.076,-2.706525,-1.267075,0.3884975,-3.02595,-2.852775,-2.50825,-2.373225,-1.028,0.5227125
1,19.25,-8.08955,-8.024325,-1.36305,-1.26195,-1.604825,-1.1736,0.1702415,-1.2719925,0.34544,0.141664,0.6497915,-0.0105158375,-1.63467,-0.4188355,-0.5490415,0.2685155,0.41849175,263.89025,277.15375,0,0,0.16254,-7.999275,-8.24085,-9.4812,-9.5962,90.8416,90.578775,88.9073,2.93715,-3.706525,-3.36485,-3.086175,-2.710075,-1.27355,0.3832975,-3.0279,-2.85995,-2.511975,-2.36855,-1.02469,0.5192725
1,19.75,-8.4791,-8.432775,-1.36215,-1.230125,-1.621525,-1.170625,0.121939,-1.34269,0.33128175,0.10839875,0.5719185,0.092358675,-0.448487,-0.061334825,-0.37666925,0.32294275,0.36111375,265.64875,276.541,0,0,0.1776515,-8.209025,-8.3745,-9.50975,-9.66835,91.5886,90.8137,89.37215,2.848975,-3.70675,-3.365075,-3.096125,-2.71225,-1.2796,0.3775775,-3.026975,-2.87065,-2.528025,-2.377575,-1.0249225,0.5067875
1,20.25,-8.86775,-8.81865,-1.359925,-1.196425,-1.5766,-1.178325,0.14695075,-1.273655,0.351373,0.11435725,0.37977075,0.11127455,-1.6404325,0.2818465,-0.43069725,0.31999125,0.3609115,264.7795,275.478,0,0,0.15891575,-8.388975,-8.6309,-9.7307,-9.80095,92.097775,90.5283,89.59205,2.994175,-3.70825,-3.37185,-3.1064,-2.71665,-1.286675,0.3741425,-3.0284,-2.87575,-2.53775,-2.38745,-1.030825,0.49016
1,20.75,-9.28425,-9.215875,-1.369575,-1.1783,-1.575475,-1.190325,0.1573035,-1.28099,0.351251,0.14348525,0.46503875,0.2429585,-1.62054,0.3986855,-0.4728935,0.4057515,0.321582,265.13525,274.852,0,0,0.1363225,-8.553825,-8.7842,-9.91055,-10.103,92.1458,90.29655,89.4991,2.8582,-3.7113,-3.3854,-3.115725,-2.719075,-1.294275,0.3674775,-3.02735,-2.875975,-2.54055,-2.41125,-1.045425,0.4813825
1,21.25,-9.4145,-9.344025,-1.3639,-1.164125,-1.5951,-1.19985,0.15358775,-1.2486775,0.32299525,0.14401575,0.36865075,0.2634635,-1.4082925,0.9417075,-0.44402525,0.35559675,0.2509025,264.06925,273.832,0,0,0.14680925,-8.74535,-8.7468,-10.0385,-10.0915,91.76795,90.206775,89.557475,2.8201,-3.71545,-3.39915,-3.12245,-2.724275,-1.299425,0.36373,-3.026275,-2.87615,-2.540175,-2.42615,-1.03585,0.48697
1,21.75,-9.6193,-9.562325,-1.3576,-1.157975,-1.6351,-1.227275,0.16741075,-1.33373,0.3819505,0.11857025,0.53155975,0.13768225,0.957728,1.0377125,-0.4309795,0.40168875,0.21308275,264.99175,273.58025,0,0,0.125836,-8.86065,-8.9602,-10.08875,-10.13,92.09445,90.348475,89.2419,2.7901,-3.7206,-3.398975,-3.12905,-2.726925,-1.3042,0.3645275,-3.0259,-2.875375,-2.54015,-2.43545,-1.04475,0.4897375
1,22.25,-9.8833,-9.817175,-1.354775,-1.1791,-1.65155,-1.25865,0.157345,-1.507625,0.366111,0.153941,0.516691,0.162246,-1.88053,0.61342075,-0.253303,0.407115,0.22586,266.2995,273.90275,0,0,0.138173,-8.844725,-9.1484,-10.1835,-10.23875,91.9709,90.288875,89.124675,2.896925,-3.724425,-3.40195,-3.1369,-2.733775,-1.31235,0.3659725,-3.027975,-2.87495,-2.54695,-2.43725,-1.0546,0.4812975
1,22.75,-10.64625,-10.595,-1.3586,-1.198625,-1.643625,-1.2928,0.166234,-1.68626,0.406097,0.140731,0.471399,0.23454325,-1.34842,1.052525,0.139275325,0.317188,0.23433125,266.59,273.8295,0,0,0.1403605,-8.90085,-9.1091,-10.619,-10.543,92.08325,90.518675,89.1579,3.04,-3.7363,-3.403525,-3.139125,-2.73855,-1.319225,0.3658825,-3.031775,-2.873825,-2.571975,-2.451025,-1.057525,0.478005
1,23.25,-11.2,-11.136,-1.37555,-1.2188,-1.638725,-1.311525,0.139406,-1.7148375,0.388408,0.128143,0.677015,0.2777495,-0.159034,1.2083375,0.15707075,0.3451555,0.22622425,265.7475,273.2745,0,0,0.12953725,-9.025175,-9.1487,-10.71,-10.641,91.67105,90.528475,89.236,3.0271,-3.749125,-3.40345,-3.142375,-2.745575,-1.32765,0.359645,-3.038375,-2.874075,-2.570675,-2.468,-1.071025,0.4781075
1,23.75,-11.19975,-11.12425,-1.391325,-1.243725,-1.642025,-1.32075,0.124827,-1.7298575,0.411507,0.125756,0.938053,0.2713165,-1.17885,1.184825,0.1120435,0.3350125,0.16185925,266.63725,271.91575,0,0,0.13755625,-9.052975,-9.2759,-11.08625,-11.06625,91.5509,90.749975,89.466525,2.9887,-3.76225,-3.40215,-3.1414,-2.74925,-1.334225,0.35294,-3.04965,-2.875275,-2.57805,-2.48435,-1.089775,0.4690675
2,0.25,-7.64515,-7.902925,-0.7541425,-1.010955,-1.22105,-0.896985,0.090260775,-1.0337425,0.365683,0.059715425,0.77526825,0.298679,-2.23905,0.8551895,-3.84425,0.4617905,0.1948725,251.527,265.779,0,0,0.0271412,-9.7701,-10.223,-11.431,-11.496,89.497,87.9516,87.51855,2.8697,-4.56365,-4.3352,-4.1448,-3.8476,-2.871875,-0.99181,-4.011025,-3.89905,-3.611025,-3.5222,-2.601575,-0.7498875
2,0.75,-8.0565,-8.3175,-0.7662125,-1.02105,-1.22905,-0.9070975,0.103401,-0.9910855,0.3889735,0.126344,0.2598215,0.20159575,-3.06669,0.76225625,-3.41771,0.3878345,0.22784475,249.244,265.698,0,0,0.0271412,-9.679025,-10.18125,-11.238,-11.4,89.420725,87.68625,87.41885,2.8021,-4.57,-4.331025,-4.138075,-3.8474,-2.872475,-0.9918725,-4.00945,-3.896,-3.6233,-3.567075,-2.608025,-0.76446
2,1.25,-8.40145,-8.335625,-0.7846675,-1.023825,-1.2416,-0.9216725,0.10230375,-0.956668,0.36746725,0.11213725,5.02136,0.24473475,-1.8223625,0.90462125,-0.967698,0.4439595,0.19509675,251.409,266.818,0,0,0.030842225,-9.8726,-10.17375,-11.344,-11.405,89.495775,87.482,87.14995,2.6651,-4.5741,-4.331875,-4.13475,-3.846625,-2.872875,-0.9919475,-4.0038,-3.893025,-3.617625,-3.5936,-2.6077,-0.7716125
2,1.75,-8.1581,-8.0535,-0.78657,-1.0224,-1.2454,-0.93754,0.1012065,-0.878665,0.377796,0.0979305,0.4866195,0.262026,-1.28061,0.8474605,-0.524009,0.4936075,0.1577125,254.505,266.634,0,0,0.0271412,-9.8726,-10.3015,-11.648,-11.285,89.704725,87.431525,86.90685,2.7596,-4.5722,-4.333,-4.1108,-3.8435,-2.863,-0.99243,-3.9869,-3.8816,-3.6175,-3.557,-2.6066,-0.77849
2,2.25,-8.0709,-7.9616,-0.78469,-1.0292,-1.2495,-0.93286,0.1242255,-0.861468,0.362114,0.10098455,0.7251885,0.2514245,-1.0513415,0.8998785,-0.449035,0.5598605,0.16979,254.897,266.287,0,0,0.034025375,-10.114,-10.43575,-11.342,-11.111,89.741825,87.499875,87.2347,2.7269,-4.5613,-4.3315,-4.1148,-3.8426,-2.8646,-0.99049,-3.9849,-3.8789,-3.6235,-3.5402,-2.6312,-0.76668
2,2.75,-7.95,-7.823,-0.7942,-1.0386,-1.2403,-0.93141,0.1014876,-0.922813,0.325013,0.08858205,0.7010065,0.371111,-1.35716,1.3678775,-0.676026,0.49742425,0.171526,254.378,264.863,0,0,0.0222064,-10.281,-10.619,-11.223,-11.263,89.66845,87.50745,87.5307,2.6732,-4.5651,-4.3288,-4.1252,-3.8404,-2.865,-0.99137,-3.989,-3.8812,-3.6285,-3.563,-2.6201,-0.75894
2,3.25,-8.7289,-8.67295,-0.83354,-1.0535,-1.25,-0.93653,0.108393,-0.794293,0.349935,0.08094915,0.8382155,0.5246625,-0.248568,1.7633725,-0.54969,0.5826585,0.22494725,254.348,265.792,0,0,0.0271412,-10.219,-10.772,-11.465,-11.582,89.65915,87.34215,86.93135,2.705425,-4.5657,-4.3239,-4.1381,-3.8379,-2.8638,-0.99262,-3.9895,-3.8823,-3.6376,-3.5629,-2.6444,-0.75852
