DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,H2O_1_5_2,H2O_1_6_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_5_2,CO2_1_5_3,CO2_1_6_2,CO2_1_6_3,CH4_1_1_1,CH4_1_2_1,CH4_1_3_1,CH4_1_5_1,CH4_1_6_1
1,0.25,2.64865713573507,13.2103645612197,0.26809524824176,1.32136293037806,1.72015615843246,25.0213711030024,2.19800855231033,0.46171288351712,-2.58524968251363,-2.77232102392321,0.790374016153664,2.5,1.785,0.985,0.45,0.3075,12.464,10.946,12.5127,12.45385,12.4774,11.8898,11.49615,102.443155,88.26,3.3604,12.605,10.8825,12.685,11.9075,12.24,1.875,-1.015,3.2,1.0075,360.35,376.775,362.1,365.9,0.28,0.06,-0.02,0,0.02,-0.1,0.31,0.14,0.23,0.01,12.2855,12.34175,12.69775,13.2705,13.37825,13.87675,15.564,16.34125,16.873,11.72675,11.73275,12.38575,12.729,13.042,14.204,14.874,15.63975,16.4605,11.291,12.50225,12.814,13.42025,13.4145,14.784,15.619,16.223,16.86375,12.09725,12.06375,12.8805,13.18425,13.402,15.42375,16.1775,16.50625,12.717,12.82825,13.161,13.72675,13.8235,15.8835,16.833,16.783,0.40275,-1.98125,-2.79,-10.39,12.6811947660845,11.1599698632109,11.2593977850928,11.2484398807987,10.2991545201226,11.1176062874102,11.1188169531571,429.092791471558,432.533838432427,432.926240846902,433.611161186447,434.739856476556,437.107238875425,435.888187575165,445.719631384083,453.376132538438,450.851901681423,459.586494513713,462.661503136011,2084.95918260677,2089.3579939742,2073.23847926439,2086.53758648317,2079.02579280412
1,0.75,2.5770164146048,12.9547166810054,0.282215824594134,1.43348823710693,2.65297763164162,20.0469124217014,3.99378791722914,0.469371867329967,-2.92043194337152,0.0396359010984051,0.809427620909578,2.4,1.715,0.9775,0.47,0.32,12.406475,10.868,12.23405,12.14645,12.3182,11.9091,11.32855,102.4229,90.9875,3.1782,12.25,10.8725,12.3225,11.8475,12.03,1.8,-1.0175,3.2,1.005,362.225,377.05,361.05,365.8,0.28,0.06,-0.01,0,0.01,-0.1,0.3,0.14,0.23,0.01,12.268,12.32375,12.69025,13.265,13.372,13.8725,15.56225,16.33975,16.8715,11.6665,11.6865,12.32075,12.712,13.03025,14.20925,14.872,15.63375,16.4615,11.1425,12.497,12.8165,13.42025,13.417,14.78775,15.618,16.2235,16.86275,12.078,12.0305,12.849,13.1685,13.395,15.42325,16.17725,16.50625,12.70775,12.77425,13.154,13.72775,13.82625,15.892,16.832,16.782,-0.4775,-2.9205,-2.949,-10.4575,10.5902786558374,10.8433925077796,10.9621306121524,10.81916111456,9.97955272653637,10.8869237950148,10.8873638958429,430.843868274698,435.201227361296,431.510140440081,435.438292623345,431.97008167692,438.933117007324,436.133798853167,447.192610406805,453.866951298339,449.684720732821,461.603215006025,456.847180636778,2077.27549674472,2089.6382433712,2093.40266443063,2076.00683229864,2079.56513398617
1,1.25,2.76412438169387,12.6945308349305,0.273537759099155,1.26155554472062,2.12664854583377,18.0049772051961,1.66230718597348,0.464485122852216,-1.15424999572715,-1.19145893957385,0.849720872746102,2.5,1.75,1.005,0.4375,0.31,11.891225,10.63,11.901,11.8625,11.8214,11.4641,11.294025,102.4489725,91.235,3.089225,12.2625,10.8475,12.2125,11.5625,12.14,1.8,-1.0225,3.2,1.0075,362.55,375.225,362.55,367.05,0.28,0.06,-0.02,0,0.01,-0.1,0.3,0.14,0.22,0.01,12.2125,12.3025,12.6905,13.259,13.367,13.86825,15.56025,16.33825,16.87075,11.63325,11.672,12.28025,12.6945,13.03725,14.21825,14.87,15.63925,16.46275,10.8695,12.48475,12.818,13.42075,13.41375,14.7925,15.617,16.22325,16.86175,12.05025,12.01875,12.8365,13.15175,13.388,15.4235,16.1765,16.50625,12.68775,12.74475,13.1485,13.719,13.829,15.894,16.831,16.781,-0.3845,-3.64175,-3.35525,-10.72,12.8441931891887,10.5445120626204,10.5518948180617,10.4881644519229,9.5322900193974,10.7846869705832,10.9725237621894,430.101195697994,436.144304532694,435.604246369826,435.834221368115,436.321246149185,439.91102626617,434.564655527927,445.269996637106,455.097097265004,450.078360664906,460.427746298801,460.716896795844,2087.01553943195,2105.59890207112,2083.07531256417,2087.36493865344,2117.54133015227
1,1.75,2.63382099025737,12.3199160323851,0.255031026520694,1.5606770620349,1.5149151099522,13.9785743080391,3.3734691906178,0.458604516190009,-1.04019353239756,0.608688269002643,0.807784011493774,2.32,1.6425,0.895,0.4475,0.3175,11.74505,10.29275,11.6548,11.6901,11.6588,11.5276,11.00485,102.463495,93.675,2.930325,12.24,10.545,12.1425,11.13,12.03,1.8,-0.9675,3.2,0.9175,361.5,374.375,362.6,364.1,0.28,0.06,-0.01,0,0.01,-0.1,0.3,0.13,0.22,0.0025,12.181,12.25375,12.6855,13.25125,13.375,13.8645,15.55975,16.33625,16.87,11.61425,11.653,12.2685,12.67725,13.04925,14.21225,14.8675,15.63925,16.4575,10.745,12.46425,12.8115,13.4245,13.408,14.79625,15.6415,16.223,16.86075,11.994,11.99225,12.7745,13.13625,13.382,15.42375,16.175,16.5055,12.657,12.7,13.14575,13.72175,13.83025,15.892,16.83,16.78,-1.068,-3.955,-3.343,-11.98,13.5515169419551,10.7202941346681,10.8653227016706,10.5558813972401,9.22956212792134,10.7012416621805,10.9367898745994,434.315535198738,436.747268113103,434.579385656411,437.364485277997,436.555621419068,443.041058515369,437.639158689977,447.606905225874,459.782468594104,453.915820600919,464.37170778014,461.139635245223,2063.06115951259,2097.43543341846,2136.90385574701,2122.62678875344,2084.29781594722
1,2.25,2.83631262033704,12.1822720794506,0.246168665142063,1.28702516349565,1.88523242919269,23.9867069788761,1.96656470246044,0.478612663090213,-1.32803623005171,0.149343387770526,0.797129479396736,2.47,1.8425,0.9625,0.4575,0.33,11.7579,10.2765,11.5615,11.6142,11.656,11.5785,11.024375,102.4748175,91.31,2.7904,12.25,10.6125,12.2025,11.08,12,1.8,-0.9525,3.2,0.9175,360.4,373.825,363.15,366.15,0.27,0.07,-0.02,0,0.02,-0.1,0.3,0.14,0.2225,0.01,12.12625,12.2005,12.681,13.23625,13.38475,13.86075,15.55,16.33375,16.87,11.60075,11.64325,12.2665,12.659,13.06125,14.2075,14.86475,15.6385,16.453,10.636,12.4445,12.79,13.4095,13.4025,14.80025,15.63975,16.223,16.8605,11.973,11.97575,12.7195,13.12875,13.37575,15.42525,16.16525,16.5055,12.62975,12.6725,13.14075,13.725,13.8315,15.893,16.829,16.78,-3.357,-4.3375,-4.417,-10.62,12.7672831043599,9.80288001776104,9.89003971544915,10.520997773794,8.86308529693466,10.4619953202029,10.7549031584652,437.18609597394,436.004551177118,434.474827462088,438.414437310938,434.834767583864,442.705834263521,434.805224770584,450.337683558346,459.489740851745,449.354800240732,466.471307586297,461.47006261741,2092.46078936476,2100.74176223666,2079.5925932969,2105.81111090714,2106.81202956408
1,2.75,2.8481669025294,12.0283600583721,0.270667470003777,1.18484492687511,1.216559219214,11.0674280155617,2.24468696297946,0.49580600526841,-3.2182802223703,0.893836453188337,0.856926841458066,2.58,1.8925,0.99,0.48,0.3,11.669675,10.03275,11.452575,11.41885,11.652225,11.4047,11.0409,102.477455,92.025,2.77825,12.1825,10.615,12.3125,11.055,11.9,1.8,-0.97,3.2,0.91,359.5,373.4,363,364.3,0.2725,0.07,-0.02,0,0.02,-0.1,0.31,0.14,0.22,0.01,12.098,12.169,12.67025,13.2325,13.394,13.9005,15.551,16.33175,16.878,11.64275,11.694,12.2695,12.64125,13.07325,14.2045,14.874,15.645,16.453,10.46525,12.43,12.78025,13.394,13.398,14.80325,15.638,16.223,16.85975,11.975,11.96725,12.67675,13.12175,13.36825,15.433,16.1655,16.4945,12.674,12.6565,13.14275,13.72325,13.8325,15.891,16.8305,16.7835,-3.94375,-4.7535,-4.74675,-9.41,12.7601989976859,10.1983276225548,10.0586118757465,10.0895974423829,9.31688389952085,10.6378789411683,10.6249815797059,441.799982256202,438.654859749716,437.383667240947,438.927268864811,435.97154402789,441.834324921834,440.541242070091,447.95795540568,462.035436976189,456.531454831935,465.192611633913,466.409412974899,2107.1602162206,2099.5116711225,2088.79545474378,2082.20711273799,2079.07755497111
1,3.25,2.93112949859272,11.5000369722623,0.268397475342193,1.90188130119753,2.66817506217237,14.5476713576309,1.29362820808511,0.4811690891712,-1.94520401067578,-1.22725719132514,0.835930829716456,2.74,1.9725,1.04,0.44,0.2975,11.3769,9.97075,11.3259,11.3631,11.31665,11.3027,11.03505,102.488205,92.2075,2.67415,12.1375,10.355,12.3025,10.9975,11.9,1.7,-0.9325,3.2,1.01,356.275,373.3,362.25,363.35,0.27,0.06,-0.02,0,0.02,-0.1,0.3,0.14,0.22,0.01,12.07325,12.1395,12.66025,13.234,13.40325,13.85275,15.55125,16.32925,16.8785,11.69775,11.6795,12.27025,12.6585,13.065,14.2005,14.89025,15.6415,16.4495,10.385,12.421,12.77975,13.37925,13.39725,14.807,15.63625,16.222,16.85875,11.95275,11.985,12.63625,13.1245,13.36525,15.41775,16.165,16.4945,12.612,12.6345,13.15225,13.72475,13.834,15.888,16.838,16.78325,-4.141,-5.14,-5.464,-9.2275,9.82583154585348,10.0714505399289,9.84950072672931,9.93493823455575,9.41782435554999,10.1772122554339,10.3291076328031,440.757650387473,441.04882531909,437.998507658945,442.456439194434,437.957609348677,444.492575659724,442.145531990289,452.410648278526,461.174976048792,459.356751479584,465.257565260181,463.113759207573,2096.44857312836,2144.53774326724,2145.34026755383,2104.42515230689,2071.73753354187
1,3.75,2.74565825234789,10.982155695945,0.235949993426747,1.91266353840779,1.51287362378908,21.0369240302633,2.56789147523386,0.449648690020612,-3.03191704079688,0.834242687687698,0.799111632248993,2.63,1.86,0.98,0.4375,0.3,10.9029,9.911,10.8663,11.03775,11.2118,11.2756,11.101675,102.4992025,93.065,2.6382,12.0225,10.23,12.255,11.07,11.83,1.8,-0.95,3.2,1.04,361.525,372.95,363.5,363.75,0.27,0.06,-0.03,0,0.01,-0.1,0.32,0.13,0.22,0.01,12.08675,12.13,12.65175,13.23425,13.398,13.84925,15.551,16.30525,16.873,11.69125,11.6315,12.2455,12.83625,13.054,14.2,14.89625,15.6435,16.456,10.39025,12.41625,12.78,13.47125,13.40325,14.81025,15.63425,16.22175,16.85775,11.94725,11.98875,12.61,13.086,13.3955,15.418,16.1625,16.4905,12.6015,12.61425,13.13725,13.72075,13.83775,15.89175,16.838,16.7875,-1.84975,-3.462,-4.627,-8.2675,10.4175667320334,9.67833329344998,9.68993273725452,9.7727523229267,9.01267195163013,10.3003803187578,10.2426416678358,440.401430288333,440.175514670042,440.254905712725,441.861454273956,440.39520865839,445.059362179869,439.576860753519,452.219584859552,462.846250349667,461.065301228454,466.189028928602,463.475914183688,2104.17816202294,2147.82683477418,2153.45716448586,2126.86653913268,2131.80249481304
1,4.25,2.85526876564411,10.8264378647977,0.244638745767641,1.12870773106895,1.8080267777982,10.1302082160807,2.74534791004303,0.503570259282489,-3.23639973402098,-0.031093898256894,0.866988122484837,2.48,1.785,1.015,0.47,0.3175,10.6586,9.85,10.6554,10.77905,10.949925,10.8426,10.956375,102.476435,93.56,2.6005,11.565,10.38,12.0825,11.0875,11.76,1.8,-0.875,3.1,1.02,358.9,371.225,361.85,363.85,0.27,0.06,-0.02,0,0.02,-0.1,0.32,0.13,0.21,0.01,12.05425,12.13,12.65075,13.23425,13.39225,13.8455,15.55025,16.296,16.87275,11.6535,11.675,12.22075,12.823,13.0435,14.204,14.89475,15.644,16.448,10.39025,12.426,12.781,13.48675,13.44475,14.81425,15.6325,16.22175,16.85675,11.947,11.949,12.58275,13.07975,13.37425,15.431,16.16175,16.48975,12.583,12.5965,13.13225,13.7165,13.849,15.89225,16.837,16.7865,-4.166,-5.7635,-5.996,-6.8125,11.2425830974095,10.3773791666645,10.4660006787513,10.1300083349941,9.34959774070423,10.647364611555,10.7584843452347,441.290496102258,441.677564483726,438.287424616978,442.526164676353,436.767068123215,446.412045454562,444.139938372079,454.556255487645,463.339920749273,458.219837382205,469.431906865277,461.741216037768,2075.27829923614,2095.94699751385,2167.57009838343,2141.78765659231,2118.40028795168
1,4.75,2.80326170029925,10.3519091599987,0.21929313776033,1.13699850522793,0.9764440148904,16.4987763579547,3.3982021262184,0.436111517700578,-0.863094064532046,1.25307644095365,0.791052594342535,2.45,1.775,1.005,0.45,0.29,10.4752,9.57325,10.4912,10.5041,10.57845,10.674875,10.1013,102.48894,93.51,2.2657,11.19,10.565,12.065,11.0175,11.57,1.8,-0.9125,3.2,1.045,358.4,369.6,361.25,364,0.27,0.06,-0.02,0,0.01,-0.1,0.31,0.13,0.21,0.01,12.05225,12.1275,12.65,13.2325,13.387,13.84275,15.55075,16.3125,16.8625,11.5975,11.64275,12.21025,12.79775,13.07575,14.21725,14.89475,15.647,16.4345,10.362,12.425,12.7705,13.489,13.4425,14.81725,15.63075,16.22075,16.8565,11.969,11.91725,12.57425,13.07425,13.36025,15.42675,16.162,16.489,12.556,12.5765,13.1235,13.7125,13.8585,15.891,16.837,16.786,-1.789,-3.31775,-5.40675,-7.68,12.0191866170948,10.4405740417722,10.4882005566637,10.5353814314047,9.01235153563482,10.724744634638,10.7071164669394,442.593174491766,444.491467309697,442.15136652199,445.27627971868,440.516917537227,448.001382918719,438.477470742069,453.03582170058,466.692008733897,461.822060029752,470.495574899958,471.549620426798,2098.61857358956,2114.49655087877,2088.12074550022,2145.44631838521,2155.99620935647
