DOY2,HR2,CO2,FC,H2O,SC,H,LE,SH,PA,T_SONIC,PPFD_IN,TAU,USTAR,WS,G_1_3_1,G_2_3_1,LW_OUT,SW_IN,SW_OUT,SLE,RH_1_1_1,RH_2_1_1,TA_1_1_1,TA_2_1_1,VPD_1_1_1,VPD_2_1_1,LW_IN
1,8.25,394.202889325,1.549220659,12.26421675,0.10767045,-26.25118077,14.825497015,3.50475513075,97.287054735,18.1111682,27.6675,-0.052925,0.399179139,2.7257481605,-13.38,-9.5025,381.85,8.735,2.51125,1.4979977225,71.66091759,74.30077192,13.99300205,14.475866625,6.95580098625,7.3410122545,327.15
1,8.75,392.98163315,1.83912192925,12.048335835,0.12273178025,-8.89839997,21.742643135,12.5709136375,97.341280905,18.75737125,89.925,-0.07765,0.40401617275,2.744161136,-13.3425,-9.7425,385.375,37.0725,5.801,4.214955606,69.96659699,71.767291515,14.6574075,15.1009689,7.77242123775,8.340460295,324.35
1,9.25,392.1719489,1.165834071,12.635104235,0.9812185335,8.672413116,30.91757719,42.2697226125,97.372894125,19.765314375,357.075,-0.06125,0.401592087,2.398886872,-11.88,-9.4675,394.2,137.225,32.23,6.034051694,63.233798315,63.60317543,16.521801875,17.3596468,10.12453771025,11.2640175975,325
1,9.75,391.0257313,0.48115353325,12.285048045,0.0432,70.82372875,52.8379391275,32.2980138625,97.4178370525,21.824174225,572.325,-0.042025,0.39341519825,1.97846735825,-7.3615,-9.055,412.6,278.95,49.4525,4.9077670475,55.9192041675,53.8238860775,19.498237775,21.2421223,13.3661894725,16.9079408675,332.025
1,10.25,390.3029103,-0.565691727,12.40288804,-0.0863260725,126.71031315,61.86088792,24.689230725,97.4229040025,23.774639575,775.8,-0.024675,0.3744309105,1.588388126,-1.25575,-8.1025,433.825,378.65,54.43,1.279612326,49.57805093,46.371859715,22.515,23.435,18.015708505,21.592201805,340.35
1,10.75,389.697833875,-1.73778465925,12.21305825,-0.0567,209.269167775,72.315031425,17.08829632,97.4196550175,25.49526625,966,-0.05545,0.35223916125,1.3384581765,7.29675,-6.05425,452.375,468.575,61.0425,-0.2140578,45.7686640175,44.941907655,24.595,25.26,22.7607276675,23.6211197825,346.15
1,11.25,389.3190192,-1.77799784425,11.8124943625,0.3262343445,260.06792905,61.73193294,21.934546795,97.40943951,26.586178675,1112,-0.0743,0.410788201,1.66193522525,14.71,-3.58975,469.725,544.4,67.745,1.236513459,40.90277632,40.1831888125,26.065,27.30904315,25.9181426325,27.5849573025,351.825
1,11.75,389.256039,-1.636190742,11.78027133,0.031225,273.997485475,63.49214325,10.5786525575,97.368390055,27.80419745,1249.5,-0.12722594075,0.4583166055,2.051776718,19.8075,-0.982,479.825,609.5,72.67,5.0607994045,38.29708548,37.0948420625,27.0575,27.742152725,28.171207445,29.028836375,357.075
1,12.25,389.4181117,-1.893285329,11.5145127225,0.081925,314.2015126,58.70869303,7.30583582475,97.33567967,28.63351055,1356.25,-0.1224970375,0.516054061,2.17930844575,19.93,1.87,489.8,658.325,75.9275,0.669630069,35.18543137,36.8989319325,27.65861215,28.3975,30.2139290925,29.682120285,361.875
1,12.75,389.5005419,-1.9345099265,11.38250272,0.067225,315.24228565,54.01742763,5.96720602375,97.285161165,29.08136225,1433.75,-0.126815321,0.525352553,2.370638475,22.17,3.015,497.4,694.225,78.615,0.417075564,32.9859153025,34.43124471,28.5525,29.295,31.9225987375,31.231744775,363.575
1,13.25,389.041534325,-1.98009526375,11.421516995,-0.00506,348.21941375,63.6310524,5.28325442,97.212143155,29.5034817,1475,-0.172304878,0.52229241075,2.32654142775,30.3875,4.09875,502.45,709.525,80.425,2.3224490795,33.0776149675,32.8368578125,29.13,29.5925,33.3626936725,32.3058995225,364.6
1,13.75,389.15416415,-2.0259598735,11.2691988525,0.086175,333.0405633,66.03419603,4.273623801,97.159137705,29.864983,1487.5,-0.14178219325,0.52202102225,2.284593743,30.995,6.861,507.625,707.875,80.65,0.80830608825,32.35460235,31.89192271,29.46298995,30.131450975,34.1872089,33.35576233,367.725
1,14.25,389.45408975,-1.985762607,11.4426694725,0.52709093375,313.23239005,43.85990531,12.9155236175,97.12750271,30.1401175,1482.5,-0.16454004175,0.5442547125,2.314751855,24.04,9.0975,508.35,698.3,80.07,2.457567427,29.2996666525,29.386252755,29.975680475,30.5875,35.59533169,35.326451445,369.575
1,14.75,389.4097362,-2.230368271,11.1364326975,0.047075,301.67239865,72.1382569675,2.98229562375,97.0952312075,30.32161675,1417,-0.160090872,0.5110806135,2.29493553475,23.455,12.9775,508.325,664.75,77.165,0.802743305,29.1366202075,31.1403587675,29.953999625,30.61119975,35.7701533275,35.6128573025,369
1,15.25,389.571737675,-1.985456854,10.9467039675,0.767040961,272.88476985,56.160262905,16.9931738425,97.072296985,30.356821925,1311.5,-0.14535262825,0.52845026975,2.08148080975,26.645,15.1,507.8,606.4,72.1525,2.59674573475,27.87391446,28.60905758,30.415,31.344896625,37.142496895,36.7965557775,367.625
1,15.75,389.690754,-1.9844323905,10.81507019,0.03605,241.78768355,47.549240765,2.1234100575,97.06068653,30.423809125,1199.25,-0.162230397,0.58716726075,2.2011794195,27.51,16.7775,503.075,544.75,65.44,4.9664257975,26.71331621,28.692225465,30.51761275,31.394074125,37.1987765675,37.2268573725,370.075
1,16.25,389.73681775,-1.46544195075,10.781846625,0.0551,177.427223,38.3475962825,0.3940892755,97.0565147025,30.22571095,986.75,-0.1725739525,0.5479069905,2.35967796225,27.4925,16.2175,494.975,465.8,58.79,5.004747921,26.99,28.413619655,30.316710975,31.080257675,36.3155263825,35.971732445,371.475
1,16.75,389.53797865,-1.17075237775,10.7720757675,0.01505,136.83183235,35.1389155,-0.45859158025,97.056138225,29.8842216,814.25,-0.19431594925,0.56117355475,2.30181919225,26.76,15.1475,489.15,356.55,50.0475,3.7095520415,26.6727988875,28.679515585,30.115,30.712201425,36.410511255,34.89192006,369.55
1,17.25,388.76207435,-0.623746506,11.37192536,0.0435,80.604763055,22.663216025,-2.421993874,97.050711815,29.293060025,620.125,-0.1674854035,0.54253362425,2.30792885275,22.2825,15.08,480.75,273.2,40.055,8.6277638475,27.8075,29.3523150375,29.4675,30.18973685,35.4192046775,33.0266446425,367.475
1,17.75,388.68471065,-0.06785,11.784499065,0.0456,26.660455115,16.97161088,-5.09173008725,97.0554872925,28.62713925,395.175,-0.086,0.47633931625,2.11135763025,16.455,15.045,472.2,165.1,29.1425,10.8842957825,30.4117850725,32.336034395,28.8,29.48610275,32.7951670325,30.1369925275,368.375
1,18.25,389.1014443,0.44249013175,12.5687215675,0.1455960575,-2.7319330335,13.29276384,-8.3237009805,97.0776990375,27.49259985,187.25,-0.061375,0.380152257,1.9415252135,12.9075,13.0825,460.55,74.315,17.05,12.7585353425,34.352224105,38.474729305,27.79,27.945,29.12806739,26.1908864625,364.325
1,18.75,389.609477775,0.472470112,13.18134667,0.1806105575,1.7167180055,1.301722866,-9.56315911025,97.105253525,26.242091475,29.0625,-0.019375,0.27309028675,1.350380993,7.34025,9.88,447.55,5.49875,2.9665,10.21527343225,39.4725,44.8364846225,25.745823675,25.7984383,23.84543716,22.09310775,357.8
1,19.25,390.568783775,0.55334044825,13.4533085975,0.318887356,1.882469451,2.48112395675,-9.77968696975,97.1371702575,25.183891875,0.4105,-0.006625,0.17232630875,0.8681283055,2.92075,8.8475,436.55,-5.81225,1.51675,7.15636211025,42.9575,49.8212462525,23.78213935,24.035,20.8781757325,19.4240545025,353.125
1,19.75,391.145157725,0.5982408265,13.218264425,0.25460045925,-0.29577548925,1.299719713,-8.7417249245,97.1805159275,24.231124425,0,-0.00332,0.1350231955,1.08629153725,0,6.33325,425.8,-4.993,1.9825,6.3705257745,48.0905065975,53.4816706,22.216110075,22.422991825,17.973060915,17.156400405,348.05
1,20.25,392.02870855,0.537236422,13.20176904,0.317885209,-1.17430125125,1.655720745,-7.40998104425,97.1923564725,23.29877355,0,-0.0040125,0.099325,1.14434629325,-1.88975,4.77325,417.925,-4.2465,2.04225,7.2302519235,52.33676476,57.788035245,20.645,20.904781025,15.7090289675,15.16528526,344.075
1,20.75,392.2271358,0.6249884185,13.36538617,0.2438374855,-1.96962947575,1.186239144,-2.784634784,97.229332525,22.694135375,0,-0.003895,0.12100529975,1.46790041175,-6.22475,2.4745,413.85,-3.83225,2.30425,6.0313745455,54.6462118875,60.23066476,19.7366297,19.9549352,14.8200423175,14.319653335,340.425
1,21.25,392.4405041,0.8774732475,13.627747765,0.3836249565,0.6286390155,2.43213606025,-1.17826519175,97.248572285,22.191951825,0,-0.0047175,0.13519637225,1.56915824575,-6.69375,0.44225,408.025,-3.3275,2.46175,3.8878317645,56.93066831,62.41391144,18.95778185,19.060369125,13.8661461575,13.68873743,337.925
1,21.75,392.56299045,1.2348136095,13.313464415,0.3270913725,-4.87019927575,1.929009202,0.290054082,97.2503721525,21.9909591,0,-0.0059475,0.2118787015,1.82256127175,-6.697,-0.48,404.8,-3.466,2.352,3.938884706,58.652882625,64.240092215,18.57345255,18.7825,13.28701095,13.43643237,337.175
1,22.25,392.9649198,1.436215374,13.0448903,0.3726301655,-3.80142538775,2.222354439,-0.6890080485,97.24650298,21.51373195,0,-0.00924,0.27034612475,1.92362037275,-6.7925,-1.98675,403.05,-2.894,2.40375,2.404476986,59.14592163,63.327822765,18.0684159,18.725,12.3642230025,13.1591554,335.9
1,22.75,393.55404985,1.779239506,13.021422865,0.3956363295,-11.6532390775,3.14287244,-0.8502306395,97.2717345725,21.320298075,0.00025,-0.022,0.30554551675,2.14233766325,-7.64275,-3.083,400.525,-2.98425,1.914,3.761644033,60.9125,65.13645516,17.52,18.283957225,11.7498971525,12.75662696,333.8
1,23.25,394.24154385,1.7431805445,12.95535248,0.3954563105,-16.86587649,5.069183223,0.36507597675,97.2582007925,21.135442475,0,-0.03075,0.32761755575,2.3336094875,-8.315,-3.70175,398.475,-3.10375,1.83275,1.8919375585,62.68,67.52973966,16.94445545,17.9814589,10.9256755175,11.87898105,332.95
1,23.75,394.7846418,1.664330697,12.928372525,0.334453283,-18.28760295,7.0998240365,-1.069361692,97.2563895525,20.562322575,0,-0.034675,0.32990039325,2.37734324025,-9.3875,-5.134,397.65,-3.1485,1.6565,1.6688604885,63.6222071,67.090698535,16.8,17.662222025,10.239751485,11.468885525,331.575
2,0.25,388.8858961,4.34896049025,15.4716247725,0.398077683,-2.950850143,15.61625295,-0.70987810775,97.155246345,20.679170975,0,-0.0158,0.32184340325,2.3212132875,-6.698,-3.0555,404.075,-3.305,1.7835,-0.1809956705,71.8394052,85.0918332975,18.77,18.7325,12.6959008725,9.67989987225,340.75
2,0.75,389.750229,3.112184817,14.82724527,0.275156362,-10.5840220585,11.56977721,-0.05167886425,97.156865805,20.162037525,0,-0.03135,0.31797517625,2.42662308075,-6.699,-3.742,402.275,-2.892,1.8075,-0.256527983,73.280290675,81.11395059,18.533277,18.355,12.38901617,8.736459652,339.65
2,1.25,389.703999,3.367642426,14.58157186,0.267315392,-14.8777024625,4.27418855,1.37960253425,97.1491602,20.066165275,0,-0.03945,0.356541677,2.40919425325,-6.708,-4.64675,400.3,-2.87475,1.82975,0.802286632,73.1809701675,86.56070064,18.380461975,18.35,12.25910309,8.72838069,337.275
2,1.75,390.6428604,3.103765006,14.45247912,0.289111953,-19.316635475,15.782091685,-0.478634584,97.13056362,19.627993775,0,-0.034,0.349144069,2.41594016075,-6.85725,-5.22175,399.2,-2.757,1.66975,0.0131,75.7776681425,91.12376349,18.248394125,18.223242525,11.66522695,8.881462481,339.15
2,2.25,390.6682814,3.3790267835,14.29341328,0.147847835,-32.2098129,20.88200311,-0.27183963075,97.1268587925,19.450085725,0,-0.0483,0.350370553,2.551760458,-7.14425,-5.8465,398.5,-2.8785,1.5635,-0.589928012,76.784867215,84.82445054,17.984223575,17.7963356,11.5298012975,8.128303074,339.375
2,2.75,389.1076178,3.74270774,13.831861505,0.02005,-15.82454323,25.37377313,-0.304717688,97.1473128175,19.490405875,0,-0.064975,0.36380730675,2.36031372575,-7.772,-6.00025,395.2,-2.6385,1.673,-0.54752735725,76.9986207525,82.27707192,17.6275,17.6275,10.937297975,7.5805718265,339.55
2,3.25,389.523103375,3.64943680325,13.92147658,0.31973840875,-30.82634228,26.625730075,-0.29761860425,97.1199807925,19.0619921,0,-0.07745,0.38479443625,2.62718604875,-8.08,-6.029,392.8,-2.797,1.509,1.28209748525,79.1775,86.6814812225,17.3523754,17.08,10.519025535,7.90481335075,339.9
2,3.75,390.15452475,2.87325281275,13.848182115,0.120700932,-34.95237596,24.299901345,2.28863604125,97.107053875,19.169039825,0,-0.06805,0.37445874475,2.649753203,-7.537,-6.036,393.3,-2.632,1.473,-0.00145,78.8689415875,84.35031723,16.99399125,16.91,10.2137195345,7.35507407425,339.9
2,4.25,389.4370426,3.415367796,13.55760162,0.132459635,-39.932593895,33.408595845,0.91141845375,97.1081932625,18.944475325,0,-0.07785,0.34667597775,2.52730633675,-7.824,-6.038,392.4,-2.7,1.533,0.369067616,77.830450965,85.9760744425,16.852804825,16.7658458,10.0154568,7.74965626825,338.3
2,4.75,389.9618164,2.984459331,13.3411176,0.197924596,-34.4102788325,22.20513071,0.53374679825,97.08456778,18.5888202,0,-0.0637,0.372286288,2.6462623095,-8.28,-6.045,390.9,-2.82,1.478,0.23381377775,80.1525,89.2683441,16.767090225,16.38,10.044608865,7.647645072,335.3
2,5.25,388.93578825,3.6540823095,13.5353413425,0.044,-30.06554252,25.3944188,1.16128021725,97.0805725725,18.7342798,0,-0.071625,0.413414069,2.66732481825,-10.0375,-6.06275,389.875,-2.768,1.48875,0.332796491,79.5015650825,92.7849403725,16.6323418,16.294255425,9.7360912555,7.00403907575,334.925
2,5.75,389.315882,3.26767938025,13.3953246025,0.153100861,-34.54475101,26.81399071,0.0954859215,97.0865798475,18.29738345,0,-0.10506421325,0.372607575,2.531827503,-10.355,-6.125,388.7,-2.77825,1.4605,0.30121231,81.7853224375,92.91763788,16.60081205,16.072061125,9.51397914,6.85605837325,333.175
2,6.25,388.51392755,4.15888267725,13.361219705,0.217648624,-32.3082617175,29.37358794,0.62764901725,97.096695745,18.224794025,0,-0.09225,0.38019888775,2.63774105325,-10.4175,-6.2045,386.975,-2.7995,1.36175,0.592515969,80.365,92.4958219425,16.52514245,15.566704975,9.202561725,6.870166627,330.65
2,6.75,388.8025963,2.310048151,13.37980546,0.0793,-27.8167371875,22.57963163,0.25714993825,97.121755035,17.946813525,0,-0.076725,0.3752354075,2.697893187,-11.1575,-6.38,386.125,-2.6605,1.41325,1.811576296,82.15,90.84054177,16.3190497,15.592864675,9.177617949,6.438858096,331.9
2,7.25,388.7545895,2.56798157925,13.38074818,0.315917229,-23.016807575,33.996286515,0.17118340325,97.1434628875,17.666487525,0.0985,-0.056125,0.38513150475,2.63818940475,-10.705,-6.6255,386.225,-2.52125,1.321,1.254182491,83.575,92.45787993,16.15775615,15.44906415,9.1040616345,6.295105001,333
2,7.75,389.69670915,3.67835157375,13.1988313825,0.1742981235,-32.64062803,32.89927146,2.81483784175,97.1816649575,17.718593,15.0325,-0.080225,0.37626825625,2.55319456875,-10.58,-6.81725,385.675,3.24725,2.001,0.837709316,82.975,89.5355622475,16.203424375,15.359944225,9.168321303,6.47214509175,331.2
2,8.25,391.279970975,2.2230044385,13.3985249375,0.58780402975,-18.5057116225,44.43106033,23.4675155525,97.2226379,18.476264775,101.875,-0.079675,0.3934548825,2.539107941,-10.6775,-7.01,387.425,44.975,8.105,2.61767414125,80.62,84.522021655,16.38,16.170348075,10.111826585,8.20629820475,331.7
2,8.75,391.01496915,3.0060501205,13.7809763725,0.975384097,-19.35809831,49.08225092,36.673271775,97.2553459275,18.887051775,315.55,-0.102306788,0.388085806,2.60643676225,-8.805,-7.1695,396.95,164.45,27.35,4.24972902125,70.00701991,72.5366765925,18.5031166,18.67,11.8097319975,11.7693612375,335.2
2,9.25,390.85267675,1.1502020305,13.95357469,0.28579977875,38.332912865,61.2103945825,33.3276655075,97.28922205,20.405088525,530.3,-0.0679,0.42050100175,2.36214588175,-6.806,-6.64525,414.925,219.425,40.27,4.65372135775,60.91,58.46134758,20.843073975,21.32177,15.3836070675,15.74358269,341.875
2,9.75,391.066243125,0.371083055,14.05765674,0.2728732385,126.8762086,72.86995621,41.8727531775,97.31512467,22.7775405,756.9,-0.08095,0.40663648075,1.6723634045,-4.419,-6.051,436.7,385.3,53.92,4.081917498,51.5624873375,49.5907168525,24.0003721,24.94,20.86819539,24.52436122,349.6
2,10.25,389.8421544,0.446533964,14.320922155,0.113164915,189.143493325,76.0326495125,28.2468283825,97.30842107,24.9340039,972,-0.0537,0.353761043,1.144578149,0.59275,-5.7565,458.7,493.2,59.8225,2.9019262065,45.0675,44.343964635,26.7075,27.2965868,26.5870026475,29.373672805,356.975
2,10.75,388.14382255,-1.609275447,14.181511705,-0.2112493015,240.2051996,81.71808911,14.69683586,97.30862455,26.5159205,1156,-0.0672,0.360321123,1.323216028,9.63,-2.866,473.7,571.2,66.55,0.9141005775,40.0626438775,42.18674954,28.44038555,28.9436017,29.50387942,32.93929891,367.8
2,11.25,385.0627916,-1.75718902675,14.05012862,-0.4212207025,270.28068365,75.0159120625,3.514001198,97.3174597075,27.730537425,1326,-0.128688959,0.44887990925,1.633190927,16.3475,0.12775,487.675,649.1,73.255,2.040531784,38.520145065,44.0946764,29.4487845,29.50067355,31.909318355,31.20943224,374.675
2,11.75,385.90027175,-1.71936104625,13.6973988725,0.25239976725,308.62940855,90.5501996975,16.81493452,97.3161346,28.12128525,1465.5,-0.152689511,0.575453013,2.038150385,20.07,3.669,498.9,736.5,79.355,1.05372591025,36.8704073725,46.6001439425,30.3305916,30.3248234,34.501857525,33.67190923,376.4
2,12.25,385.19620865,-1.7588328195,13.175078015,0.07575,358.317030975,111.8173375,7.51497030375,97.28827359,29.2090837,1578.5,-0.21175232025,0.57949759625,2.01340606575,21.6325,7.29375,508.15,789.2,83.275,-0.504708235,36.1964299375,43.85281936,30.837170175,30.761204,36.2308928925,35.30113174,376.375
2,12.75,385.4167499,-1.815561678,12.5744556,0.105310401,347.2183626,111.4454198,5.386747364,97.23137705,29.9740095,1674,-0.21953224525,0.673337347,2.285842986,27.7,9.36,515.8,826,86.2,0.0428,33.112558395,44.99919249,31.268631025,31.2075,37.5105328675,35.70915345,378.8
2,13.25,385.960516175,-2.142785954,12.1190575525,0.135417732,350.85090915,93.19977053,6.063974719,97.20595957,30.299072125,1731,-0.247937425,0.673393395,2.38700993975,34.52,14.47,524,847,87.7,-0.512757497,32.25403499,41.8555283675,31.8519679,31.7732964,38.6316848575,37.205622575,385.1
2,13.75,385.900500875,-2.3174907085,11.7277520525,0.0939,362.6445186,118.2146573,5.36472134075,97.13661831,30.672367825,1739,-0.24644075,0.611640143,2.540741068,34.51,20.79,526.3,837,87.8,0.96452358275,32.1225,37.2320820625,32.1275,32.125,39.4036687025,38.327705095,388.5
2,14.25,385.942783975,-2.1786588565,11.431043455,0.138730221,362.391451825,103.388033155,4.983321855,97.08669835,30.7714718,1708,-0.22373583,0.6387006,2.3734158045,26.77,25.88,529.7,822,86.5,2.510061428,30.924038295,34.466169465,32.391650875,32.23655375,40.2626692325,38.8751345025,389.7
2,14.75,386.9863186,-2.16633076075,11.657443715,0.35298691,342.4387709,99.941733985,9.98617015,97.01050603,31.0090374,1621,-0.263936889,0.66100483,2.37549663,26.9,27.095,526.35,773.45,83.95,3.0399306185,30.071716525,30.416572805,32.466088125,32.4961066,41.43429937,41.0675302625,390.4
2,15.25,387.607537925,-2.3355321465,11.9582477125,0.4600838005,295.5073041,73.825383135,10.38563166,96.99665915,31.2680684,1526,-0.209719586,0.649617524,2.631819796,33.39,27.14,525.8,724.1,79.13,3.08079727425,30.155,30.7386351,33.105,33.13192955,43.2871937425,44.4697716825,390.4
2,15.75,387.4859091,-2.1402866715,12.51839403,0.0637,288.934695325,70.85543638,2.315903308,96.99821992,31.159324,1405.75,-0.241370383,0.6093124905,2.645317798,33.89,27.3375,521.4,660.9,72.9975,4.343696247,29.0100687,34.78914021,32.88366505,33.212504875,43.5404832275,44.113398395,391.125
2,16.25,387.636514525,-1.903071955,13.0123928825,0.040875,218.5571498,57.204668255,0.862881344,96.98675899,31.0390464,1171,-0.25706621,0.598905501,2.507458498,33.59,25.94,511.8,573.9,65.5,5.37475237375,30.543317165,32.7285819875,32.9287977,32.939531375,42.9446431175,42.652594165,387.1
2,16.75,387.427132975,-1.00622070175,12.9401920125,0.0666,186.6764859,48.5310728,1.188974403,96.9718129,30.7728721,1037.5,-0.205165204,0.58484097,2.6431804505,32.4425,23.44,508.025,481.1,56.5725,8.58163793725,30.6475,33.17860287,32.628585275,32.83,40.6503967825,40.887262465,385.125
2,17.25,386.83940275,-0.8161468225,13.3131113,-0.07835,132.0543048,52.422945375,-1.9361248805,96.9398183125,30.418481325,816.5,-0.19789923775,0.568589197,2.63116841,26.8575,21.49,500.675,371.7,46.85,9.9540460015,30.8609325075,36.37725715,32.23,32.305,39.52816239,39.4902231,381.425
2,17.75,386.470680925,-0.13921559875,14.6949412225,-0.0048355,75.5402635,39.40426249,-3.1394682135,96.9340168,29.9980351,583.325,-0.1854300035,0.539721281,2.5042771405,24.695,20.8225,491,261.775,36.0325,8.90022151275,35.368906065,36.617585805,31.5757106,31.9625,38.2645538625,38.323192995,378.275
2,18.25,385.530215375,-0.016465,15.3711001575,-0.12702643175,29.372238165,23.29155847,-9.592338711,96.943410505,29.1293988,345.375,-0.185551727,0.5281798815,2.3233900635,19.6375,18.2825,482.25,155.425,23.7675,15.260538395,37.6321751925,42.2966779775,30.68,30.9121375,34.4366505575,33.281138695,373.8
2,18.75,383.3069376,0.651767775,15.94235748,-0.29349871,3.6858961745,13.37516132,-18.51162004,96.951345405,28.01455245,129.525,-0.0702,0.4365938635,2.0605899345,13.6875,16.655,472.1,52.745,10.7475,20.17238815,42.13724256,45.70672875,28.9468731,29.7076568,29.8800863625,27.85895948,371.35
2,19.25,382.7330544,0.555927217,15.88847877,0.173281256,6.594355629,13.59189678,-11.363295445,96.99296179,26.77400335,10.8575,-0.04145,0.3640957715,1.4708858955,10.6125,14.375,458.525,-1.7715,1.5495,6.656409591,46.2472168925,51.16742167,27.2093034,27.855,25.5382284625,23.60039269,367.825
