DOY2,HR2,FC,LE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_4_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,1.73328506109326,3.37725396264577,0.488380682408293,-3.08972275545735,3.25500339063954,0.90590485574661,431.842168534604,11.5143529670734,438.267538196989,9.01917664720046,435.362662807229,8.45006815086849,435.66406418182,6.86605142621427,434.076348410698,6.18353882294884,440.865749851396,9.02269147662231,433.471519996374,7.25365301482833,443.278881465087,8.94151983170583,443.319754764851,8.2518193480933,452.086678970956,8.59933756728481,445.966919292494,8.41420710236326,3.97978434759054,8.94141693505584,0.292796918137364,2.9875,2.25,0.965,0.3775,9.505125,7.807,9.0822,8.144225,8.273,7.075025,99.385225,87.0925,3.8343,8.2075,8.515,8.465,8.5775,1.1,-0.9,2.5,-0.725,0.75,330.55,354.15,349.95,356.575,0.1375,0.2,0.0475,0.09,0,0.1375,0.345,0.03,0.09,8.8185,9.077,9.9735,10.998,12.178,12.73325,14.84625,7.144,8.3695,8.76525,9.459,9.95725,12.19475,11.42525,8.7835,9.241,9.8505,10.19625,11.20275,11.5685,12.18425,12.94525,13.9235,8.049,8.9625,9.354,10.17125,10.98275,11.89475,12.62675,13.80875,8.35075,8.8855,9.35325,9.57575,11.0995,13.9375,12.64375,14.1755,-10.6055,-6.20175,-4.831,-13.2025
1,0.75,2.21633240716469,8.88346402468607,0.506645271172445,-3.15951241846316,0.61958913215279,0.923336616219384,436.635020108833,11.5509987418371,434.931274253759,8.97575211269161,437.891581616178,9.06628685213853,439.663390417536,6.9177576179468,431.823734443366,7.93593507336381,439.479089720301,7.00366734263975,433.630428597403,8.59691850609922,445.717763389802,8.63693571095698,446.741449346278,7.84774128811451,454.004236549617,7.93685863801197,453.80877321455,7.77215121593851,3.86603348321569,8.79038207622583,0.296069189734573,3.13,2.33,0.985,0.37,9.1269,7.559,8.0681,7.7338,8.53465,7.16885,99.384225,86.39,3.656575,8.2,8.285,8.315,8.5775,1.1,-0.76,2.45,-0.685,0.735,329.375,353.1,350.85,356.45,0.1425,0.255,0.0475,0.075,0,0.1325,0.36,0.03,0.09,8.777,9.054,9.9645,10.99425,12.176,12.73125,14.844,7.13775,8.36475,8.7205,9.41925,9.961,12.19525,11.42375,8.76825,9.2255,9.81525,10.19675,11.20875,11.565,12.183,12.94575,13.9235,7.9505,8.8995,9.3815,10.1685,10.98325,11.914,12.6265,13.808,8.314,8.8545,9.34525,9.56275,11.1015,13.93775,12.64175,14.17275,-5.363,-4.653,-3.93,-12.5
1,1.25,1.77380568400201,7.19578956255229,0.508443212999147,-3.30459713605114,0.326728533808528,0.93300453317314,442.310175804918,11.4876744320605,431.906079145478,8.94840104282361,437.757070516181,9.64069473811348,436.022611478773,7.14263778811645,432.580302649963,5.949869785667,432.501983355101,8.17810635489596,435.609583688811,9.04131245954585,437.715263172431,8.37046531035536,438.031888886905,9.14672393696651,452.963399775338,8.00925863852213,451.240969455399,9.25109054772519,3.80442302487373,8.59117656652294,0.333663980018837,3.2275,2.34,1.01,0.34,8.0073,7.5585,8.9946,7.799125,8.02295,7.091575,99.3789,85.9625,3.4402,8.5525,8.455,8.535,8.5525,1.1,-0.7225,2.6,-0.655,0.7525,330.975,352.45,351.225,356.25,0.1475,0.235,0.05,0.115,0,0.14,0.35,0.03,0.09,8.74875,9.033,9.96775,10.9935,12.174,12.7285,14.8405,7.102,8.33275,8.726,9.39575,9.96325,12.19525,11.4215,8.66975,9.2,9.7125,10.1945,11.21475,11.5615,12.1815,12.94625,13.9225,7.868,8.847,9.39725,10.167,10.98425,11.89075,12.6255,13.80725,8.2755,8.84825,9.316,9.55025,11.10275,13.93575,12.6395,14.17,-10.976,-6.791,-5.0535,-11.6375
1,1.75,1.53340823638331,2.76323741561938,0.542806633564237,-2.53958309001074,5.03817467966115,1.03255601992524,436.002966337566,11.4611340990086,433.834485527562,9.17637559872126,437.68731507907,8.95087439271424,435.500457347462,6.08757103535916,434.285234128945,6.50855621107232,436.233147473828,10.54188869186,435.90184066032,8.54478552824244,444.788415026839,9.28903647318882,441.957916803444,9.24903535479877,451.263104893088,8.98338536248252,451.236838280645,9.72215626490804,3.9019136187485,8.5079032715845,0.307685446656884,3.2625,2.42,0.99,0.3675,8.8286,7.481,8.729,7.8599,7.883,7.33225,99.40363,86.755,3.2792,8.5675,8.43,8.71,8.625,1.1,-0.6975,2.4,-0.7,0.8225,332.725,352.675,352.4,356.925,0.135,0.245,0.04,0.1,0,0.1325,0.35,0.03,0.09,8.8325,9.01,9.963,10.9935,12.17125,12.7255,14.8385,7.011,8.32675,8.72125,9.371,9.966,12.1955,11.41875,8.70175,9.2235,9.659,10.1825,11.22,11.55775,12.18,12.94675,13.921,7.83325,8.8105,9.39275,10.16775,10.98425,11.91275,12.62525,13.80575,8.28525,8.82,9.2785,9.552,11.104,13.9375,12.63675,14.167,-7.01825,-6.032,-5.0975,-13.5125
1,2.25,1.47632800978345,6.97728022891857,0.550633899491143,-3.35984442361072,1.35266162093237,1.01193196054367,438.08926420263,11.8231790220119,433.920226586187,9.54402071038447,434.09149202585,8.80730674118307,434.325744856514,7.154673797701,433.914240133397,6.82121360854798,434.802170235556,10.4625298016902,435.130864537217,7.21183070372009,442.826653192329,9.41483603326378,444.185504387387,8.7371696911182,448.80676830898,9.11978860788412,447.607716092789,9.56980644548564,3.95894070519222,8.74782619000354,0.299736081610386,3.2575,2.4,1.08,0.37,8.047575,7.455,8.3955,8.15775,7.68575,7.17645,99.423905,87.925,3.171,8.2775,8.39,8.41,8.3975,1.2,-0.675,2.6,-0.6475,0.6925,330.3,353.3,349.9,355.375,0.145,0.245,0.0375,0.12,0,0.135,0.34,0.03,0.09,8.89525,8.989,9.94075,10.99375,12.169,12.7235,14.835,6.9925,8.373,8.71325,9.31275,9.96725,12.219,11.41625,8.766,9.27575,9.65925,10.162,11.225,11.555,12.17825,12.94725,13.91875,7.961,8.8045,9.34125,10.168,10.98525,11.91275,12.6255,13.8045,8.34825,8.79175,9.24225,9.54275,11.1045,13.94375,12.63475,14.165,-8.15125,-6.0405,-4.679,-13.08
1,2.75,1.89839900688121,2.60681563100596,0.552240273669842,-2.98307057240872,1.28120026063821,0.938286426102854,442.322205467915,11.0581033375201,437.808657790326,9.46509572685297,437.855547683871,8.21729184118642,433.909061848388,6.94414795851133,435.545585539125,6.16308138645264,437.535948558394,9.44585305647548,436.047130482886,7.85689044493827,440.46378692605,9.56380070559866,439.687102092652,8.42503166387864,449.115456340568,9.0763932950006,447.921424754183,8.38906684274419,4.05556573780359,8.47195903498424,0.320674268236909,3.335,2.47,1.04,0.3675,8.02385,7.638,8.0526,8.011925,7.79165,6.904975,99.439935,87.7125,2.8778,8.2,8.32,8.295,8.3325,1.1,-0.6075,2.6,-0.6725,0.6775,330.825,352.55,348.825,354.8,0.145,0.27,0.04,0.12,0,0.135,0.3325,0.03,0.09,8.9365,8.971,9.925,10.99375,12.16725,12.72075,14.83175,7.0395,8.41675,8.70825,9.29125,9.9695,12.2195,11.41325,8.757,9.358,9.627,10.1635,11.22925,11.55225,12.176,12.94625,13.9175,8.03525,8.7925,9.30025,10.16875,10.98675,11.8985,12.625,13.80425,8.35825,8.8765,9.19825,9.52575,11.10425,13.94075,12.63275,14.16225,-7.4585,-5.25175,-4.9955,-11.0075
1,3.25,1.46311726906462,4.52188323767179,0.564995972914887,-5.09437516104397,3.37633972022879,0.927832214322908,437.343877735855,11.2617806319954,435.184690414791,9.82786939864973,434.161398200647,9.81305805488554,438.520833351452,7.06328358605558,434.485798327922,9.28447833975008,435.461944771262,10.1016684187751,435.316055432056,10.4042986625008,442.643965069184,10.0125684971286,439.934925145294,9.27119781137013,450.738635018019,9.8445019265347,447.903894304277,8.9144937868729,4.18675216343354,8.24574961197571,0.327368513956746,3.335,2.62,1.16,0.3925,7.7581,7.494,7.7748,7.740525,7.86975,6.801525,99.439885,87.725,2.978375,8.0775,8.23,8.23,8.24,1.1,-0.5775,2.5,-0.62,0.7425,330.05,352.325,348.125,354.625,0.1525,0.19,0.0475,0.12,0,0.135,0.3425,0.03,0.09,8.89525,8.955,9.904,10.99375,12.16525,12.7185,14.829,7.046,8.39075,8.6925,9.28275,9.971,12.2195,11.41275,8.7305,9.33725,9.62825,10.167,11.2345,11.54975,12.17375,12.94525,13.91625,7.99175,8.7815,9.2655,10.16725,10.98775,11.90725,12.62375,13.80325,8.29825,8.928,9.15175,9.518,11.10475,13.9395,12.633,14.1595,-17.2145,-7.35475,-7.597,-9.81
1,3.75,2.07459294499468,5.12998443316488,0.59374970508607,-3.30323542318876,2.52766016853232,1.06930957717613,432.8418846011,10.7469282823145,434.926992474838,9.3968581660251,436.394455043279,10.0246727115274,435.55550208577,6.48230181753794,435.380066571736,6.53794116086474,434.650094808581,9.78575181839955,433.846476803921,8.61772974841735,447.051209388969,9.79817278733966,443.261930041801,10.1660714821679,451.965212039242,8.50653641880305,451.753192259634,10.4046317732452,4.15823710819802,8.32492032299701,0.27902680793734,3.21,2.5,1.07,0.3975,7.6833,7.441,7.6986,7.651425,7.4205,6.861325,99.417045,88.335,3.0143,8.025,8.105,8.09,8.1475,1.15,-0.52,2.6,-0.6175,0.7625,332.9,352.275,347.55,353.825,0.1425,0.26,0.04,0.115,0,0.1375,0.3525,0.03,0.09,8.80225,8.862,9.88125,10.99375,12.16125,12.7165,14.826,7,8.2575,8.67575,9.26925,9.9715,12.19475,11.411,8.45175,9.349,9.61775,10.164,11.238,11.5465,12.1715,12.94425,13.91525,7.92525,8.7675,9.2375,10.164,10.98925,11.93875,12.62325,13.80225,8.1915,8.83025,9.11025,9.5255,11.1035,13.93875,12.6315,14.1575,-10.106,-5.505,-5.4185,-8.29
1,4.25,1.63059295472821,2.18380168015363,0.541957963183426,-2.99909904145452,1.24794331438289,1.01290777162182,433.978330161091,10.4527162989333,436.330839436677,9.61840609084011,434.96358141958,8.25826903350551,438.627094943612,6.38300762037198,435.416421092737,6.41808121978193,436.446195137526,9.84038287764171,438.477147127036,7.2115680027332,445.04177919517,9.77948335570952,442.273320986103,8.95752475943214,441.993799829616,9.71592847676115,455.244274246514,8.4640438075699,3.9790962239805,8.41963144025095,0.307556695874683,3.275,2.475,1.045,0.3925,7.6592,7.37825,7.7005,7.7079,7.2689,6.59505,99.400225,88.63,2.79405,8.0525,7.97,7.815,8.015,1.15,-0.54,2.45,-0.6075,0.75,333.6,351.375,347.05,352.5,0.1425,0.245,0.0275,0.1,0,0.1375,0.36,0.0225,0.09,8.70075,8.721,9.8545,10.99375,12.15775,12.71375,14.82325,6.9675,8.22625,8.65825,9.24775,9.972,12.19675,11.40925,8.306,9.226,9.61625,10.16,11.24225,11.54375,12.17,12.94425,13.914,7.86475,8.77825,9.222,10.15975,10.99025,11.92725,12.623,13.80175,8.14675,8.812,9.07775,9.51775,11.1025,13.93875,12.62925,14.15475,-15.931,-6.048,-5.4625,-9.685
1,4.75,1.34214185804034,5.90785997630808,0.532012198544112,-6.1702773535386,1.38859710317834,1.00911224152053,437.061364431724,10.2702375202269,436.996191004875,8.00019762803712,435.092876819527,9.17908109505904,434.466572475899,6.72724223684677,437.908898389322,7.03991820274747,443.944872918468,8.25120244216344,441.766468536364,7.86447913622655,446.122998910776,8.36327459339057,446.321087578199,9.55427950561282,453.864252492657,7.87086536530494,455.702807285639,9.49028248160422,3.73813255055668,8.04506767488431,0.271200397229438,3.155,2.39,1.13,0.4,7.4924,7.328,7.7571,7.511025,7.3173,6.86005,99.394665,87.88,2.7115,8.0775,8.03,8.075,8.1475,1.2,-0.59,2.6,-0.65,0.69,335.5,351.475,349.2,353.225,0.145,0.25,0.04,0.095,0,0.1375,0.3425,0.03,0.09,8.63175,8.593,9.829,10.99375,12.1535,12.71075,14.8205,6.914,8.21025,8.63525,9.22575,9.97175,12.19675,11.40625,8.21625,9.138,9.61625,10.15,11.24475,11.541,12.16775,12.94325,13.91225,7.814,8.82175,9.204,10.1525,10.99175,11.9305,12.62425,13.80075,8.097,8.804,9.0725,9.515,11.1005,13.93725,12.628,14.152,-16.194,-7.008,-5.739,-8.58
