DOY2,HR2,FC,H,LE,TAU,TA,RH,NETRAD,SW_IN,SW_OUT,PPFD_IN,WS,USTAR,PA,G,TS_1_1_1
4,17.75,-2.6,-29.055,2.73,-0.4779,7.09,22.3125,0.125,9.3025,1.0225,20.2925,1.55525,0.12,95.469,-26.7775,10.1675
4,18.25,-1.285,-45.235,2.15,-0.477,6.735,24.63,-29.7,4.83,0.53,12.645,0.66375,0.11125,95.4135,-35.73,10.16
4,18.75,-0.865,-62.98,-4.72,-0.5175,6.05,29.915,-59.17,1.76,0.1,3.5,1.16525,0.05,95.37,-44.885,10.13
4,19.25,-0.12,-59.115,-1.59,-0.4122,5.125,33.66,-66.635,0,0,0,0.71075,0.04,95.42375,-46.115,9.69
4,19.75,0.09,-61.76,-3.0675,-0.456,4.625,35.905,-64.83,0,0,0,0.7005,0.04,95.508,-49.9875,9.645
4,20.25,-0.769999999999999,-70.025,-3.28,-0.3981,4.09,37.98,-65.3875,0,0,0,0.53825,0.04,95.57675,-51.2675,9.5
4,20.75,-0.5625,-74.73,-5.025,-0.4332,3.645,41.4575,-65.3425,0,0,0,0.73525,0.04,95.57,-49.4325,9.2225
4,21.25,0.26,-76.9125,-3.145,-0.4152,3.3,45.2125,-64.4875,0,0,0,0.57925,0.07,95.59125,-52.8625,8.945
4,21.75,0.0875,-77.3175,-6.9875,-0.432,2.7675,45.79,-63.3325,0,0,0,0.696,0.04,95.58125,-51.1325,8.745
4,22.25,0,-67.275,-3.6,-0.4071,2.3125,46.98,-62.0875,0,0,0,0.6675,0.04,95.569,-52.5925,8.545
4,22.75,-0.369999999999999,-64.7125,-5.12,-0.4596,1.545,47.8025,-61.7475,0,0,0,0.3915,0.0395,95.55,-52.4625,8.345
4,23.25,-0.14,-68.6225,-7.1575,-0.4356,0.645,48.1025,-62.55,0,0,0,0.616,0.049,95.49675,-51.8075,8.1675
4,23.75,-0.82,-62.1,-8.0175,-0.4098,0.09,50.5925,-62.4975,0,0,0,0.6215,0.06,95.469,-52.2025,7.9675
5,0.25,-0.805,-58.04,-5.225,-0.408,6.5675,66.825,-55.585,0,0,0,0.56275,0.04,95.438,-53.6,13.045
5,0.75,-0.015,-57.54,-4.82,-0.384,6.19,68.145,-54.8875,0,0,0,0.4745,0.05,95.4045,-50.425,12.8675
5,1.25,-1.5075,-55.38,-4.965,-0.372,6.29,69.0125,-55.855,0,0,0,0.3715,0.04,95.37225,-48.88,12.69
5,1.75,-1.66,-67.26,-6.915,-0.4026,6.2,69.78,-55,0,0,0,0.3115,0.04,95.35,-48.255,12.59
5,2.25,-0.24,-56.48,-4.05,-0.384,5.69,68.99,-53.755,0,0,0,0.5645,0.04,95.31225,-51.355,12.5125
5,2.75,-0.43,-59.4375,-4.25,-0.3744,5.335,67.4225,-55.825,0,0,0,0.3625,0.04,95.27675,-51.1875,12.4125
5,3.25,-0.325,-56.22,-5.45,-0.3963,5.1125,68.48,-59.215,0,0,0,0.64675,0.05975,95.26225,-47.23,12.3125
5,3.75,-0.6975,-51.78,-5,-0.372,5.1675,67.8175,-59.37,0,0,0,0.4245,0.04,95.2745,-45.62,12.2125
5,4.25,-0.97,-52.6,-6.96,-0.4209,4.6575,68.17,-59.875,0,0,0,0.337,0.05,95.26575,-46.365,12.19
5,4.75,-0.66,-51.345,-5.49,-0.4317,4.9225,67.03,-57.325,0,0,0,0.47,0.04,95.28125,-45.0025,12.09
5,5.25,-0.545,-47.8625,-8.42,-0.4452,5.045,68.4,-52.0975,0,0,0,0.6,0.06,95.31675,-44.215,11.99
5,5.75,-2.025,-48.7375,-5.0575,-0.4125,5.4225,65.4275,-35.1875,1.7225,0.1,0.88,0.418,0.04,95.34,-43.0875,11.89
5,6.25,-2.05,-57.5775,0.672500000000001,-0.6375,6.1675,62.5225,-4.5075,4.95,0.645,9.0675,0.73125,0.06,95.3345,-37.475,11.89
5,6.75,-8.43,-32.075,5.005,-0.5244,6.5025,61.6725,-1.0825,5.615,0.9575,16.955,0.83,0.09,95.31575,-28.9325,11.89
5,7.25,-9.11,-27.8,10.43,-0.5382,7.045,61.3175,-0.4725,4.0675,0.48,13.3425,1.038,0.12075,95.29375,-26.42,11.89
5,7.75,-9.5,-19.14,14,-0.4866,7.725,61.69,4.5625,15.495,2.2275,33.01,1.412,0.143,95.31825,-21.1775,11.9125
5,8.25,-10.7,-25.41,13.35,-0.5028,8.3275,55.6,6.8225,19.395,2.9375,38.275,0.98075,0.13,95.33275,-19.14,12.09
5,8.75,-13.35,2.1075,10.2975,-0.528,8.46,48.59,15.6325,32.71,5.14,66.65,1.014,0.132,95.34725,-16.5425,12.5225
5,9.25,-15.355,-3.3825,24.08,-0.528,9.035,43.24,25.7075,40.24,7.2025,82.92,1.044,0.11,95.37175,-14.42,12.9225
5,9.75,-15.2775,-8.4,34.26,-0.6156,9.6675,40.26,36.95,54.63,10.025,103.37,1.13375,0.1535,95.385,-15.8575,13.4
5,10.25,-16.6,5.325,36.92,-0.639,10.29,40.1925,50.37,71.645,12.7125,121.2275,1.202,0.0875,95.39825,-11.36,14.0225
5,10.75,-18.1475,5.04,38.85,-0.6453,10.335,38.3225,76.6575,111.105,19.11,209.59,1.1315,0.16175,95.3915,-6.9075,14.5
5,11.25,-16.44,-8.5625,34.88,-0.6474,11.2125,37.8475,61.64,88.46,16.34,161.84,0.882,0.13,95.40575,-7.175,15.0675
5,11.75,-16.5,0.625,37.025,-0.594,12.0675,36.6275,65.2575,94.695,17.7175,174.0025,1.218,0.14125,95.399,-4.885,15.6
5,12.25,-16.9025,-6.26,34.645,-0.6252,12.445,36.095,47.37,68.89,10.9,135.4525,0.78675,0.1105,95.39225,-1.81,16.1
5,12.75,-21.09,-4.6675,47.885,-0.5865,12.945,36.1225,40.905,61.6875,9.965,118.185,0.876,0.12375,95.349,-1.015,16.245
5,13.25,-17.92,-2.24,36.21,-0.552,12.9225,35.1125,41.69,61.6475,10.2225,120.565,1.09225,0.1415,95.32225,-0.955,16.4
5,13.75,-20.03,-12.2325,30.85,-0.5595,12.8225,34.6675,27.0275,48.26,6.99,94.2875,0.804,0.1525,95.299,-7.81,16.4
5,14.25,-16.04,0.92,32.77,-0.54,12.5125,33.545,33.7375,50.8575,8.01,94.0625,0.998,0.17,95.2635,-4.895,16.4225
5,14.75,-15.4875,0.64,28.8375,-0.5358,11.7375,33.5225,26.72,43.7075,6.7525,86.8325,0.918,0.087,95.248,-8.935,16.345
5,15.25,-14.325,-4.04,21.685,-0.5616,11.605,32.9,28.28,42.13,6.9975,80.4925,0.9815,0.15,95.2115,-8.7725,16.245
5,15.75,-12.89,-10.695,48,-0.5928,11.4375,31.615,24.0275,35.6875,5.4075,72.9325,0.8385,0.122,95.1805,-11.2425,16.2225
5,16.25,-10.9975,-16.22,34.185,-0.5595,11.3825,32.0575,14.9275,31.5875,4.6625,65.3675,0.902,0.1415,95.1575,-13.4775,16.145
5,16.75,-9.1875,-27.8725,22.79,-0.5022,11.4175,31.8575,8.795,20.225,3.1375,45.06,1.0545,0.093,95.19975,-15.5225,16.1675
5,17.25,-7.5925,-59.08,24.75,-0.5328,11.4175,32.5475,1.9575,15.5525,2.2675,33.7825,0.704,0.1415,95.21525,-21.6775,16.09
5,17.75,-5.5475,-49.035,15.3,-0.5208,11.2625,33.39,-1.34,6.7175,0.925,18.4125,0.869,0.1,95.18425,-32.04,15.99
5,18.25,-3.89,-77.44,18.0625,-0.5184,10.975,36.215,-1.2275,3.3175,0.4125,4.875,0.953,0.09,95.192,-35.71,15.8675
5,18.75,-1.285,-57.4,7.03,-0.4755,10.4625,42.89,-30.8975,2.6675,0.4,5.035,0.47175,0.06125,95.25625,-42.815,15.7675
5,19.25,-0.615,-61.54,2.2025,-0.5046,10.27,45.3575,-56.2,0.645,0,0.845,0.68125,0.04975,95.32825,-46.3525,15.5675
5,19.75,0.4325,-75.88,1.31,-0.4218,9.945,52.57,-58.3975,0,0,0,0.667,0.03,95.39925,-46.775,15.3225
5,20.25,-0.2,-63.7325,-0.115,-0.348,8.88,58.5925,-56.5325,0,0,0,0.68925,0.04,95.4435,-47.6675,14.9675
5,20.75,-2.155,-62.82,-2.275,-0.387,8.8675,58.5275,-54.41,0,0,0,0.7925,0.04,95.48225,-49.4625,14.6125
5,21.25,-0.525,-58.125,-3.615,-0.3858,8.8,62.3225,-55.755,0,0,0,0.77025,0.04,95.509,-50.62,14.29
5,21.75,-0.105,-60.32,-5.755,-0.3957,8.09,64.7825,-56.6875,0,0,0,0.3695,0.04,95.529,-53.0125,13.9125
5,22.25,-2.0375,-63.18,-6.135,-0.4284,7.7675,67.9675,-57.0775,0,0,0,0.53575,0.05,95.51125,-50.59,13.745
5,22.75,-0.12,-60.7025,-2.7025,-0.4554,7.3675,68.325,-56.53,0,0,0,0.55125,0.0505,95.479,-50.2175,13.5225
5,23.25,-0.8125,-64.205,-9.205,-0.504,6.69,66.185,-54.565,0,0,0,0.74225,0.05,95.42675,-49.72,13.4
5,23.75,-0.2,-63.4675,-7.53,-0.4239,6.335,64.23,-55.0975,0,0,0,0.66575,0.04975,95.34475,-53.8425,13.145
6,0.25,-0.205,-66.15,-3.535,-0.336,11.8125,60.3925,-48.7625,0,0,0,0.33275,0.04,95.8615,-37.775,18.645
6,0.75,0.2,-56.96,-4.4,-0.4155,11.545,65.425,-47.7875,0,0,0,0.42575,0.05,95.869,-39.7,18.545
6,1.25,0,-60.3275,-5.5,-0.357,11.445,65.0925,-48.22,0,0,0,0.708,0.04,95.84225,-38.44,18.3675
6,1.75,-0.1,-55.1425,-5.43,-0.3234,11.5675,63.7425,-46.9875,0,0,0,0.47825,0.0405,95.82675,-40.945,18.2675
6,2.25,-1.125,-57.84,-6.3475,-0.3828,11.535,65.9375,-46.6425,0,0,0,0.63675,0.04,95.82675,-40.63,18.045
6,2.75,-0.43,-51.8,-6.16,-0.276,11.09,70.385,-46.3775,0,0,0,0.4445,0.04,95.89,-37.88,17.9225
6,3.25,0.1,-51.74,-6.76,-0.276,10.69,71.715,-45.8775,0,0,0,0.4825,0.04,95.87575,-39.5275,17.8
6,3.75,-0.8225,-47.435,-6.475,-0.2541,10.7675,75.16,-46.5875,0,0,0,0.5135,0.04,95.87025,-36.615,17.7
6,4.25,-0.36,-41.66,-8.65,-0.2307,10.7225,75.9575,-45.75,0,0,0,0.52125,0.03925,95.86575,-37.0325,17.5225
6,4.75,-1.0875,-41.685,-8.8375,-0.2898,10.645,76.2125,-45.5875,0,0,0,0.46125,0.04,95.87225,-38.2425,17.4225
6,5.25,-2.5025,-46.575,-8.69,-0.5301,10.6675,74.44,-37.355,0.3225,0,0,0.53375,0.04825,95.86225,-36.3925,17.3225
6,5.75,-3.5375,-77.86,-1.8975,-0.396,11.035,75.445,-11.0775,2.5225,0.3225,3.3025,0.546,0.04,95.8745,-32.1875,17.2225
6,6.25,-6.575,-89.9825,6.6625,-0.3441,12.3575,73.9925,-6.115,2.89,0.245,5.5375,0.552,0.06,95.9,-27.3175,17.2
6,6.75,-8.625,-125.7725,13.025,-0.3708,13.0675,70.0475,0.245,11.155,1.6475,22.6,0.434,0.079,95.8945,-23.0325,17.3
6,7.25,-9.8375,-18.1325,11.25,-0.42,14.2,63.04,4.995,16.0675,2.4025,35.3275,0.398,0.08,95.90225,-18.7525,17.4
6,7.75,-13,-28.8,-5.32,-0.5964,14.735,57.5675,23.98,37.2725,6.57,75.485,0.552,0.09,95.91675,-15.71,17.645
6,8.25,-13.08,-11.9125,38.0675,-0.6066,15.5225,54.16,31.4825,59.135,11.09,101.6575,0.6105,0.0745,95.92675,-16.2875,18.045
6,8.75,-16.5925,-9.9,55.5075,-0.48,15.9675,51.1575,44.7375,70.7,13.9225,126.6575,0.964,0.1115,95.9345,-14.56,18.4225
6,9.25,-17.9625,-23.69,41.99,-0.4878,16.08,45.39,40.4075,69.0425,13.635,130.1125,0.96225,0.10875,95.94675,-7.3225,18.6675
6,9.75,-19.095,-23.415,30.78,-0.5394,16.3475,44.34,40.0225,75.365,14.6225,135.76,0.876,0.14175,95.98,-9.225,19.0225
6,10.25,-19.585,0.41,47.775,-0.489,16.9925,42.65,65.715,105.4525,20.4625,206.2375,0.99,0.07625,95.9845,-4.0275,19.4
6,10.75,-24.38,-18.455,43.44,-0.5238,17.49,41.2025,23.4275,38.06,6.51,81.395,0.94325,0.14175,95.99575,-2.76,19.8
6,11.25,-20.675,-4.19,2.9,-0.492,17.135,39.95,55.4025,86.4025,15.89,173.465,0.80075,0.17,96.0035,-4.685,20
6,11.75,-24.87,-0.625,73.84,-0.4746,17.1,39.705,65.5875,103.31,22.405,193.1175,0.816,0.18,95.98675,-1.385,20.2
6,12.25,-20.15,-7.1,80.965,-0.4512,17.4,38.645,72.36,117.37,22.57,230.07,1.02475,0.132,95.9735,0.2475,20.3225
6,12.75,-19.94,-9.0875,75.58,-0.4656,17.745,39.935,78.785,119.8325,22.9925,238.495,0.88725,0.104,95.96675,2.2225,20.4
6,13.25,-20.455,5.4,65.63,-0.54,17.945,39.3125,73.15,110.0625,21.1175,219.1175,1.03825,0.136,95.95225,2.88,20.5
6,13.75,-18.1375,1.765,66.1125,-0.492,18.045,37.2125,91.6975,137.59,25.1425,266.7125,0.952,0.1235,95.93225,2.5,20.5675
6,14.25,-19.7625,-3.7075,75.75,-0.5499,17.8225,35.5775,51.6475,96.5675,19.15,169.84,0.76,0.11175,95.91,3.1275,20.59
6,14.75,-20.0925,-4.07,25.67,-0.5622,17.735,34.5425,29.1725,66.5475,14.3025,114.7625,0.91875,0.10075,95.89225,1.6,20.69
6,15.25,-16.6875,-32.18,43.905,-0.525,17.645,30.93,12.3425,21.5025,3.58,43.775,1.034,0.08375,95.879,-4.8725,20.7125
6,15.75,-14.29,-25.655,62.825,-0.4968,17.4675,30.05,29.305,44.015,7.35,90.985,0.95225,0.123,95.87225,-25.135,20.635
6,16.25,-13.5,-13.4525,42.36,-0.5346,17.8675,29.54,26.04,39.055,6.6375,82.1225,0.761,0.10225,95.8545,-15.52,20.535
6,16.75,-11.855,-24.28,35.295,-0.4857,17.6675,28.3925,19.1925,35.4275,7.0175,64.27,1.168,0.1335,95.82125,-12.3875,20.6125
6,17.25,-9.98,-33.2975,32.42,-0.4665,17.8,28.8725,2.4675,13.775,2.1475,32.29,0.7085,0.08375,95.80675,-19.22,20.59
6,17.75,-8.365,-47.7125,43.0675,-0.4935,17.6225,29.5525,-2.35,1.79,0.0225,11.5,1.10025,0.10175,95.79575,-19.02,20.59
6,18.25,-5.06,-48.675,22.42,-0.4497,17.5225,35.025,-1.6775,2.4275,0.235,9.3875,0.92275,0.0935,95.7725,-39.355,20.49
6,18.75,-1.8625,-54.8,4.22,-0.3312,17.4225,40.9625,-3.41,2.09,0.1225,5.27,0.8135,0.05,95.7835,-24.92,20.445
6,19.25,-4.4,-63.175,0.825,-0.288,16.6,49.6775,-34.5725,2.0425,0.2025,6.5875,0.59225,0.03,95.8045,-45.71,20.3
6,19.75,0.0100000000000001,-62.05,-0.8175,-0.2943,15.59,54.4075,-48.185,0.5225,0,0.09,0.8025,0.05,95.78675,-33.6875,20.045
6,20.25,-0.105,-59.395,-1.255,-0.264,14.8125,54.75,-49.1425,0,0,0,0.86225,0.04,95.80675,-37.19,19.845
6,20.75,0.19,-62.485,-1.1125,-0.2772,14.4675,57.615,-49.7725,0,0,0,0.62225,0.05,95.82225,-38.6075,19.7225
6,21.25,0.4475,-56.59,-1.83,-0.2763,13.835,61.865,-48.1775,0,0,0,0.59125,0.03,95.86,-36.1325,19.5225
6,21.75,1.4425,-58.21,-3.07,-0.3249,13.2,63.94,-47.9,0,0,0,0.47575,0.04,95.91225,-35.775,19.4
6,22.25,0.88,-64.525,-1.32,-0.351,12.9675,63.6125,-48.02,0,0,0,0.419,0.04875,95.9645,-36.435,19.2225
6,22.75,-0.8375,-53.995,-1.44,-0.3606,12.6,61.3075,-47.91,0,0,0,0.68575,0.03975,95.938,-39.7425,19.145
6,23.25,-0.1,-53.3625,-4.175,-0.3969,12.335,62.285,-48.1325,0,0,0,0.48475,0.03925,95.917,-41.9075,18.945
6,23.75,-0.7,-63.02,-2.2,-0.3453,12.0575,68.37,-48.065,0,0,0,0.66225,0.04,95.95675,-37.175,18.845
7,0.25,0.475,-56.62,-1.695,-0.2808,15.7825,61.8225,-41.31,0,0,0,0.60725,0.051,96.26675,-31.6775,21.535
7,0.75,1.6025,-54.64,-3.5,-0.228,15.825,60.62,-41.0775,0,0,0,0.629,0.05125,96.2245,-30.865,21.3575
7,1.25,1.205,-48.91,-3.68,-0.2244,15.8025,64.0125,-40.2875,0,0,0,0.67225,0.06,96.1935,-33.5575,21.18
7,1.75,0.355,-46.465,-6.27,-0.2496,15.625,63.615,-39.5875,0,0,0,0.7,0.041,96.168,-31.1425,21.08
7,2.25,1.2,-45.4825,-5.8225,-0.2985,15.545,65.7125,-38.82,0,0,0,0.689,0.05,96.15025,-37.7725,20.98
7,2.75,-0.285,-44.26,-9.525,-0.327,15.6675,65.815,-37.865,0,0,0,0.729,0.0525,96.137,-39.1225,20.88
7,3.25,1.31,-43.36,-9.6975,-0.2493,15.6,67.16,-36.8325,0,0,0,0.525,0.06,96.24225,-41.7725,20.8575
7,3.75,1.06,-43.66,-8.4375,-0.204,15.7,68.7675,-36.6875,0,0,0,0.66125,0.0505,96.22675,-42.94,20.7575
7,4.25,0.825,-46.05,-7.635,-0.216,15.7225,70.1125,-36.1,0,0,0,0.59225,0.05,96.2235,-51.0775,20.735
7,4.75,0.8,-41.8175,-8.3875,-0.2148,15.1225,70.96,-36.055,0,0,0,0.6435,0.05,96.2345,-42.1475,20.635
7,5.25,-1.885,-41.7625,-7.46,-0.228,14.5675,72.3125,-34.4975,0.0225,0,0,0.508,0.05,96.25,-33.8075,20.535
7,5.75,0.9,-40.1,-4.08,-0.2958,14.735,72.89,-18.5775,3.825,0.7675,5.92,0.422,0.05,96.249,-30.83,20.5125
7,6.25,-1.6,-39.08,-1.665,-0.288,15.2375,71.5225,4.0675,9.525,1.65,20.1475,0.408,0.05,96.2845,-29.0425,20.435
7,6.75,-5.885,-28.52,14.4125,-0.3102,16.57,67.09,12.4075,20.7175,3.665,40.2425,0.454,0.06,96.3045,-23.7325,20.435
7,7.25,-6.79,-29.4,24.94,-0.312,18.0575,60.395,18.65,29.6775,5.52,59.2825,0.80675,0.076,96.31125,-16.34,20.435
7,7.75,-9.89,-5.3625,27.59,-0.312,18.8125,56.5725,39.9175,55.225,10.5375,98.715,0.868,0.1135,96.3345,-12.4075,20.48
7,8.25,-12.77,1.4525,27.835,-0.4176,19.39,51.27,69.54,102.3475,19.07,177.7075,0.88825,0.112,96.3545,-3.8775,20.58
7,8.75,-13.285,0,47.4,-0.4035,20.2,48.5675,80.36,126.845,25.8125,208.7825,1.032,0.10125,96.34,-4.5275,20.78
7,9.25,-15.69,-23.195,51.62,-0.432,20.6675,46.7375,82.515,127.11,27.7925,212.2475,0.86925,0.1415,96.32225,-3.44,21.0025
7,9.75,-15.5125,0.075,60.3125,-0.4674,20.215,43.86,73.6775,122.325,27.0225,216.7625,1.08025,0.12875,96.33,-1.5925,21.3025
7,10.25,-17.05,25.235,71.04,-0.4182,20.7575,40.9325,150.6275,221.105,43.78,403.72,1.427,0.2,96.30675,2.795,21.6575
7,10.75,-24.59,13.1175,97.9425,-0.4302,21.2125,38.42,178.65,261.0575,53.41,500.57,1.146,0.2015,96.30675,6.0975,22.045
7,11.25,-17.88,25.4,102.42,-0.4065,21.715,36.3375,168.645,250.56,52.9225,482.605,1.482,0.19125,96.3445,2.79,22.5
7,11.75,-17.5775,18.855,85.1675,-0.408,22.0125,33.96,199.42,297.6575,62.4925,576.6625,1.10425,0.1245,96.34,4.965,22.845
7,12.25,-18.265,12.4625,77.94,-0.432,21.7025,33.2925,127.3375,188.2075,39.275,352.4075,1.65225,0.1645,96.3145,11.9225,23.3225
7,12.75,-17.27,3.6,90.045,-0.4728,22.645,31.1125,130.22,197.64,41.96,373.3425,1.364,0.172,96.3,3.565,23.645
7,13.25,-17.3125,14.16,82.08,-0.4812,21.47,29.28,114.585,173.9175,36.4675,333.29,1.3375,0.18225,96.26225,-2.425,23.845
7,13.75,-16.975,5.715,81.66,-0.507,20.985,29.6475,110.2,163.1725,31.0925,325.8475,1.2135,0.19,96.25225,-1.47,23.9225
7,14.25,-18.4875,3.9875,63.9,-0.4296,21.08,28.26,118.58,178.02,36.32,327.9,1.0595,0.126,96.232,-0.399999999999999,23.74
7,14.75,-18,1.96,97.6775,-0.4464,21.42,27.86,168.08,248.94,47.02,481.38,1.326,0.134,96.214,-3.12,23.74
7,15.25,-15.025,2.34,77.8425,-0.48,21.8925,27.5725,164.84,243.6375,48.9625,449.745,1.252,0.17,96.20225,-1.5425,23.9
7,15.75,-12.955,1.78,35.33,-0.4914,21.8925,27.3975,106.0925,156.4825,27.7625,281.5475,1.248,0.1835,96.19,1.88,23.9675
7,16.25,-11.2,-9.0025,52.915,-0.4992,21.85,27.2525,53.46,79.7175,13.9825,141.4975,1.21225,0.152,96.18,-3.1325,23.9125
7,16.75,-10.2,-30.345,41.575,-0.4746,21.67,27.615,64.48,96.735,17.94,165.5625,1.46125,0.16225,96.14225,-7.68,23.935
7,17.25,-8.1475,-56.6,34.16,-0.5253,21.625,29.2575,41.825,77.7025,13.725,130.01,1.39025,0.1345,96.11,-10.4175,23.8575
7,17.75,-7.055,-58.82,39.375,-0.384,21.7225,30.9525,25.115,40.065,7.49,72.99,1.538,0.1245,96.11225,-12.8625,23.835
7,18.25,-4.08,-68.4075,28.82,-0.3693,21.735,32.295,11.935,29.18,6.1725,56.8175,1.34275,0.11225,96.12225,-15.6075,23.79
7,18.75,-1.2325,-58.9275,13.245,-0.3066,21.5575,35.2825,-7.2125,13.965,2.38,24.6,1.249,0.08225,96.13225,-18.22,23.745
7,19.25,0.6175,-66.915,7.045,-0.276,21,42.1025,-25.4775,3.505,0.645,3.8725,0.879,0.05175,96.129,-23.6825,23.7
7,19.75,1.13,-56.2,1.6,-0.2946,19.6,47.0225,-39.3875,0.6,0,0,0.96225,0.06,96.139,-32.11,23.4225
7,20.25,1.215,-63.29,-0.6925,-0.2142,18.5225,49.6475,-42.4,0,0,0,0.8945,0.04,96.17225,-38.28,23.1225
7,20.75,0.795,-63.08,0.61,-0.252,17.845,49.045,-41.91,0,0,0,0.60125,0.05025,96.20225,-40.31,22.745
7,21.25,1.03,-60.4875,-1.0025,-0.2697,17.7125,50.3775,-42.285,0,0,0,0.88925,0.04,96.23,-41.8,22.445
7,21.75,2.3025,-62.06,-2.1975,-0.252,17.2025,53.58,-42.2275,0,0,0,0.93125,0.05,96.24,-40.9775,22.245
7,22.25,1.2,-64.2625,-0.38,-0.3084,16.725,55.535,-40.6,0,0,0,0.81125,0.06075,96.2545,-36.2,22.0225
7,22.75,0.8225,-61.425,-0.885,-0.3225,16.3925,54.9025,-40.3325,0,0,0,0.6835,0.04125,96.29675,-37.5775,21.745
7,23.25,-1.09,-56.4175,-2.45,-0.2958,16.3475,55.97,-40.065,0,0,0,0.8205,0.05,96.29675,-33.7275,21.6225
7,23.75,-0.185,-54.4075,-1.425,-0.3177,15.6725,58.825,-40.4775,0,0,0,0.62075,0.04,96.279,-32.05,21.4225
8,0.25,-1.28,-51.03,-4.4,-0.252,14.4925,48.11,-43.8225,0,0,0,0.52625,0.05,96.14925,-33.7725,20.6925
8,0.75,-1.405,-51.86,-3.15,-0.2439,14.2775,49.9325,-43.8275,0,0,0,0.54375,0.05,96.13,-30.805,20.5925
8,1.25,-1.465,-47.16,-5.24,-0.2088,14.0625,52.065,-43.875,0,0,0,0.53125,0.06,96.127,-33.805,20.485
8,1.75,-1.4575,-46.3125,-4.73,-0.2562,13.6775,52.05,-43.1675,0,0,0,0.3425,0.04,96.13775,-29.6975,20.385
8,2.25,-1.455,-46.805,-6.34,-0.2928,13.785,52.8525,-42.5975,0,0,0,0.61,0.05,96.14475,-33.4125,20.185
8,2.75,-1.3525,-60.75,-6.84,-0.3426,13.4475,55.495,-42.145,0,0,0,0.56625,0.04,96.117,-35.3825,19.9925
8,3.25,-1.535,-43.36,-3.4,-0.2697,12.9925,56.1025,-40.59,0,0,0,0.465,0.03525,96.107,-33.11,19.9
8,3.75,-1.1,-41.72,-6.22,-0.213,12.9925,59.5375,-40.6075,0,0,0,0.455,0.04,96.117,-35.315,19.8
8,4.25,-1.07,-43.035,-4.6975,-0.1743,12.7925,58.65,-39.7225,0,0,0,0.3575,0.05,96.1425,-32.205,19.7925
8,4.75,-1.075,-43.7125,-3.955,-0.192,12.785,61.0075,-39.3225,0,0,0,0.424,0.04,96.1425,-29.2,19.685
8,5.25,-1.45,-43.125,-4.525,-0.1971,12.2925,61.3475,-38.4075,0,0,0,0.502,0.03,96.154,-27.5375,19.6775
8,5.75,-1.2725,-41.325,-5.2625,-0.192,12.585,63.3425,-34.3975,0.2775,0,0,0.503,0.0355,96.14625,-26.9525,19.57
8,6.25,-0.8,-38.8375,-2.0475,-0.216,13.6325,60.9125,-14.95,1.6025,0.185,1.2025,0.54625,0.05,96.194,-24.9925,19.4775
8,6.75,-3.5,-22.47,-0.7,-0.2082,14.6,59.5575,-2.79,3.8725,0.4775,7.7975,0.3275,0.05825,96.2595,-20.3075,19.485
8,7.25,-3.7,-18.225,0.63,-0.2415,15.5,56.685,-1.9075,8.05,1.625,21.3275,0.7575,0.07875,96.27875,-19.88,19.4925
8,7.75,-7.93,-9.5875,0.62,-0.2796,16.6475,53.435,2.2675,21.5175,3.1775,45.6325,0.6775,0.08,96.26875,-15.975,19.5925
8,8.25,-9.0325,-24.185,6.56,-0.3183,17.285,49.54,10.0225,23.7275,3.3725,49.71,0.732,0.1,96.268,-10.2025,19.6925
8,8.75,-10.43,-41.595,9.905,-0.4014,17.54,45.425,6.1975,14.3825,1.6625,37.4475,0.6225,0.1185,96.2025,-9.47,19.8
8,9.25,-11.4375,-21.325,9.84,-0.4206,17.4925,41.0925,26.7875,44.5425,5.8475,89.22,0.842,0.13,96.194,-9.115,20
8,9.75,-12.135,-6.635,12.3375,-0.4032,18.155,38.4775,20.0075,50.955,7.0525,94.1675,0.58,0.0885,96.20175,-11.28,20.385
8,10.25,-13.54,-6.7,11.36,-0.5028,18.3925,35.51,31.9575,70.465,11.3625,137.5325,0.738,0.127,96.1285,-10.0825,20.4925
8,10.75,-12.9,-0.425,10.0875,-0.4164,18.6,32.11,33.985,63.8875,12.5525,117.2,0.599,0.11,96.18,-5.29,20.8925
8,11.25,-13.14,8.3875,14.165,-0.3762,18.9,29.7725,76.99,111.435,21.335,216.0025,0.802,0.11475,96.16625,1.265,21.2
8,11.75,-15.5925,19.32,14.6,-0.48,19.77,26.895,132.1875,184.06,32.8175,343.6175,0.899,0.107,96.11925,2.3875,21.5
8,12.25,-14.49,27.4,14.18,-0.5112,20.7475,26.5975,155.2925,231.775,45.6025,440.0325,1.076,0.14,96.0885,4.7075,22.1625
8,12.75,-14.8575,33.06,13.8675,-0.4584,20.9,21.985,203.1775,319.915,66.7275,582.095,0.7675,0.1,96.0685,9.905,22.0775
8,13.25,-14.075,35.7875,10.77,-0.4263,20.9775,21.5775,185.0825,259.145,47.985,503.68,0.55875,0.1,96.04775,13.6225,22.085
8,13.75,-14.97,34.15,8.08,-0.4632,21.0775,22.4175,209.66,323.43,65.745,623.2775,0.923,0.138,96,14.1275,22.185
8,14.25,-14.335,22.3275,8.14,-0.444,21.17,21.5925,160.4675,234.8075,49.3825,431.8025,0.84375,0.1095,95.97775,14.755,22.7475
8,14.75,-12.6,8.25,6.3725,-0.528,21.71,20.6925,92.81,152.6075,34.675,265.0875,0.659,0.13,95.95775,7.0325,23.0325
