DOY2,HR2,CO2,H2O,VPD,NETRAD,LW_IN,LW_OUT,SW_IN,SW_OUT,TA_1_1_1,RH,PPFD_IN,PPFD_OUT,LE,H,G_1_1_1,SH,TS_1_1_1,TS_1_2_1,USTAR,PA,WS
3,23.25,378.378,5.40025,0.8275,-20.5175,263.975,298.425,0,1.2775,-3.65,92.875,0,0,3.425,-3.025,-0.7,-0.4,-2.5425,-2.52,0.4745,94.4,2.88
3,23.75,378.4,5.5725,0.765,-15.85,268.175,298.25,0,1.2375,-3.725,93.1,0,0,3.85,-2.78,-0.7,-0.1,-2.535,-2.51,0.494,94.4,2.8525
4,0.25,379.651,6.80025,1.2275,-36.135,279.45,321.7,0,2.0375,0.85,94.8,0,0,4.1,-9.8,1.7,-1,-0.0225,-0.0325,0.29,94.5,2.405
4,0.75,380.293,6.92025,1.105,-44.18,271.225,320.825,0,2.04,0.4,95.25,0,0,3.65,-8.49,1.6,-0.9,-0.03,-0.04,0.31,94.5,2.3175
4,1.25,380.171,6.838,0.9775,-41.0925,274.825,319.325,0,2,0.25,96.3,0,0,5.25,-7.95,1.6,0.4,-0.04,-0.04,0.33,94.5,2.4025
4,1.75,380.32775,6.8085,0.845,-40.645,273.475,318.275,0,1.775,-0.025,96.775,0,0,3.6,-7.69,1.5,-0.1,-0.0425,-0.05,0.3,94.5,2.34
4,2.25,380.6255,6.7685,0.78,-43.9325,275.1,316.8,0,1.8575,0,97.075,0,0,3.7,-7.3175,1.5,0.7,-0.05,-0.05,0.3225,94.5,2.4475
4,2.75,381.3465,6.794,0.78,-42.2225,273.55,317.075,0,1.775,-0.3,97.65,0,0,4.5,-9.515,1.4,0.4,-0.05,-0.05,0.3725,94.5,2.6275
4,3.25,380.721,6.89975,0.715,-32.59,276.425,318.5,0,1.94,1.38777878078145e-17,97.4,0,0,4.55,-7.7575,1.4,1.525,-0.06,-0.06,0.38925,94.5,2.6525
4,3.75,380.85,6.922,0.6875,-28.47,280.25,319.625,0,1.8625,0.225,97.575,0,0,4.4,-12.06,1.4,0.325,-0.06,-0.06,0.388,94.5,2.6175
4,4.25,381.306,6.8575,0.685,-24.0425,282.7,319.5,0,1.695,0.275,97.875,0,0,3.05,-8.6375,1.3,0.725,-0.06,-0.06,0.3625,94.5,2.63
4,4.75,380.987,6.8865,0.63,-26.8275,279.55,318.25,0,1.67,-0.05,98.275,0,0,4.1,-8.2,1.3,0.9,-0.06,-0.06,0.39,94.5,2.6075
4,5.25,380.3705,6.8505,0.56,-30.825,278.975,316.175,0,1.735,-0.3,98.45,0.0275,0,3.775,-7.995,1.3,0.1,-0.06,-0.06,0.37,94.5,2.575
4,5.75,380.3315,6.85925,0.56,-22.815,283.175,314.625,3.6875,2.695,-0.5,98.65,6.47,0.3575,5.35,-8.05,1.3,0.7,-0.06,-0.06,0.3675,94.5,2.61
4,6.25,380.3185,6.82925,0.5475,-10.4925,281.05,315.225,28.52,7.95,-0.275,99.025,41.3625,3.0975,6.45,-4.24,1.225,1.2,-0.06,-0.07,0.38,94.5,2.48
4,6.75,380.4475,6.89225,0.565,4.9375,275.2,319,72.5,19.08,-0.075,98.95,89.655,9.7025,7.175,-1.12,1.2,3.7,-0.07,-0.07,0.42,94.5,2.6375
4,7.25,379.5495,6.93625,0.8225,40.24,275.7,321.325,146.9,30.5925,0.4,98.1,144.075,22.99,13.525,7.84,1.2,7.5,-0.07,-0.07,0.47,94.5,2.7525
4,7.75,378.83075,6.946,1.45,95.0575,275.15,326.35,209.725,36.77,2.15,95.875,284.07,32.5805,21.55,39.46,1.2,12.15,-0.0725,-0.07,0.52,94.6,3.0175
4,8.25,379.187,7.056,2.6075,159.5075,273.275,332.3,283.55,43.39,5.05,89.2,543.665,48.81,29.5,82.1375,1.2,13.475,-0.08,-0.0625,0.5725,94.8,3.3425
4,8.75,379.40275,6.979,4.18,227.635,279.025,336.75,379.9,49.87,6.5,79.625,701.4675,68.115,34.3,114.3425,1.2,12.225,-0.07,-0.06,0.644,95,3.6
4,9.25,378.765,6.863,5.4825,287.065,286.125,344.075,452.6,56.305,8.25,71.075,863.435,86.805,48.75,179.33,1.275,10.2,-0.0425,-0.04,0.6925,95,3.5975
4,9.75,378.814,6.716,6.0875,349.8825,283.975,350.475,519.7,65.8775,9.45,69.325,901.745,107.44,57.85,211.93,1.2,7.975,-0.03,-0.03,0.7495,95.075,3.76
4,10.25,378.1065,6.5075,6.6075,403.1125,285.8,355.825,589.125,71.875,10,66.2,1194.425,124.055,62.4,252.9675,1.2,7.625,-0.03,-0.0125,0.73,95,3.885
4,10.75,377.893,6.6,7.25,463.355,290.525,360.6,650.525,77.9,10.7,61.6,1301.35,140.645,83.825,299.08,1.4,7.3,0,0,0.75,95,3.81
4,11.25,378.197,6.525,8.065,497.4675,292.225,364.125,677.95,83.225,11.45,57.3,1390.875,157.8775,86.55,331.91,1.4,7.1,0.01,0.01,0.78,94.9,3.9975
4,11.75,378.446,6.36925,8.8925,532.4625,287.4,368.975,728.25,88.075,12.075,53.925,1481.8,164.565,90.35,337.98,1.55,6,0.0275,0.01,0.78,94.9,4.265
4,12.25,378.021,6.4745,9.8625,543.3825,293.15,374.125,745.75,88.775,13.175,48.875,1543.6,166.5825,92.2,346.35,1.625,6.1,0.05,0.01,0.79,94.9,4.245
4,12.75,378.828,6.577,10.7925,566.95,293.2,375.55,769.5,86.625,14.2,47.1,1529.4,151.505,95.35,348.11,1.7,5.9,0.065,0.01,0.78,94.9,4.2075
4,13.25,377.92325,6.517,10.955,559.3,286.75,375.125,752.5,86.85,14.425,46.875,1532.9,152.1625,101.55,353.5,1.9,3.9,0.05,0.03,0.82,95,4.4175
4,13.75,377.64275,6.31825,11.1125,563.4,288.825,378.3,762.25,85.75,14.55,44.825,1515.55,143.4375,90.875,354.0625,1.9,3.675,0.0775,0.05,0.856,94.975,4.6375
4,14.25,377.3945,6.297,10.8625,533.7375,293.6,375.225,722.5,81.7,14.65,45.45,1457.95,133.1525,94.65,341.7375,1.9,3.425,0.1,0.08,0.845,94.9,4.6175
4,14.75,377.27725,6.26,10.865,506.8,291.45,376.225,698.95,77.9,14.55,47.575,1392.475,123.67,90.1,326.8475,2.3,3.2,0.11,0.09,0.85,94.875,4.3975
4,15.25,377.0185,6.075,10.8775,454.0325,291,377.075,640.55,69.89,14.275,48.7,1285.225,110.565,84.9,297.6175,2.55,2.825,0.11,0.09,0.8325,94.8,4.4325
4,15.75,376.637,6.208,10.78,409.7825,289.6,375.45,590.8,64.231,13.875,48.125,1178.375,96.0475,85,264.99,2.65,2.05,0.1075,0.09,0.8105,94.8,4.3725
4,16.25,376.645,6.4895,10.4875,351.9825,289.075,373.375,529,57.28,13.6,49.625,1031.425,82.47,73.85,221.34,2.7,1.7,0.1,0.0775,0.795,94.8,4.2625
4,16.75,376.24,6.724,10.1875,297.6775,286.725,371.325,458.475,49.38,13.35,49.825,898.9725,66.03,63.2,178.1725,2.8,0.8,0.08,0.0575,0.77075,94.8,4.2325
4,17.25,376.2265,6.4885,9.71,235.05,286.975,370.3,391.35,42.1275,12.8,51.475,776.7875,53.255,61.35,142.655,2.9,1.1,0.07,0.04,0.765,94.8,4.02
4,17.75,376.2785,6.362,9.42,160.795,285.95,366.85,303.225,35.3675,12.475,52.975,611.6025,42.285,47.3,93.915,3,0.1,0.0775,0.04,0.72,94.7,3.975
4,18.25,375.9595,6.327,8.295,98.875,286.625,362.725,222.275,29.0925,11.4,56.325,436.51,32.40575,38.15,54.43,3,-1.2,0.06,0.04,0.671,94.7,3.7675
4,18.75,375.937,6.63025,7.3575,31.2325,285.35,360.2,157.575,22.9325,10.3,59.45,305.3325,22.125,34.025,17.93,2.85,-2.2,0.06,0.0475,0.64475,94.7,3.71
4,19.25,375.9485,6.596,6.175,-14.325,280.225,354.425,78.35,14.52,9.15,63.375,153.21,12.495,20.5,-3.4825,2.7,-3.275,0.06,0.0475,0.5905,94.6,3.4175
4,19.75,376.406,6.50075,4.5875,-30.0775,281.8,345.675,29.2775,5.845,7.65,68.325,60.5425,4.38,13.85,-10.035,2.625,-4.05,0.05,0.04,0.52375,94.6,3.0175
4,20.25,376.2475,6.855,3.5675,-37.4525,284.8,339.6,3.045,2.23,5.85,73.3,15.5175,1.0925,8.25,-8.435,2.1,-4,0.05,0.03,0.45,94.6,2.785
4,20.75,376.373,6.82575,2.9275,-40.3,283.525,336.9,0,1.855,4.75,80.475,0.8525,0,7.7,-7.23,2.1,-3.1,0.04,0.03,0.383,94.6,2.585
4,21.25,376.64725,6.832,2.46,-52.4775,283.375,335.3,0,1.6925,3.5,84.7,0,0,6.7,-9.3125,1.95,-2.425,0.03,0.02,0.393,94.6,2.53
4,21.75,377.1955,6.788,2.015,-46.165,282.7,331.475,0,1.9175,2.95,87.825,0,0,7,-10.6525,1.9,-1.7,0.02,0,0.38125,94.6,2.56
4,22.25,377.602,6.768,1.9275,-42.56,281.4,328.775,0,2.015,2.25,90.825,0,0,5.65,-5.74,1.9,-1.9,0,-0.01,0.3945,94.575,2.5225
4,22.75,378.095,6.791,1.7075,-40.4275,278.925,326.375,0,1.8875,2.125,92.3,0,0,6.1,-7.815,1.9,-0.925,0,-0.02,0.4095,94.575,2.545
4,23.25,378.451,6.843,1.545,-41.4125,276.25,324.975,0,1.9225,1.6,94.275,0,0,4.4,-7.62,1.9,-0.825,-0.01,-0.0225,0.36,94.6,2.405
4,23.75,379.077,6.7485,1.31,-44.3475,273.625,323.05,0,2.1275,1.275,95.5,0,0,5.35,-9.32,1.7,-0.2,-0.02,-0.0225,0.33,94.575,2.3575
5,0.25,384.34275,8.478,1.5525,-10.6375,325.825,339.1,0,1.9075,5.1,99,0,0,4.95,-9.54,8.275,0.4,2.0575,1.5575,0.33,94.6,2.4025
5,0.75,384.684,8.27475,1.4925,-9.7725,324.65,338.275,0,1.725,4.9,99.05,0,0,7,-10.93,6.8,0.175,1.87,1.495,0.35975,94.6,2.705
5,1.25,384.7635,8.354,1.2675,-15.8725,319.95,337.95,0,1.74,4.775,99.175,0,0,6.6,-10.615,5.9,0.225,1.7925,1.435,0.37,94.6,2.52
5,1.75,385.7185,8.2395,1.2975,-13.3075,318.9,339.275,0,1.575,5.275,99.325,0,0,10.05,-6.605,5.375,-0.2,1.72,1.37,0.421,94.6,2.6875
5,2.25,384.847,8.508,1.155,-10.365,322.15,337.4,0,1.725,5.075,99.1,0,0,7.15,-10.04,5.25,0.25,1.6575,1.3225,0.3915,94.6,2.59
5,2.75,384.48975,8.498,0.9275,-9.045,317.5,337.35,0,1.6575,4.325,99.425,0,0,8.775,-9.845,5.5,0.1,1.535,1.2575,0.345,94.6,2.67
5,3.25,385.0445,8.413,0.8175,-8.01,318.55,337.775,0,1.7775,4.375,99.925,0,0,6.3,-7.6125,4.95,0.55,1.5575,1.2075,0.3675,94.6,2.4725
5,3.75,385.8235,8.566,0.8225,-6.56,317.625,336.375,0,1.7275,4.15,100,0,0,6.15,-6.1325,4.65,0.5,1.45,1.13,0.315,94.6,2.4875
5,4.25,386.88775,8.444,0.745,-8.79,319.475,335.15,0,1.605,3.9,100,0.11,0,4.85,-6.635,4.25,0.45,1.34,1.115,0.3295,94.6,2.365
5,4.75,387.6735,8.298,0.685,-7.4175,317.3,334.2,2.28,2.0725,3.575,100,4.5275,0.33,3.55,-7.58,4.25,-0.15,1.2775,1.035,0.355,94.6,2.3475
5,5.25,387.1035,8.52575,0.57,-3.1575,319.1,335.625,15.7125,5.5725,3.65,100,29.1075,1.75,4.775,-6.14,4.55,0.8,1.2575,0.9925,0.34,94.6,2.46
5,5.75,387.92925,8.10875,0.69,6.195,320.825,338.175,53.1575,17.1,3.95,100,86.73,5.3975,9.25,-4.48,4.45,3,1.215,0.9675,0.368,94.6,2.5825
5,6.25,386.44575,8.203,0.7575,24.3175,320.275,339.95,110.825,28.185,4.5,100,137.3275,12.435,17.45,2.34,5.05,7.9,1.2275,0.9625,0.44,94.675,2.7925
5,6.75,385.79,8.149,0.9625,67.4375,319.55,343.625,177.3,34.76,5.4,100,322.2475,21.62,26.95,20.83,5.35,12.5,1.255,0.985,0.48825,94.7,2.8925
5,7.25,385.8555,8.4475,1.7875,118.0725,319.375,347.725,248.975,39.465,6.25,99.3,335.55,29.89,43.15,51.8075,6.05,12.1,1.3775,0.985,0.55,94.7,3.03
5,7.75,385.12575,8.102,3.4675,184.7425,320.925,352.85,326.575,42.9975,7.925,97.25,336.615,36.68,53.75,99.985,7.9,9.9,1.4975,1.0175,0.58,94.8,3.2875
5,8.25,383.75,8.496,4.9975,251.1925,323.225,359.15,396.6,47.47,9.85,89.825,646.3225,43.805,69.7,144.685,9.9,8.9,1.7275,1.0525,0.58375,95.1,3.2625
5,8.75,383.596,8.90625,6.1475,319.835,330.375,368.175,481.75,53.875,11.7,86,806.0925,55.0025,83,191.08,11.7,8.075,1.89,1.0775,0.6385,95.2,3.555
5,9.25,383.02425,8.899,7.22,379.25,330.15,373.9,550.025,59.055,12.825,82.5,960.93,65.48,93.8,216.99,13.8,6,2.1175,1.145,0.6975,95.2,3.6775
5,9.75,383.98025,9.108,8.295,436.805,325.4,380.75,624.175,64.085,13.8,81.9,1288.975,68.8275,110.2,264.805,16.575,7.05,2.3675,1.26,0.7225,95.2,3.9425
5,10.25,383.52875,8.911,9.07,498.12,323.35,387.375,692.95,68.915,14.275,80.9,1446.025,68.7525,139.4,299.265,18.875,6.8,2.4675,1.345,0.723,95.1,3.98
5,10.75,383.109,8.93425,9.9175,538.63,324.725,393.375,742.75,72.925,15.375,78.625,1556.825,78.4475,136.825,337.1575,20.1,5.4,2.65,1.4975,0.746,95.175,4.005
5,11.25,383.1075,8.505,10.555,583.125,325.8,395.375,787.75,75.85,15.85,79.575,1656.575,83.52,145.05,361.58,22.55,6.175,3.315,1.585,0.769,95.1,4.1525
5,11.75,382.855,8.674,11.1525,599.475,323.95,400.375,811.25,76.025,16.125,78.1,1705.875,85.25,151.4,371.245,30.9,4.775,3.645,1.705,0.76,95,4.0825
5,12.25,383.7945,8.638,12.035,623.525,325.675,401.6,839,78.025,16.4,77.025,1784.8,88.4275,152.75,382.925,42,5.2,3.995,1.895,0.78,95,4.1275
5,12.75,383.53725,8.965,12.73,640.15,326.2,407.875,859.5,80.125,17.825,74.125,1804.2,90.1425,164.4,406.26,50.525,5.1,4.3725,2.2175,0.80975,95,4.225
5,13.25,382.4945,8.163,14.075,632.725,329.35,408.25,846.75,77.8,17.675,70.7,1753.7,86.7725,161.1,398.935,54.6,3.55,4.7675,2.425,0.81,95,4.27
5,13.75,382.607,8.071,14.02,620.7,331.5,407.075,837.5,76.2,17.5,69.275,1717.65,82.8325,151.775,394.155,48.7,4.3,4.9525,2.675,0.7825,95,4.205
5,14.25,382.478,8.76825,13.195,602.65,332.45,406.4,813.5,74.65,17.425,67.525,1658,79.0325,148.95,379.7725,45.95,4.3,5.2575,2.8,0.81025,95,3.9825
5,14.75,381.61875,8.56775,13.2725,575.525,336.075,407.125,790.5,73.2,17.3,66.8,1598.225,76.2625,144.5,343.905,45.6,3.4,5.245,2.9125,0.815,95,4.135
5,15.25,381.93525,8.122,12.925,535.3225,334.575,404.7,744.5,71.3,17.3,70.45,1522.625,73.4125,135.275,320.25,43.05,3.225,5.115,2.975,0.7975,95,4.175
5,15.75,382.244,8.05275,13.2475,487.2025,333.4,404.6,690.475,66.3075,17.275,68.85,1396.55,69.285,126.125,307.14,38.85,2.425,5.04,3.0575,0.756,95,3.99
5,16.25,382.0445,8.363,12.9825,426.9725,333.05,400.725,614.275,57.77,17.4,65.725,1254.525,63.28,125,272,36.075,2.5,4.995,3.035,0.77,95.1,4.1075
5,16.75,381.56425,8.419,13.3975,369.8625,332.5,398.85,557.5,53.2,17.35,65.75,1135.775,57.725,112.325,230.97,33.3,2.1,4.9325,2.965,0.7495,95,4.0125
5,17.25,380.949,8.51,12.395,298.375,332.45,394.725,476.65,46.295,16.575,65.8,961.18,50.4375,92.025,166.58,30.625,1.1,4.88,2.89,0.731,95,3.895
5,17.75,381.05,8.315,11.945,235.18,331.35,391.825,397.6,39.7175,16.07575,69.5,822.59,43.09,87.4,136.91,28.875,1,4.8075,2.8375,0.73,94.9,3.8325
5,18.25,381.365,8.46975,11.445,170.7625,330.525,388.625,319.975,33.835,15.875,71.075,664.7725,36.94,72.975,92.045,27.15,0.3,4.6675,2.76,0.693,94.9,3.7875
5,18.75,380.86725,8.431,10.81,99.54,327.4,386.7,239.2,27.5825,15.675,75.65,498.6125,28.4525,61.525,49.345,25.275,-1.1,4.49,2.675,0.65,94.9,3.49
5,19.25,379.99775,8.731,9.4225,41.6125,326.05,381.575,162.45,22.5075,14.5,78.375,353.4475,20.505,52.175,19.74,23.575,-0.975,4.32,2.5975,0.612,94.8,3.43
5,19.75,380.3555,8.706,8.09,8.6775,326.05,375.8,93.475,16.20025,13.425,83.225,191.825,12.525,38.2,-5.255,22,-1.425,4.1425,2.54,0.54,94.775,2.965
5,20.25,380.98175,8.64225,6.435,-7.85,326.625,369.325,41.6725,7.2175,12.05,88.075,93.6625,5.0025,23.1,-7.765,20.075,-2.45,3.9025,2.4075,0.464,94.7,2.6625
5,20.75,381.897,8.5655,5.0525,-15.1625,327.7,364.3,12.1825,3.765,10.2,91.075,28.6325,1.86,18.525,-8.34,18.275,-2.725,3.61,2.3475,0.42,94.7,2.5625
5,21.25,381.1805,8.82775,3.6025,-15.91,327.775,359.5,0.2775,1.7875,9.475,93.55,5.9725,0.11,12.2,-3.94,16.075,-3.225,3.345,2.3,0.386,94.675,2.4375
5,21.75,380.29525,8.92375,2.9425,-16.905,327.95,355.325,0,1.63,8.9,94.325,0.11,0,11.15,-4.9,14.4,-2.675,3.0825,2.1875,0.345,94.675,2.3975
5,22.25,381.70925,8.69175,2.24,-12.1575,327.2,352.9,0,1.74,7.8,96.25,0,0,6.875,-6.19,13.55,-2.4,2.93,2.095,0.38925,94.675,2.41
5,22.75,383.01625,8.803,1.885,-11.6675,328.725,347.4,0,1.8825,6.85,96.75,0,0,9,-5.2475,11.15,-1.5,2.7725,1.935,0.33,94.6,2.5575
5,23.25,383.404,8.519,1.7,-9.895,326.8,343.325,0,1.6525,6.2,97.775,0,0,7.6,-6.62,10.9,-1.35,2.605,1.835,0.35375,94.6,2.4725
5,23.75,384.004,8.56425,1.4875,-9.7875,325.625,342.075,0,1.6725,5.575,98.175,0,0,5.425,-7.01,9.6,-1.3,2.4725,1.7625,0.31,94.6,2.48
6,0.25,391.6775,12.412,1.4,-5.7925,347.575,363.875,0,1.19,10.125,99,0,0,4.8,-3.83,9.575,-2.025,7.1175,6.4325,0.2475,94.7,2.2075
6,0.75,392.33875,12.4025,1.165,-6.0675,343.375,362.45,0,1.49,9.925,98.875,0,0,6.25,-5.68,9.15,-0.125,7.1,6.3325,0.265,94.7,2.2275
6,1.25,391.878,12.4035,0.9725,-5.0675,342.9,361.775,0,1.5,9.65,99.475,0,0,3.825,-8.5325,8.275,-0.65,6.8925,6.2525,0.22,94.7,2.2725
6,1.75,392.8,12.303,0.835,-3.94,343.125,361.175,0,1.615,9.275,99.575,0,0,4.15,-6.39,7.55,0.2,6.78,6.165,0.23,94.7,2.3275
6,2.25,392.222,12.51525,0.665,-4.4275,344.2,359.95,0,1.3475,9.1,99.875,0,0,4,-9.1375,7.15,-0.1,6.71,6.05,0.25725,94.7,2.38
6,2.75,396.03,12.83425,0.5925,-4.05,343.7,358.9,0,1.2075,9.1,100,0,0,4.5,-7.08,7.3,0.5,6.6075,5.93,0.27,94.7,2.3375
6,3.25,396.5625,12.583,0.5275,-2.58,344.95,359.3,0,1.2025,9,100,0,0,3.7,-8.47,7.5,0.8,6.5025,5.8275,0.27,94.7,2.3475
6,3.75,398.2435,11.846,0.515,-3.7575,347.4,359.675,0,1.285,9,100,0,0,3.65,-7.93,7,0.825,6.545,5.8025,0.2925,94.7,2.355
6,4.25,401.778,12.285,0.4875,-2.6225,348,358.925,1.195,1.7875,8.9,100,3.62,0,2.475,-10.065,6.75,0.75,6.45,5.745,0.282,94.7,2.3875
6,4.75,400.46,12.08825,0.43,1.0075,347.25,358.6,11.5175,5.175,8.675,100,22.8,1.31,3.025,-5.4,6.95,0.325,6.325,5.6525,0.28375,94.7,2.4
6,5.25,401.4995,11.704,0.385,4.8775,347.875,359.5,41.17,15.295,8.675,100,80.0975,4.6,6.175,-7.405,6.6,1.675,6.1575,5.5675,0.2675,94.7,2.3325
6,5.75,396.229,12.0525,0.4325,23.16,349.225,361.35,83.825,25.455,9.025,100,113.1925,10.3,10.625,-3.65,6.575,6.7,6.0475,5.49,0.31,94.7,2.35
6,6.25,391.277,12.75225,0.53,48.3175,349.6,365.625,142.825,31.565,9.375,100,284.7275,16.6925,21.9,-1.325,6.875,11.775,6.1825,5.4375,0.35975,94.7,2.3475
6,6.75,384.58375,12.4545,0.9225,95.41,349.375,371.475,218.725,36.2425,10.35,100,362.96,24.7725,37.35,17.92,7.775,12.2,6.33,5.39,0.43,94.8,2.3975
6,7.25,378.292,12.735,2.065,157.855,352.4,377.6,292.55,39.945,11.75,100,346.4375,34.5175,59.6,52.67,8.875,12.25,6.6225,5.39,0.475,94.8,2.6325
6,7.75,377.7065,12.888,4.1875,222.5475,352.3,389.775,369.675,43.715,14.575,99.75,383.5225,39.0525,88.85,88.3475,10.4,10.825,6.985,5.4275,0.56525,94.9,2.8
6,8.25,376.08425,13.138,6.7975,287.6625,353.5,397.625,447.575,49.35,17.15,97.75,884.5675,45.4,116.1,118.01,12.475,8.525,7.2275,5.59,0.58925,95.2,2.94
6,8.75,375.9865,13.04,8.18,342.9025,354.25,401.7,504.55,53.365,18.175,96.575,1079.5,52.0875,136.5,143.52,14.425,6.5,7.43,5.7775,0.59,95.3,3.0625
6,9.25,374.438,13.226,10.4225,412.4575,356.775,410.15,585.95,59.35,19.275,94.075,1245.025,57.275,172.525,196.12,15.975,6.8,7.91,5.9125,0.63,95.375,3.3175
6,9.75,375.049,13.381,11.955,462.1375,358.475,416.275,645.9,62.72,20.475,91.2,1384.8,62.4025,195.4,227.84,18.2,6.1,8.3775,6,0.68,95.4,3.39
6,10.25,374.345,13.04,12.2375,519.9935,356.575,421.725,714.5,68.71,21.025,91.375,1500.375,67.255,199.95,270.22,20.3,5.8,8.6825,6.15,0.7,95.4,3.54
6,10.75,373.54425,12.86325,12.3475,550.85,358.875,424.975,752.5,71.2,21.25,85.9,1615.125,74.71,199.075,275.03,22.525,4.8,8.74,6.325,0.677,95.375,3.58
6,11.25,373.184,12.55,13.255,576.5325,360.875,427.25,763.5,71.5,21.475,81.8,1697.475,83.195,232.45,297.715,27.275,5.5,9.15,6.4375,0.7285,95.3,3.6575
6,11.75,372.24575,12.6695,13.9075,590.51,361.35,431.95,797.75,73.275,21.75,82.975,1764.125,84.5425,236.1,298.36,43,4.4,10.2375,6.79,0.74,95.2,3.6475
6,12.25,372.87825,12.506,14.5225,608.9425,360.95,435.5,792.5,74.825,22.55,76.675,1749.15,83.32,233.2,313.7575,58.225,5.05,11.27,7.2175,0.73475,95.2,3.86
6,12.75,373.6575,12.28525,16.385,628.5,361.65,435.85,836.5,77.275,22.825,76.75,1791.25,85.4075,246.775,336.87,54.725,4.45,11.7275,7.4475,0.75,95.2,3.7825
6,13.25,373.584,12.49,17.605,640.325,362.15,435.475,844.25,76.75,22.95,83.225,1833.375,85.86,239.775,324.1025,60.575,4.3,11.97,7.6775,0.725,95.275,3.6525
6,13.75,373.5375,11.96225,19.0475,647.65,360.4,444.125,844,77.675,23.95,77.975,1806.225,83.5475,225.075,321.825,48.7,4.125,11.77,7.825,0.7525,95.275,3.86
6,14.25,372.864,12.128,18.07,619.825,360.625,441.6,820.5,74.9,23.825,78.525,1714.75,78.04,212.625,323.1675,42.675,3.5,11.8575,7.94,0.7575,95.2,3.87
6,14.75,373.709,12.54225,17.8925,570.475,361.1,438.675,775.25,71.425,23.725,78.75,1614.5,75.42,230.175,316.83,43.475,3.05,12.485,8.055,0.75,95.2,3.8125
6,15.25,372.973,12.0665,18.41,560.225,361.4,438.725,741.75,69.805,23.525,79.875,1479.175,68.71,215.725,287.685,44.175,2.95,12.3175,8.1325,0.75,95.175,3.64
6,15.75,372.336,12.28,18.3675,500.7725,360.075,437.075,683.525,64.41275,23.475,82.325,1386.875,66.415,199.7,266.0075,36.175,2.7,11.68,8.1075,0.76,95.2,3.975
6,16.25,372.50875,11.8925,17.915,459.85,361.775,433.65,620.55,58.89,23.55,80.625,1195.875,59.75,200.4,219.21,33.075,2.3,11.5125,8.0675,0.75,95.2,3.7675
6,16.75,372.19075,11.8965,18.9175,421.18,358.875,431.525,596.525,57.315,23.2,83,1204.4,60.15,173,211.905,29.775,2.05,11.135,7.965,0.76,95.1,3.7075
6,17.25,371.50475,12.326,17.6525,360.42,357.075,427.8,527.775,49.8725,22.275,82.675,1010.725,51.445,156.05,161.9375,27.2,1.85,10.925,7.845,0.7175,95.1,3.855
6,17.75,371.247,12.317,16.7,293.16,359.65,423.7,447.175,42.92,22.275,87.025,886.7925,44.9975,147.4,124.8955,25.65,1.05,10.6725,7.725,0.7295,95.1,3.61
6,18.25,372.159,12.362,15.2325,222.075,357.3,422.55,368.75,36.865,21.625,84.8,776.02,39.885,129.301,87.0925,23.975,0.5,10.5125,7.645,0.71225,95.1,3.615
6,18.75,371.455,13.07175,13.0975,158.15,357.525,411,282.9,30.4675,20.225,82.75,586.9025,31.48,104.9,48.68,22.575,0.2,10.2225,7.56,0.63325,95.075,3.2125
6,19.25,372.961,12.9345,11.11,98.6975,353.375,410.225,229,25.6525,19.275,89.475,458.3625,25.5725,86.075,19.7525,20.8,-0.6,9.81,7.485,0.6065,95,3.035
6,19.75,370.81625,13.313,10.295,38.035,349.85,405.825,157.65,21.9125,18.8,89,343.535,20.38,70.45,0.505,19.5,-1.1,9.545,7.415,0.57,94.975,3.0425
6,20.25,370.926,13.515,8.925,9.4225,351.425,398.925,95.7,14.96,17.45,91.675,200.3375,11.3975,49.05,-7.71,18.3,-1.875,9.2825,7.345,0.54775,94.9,3.0225
6,20.75,371.813,13.39,7.0575,-6.0925,348.125,394.225,46.8925,9.6575,16.15,93.3,102.03,5.9,31.95,-5.73,16.6,-2,8.9525,7.2825,0.447,94.875,2.5175
6,21.25,373.108,13.151,5.3,-15.815,344.4,386.8,13.625,3.6775,15.275,95.6,36.5825,2.3,19.55,-4.59,15.4,-3,8.6025,7.2025,0.395,94.875,2.3425
6,21.75,372.954,12.922,3.64,-17.7675,346.25,381.95,0.39,1.575,13.7,96.525,8.275,0.11,12.575,-5.7425,14.175,-2.925,8.3025,7.1025,0.303,94.8,2.165
6,22.25,375.96775,13.0915,3.0075,-13.7375,349.3,378.575,0,1.2125,12.775,97.925,0.44,0,8.3,-4.855,12.8,-2.5,8.0325,7.0075,0.3305,94.8,2.15
6,22.75,379.528,12.8045,2.4075,-11.7175,347.175,374.175,0,1.3425,12.15,97.95,0,0,10.025,-4.265,11.525,-1.35,7.8825,6.895,0.295,94.7,2.2175
6,23.25,382.6275,12.9545,2,-10.1025,345.225,370.975,0,1.5075,11.35,98.575,0,0,5.15,-4.715,10.35,-1.8,7.8275,6.7475,0.2525,94.7,2.1375
6,23.75,386.1165,12.94775,1.725,-7.99,348.425,367.425,0,1.53,10.675,98.9,0,0,5.725,-3.3375,9.925,-1.45,7.4375,6.6075,0.2635,94.7,2.21
7,0.25,399.367,15.47425,1.685,-19.93,356.15,384.3,0,1.575,13.4,98.725,0,0,6.075,-7.37,6.9,-0.6,11.17,10.87,0.25,94.7,2.195
7,0.75,406.5725,15.389,1.4975,-18.15,354.55,383.45,0,1.64,13.5,98.775,0,0,4.7,-8.51,6.35,0.3,11.05,10.78,0.26875,94.7,2.14
