DOY2,HR2,CO2,FC,G_1_1_1,G_2_1_1,H,H2O,LE,LW_IN,LW_OUT,NETRAD,PA,PPFD_IN,PPFD_OUT,RH,SC,SH,SLE,SW_IN,SW_OUT,TAU,TA_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_6_1,T_CANOPY,T_SONIC,USTAR,U_SIGMA,VPD,V_SIGMA,WS,W_SIGMA,TA_1_1_3,TA_1_1_2,TS_1_5_1,G,TA,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1
1,0.25,535.4668617875,2.79120367100001,2.438,1.530175,26.69353290625,11.45002000875,48.1393137375,350.42,353,5.6229,101.085366305,2.0788,6.01479999999999,99.9,1.234938858,1.6666978729,0.8955796981,0.378925,2.55095,0,7.42672500000001,4.114025,4.607,5.7825,6.14835,5.234425,4.077825,5.60299999999999,5.482,6.498825,4.5,8.45925,10.899833789,0.65933633025,1.78622578267237,2.45577231495,1.34754636364388,8.71483871732501,0.751687141889822,10.676,3.87976294999999,6.0956,19.9405741065,9.940213,7.3002,7.05749999999999,6.694,5.89665,6.10815,6.21575,6.3789,6.9174,7.724775,7.27085,7.6377,6.10902499999999,5.5528,5.997,6.4085,6.063625,6.9921,7.8786
1,0.75,528.106795975,2.386116144,2.476275,1.5366,23.1536675,10.91898767175,45.38913650875,347.6,353.4,5.766625,101.0795738125,2.10354999999999,5.98302499999999,100,1.817409252375,1.717789330325,0.7025563227,0.42085,2.4492,0,6.5333,4.19575,4.90999999999999,5.8136,6.0855,5.2275,4.40874999999999,5.605325,5.6525,6.50625,4.5,8.38749999999999,10.3422335375,0.674960685525,1.74227383648684,2.485866967625,1.32164419028218,8.56605309802498,0.782977851761764,10.608,3.96731289999999,6.042675,20.78925930275,9.4938675,6.6862,6.94865,6.80339999999999,6.1325,6.17205,6.595525,6.4761,6.9312,7.829775,6.6185,7.58315,6.8072,5.776825,5.96,6.408275,6.15005,6.990575,7.903275
1,1.25,528.593250185,2.881484789,2.76417,3.65693874999998,39.4247417964998,10.932637046,45.8804,347.7525,350.86,6.144875,101.10332064,1.82109999999999,5.98392499999999,100,2.66495764755,1.698795530225,0.68353616125,0.426325,2.38,0,6.233,4.192575,4.880575,5.813175,6.123525,5.222825,4.31807499999999,5.605325,5.6025,6.495,4.5,8.622,10.131578202,0.663523982,1.91537481986199,2.4664582917,1.53796604473377,8.526288804625,0.726701849603479,10.418,3.91352267499999,6.0489,17.3254089265,9.6109275,6.1632,6.79352500000001,6.78397499999999,6.118,6.176825,6.576525,6.46665,6.930675,7.82005,6.06475,7.41375,6.80515,5.803875,5.939,6.40775,6.15005,6.990575,7.903275
1,1.75,544.5583875875,2.9443762404,2.6651175,3.66243874999997,31.98765,11.04055072225,47.14742183375,349.005,350,5.535375,101.1086202,1.87329999999999,5.98329999999998,100,1.21201216722499,2.00435388955,0.693523899174998,0.27935,2.5714,0,5.99505,4.225,4.81625,5.8,6.10445,5.222825,4.29249999999999,5.605325,5.6025,6.495,4.5,8.7005,10.48129295125,0.66034312415,1.79751470656518,2.503050365875,1.3513457070298,8.3209387586,0.687271526988589,10.21,4.08964729999999,6.051225,25.6320291675,8.96837709999999,5.833425,6.58867500000001,6.74504999999999,6.118,6.123875,6.57705,6.442425,6.930675,7.808775,5.5769,7.149825,6.802575,5.825875,5.9145,6.4067,6.13455,6.981075,7.903275
1,2.25,549.527699999999,2.490795037825,2.66952499999999,3.66573874999997,28.7832,10.7488099145,42.19347311375,346.97,350.66,4.99404999999999,101.14150089,1.80077499999999,6.85119999999998,100,0.895188359799998,1.43882679405,0.662088918799999,0.256875,2.464,0,6.206175,4.2625,4.733,5.805525,6.0851,5.222825,4.34442499999999,5.586075,5.5855,6.48375,4.5,8.61675,10.80213890525,0.719185433725,1.80007033418987,2.972341541,1.2811946251978,8.08689562774999,0.657061100920376,10.09,4.02811767499999,6.057875,18.294842361,8.55415050000001,5.76004999999999,6.43427500000001,6.70664999999999,6.127,6.143875,6.5571,6.4482,6.8907,7.808775,5.497225,6.9529,6.783525,5.832925,5.874275,6.414675,6.113775,6.9806,7.887
1,2.75,515.2411839275,3.88189949999996,2.66889999999999,2.43093499999999,26.84149,10.4325412275,41.24901844625,345.7,348.72,4.8315,101.14251596,1.79797499999999,6.78559999999998,100,0.653825272800001,1.97888403105,0.834149895125,0.3325,2.2982,0,6.516975,4.31275,4.7445,5.764325,6.102775,5.222825,4.39249999999999,5.5375,5.5851,6.4795,4.5,8.37375,10.5709455545,0.6764446395,1.83209750682726,2.607662794,1.32207514303267,8.29527451925,0.656886349992214,9.716,3.98544999999999,6.084125,23.0133546935,8.58225455,6.04335,6.30960000000001,6.62729999999999,6.142225,6.110925,6.5571,6.459475,6.8697,7.773275,5.88439999999999,6.7671,6.787625,5.85942499999999,5.848775,6.41415,6.113775,6.9816,7.887
1,3.25,523.0052382,3.1408111885,2.65574999999999,2.14995299999999,27.508475,10.4094763525,44.09428631,344.3475,347.9,5.11104999999999,101.11982134,2.147625,6.72649999999998,100,1.151847217175,1.6595101468,0.766305175749999,0.302,2.36,0,6.80465,4.38749999999999,4.755,5.7605,6.06825,5.21815,4.4835,5.513575,5.553325,6.478725,4.5,8.28775,10.09160692295,0.65108845,1.71726365507411,2.5320396018,1.32473072816773,8.585679729125,0.689330481441285,9.576,3.3501,6.0169,20.9255452845,8.81886089999999,6.192925,6.18100000000001,6.58942499999999,6.13645,6.101475,6.5381,6.45075,6.8892,7.793,6.06564999999999,6.5938,6.791775,5.88274999999999,5.827775,6.4131,6.098275,6.98165,7.887
1,3.75,490.210624852499,2.87576569187499,2.63972499999999,2.13185049999999,28.6024,10.40704686485,43.26866389125,343.9,347.2,6.13329999999998,101.106345015,2.146675,6.68079999999999,100,0.709048096699999,1.39472358425,0.7328452423,0.392025,2.4324,0,7.1078,4.43725,4.75117499999999,5.7498,6.067825,5.20935,4.42882499999999,5.488925,5.55335,6.467,4.5,8.48975,10.39130419325,0.6484242783,1.77031128730945,2.5652963098,1.42069619845117,8.08537127075,0.666345105898492,10.13,3.394928875,6.085075,25.49206665425,9.0187421,6.35332499999999,6.00702500000001,6.59214999999999,6.14545,6.06625,6.537125,6.4558,6.890175,7.7675,6.10399999999999,6.435425,6.7964,5.90552499999999,5.787775,6.4216,6.0775,6.97215,7.887
1,4.25,556.001967285,3.2613736408,2.60736249999999,2.10297424999999,28.9655780915001,10.7244363875,39.8697341999999,345.0175,346.3025,6.0337,101.11917234,2.095375,6.2156,100,1.48002424139999,1.67278840805,0.9667564854,0.37765,2.4008,0,7.044475,4.55,4.729425,5.773675,6.084675,5.2275,4.44815,5.52985,5.502925,6.456225,4.5,8.3145,9.9980306206,0.6239431823,1.51719944769301,2.407996156,1.33188498139063,7.91185339375,0.638584837401804,10.252,3.745612025,6.0471,17.7489297515,8.58376259999999,6.44979999999999,5.94755,6.59464999999999,6.14545,6.060475,6.51815,6.4468,6.889675,7.7875,6.10599999999999,6.3381,6.81105,5.92729999999999,5.7625,6.42055,6.061775,6.97215,7.887
1,4.75,558.14978519,2.62887843845,2.56812499999999,2.28237424999999,25.67382316275,10.285753202,38.012163794,343.8425,345.54,7.3024,101.126652025,2.066875,6.34104999999999,100,2.88251250405,1.3909353668,0.80734066195,0.3028,2.4642,0,6.94212500000001,4.57475,4.684925,5.7569,6.100425,5.2275,4.419925,5.542175,5.5195,6.456225,4.5,8.299,9.41523806425,0.66233444615,1.54005063715766,2.6499871913,1.34479532662678,7.98630580915,0.671053492808948,10.138,3.838985425,6.00935,15.00955963775,8.59526619999999,6.47319999999999,5.91485,6.59739999999999,6.154175,6.0492,6.4982,6.452575,6.869175,7.782,6.04652499999999,6.240725,6.8267,5.97084999999999,5.737775,6.420975,6.0565,6.972675,7.887
