DOY2,HR2,TA_1_1_1,TA_1_2_1,RH_1_1_1,RH_1_2_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,T_CANOPY_1_1_1,PA_1_1_1,WS_1_1_1,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,NETRAD_1_1_1,G_1_1_1,USTAR_1_1_1,H_1_1_1,LE_1_1_1,FC_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,G_5_1_1,G_6_1_1,PPFD_BC_IN_1_1_1,PPFD_OUT_1_1_1
1,9.75,-30.29475,-31.4105,73.144375,70.08725,-14.95675,-14.568625,-14.2835,-13.779125,-12.371875,-30.25775,101.7125,1.022620804,0.9456391095,0.66067,0.719673075,1.25208,0,0.290286145,190.0037661,205.3530332,0,-7.712230294,-8.047435897,0.11435990275,-22.56078746,-5.7353321115,-0.2294105455,-5.32491438375,-6.41490196075,-7.60379629625,-6.5760569855,-7.3019907405,0,-0.0025675
1,10.25,-30.127625,-30.7395,73.360875,70.1375,-14.94275,-14.587125,-14.2935,-13.772,-12.3665,-29.70325,101.69,1.1299798115,1.0357225,0.818765,0.7138002125,1.2026575,0,0.122929217,189.7037239,204.5061688,0,-9.440476454,-8.108974359,0.1196073635,-23.813069195,-4.834456875,-0.198784479,-5.35402397275,-6.430882353,-7.609074074,-6.58534007375,-7.3039351855,0,-0.00248125
1,10.75,-30.129125,-31.053125,73.409,70.2245,-14.940625,-14.5965,-14.304875,-13.78925,-12.391125,-29.87325,101.68,1.1066413555,1.051805,0.77223,0.715027275,1.21929,0,0.215361446,188.668243675,205.700275425,0.0094476745,-8.518658227,-8.17542735,0.13938503875,-30.4653240375,-4.401189505,-0.314645786,-5.4480736305,-6.4692156865,-7.61671296275,-6.60758272075,-7.30087962925,0,0.00011625
1,11.25,-30.167625,-30.968625,73.1745,70.265875,-14.959375,-14.606875,-14.310875,-13.813625,-12.422,-30.507375,101.6825,1.0985325,1.02714,0.76697,0.7374775,1.117405,0,0.228915663,190.00688,204.455185425,0.432776163,-9.348118386,-8.277777778,0.11269707925,-32.24273006,-3.463092646,-0.419768416,-5.39383561675,-6.4685784315,-7.62680555575,-6.627205882,-7.32824074075,0,0.00875125
1,11.75,-30.15825,-31.053125,72.785,69.835875,-14.978625,-14.627375,-14.333125,-13.845125,-12.46375,-30.018,101.68375,1.0273725,1.0547425,0.8334525,0.75358,1.0935875,0,0.600150602,190.135352,204.9823843,1.3200639535,-11.29707623,-8.277777778,0.135108447,-32.979986245,-5.734223985,-0.420559622,-5.3924229455,-6.487990196,-7.6327314815,-6.652435662,-7.32800925925,0,0.02325625
1,12.25,-30.340625,-30.938875,73.16875,69.85925,-14.97875,-14.6455,-14.345,-13.842875,-12.46525,-31.429,101.6775,1.07994758725,1.06739179025,0.7835475,0.769345,1.0859625,0,0.58603162625,189.8960441,206.157248,2.50254360475,-13.37498834,-8.264529915,0.115576574,-23.000345195,-3.4192219295,-0.536380635,-5.41699486275,-6.53318627475,-7.63875,-6.675505515,-7.32351851825,0,0.04385
1,12.75,-30.488375,-31.06575,72.91225,70.195375,-14.986125,-14.679,-14.37975,-13.865625,-12.492875,-30.869375,101.7075,0.9782925,0.9491275,0.7803075,0.70468558625,1.158645,0,0.9455948795,191.4173445,205.7818516,3.82171220925,-13.65894653,-8.229487179,0.119448589,-28.25391634,-2.9352429465,-0.402307906,-5.482363014,-6.5265196075,-7.6469444445,-6.72440257375,-7.3391203705,0,0.0957525
1,13.25,-30.529625,-31.04625,72.79575,69.993625,-15.012,-14.6945,-14.39,-13.85,-12.4865,-31.637375,101.77125,0.9290875,0.9769475,0.70606,0.718375,1.1279475,0,1.097891566,191.807139,205.210428075,4.2906744185,-15.1661690225,-8.281196581,0.09448628525,-21.99567478,-4.63509544775,-0.32570322375,-5.51425513725,-6.5224019605,-7.6625925925,-6.75583639725,-7.34749999975,0,0.21561375
1,13.75,-30.4335,-30.941,72.9555,70.087625,-15.021,-14.702625,-14.393375,-13.857625,-12.497875,-30.93825,101.8325,0.9020446345,0.98320089475,0.5953475,0.64477508625,1.30466,0,1.0707831325,192.604152225,205.3358631,4.49000290675,-14.63336396,-8.348931624,0.089119171,-20.00892753,-5.8383000125,-0.3955459225,-5.3506849315,-6.519117647,-7.687175926,-6.762867647,-7.35550925925,0,0.21938875
1,14.25,-30.32725,-30.809375,72.59475,70.386875,-15.013,-14.719,-14.40675,-13.88225,-12.515875,-29.589,101.88125,1.066165,1.058654855,0.526376068,0.662240435,1.2510975,0,0.9751506025,192.557924125,205.8218602,4.098473837,-14.08758614,-8.332532051,0.085354605,-19.7708546,-2.057206715,-0.420889203,-5.295119863,-6.4921568625,-7.69819444425,-6.7306985295,-7.3572685185,0,0.11004125
1,14.75,-30.090625,-30.541375,72.43475,70.677625,-14.997375,-14.723,-14.40425,-13.88775,-12.523,-30.963,101.8825,1.0857475,1.0396525,0.606705,0.72842149125,1.14835,0,0.96875,193.6637937,205.9148605,3.28378488375,-14.58153307,-8.29690170925,0.087006878,-21.2720809725,-3.93035256025,-0.40424911275,-5.4192636985,-6.4948039215,-7.67740740775,-6.7600183825,-7.36092592575,0,0.0676625
1,15.25,-30.057875,-30.400125,73.0195,71.205,-14.973375,-14.745625,-14.420375,-13.88175,-12.508375,-31.32,101.89875,1.0351025,1.07661169775,0.6942325,0.6983164275,1.1678875,0,0.7014307225,190.61904185,206.4167607,2.040697674,-12.51503072,-8.283440171,0.08054734475,-17.58619164,-4.62241995375,-0.3750067065,-5.4317636985,-6.498823529,-7.66625,-6.7607536765,-7.36472222225,0,0.0398125
1,15.75,-30.07025,-30.657,73.05175,71.06825,-14.95525,-14.760375,-14.4365,-13.882,-12.506875,-31.391125,101.895,1.106016441,1.1327775,0.75607,0.7753225,1.093845,0,0.487198795,192.6262268,206.311744675,1.04687499975,-12.42310636,-8.255502137,0.0812073835,-21.51557635,-4.499311644,-0.35099877975,-5.3660958905,-6.479901961,-7.66138888875,-6.744761029,-7.3644907405,0,0.022125
1,16.25,-30.2705,-30.824,73.03775,70.872375,-14.945875,-14.764375,-14.438875,-13.865625,-12.497375,-31.38675,101.92875,0.92825652375,1.12209,0.75844,0.80408059125,1.1935025,0,0.53313253,192.678151,204.788504825,0.230377907,-11.318844775,-8.17446581175,0.089181902,-19.3048627,-7.030586344,-0.251713138,-5.258732877,-6.4770588235,-7.65949074075,-6.7260110295,-7.3671759255,0,0.0029225
1,16.75,-30.17475,-30.7085,73.410625,71.404375,-14.94275,-14.772375,-14.44275,-13.848625,-12.51375,-31.428875,101.91625,1.0332475,1.1502325,0.789655365,0.73502449125,1.3035275,0,0.184111446,193.4497118,204.387087975,0.00254360475,-11.0822053575,-8.07558760725,0.0825378085,-22.356926075,-4.292784881,-0.19804969575,-5.2589897265,-6.4715686275,-7.66134259225,-6.6959558825,-7.36791666675,0,-0.001175
1,17.25,-30.0975,-30.5925,73.021375,71.158625,-14.92575,-14.78075,-14.448875,-13.859625,-12.53075,-31.217,101.8975,1.0321525,1.156575,0.8324625,0.7597175,1.17051,0,0.3975903615,193.6512654,206.72377225,0,-10.34069691,-7.96340811975,0.077175063,-19.86150489,-3.89518589,-0.09652147375,-5.29734589,-6.468529412,-7.6638425925,-6.6474264705,-7.37060185175,0,-0.002595
1,17.75,-30.172,-30.580875,73.452125,71.35075,-14.90675,-14.79725,-14.479,-13.8625,-12.559625,-31.89475,101.8425,1.047755,1.1991225,0.837915,0.7485825,1.216855,0,0.25,194.1949047,204.8320493,0,-11.07120321,-7.94674145275,0.077389758,-18.59253458,-4.7999496005,-0.2385839375,-5.4465753425,-6.4695098035,-7.66379629625,-6.641084559,-7.363888889,0,-0.002655
1,18.25,-30.101,-30.381125,73.523875,70.932375,-14.928125,-14.791875,-14.4945,-13.870625,-12.567875,-31.459,101.83125,1.11843,1.0398725,0.6203525,0.7121625,1.234305,0,0.170933735,194.392475,203.9918922,0,-10.4898688,-7.9541132475,0.083977274,-16.73028381,-4.632830479,-0.25853578825,-5.4458047945,-6.4692156865,-7.666296296,-6.6572610295,-7.3599074075,0,-0.0026025
1,18.75,-29.7705,-30.1405,73.14375,71.2335,-14.938375,-14.773125,-14.508125,-13.88075,-12.568625,-31.15525,101.83625,1.17863,1.1810175,0.5810875,0.71814,1.1978,0,0.3832831325,192.9548762,205.0530801,0,-10.07816808,-7.98279914575,0.0941828705,-19.203349115,-7.1527059995,-0.172079764,-5.4233732875,-6.470490196,-7.6679166665,-6.688694853,-7.35976851825,0,-0.0031175
1,19.25,-29.649875,-30.112,73.576625,71.45975,-14.9625,-14.762625,-14.504375,-13.8915,-12.560875,-30.9315,101.785,1.026465,1.0921425,0.6397375,0.6860475,1.196895,0,0.32247740925,193.0831649,207.2755624,0,-9.901224278,-7.9650641025,0.0786466035,-17.44805177,-7.424388038,-0.15231149625,-5.26609589,-6.4698039215,-7.673472222,-6.716911765,-7.35157407425,0,-0.002595
1,19.75,-29.902125,-30.31375,73.766625,71.214,-14.954125,-14.755875,-14.511,-13.8915,-12.57975,-31.1885,101.815,1.13238,1.1165475,0.712585,0.64850261625,1.10236,0,0.0747364455,192.4162533,207.2487172,0,-10.59902348,-7.9009615385,0.070659549,-15.70138668,-4.949415133,-0.15342605375,-5.2547945205,-6.470294118,-7.675046296,-6.6995404415,-7.31444444475,0,-0.0028675
1,20.25,-30.073125,-30.337375,73.96125,71.44675,-14.98225,-14.74575,-14.53675,-13.92325,-12.618,-32.843125,101.7275,0.9387225,0.966459839,0.5282639065,0.6100625,1.017295,0,0.1948418675,191.8418741,207.3170767,0,-11.22605564,-7.87371794875,0.0658175165,-21.5356711525,-7.070933026,-0.108627353,-5.2483732875,-6.470686275,-7.6755092595,-6.686397059,-7.31361111125,0,-0.0027925
1,20.75,-29.87275,-30.40375,73.937375,71.06725,-15.002625,-14.72475,-14.543375,-13.93125,-12.619375,-31.805,101.76625,1.031634315,1.00712,0.40354710625,0.66775991925,1.06012,0,0.2714608435,191.3734634,206.00869985,0,-10.07986917275,-7.82873931625,0.0837926765,-22.042161,-4.645142649,-0.27402983075,-5.237756849,-6.471862745,-7.67476851825,-6.6705882355,-7.3156944445,0,-0.00247
1,21.25,-29.947875,-30.723875,73.799125,70.925125,-14.99575,-14.7105,-14.533375,-13.945875,-12.622875,-31.7475,101.78875,1.05357169075,1.019204632,0.57404,0.73280916875,1.158215,0,0.32963102425,190.4862048,205.9008733,0,-10.80835123,-7.8405982905,0.07890243175,-23.25287318,-2.932524333,-0.246381672,-5.2393835615,-6.4502941175,-7.680092593,-6.6440257355,-7.36564814825,0,-0.00277
1,21.75,-30.144375,-30.882,73.80125,70.7535,-15.007625,-14.70075,-14.517375,-13.963125,-12.629,-31.1535,101.77125,1.07207769625,1.1146125,0.70452,0.87689350375,1.0776825,0,0.31118222875,190.0335124,205.3049895,0,-11.00457203,-7.85603632475,0.094162823,-22.8259385675,-5.412986337,-0.23450568275,-5.251369863,-6.4689215685,-7.67833333325,-6.609650735,-7.36523148175,0,-0.0029025
1,22.25,-29.87875,-30.772,74.0095,70.670875,-15.02,-14.685875,-14.509125,-13.979625,-12.62975,-30.5905,101.80125,0.96681544275,1.0188475,0.63328,0.7213,1.091115,0,0.284073795,189.7251563,204.5547054,0,-9.96960546,-7.85021367525,0.119965849,-25.16940094,-3.66218175075,-0.235164453,-5.257791096,-6.475294118,-7.66662037025,-6.597150735,-7.36189814825,0,-0.00271
1,22.75,-30.098,-30.89425,74.519125,70.593,-15.015,-14.691625,-14.50025,-13.98175,-12.63275,-30.34,101.8225,1.077935,1.1464525,0.603955,0.73593419875,1.2307575,0,0.285768072,191.8331656,205.6472896,0,-10.531036975,-7.827938034,0.110710629,-23.0528484825,-6.162443682,-0.594943972,-5.259931507,-6.4760784315,-7.66004629625,-6.5875919115,-7.329814815,0,-0.0027575
1,23.25,-30.1555,-31.18375,74.229875,70.22725,-15.015875,-14.716,-14.50825,-13.999375,-12.64375,-31.53525,101.8125,1.0770125,1.158750793,0.6119878415,0.72591201375,1.2313475,0,0.3332078315,191.4691534,205.056114775,0,-10.077058252,-7.80048076925,0.111437613,-23.699130245,-7.8720639305,-0.41858107525,-5.260702055,-6.46372549,-7.6534722225,-6.578676471,-7.25884259225,0,-0.00285375
1,23.75,-30.36275,-31.29975,73.93975,69.819875,-15.000625,-14.720125,-14.50825,-14.0125,-12.656,-31.87125,101.86,1.00301,0.97545,0.78877,0.74395,1.256885,0,0.303087349,191.7703548,205.275893175,0,-9.8425630405,-7.79412393175,0.113690143,-21.51664484,-5.40768046025,-0.1538558005,-5.260530822,-6.4748039215,-7.64773148175,-6.578308824,-7.2162962965,0,-0.00297
2,0.25,-32.253,-33.34275,68.7045,68.40025,-17.86875,-17.6775,-17.46825,-16.72625,-15.59525,-38.071,101.87,1.56252,1.38844,1.19773,0.216148965,1.1064575,0,0.27503765075,181.37123825,195.633475,0,-15.8080306475,-7.50272435925,0.11132456925,-18.8673338,-3.0466246585,-0.018977787,-5.13317637,-6.1927941175,-5.771666667,-6.23616727975,-6.59092592575,0,-0.0021925
2,0.75,-32.35775,-33.49375,68.74175,67.8555,-17.859875,-17.7205,-17.47025,-16.752375,-15.621375,-37.426,101.8325,1.668358231,1.44536,1.16378,0.216179348,1.1254375,0,0.184299699,180.9084638,195.96596895,0,-14.86734205,-7.48974358975,0.1296106085,-15.887422955,-4.1738892735,-0.36960296075,-5.157791096,-6.214117647,-5.74537037,-6.233088235,-6.590462963,0,-0.00222125
2,1.25,-31.97225,-33.5055,68.854875,68.8805,-17.858125,-17.692625,-17.47425,-16.72875,-15.606125,-36.876875,101.85,1.616988301,1.44561,1.28916,0.216683487,1.116795,0,0.156061747,181.8569834,195.393602,0,-14.44709928,-7.5145299145,0.11832040925,-14.442144355,-5.123995855,-0.32799304275,-5.183989726,-6.18549019625,-5.706111111,-6.2553308825,-6.5762037035,0,-0.0024175
2,1.75,-32.1345,-33.14075,69.10925,68.365125,-17.851375,-17.705875,-17.476625,-16.739875,-15.593875,-37.506375,101.8625,1.76445,1.552218168,1.32258,0.21668321,1.1777575,0,0.27315512,182.49197965,196.76744785,0,-15.78564633,-7.5652777775,0.09336892175,-16.76181015,-2.9896023435,-0.265394408,-5.20372431525,-6.17200980375,-5.686851852,-6.25454963225,-6.55768518525,0,-0.002395
2,2.25,-32.091,-33.113,68.936625,68.75275,-17.873875,-17.704875,-17.473125,-16.7455,-15.60225,-36.910875,101.7775,1.71412,1.52999,1.32804,0.216409946,1.1744325,0,0.270519578,183.80481905,196.0976548,0,-16.473914955,-7.56452991475,0.0942245505,-17.06578884,-6.71196525125,-0.455022219,-5.2187928085,-6.17058823525,-5.676851852,-6.2934283085,-6.56374999975,0,-0.0024625
2,2.75,-31.86525,-32.90575,69.038625,69.16675,-17.86075,-17.697875,-17.464125,-16.767625,-15.60175,-36.63275,101.8325,1.65861,1.52944,1.19647,0.216066035,1.0811025,0,0.27579066225,184.48126415,197.567291375,0,-15.6154625875,-7.55288461575,0.1012505275,-15.3441058875,-4.46367833625,-0.522357937,-5.25034246575,-6.18014705925,-5.655185185,-6.30487132325,-6.55689814825,0,-0.00234875
2,3.25,-32.0675,-32.75975,68.95,69.23175,-17.86625,-17.683625,-17.4585,-16.77375,-15.5985,-36.9625,101.7725,1.72241,1.57631,1.231936558,0.216667418,1.201435,0,0.16566265075,183.9735107,198.03085805,0,-12.67901922,-7.59967948725,0.094240387,-16.660037235,-7.2551452005,-0.452302162,-5.26378424625,-6.20122549,-5.62462963,-6.313602941,-6.5796296295,0,-0.002335
2,3.75,-32.0355,-32.89925,68.8615,69.05425,-17.898125,-17.67725,-17.46775,-16.766625,-15.6055,-36.6905,101.8125,1.68654,1.505406008,1.12888,0.216682841,1.134045,0,0.181475904,184.82278685,197.0098248,0,-13.671231885,-7.602724359,0.11815736525,-17.77767925,-4.7152576745,-0.18061073,-5.26369863,-6.21401960825,-5.577407407,-6.3372702205,-6.566944444,0,-0.0022875
2,4.25,-32.066,-32.745625,69.0415,69.2385,-17.928,-17.6885,-17.4845,-16.783,-15.5935,-38.375375,101.8325,1.660423495,1.49541,1.17435,0.216410039,1.0570675,0,0.19766566275,185.06178055,196.138116875,0,-15.4293517925,-7.6028311965,0.13330553675,-17.125101865,-5.943231727,-0.2416411695,-5.2821489725,-6.232107843,-5.558888889,-6.336305147,-6.59314814775,0,-0.00249
2,4.75,-32.004,-32.7365,69.190125,69.13175,-17.9605,-17.6745,-17.4745,-16.7705,-15.6145,-37.8275,101.83,1.763359852,1.56137,1.13193,0.215463821,1.1168475,0,0.24284638575,183.3126929,197.590157525,0,-15.78646277,-7.68381410225,0.099810005,-15.3833768875,-4.143425924,-0.181106725,-5.28309075325,-6.23514705875,-5.533333333,-6.33405330875,-6.60930555575,0,-0.00241875
2,5.25,-32.0145,-32.7145,69.054125,68.979,-17.987125,-17.675375,-17.46775,-16.7635,-15.60225,-38.170625,101.83,1.802846392,1.564424073,1.23371,0.216422875,1.0034725,0,0.2196912655,183.44888925,196.7090598,0,-15.454223695,-7.66853632475,0.0879756105,-18.1202651975,-5.187699962,-0.139241912,-5.296660959,-6.23254901925,-5.507777778,-6.309329044,-6.6285185185,0,-0.0023375
2,5.75,-32.05825,-32.616625,69.181125,69.17375,-17.994,-17.6975,-17.45425,-16.77975,-15.600125,-38.215,101.8,1.749717346,1.35384,1.17616,0.216680901,1.069925,0,0.2253388555,185.31266675,196.43982115,0,-15.075531315,-7.713675214,0.09125303375,-17.418524625,-3.615595569,-0.1665044785,-5.288613014,-6.302794118,-5.516296296,-6.307536765,-6.64296296275,0,-0.00237375
2,6.25,-32.1225,-32.898,69.1035,68.627125,-17.98,-17.71325,-17.441875,-16.778125,-15.59325,-38.83825,101.7925,1.67967,1.45474,1.22279,0.216680901,1.0779425,0,0.16227409675,184.8100855,196.403753125,0,-14.91487363,-7.73851495725,0.090396177,-17.1043238175,-5.4606459025,-0.2150076665,-5.299186644,-6.31250000025,-5.557222222,-6.318382353,-6.61759259225,0,-0.00218
2,6.75,-32.2655,-32.88925,68.625875,68.528375,-17.982625,-17.739125,-17.436,-16.787125,-15.58125,-36.111375,101.805,1.64674,1.482822798,1.21965,0.21668044,1.0552875,0,0.34337349375,184.167760125,197.0432835,0,-14.5036083025,-7.6985576925,0.1046588845,-17.40056654,-4.2032220625,-0.116959037,-5.31207191775,-6.35642156875,-5.601111111,-6.30891544125,-6.5718981485,0,-0.002335
2,7.25,-32.285,-33.112,69.384125,69.35775,-17.971875,-17.7475,-17.435125,-16.795375,-15.587375,-37.28525,101.77,1.58433,1.457560689,1.17178,0.216566849,1.021005,0,0.224021084,184.72605205,197.00122435,0,-14.39762879,-7.62478632475,0.085407332,-15.9847383575,-4.4248078835,-0.05992578,-5.31151541075,-6.33558823575,-5.626666667,-6.32578125025,-6.553796296,0,-0.0024225
