DOY2,HR2,TA,RH,WS,PA,PPFD_IN,PPFD_OUT,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,VPD,T_CANOPY,TS_1,TS_2,TS_3,TS_4,G,SG
2,6.25,-26.709,99.95,4.84975,100.755,0,0,-4.4016,0,0,188.68,202.655,0.0028705,-26.5795,-16.833,-15.925,-15.345,-14.6,-1.3107,2.57215e-15
2,6.75,-26.798,99.836,4.73135,100.755,0,0,-7.69155,0,0,189.87,201.635,0.002715,-26.412,-16.83,-15.9335,-15.358,-14.6285,-1.28155,-0.0530575
2,7.25,-26.8415,99.931,4.4774,100.745,0,0,-7.311,0,0,187.875,201.825,0.00255885,-26.8675,-16.7985,-15.957,-15.3785,-14.657,-1.2396,-0.125255
2,7.75,-27.293,99.973,4.5973,100.73,0,0,-8.6949,0,0,187.86,199.28,0.0030885,-27.543,-16.84,-16.107,-15.443,-14.887,-1.1935,-0.15874
2,8.25,-27.717,99.994,3.9997,100.71,0.242,0.24905,-6.1698,0,0,188.04,199.37,0.0028215,-27.109,-16.853,-16.12,-15.47,-14.913,-1.1646,-0.13156
2,8.75,-27.581,99.994,3.8559,100.71,1.3225,1.4306,-5.6579,0,0.26189,189.14,199.84,0.0029654,-27.431,-16.87,-16.15,-15.487,-14.943,-1.1455,-0.1039
2,9.25,-27.855,99.858,3.9119,100.69,7.1119,7.9575,-5.6578,3.2916,4.4966,189.33,200.68,0.0029157,-27.644,-16.87,-16.183,-15.52,-14.96,-1.1529,-0.13204
2,9.75,-27.758,99.718,3.8672,100.69,23.086,21.922,-5.9796,9.0207,9.5389,189.94,202.57,0.002922,-27.491,-16.877,-16.22,-15.547,-14.967,-1.1926,-0.13108
2,10.25,-27.431,99.65,4.3961,100.68,47.13,45.225,-5.1998,18.713,19.483,191.19,203.41,0.0035371,-27.217,-16.877,-16.237,-15.57,-14.977,-1.155,-0.026119
2,10.75,-26.98,99.518,4.1051,100.69,79.682,76.274,-4.1173,37.083,32.632,191.5,203.19,0.0042305,-26.842,-16.737,-15.757,-15.41,-14.59,-1.1484,-9.2704e-15
2,11.25,-27.245,99.491,4.2173,100.7,108.01,111.03,-1.8182,54.512,44.683,193,202.95,0.0054092,-26.634,-16.743,-15.693,-15.42,-14.603,-1.1393,0.048871
2,11.75,-27.2865,99.4215,4.3069,100.735,119.75,125.44,-3.70105,59.322,54.1245,190.815,199.76,0.0044363,-26.7135,-16.6565,-15.657,-15.21,-14.575,-1.2575,-0.0260225
2,12.25,-26.436,99.431,4.5194,100.81,131.99,162.07,-3.921,82.322,74.842,193.64,201.85,0.0049008,-25.939,-16.083,-15.373,-14.92,-14.137,-1.3779,0.079947
2,12.75,-26.557,99.184,4.277,100.85,133.23,172.045,-5.29695,91.448,84.9375,191.735,202.965,0.0057285,-26.1335,-16.087,-15.53,-14.9715,-14.345,-1.3379,0.10443
2,13.25,-26.156,99.035,4.2976,100.795,164.12,169.07,-9.1889,83.998,76.405,190.59,204.37,0.0074402,-25.631,-15.837,-15.423,-14.933,-14.123,-1.3973,0.026505
2,13.75,-26.488,99.039,4.1663,100.855,158.54,170.06,-7.2291,74.862,77.317,190.55,205.48,0.006894,-26.002,-15.843,-15.46,-14.937,-14.103,-1.3779,0
2,14.25,-26.244,99.037,4.0978,100.86,139.26,147.3,-5.5423,61.704,62.976,191.27,205.94,0.00634885,-25.888,-15.867,-15.483,-14.943,-14.093,-1.3779,0.026505
2,14.75,-26.344,98.994,4.3463,100.855,107.14,120.82,-7.5529,46.572,49.79,192.45,206.35,0.006924,-25.769,-15.837,-15.507,-14.927,-14.113,-1.3585,-0.026312
2,15.25,-25.954,99.08,4.3752,100.855,84.466,101.4,-8.7661,34.811,42.049,187.49,204.19,0.0066025,-25.333,-15.847,-15.513,-14.967,-14.143,-1.3585,-0.10525
2,15.75,-25.966,99.177,4.1037,100.86,56.02,63.846,-5.2602,21.086,22.929,186.75,202.35,0.0057449,-25.675,-15.85,-15.453,-14.977,-14.18,-1.3585,-0.078357
2,16.25,-26.167,99.437,4.085,100.87,30.549,28.563,-8.8983,13.743,13.93,185.1,202.12,0.0046721,-25.598,-15.873,-15.393,-14.987,-14.213,-1.3779,-0.10351
2,16.75,-26.93,99.47,4.0097,100.865,11.349,10.914,-9.1884,3.9569,5.1846,184.13,201.52,0.0040881,-26.614,-16.103,-15.413,-14.99,-14.247,-1.4167,-0.14661
2,17.25,-26.983,99.52,4.2361,100.855,2.7649,2.8749,-10.002,0.020812,0.91587,185.81,202.94,0.0034018,-26.818,-16.303,-15.42,-15,-14.277,-1.3973,-0.14661
2,17.75,-26.982,99.746,4.2006,100.85,0.65863,0.6177,-7.3312,0,0,186.72,203.56,0.0028709,-26.701,-16.45,-15.423,-15.01,-14.303,-1.4167,-0.13035
2,18.25,-27.045,99.694,3.695,100.855,0.014866,0.033472,-7.9852,0,0,184.55,203.61,0.0024651,-26.874,-16.553,-15.427,-15.03,-14.333,-1.4167,-0.097741
2,18.75,-27.021,99.894,3.8254,100.87,0,0,-6.7291,0,0,184.53,203.77,0.0029961,-26.877,-16.63,-15.433,-15.047,-14.367,-1.411,-0.13132
2,19.25,-26.354,99.833,3.691,100.855,0,0,-5.9967,0,0,184.21,203.77,0.002995,-26.441,-16.71,-15.417,-15.057,-14.397,-1.4259,-0.10544
2,19.75,-26.784,99.995,4.4613,100.845,0,0,-5.9965,0,0,184.15,203.9,0.00348265,-26.558,-16.787,-15.427,-15.073,-14.357,-1.4128,-0.18283
2,20.25,-27.375,99.976,4.2584,100.84,0,0,-6.8592,0,0,186.98,202.77,0.0032059,-26.691,-16.767,-15.46,-15.093,-14.313,-1.4396,-0.078791
2,20.75,-27.28,99.923,4.451,100.85,0,0,-5.6606,0,0,190.58,201.55,0.0025103,-27.024,-16.76,-15.503,-15.06,-14.28,-1.4259,-0.097741
2,21.25,-26.998,99.997,4.738,100.845,0,0,-5.6606,0,0,191.79,202.05,0.00328475,-27.188,-16.737,-15.53,-15.007,-14.24,-1.4396,-0.10332
2,21.75,-26.977,99.911,4.7897,100.855,0,0,-5.6606,0,0,194.74,203.27,0.00231835,-27.095,-16.713,-15.567,-15.013,-14.217,-1.4259,-0.052046
2,22.25,-27.44,99.84,4.9705,100.79,0,0,-5.61665,0,0,193.4,202.325,0.0023891,-27.5985,-16.7965,-15.678,-15.0865,-14.388,-1.4003,-0.0262395
2,22.75,-27.7685,99.901,4.52685,100.77,0,0,-5.6665,0,0,190.585,202.29,0.0028085,-27.886,-16.787,-15.6715,-15.092,-14.403,-1.3841,-0.0650085
2,23.25,-27.777,99.897,4.34585,100.78,0,0,-6.1429,0,0,191.545,201.95,0.0025563,-27.8995,-16.7765,-15.6515,-15.1015,-14.433,-1.3841,-0.050699
2,23.75,-27.775,99.956,4.3807,100.76,0,0,-8.0093,0,0,190.455,203.005,0.00215475,-27.971,-16.7685,-15.64,-15.102,-14.4635,-1.40325,-0.11746
3,0.25,-28.236,99.8765,4.01595,101.295,0,0,-27.1635,0,0,176.165,194.845,0.0034044,-28.087,-17.1115,-16.525,-16.1135,-15.635,-10.06075,-0.171045
3,0.75,-27.9075,99.878,4.3515,101.29,0,0,-24.479,0,0,174.83,195.635,0.00305465,-27.559,-17.14,-16.5265,-16.1115,-15.6335,-10.06065,-0.20453
3,1.25,-27.869,99.9605,4.413,101.295,0,0,-22.748,0,0,174.435,194.29,0.0024923,-27.5145,-17.1715,-16.5285,-16.1,-15.6265,-10.15505,-0.1221755
3,1.75,-27.7635,100,4.25665,101.29,0,0,-22.689,0,0,178.115,192.885,0.002315,-27.5435,-17.1985,-16.5435,-16.093,-15.6185,-10.29635,-0.1022655
3,2.25,-27.9215,99.977,4.25895,101.275,0,0,-21.112,0,0,181.47,194.545,0.0027303,-27.4295,-17.2235,-16.5585,-16.09,-15.617,-10.08425,-0.0977405
3,2.75,-27.93,99.9845,3.97075,101.27,0,0,-22.495,0,0,181.915,196.53,0.00248575,-27.3855,-17.2665,-16.58,-16.083,-15.612,-9.9662,-0.1221755
3,3.25,-28.0645,100,4.2092,101.26,0,0,-19.5635,0,0,183.4,193.63,0.0046643,-27.7405,-17.305,-16.597,-16.0985,-15.607,-9.87225,-0.1221755
3,3.75,-27.8305,99.976,4.3277,101.245,0,0,-17.7005,0,0,183.385,194.525,0.0045576,-27.701,-17.335,-16.608,-16.1135,-15.605,-9.613,-0.1466105
3,4.25,-27.9585,99.905,4.18865,101.24,0,0,-17.9105,0,0,181.21,194.665,0.004563,-27.784,-17.3685,-16.618,-16.122,-15.6015,-9.44805,-0.1221755
3,4.75,-28.3915,99.9785,4.05535,101.245,0,0,-17.1445,0,0,184.835,196.415,0.0035873,-27.9735,-17.397,-16.632,-16.133,-15.597,-9.4245,-0.1221755
3,5.25,-28.3115,100,4.2061,101.25,0,0,-17.7755,0,0,182.015,195.19,0.0048918,-28.0375,-17.4385,-16.64,-16.143,-15.5915,-9.37735,-0.073305
3,5.75,-28.0965,99.981,4.06305,101.25,0,0,-16.312,0,0,177.14,194.435,0.0035746,-27.442,-17.445,-16.6515,-16.1535,-15.58,-9.2831,-0.073306
3,6.25,-27.8595,99.9155,4.2083,101.23,0.25715,0.242245,-14.772,0,0,178.01,193.355,0.0035412,-27.592,-17.4515,-16.6635,-16.163,-15.5685,-9.47165,-0.14661
3,6.75,-28.094,100,4.21795,101.215,2.95875,2.7154,-13.8325,0.82491,2.0899,177.54,193.85,0.0043112,-28.0985,-17.453,-16.6785,-16.175,-15.5535,-9.70705,-0.048871
3,7.25,-28.0875,99.9915,4.04835,101.205,17.1205,15.6015,-12.0015,8.04475,8.2504,180.06,196.3,0.0056865,-27.3315,-17.4585,-16.69,-16.195,-15.552,-9.80135,-0.28034
3,7.75,-27.398,99.872,4.3495,101.195,51.44,47.1295,-9.4134,23.828,20.4315,181.54,199.065,0.003572,-27.074,-17.4585,-16.708,-16.2115,-15.5485,-9.94275,-0.0774455
3,8.25,-26.8835,99.558,4.38905,101.195,109.59,97.528,-5.8085,47.3175,42.4675,181.425,200.78,0.0075853,-26.523,-17.45,-16.7215,-16.2215,-15.545,-10.1075,0
3,8.75,-26.2265,99.323,4.6122,101.205,188.565,169.595,0.07215,94.156,73.5105,179.415,200.2,0.0089438,-26.148,-17.4215,-16.7165,-16.235,-15.533,-8.2464,0.317655
3,9.25,-26.674,99.109,4.43015,101.225,270.56,239.805,-1.22344,135.3,101.3925,175.895,201.14,0.0057337,-26.1455,-17.4065,-16.683,-16.2285,-15.5265,-3.16805,0.423775
3,9.75,-26.3265,98.8185,4.49765,101.235,349.045,306.01,5.70905,172.6,131.83,176.475,199.365,0.00611735,-26.0895,-17.36,-16.6285,-16.197,-15.5215,-2.86845,0.430425
3,10.25,-26.406,98.3655,4.32435,101.225,405.03,341.745,7.7699,203.52,161.065,178.465,203.715,0.0066026,-26.0675,-17.32,-16.583,-16.163,-15.5035,-2.75255,0.30631
3,10.75,-26.3625,97.768,4.41985,101.2,501.29,447.47,10.193,272.995,193.67,181.26,204.56,0.011263,-25.7635,-17.2665,-16.538,-16.13,-15.4915,-2.75165,0.219915
3,11.25,-25.878,96.992,4.59615,101.235,546.04,493.82,13.236,281.995,219.485,183.775,207.115,0.012506,-25.4345,-17.2485,-16.572,-16.1465,-15.4785,-2.58325,0.171045
3,11.75,-25.8335,96.687,4.7419,101.235,594.535,534.395,12.0715,308.555,233.36,187.58,208.12,0.013312,-25.5365,-17.24,-16.627,-16.19,-15.462,-8.0815,0.1221755
3,12.25,-26.06,96.394,4.86035,101.21,623.86,558.8,14.642,313.02,243.805,183.785,208.755,0.017277,-25.377,-17.218,-16.625,-16.208,-15.4585,-7.7517,0.0985095
3,12.75,-26.3235,96.1075,4.72065,101.22,624.135,574.685,11.69785,320.505,255.805,184.155,209.355,0.025348,-25.282,-17.1765,-16.6135,-16.2135,-15.4615,-7.9401,0.35624
3,13.25,-25.6435,96.2685,4.62535,101.23,619.04,546.94,8.6563,283.4,243.335,185.905,209.52,0.026448,-24.845,-17.1365,-16.5935,-16.2035,-15.4535,-7.681,0.4154
3,13.75,-25.6595,95.635,4.85055,101.225,617.19,558.47,8.6116,341.025,240.505,184.325,209.305,0.024469,-25.485,-17.0985,-16.5785,-16.197,-15.4485,-7.09195,0.39096
3,14.25,-25.49,95.305,4.7409,101.2,588.97,540.38,11.122,300.48,241.27,184.66,209.14,0.0311265,-25.218,-16.717,-16.547,-16.093,-15.34,-6.5029,0.34209
3,14.75,-25.423,95.605,4.5122,101.2,558.19,514.13,11.312,291.34,224.44,185.39,208.24,0.0292575,-25.364,-16.647,-16.517,-16.093,-15.347,-6.5972,0.4287
3,15.25,-26.245,95.443,4.6058,101.21,494.78,455.65,5.4449,272.81,203.98,183.27,207.96,0.0252495,-25.672,-16.587,-16.47,-16.083,-15.35,-6.7856,0.51274
3,15.75,-26.74,95.57,4.213,101.2,425.32,391.96,0.7443,213.54,178.99,182.93,207.8,0.0260055,-25.661,-16.537,-16.43,-16.087,-15.353,-6.4558,0.43024
3,16.25,-26.746,96.42,4.2051,101.19,338.71,320.22,-1.7756,174.3,137.64,175.88,208.13,0.021412,-25.745,-16.5,-16.393,-16.067,-15.35,-6.4087,0.34209
3,16.75,-25.752,96.98,4.1869,101.18,284.18,269.22,-5.4027,145.21,119.94,174.15,206.19,0.0177,-25.514,-16.483,-16.367,-16.063,-15.347,-6.2673,0.26794
3,17.25,-25.457,97.252,4.2616,101.19,196.92,194.11,-10.794,101.82,84.942,174.13,203.95,0.0176605,-25.344,-16.503,-16.33,-16.047,-15.333,-6.4558,0.24435
3,17.75,-25.732,97.739,4.1832,101.18,118.35,111.52,-16.448,68.627,45.188,174.95,203.05,0.023412,-25.148,-16.53,-16.303,-16.04,-15.323,-6.5029,0.24435
3,18.25,-26.225,98.536,4.0978,101.2,62.397,61.294,-21.229,33.34,24.48,175.41,200.95,0.013542,-25.928,-16.573,-16.273,-16.05,-15.33,-6.55,0.13469
3,18.75,-26.795,99.107,4.0401,101.21,22.133,20.553,-24.329,12.594,10.457,173.92,198.35,0.0114859,-26.684,-16.63,-16.247,-16.057,-15.343,-6.7385,0.13445
3,19.25,-26.2945,99.3055,4.3484,101.22,5.8554,5.47175,-27.7465,1.86505,2.8114,172.675,200.235,0.0181705,-26.2795,-16.4735,-16.015,-15.725,-15.145,-7.16265,0.048871
3,19.75,-26.6245,99.5755,4.12715,101.225,0.880665,0.854595,-23.5535,0,0,180.015,201.005,0.00636075,-26.112,-16.4765,-16.0115,-15.7215,-15.1265,-7.304,0.013421
3,20.25,-26.3025,99.881,4.2202,101.215,0.0484245,0.04656,-26.6205,0,0,183.33,203.765,0.00582475,-25.9105,-16.488,-16.015,-15.7285,-15.1115,-7.2804,0.011087
3,20.75,-26.4085,99.936,4.31845,101.225,0,0,-24.3885,0,0,183.475,205.265,0.0033819,-26.005,-16.503,-16.0215,-15.733,-15.087,-7.39825,0.024435
3,21.25,-26.3365,99.913,4.38135,101.23,0,0,-20.023,0,0,184,205.66,0.00441945,-26.03,-16.515,-16.025,-15.735,-15.065,-7.51605,-0.0244355000000087
3,21.75,-26.2665,99.9865,4.00525,101.235,0,0,-20.352,0,0,182.885,203.93,0.0063634,-26.1805,-16.517,-16.0235,-15.7335,-15.062,-7.56315,0.0244355
3,22.25,-26.344,100,4.1695,101.235,0,0,-18.0845,0,0,180.175,201.435,0.0263825,-26.45,-16.492,-16.0165,-15.7315,-15.0615,-7.681,-1.30356e-14
3,22.75,-26.913,100,4.2134,101.255,0,0,-18.11,0,0,178.92,201.565,0.0234465,-26.809,-16.462,-16.013,-15.7385,-15.062,-7.75165,0.024435500000013
3,23.25,-26.7675,99.9885,4.28665,101.255,0,0,-16.266,0,0,184.165,201.655,0.0116047,-26.767,-16.4215,-16.0085,-15.7285,-15.055,-7.8459,-0.073306
3,23.75,-26.8255,99.956,4.3016,101.255,0,0,-22.431,0,0,187.51,203.07,0.0065056,-26.6015,-16.395,-16.0115,-15.7315,-15.0585,-7.9637,-0.14017
4,0.25,-20.729,100,3.9363,101.34,0,0,-25.1365,-0.1252395,0,205.49,222.73,0.017261,-20.398,-12.2485,-12.1585,-12.1135,-12.023,-0.35709,-0.053202
4,0.75,-20.8725,100,4.07405,101.33,0,0,-21.561,-0.05204,0,205.305,222.415,0.015705,-20.4755,-12.2485,-12.157,-12.1065,-12.0135,-0.366285,-0.1059445
