DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,LW_OUT_1_1_1,LW_IN_1_1_1,NETRAD_1_1_1,SW_OUT_1_1_1,SW_IN_1_1_1,TA_1_1_1,RH_1_1_1,WS_1_1_1,G_1_1_1,G_1_2_1,G_2_1_1,G_2_2_1,PA_1_1_1,PA_2_1_1,PPFD_IN_1_1_1,PPFD_IN_2_1_1,PPFD_OUT_10_1_1,PPFD_OUT_11_1_1,PPFD_OUT_12_1_1,PPFD_OUT_1_1_1,PPFD_OUT_2_1_1,PPFD_OUT_3_1_1,PPFD_OUT_4_1_1,PPFD_OUT_5_1_1,PPFD_OUT_6_1_1,PPFD_OUT_7_1_1,PPFD_OUT_8_1_1,PPFD_OUT_9_1_1,TS_1,TS_2
1,0.25,-0.0270652,-24.109,-0.643907,-0.024540625,1.550965,0.072537275,1.1790425,372.0595,3.480775,0.30765125,0.30344725,0.09254775,0.288665,301.73355,233.866975,-74.6900025,1.41452725,-2.16247275,0.931531656666667,34.8828264166667,1.7475,-14.03896,-8.329503,-23.8503474305278,-10.30804,85.91517575,86.00375,-0.0961421809166667,1,1,1,1,1.2,1,1,1,1,1,1,1,1,4.57944444444445,6.72708333333333
1,0.75,-0.026129925,-22.97265,-1.0131765,-0.022981,1.6816725,0.0695385,1.0119975,371.8915,3.45274,0.32194425,0.3176465,0.08530585,0.2968015,300.666475,233.2244,-73.7752725,1.37309025,-2.05698375,0.781053479166667,35.6773818333333,1.65375,-14.36508,-8.524195,-24.4461431060837,-10.68095,85.8906195,85.99,-0.09337055175,1,1,1,1,1.2,1,1,1,1,1,1,1,1,4.35333333333334,6.66916666666666
1,1.25,-0.027337725,-23.3799,-0.75302975,-0.00852062,1.6985875,0.06584175,0.5939815,371.9015,3.474455,0.32053625,0.30634175,0.084258925,0.3241115,300.40835,231.9765,-72.835625,1.38180925,-1.98760175,0.454714595916667,36.7676566666667,1.67375,-14.75235,-8.730002,-25.02588,-11.035,85.88246175,85.98875,-0.0877768985833333,1,1,1,1,1.2,1,1,1,1,1,1,1,1,4.20847222222222,6.57083333333333
1,1.75,-0.023655825,-23.50215,-0.832536,-0.0039355475,1.6665825,0.0625434,0.244069,372.287,3.4896175,0.32424725,0.28457025,0.082647425,0.3187055,299.643175,234.977,-72.1933025,1.2774905,-2.0113395,0.100345207566667,38.7190804166667,1.635,-14.93029,-9.042399,-25.11981,-11.48408,85.8962226666666,85.98625,-0.0872755596666667,1,1,1,1,1.2,1,1,1,1,1,1,1,1,4.03458333333333,6.4825
1,2.25,-0.02782505,-21.3733,-0.5436365,-0.0210921,1.45291,0.061038575,0.16758175,372.074,3.5244975,0.309256,0.304907,0.07913435,0.3261915,298.36215,234.11965,-72.20002,1.30638975,-2.00658575,0.115095387725,39.08960675,1.61625,-15.09104,-9.30213,-25.59475,-12.10267,85.9032050833334,86.0004166666667,-0.08498940625,1,1,1,1,1.2,1,1,1,1,1,1,1,1,3.81208333333334,6.4
1,2.75,-0.021071075,-22.7116,-0.763039,-0.028452,1.31709,0.066986225,-0.2876235,372.243,3.555235,0.339599,0.3128125,0.077867475,0.3178985,296.3191,231.209675,-71.2038775,1.14562175,-2.09683525,-0.4746363075,39.3184061666667,1.3125,-15.51185,-9.474599,-25.8336316625659,-12.39588,85.9014249166667,86.0041666666667,-0.08124947325,1,1,1,1,1.2,1,1,1,1,1,1,1,1,3.60791666666667,6.33958333333334
1,3.25,-0.0233002,-21.0818,-0.698861,-0.025721375,1.4840375,0.060278375,-0.766473,371.57575,3.4519975,0.3356215,0.3025535,0.07337865,0.31453475,295.3653,230.028,-71.256285,1.35204,-1.97994875,-0.760039221666667,39.8622884166667,1.36625,-15.66944,-9.735759,-26.0646748716187,-12.62105,85.8917773333333,86.0008333333333,-0.0723538635833334,1,1,1,1,1.2,1,1,1,1,1,1,1,1,3.49625,6.27291666666667
1,3.75,-0.0259214,-22.4559,-0.875222,-0.0389939,1.4758375,0.05843195,-0.64506775,371.715,3.380855,0.31710725,0.29967425,0.074136675,0.30379475,294.510825,230.197725,-71.61446,1.35045325,-1.936834,-0.776449138333333,38.9432644166667,1.37125,-15.86355,-9.973732,-26.2152305819468,-12.81824,85.8710398333333,85.9791666666667,-0.07285872425,1,1,1,1,1.2,1,1,1,1,1,1,1,1,3.30041666666667,6.18708333333334
1,4.25,-0.02826935,-24.6376,-1.09884,-0.0344314,1.3369775,0.06041305,-1.097715,371.858,3.427525,0.32673025,0.3407515,0.0707534,0.331494,292.237975,229.515675,-71.1998225,1.1762125,-2.01679525,-1.32318890466667,39.6355310833333,1.4375,-16.19977,-10.20548,-26.22879,-13.09106,85.8823070833333,85.985,-0.0779763448333333,1,1,1,1,1.2,1,1,1,1,1,1,1,1,3.15125,6.12583333333334
1,4.75,-0.0192495,-18.8699,-0.716873,-0.06607875,1.3028375,0.0574066,-1.438955,372.049,3.520425,0.32681025,0.319157,0.072248325,0.28220975,291.210275,226.9814,-70.876265,1.26559825,-1.9954145,-1.56462451666666,41.4923835,1.38625,-16.5054,-10.28669,-26.3535178526738,-13.25639,85.866476,85.9870833333333,-0.0737496275,1,1,1,1,1.2,1,1,1,1,1,1,1,1,2.93333333333333,6.03458333333333
