DOY2,HR2,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,0.425100128897507,0.0270464113342259,-1.41449447178536,-1.24691017991344,0.111653707866564,-26.2902629385241,-11.9802704241254,0.342916039706165,419.340185315545,5.65217601344833,426.847988811688,6.25581523737657,420.297497208919,427.658648642715,6.62710392560105,421.04235762987,428.58350899554,6.63012996139406,420.894400737828,429.399773990064,6.5809456807848,420.509487212639,430.283590706933,7.0306952837986,427.754412145334,436.95016473371,6.66843751242363,431.362239928011,2.47311221540095,7.39720470715619,0.116674930249991,1.55,0.905,0.4125,0.34,0.08,7.047625,5.9545,6.5368,5.492675,4.8709,4.039875,1.4016,100.9941525,52.17,1.6459,4.555,3.8275,3.765,5.06,4.34,0.1,-3.7,1,0.15,255.375,340.675,293.3,326.5,-0.35,-0.2,-0.02,-0.185,-0.095,-0.41,0.0825,-0.08,-0.17,-0.05,7.47175,7.951,9.0995,10.442,11.58625,12.876,13.241,14.88175,16.00875,7.1695,8.3145,9.62875,10.712,11.77375,12.99,13.55725,15.0965,16.24225,7.315,8.3495,9.923,10.7825,11.878,13.226,13.67575,15.12475,16.28675,6.55025,7.7025,9.4585,10.69725,11.96025,13.1735,13.8875,15.09925,15.98725,6.818,7.494,9.302,10.358,11.717,12.735,13.44625,14.938,16.28525,-20.95675,-24.404,-26.088,-82.955
1,0.75,0.633850432792039,-0.154885147809373,-0.664063817079931,-1.21998347260922,0.128617382235151,-25.9949252806672,-11.4896724929631,0.33300711625021,420.473965136589,5.48319963577676,426.53331975741,6.32538170490263,420.642886571429,427.984106691252,6.35616779992147,421.175093620065,428.573321384979,6.67357158578432,421.695803649485,429.307833384588,6.79039364473305,421.003838196965,430.325953588253,7.05391711649056,426.500076604085,440.742549033816,6.71074765601538,430.130404767631,2.32834534655975,6.71600965097278,0.114992268375389,1.5775,0.9575,0.4825,0.37,0.09,6.97795,5.534,6.3856,5.1906,4.4694,3.1886,1.012025,100.97639,53.02,1.51185,4.4575,3.635,4.005,5.32,4.31,0.1,-3.695,0.975,0.11,254.275,339.7,292.2,326.1,-0.35,-0.2,-0.02,-0.18,-0.095,-0.41,0.08,-0.08,-0.17,-0.05,7.3375,7.7995,9.06325,10.42975,11.57175,12.87525,13.24025,14.8765,16.007,6.997,8.1675,9.5305,10.693,11.76075,12.993,13.55225,15.0945,16.24025,7.139,8.218,9.838,10.7095,11.8745,13.22725,13.68175,15.12275,16.28575,6.2665,7.5455,9.351,10.6455,11.94475,13.168,13.8845,15.0985,15.98575,6.533,7.317,9.223,10.284,11.75,12.73,13.45375,14.93825,16.2845,-21.708,-25.58825,-26.94775,-81.61
1,1.25,0.856006685742291,-0.183305187398442,-0.700097086412041,-3.14427633210277,0.125630818386849,-23.9764858615557,-10.0276563544772,0.33201893187388,420.466313754835,5.57629476234101,426.358532661002,6.18379377469674,420.432884566484,426.436486714868,6.51190142861942,421.28140053,427.700044275491,6.24953952850796,421.517072405941,429.55010249368,6.64369569669595,421.283270530945,431.237655980158,6.90165885857588,427.783963755482,434.679816808429,6.60590827830658,440.408815748273,2.49066186078836,6.4892735172621,0.112819258500111,1.5675,0.8875,0.41,0.32,0.08,6.6208,5.1085,5.7412,4.76015,4.1102,3.198575,0.69,100.97339,55.76,1.39825,4.255,3.57,3.57,5.1,3.92,0.1,-3.925,0.9,0.13,252.825,337.95,291.9,325.2,-0.35,-0.2,-0.02,-0.1775,-0.1,-0.4,0.08,-0.08,-0.17,-0.05,7.20925,7.651,8.9195,10.4115,11.555,12.8745,13.2405,14.87125,16.00525,6.8485,8.0165,9.43875,10.63025,11.77825,12.993,13.54375,15.0925,16.23825,6.9645,8.1,9.83175,10.63825,11.87,13.2235,13.68775,15.12175,16.2845,6.06575,7.46875,9.23275,10.599,11.9475,13.1615,13.8815,15.098,15.98425,6.347,7.189,9.185,10.279,11.773,12.725,13.46125,14.9375,16.2845,-20.94,-23.11,-26.67675,-84.755
1,1.75,0.758066277907166,-0.286202344775228,-1.9124212070077,-4.81499740577308,0.130170307263899,-25.8160095305434,-10.3032787272616,0.34209905126166,420.899074627574,5.64894046663664,426.436679194497,6.21518906952192,421.209325435933,426.905804706088,6.30929896524651,422.186703863192,427.175772471527,6.5441493557738,421.757991731772,428.872834820498,6.87943583220246,421.660958556391,430.527331895668,6.85667579772236,426.068431191646,436.355267964335,6.75310911355681,427.886043370848,2.52091182988169,5.99979164130684,0.108175738919099,1.59,0.925,0.3875,0.34,0.08,6.15425,4.8005,5.420125,4.486325,3.6078,3.1766,0.816475,100.9922775,56.3375,1.39185,4.0025,3.325,3.2,4.64,3.67,0.1,-3.815,1,0.14,250.575,335.95,292.1,323.9,-0.35,-0.2,-0.0225,-0.175,-0.1,-0.41,0.09,-0.07,-0.17,-0.05,7.07775,7.5215,8.83475,10.34925,11.54025,12.87275,13.24075,14.867,16.0025,6.6705,7.85275,9.30525,10.56125,11.78925,12.997,13.535,15.09075,16.23625,6.79075,7.957,9.7575,10.57225,11.882,13.22625,13.687,15.122,16.2835,5.933,7.36675,9.0925,10.49825,11.95,13.155,13.87875,15.098,15.9825,6.173,7.059,9.08,10.266,11.747,12.719,13.468,14.93575,16.28375,-24.08325,-26.948,-28.09,-82.2325
1,2.25,0.587045513050877,-0.903743520839584,-1.03244558279426,-4.7485997675826,0.137088830799447,-23.1663519376765,-8.38698078080643,0.339454350408221,421.364957643676,5.75426749683779,425.788985825321,5.58966710797924,421.138587771244,428.0132654636,6.3048222670144,422.856688509642,429.312162881753,6.61998970404856,421.556380685007,429.80998502265,6.60969223464132,421.54838665054,430.017676559892,6.61468289280928,428.562855540856,434.946780515158,6.6153013835316,436.477303376772,2.41387226569593,5.67166582969193,0.106463144366299,1.5975,0.9275,0.495,0.36,0.08,5.90935,4.55775,5.303275,4.36605,3.5291,2.62685,0.67325,100.9897675,57.5575,1.35605,3.76,3.0975,2.93,4.59,3.5,0.1,-3.73,0.9,0.1675,250.9,334.65,291.7,323.1,-0.35,-0.2,-0.02,-0.1675,-0.1,-0.42,0.09,-0.08,-0.17,-0.05,6.94475,7.397,8.767,10.29125,11.52525,12.872,13.241,14.86175,16.00075,6.4925,7.68225,9.221,10.48,11.759,12.99,13.5265,15.0895,16.23425,6.632,7.81875,9.6605,10.48975,11.88175,13.215,13.684,15.122,16.28225,5.85225,7.244,9.04675,10.463,11.931,13.1485,13.87675,15.09875,15.981,6.016,6.914,9.005,10.204,11.719,12.714,13.4755,14.93425,16.28375,-24.2745,-27.176,-27.835,-80.6575
1,2.75,0.67481263018004,-0.451663212768787,-1.94960990069384,-3.54527016597268,0.150926165876895,-24.0574735812133,-10.473683471216,0.391678350658866,421.467590223258,5.76342740988389,427.244865747921,6.4021700862372,421.68534868701,428.038364490928,6.72063074266548,423.03889590228,429.312485265598,6.73225569426324,422.145479838704,429.477257818667,6.71607129621103,421.459337063772,431.116362644005,6.61848148210268,428.904212837808,437.136670454207,6.56065487886395,430.907898559495,2.37961455294441,5.56070059004353,0.102493236758371,1.625,0.895,0.4025,0.34,0.09,5.5252,4.357,4.76945,4.043325,3.418,2.12505,0.53415,100.972985,59.67,1.2554,3.5825,2.9125,2.68,4.34,3.26,0.1,-3.85,0.875,0.17,251.55,333.35,291.9,321.9,-0.35,-0.2,-0.02,-0.1625,-0.1,-0.41,0.09,-0.08,-0.17,-0.05,6.81825,7.277,8.6695,10.21225,11.52,12.8705,13.249,14.85775,15.999,6.38125,7.553,9.1485,10.394,11.7445,12.98275,13.518,15.0875,16.2315,6.48125,7.68625,9.562,10.4635,11.8805,13.2005,13.68025,15.123,16.28125,5.783,7.092,8.999,10.42825,11.91075,13.14175,13.87425,15.099,15.9795,6.022,6.766,8.93,10.143,11.705,12.708,13.4815,14.933,16.2835,-24.2745,-27.5155,-28.13125,-83.56
1,3.25,0.875143627625009,-1.16916665554492,-1.78117085629812,-4.93224733946893,0.137198234438445,-22.2230872540491,-9.53804029015329,0.372163908683269,421.358465037785,5.59201922244405,427.738783077985,6.75981156115322,420.382090685065,428.665326105115,6.77051106312572,422.257907579924,429.323276716922,6.77790528944055,421.725745207006,429.602570444181,6.53190927365474,421.698992514151,430.83064440885,6.62466287158303,429.302463368212,437.40702533923,6.47986022275655,445.247508918103,2.41803017919662,5.24941542583113,0.101244414483549,1.62,0.9075,0.4025,0.34,0.09,5.249475,4.31325,4.78115,3.75525,3.2561,2.0266,0.4436,100.984285,60.4575,1.13035,3.1475,2.565,2.59,4.02,3.07,0.1,-3.93,0.9,0.195,249.35,331.975,295.1,322,-0.35,-0.2,-0.02,-0.1475,-0.1,-0.41,0.09,-0.08,-0.17,-0.05,6.69775,7.16225,8.53875,10.13375,11.5175,12.86875,13.2575,14.854,15.99725,6.2875,7.42975,9.0475,10.31325,11.74675,12.97525,13.50925,15.08575,16.2295,6.3615,7.54375,9.4725,10.4255,11.8815,13.186,13.6775,15.12375,16.28,5.63975,6.93075,8.88,10.3695,11.8895,13.1345,13.8715,15.09975,15.97775,5.965,6.619,8.849,10.083,11.718,12.703,13.47925,14.93175,16.28275,-24.206,-26.65775,-27.6065,-82.74
1,3.75,0.752181389830753,-0.630142586352614,-1.9003751018048,-2.8053573070728,0.136174178878104,-21.7691851882165,-10.7159547818369,0.386272870515392,421.473745667914,5.51897675710955,428.323547840649,6.61105026672769,421.6786506018,428.697780364659,6.6293433576996,422.331670487963,429.036078806958,6.60631411335159,421.813192398045,429.463045217322,6.50732671168793,421.941384498879,430.109439594489,6.49248584670516,429.569826122737,432.620316660321,6.44236079655139,429.800895330097,2.46563467926667,5.18140580702249,0.101204250437286,1.43,0.855,0.3675,0.365,0.09,5.008125,4.216,4.3773,3.3498,3.3858,1.16645,0.17555,100.9761625,61.88,1.1586,3.2175,2.6125,2.495,3.97,3.13,0.1,-3.84,0.9,0.1775,247.575,330.55,295.4,321.1,-0.35,-0.2,-0.02,-0.1325,-0.1,-0.41,0.0825,-0.08,-0.17,-0.05,6.58225,7.0545,8.4355,10.0335,11.515,12.86725,13.2625,14.853,15.9955,6.15675,7.22975,8.90675,10.22475,11.75425,12.968,13.50175,15.0845,16.2275,6.221,7.41275,9.37975,10.376,11.885,13.1735,13.674,15.1245,16.279,5.4615,6.76575,8.76875,10.304,11.88025,13.128,13.869,15.09975,15.97625,5.83,6.477,8.725,10.021,11.73,12.697,13.47675,14.9335,16.28275,-25.0295,-27.302,-28.394,-80.5
1,4.25,0.599677280796341,-0.349550315632336,-2.26768159550757,-3.32841482271392,0.14655586707315,-22.1580510709592,-10.3483215501305,0.373484338841347,421.660153939918,5.5498647996972,428.717541774188,6.5187718939247,422.203102561794,429.519278552666,6.52731210736999,422.520214538095,429.499757565287,6.48127477252848,421.879534695541,429.460737517434,6.45397394254364,421.923996345395,429.962794503738,6.46944620677973,428.025983860394,433.676011660147,6.27865670175422,442.647718317152,2.36127954200446,4.89058518662978,0.110515269790528,1.4575,0.845,0.3925,0.36,0.09,4.706625,4.0195,4.1977,3.198625,3.016,1.7618,-0.15945,100.953505,62.9675,1.146575,3.2175,2.575,2.4,3.96,2.98,0.1,-3.9,0.9,0.17,246.325,329.175,295,319.5,-0.35,-0.21,-0.02,-0.13,-0.1,-0.41,0.08,-0.08,-0.17,-0.05,6.4315,6.94325,8.33025,9.9455,11.5115,12.8655,13.258,14.85525,15.99275,6.0135,7.07975,8.79075,10.15425,11.7565,12.9605,13.49425,15.08275,16.26,6.0725,7.298,9.29075,10.31175,11.8795,13.17775,13.6705,15.1255,16.27775,5.245,6.64425,8.66175,10.2345,11.88525,13.1205,13.86625,15.099,15.9745,5.567,6.331,8.605,9.966,11.745,12.709,13.47775,14.93575,16.28225,-24.928,-28.602,-28.517,-82.18
1,4.75,0.672430052683936,-1.81383332366004,-2.04510429085028,-7.31091049674259,0.147786986221425,-19.6734650365135,-11.181613401102,0.373016531085106,421.903522688621,5.51100555128036,429.381492070529,6.53328462318265,421.062116718157,429.31322291544,6.55221761032933,423.816751730642,429.39742447701,6.70879051652032,421.805794984139,429.731395938358,6.63856080897088,421.479525783441,431.807265625386,6.72834366322726,426.692146358562,434.103331211656,6.2621160193895,430.469715277291,2.51620999293017,4.62530407744549,0.104606847426263,1.495,0.8675,0.4025,0.35,0.08,4.43865,3.61925,3.982975,2.8988,2.6993,0.85175,-0.39655,100.940235,62.4075,1.2816,3.05,2.45,2.425,3.84,2.81,0.075,-3.78,0.8,0.165,245.7,328.075,294.9,318.8,-0.35,-0.2,-0.0225,-0.1225,-0.1,-0.42,0.09,-0.08,-0.17,-0.05,6.23525,6.83675,8.22625,9.86,11.512,12.863,13.25575,14.8575,15.991,5.90225,6.963,8.6905,10.08125,11.745,12.9525,13.48675,15.08075,16.258,5.96575,7.1955,9.2145,10.24675,11.864,13.18175,13.66775,15.12625,16.27675,5.003,6.515,8.53575,10.18875,11.8655,13.113,13.86375,15.09825,15.97225,5.383,6.229,8.487,9.897,11.755,12.72,13.4815,14.93725,16.28125,-25.34375,-28.595,-29.05175,-81.08
