DOY2,HR2,T_CANOPY_1_1_1,CO2_1_1_1,FC_1_1_1,H2O_1_1_1,G,H,LE,PA_1_1_1,RH_1_1_1,T_SONIC_1_1_1,T_SONIC_SIGMA_1_1_1,TA_1_1_1,NETRAD,LW_IN_1_1_1,LW_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,TS_1,TAU_1_1_1,U_SIGMA_1_1_1,USTAR_1_1_1,V_SIGMA_1_1_1,W_SIGMA,WS_1_1_1,NEE
1,0.25,11.2138025,351.7285,0.636274,10.489985,1.09895465,-16.82255,-1.5661975,100.8021,81.34085,11.995,0.13226025,11.22034,-49.5787377,251.386388926321,359.611331348111,0.2001035,0.6387263,13.2457866666667,-0.0483401,0.33701425,0.0725007,0.27694,0.075258475,1.40207,0.636274
1,0.75,10.97525,351.558,0.43127875,10.42635,0.90402135,-14.921375,-1.3170475,100.78825,82.16715,11.6175,0.128199,10.97525,-49.5787377,250.134894975351,358.319490182357,0.2001035,0.506398475,13.229875,-0.0546913,0.3235965,0.0729511,0.265891,0.06830325,1.31572,0.43127875
1,1.25,10.59676,348.54175,1.006045,10.2489,0.716751608333333,-16.49625,-2.706645,100.78295,83.028425,11.293,0.13938125,10.59676,-49.5787377,249.57811336685,356.245406806868,0.2001035,0.52580125,13.1965258333333,-0.0479636,0.286968,0.06336075,0.23607725,0.066498925,1.2239375,1.006045
1,1.75,10.43704,347.8395,0.514462,10.067075,0.505557158333333,-15.5723,-2.7331325,100.75765,83.548,11.117,0.132951,10.43704,-49.5787377,250.156499273951,355.100587863192,0.2001035,0.600084425,13.1526933333333,-0.056793,0.320937,0.067487,0.2525085,0.0641455,1.3512975,0.514462
1,2.25,10.29749,347.7595,1.17945,10.038225,0.344555033333333,-16.286775,-2.09767,100.741725,84.2428,10.816,0.1383855,10.29749,-49.5787377,247.877024214757,353.300859694905,0.2001035,0.49801505,13.1193766666667,-0.04321675,0.30071075,0.0688752,0.26924375,0.067835075,1.4032875,1.17945
1,2.75,10.0584135,348.267,0.9506055,10.0767,0.0932584408333333,-17.584125,-1.52262,100.733725,84.109325,10.632,0.137421,10.0584135,-49.5787377,247.486039902681,353.08640100941,0.2001035,0.5976381,13.0834025,-0.041511425,0.30580125,0.068086025,0.23366,0.06928215,1.1727125,0.9506055
1,3.25,9.7844,349.927,0.44859,9.95132,-0.1838603725,-18.8909,-1.379115,100.73525,84.749,10.2425,0.148846,9.7844,-49.5787377,250.51364016906,351.95907099503,0.2001035,0.49813025,13.0434583333333,-0.0540992,0.311241,0.0587077,0.247109,0.0566749,1.1134,0.44859
1,3.75,9.7380385,349.488,0.256243,9.842015,-0.459165258333333,-16.556875,-2.0124475,100.73765,84.417425,10.186,0.14359575,9.7380385,-49.5787377,248.932040797009,350.437968644327,0.2001035,0.5365978,13.00229,-0.0406302,0.281154,0.06180695,0.2473155,0.0560579,1.26278,0.256243
1,4.25,9.620446,350.88825,0.469544,9.821955,-0.731767116666667,-15.170025,-2.16334,100.7248,84.9044,10.11175,0.1441865,9.620446,-49.5787377,253.497611889025,349.321024122819,0.2001035,0.4469621,12.9455983333333,-0.0404426,0.2921575,0.06548685,0.23292225,0.059092775,1.3240625,0.469544
1,4.75,9.520671,352.536,0.716462,9.80878,-1.00327993,-15.4894,-1.5386525,100.72785,85.051,9.87800000000004,0.1497575,9.520671,-49.5787377,251.687777628211,349.592900114347,0.2001035,0.4240297,12.8987683333333,-0.0367167,0.298811,0.0617437,0.23687,0.0615222,1.2927,0.716462
1,5.25,9.4235445,353.9445,1.174265,9.82324,-1.30870126,-17.58595,-1.3615,100.7247,85.0288,9.88800000000003,0.150766,9.4235445,-49.5787377,252.007499100183,348.263417227176,0.2001035,0.4614217,12.8518375,-0.039373,0.286877,0.0605847,0.255847,0.0613534,1.24644,1.174265
1,5.75,9.41225825,357.9135,1.15866,9.81628,-1.55797980833333,-18.9623,-1.17227,100.7332,85.67545,9.61775,0.14501525,9.41225825,-88.159975325,251.479758992489,347.511066673401,2.3758465,0.7724891,12.8166108333333,-0.04964045,0.2995025,0.0634507,0.244306,0.0550445,1.3455025,1.15866
1,6.25,9.30107875,358.207,1.444555,9.71894,-1.70772083333333,-15.9242,-1.2064525,100.748975,85.3467,9.589,0.131035,9.30107875,-56.505341,252.021824369834,348.583843467571,19.3846725,2.91795775,12.7775616666667,-0.049626875,0.2889865,0.063419225,0.24322475,0.058334325,1.36673,1.444555
1,6.75,9.59672275,361.951,0.86146,9.686455,-1.94715858333333,-13.0145,-1.59233,100.76635,84.24365,9.94450000000001,0.138661,9.59672275,1.31138250000001,248.178770293168,352.225134908168,46.9325925,6.09878775,12.7134225,-0.0523303,0.293512,0.0707058,0.2597615,0.06814615,1.092425,0.86146
1,7.25,9.991993,356.86075,-1.049675,9.9794225,-2.14145716666667,-8.89351,3.78111,100.7647,83.950125,10.34425,0.15620325,9.991993,50.4018675,248.600194332654,359.470470000961,85.40355,10.79957,12.6768383333333,-0.10163145,0.3799755,0.10401725,0.28831825,0.13996975,1.1846575,-1.049675
1,7.75,10.900315,353.985,-3.16609,10.469535,-2.34264833333333,3.78306,20.58075,100.78505,81.184125,11.614,0.201887,10.900315,97.97228925,246.358032936237,367.890423168196,131.48485,16.24095,12.6597216666667,-0.179245,0.470268,0.1751695,0.36710425,0.2706065,0.9485925,-3.16609
1,8.25,11.82841,352.3485,-6.028115,10.351,-2.58217233333333,24.4798,33.549025,100.7825,76.2371,12.594,0.23301725,11.82841,145.75145915,245.919048395855,373.369859004705,201.062825,23.5069625,12.6620533333333,-0.2533835,0.505275,0.2104245,0.4697575,0.358137,1.072175,-6.028115
1,8.75,12.6138475,347.7045,-8.40346,10.33865,-2.73305216666667,45.1483,49.25925,100.7879,71.46425,13.359,0.2546865,12.6138475,210.973393,249.376251695137,378.593835310588,274.421725,33.444,12.6569466666667,-0.327548,0.640362,0.280074,0.6224715,0.4519295,1.421825,-8.40346
