DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,NEE_1_1_1,SC_1_1_1,H_1_1_1,SH_1_1_1,LE_1_1_1,SLE_1_1_1,G_2_1_1,TS_2_1_1,TS_2_2_1,RH_1_1_1,PA_1_1_1,CO2_1_1_1,VPD_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,H2O_1_1_1,FC_1_1_1,G_2_3_1,G_2_2_1,PPFD_OUT_1_1_1,TAU_1_1_1
1,9.25,0.33159,-3.0667,3.1435330735,0.19146,0.006425,29.077156505,1.1438308195,12.539927165,0.0382,-8.38284,0.58523,1.043286,71.204,98.21001444,377.49881045,1.17042519,59.77672,380.8521,177.12095,61.61288,244.9994,304.9823,5.067485805,0.06285,-8.975148,-7.5705605,47.744944765,0.07348952
1,9.75,0.333752495,-2.186209445,3.319671027,0.0694,-2.85e-05,47.97837026,1.3073398395,15.7435897,0.0347,-7.8398885,0.56966,1.0787175,69.1064,98.21177905,377.2381246,1.30672709,103.6534,525.0475272,252.6094,74.596635,243.25,311.1282,5.102970031,0.0241,-8.767366,-7.124421,65.65565,0.07929803
1,10.25,0.348317662,-1.240362688,3.391710744,0.0541,-0.00187,70.31514913,1.1902354005,17.72710131,0.0398,-7.7213655,0.56403495,1.1049515,67.0235,98.22116843,377.4815665,1.58,143.1265,643.02655,333.58264465,83.61978,245.32,316.043,5.1323733065,-0.0117,-8.660056,-6.878057,75.6745,0.0706817
1,10.75,0.36381,-0.5031401025,3.500575401,-0.0453,-0.0102,85.32837691,1.277875108,18.95572967,0.0171,-6.9088585,0.5795948,1.1501685,63.2308135,98.1984811,377.3253376,1.77819849,162.6742062,727.9757,347.3555,92.58512,248.8325,319.8003,5.120291306,-0.1012784905,-8.331896,-6.401949,79.51139393,0.09591909
1,11.25,0.3739240335,-0.181687735,3.5482947405,-0.0347,-0.002235,94.79850909,1.197130866,19.55351508,0.04,-6.7711955,0.5975026,1.195398,61.15093346,98.17550817,377.23288715,1.9028756955,178.9697,806.8315,388.2816,99.511555,248.3551,324.4637,5.1979883,-0.0659,-7.985273,-5.975225,85.493,0.1134172
1,11.75,0.373374453,0.2082097335,3.5210436525,-0.0862,-0.00896,110.1868978,1.107886775,18.48321466,0.0339,-6.584255,0.61343245,1.202869,58.927615185,98.11798967,377.0328772,2.0322,205.12805,855.37461655,423.553,104.422,253.1689,328.4124648,5.230644325,-0.109193196,-7.759699,-5.721866,93.98051,0.1168667
1,12.25,0.380347979,0.73714,3.6937170595,-0.0501,-0.00316,117.3496857,1.01411646,19.47325326,0.03585,-6.03059,0.66090695,1.238239,57.73710651,98.046,376.6939517,2.22359837,228.83925,920.3683953,436.81,107.96945,254.4154,329.7121,5.144520584,-0.0763,-7.6386175,-5.297018,95.179227745,0.09707969
1,12.75,0.376205,1.288339802,3.538059849,-0.0625,-0.008985,119.59944665,0.9265451385,18.855,0.0159,-5.91709,0.71216745,1.247587,56.968104125,97.9987665,376.6680069,2.4559846475,216.5343,921.274,475.61185,107.4852,256.94285,331.2604,5.1825691175,-0.07885,-7.575281,-5.047149,98.48736,0.1089904
1,13.25,0.371186646,1.60938,3.579108666,-0.002415,-0.01375,112.7702781,0.81618,17.53135031,0.0466,-5.890635,0.71493715,1.260385,55.53945546,97.969903585,376.5534263,2.6077,210.58035,880.3137609,444.68795,104.364,258.7585,332.0602,5.247540393,-0.0591,-7.4381075,-4.551415,91.50587,0.0958176
1,13.75,0.363803358,2.159554139,3.492560397,-0.00531,-0.00855,105.56128335,0.74245,16.999,0.0239,-5.81257,0.7407542,1.263142,53.66534963,97.951862155,376.844562,2.659217514,195.676,803.9504,417.6513,96.8375,258.66255,332.1862,5.294463163,-0.00992,-7.4083155,-4.293593,88.58162955,0.09367505
1,14.25,0.3654048305,2.1696,3.500023033,0.0366,-0.00412,84.333172215,0.5855225815,14.823122565,0.01375,-5.818831,0.79294,1.296378,52.73219988,97.92063998,375.67398615,2.851271166,174.21385,704.5382,383.7576,89.864025,259.382,331.5472,5.255119687,-0.01585,-7.2805625,-3.402645,80.15282,0.1350372
1,14.75,0.353669397,2.465294377,3.4897224715,0.137341275,-0.00395,71.180840545,0.391871288,13.13841371,0.0223,-5.826412,0.7998105,1.307923,52.79497266,97.92137385,375.68950885,2.8751,142.6767,609.9721516,335.35355,79.93174,259.2,330.2348,5.256905776,0.0739,-7.137485,-3.013607,71.26603,0.10864585
1,15.25,0.353848561,2.461430093,3.433332936,0.192339502,3.83e-05,46.31416418,0.1737388965,11.219202355,0.02445,-5.82289,0.82964915,1.305098,53.43274508,97.94655527,375.7722295,2.89894821,102.6172,473.57905,268.82095,63.45864,261.361,328.25,5.3073954365,0.153101238,-7.112583,-3.078359,57.99328,0.09668003
1,15.75,0.341275558,2.4699871445,3.228051036,0.282517505,-0.00444,24.3395913,-0.04325,8.444782716,0.02235,-5.848877,0.8508476,1.3222,53.51753084,97.942,375.5657254,2.94489249,58.35474,333.82690805,185.6532504,50.60696,258.2243,324.58,5.405959155,0.18886525,-7.09973,-3.0792,43.95927,0.1153319
1,16.25,0.310317852,2.264017766,3.119867793,0.318773562,-0.003695,5.234914349,-0.344984342,5.7410760055,0.01825,-5.862159,0.9063631,1.333767,54.56080943,97.96421039,375.1925051,2.8737326955,17.5,199.6540819,126.245,33.835,257.4008,321.2777,5.376584598,0.237815002,-7.1381955,-4.185756,29.823,0.083207
1,16.75,0.28432,2.0825546245,2.918953386,0.322855,-0.00175,-6.83523,-0.711278682,3.4709,0.0195,-5.860837,0.8893605,1.34365,55.511462095,97.98838633,375.2868139,2.770519661,-14.05049,82.80031,53.93717,15.011,256.51075,316.8316,5.3281208485,0.2599674535,-7.2017915,-4.684851,14.316,0.05218077
1,17.25,0.251700153,1.57897,2.502828709,0.276617622,-0.00609,-14.66215,-1.063120274,1.362934739,0.0155,-5.856467,0.8869301,1.340654,57.53924104,97.99934576,375.1570533,2.65978877,-43.27819664,18.90035852,9.19368,2.853081,257.48835,312.1067,5.271676295,0.244708022,-7.239546,-5.119933,3.826543,0.037442125
1,17.75,0.22802,1.164984498,2.357899026,0.278454588,0.000344,-14.00164923,-0.956350495,0.7205,0.008835,-5.911904,0.86541125,1.283036,60.54865561,98.02556127,375.46058,2.3771017145,-50.44896,0.77092856,-0.8675015,1.0969,256.44465,306.65455,5.220090605,0.206603616,-7.3045535,-5.193593,0.395562225,0.04206106
1,18.25,0.207820414,0.8103981085,2.209962937,0.379267396,0.0064,-15.09752908,-0.667284119,0.72766,-0.00631,-5.955245,0.81039,1.229348,61.40538135,98.069384385,375.0017265,2.2481235,-50.266306265,0.038109978,-1.647481,1.084605,253.4169,304.8613,5.276084517,0.275015696,-7.512435,-5.495576,0.09336568,0.05034799
1,18.75,0.2142649795,0.625918726,2.307810778,0.3305544335,0.00309,-14.33658,-0.4891135105,0.8190037215,0.0116,-6.013254,0.77339495,1.226008,62.66282884,98.059518505,375.4240443,2.09456807,-48.482056775,0.030443578,-1.473,1.142492,253.0744,304.5042,5.220878274,0.260146096,-7.6184295,-5.663904,0.09005645,0.04414489
1,19.25,0.209389616,0.325044946,2.280439666,0.356024029,0.003535,-14.685029955,-0.39665,0.6548947645,0.00662,-6.017218,0.7427458,1.215851,64.02360706,98.076693425,375.7982078,2.02,-49.392734385,0.03046732,-1.4808195,1.2733,251.5429,303.3149,5.268828474,0.290300088,-7.664158,-5.810284,0.08820633,0.04997888
1,19.75,0.210213772,0.0065,2.248682068,0.3389434995,0.00355,-17.28793612,-0.38856139,0.595208887,0.000119,-6.19725,0.7360696,1.21548,66.709534625,98.07603625,376.1107216,1.88599389,-50.620656775,0.02909295,-1.5380752945,1.205977,248.9142,301.7475,5.3114522885,0.286712259,-7.80249,-6.072975,0.08633851,0.054035325
1,20.25,0.209011318,-0.30660443,2.202895625,0.321184799,0.003905,-16.57859,-0.43289,0.5878047905,-0.002105,-6.493447,0.706204,1.178088,66.4496,98.065578285,376.1893546,1.80106341,-49.37639434,0.029016974,-1.3586785335,1.2585,249.701,299.3637,5.308769701,0.264673656,-7.810326,-6.247894,0.07927481,0.06147874
1,20.75,0.216159933,-0.580967043,2.34402942,0.300150844,-0.00022415,-16.814225,-0.35651521,0.76835,-0.00705,-6.532717,0.70985905,1.200225,65.5477929,98.06774074,376.0556276,1.79499131,-50.098615,0.030478319,-1.6023,1.2646,249.2166,300.7513,5.317131308,0.2774447465,-7.9049825,-6.479921,0.0855221,0.048356295
1,21.25,0.2094838845,-0.863421778,2.3285,0.357032606,0.002875,-16.21701739,-0.415318109,0.86286,-0.00101,-6.94772,0.7057813,1.182961,65.64089085,98.05017515,376.31034835,1.6271,-50.794545,0.02977295,-1.472325,1.293679,249.2128,300.7324,5.2287745335,0.2849534745,-8.137325,-6.591888,0.08171305,0.04762416
1,21.75,0.2079524435,-1.073490625,2.276849567,0.332552932,0.0035,-17.28925545,-0.3649912415,0.72024,-0.00536,-7.130919,0.7029202,1.161426,68.813081315,98.04395615,375.7323692,1.527525,-50.510239515,0.02863739,-1.4714855,1.281002,247.7291,300.08,5.2576432725,0.2914202385,-8.1834485,-6.852534,0.0755116,0.051747075
1,22.25,0.222467422,-1.231619385,2.377917842,0.326631792,-0.00253,-17.68270922,-0.320192912,0.818692404,-0.00555,-7.606801,0.69118445,1.159858,67.801165525,98.06581925,375.974116,1.49645,-51.85668,0.02775784,-1.4870485,1.253116,244.7901,298.8177,5.2904660825,0.284542222,-8.1773165,-7.02106,0.07051785,0.07146068
1,22.75,0.2192367295,-1.3991075235,2.445743318,0.325658109,-0.00308,-16.418,-0.3116009375,0.66241,-0.000958,-7.600121,0.68609995,1.154849,68.01846644,98.087,375.7762479,1.42,-52.276395,0.02829211,-1.5055355,1.283852,244.4443,298.1597,5.284383099,0.289114447,-8.2734815,-7.016867,0.0682534,0.074083305
1,23.25,0.225692362,-1.44538397,2.539533601,0.3289987525,0.002035,-17.09866811,-0.2484293015,0.808499126,0.002445,-7.555973,0.662119,1.10242,68.36504398,98.1105,375.6125929,1.444303545,-51.99548,0.029835316,-1.539342,1.272364,244.92295,298.1017,5.310437984,0.299524932,-8.364462,-7.033607,0.05947984,0.06965192
1,23.75,0.22718131,-1.5159832885,2.415151422,0.353605786,-0.00127,-14.184,-0.32215,0.7785244555,-0.00894,-7.659748,0.6633084,1.127665,69.507117435,98.100116705,375.19998995,1.3142575,-49.27082308,0.031507123,-1.409836777,1.274877,245.1571,296.6022,5.333819019,0.2550455335,-8.327277,-7.026169,0.07051076,0.06918282
2,0.25,0.2463812595,-0.0769,2.75109632,0.42557,0.0016,-14.876998295,-0.2506,1.3591,0.00269,-5.522247,2.266364,2.5359375,68.81901084,97.953095,374.3022287,1.6715216,-45.23773,0.03619981,-1.304114602,0.9985295,259.51065,306.9002,5.418858771,0.319197208,-6.841741,-5.630642,0.0020683505,0.03303929
2,0.75,0.243873883,0.00123,2.752899371,0.432387158,0.00306,-15.435244415,-0.290954471,0.9003991935,0.000521,-5.566898,2.2612,2.5199655,69.9818,97.9359486,374.545722,1.62943854,-44.17716238,0.034564046,-1.1660224915,0.971133,257.1101,306.46925,5.4695159605,0.309580077,-6.865179,-5.624956,-0.0003631575,0.03727226
2,1.25,0.2601805775,-0.1062,2.6932609635,0.4611600735,0.000501,-15.75692,-0.27647,1.3332577325,-0.0004025,-5.59873,2.2320995,2.5168365,71.04186996,97.92661096,374.5826025,1.599914255,-41.762,0.035007479,-1.2904,0.99405405,258.8331,306.48945,5.502396168,0.357472018,-6.958652,-5.6696395,-0.008312227,0.04487403
2,1.75,0.250161716,-0.35368,2.7566,0.428550532,0.003525,-14.73037072,-0.3089385905,1.342586116,0.0001405,-5.745279,2.145579,2.498128,71.962488975,97.951417435,375.6935863,1.42999538,-39.00682,0.03524707,-1.268375,0.9020445,258.32,306.45795,5.5430893025,0.338544819,-7.030181,-5.824255,-0.0067534855,0.057357325
2,2.25,0.24487311,-0.603445218,2.8263865085,0.42851484,-0.000705,-14.86615,-0.239223073,1.278956852,-0.007235,-6.0022,2.06,2.4811215,72.172,97.95968696,375.7369842,1.43527212,-37.61571,0.0376879,-1.150579,0.84422,259.7131,306.0994,5.5850292115,0.363305056,-7.035965,-5.9128055,0.0014189725,0.05223041
2,2.75,0.240937383,-0.5309462245,2.6728627225,0.449853289,0.00112,-15.13612314,-0.226088003,1.2175380525,0.00922,-6.1458,2.06,2.4319245,74.4953,97.95814347,374.5691112,1.394334082,-36.761665,0.038203134,-1.0786,0.8919489,263.41,305.7346,5.515402095,0.327594456,-7.034113,-6.128221,0.0008831415,0.060971975
2,3.25,0.250651949,-0.668621528,2.738260018,0.450923861,0.00247,-15.33903713,-0.302032502,1.4407463845,0.00185,-6.1465,2.06,2.3890355,74.8624111,97.94877109,374.4211782,1.34734159,-36.808425,0.03920392,-1.13007,0.86552575,259.9453,305.3868,5.49743318,0.321031839,-7.024358,-6.2053235,-0.003929305,0.082155695
2,3.75,0.25928,-0.942402824,2.6942685405,0.447397331,-0.002265,-14.70644,-0.2500550445,1.618081751,-0.005525,-6.271065,2.050261,2.400505,73.8375,97.93540553,374.1881324,1.34101827,-37.6809,0.03632206,-1.151,0.8697362,261.64555,304.4192,5.6582560005,0.306005959,-7.062268,-6.1360575,-0.0029580425,0.065537095
2,4.25,0.252304299,-0.94938,2.771803769,0.390475,0.000749,-13.982,-0.187871409,1.1230248085,-0.01865,-6.269267,2.034,2.385486,72.81868824,97.942114125,374.23646515,1.24,-37.034064445,0.036677768,-1.153167,0.9022401,260.915,303.4714727,5.703876194,0.3294258605,-7.0831,-6.139711,0.0013368475,0.05252615
2,4.75,0.250271091,-0.9909152695,2.667852174,0.395357785,0.00169,-13.2283,-0.1925170945,1.08333601,-0.00474,-6.33495,2.0194275,2.3640965,74.93290635,97.93564136,374.1872321,1.13136075,-37.90215,0.03578369,-1.139394,0.9189978,259.7207,302.06565,5.606184906,0.277628539,-7.08712,-6.126379,0.003894271,0.056689545
2,5.25,0.242604767,-1.092814799,2.731193376,0.40426,0.005055,-13.2095,-0.132970538,0.86526,-0.00843,-6.37202,1.98375,2.358133,76.01329702,97.92712974,375.3799684,1.09552247,-34.186095,0.0393517535,-1.090931,0.8888194,260.339,302.87425,5.407659779,0.293679636,-7.3934,-6.357566,0.003830067,0.06282408
2,5.75,0.2425083365,-1.4303426945,2.66312,0.3487,0.00151,-13.77752,-0.201773127,0.824375554,0.00605,-6.372779,1.9575305,2.339491,75.843533645,97.932439655,375.35075,1.03,-33.612675,0.036458405,-0.94328865,0.8329544,259.35,301.9967,5.3739966935,0.2938873335,-7.291106,-6.61064,0.0027375465,0.05424959
2,6.25,0.256533005,-1.4975,2.744632857,0.39084,0.00407,-13.645,-0.170370627,1.0427296215,-0.00859,-6.373724,1.92715,2.2986265,76.075240405,97.98146888,375.5318258,1.019713023,-31.216305,0.039605992,-1.0197745,0.8046904,257.6983,301.0527,5.374669635,0.307414001,-7.380172,-6.719671,-0.000447251,0.04201524
2,6.75,0.2489839625,-1.674395552,2.6835400035,0.440891459,0.004725,-11.149,-0.128663519,1.39249045,0.0048,-6.323212,1.91305,2.2904855,77.2487954,97.99533072,375.4892499,0.972595705,-25.206693175,0.2645259695,-0.552698065,0.92491885,259.0201,300.16345,5.2565,0.309370252,-7.236475,-6.633549,0.02709925,0.05315574
2,7.25,0.2617495265,-1.872096259,2.710414902,0.4583,0.00501,-9.476105,-0.0125,1.67158292,0.003365,-6.349775,1.88,2.2509595,77.36950647,98.01994402,377.840909,0.922672995,-25.61732,12.764264435,2.7192759825,2.4687645,256.2899,300.3644,5.37088103,0.295668534,-7.099322,-6.622766,1.0410927295,0.076927345
2,7.75,0.278324612,-1.69114,2.781025194,0.54224,0.0159,-4.39767,0.29228,4.186136367,0.02365,-6.570129,1.8622,2.2441815,75.661353605,98.02872225,378.729591,0.99021702,-4.7651100235,61.517906155,26.662717645,11.858615,257.625,302.8903912,5.268962403,0.284390879,-7.238805,-6.9721,7.293454819,0.070252505
2,8.25,0.308037057,-1.228823221,3.143227096,0.355192854,0.0109,6.846127588,0.619771889,8.56899467,0.0883,-6.573243,1.79,2.1936075,74.56531131,98.03284546,377.67620505,1.09572578,13.341215,166.6593552,77.57942,31.184,257.0135,307.2987,5.3713407975,0.23297376,-7.143074,-6.8994,20.380925,0.09364316
2,8.75,0.3189025705,-0.806025098,3.269520005,0.226021233,0.00531,26.10528,0.866143684,11.839,0.0704,-6.322964,1.7309,2.175424,72.418461835,98.03162134,377.23515735,1.22472807,53.543195,295.3872662,142.19,52.867765,256.56405,311.7439,5.391489906,0.168977442,-7.148695,-6.3959,36.966275,0.10743665
2,9.25,0.340588918,-0.2329525285,3.512895645,0.0787,0.00208,50.55198943,1.104893132,18.16803579,0.0644,-6.317171,1.7007,2.137609,69.119446615,98.007,377.6517439,1.402149959,96.62112498,443.0099125,224.157584,68.26621,260.4502,315.9576953,5.373726851,0.0239,-6.984878,-6.1860375,51.323,0.1082963
2,9.75,0.3538182345,0.6926967605,3.555567847,0.055,-0.00753,72.001655015,1.08705216,18.40857522,0.0606,-6.293344,1.6487655,2.099163,65.973239055,97.97556606,376.48495555,1.688403445,145.52435,608.0758904,307.0745,83.61185,262.1316,319.86915,5.4270127195,0.0545,-6.746606,-5.7176595,62.22232,0.1118432
2,10.25,0.376107507,1.3140330915,3.7383542265,-0.009085,-0.005555,92.29109811,1.202384383,20.139,0.0394,-5.721017,1.737942,2.1634865,63.426714025,97.953713055,378.11812855,1.94217021,171.47,665.2096277,313.72,90.25211,262.0529,326.2364,5.4619411425,-0.0238,-6.415618,-4.8911,67.69691,0.1162528
2,10.75,0.3790073665,1.7055942875,3.7550235885,-0.049,-0.001675,108.6410799,1.234770339,20.829166935,0.04705,-5.279343,1.86894,2.224498,61.5774,97.951883765,377.4157314,2.2198,208.56345,802.2607,406.2359,89.8622,263.605,330.6596,5.494505542,-0.06565,-6.182709,-4.0422,73.55687663,0.1172105
2,11.25,0.389161153,2.282827897,3.737653409,-0.13636308,-0.0128,125.5457898,1.14065147,24.15446117,0.05075,-5.015703,2.0325,2.305113,59.52999165,97.93766453,377.69914735,2.598368855,236.3354,866.0683,451.7556,98.59669,265.776,338.0359783,5.547026215,-0.0981,-6.007322,-2.7953,77.6885,0.1193108
2,11.75,0.38345,3.168031163,3.715713566,-0.17517,-0.0129,138.9877916,1.049251904,23.458831935,0.0527,-4.800709,2.08935,2.31866,57.6279858,97.917593615,377.3558274,2.90647871,261.1,937.52129275,499.7372,103.7301,268.19,341.0037,5.5526060335,-0.135905008,-5.751549,-1.240124,85.63958,0.10966035
2,12.25,0.40009741,3.6484886135,3.741677727,-0.1674,-0.0136,143.470225,0.912853602,22.57258711,0.0592,-4.6454925,2.2466,2.406891,56.512,97.88029704,376.5069781,3.124616245,270.1142,938.9587826,491.35295,112.88,269.12305,343.9662,5.571902135,-0.08155,-5.599452,0.22054,82.42778384,0.1281977
2,12.75,0.389287604,3.895344576,3.706228076,-0.0922226415,-0.00576,135.58125,0.9329264365,22.20906642,0.0539,-4.073583,2.4793,2.536562,55.476718,97.832161095,377.2421188,3.249425845,247.72218555,919.8056226,468.915,113.236,271.16635,343.4278,5.547855197,-0.086,-4.893176,1.8305,84.779,0.1349884
2,13.25,0.395305503,4.4361,3.689797304,-0.17484311,-0.00306,140.8720358,0.74999,22.95065872,0.06375,-2.45325,2.507,2.519055,53.527,97.80410975,376.8497755,3.55812563,261.64,916.1317007,502.2287,112.5089,269.9242,344.2963,5.641570405,-0.0792,-4.810282,2.308871,91.2963,0.13004715
2,13.75,0.372467206,4.91993,3.689634087,-0.110550437,-0.000285,139.2563246,0.683816391,22.132783685,0.0472,-1.13817375,2.60225,2.5835865,51.295,97.77930851,377.0235374,3.75467236,257.8448,886.39001865,494.77025,107.28415,272.57095,345.96019345,5.65613,-0.0842,-4.308456,2.9988465,89.575,0.10514955
2,14.25,0.387124093,5.021619146,3.784767261,0.03705,-0.00191,124.0181623,0.515655577,21.82642112,0.0289,-0.7266594,2.729606,2.768098,49.337,97.7572348,377.3160824,3.89629666,230.1655,772.6987,429.65,95.5156,273.095,345.0152,5.5237799845,0.0439,-3.872937,2.980191,85.61729036,0.1225992
2,14.75,0.391850757,5.443084379,3.584496635,0.0624,-0.00215,107.805549,0.3734715575,19.467087805,0.03765,0.55134015,2.878557,2.83533,47.99795693,97.72542016,377.4268564,4.02939028,183.0029,695.5058596,375.24315,83.42096,273.7378,344.1267,5.627937211,0.056,-3.6597975,3.302666,69.955445,0.1224544
2,15.25,0.366766359,5.3225950835,3.71697475,0.136004096,-0.00144,82.58591154,0.29555,17.099,0.01135,0.325629,3.1324,3.023911,48.031,97.72039596,377.796269,4.13709569,164.8,614.8450347,335.52,71.309,273.3231,341.7155,5.603944092,0.131259162,-3.574238,2.96588,61.20518702,0.1141318
