DOY2,HR2,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,H2O_1_1_1,H2O_1_2_1,H2O_1_3_1,CH4_1_1_1,CH4_1_2_1,CH4_1_3_1,FC_1_1_1,FC_1_2_1,FC_1_3_1,FCH4_1_1_1,SC_1_1_1,SC_1_2_1,SC_1_3_1,SCH4_1_1_1,H,H_1_1_1,H_1_2_1,H_1_3_1,LE,LE_1_1_1,LE_1_2_1,LE_1_3_1,SH_1_1_1,SH_1_2_1,SH_1_3_1,SLE_1_1_1,SLE_1_2_1,SLE_1_3_1,WS_1_1_1,WS_1_2_1,WS_1_3_1,USTAR_1_1_1,USTAR_1_2_1,USTAR_1_3_1,PA_1_1_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,PPFD_IN_1_1_1,NEE,NEE_1_1_1,NEE_1_2_1,NEE_1_3_1,RH_1_3_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1
1,10.5,380.6,381.375,381.763025,0.5102176,0.5779944,0.5931653,1929.7685,1936.382,1933.8355,-0.38063795,0.0084381335,-0.07790066,-1.008846,-1.4190205,-0.8935142,-0.2565502,-4.861603,20.439665,-16.3817825,-4.467161,11.07879,1.5055555,-3.3741325,-0.427707325,0,16.0567525,12.353975,3.2252065,-0.322224825,-0.053463405,-0.062938,5.5965365,3.23196675,2.2376445,0.110751,0.330565625,0.36226,95.282585,-16,-15.5955,-14.7102425,191.75,-0.25794,-1.5886635,-0.4230769,-0.2136923,76.48727,0.681,0.89925,1.0871875,1.299,1.55,1.88875,2.0775,2.4775,2.9764375
1,11.5,381.288225,381.225,381.376925,0.5200668,0.605074275,0.61136515,1929.0085,1932.435,1931.0495,-0.365332,0.04766028,-0.093938475,-1.6436245,-1.440551,-0.8305855,-0.20487925,-4.324273,27.76989,-23.6395575,5.3168695,19.45989,1.3609385,-2.666358,0.3058915,0.079334,19.2947875,11.63513,3.08490475,-3.601104,-2.103141,-0.4960322,4.73364525,2.975255,2.394501,0.1588685,0.3660141,0.4009946,95.242935,-15.760075,-14.60333,-13.558745,237,-0.34274365,-1.494202,-0.3647885,-0.2231689,70.851105,0.681,0.90425,1.088375,1.3001875,1.55,1.88875,2.075,2.47375,2.98
1,12.5,381.5401,380.9,381.2,0.5536072,0.6094235,0.5988609,1929.676,1930.364,1930.2255,-0.3246462,0.09479835,-0.0476878825,-1.9643895,-1.4395175,-0.60408225,-0.1420348,-3.810862,28.49273,-31.84397,12.9873,24.014365,1.96773425,-3.111912,1.019395,1.219628,15.0316075,7.95635925,2.0507345,-7.1812615,-2.526343,-0.626818425,4.84230775,2.87,2.42415175,0.2362454,0.3742554,0.40389665,95.20599,-15.21365,-14.0075375,-12.67867,239,-0.162888,-1.263033,-0.2500894,-0.1072705,66.30878,0.681,0.898,1.0871875,1.299,1.55,1.88875,2.075,2.47,2.962
1,13.5,381.29815,380.525,380.9,0.5778132,0.6089058,0.608284475,1929.3895,1930.353,1929.2645,-0.2835037,0.0554212175,-0.1786363,-1.953449,-1.2277455,-0.477498075,-0.107089575,-3.554146,23.877795,-27.2217875,14.5703825,21.16879,0.95829225,-2.169216,1.068282,0.6004237,8.93324075,4.29634675,0.9512399,-8.0033755,-2.60181725,-0.62274015,4.489165,2.979803,2.410336,0.2302575,0.377981,0.402788475,95.15684,-14.94992,-13.54658,-12.114915,211,-0.16620885,-1.36872,-0.197420725,-0.201906575,62.613715,0.681,0.9055,1.086,1.3001875,1.55,1.885,2.075,2.47,2.962
1,14.5,381.4,380,380.6,0.57354135,0.6034175,0.60867285,1929.1085,1930.796,1930.351,-0.268861,-0.1197289,-0.086992975,-2.00004,-0.9639291,-0.3326257,-0.0795180225,-2.2589815,12.89767,-18.22892,7.0057245,12.7067975,0.6222476,-1.691026,0.96227675,0.30221275,-8.650267,-2.379167,-0.827975625,-11.08038,-2.9137925,-0.6196021,4.432226,3.184509,2.4962265,0.21203755,0.35591995,0.396028775,95.17,-14.7532075,-13.2875,-11.7518325,154.75,-0.2061805,-0.9308603,-0.2312557,-0.116871875,61.4343075,0.681,0.90425,1.0871875,1.299,1.55,1.885,2.075,2.47,2.96075
1,15.5,381.225,379.8,380.7887,0.565360725,0.586286325,0.6089058,1928.668,1930.9525,1930.399,-0.237833925,-0.08932857,-0.1719006,-1.748568,-0.7942487,-0.236184,-0.04795911,-1.3180225,-2.9959465,-15.985115,-0.0147082385,1.4176655,-0.314849575,-1.422384,0.04703665,-0.070976895,-39.6832275,-15.709905,-4.30320825,-12.257045,-3.18845025,-0.7466576,4.88031,3.347774,2.36723,0.1788341,0.319604725,0.360383,95.198755,-14.69621,-13.48984,-11.873955,73,-0.1454659,-0.63528725,-0.188192525,-0.13239935,61.468125,0.681,0.90175,1.086,1.299,1.55,1.88875,2.075,2.47,2.96075
1,16.5,380.648475,380,380.475,0.551277225,0.5902658,0.596065,1928.52375,1931.91525,1932.1265,-0.1930673,-0.087075385,-0.061068925,-0.7197332,-0.63469125,-0.146940775,-0.034054625,-1.116097,-22.3955375,-11.759455,-8.718869,-13.16876,-2.035711,-1.10138625,-0.70714145,-1.081411,-61.162,-27.6354,-7.706323,-16.452295,-4.691368,-1.186416,5.4,3.7,2.24027475,0.1258973,0.22552645,0.290945175,95.247155,-15.1540475,-13.6925,-12.4372575,13,-0.050674425,-0.7361115,-0.092092165,-0.034119655,64.0983025,0.681,0.90925,1.086,1.299,1.55,1.88875,2.075,2.47,2.96075
1,17.5,380.975,380.325,380.96645,0.536261775,0.5778391,0.596529125,1929.32,1932.071,1933.649,-0.24149,-0.127442275,-0.11126275,-1.344198,-1.0207545,-0.266487,-0.0584238825,-2.45431425,-31.020515,-10.0592805,-14.1085375,-19.85719,-3.513353,-0.96926755,-0.83634385,-1.22697125,-68.0344475,-33.40141,-9.31739325,-21.3697,-7.98791925,-2.03233,6.17,4.31463525,2.153138,0.104802,0.1532665,0.2280776,95.28446,-15.4023725,-14.1264075,-13.094295,0,-0.1030419,-1.149972,-0.1880643,-0.087372275,67.1912075,0.681,0.9055,1.086,1.299,1.55,1.885,2.075,2.47,2.96075
1,18.5,380.8,380.45,380.8,0.5244306,0.5840524,0.586511775,1927.75025,1933.1505,1931.694,-0.191924175,-0.087592935,-0.075452,-0.6533704,-1.30446,-0.366395,-0.09269166,-2.4294335,-30.8586475,-10.9066775,-15.52131,-20.72036,-2.6652905,-1.38367475,-0.893899,-1.1378725,-65.65591,-30.4302675,-8.49535875,-16.493985,-5.4267325,-1.4247645,5.662994,4.5738375,2.281358,0.088146415,0.14687065,0.2338756,95.31,-15.58917,-14.8333575,-13.86168,0,-0.1231137,-1.3377315,-0.29467545,-0.10511595,70.507435,0.681,0.898,1.086,1.299,1.55,1.88,2.075,2.465,2.956
1,19.5,380.7145,380.45,380.825,0.5298932,0.5778391,0.5773731,1928.473,1933.445,1931.83975,-0.20370825,-0.09726825,-0.0674241075,-0.77691925,-0.9966466,-0.246987,-0.058652,-1.399582,-29.78403,-12.275685,-16.960635,-21.018645,-2.515275,-1.11285025,-0.82294925,-1.18979,-58.393325,-26.4408775,-6.974004,-13.42959,-4.3791275,-1.110666,6.3806285,4.682881,2.29485825,0.08817175,0.156836,0.23359875,95.31116,-15.7767,-14.9318275,-14.41951,0,-0.10328805,-1.0125335,-0.133189,-0.08646451,72.357665,0.681,0.903,1.086,1.299,1.55,1.88,2.07025,2.465,2.956
1,20.5,380.87575,380.7,381.29775,0.5295564,0.5726356,0.56595595,1928.66825,1934.842,1934.83625,-0.1347465,-0.11697075,-0.04744531,-0.941547,-0.87101815,-0.2048549,-0.0531992275,-1.743417,-28.33476,-9.717808,-18.871555,-20.56583,-2.614214,-1.154306,-0.7919923,-1.403408,-50.62404,-22.8340625,-6.216383,-10.413985,-3.800953,-0.9935375,6.900024,4.66,2.2,0.0787375275,0.1618365,0.218521425,95.29657,-15.81833,-15.28679,-14.785155,0,-0.04962982,-1.115822,-0.11659505,-0.037631775,75.017815,0.681,0.913,1.086,1.299,1.55,1.88,2.07025,2.465,2.956
1,21.5,380.8,380.95,381.625,0.5256474,0.5702795,0.56129595,1928.67,1935.905,1935.047,-0.184346575,-0.1017292,-0.1060528,-0.670822125,-0.91257395,-0.17940685,-0.04182303,-1.58949525,-25.27653,-9.30674075,-19.6481875,-19.3566,-2.639893,-1.38750775,-0.817657075,-1.285246,-49.340115,-21.505695,-5.8663405,-12.305155,-3.897089,-1.01332925,6.7033845,4.7,2.157525,0.075745725,0.15323455,0.19399455,95.2875,-15.88534,-15.46133,-15.127835,0,-0.0555382275,-0.917775875,-0.08109155,-0.04656188,76.144455,0.681,0.908,1.086,1.299,1.54525,1.88,2.075,2.465,2.956
1,22.5,380.4698,380.925,381.475,0.534889725,0.56116665,0.55635135,1927.55875,1936.624,1935.904,-0.2497043,-0.0892120325,-0.0770483,-0.79335475,-0.828548,-0.1762907,-0.0424394775,-1.6798455,-24.788725,-8.167294,-17.67208,-17.90156,-2.31846,-1.823473,-0.6791416,-1.187477,-45.9418175,-19.3396825,-5.308111,-10.85441,-3.87810325,-1.030816,6.79,4.70965075,2.1424335,0.0750983825,0.1482177,0.1861033,95.28,-15.9,-15.64999,-15.627675,0,-0.054130095,-0.8174325,-0.07470194,-0.03559066,77.483965,0.681,0.908,1.086,1.299,1.55,1.88,2.07025,2.465,2.956
1,23.5,380.721125,380.8,381.7,0.5095703,0.5599759,0.5467725,1927.814,1937.113,1935.5265,-0.2410385,-0.11553515,-0.065822095,-1.05244275,-1.004632,-0.2410737,-0.060667,-1.743424,-22.9207825,-12.2625325,-16.181285,-18.3295575,-2.3747185,-2.18638425,-0.8030671,-1.0746775,-47.14364,-18.792525,-5.28291225,-10.972405,-3.909851,-1.03933,6.35292575,4.73327475,2.1,0.087095745,0.1385541,0.18209895,95.2868,-16.007285,-15.66602,-15.7339575,0,-0.067174645,-1.044582,-0.1333188,-0.035337,79.2270575,0.681,0.908,1.086,1.299,1.55,1.88,2.075,2.465,2.956
2,0.5,380.28085,382.1,382.2,0.51117555,0.57390405,0.55609245,1931.775,1937.30775,1936.691,-0.158637575,-0.0813454,-0.037110115,-0.670027675,-0.790007,-0.17191,-0.041209795,-1.49321525,-26.7087525,-6.7737915,-15.29699,-21.6260825,-2.168888,-0.8528242,-0.89268,-1.3690675,-53.91792,-22.5619375,-6.397369,-14.568155,-4.008681,-1.044453,5.985,4.6867625,2.2,0.07157839,0.1014656,0.160755,95.30042,-15.14876,-14.35,-14.8555875,0,-0.02199492,-0.712502775,-0.117478725,0.00030905195,73.223545,0.182,0.3989375,0.58975,0.8065,1.0575,1.4095,1.57975,1.963,2.392
2,1.5,380.1,382.3,382.35,0.499137,0.56453235,0.55274415,1930.952,1937.12175,1936.88275,-0.1628647,-0.0846091675,-0.01893618,-0.52492,-0.73382195,-0.169713375,-0.041184,-1.505055,-24.90212,-7.5297125,-15.55837,-20.0054075,-2.2710625,-1.017053,-0.7149677,-1.0309385,-52.3905,-22.1683,-5.987771,-13.4581025,-4.0011705,-1.0632655,6.28,4.71076,2.18139775,0.0676165125,0.1006863,0.1548441,95.3,-14.9893825,-14.619255,-15.38225,0,-0.0262250025,-0.79392575,-0.11188435,0.01337236,75.063215,0.182,0.404875,0.58975,0.8065,1.0586875,1.4095,1.57975,1.94875,2.392
2,2.5,379.975,382.35,382.6,0.5078357,0.56515355,0.5424493,1931.204,1938.443,1938.111,-0.14805,-0.08770417,-0.03149808,-0.386587575,-0.77533475,-0.199594,-0.04849355,-1.679049,-24.91117,-6.995645,-16.2302325,-19.66513,-2.45988775,-1.03069075,-1.02443875,-1.411318,-53.30116,-21.63706,-5.7987135,-12.93783,-4.1383535,-1.09265225,6.202407,4.7914215,2.12964375,0.065375335,0.095325,0.156745925,95.327085,-15.05841,-14.825,-15.76839,0,-0.037044,-0.701034,-0.1322927,-0.008170493,76.3042175,0.182,0.404875,0.58975,0.8065,1.0586875,1.4083125,1.57975,1.94875,2.392
2,3.5,379.9,382.25,382.325,0.502062575,0.5629269,0.527381925,1932.248,1938.63975,1938.481,-0.1176667,-0.08845083,-0.035034145,-0.604259275,-0.8376231,-0.1905905,-0.04717977,-1.94660725,-24.3835975,-7.24438625,-16.1722025,-20.0785925,-2.46518125,-1.071415,-0.73210845,-1.27537875,-51.85173,-21.97218,-5.805861,-11.132235,-4.137058,-1.086984,6.09253,4.575,2.117578,0.0665435,0.109059025,0.15733755,95.30763,-15.34067,-15.071235,-16.02484,0,-0.02604911,-1.08140975,-0.1391558,-0.00764286525,77.41648,0.182,0.404875,0.58975,0.8065,1.0586875,1.4083125,1.576,1.94875,2.392
2,4.5,379.8911,382,382.4,0.5032793,0.55729225,0.5254402,1931.119,1938.219,1938.298,-0.1377323,-0.08242,-0.06095375,-0.7392366,-0.75359105,-0.182345425,-0.04013818,-1.902622,-24.244665,-5.64267025,-14.17591,-20.05299,-2.23661425,-1.261037,-0.79393285,-1.2931455,-49.9225825,-20.878415,-5.4941595,-13.422075,-3.7898695,-1.056024,5.7949885,4.71,2.1,0.067118405,0.09834884,0.156973075,95.309855,-15.69067,-15.1,-16.42646,0,-0.04872745,-0.854109,-0.1643,-0.026880905,78.8000025,0.182,0.412,0.58975,0.8065,1.059875,1.4011875,1.57225,1.94875,2.392
2,5.5,379.86485,381.875,381.984225,0.510088075,0.5480152,0.5157059,1929.4735,1938.14975,1936.9445,-0.133394375,-0.081439,-0.03148326,-0.4649087,-0.9833167,-0.279739025,-0.07730834,-1.5408015,-22.83429,-4.672868,-13.88816,-18.767895,-2.27844425,-1.2880075,-0.7560229,-1.23890375,-51.46298,-19.8510575,-5.351511,-14.40149,-3.9470585,-1.04292,5.711875,4.6400405,2.17409575,0.067156335,0.0985150725,0.1628895,95.339515,-15.60649,-15.4230375,-16.55566,0,-0.07174928,-1.106947,-0.1720381,-0.033498525,79.90001,0.182,0.412,0.58975,0.8065,1.0549375,1.397625,1.56475,1.94875,2.392
2,6.5,379.675,381.7,382,0.50568695,0.55764585,0.511330675,1926.82975,1937.86,1938.277,-0.19580095,-0.1119529,-0.042666,-0.728981925,-0.71648215,-0.242393375,-0.061937085,-1.52641675,-21.65684,-6.538676,-13.834845,-19.0742525,-2.06257,-1.382593,-0.85528515,-1.383768,-43.220755,-16.3241225,-4.24033075,-13.18624,-3.502487,-0.9280529,6.084041,4.680359,2.14562375,0.06329,0.104815,0.1587703,95.34658,-15.857285,-15.56149,-16.6272825,0,-0.05772091,-0.82377915,-0.210025,-0.0294398,80.3121725,0.182,0.412,0.58975,0.8065,1.0586875,1.397625,1.56475,1.94875,2.384875
2,7.5,379.7,381.607275,382.375,0.501389425,0.55298575,0.5021402,1927.129,1938.042,1938.03925,-0.1357254,-0.09169719,-0.0413122,-0.9541584,-0.696742925,-0.232281325,-0.070896535,-2.14876575,-13.47406,-4.20428275,-15.077855,-16.32417,-0.8315879,-1.2756075,-0.76409555,-1.255026,-31.2032625,-3.66051075,-0.494796,-11.2539125,-1.581052,-0.320538425,6.26960875,4.67637425,2.165924,0.064646415,0.1041835,0.172969775,95.360505,-16.083125,-15.69366,-16.67633,0,-0.06169217,-0.6999662,-0.1881098,-0.045205525,80.36631,0.182,0.4084375,0.596875,0.8065,1.0511875,1.3905,1.56475,1.94875,2.3871875
2,8.5,380,382.15,382.75,0.5081467,0.5529858,0.52727825,1928.1295,1939.328,1938.5715,-0.2080246,-0.0652539875,-0.001659696,-0.99059825,-0.6650757,-0.425112,-0.145006625,-2.72732875,3.3528465,-6.9649615,-15.0464,-4.898219,0.480434175,-1.564895,-0.66753085,-0.91790855,-6.501678,8.326637,2.5504825,-8.42828125,-0.057325045,0,6.16017475,4.29582,2.04618725,0.06527922,0.18304075,0.269466,95.3734375,-16.08917,-15.677915,-15.91434,114.25,-0.081591035,-0.6436226,-0.308600625,-0.063019705,78.5,0.182,0.4084375,0.58975,0.8029375,1.0425,1.3905,1.5635,1.94875,2.3800625
2,9.5,380.46645,382.55,382.95,0.4934673,0.559432175,0.5591992,1931.3175,1937.122,1937.248,-0.381088325,0.04145039,0.0211125225,-0.755255825,-1.123865,-0.88483985,-0.2553507,-4.7266825,20.0571225,-15.9244125,-6.952427,8.96141725,1.85048,-2.227634,-0.12799845,0.443566525,22.091625,17.133575,4.530952,-1.263354,-0.58465945,-0.277079575,5.962415,3.5,2.20304475,0.11231425,0.3139383,0.342660425,95.380585,-15.664075,-15.11749,-14.4538625,226.837925,-0.2077401,-1.30558375,-0.4151336,-0.12592345,72.9890525,0.182,0.404875,0.58975,0.799375,1.0425,1.3905,1.561,1.94875,2.384875
2,10.5,380.8,382.5,382.4,0.51503265,0.58472565,0.579521975,1932.951,1936.733,1935.56475,-0.45368965,0.14731215,-0.1117706,-1.617515,-1.41825875,-0.90504455,-0.24367285,-5.89413575,35.5675,-25.967915,8.703589,25.01119,2.20040175,-3.056382,0.758308125,1.233752,29.541085,19.730905,5.064515,-1.676663,-2.41604875,-0.7934479,4.55949825,3.1529595,2.4975,0.2040689,0.3743648,0.3732177,95.382135,-15.098455,-14.4633875,-13.14517,340.25,-0.28946385,-1.418659,-0.3729395,-0.21553545,64.69689,0.182,0.404875,0.6004375,0.8029375,1.0425,1.3893125,1.55975,1.94875,2.3765
2,11.5,381.2,382.55,382.3,0.5610632,0.5840524,0.5776838,1932.7635,1933.448,1933.942,-0.45970075,0.0354199125,-0.243876875,-1.50678475,-1.588198,-0.736984,-0.1839574,-5.57856675,42.640805,-20.12821,26.6517775,34.392785,1.7755485,-2.672065,2.436699,1.2920735,30.5404625,18.5164325,4.593792,-8.402966,-4.05818125,-1.04975,3.8917545,3.1,2.5266105,0.293183,0.38749075,0.3992346,95.3525875,-14.0989725,-13.6131175,-11.7059,405,-0.396272675,-1.642412,-0.25146855,-0.2843584,58.565675,0.182,0.3941875,0.604,0.79225,1.0425,1.3869375,1.55975,1.9475,2.37525
2,12.5,381.1,382.3,382.075,0.5782273,0.5848291,0.5910942,1931.6375,1933.036,1933.352,-0.221237,-0.005301083,-0.219357325,-1.6135915,-1.4898765,-0.5537373,-0.134923675,-4.682749,44.490145,-10.653645,38.1310925,39.7188525,3.448145,-2.1247855,3.570594,2.303288,26.60102,13.2533575,3.340446,-14.00117,-4.40612,-1.1385655,3.9701855,3.1156755,2.57931675,0.3420102,0.39871715,0.4351132,95.3,-13.3400975,-12.66318,-10.85,423.438375,-0.3011833,-0.9799439,-0.2954777,-0.3039198,52.1,0.182,0.3941875,0.604,0.789875,1.0413125,1.38575,1.55975,1.94625,2.37275
2,13.5,380.95,381.918075,381.4,0.596815625,0.58394885,0.6000517,1933.7345,1931.6275,1934.14,-0.02139521,0.0857363225,-0.2480754,-1.22930925,-1.254948,-0.429902575,-0.114816,-3.8786755,38.677065,-7.487624,34.037765,36.779245,2.742522,-0.74320375,3.163311,2.38219625,16.50829,7.8222405,1.67088575,-12.48337,-3.754009,-0.9381981,3.924011,3.265239,2.60272125,0.3418277,0.395519125,0.4401331,95.2617,-12.5778725,-12.0992075,-10.3476375,389.25,-0.28123605,-0.850725,-0.13018405,-0.294991,48.5215875,0.182,0.393,0.604,0.7875,1.040125,1.38575,1.55975,1.93625,2.374
2,14.5,380.45,381.5,380.85,0.59767005,0.5803763,0.588660725,1932.42575,1932.225,1932.129,-0.296915375,-0.06927589,-0.2369533,-1.8817955,-0.985861025,-0.3706664,-0.0920026925,-3.194072,31.01448,-7.4112175,27.2508,31.24431,1.322875,-1.401782,2.3647545,1.386353,0.3348529,0.78373175,0,-11.76831,-3.521109,-0.869854,4.0888045,3.405911,2.724228,0.345881975,0.3870032,0.4347892,95.2653,-12.1941675,-11.6796675,-9.9549105,302.75,-0.2359822,-0.98417625,-0.2319769,-0.250416,46.57869,0.182,0.393,0.604,0.7875,1.03775,1.3821875,1.55975,1.92875,2.37275
