DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,SH,LE,SLE,G_1_1_1,TS_1_1_1,TS_1_2_1,RH,PA,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O,PPFD_DIF
1,5.25,0.087,-4.658,1.1175,-0.003,0.02075,-0.0975,-38.8025,-4.1475,-0.82625,-0.953,-6.575,-1.8135,-0.97325,39.68,77.665,385.35575,1.2075,-91.65,1.391,-2.596,0,1.256,196.9,280.55,2.36125,0.673
1,5.75,0.07175,-4.68925,1.0625,0.0735,0.03475,-0.0685,-43.205,-4.4535,-0.6805,-1.36175,-7.0735,-1.788,-1.016,41.625,77.66,385.31225,1.195,-91.325,1.40275,-2.5675,0,1.42875,198.675,280.35,2.36325,0.673
1,6.25,0.07275,-4.99925,1.0595,0.02025,0.01925,-0.11225,-39.829,-3.555,-0.32825,-1.2615,-7.2525,-1.781,-1.045,41.98,77.69,385.2775,1.1725,-90.85,1.391,-2.5125,0,1.157,201.05,279.625,2.366,0.673
1,6.75,0.073,-5.214,1.0865,0.0475,0.015,-0.077,-45.145,-4.167,-0.2715,-1.473,-6.7555,-1.802,-1.074,40.28,77.73,385.3475,1.2425,-91.15,1.4005,-2.49,0,1.434,197.1,277.8,2.45975,0.673
1,7.25,0.0675,-5.4725,1.11475,0.073,0.02825,-0.064,-43.10475,-3.757,-0.486,-1.291,-7.6255,-1.834,-1.099,41.2,77.7255,385.491,1.23,-89.85,1.9885,-1.472,0,1.415,196,276.9,2.358,1.021
1,7.75,0.064,-5.257,1.14075,-0.0195,-0.003,-0.0735,-40.2255,-2.382,-0.62125,-1.371,-7.7865,-1.86375,-1.1105,41.79,77.73,385.731,1.2475,-73.4,24.655,10.92,0,5.483,196.1,278.3,2.2675,22.635
1,8.25,0.086,-4.5875,0.89425,-0.02425,0.015,-0.12475,-16.4785,3.495,0.00625,-0.928,-7.9195,-1.772,-1.12825,40.27,77.735,385.798,1.3625,-13.58,99.65,60.25,0,16.53,196.7,279.2,2.233,75.62
1,8.75,0.1555,-3.7325,0.88625,-0.19125,0.006,-0.208,-1.01,8.2865,1.20675,-0.662,-7.952,-1.736,-1.14075,37.0125,77.755,385.691,1.5125,39.19,212.5,120.9,0,28.29,200.8,285.3,2.2725,113.65
1,9.25,0.238,-3.0285,0.93725,-0.323,-0.021,-0.323,18.312,8.24075,2.57,-0.389,-7.9485,-1.69475,-1.145,33.67,77.79,385.30525,1.7475,94.4,355.25,199.1,13.44,32.021,204.1,292.2,2.39475,137.75
1,9.75,0.3035,-2.3985,1.1825,-0.64675,-0.40725,-0.37225,45.91,9.873,5.81575,-0.273,-6.504,-1.5185,-1.14825,30.5025,77.8005,385.028,1.93,135.4,465.35,253.8,56.32,38.27,204.8,299.5,2.494,153.15
1,10.25,0.3565,-2.105,1.413,-0.672,-0.33,-0.433,76.352,7.636,9.287,-0.898,-6.09025,-1.40475,-1.1505,29.84,77.8205,384.7,2.145,204.35,691.1,333,173.775,51.62,207.7,305.3,2.564,164.35
1,10.75,0.4445,-1.623,1.483,-1.053,-0.52875,-0.37775,102.004,5.088,12.08925,-2.1325,-5.3885,-1.324,-1.144,27.46,77.83,384.287,2.33,230.05,778.325,401,174.4,61.45,210.9,309.125,2.5075,173
1,11.25,0.41325,-1.16675,1.717,-0.861,-0.475,-0.284,114.59775,4.768,14.95075,-0.984,-4.868,-1.0275,-1.1235,26.92,77.82075,384.045,2.385,275.55,963.5,476.5,174.3,57.3425,210.8,311.15,2.53525,182.525
1,11.75,0.453,-0.69775,1.73475,-0.9615,-0.77775,-0.29,137.54025,2.22725,17.7375,-2.2235,-4.1415,-0.936,-1.0855,27.49,77.80775,383.382,2.4675,315.2,980,523.05,174.35,69.3375,215.95,314.5,2.607,190.575
1,12.25,0.46,-0.593,1.75,-1.084,-0.77625,-0.3445,145.6475,2.492,19.86425,-2.03025,-3.75625,-0.66825,-1.0335,25.34,77.79,383.102,2.7,338.1,1024,559.4,174.4,70.37,219.1,316.55,2.504,189.4
1,12.75,0.5125,-0.3515,1.82725,-0.933,-0.753,-0.184,138.26725,-2.20575,18.929,-1.38975,-2.8095,-0.615,-1.03275,23.4725,77.76,382.84125,2.67,319.2,975.75,516.15,174.3,62.265,219.075,317.875,2.431,193.075
1,13.25,0.47925,0.0575,1.661,-0.9265,-0.8,-0.17275,128.34525,0.19875,19.36525,-1.44025,-3.06125,-0.51525,-1.02025,23.075,77.72,382.92375,2.68,298.025,923,485.85,173.025,62.0825,221.425,317.55,2.333,184.925
1,13.75,0.47175,0.29,1.80675,-1.0155,-0.828,-0.1455,122.891,-3.363,17.1845,-1.3655,-3.189,-0.49375,-1.007,23.6625,77.68,382.689,2.47,267.1,753.425,407.025,174.1,57.405,221.625,318.3,2.3165,175.875
1,14.25,0.481,0.3375,1.842,-0.92,-0.76,-0.157,122.39,-8.6585,14.256,-0.542,-3.14225,-0.47175,-0.966,24.61,77.66,382.35875,2.7975,253.2,771.95,391.55,169.35,51.385,222.55,317.3,2.493,173.6
1,14.75,0.523,0.62825,1.814,-0.69275,-0.71375,-0.135,118.116,-4.63,14.84275,-0.855,-3.1505,-0.458,-0.887,24.935,77.65,382.36775,2.845,192.7,674.7,329.85,134.625,48.285,223.1,318.05,2.5565,170.4
1,15.25,0.4825,0.5185,1.7775,-0.593,-0.654,-0.11,81.881,-7.35975,11.166,-1.3625,-3.15425,-0.41975,-0.88575,25.3825,77.64,382.4695,2.935,150.975,500.9,245.475,62.635,40.4675,221.125,316.55,2.59975,164.85
1,15.75,0.48975,0.285,1.6975,-0.399,-0.455,-0.033,48.1335,-8.367,10.578,-1.343,-2.51,-0.4065,-0.86825,25.535,77.6425,382.55775,2.96,87.7,364.3,176.5,9.44,32.415,219.05,315.15,2.64225,156.1
1,16.25,0.419,0.12,1.57125,-0.311,-0.241,-0.0515,24.57825,-8.35775,5.98725,-0.831,-2.909,-0.4315,-0.8395,26.795,77.63,382.5715,2.72,32.78,212.6,108.2,0,23.145,216.55,311.65,2.6325,124.5
1,16.75,0.36325,-0.02,1.4115,-0.0165,-0.09875,-0.0275,0.856,-12.482,3.7285,-0.9525,-3.026,-0.49025,-0.81425,27.845,77.65,382.75375,2.69,-17.17,114,56.105,0,13.445,213.4,308.6,2.675,82.1
1,17.25,0.23725,-0.6,1.128,0.12125,0.02425,0.011,-20.498,-17.701,0.621,-1.21725,-3.089,-0.502,-0.7905,30.695,77.63,383.09525,2.41,-84.6,29.7,7.4155,0,2.872,212.4,303.95,2.734,28.6
1,17.75,0.1155,-1.535,0.8645,0.29875,0.0515,0.04875,-30.874,-21.613,0.0325,-0.7565,-3.097,-0.52625,-0.771,33.9075,77.65,383.527,2.24,-102.8,2.807,-2.742,0,1.5205,211.8,298.45,2.773,1.759
1,18.25,0.11,-2.22,0.903,0.30825,0.0255,0.014,-30.996,-15.446,-0.21325,-0.955,-3.146,-0.5745,-0.7525,37.025,77.65,384.43275,1.83,-104.4,1.391,-3.866,0,1.1185,208.4,294.85,2.691,0.672
1,18.75,0.08925,-2.58425,0.9325,0.37025,0.02,0.00725,-33.807,-12.041,-0.301,-1.692,-2.59225,-0.7755,-0.73375,38.47,77.65,384.82125,1.7025,-102,1.391,-3.28,0,1.4055,206.45,292.95,2.542,0.673
1,19.25,0.0725,-2.8735,0.93475,0.38775,0.0555,0.0085,-35.2235,-7.6865,-0.201,-1.137,-2.915,-0.81325,-0.72075,40.615,77.65,385.06575,1.725,-100.8,1.385,-2.936,0,1.647,205.7,290.95,2.608,0.673
1,19.75,0.07225,-3.179,1.03925,0.1235,0.013,-0.09125,-34.68775,-6.984,-0.2545,-1.4445,-3.071,-0.86775,-0.7135,41.91,77.64,385.244,1.5875,-99.6,1.391,-2.8665,0,1.564,205.1,289.95,2.65475,0.673
1,20.25,0.06325,-3.37175,1.02,0.1165,0.00975,-0.0985,-44.616,-6.0625,-0.395,-1.6125,-3.18,-0.98875,-0.7335,40.905,77.63,385.3325,1.6325,-99.6,1.385,-2.817,0,1.758,204.85,288.2,2.59625,0.673
1,20.75,0.083,-3.5115,0.9885,0.0535,0.025,-0.1075,-43.63175,-3.804,-0.44425,-2.248,-3.257,-1.05525,-0.7365,40.435,77.661,385.3265,1.62,-99.3,1.391,-2.516,0,1.576,205.5,287.4,2.557,0.673
1,21.25,0.065,-3.518,0.991,0.0565,0.0145,-0.149,-41.9015,-4.212,-0.2945,-1.634,-3.298,-1.08125,-0.72,41.33,77.68275,385.196,1.5625,-99.1,1.396,-2.683,0,1.4635,204.45,287.1,2.48425,0.673
1,21.75,0.066,-3.638,1.037,0.1385,0.0245,-0.1475,-42.147,-4.56525,-0.5095,-1.44,-2.793,-1.071,-0.70875,42.6775,77.69,385.1355,1.51,-98.5,1.402,-2.725,0,1.322,203.3,285.85,2.48675,0.673
1,22.25,0.077,-3.4255,1.0755,0.06575,0.0025,-0.117,-39.28925,-4.55775,-0.22075,-1.2575,-3.15,-1.125,-0.6975,42.125,77.70575,385.4305,1.4,-98.2,1.386,-2.664,0,1.44,202.85,284.95,2.483,0.673
1,22.75,0.0775,-3.27925,0.973,0.0235,0.0175,-0.171,-43.66475,-3.3885,-0.66225,-1.06,-3.321,-1.191,-0.68625,41.9625,77.7,385.214,1.35,-97.1,1.391,-2.4755,0,1.522,202.2,285.15,2.55925,0.673
1,23.25,0.075,-3.29325,1.009,0.035,0.016,-0.105,-44.12475,-4.30375,-0.41225,-0.8845,-3.362,-1.232,-0.67825,41.5875,77.69,385.32,1.2,-98.2,1.397,-2.606,0,1.2135,202.45,285.1,2.4935,0.673
1,23.75,0.077,-3.3205,1.059,0.0405,0.035,-0.1165,-38.11525,-3.829,-0.43475,-1.14075,-3.339,-1.2595,-0.6945,41.1,77.72,385.466,1.2675,-95.8,1.397,-2.3915,0,1.376,204.2,285.25,2.43075,0.673
2,0.25,0.0895,-2.73525,0.9355,0.01325,0.016,-0.13275,-33.04975,-4.99475,-0.436,-1.15775,-3.004,-0.10275,-0.0075,40.95,77.58,385.62625,0.86,-94.8,1.38525,-2.70975,0,1.4955,207.075,290.975,2.8325,0.673
2,0.75,0.075,-2.9785,0.8405,0.02075,0.02075,-0.125,-36.30975,-4.6185,-0.15,-0.994,-2.15375,-0.106,-0.0135,41.09,77.58,385.83725,1.0225,-93.875,1.374,-2.61325,0,1.21125,208.475,288.725,2.985,0.673
2,1.25,0.06975,-3.203,0.8725,0.08275,0.061,-0.135,-27.151,-4.30775,-0.233,-0.954,-2.80525,-0.1065,-0.02,41.745,77.59,385.78325,1.1475,-93.875,1.37025,-2.61275,0,1.245,207.875,289.1,2.771,0.673
2,1.75,0.06725,-3.2625,0.9935,0.09225,0.0275,-0.10175,-31.70075,-3.6465,-0.282,-1.6815,-2.96525,-0.11375,-0.03025,40.92,77.58,385.77025,1.1375,-92.2,1.37525,-2.445,0,1.2825,209.9,288.375,2.6595,0.673
2,2.25,0.06925,-3.2975,0.975,0.11925,0.063,-0.073,-34.391,-4.26625,-0.147,-1.87325,-2.969,-0.14175,-0.0335,40.825,77.57,385.73475,1.035,-92.625,1.368,-2.68775,0,1.3175,209.525,287.4,2.6605,0.673
2,2.75,0.096,-3.2575,1.052,0.066,0.0145,-0.10275,-38.43875,-5.46575,-0.362,-1.791,-2.993,-0.146,-0.04375,40.85,77.55,385.83375,0.84,-92.9,1.374,-2.82225,0,1.34,209.25,286.675,2.6935,0.673
2,3.25,0.091,-3.30675,1.059,0.014,0.0255,-0.133,-37.6715,-3.85825,-0.204,-2.43,-3.00225,-0.16625,-0.06975,39.74,77.53,385.78425,0.825,-91.25,1.376,-2.66025,0,1.52675,207.35,285.85,2.5785,0.673
2,3.75,0.0745,-3.30575,1.00475,0.03725,0.0335,-0.12275,-40.919,-3.488,-0.477,-1.878,-2.153,-0.169,-0.0905,38.94,77.51,385.65975,0.8425,-92.1,1.369,-2.697,0,1.5585,205.675,284.85,2.596,0.673
2,4.25,0.08425,-3.33525,1.048,0.12775,0.0525,-0.09325,-37.263,-5.128,-0.193,-2.027,-2.83275,-0.176,-0.09925,38.595,77.51,385.66675,0.845,-90.675,1.37925,-2.78175,0,1.4895,206.85,285.675,2.624,0.673
2,4.75,0.08625,-3.4485,1.08025,0.0735,0.03,-0.113,-33.76,-3.85325,-0.396,-0.748,-3.011,-0.18075,-0.09975,39.8475,77.5,385.53475,0.7825,-92.025,1.375,-2.68175,0,1.49575,207.3,284.35,2.65,0.673
2,5.25,0.09425,-3.498,1.149,0.05675,0.049,-0.09025,-35.87225,-4.69775,-0.232,-1.83375,-3.036,-0.18125,-0.10775,39.865,77.51,385.586,0.805,-92.975,1.374,-2.65275,0,1.42225,207.425,283.25,2.65,0.673
2,5.75,0.079,-3.64525,1.05725,0.0675,0.04725,-0.08275,-39.35375,-3.70675,-0.416,-1.975,-3.031,-0.18375,-0.12175,39.745,77.53,385.62325,0.795,-91.5,1.37925,-2.7155,0,1.15975,207.125,283.65,2.536,0.673
2,6.25,0.0825,-3.57025,0.993,0.12,0.03425,-0.062,-36.548,-4.29975,-0.102,-1.984,-3.0475,-0.1825,-0.136,38.3125,77.53,385.85725,0.7475,-91.6,1.376,-2.68,0,1.36025,206.975,284.05,2.5075,0.673
2,6.75,0.0675,-3.8555,1.00325,-0.004,0.01325,-0.12575,-29.0675,-3.771,-0.236,-1.658,-2.187,-0.18225,-0.1375,37.5375,77.55,385.8555,0.8425,-89.7,1.4485,-2.38575,0,1.45325,206.625,283.375,2.4435,0.673
2,7.25,0.06225,-3.75,0.968,0.019,0.037,-0.11175,-35.38175,-3.98825,-0.166,-1.381,-2.859,-0.189,-0.149,38.65,77.56,385.63825,0.76,-77.285,7.039,2.586,0,3.17325,206.425,283.8,2.4985,5.749
2,7.75,0.07025,-3.658,0.8685,-0.05575,0.02175,-0.13425,-22.2185,1.79075,0.013,-1.5,-2.98725,-0.19225,-0.156,36.8625,77.57,385.7985,0.8,-26.2275,63.1725,37.225,0,13.895,207.075,286.975,2.4815,52.3175
2,8.25,0.1115,-3.30975,0.8535,-0.195,-0.024,-0.277,-3.81425,6.9755,0.617,-0.729,-2.98725,-0.19675,-0.15775,34.7525,77.59,385.74825,0.9575,25.0575,163.125,99.175,0,25.715,207.675,292.75,2.5835,95.525
2,8.75,0.196,-2.63025,0.93025,-0.463,-0.219,-0.367,9.33325,9.56575,3.977,-0.844,-2.979,-0.1855,-0.159,32.5455,77.62,385.625,1.3125,83.725,293.75,182.9,0,32.85,208.325,298.35,2.582,126.175
2,9.25,0.2985,-1.9625,1.11,-1.245,-0.84225,-0.43675,31.528,8.925,8.593,-2.186,-2.986,-0.13925,-0.15875,30.87,77.63,385.44,1.5525,137.175,433.125,256.25,0.7265,38.875,212.575,302.3,2.7,153.475
2,9.75,0.3415,-1.4285,1.3345,-1.492,-1.302,-0.347,58.334,7.7655,13.61675,-2.55625,-2.204,-0.1285,-0.159,29.43,77.65,385.2455,1.87,193.875,622.175,361.1,42.5275,50.1125,214.65,307.55,2.648,169.975
2,10.25,0.4095,-0.67075,1.434,-1.876,-1.566,-0.428,84.544,6.48325,19.35275,-3.146,-2.805,-0.10875,-0.159,27.165,77.66,385.022,2.2525,254.3,790.4,480.3,174.3,56.8,219.25,311.95,2.5635,177.95
2,10.75,0.4515,-0.1265,1.789,-1.9915,-1.842,-0.471,92.456,5.417,18.8695,-3.846,-2.94175,-0.1025,-0.156,25.925,77.6625,384.7055,2.4675,297.3,907,531.9,186.35,66.33,219.9,314.6,2.61225,182.8
2,11.25,0.494,0.53575,1.76925,-2.0295,-1.989,-0.4505,136.47975,5.657,21.97125,-3.244,-2.95,-0.082,-0.154,24.855,77.665,384.1185,2.68,343.4,1034,603.2,179.475,71.23,220.95,320.55,2.51,185.8
2,11.75,0.5,0.61925,1.9895,-1.9715,-1.8455,-0.30225,140.8745,2.8235,22.478,-2.7905,-2.93675,0.008,-0.15575,23.505,77.64,383.702,2.8,360.875,1124.5,630.5,167,75.1075,223.675,322.4,2.4135,197.8
2,12.25,0.578,1.15125,1.98975,-2.05,-1.874,-0.2275,144.4665,1.24325,25.398,-2.13975,-2.95475,0.02275,-0.154,23.72,77.62,383.38475,3.1,383.85,1052.25,601.625,173.675,77.775,226.3,324.025,2.3125,199.5
2,12.75,0.596,1.26875,2.181,-2.04175,-1.74525,-0.21375,151.47,-0.0175,24.576,-1.743,-2.0215,0.03725,-0.154,22.5175,77.59,383.1405,3.44,395.075,1101.75,612.7,117.65,78.4275,225.1,323.975,2.30325,206
2,13.25,0.599,1.65425,2.09225,-1.944,-1.846,-0.179,150.583,-0.728,23.25,-2,-2.632,0.05625,-0.13,22.9075,77.57,382.822,3.58,396.125,1138,618.775,147.95,78.155,228.175,324.875,2.454,193.4
2,13.75,0.6115,1.7865,2.0655,-2.018,-1.90325,-0.166,143.698,-2.705,23.6195,-2.1725,-2.78925,0.05525,-0.10725,21.95,77.54,382.6475,3.64,341.9,977.75,513.125,174.2,73.83,228.85,326.075,2.379,183.2
2,14.25,0.60475,2.026,2.1935,-1.812,-1.717,-0.119,132.273,-7.06025,20.86725,-2.5025,-2.827,0.05375,-0.068,20.755,77.53,382.594,3.88,299.35,930,477.875,174.175,69.2675,229.2,326.25,2.432,184.5
2,14.75,0.596,2.339,2.0155,-1.811,-1.715,-0.126,111.73175,-4.6805,19.8195,-1.72375,-2.83975,0.053,-0.04025,20.875,77.52,382.766,3.62,275.125,843,439.375,162.6,61.9025,229.925,326,2.404,193.1
2,15.25,0.569,2.197,2.062,-1.631,-1.481,-0.138,98.3335,-5.0555,18.466,-1.696,-2.83425,0.06275,-0.03325,20.91,77.52025,382.78375,3.34,190.125,674.075,358.8,15.61,53.9225,229.35,324.3,2.54625,193.7
2,15.75,0.549,2.32,2.085,-1.385,-1.314,-0.096,68.66325,-6.05925,14.3,-0.705,-1.905,0.069,0.029,20.95,77.5125,382.80075,3.2525,126.2,478.375,246.575,0,44.5225,226.35,322.9,2.6585,171.1
2,16.25,0.535,1.883,2,-1.17925,-1.048,-0.05525,43.0835,-6.4415,11.9395,-1.047,-2.56025,0.068,0.0885,21.77,77.5125,382.754,2.965,88.05,365.775,183.875,0,32.00575,224.1,319.675,2.581,149
2,16.75,0.4615,1.442,1.858,-0.679,-0.69125,-0.041,17.70975,-8.229,8.301,-1.435,-2.74775,0.0665,0.15075,23.97,77.5025,382.757,3.0775,41.045,269.725,135.775,0,24.8,223.05,318.4,2.674,124.475
2,17.25,0.365,0.983,1.528,-0.282,-0.31325,-0.0125,-4.8955,-12.02925,4.26825,-1.56675,-2.81075,0.06475,0.224,26.15,77.52,382.902,2.9025,-17.32,127.325,63.665,0,15.4125,218.625,315.1,2.666,86.25
2,17.75,0.251,0.455,1.145,0.12225,-0.0525,0.04575,-21.96125,-19.59175,0.4145,-1.12525,-2.831,0.0645,0.22325,27.55,77.505,383.13,2.6825,-79.9975,29.9075,10.2175,0,3.26475,216.825,312.05,2.648,28.1375
2,18.25,0.157,-0.1085,0.99275,0.284,0.1,0.037,-33.95225,-18.96625,-0.393,-0.86,-2.8485,0.05375,0.22975,29.3725,77.5025,383.578,2.2725,-103.925,2.41775,-2.90375,0,1.256,215.375,306.5,2.698,1.42925
2,18.75,0.115,-0.66275,0.91275,0.356,0.0965,0.076,-34.937,-15.46,-0.77625,-0.797,-1.95225,0.02325,0.2295,30.9125,77.505,384.221,1.9025,-103.725,1.368,-4.0615,0,1.45525,217.6,304.525,2.828,0.672
2,19.25,0.093,-1.06675,1.007,0.37975,0.052,0.04625,-33.2345,-10.5575,-0.6805,-0.683,-2.592,0.00575,0.22925,32.755,77.52,384.325,1.8,-101.875,1.36725,-3.579,0,1.71725,212.975,303.525,2.91,0.672
2,19.75,0.0935,-1.4655,0.987,0.2845,0.06,0.025,-31.858,-8.632,-0.6265,-1.142,-2.815,-0.00575,0.2295,34.9025,77.55,384.534,1.685,-101.3,1.36225,-3.1425,0,1.6685,212.8,301.5,3.099,0.673
2,20.25,0.09325,-1.7695,1.039,0.3605,0.058,0.0155,-35.69,-7.533,-0.6035,-0.768,-2.85925,-0.02575,0.22925,36.6225,77.5825,384.959,1.59,-100.7,1.36325,-3.15625,0,1.6845,212.025,299.9,3.083,0.673
2,20.75,0.1,-1.96425,0.956,0.297,0.049,-0.01125,-36.713,-5.5455,-0.472,-0.96275,-2.913,-0.06575,0.22875,36.775,77.5825,385.442,1.415,-98.975,1.368,-2.85475,0,1.78475,212.55,297.95,3.024,0.673
2,21.25,0.09625,-2.104,0.96675,0.1955,0.0595,-0.0295,-35.48575,-5.3665,-0.68975,-1.462,-2.9675,-0.06775,0.216,36.6825,77.575,385.463,1.3875,-98.85,1.37325,-2.64975,0,1.6335,211.55,296.3,2.937,0.673
2,21.75,0.08775,-2.3225,0.965,0.12825,0.0245,-0.0905,-35.75525,-5.809,-0.287,-1.932,-2.1245,-0.097,0.191,36.3675,77.5725,385.562,1.3425,-97.2,1.374,-2.7645,0,1.5685,209.8,294.15,2.857,0.673
2,22.25,0.077,-2.4465,0.935,0.17825,0.027,-0.04675,-39.071,-4.323,-0.53375,-1.10175,-2.83,-0.1,0.1075,37.6,77.5725,385.816,1.3125,-97.075,1.37325,-2.608,0,1.675,209.55,293.45,2.875,0.673
2,22.75,0.07125,-2.45625,0.9505,0.1085,0.03375,-0.07875,-35.2605,-5.3155,-0.542,-1.486,-2.991,-0.10175,0.06225,40.12,77.58,385.667,1.3,-95.175,1.37025,-2.7615,0,1.742,208.575,292.35,2.853,0.673
2,23.25,0.07225,-2.61775,0.95375,0.06125,0.04525,-0.10675,-38.47775,-5.014,-0.37625,-1.6675,-2.99,-0.10325,0.0365,38.955,77.5925,385.729,1.1575,-94.9,1.36425,-2.70875,0,1.6245,207,292.6,2.805,0.673
2,23.75,0.07125,-2.758,0.921,0.077,0.03925,-0.09675,-40.294,-4.646,-0.44025,-1.2105,-2.976,-0.10325,0.0135,39.255,77.5725,385.734,1.065,-95.175,1.36975,-2.7005,0,1.4745,210.225,291.7,2.753,0.673
3,0.25,0.085,-1.375,1.088,0.08575,0.154,-0.14975,-50.75575,-3.5075,0.02575,-1.15025,-16.625,0.266,0.44175,33.1525,77.595,386.1275,2.4075,-99.775,1.359,-2.7035,0,1.7705,213.425,296.25,3.228,0.672
3,0.75,0.094,-1.41925,1.15775,0.17975,0.109,-0.1415,-51.4175,-5.11275,-0.12125,-1.61525,-16.18,0.262,0.4425,34.2075,77.595,386.1775,2.2725,-100.075,1.367,-2.66375,0,1.82625,212.725,297.05,3.1105,0.673
3,1.25,0.078,-1.47,1.19,0.2555,0.1,-0.12625,-51.08775,-4.542,-0.212,-1.32525,-17.055,0.261,0.44425,34.505,77.57825,386.2435,2.05,-97.975,1.3685,-2.69775,0,1.8235,214.6,296.725,3.061,0.673
3,1.75,0.081,-1.673,1.218,0.20775,0.0695,-0.1145,-49.8255,-4.6345,-0.0945,-1.03175,-17.6225,0.26125,0.44375,34.96,77.57,386.4635,1.985,-97.8,1.37825,-2.7315,0,1.714,212.85,295.3,3.1185,0.673
3,2.25,0.075,-1.878,1.213,0.17925,0.0965,-0.09225,-50.258,-4.1015,-0.15575,-1.29525,-17.83,0.2615,0.43625,34.48,77.56,386.3545,1.9425,-97,1.37,-2.87625,0,1.75125,211.85,294.65,3.113,0.673
3,2.75,0.083,-1.97,1.137,0.26575,0.131,-0.03825,-47.571,-5.20425,-0.0925,-1.106,-17.8225,0.25475,0.42475,35.54,77.53,386.5515,1.98,-95.6,1.368,-2.6655,0,1.79525,209.8,294.125,3.0845,0.673
3,3.25,0.067,-2.365,1.313,0.2645,0.09175,-0.089,-48.882,-4.079,-0.044,-0.99775,-18.0375,0.25025,0.42475,36.2,77.52,386.477,1.9175,-95.1,1.368,-2.744,0,1.81575,210.35,293.125,3.1415,0.673
3,3.75,0.076,-2.595,1.252,0.1245,0.0645,-0.15525,-54.315,-3.8275,-0.1555,-1.25025,-17.135,0.24325,0.4215,36.09,77.5125,386.3825,2.05,-95.45,1.368,-2.75975,0,1.703,208.475,291.25,3.177,0.673
3,4.25,0.075,-2.643,1.175,0.148,0.037,-0.088,-49.62275,-4.984,-0.1035,-1.41775,-17.85,0.23925,0.417,35.74,77.5,386.458,1.8425,-95.3,1.36925,-2.73375,0,1.808,208.275,291.45,3.199,0.673
3,4.75,0.067,-2.775,1.11,0.08675,0.063,-0.124,-46.813,-5.0195,-0.18075,-1.4205,-17.8675,0.23825,0.427,36.1,77.5025,386.4685,1.81,-95.15,1.37,-2.803,0,1.79625,210.725,292.175,3.185,0.673
3,5.25,0.083,-2.872,1.145,0.12075,0.111,-0.13975,-43.138,-4.303,-0.00425,-1.384,-17.8525,0.238,0.4315,35.51,77.5125,386.3435,1.71,-94.475,1.37325,-2.653,0,1.76475,209.025,290.825,3.2245,0.673
