DOY2,HR2,TA_1_3_1,RH_1_1_1,TA_1_3_2,TA_1_4_1,TA_1_5_1,TA_1_6_1,T_BOLE_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_3_2,G_1_1_1,G_1_1_3,G_1_1_4,G_1_1_5,G_1_1_6,T_BOLE_2_1_1,CO2_1_2_1,CO2_1_1_1,H2O,NETRAD_1_1_1,SW_IN_1,USTAR,LE,H,FC,SC,G_1,SLE,SH,NEE,TA_1_1_1,TA_1_2_1,WS,NETRAD_1_1_2,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT_1_1_1,NETRAD_1_1_3,SW_OUT_1_1_2,PPFD_IN,PPFD_OUT,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TA_1_3_3,PA
1,0.25,-1.061,93.095,-0.5606,-1.693,-1.67375,-0.83145,-0.9793,-0.5168,-0.078055,0.02332,-0.0603025,-2.61,-5.03825,-6.09025,-6.4675,-8.187,-0.9793,372.775,393,5.418,-16.3675,0,0.03951,-0.8033,-10.66,0.339025,-0.02467,-6.3785,-0.155675,-0.3105,0.2961,-1.128,-4.293,0.283775,-13.89,0,0,0,0.1676,-21.52,0,0,0,0.10895,0.13675,0.574075,1.50975,2.58875,-1.21975,98.6675
1,0.75,-1.0385,93.095,-0.5667,-1.543,-1.642,-1.06045,-0.989125,-0.50855,-0.07558,0.04021,-0.056545,-2.644,-5.006,-6.25975,-6.4085,-8.0535,-0.989125,373.075,392.35,5.394,-17.4575,0,0.040185,-0.655225,-9.76675,0.4329,-0.03717,-6.772,-0.1834,-0.2808,0.9891,-1.0865,-4.531,0.27005,-12.4875,0,0,0,0.0891375,-22.455,0,0,0,0.10965,0.142475,0.5706,1.507,2.56925,-1.4465,98.6425
1,1.25,-1.131,92.895,-0.67945,-1.5885,-1.829,-1.0261,-0.8895,-0.4677,-0.073755,0.0445,-0.0530625,-2.68575,-5.309,-6.34075,-6.35325,-7.8935,-0.8895,373.65,392.6,5.388,-16.56,0,0.0388075,-0.736075,-9.329,0.46455,-0.02567,-6.69425,-0.16935,-0.3594,1.526,-0.968675,-4.3265,0.3129,-12.295,0,0,0,0.06457,-22.905,0,0,0,0.115075,0.146675,0.5814,1.5135,2.56425,-1.52225,98.665
1,1.75,-1.0755,93.04,-0.68105,-1.695,-1.93575,-1.3355,-0.9628,-0.5114,-0.079635,0.052625,-0.0379525,-2.68425,-5.2345,-6.2045,-6.36,-7.9845,-0.9628,374.225,392.6,5.32,-17.1675,0,0.03827,-0.690575,-10.01925,0.4303,-0.04955,-6.54425,-0.143775,-0.2541,1.233,-0.890225,-4.3335,0.33795,-9.3835,0,0,0,0.162625,-24.82,0,0,0,0.115275,0.141175,0.584425,1.51525,2.585,-1.60425,98.69
1,2.25,-1.1725,93.0525,-0.87045,-1.7655,-2.053,-1.4105,-0.956125,-0.547575,-0.0837075,0.0254925,-0.03855,-2.648,-5.155,-6.038,-6.332,-7.5975,-0.956125,374.25,392.8,5.352,-17.02,0,0.03839,-0.53935,-10.42,0.3492,-0.03885,-6.834,-0.16335,-0.277,0.897025,-0.916375,-4.2755,0.3181,-11.63,0,0,0,0.0785925,-23.7125,0,0,0,0.1215,0.1427,0.5843,1.524,2.559,-1.8025,98.7
1,2.75,-1.1585,93.095,-0.92595,-1.7275,-2.0795,-1.375,-0.9624,-0.58505,-0.085225,0.027095,-0.0394325,-2.64725,-5.18175,-6.15075,-6.34075,-7.4255,-0.9624,374.25,392.9,5.32575,-15.33,0,0.0381,-0.9292,-9.88725,0.45065,-0.04947,-6.858,-0.150425,-0.2453,1.072,-1.0189,-4.1525,0.28575,-11.8375,0,0,0,0.047895,-19.93,0,0,0,0.12355,0.14085,0.579275,1.53025,2.592,-1.79125,98.725
1,3.25,-1.125,92.6725,-0.9621,-1.7325,-1.99425,-1.149,-1.037,-0.6279,-0.091615,0.01737,-0.0295125,-2.656,-4.94925,-6.0915,-6.366,-7.31775,-1.037,374.4,392.65,5.343,-13.9825,0,0.0380225,-0.78775,-10.062,0.380775,-0.02358,-6.642,-0.15125,-0.2787,1.2805,-1.09,-3.98,0.324,-10.285,0,0,0,0.00861,-17.02,0,0,0,0.11945,0.137425,0.590625,1.527,2.59525,-1.79975,98.735
1,3.75,-1.153,92.445,-0.82615,-1.887,-2.12975,-1.0935,-1.059,-0.6247,-0.097065,0.0131,-0.0322725,-2.61575,-4.8875,-5.9055,-6.1965,-7.24125,-1.059,374.8,392.375,5.31875,-12.98,0,0.0405875,-0.5103,-8.0425,0.45745,-0.04908,-6.679,-0.16225,-0.19795,1.202425,-1.1845,-4.1385,0.2896,-9.509,0,0,0,0.03388,-17.9825,0,0,0,0.11535,0.135275,0.593875,1.552,2.605,-1.545,98.75
1,4.25,-1.055,92.395,-0.739275,-1.764,-2.13625,-1.23075,-1.04875,-0.62245,-0.104035,-0.0064275,-0.0417,-2.6355,-4.68475,-6.189,-6.221,-7.352,-1.04875,374.675,393.2,5.24475,-13.7725,0,0.03439,-0.7452,-9.983,0.3913,-0.04753,-6.75375,-0.1682,-0.2547,1.43675,-1.074,-4.252,0.2752,-11.785,0,0,0,0.070605,-21.37,0,0,0,0.1151,0.137,0.5992,1.564,2.612,-1.78025,98.77
1,4.75,-1.1985,92.52,-0.7085,-1.85425,-2.2235,-0.9787,-1.079,-0.620275,-0.102995,-0.02377,-0.04914,-2.5285,-4.7275,-5.99025,-6.168,-7.239,-1.079,374.2,392.475,5.202,-14.8425,0,0.0389075,-0.56455,-11.595,0.403175,-0.0363,-6.755,-0.223,-0.39175,1.376,-0.958275,-4.28825,0.292375,-13.0325,0,0,0,0.06532,-19.83,0,0,0,0.11905,0.1375,0.60115,1.575,2.603,-2.188,98.79
1,5.25,-1.21975,91.97,-0.8404,-1.90325,-2.4305,-1.0565,-1.0144,-0.618025,-0.1149,-0.0151025,-0.048275,-2.564,-4.626,-5.94025,-6.2725,-7.22,-1.0144,374.9,392.125,5.247,-14.61,0,0.03679,-0.740425,-10.1385,0.3601,-0.0450775,-6.80625,-0.209475,-0.4018,1.226,-0.938375,-4.411,0.2333,-14.6725,0,0,0,0.10079,-16.845,0,0,0,0.1166,0.1243,0.6028,1.579,2.6365,-2.133,98.79
1,5.75,-1.1975,91.65,-1.052,-2.041,-2.356,-1.3465,-0.93025,-0.589575,-0.0891675,-0.012345,-0.059675,-2.552,-4.8645,-5.992,-6.3365,-7.491,-0.93025,374.925,392.925,5.226,-13.66,0,0.04056,-0.973,-11.67,0.466,-0.036745,-6.70425,-0.18515,-0.409275,0.7386,-1.009425,-4.19375,0.252625,-12.1675,0,0,0,0.054535,-19.1,0,0,0,0.1172,0.12485,0.60445,1.5735,2.6315,-1.7455,98.77
1,6.25,-1.02125,92.68,-1.0075,-2.046,-2.33825,-1.3225,-0.835325,-0.60115,-0.0880575,-0.00071,-0.055235,-2.5155,-5.025,-6.0115,-6.416,-7.523,-0.835325,374.9,392.825,5.21625,-13.25,0,0.03511,-0.671675,-9.72475,0.4207,-0.0528075,-6.769,-0.1798,-0.33885,1.1925,-1.0385,-4.29575,0.293975,-12.09,0,0,0,0.09445,-18.645,0,0,0,0.1139,0.1298,0.60525,1.588,2.642,-1.69575,98.7625
1,6.75,-1.07775,92.58,-0.972975,-1.9655,-2.41575,-1.437,-0.863125,-0.5685,-0.0998725,0.013425,-0.05251,-2.58075,-4.928,-6.06575,-6.4525,-7.644,-0.863125,374.5,392.5,5.223,-13.1425,0,0.0394775,-0.68415,-11.9,0.374375,-0.0443975,-6.874,-0.1956,-0.318475,1.151,-1.08775,-4.49225,0.2448,-11.1,0,0,0,0.084685,-17.245,0,0,0,0.1172,0.13035,0.60495,1.5855,2.6475,-1.6455,98.785
1,7.25,-1.1125,92.33,-0.968375,-1.83275,-2.4155,-1.437,-1.04575,-0.60355,-0.098925,0.026795,-0.046405,-2.587,-5.182,-6.11625,-6.4655,-7.526,-1.04575,374.85,392.6,5.181,-14.0475,0,0.0409825,-0.82685,-10.835,0.38835,-0.075325,-7.027,-0.236,-0.348,1.09125,-1.15075,-4.559,0.243825,-13.24,0,0,0,0.06589,-20.755,0,0,0,0.1227,0.1339,0.5996,1.5795,2.6465,-2.02175,98.8
1,7.75,-1.30875,92.3,-0.94265,-2.15525,-2.649,-1.4145,-1.07825,-0.6093,-0.0981175,0.0330525,-0.054655,-2.55425,-5.174,-6.536,-6.649,-7.826,-1.07825,374.775,392.8,5.1805,-15.4,0,0.041765,-0.5671,-9.77975,0.3714,-0.0646025,-7.1355,-0.11535,-0.051095,1.512,-1.26275,-4.4545,0.260625,-12.3,0,0,0,0.07375,-18.715,0,0,0,0.1165,0.1297,0.6021,1.5595,2.652,-1.612,98.8175
1,8.25,-1.2605,92.48,-1.0835,-1.982,-2.6855,-1.4515,-1.02625,-0.5953,-0.09738,0.0238475,-0.05748,-2.56475,-5.306,-6.3685,-6.7185,-7.876,-1.02625,374.2,393.3,5.1335,-9.65825,0.6363,0.039315,-0.5842,-10.475,0.3936,-0.1000575,-6.767,-0.03704,0.025805,0.3772,-1.2275,-4.5855,0.2482,-8.59075,0.3607,0,1.24725,0.54235,-11.67,0,0.269675,0,0.11005,0.12905,0.5963,1.571,2.657,-1.74475,98.81
1,8.75,-1.022,91.76,-0.738575,-1.71225,-2.4585,-1.1015,-0.77155,-0.591525,-0.094915,0.0106125,-0.06465,-2.595,-5.19675,-6.0775,-6.7325,-7.846,-0.77155,374.225,393.1,5.163,-2.261,5.9055,0.03695,-0.57665,-9.0385,0.4091,-0.123075,-5.98125,0.0243,0.1453,0.39595,-1.1555,-4.50325,0.23915,-1.16975,4.457,4.544,7.66,1.785,-3.709,0,8.48025,0.3125,0.1111,0.13155,0.5969,1.594,2.6775,-1.63,98.83
1,9.25,-0.713825,92.02,-0.591825,-1.245,-1.88025,-0.77815,-0.75595,-0.544825,-0.09621,0.0003475,-0.06235,-2.579,-4.5785,-5.76475,-6.4965,-7.627,-0.75595,373.25,392.025,5.3115,2.8895,12.965,0.039995,-0.4765,-9.20575,0.3365,-0.1133,-4.62325,0.10545,0.32875,0.30685,-0.89155,-4.27525,0.240275,4.7995,10.14,10.6075,16.35,3.1325,1.87225,0.3894,19.575,0.93325,0.11305,0.14285,0.60145,1.6275,2.6845,-1.269,98.8525
1,9.75,-0.124025,90.18,-0.1917,-1.02275,-1.32,-0.19045,-0.520875,-0.40535,-0.093425,0.0054475,-0.041615,-2.57275,-3.983,-5.00375,-6.1915,-7.2475,-0.520875,372.95,390.975,5.4775,10.555,22.6075,0.04301,-0.420125,-5.79775,0.2405,-0.12955,-3.79025,0.1629,0.398675,0.207,-0.316125,-3.38475,0.17275,10.8375,18.49,19.8,28.5175,4.72975,10.2625,1.7425,33.72,1.691,0.1133,0.14545,0.61035,1.644,2.712,-0.969475,98.8725
1,10.25,0.287475,89.23,0.1169025,-0.3198,-0.752325,0.55775,-0.384725,-0.358725,-0.09105,0.00317,-0.014255,-2.472,-3.59025,-4.36025,-6.16475,-6.78375,-0.384725,370.975,390.15,5.719,19.76,32.9475,0.0443175,-0.7388,-5.402,0.1885,-0.1536,-3.224,0.1434,0.32785,0.153875,-0.1088375,-2.5185,0.168825,19.915,26.54,28.8175,41.645,6.8055,19.14,2.565,48.6875,2.659,0.1553,0.1756,0.61995,1.7095,2.73775,-0.222725,98.89
1,10.75,1.03,85.5,0.75725,0.544125,-0.02585,1.2295,-0.17795,-0.28555,-0.08928,-0.002425,0.032175,-2.338,-3.37675,-3.70975,-6.0525,-5.988,-0.17795,370.175,388.7,5.872,24.305,40.475,0.04517,-1.1295,-7.736,0.286725,-0.19455,-3.28275,0.07427,0.28715,0.22565,0.2735,-1.73375,0.169375,28.5625,33.8225,36.4425,50.8025,7.60625,23.85,4.0285,60.845,3.3405,0.29175,0.3046,0.72575,1.8755,2.7975,-0.1647,98.8975
1,11.25,1.51625,80.88,1.21625,1.2375,0.3866,2.162,-0.14865,-0.209375,-0.0847925,-0.0229925,0.1716,-2.18975,-2.998,-3.084,-5.7285,-5.645,-0.14865,368.15,386.6,6.015,32.005,47.805,0.059115,-0.39525,-2.871,0.18185,-0.1335,-2.4035,0.04499,0.280075,0.1421,0.8035,-1.2805,0.221,35.08,40.25,43.9225,57.89,8.27925,29.4975,4.757,68.23,4.355,0.44245,0.47245,0.9205,1.9915,2.882,0.340675,98.9
1,11.75,1.86825,80.48,1.3745,1.43075,0.648775,2.657,-0.0939675,-0.15535,-0.0792575,-0.007625,0.2419,-1.965,-2.7605,-2.6105,-5.662,-5.18825,-0.0939675,366.65,385.4,6.0545,31.755,53.1125,0.055145,0.2138,-1.67925,0.21515,-0.0852825,-1.762,-0.025525,0.213375,0.16905,0.8407,-1.835,0.278475,38.325,40.65,48.1975,58.3475,8.729,28.3875,5.4835,76.7925,4.6945,0.50385,0.5536,1.0235,2.055,3.0015,0.61335,98.865
1,12.25,1.799,79.765,1.76975,1.43475,0.9731,2.791,-0.0713025,-0.0918325,-0.06944,-0.01672,0.30665,-1.709,-2.52375,-2.322,-5.382,-4.9505,-0.0713025,366.1,384.5,6.119,35.295,57.885,0.06096,0.8709,-0.081975,0.183475,-0.04723,-1.36225,-0.1194,0.051465,0.1843,1.0149,-2.36,0.28865,39.04,46.73,53.25,66.5,8.68825,32.76,5.885,80.9475,5.061,0.53245,0.591575,1.0425,2.1105,3.087,0.61,98.84
1,12.75,2.0405,77.3875,1.74975,1.71675,1.171,3.007,-0.0578125,-0.07872,-0.032645,-0.004005,0.303025,-1.56775,-2.16025,-2.10775,-5.409,-4.938,-0.0578125,365.275,384.45,6.114,33.7675,53.615,0.074425,0.898825,-0.4166,0.1875,-0.0326925,-1.97325,-0.1568,-0.024455,0.1967,1.189,-3.8955,0.3329,38.535,44.31,49.3575,61.315,9.22175,32.2625,5.3035,78.17,4.8635,0.529925,0.577525,1.0555,2.10725,3.0905,0.9769,98.87
1,13.25,2.10425,77.33,1.899,1.8815,1.147,3.0805,-0.050135,-0.0672675,0.0201275,0.005,0.32955,-1.39275,-2.02275,-1.47075,-5.10225,-4.803,-0.050135,364.4,383.8,6.069,33.3275,53.61,0.0722025,0.6478,-0.0186275,0.200075,-0.037365,-2.0695,-0.15515,-0.135775,0.1996,1.288,-4.861,0.367825,36.6175,42.11,46.8275,65.01,8.70475,31.9375,5.2425,77.055,4.51575,0.5348,0.576925,1.06375,2.08525,3.0915,0.97435,98.835
1,13.75,2.151,76.27,2.023,1.98975,1.222,3.111,-0.01949,-0.05699,0.00858,0.01354,0.281825,-1.341,-1.98625,-1.12125,-5.02625,-4.6805,-0.01949,364.05,383.125,6.15675,26.6775,40.915,0.0748325,0.728825,-1.0635,0.211525,-0.02395,-2.334,-0.1691,-0.22215,0.2305,1.0885,-4.9045,0.34335,29.2925,34.86,38.14,46.4,6.65475,24.055,4.336,65.43,4.4145,0.498575,0.541625,1.043,2.10075,3.069,0.9719,98.785
1,14.25,2.221,76.85,1.8,1.9135,1.205,3.263,-0.01774,-0.0247,0.04417,0.0322725,0.277275,-1.30125,-1.99,-1.051,-4.9885,-4.331,-0.01774,362.225,383.275,6.1695,22.025,40.47,0.0655075,0.33335,-1.039,0.2654,-0.00579025,-2.604,-0.22695,-0.440125,0.29825,1.0945,-4.849,0.358425,24.58,30.45,36.4975,45.69,6.577,21.3625,3.3215,56.485,3.7515,0.505175,0.536975,1.0345,2.065,3.1305,1.0842,98.775
1,14.75,2.08,79.08,1.752,1.76475,1.169,3.102,-0.01204,-0.04721,0.07779,0.042215,0.2573,-1.31075,-2.0705,-0.9396,-5.154,-4.214,-0.01204,362.175,383.475,6.164,16.9425,31.5375,0.066235,0.2122,-2.1415,0.3212,-0.009373,-2.92825,-0.24,-0.59775,0.33105,1.066,-4.6415,0.27255,18.17,26.065,27.5375,38.555,5.064,14.6225,2.4995,45.5275,2.4985,0.5015,0.5392,1.01775,2.0205,3.06275,1.01245,98.79
1,15.25,1.854,80.7,1.6775,1.7675,0.9095,2.764,-0.02792,-0.05915,0.07719,0.02623,0.1952,-1.278,-2.0445,-0.9936,-5.106,-4.3365,-0.02792,362.825,383.2,6.224,6.8825,23.4275,0.058695,-0.084605,-4.5415,0.31865,0.00039705,-3.4715,-0.3566,-0.912725,0.326825,0.81985,-5.0065,0.23435,6.9065,19.38,20.725,27.0375,3.66025,5.51975,1.901,34.1,1.975,0.477425,0.52695,0.983925,2.00125,3.04075,0.768825,98.79
1,15.75,1.73225,83.07,1.6635,1.4475,0.5065,2.2345,-0.04219,-0.08176,0.03401,0.01907,0.16255,-1.265,-2.282,-1.03725,-5.11,-4.5225,-0.04219,364.1,383.8,6.174,-3.84,13.355,0.04988,-0.3266,-5.904,0.27005,0.02004,-4.735,-0.6481,-1.9985,0.37275,0.6527,-4.8645,0.214225,-1.381675,12.7,11.01,16.245,2.34275,-8.803,0.40165,20.105,1.0365,0.46995,0.5153,0.84565,1.94325,2.983,0.5312,98.79
1,16.25,1.33,86.9,0.876725,0.533525,-0.03204,1.595,-0.06759,-0.09278,0.04064,0.026,0.0646325,-1.271,-2.759,-1.9725,-5.153,-4.573,-0.06759,364.95,384.7,6.20875,-22.11,5.3595,0.0396575,-0.77675,-7.08,0.3829,0.008834,-6.613,-0.58985,-2.75125,0.441,0.23095,-5.4035,0.23975,-20.42,5.18,4.036,6.3755,1.077,-29.12,0,7.464,0.2305,0.358375,0.387325,0.729025,1.7975,2.88825,0.417225,98.8075
1,16.75,0.47245,90.5125,0.28515,-0.0543,-0.3287,0.621825,-0.1102,-0.1155,0.03152,0.0173,-0.005075,-1.32775,-3.073,-2.927,-5.33,-4.65525,-0.1102,365.75,386.175,6.12025,-35.835,0.3993,0.035695,-0.5645,-6.6755,0.318,0.01406,-9.37925,-0.4714,-1.97775,0.405075,-0.1842,-5.87125,0.25065,-28.72,0.2088,0,0.4778,0.3213,-50.69,0,0,0,0.14635,0.16885,0.640375,1.643,2.73875,0.2138975,98.815
1,17.25,0.1584,91.87,0.039775,-0.21535,-0.9809,0.2249,-0.1999,-0.1518,0.02286,0.01752,-0.0415225,-1.3565,-3.40625,-3.88,-5.609,-5.2775,-0.1999,366.3,387.475,6.062,-39.55,0,0.0301625,-0.751725,-7.584,0.35695,0.0146,-9.536,-0.48275,-1.34475,1.14375,-0.4632,-6.33275,0.2367,-31.94,0,0,0,0.063885,-56.4,0,0,0,0.111525,0.121325,0.61025,1.54625,2.548,-0.030445,98.83
1,17.75,-0.03292,92.76,-0.0603075,-0.4205,-1.129,0.029805,-0.3332,-0.2101,0.01172,0.02049,-0.053555,-1.5205,-3.89,-4.2495,-5.77425,-6.12375,-0.3332,367.5,389.4,5.91675,-37.585,0,0.03497,-0.69715,-7.503,0.4373,-0.01561,-10.065,-0.379125,-0.8647,1.2705,-0.7683,-6.59625,0.27305,-26.0825,0,0,0,0.01518,-53.8475,0,0,0,0.0892125,0.104875,0.566525,1.4585,2.43,-0.1951225,98.7925
1,18.25,-0.2453,92.99,-0.0592375,-0.596625,-1.189,-0.058955,-0.357675,-0.2573,-0.0177,0.04366,-0.0763225,-1.89725,-4.1345,-4.7365,-5.78575,-6.78625,-0.357675,368.3,389.6,5.90825,-28.435,0,0.0352825,-0.7856,-10.8875,0.38135,-0.03529,-8.294,-0.3111,-0.664425,1.403,-0.73995,-7.01525,0.2587,-22.515,0,0,0,0.05481,-46.21,0,0,0,0.07189,0.089765,0.555425,1.391,2.44425,-0.2336,98.795
1,18.75,-0.3709,92.96,-0.0579025,-0.991625,-1.499,-0.151275,-0.5189,-0.2381,-0.03028,0.07294,-0.073525,-2.0605,-4.27525,-4.9425,-5.81675,-7.21275,-0.5189,369.225,390.85,5.821,-28.36,0,0.034425,-0.6279,-7.467,0.467175,-0.02771,-8.109,-0.2995,-0.48805,1.668,-0.70955,-5.83075,0.2705,-22.2525,0,0,0,0.07125,-39.4525,0,0,0,0.05344,0.074465,0.5637,1.38225,2.45075,-0.2478075,98.78
1,19.25,-0.4491,92.92,-0.072445,-0.686025,-1.617,-0.1876,-0.6335,-0.2787,-0.03524,0.0676,-0.0856925,-2.133,-4.80775,-5.12125,-5.86975,-7.22425,-0.6335,369.3,390.95,5.855,-24.25,0,0.03295,-0.71705,-10.815,0.42665,-0.013,-8.065,-0.3221,-0.52245,1.016875,-0.66895,-4.97775,0.2629,-18.7975,0,0,0,0.08568,-34.7175,0,0,0,0.05485,0.0696925,0.550275,1.39975,2.45825,-0.303925,98.77
1,19.75,-0.4509,92.9,-0.194725,-0.856625,-1.41,-0.324075,-0.61865,-0.3266,-0.04274,0.05188,-0.0926575,-2.26125,-4.624,-5.271,-5.90225,-7.37925,-0.61865,370.05,391.1,5.758,-24.43,0,0.03812,-0.9091,-9.4585,0.516125,-0.03363,-7.44225,-0.3196,-0.593575,1.2185,-0.9236,-4.5735,0.2672,-18.2275,0,0,0,0.14375,-34.405,0,0,0,0.056035,0.07846,0.561525,1.4515,2.451,-0.269525,98.755
1,20.25,-0.5557,93.05,-0.293425,-1.13025,-1.431,-0.58245,-0.6865,-0.3713,-0.04757,0.04226,-0.10338,-2.3245,-4.6015,-5.45375,-6.0405,-7.238,-0.6865,371,390.575,5.6845,-23.875,0,0.035485,-0.9791,-10.18625,0.52695,-0.02872,-7.622,-0.273725,-0.49355,1.3155,-0.89895,-4.0455,0.261,-19.3625,0,0,0,0.05024,-33.75,0,0,0,0.070135,0.086015,0.5786,1.476,2.4565,-0.50255,98.7775
1,20.75,-0.7579,93.3,-0.23915,-1.1725,-1.579,-0.61455,-0.746825,-0.3934,-0.06193,0.04539,-0.0972775,-2.405,-4.5845,-5.5665,-6.21475,-7.24925,-0.746825,371.3,391.4,5.68725,-19.9275,0,0.03893,-0.48735,-10.08,0.5173,-0.04161,-7.193,-0.28335,-0.467125,1.3465,-0.9989,-3.5415,0.2725,-17.93,0,0,0,0.038555,-24.195,0,0,0,0.06969,0.0894175,0.5623,1.4645,2.48125,-0.479425,98.7675
1,21.25,-0.6949,93.34,-0.1267825,-1.181,-1.679,-0.64735,-0.8028,-0.4148,-0.06989,0.04193,-0.084495,-2.468,-5.112,-5.77475,-6.377,-7.626,-0.8028,372.8,392.15,5.59975,-18.365,0,0.04119,-0.5726,-9.051,0.4712,-0.01381,-7.08425,-0.296325,-0.4999,0.8569,-0.9714,-3.599,0.2969,-15.6975,0,0,0,0.04664,-23.8825,0,0,0,0.0687425,0.0935625,0.55685,1.46125,2.49525,-0.1606,98.76
1,21.75,-0.9627,93.32,-0.3157925,-1.33875,-1.764,-0.75625,-0.8007,-0.4354,-0.0816,0.01345,-0.07663,-2.461,-5.14,-5.9475,-6.379,-7.8285,-0.8007,372.6,392.275,5.52825,-15.36,0,0.0363025,-0.703825,-8.414,0.4332,-0.008064,-6.8665,-0.24195,-0.33175,1.1845,-1.0092,-3.599,0.30595,-12.945,0,0,0,0.03649,-21.7,0,0,0,0.067905,0.104825,0.567975,1.474,2.528,-0.547175,98.7525
1,22.25,-1.044,93.5225,-0.458725,-1.42125,-1.66425,-1.1865,-0.835,-0.4466,-0.08251,0.01466,-0.0741975,-2.515,-5.198,-5.944,-6.384,-7.9005,-0.835,372.6,392.15,5.483,-17.07,0,0.03772,-0.622875,-8.658,0.37105,-0.04255,-7.1495,-0.2218,-0.286175,1.136,-1.078,-3.9315,0.25615,-13.1975,0,0,0,0.0788875,-24.86,0,0,0,0.0506625,0.10325,0.585325,1.48,2.53375,-0.82005,98.795
1,22.75,-0.9825,92.84,-0.542375,-1.404,-1.8565,-0.9879,-0.853,-0.4662,-0.08134,-0.00615,-0.095955,-2.506,-5.30875,-5.867,-6.50425,-7.81775,-0.853,372.8,392.6,5.43475,-17.5575,0,0.04201,-0.63525,-9.6595,0.511575,-0.07158,-7.27675,-0.233625,-0.49845,1.094,-0.92245,-4.08625,0.3107,-13.36,0,0,0,0.06249,-26.615,0,0,0,0.063585,0.093025,0.573775,1.48775,2.512,-1.1585,98.7375
1,23.25,-1.08,93.28,-0.67365,-1.68725,-1.95825,-1.1755,-0.8931,-0.461,-0.08249,-0.00759,-0.095175,-2.526,-5.243,-5.9205,-6.53125,-7.84,-0.8931,374,393.85,5.32225,-16.07,0,0.0402675,-0.9373,-9.3,0.301275,-0.0391,-6.99825,-0.2154,-0.5375,1.48875,-0.9025,-4.2735,0.3267,-12.2475,0,0,0,0.07317,-24.8525,0,0,0,0.0760975,0.1081,0.568175,1.4785,2.52625,-1.137,98.75
1,23.75,-1.041,93.05,-0.506175,-1.71775,-1.9355,-1.01555,-1.035,-0.5139,-0.08175,0.00275,-0.0868775,-2.579,-5.0425,-5.8715,-6.5085,-8.015,-1.035,374.1,392.625,5.39475,-16.595,0,0.03671,-0.65505,-10.69,0.33465,-0.04265,-6.68675,-0.16775,-0.394325,1.11675,-1.0865,-4.34475,0.2912,-15.6625,0,0,0,0.14595,-21.9775,0,0,0,0.0781475,0.11255,0.573675,1.4815,2.54575,-1.1865,98.7
2,0.25,-0.525,86.355,-0.476,-1.00875,-1.66925,-1.434,-1.74725,-0.80925,0.0048225,0.1281,-0.15145,-2.724,-7.39,-6.534,-7.178,-10.01675,-1.74725,370,392.925,5.111,-45.795,0,0.036405,-0.374775,-10.5175,0.3008,-0.0197725,-10.12,-0.20435,-0.422325,0.720975,-0.5489,-0.481,0.27085,-39.3025,0,0,0,0.2984,-72.735,0,0,0,-0.0284375,-0.025475,0.26985,1.0195,2.11175,-0.7853,99.03
2,0.75,-0.57305,86.63,-0.5157,-1.26975,-1.8125,-1.711,-1.891,-0.820625,-0.000645,0.11815,-0.1311,-2.73225,-7.535,-6.501,-7.1985,-10.0575,-1.891,370,393.225,5.117,-43.315,0,0.0351975,-0.4133,-11.305,0.4704,-0.06213,-10.025,-0.1729,-0.305375,0.720975,-0.466825,-0.86615,0.25205,-41.25,0,0,0,0.1643,-70.86,0,0,0,-0.0022175,0.0031075,0.265075,1.038,2.14575,-1.03675,99.02
2,1.25,-0.69565,85.445,-0.596,-1.5215,-1.934,-1.857,-1.88025,-0.889175,-0.0069025,0.10725,-0.125575,-2.73275,-7.829,-6.33825,-7.0575,-9.793,-1.88025,370.95,393.6,5.1265,-41.435,0,0.04003,-0.4718,-11.545,0.478075,-0.0586025,-9.30125,-0.1879,-0.25675,0.9444,-0.54695,-0.9222,0.243825,-39.7925,0,0,0,0.311975,-61.6525,0,0,0,0.0088375,0.037725,0.3081,1.0415,2.1585,-1.245,99.02
2,1.75,-0.740075,85.08,-0.5549,-1.25425,-1.71575,-1.651,-1.8145,-0.93365,-0.0243225,0.10132,-0.137,-2.7845,-7.916,-6.37225,-7.15925,-9.807,-1.8145,370.25,393.3,5.0895,-41.5,0,0.0373075,-0.531775,-13.64,0.46545,-0.046845,-9.294,-0.2208,-0.340425,1.1415,-0.5526,-0.65245,0.27715,-39.555,0,0,0,0.2617,-55.98,0,0,0,0.0187675,0.0505325,0.315825,1.04975,2.16775,-1.019675,99.02
2,2.25,-0.786775,86.0025,-0.6477,-1.23175,-2.00875,-1.716,-1.942,-0.973425,-0.031275,0.097275,-0.118425,-2.87975,-7.74925,-6.18425,-7.248,-9.731,-1.942,370.65,393.025,5.0265,-40.6175,0,0.04314,-0.422575,-13.62,0.43175,-0.0336925,-9.3205,-0.23225,-0.35615,0.8868,-0.496275,-0.5262,0.237975,-37.3075,0,0,0,0.3591,-52.75,0,0,0,0.02903,0.063535,0.32555,1.069,2.1845,-0.8914,99.02
