DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,G_1_1_1,G_3_1_1,G_5_1_1
1,5.25,424.118,3.07325,418.435,2.8505,2116.3085,423.3475,3.556,418.4675,2.793,2135.57625,423.829,3.038,416.914,2.762,2106.8045,424.38825,3.1365,421.9735,3.077,2105.10425,2.37925,-1.74025,0.17175,418.58775,3.7455,0.15725,-0.053,0.08125,-0.581,-0.54,0.0995,-30.379,-2.043,0.3735,1.675,1.2625,0.36,-2.60675,-2.0065,-2.797,-3.3625,-3.898,95.19,59.34,0.71975,-2.7425,-2.2275,-2.7025,0.3,-3.7475,1.1,-0.1475,230.2,300.825,-76.98,231.175,297.675,-0.02,-0.19,0,-0.3975,-0.06,-0.2125,-0.09,-0.14,0.71075,2.246,4.4935,6.04925,6.84775,0.90125,2.166,4.802,5.8925,6.67175,1.0845,2.338,4.52525,5.852,6.55375,0.35575,1.75225,4.15275,5.4955,6.393,0.82625,2.5825,4.766,5.84425,6.159,-24.05925,-25.258,-24.956
1,5.75,424.3415,3.03675,417.051,3.4855,2127.35675,423.745,3.5435,418.278,3.54275,2140.052,424.182,3.013,417.051,3.36175,2107.767,425.0425,3.0735,419.88925,3.2915,2119.244,2.313,-1.622,0.173,418.402,3.77125,0.176,-0.04825,0.07475,-1.06625,-0.616,0.102,-28.02175,-2.11475,0.3815,1.7525,1.25,0.37,-2.56,-2.188,-2.90425,-3.428,-4.4825,95.202,60.955,0.8195,-2.72,-2.48,-2.6475,0.2,-3.6875,1.1,-0.1875,230.525,300.725,-76.805,231.4,298.1,-0.02,-0.19,0,-0.4075,-0.06,-0.22,-0.09,-0.1475,0.6805,2.194,4.425,6.0145,6.84575,0.83225,2.087,4.75525,5.87725,6.6825,1.07675,2.298,4.47,5.82075,6.54025,0.34075,1.69275,4.10475,5.456,6.37325,0.77525,2.5465,4.74025,5.8395,6.142,-24.58,-25.539,-25.273
1,6.25,425.278,3.0575,419.251,3.7595,2098.789,423.9155,3.4955,424.381,3.7345,2162.2,424.99,3.005,418.593,2.801,2092.19,425.335,3.0515,423.3205,3.869,2098.26675,2.26775,-1.68675,0.1655,419.247,3.635,0.159,-0.035,0.09125,-0.5785,-0.441,0.102,-28.8065,-2.2785,0.403,1.79,1.305,0.4,-2.673,-2.414,-3.0645,-3.514,-4.625,95.212,60.5325,0.761,-2.9525,-2.6375,-3.0125,0.3,-3.6575,1,-0.16,230.6,299.25,-76.54,231.4,297.975,-0.02,-0.19,0,-0.4,-0.06,-0.22,-0.0825,-0.15,0.6805,2.12625,4.34825,5.9805,6.843,0.7575,1.99675,4.71325,5.85875,6.6925,1.035,2.255,4.4095,5.789,6.5245,0.25225,1.626,4.05725,5.414,6.36425,0.73125,2.51525,4.713,5.82125,6.12475,-25.089,-25.43675,-25.754
1,6.75,425.06475,3.096,416.84475,3.581,2121.7055,424.92575,3.39425,416.312,3.145,2125.894,425.26125,3.0155,416.52125,3.74325,2097.24625,425.2995,3.0975,422.73475,4.0975,2092.361,2.44275,-1.7935,0.1585,418.597,3.5615,0.16,-0.04075,0.07125,-0.9535,-0.49075,0.1215,-27.3345,-2.3665,0.35525,1.85,1.3475,0.44,-2.926,-2.52925,-3.0975,-3.65375,-4.7865,95.2505,61.6525,0.752,-2.875,-2.4875,-2.725,0.3,-3.57,1.2,-0.1675,231.775,300.55,-75.4025,232.775,298.3,-0.02,-0.19,0,-0.4,-0.05,-0.23,-0.08,-0.15,0.612,2.0735,4.387,6.0115,6.83675,0.73175,1.94575,4.658,5.83925,6.69025,0.9945,2.194,4.36675,5.75875,6.511,0.198,1.5615,4.01525,5.369,6.332,0.6855,2.42775,4.6735,5.832,6.10575,-24.78075,-25.4855,-25.3355
1,7.25,425.28175,2.878,417.743,3.108,2120.88625,424.85,3.304,420.1015,3.013,2162.67925,425.107,2.877,418.086,2.89925,2105.39725,425.114,3.00075,420.47025,3.555,2101.4245,2.121,-2.075,0.15,418.649,3.5445,0.12,-0.058,0.1155,-0.83775,-0.5485,0.102,-26.561,-2.4935,0.3815,1.7075,1.2975,0.4275,-2.943,-2.62175,-3.499,-3.812,-4.9915,95.29475,62.96,0.76775,-3.07,-2.6325,-2.915,0.4,-3.3525,1.2,-0.11,230.375,298.3,-75.5525,232.625,296.5,0.19,0.02,0.14,-0.07,-0.0175,-0.15,-0.02,-0.1,0.414,1.993,4.282,5.9955,6.8185,0.65,1.873,4.64,5.818,6.6795,0.91975,2.153,4.33575,5.7425,6.51,0.155,1.488,3.9415,5.353,6.322,0.62775,2.35075,4.64125,5.80275,6.097,-25.236,-26.04325,-25.2405
1,7.75,424.929,2.7485,418.48775,3.5425,2111.9025,424.447,3.386,418.58,2.888,2147.4445,425.032,2.745,418.662,3.61375,2123.9055,425.4905,2.9095,423.54425,3.687,2106.2785,2.166,-2.32,0.151,418.551,3.516,0.1665,-0.02375,0.111,-0.8005,-0.22825,0.09,-26.66825,-1.255,0.366,1.7075,1.35,0.46,-3.3385,-2.82,-3.494,-4.049,-4.8185,95.30925,64.35,0.7385,-3.12,-2.48,-2.905,3.725,2.71,5.225,0.66,228.725,297.85,-66.885,230.675,297.775,9.355,8.84,8.63,8.25,1.33,4.1325,5.7425,2.215,0.451,1.924,4.227,5.957,6.797,0.644,1.784,4.6,5.78175,6.654,0.821,2.125,4.274,5.74425,6.488,0.111,1.452,3.896,5.338,6.303,0.582,2.356,4.602,5.753,6.09225,-24.73925,-25.818,-24.921
1,8.25,425.4785,2.825,417.48,3.034,2114.537,424.50075,3.3915,417.034,2.9635,2151.611,425.34425,2.95125,418.395,2.816,2099.87,425.4565,3.14775,420.345,3.819,2114.81625,2.21,-2.304,0.12625,419.31125,3.4625,0.149,-0.053,0.1555,-0.33425,-0.031,0.123,-19.0045,0.67925,0.3535,1.7575,1.42,0.5,-3.187,-2.81325,-3.2825,-3.69625,-3.7875,95.3195,64.255,0.81225,-2.26,-0.86,-1.7,18,21.51,22.075,3.31,229.6,302.55,-25.005,231.5,303.325,46.9925,45.25,43.63,43.39,5.27,21.505,28.6075,11.08,0.418,1.864,4.166,5.946,6.779,0.56225,1.79675,4.5585,5.75275,6.64,0.799,2.084,4.203,5.76425,6.463,0.087,1.432,3.8565,5.319,6.289,0.595,2.339,4.597,5.739,6.0865,-23.9875,-25.057,-24.524
1,8.75,425.663,3.185,419.9465,3.701,2116.9425,424.94375,3.591,424.307,3.5665,2133.95575,425.5715,3.082,417.858,3.796,2104.309,425.6185,3.263,420.4155,4.12375,2103.286,2.218,-1.857,0.166,419.4215,3.58625,0.1635,-0.137,0.124,3.318,-0.0325,0.152,-6.28625,1.35825,0.411,1.84,1.545,0.6,-2.814,-2.151,-2.697,-2.79875,-2.13275,95.36075,61.195,0.904,-0.42,0.9,-0.1825,29,48.9925,48.3,7.39,232.6,310,13.14,233.95,311.4,106.1575,103.14,99.51,94.82,10.41,45.9,63.0875,23.055,0.5755,1.86575,4.1065,5.97625,6.772,0.811,1.89,4.5105,5.72625,6.625,0.833,2.117,4.193,5.74475,6.446,0.16025,1.50375,3.8275,5.30625,6.2875,0.6655,2.35775,4.553,5.70875,6.08,-21.462,-23.744,-22.71425
1,9.25,424.65825,3.2035,417.36225,3.127,2103.577,424.267,3.6275,418.05325,2.987,2132.01925,424.62625,3.1795,417.512,3.005,2094.92125,424.8275,3.372,422.81825,3.872,2107.1345,2.251,-0.775,0.195,419.16625,3.612,0.15225,-0.234,0.112,7.2595,-0.171,0.175,12.7775,1.9855,0.494,2.28,1.895,0.7525,-1.6525,-1.471,-1.6445,-1.807,-0.69,95.393,56.73,0.9275,1.0425,2.65,1.295,38.4,84.1325,80.5,12.2425,234.325,318.45,43.105,237.55,319.475,172.8525,173.1725,166.3575,156.61,17.255,81.7625,111.14,37.6075,0.9375,1.96475,4.08575,5.9785,6.75975,1.168,2.039,4.5,5.7135,6.61,1.0165,2.2115,4.16975,5.71375,6.4345,0.5,1.679,3.80275,5.268,6.263,0.93275,2.49525,4.5195,5.67775,6.07325,-19.669,-22.324,-20.8855
1,9.75,423.9925,3.125,416.57675,3.57175,2090.1815,422.83925,3.658,416.46175,3.1905,2114.185,423.904,3.092,416.166,3.60625,2081.377,424.1815,3.19925,419.6985,3.655,2081.9375,2.15425,0.256,0.251,418.66825,3.406,0.073,-0.21375,0.035,11.291,-0.24275,0.205,28.8895,2.987,0.57,2.755,2.255,0.82,-0.7945,-0.497,-0.60825,-0.80875,0.139,95.417,53.1775,1.16575,2.9,4.2,2.75,47.825,116.5475,107.375,19.5725,237.275,325.75,67.6525,239.3,327.1,244.595,233.4775,224.67,215.7,29.61,131.1875,150.46,58.2,1.28875,2.256,4.09425,5.9815,6.74625,1.537,2.278,4.491,5.691,6.594,1.3355,2.28225,4.13675,5.67425,6.416,0.76075,1.7965,3.814,5.25475,6.22325,1.213,2.713,4.488,5.63,6.06625,-16.7595,-20.0465,-16.515
1,10.25,423.994,2.99975,416.784,3.408,2073.1995,422.479,3.6735,416.797,3.481,2090.4935,423.21,2.91675,417.0205,3.0405,2080.073,423.8085,3.01575,419.208,3.902,2079.3605,2.76875,0.969,0.30275,418.09475,3.447,-0.05575,-0.141,0.114,14.386,-0.009,0.2665,45.4805,1.7895,0.65125,2.81,2.4225,0.925,0.18075,0.2925,0.23625,0.2005,1.372,95.4185,48.33,1.347,4.14,5.4,3.87,52.2,201.72,186.5,31.57,240.3,331.1,111.53,241.75,334.125,395,396.22,377.83,372.175,47.07,196.81,225.745,85.67,1.746,2.48875,4.138,5.96525,6.72975,1.973,2.50325,4.51225,5.6785,6.578,1.586,2.48275,4.16375,5.657,6.405,1.194,1.9785,3.8355,5.24375,6.188,1.509,2.9335,4.44875,5.59525,6.0585,-14.19175,-18.2295,-13.8745
1,10.75,422.629,2.969,415.60225,3.914,2070.6025,421.692,3.60725,414.1305,3.16275,2099.26,422.4125,2.942,416.058,2.9495,2071.887,422.48075,3.08225,419.9115,4.1265,2072.428,3.29275,1.82625,0.371,418.076,3.24075,-0.143,-0.15825,-0.324,19.0855,-0.219,0.288,67.9,2.676,0.765,3.08,2.685,1.06,0.8635,0.9195,0.97675,1.0235,2.0605,95.403,43.91,1.56,5.62,6.13,5.02,52.975,253.1175,231.75,38.6,243.4,336.825,151.2375,244.8,340.25,508.825,504.63,495.11,473.47,59.28,236.7275,299.0975,111.595,2.314,2.924,4.249,5.956,6.715,2.64525,2.91925,4.58,5.65275,6.573,2.1935,2.821,4.2345,5.636,6.3925,1.9105,2.284,3.82725,5.2165,6.162,1.881,3.208,4.488,5.58125,6.051,-11.442,-13.0825,-9.25725
1,11.25,422.125,3.0005,416.06,3.513,2069.85825,420.0915,3.492,415.6015,3.003,2076.097,421.795,2.933,416.14425,3.08425,2070.76925,421.963,3.104,419.9845,4.326,2067.335,3.324,2.8885,0.41675,417.514,3.219,-0.291,-0.154,-0.455,18.914,-0.55,0.30975,99.403,2.21425,0.801,3.21,2.74,1.01,1.19,1.1825,1.422,1.5255,2.46175,95.37425,40.9325,1.74975,6.755,7.6225,6.01,57.25,308.85,293.95,48.7925,246.375,342.475,178.675,248.5,347.625,635.625,622.21,613.1525,605.9725,69.04,298.3875,371.555,146.075,3.024,3.402,4.365,5.933,6.708,3.64075,3.382,4.73275,5.6345,6.558,2.958,3.20975,4.3005,5.633,6.381,2.76475,2.87675,3.869,5.208,6.13975,2.4795,3.52425,4.54725,5.576,6.04425,-6.634,-9.416,-6.194
1,11.75,421.964,2.833,416.3045,3.11725,2062.352,420.4565,3.16725,415.05975,2.977,2066.872,421.552,2.827,418.2945,3.03675,2070.79225,421.9645,2.897,419.588,3.6685,2063.57125,3.36,2.776,0.447,417.162,3.208,-0.32275,-0.143,-0.39275,19.948,-1.036,0.306,97.6425,1.65975,0.842,3.09,2.7175,1.0175,1.381,1.5975,1.7845,1.5735,3.0275,95.35675,37.94,2.11,7.375,8.19,6.66,61.475,332.7375,309.425,55.2475,248.1,348.65,203.625,249.4,351.6,654,664.3675,641.8375,639.385,85.64,350.78,429.89,170.88,3.72125,3.704,4.553,5.89475,6.693,4.33125,4,4.84075,5.629,6.56025,3.6835,3.69825,4.45475,5.641,6.37075,3.492,3.4865,3.9645,5.176,6.1265,3.402,3.86375,4.607,5.5765,6.027,-1.16375,-4.76625,-0.335
1,12.25,422.0365,3.0015,416.0715,3.24025,2053.6955,420.63475,3.4025,418.5735,3.3335,2072.5785,421.6445,2.95925,416.57175,3.1755,2061.934,421.6415,3.1525,417.897,3.3345,2059.6065,3.3135,3.1125,0.4495,416.8485,3.217,-0.2615,-0.144,-0.183,19.485,-0.434,0.292,109.113,1.28,0.8755,2.98,2.61,1.0425,1.834,2.07925,2.343,1.92725,3.1345,95.32175,35.685,2.3385,8.3475,8.9325,7.31,61.325,357.41,331.425,55.2525,249.475,350.5,220.7375,250.45,354.3,673.875,674.0225,673.035,658.02,80.27,366.285,447.68,202.99,4.465,4.21175,4.737,5.95175,6.6945,4.89825,4.5585,4.9965,5.646,6.557,4.34075,4.21325,4.55275,5.6615,6.3655,4.217,4.192,4.17375,5.189,6.131,4.1115,4.197,4.67775,5.5875,6.01825,1.17225,-0.092,2.25625
1,12.75,421.509,2.596,417.321,3.4385,2052.7745,420.422,3.042,420.1575,2.5145,2066.30025,421.03975,2.51775,417.311,3.061,2058.41,421.10275,2.6385,419.40375,4.2895,2059.52625,3.4675,3.4505,0.4975,416.834,3.10575,-0.232,-0.1025,-0.4045,17.4775,-1.0265,0.30775,118.247,1.3945,0.9465,3.1,2.6925,1.04,2.555,2.47475,2.84075,2.2735,4.05225,95.269,33.9,2.64025,9.58,9.67,8.225,60.075,369.7,348.575,56.4525,251.4,355.3,232.685,252.7,359.5,740.365,730.13,725.82,724.635,87.85,390.4975,487.98,210.86,4.6905,4.6035,4.875,5.949,6.6895,5.189,4.806,5.07875,5.668,6.549,4.739,4.6625,4.726,5.669,6.3995,4.709,4.3705,4.3325,5.2065,6.1215,4.53825,4.822,4.74625,5.61,6.00675,5.465,5.77875,6.339
1,13.25,421.074,2.983,415.081,3.10675,2048.1635,419.9035,3.354,414.1385,2.829,2067.74975,421.1005,2.9335,417.051,2.9895,2050.2195,420.89625,3.1135,419.12,3.723,2050.343,3.41375,4.1185,0.4625,416.76325,3.1225,-0.358,-0.088,-0.351,19.5015,-0.688,0.29775,101.779,0.78125,0.9595,3.11,2.66,1.0875,3.2405,3.242,3.327,3.224,4.60175,95.2,32.3,2.88925,10.11,9.9875,8.8475,61.6,341.12,315.8,53.18,253.6,355.7,209.79,254.775,361.55,697.645,673.84,661.6425,656.8375,76.59,368.215,467.9675,218.02,5.0965,4.80075,4.929,5.929,6.654,5.604,5.036,5.126,5.69275,6.548,4.9465,4.8535,4.80225,5.695,6.3505,5.062,4.6835,4.477,5.2145,6.065,5.103,5.079,4.82225,5.617,5.9915,8.518,9.076,7.63575
