DOY2,HR2,NEE,FC,LE,H,USTAR,SC,CO2,H2O,NETRAD,PPFD_IN,PPFD_OUT,TA,RH,WS,PA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,G_1_1_1,G_2_1_1,W_SIGMA,V_SIGMA
1,20.75,0.231,0.2015,0.077,-28.5065,0.1145,-0.02,399.5675,1.58325,-48.52,0,0,-8.71,74.47,0.893,98.573,-1.178,-0.60675,-0.496,-0.015,1.371,3.01175,-1.4625,-0.401,-0.363,0.208,1.3355,3.20675,-4.889,-4.7875,0.1533,0.3612
1,21.25,0.21125,0.16075,0.028,-27.0115,0.116,-0.02475,399.65275,1.509,-45.355,0,0,-8.9225,75.875,0.87225,98.598,-1.1815,-0.6485,-0.5045,-0.00075,1.382,3.002,-1.451,-0.389,-0.381,0.199,1.3355,3.225,-4.8885,-4.8485,0.16045,0.36855
1,21.75,0.217,0.152,-0.0155,-29.7935,0.096,-0.026,399.599,1.46975,-44.815,0,0,-9.0725,76.1725,0.866,98.59,-1.177,-0.64225,-0.5075,-0.00375,1.381,3.02325,-1.4245,-0.389,-0.375,0.21625,1.317,3.25,-4.88925,-4.88425,0.14005,0.36055
1,22.25,0.211,0.148,-0.0295,-32.988,0.109,-0.028,399.40375,1.47475,-45.325,0,0,-9.4125,76.6775,0.8795,98.512,-1.1815,-0.66225,-0.50475,-0.01075,1.374,3.00775,-1.4315,-0.4015,-0.499,0.196,1.3255,3.24,-5.037,-5.0125,0.1496,0.35855
1,22.75,0.18625,0.18325,-0.023,-30.92325,0.109,-0.03125,399.518,1.46725,-47.39,0,0,-9.2925,76.975,0.9475,98.579,-1.182,-0.633,-0.50275,0.008,1.3855,3.0135,-1.474,-0.3995,-0.386,0.1815,1.32475,3.23,-5.1085,-5.0165,0.15245,0.3546
1,23.25,0.212,0.15825,-0.03525,-30.4355,0.096,-0.03225,400.0565,1.4565,-45.005,0,0,-9.3175,77.5475,0.9065,98.547,-1.219,-0.6375,-0.5155,0.005,1.3765,3,-1.4675,-0.3985,-0.327,0.184,1.3225,3.2265,-5.047,-4.98325,0.13755,0.3613
1,23.75,0.247,0.204,-0.005,-30.8325,0.11375,-0.04,400.039,1.426,-44.745,0,0,-9.2825,76.9875,0.92575,98.5,-1.2585,-0.71425,-0.50275,0.02825,1.385,3.00325,-1.46675,-0.40425,-0.43475,0.1665,1.32275,3.21875,-5.128,-4.9615,0.16365,0.352775
2,0.25,0.0345,-0.008,-0.117,-31.321,0.08275,-0.033,398.846,1.833,-52.1,0,0,-9.34,74.5,0.722,98.5,-1.224,-0.907,-0.598,-0.271,0.673,2.0915,-1.5155,-0.6425,-0.729,-0.35075,0.583,2.221,-2.987,-3.209,0.134825,0.314075
2,0.75,0.18,0.113,-0.075,-32.49,0.078,-0.03575,398.91,1.80525,-49.38,0,0,-9.45,75.5,0.7,98.5,-1.25475,-0.9015,-0.615,-0.2485,0.67125,2.093,-1.522,-0.673,-0.7295,-0.36675,0.59575,2.221,-3.075,-3.223,0.1225,0.3264
2,1.25,0.15625,0.095,-0.122,-29.526,0.0805,-0.026,399.13175,1.74925,-49.7,0,0,-9.59,76.33,0.698,98.5,-1.26925,-0.9135,-0.6085,-0.2415,0.6735,2.089,-1.5885,-0.676,-0.76625,-0.352,0.5925,2.202,-3.078,-3.394,0.12195,0.308125
2,1.75,0.1535,0.082,-0.1335,-28.49725,0.07225,-0.021,399.2975,1.76775,-51.02,0,0,-9.89,75.94,0.739,98.5,-1.25,-0.906,-0.643,-0.253,0.67825,2.089,-1.5575,-0.683,-0.77475,-0.348,0.5925,2.2165,-3.184,-3.516,0.11905,0.310225
2,2.25,0.14375,0.077,-0.144,-29.04475,0.07925,-0.024,399.5335,1.757,-48.84,0,0,-10,76.3,0.665,98.5,-1.28,-0.928,-0.696,-0.27125,0.672,2.0895,-1.58325,-0.6835,-0.75275,-0.379,0.57,2.223,-3.261,-3.61375,0.12285,0.3326
2,2.75,0.144,0.1025,-0.12475,-28.4705,0.076,-0.03525,399.28275,1.746,-47.85,0,0,-10.05,77.08,0.732,98.5,-1.313,-0.9215,-0.7265,-0.2515,0.67125,2.0915,-1.6335,-0.705,-0.7995,-0.37925,0.5855,2.215,-3.259,-3.696,0.12115,0.3033
2,3.25,0.17775,0.143,-0.14475,-28.828,0.07925,-0.04,399.3675,1.723,-47.58,0,0,-10.01,77.15,0.707,98.5,-1.313,-0.93825,-0.7205,-0.237,0.667,2.0955,-1.663,-0.7335,-0.771,-0.35175,0.5845,2.2155,-3.316,-3.81,0.113625,0.324825
2,3.75,0.165,0.12825,-0.13575,-28.3475,0.0815,-0.03975,399.50625,1.7255,-47.18,0,0,-10.21,76.5,0.689,98.5,-1.347,-0.927,-0.707,-0.25425,0.673,2.077,-1.6595,-0.75,-0.75125,-0.387,0.6,2.221,-3.417,-3.80775,0.1199,0.3313
2,4.25,0.153,0.1475,-0.1865,-26.125,0.081,-0.048,399.504,1.811,-47.3,0,0,-10.23,76.7,0.716,98.5,-1.3635,-0.9395,-0.731,-0.274,0.672,2.0905,-1.66,-0.7415,-0.8065,-0.354,0.59,2.2225,-3.414,-4.18425,0.1179,0.31155
2,4.75,0.20775,0.178,-0.1485,-26.493,0.076,-0.0435,399.53925,1.778,-47.82,0,0,-10.4,76.77,0.702,98.5,-1.358,-0.959,-0.766,-0.25475,0.6745,2.0905,-1.6875,-0.7765,-0.84275,-0.341,0.5855,2.2295,-3.443,-4.22125,0.1167,0.30895
2,5.25,0.15,0.127,-0.1445,-25.32125,0.075,-0.0415,400.2,1.763,-48.09,0,0,-10.44,77.3,0.733,98.5,-1.3925,-0.991,-0.7605,-0.265,0.6675,2.0895,-1.712,-0.772,-0.75675,-0.361,0.591,2.2285,-3.507,-4.39425,0.12365,0.33615
2,5.75,0.1435,0.08725,-0.088,-25.1645,0.071,-0.0335,400.45825,1.775,-47.85,0,0,-10.41,77.65,0.677,98.488,-1.3905,-1,-0.765,-0.26725,0.66,2.092,-1.694,-0.7825,-0.764,-0.36725,0.5955,2.2225,-3.594,-4.32075,0.1209,0.3215
2,6.25,0.1335,0.087,-0.11025,-27.962,0.083,-0.024,400.86875,1.755,-48.53,0,0,-10.31,78.13,0.687,98.442,-1.40825,-1.0175,-0.771,-0.31025,0.662,2.092,-1.769,-0.8195,-0.75375,-0.354,0.5905,2.2265,-3.623,-4.43425,0.12155,0.3086
2,6.75,0.13675,0.10225,-0.161,-22.962,0.072,-0.05825,400.6375,1.748,-46.46,0,0,-10.42,78.4,0.708,98.468,-1.4275,-1.012,-0.822,-0.27025,0.67225,2.1075,-1.7775,-0.8375,-0.7405,-0.343,0.583,2.219,-3.651,-4.59675,0.1193,0.31905
2,7.25,0.152,0.101,-0.14,-24.4635,0.0725,-0.03825,400.726,1.725,-42.29,0,0,-10.5,78.91,0.69,98.5,-1.41325,-1.026,-0.836,-0.26175,0.665,2.0875,-1.764,-0.8395,-0.858,-0.387,0.5585,2.212,-3.774,-4.99575,0.11015,0.31415
2,7.75,0.197,0.189,0.082,-23.64525,0.087,-0.042,400.8015,1.772,-28.51,19.7515,6.37725,-10.26,77.8,0.728,98.5,-1.406,-1.0545,-0.7635,-0.2745,0.674,2.085,-1.8155,-0.874,-0.87375,-0.3645,0.583,2.207,-3.78,-5.112,0.13,0.314
2,8.25,0.27175,0.259,0.28375,-11.5,0.119,-0.048,400.6315,1.833,-7.43,65.16,17.29,-9.74,76.32,0.831,98.533,-1.41575,-1.1015,-0.803,-0.328,0.667,2.0815,-1.789,-0.8875,-0.81125,-0.413,0.5775,2.2005,-3.621,-5.017,0.1676,0.3712
2,8.75,0.336,0.3355,1.481,-2.229,0.152,-0.07175,400.57,1.80275,3.667,119.3505,28.88,-9.15,73.44,0.96,98.566,-1.414,-1.0695,-0.873,-0.36,0.66525,2.091,-1.7585,-0.85,-0.88625,-0.369,0.56575,2.223,-3.529,-5.008,0.22185,0.42
2,9.25,0.314,0.366,2.528,4.463,0.2075,-0.111,400.025,1.856,12.09,195.5965,45.06,-8.52,70.9,1.087,98.588,-1.42575,-1.053,-0.88,-0.426,0.6625,2.079,-1.774,-0.896,-0.8075,-0.315,0.589,2.2145,-3.261,-4.723,0.2814,0.5195
2,9.75,0.26475,0.28025,3.9965,11.024,0.2335,-0.082,399.336,1.93,23.99,268.7205,54.0225,-7.795,68.49,1.293,98.578,-1.4155,-1.0125,-0.9375,-0.4925,0.66025,2.0495,-1.7325,-0.882,-0.857,-0.327,0.537,2.23,-3.044,-4.219,0.340775,0.629875
2,10.25,0.236,0.249,5.47025,20.716,0.267,-0.104,398.865,1.97,36.2525,334.22075,68.35,-7.205,66.415,1.45,98.563,-1.479,-0.98475,-0.90775,-0.49975,0.677,2.0745,-1.6605,-0.8685,-0.82,-0.323,0.5865,2.21225,-2.70925,-3.9665,0.378175,0.69485
2,10.75,0.20525,0.238,6.648,27.996,0.277,-0.079,398.913,1.97,41.5,401.3155,77.4,-6.58925,64.3575,1.475,98.581,-1.43,-1.013,-0.9745,-0.5175,0.663,2.061,-1.57575,-0.862,-0.931,-0.28975,0.58825,2.22625,-2.568,-3.45425,0.407525,0.784475
2,11.25,0.2175,0.226,8.1395,29.734,0.303,-0.0705,398.15475,1.9675,52.82,456.3885,84.25,-5.90725,63.0025,1.63975,98.588,-1.42625,-0.969,-0.92075,-0.544,0.6735,2.08,-1.5355,-0.827,-0.777,-0.289,0.5865,2.2325,-2.509,-3.15075,0.450775,0.848175
2,11.75,0.2025,0.237,8.4985,37.641,0.30975,-0.055,398.566,2.02,57.5,464.9895,86.35,-5.808,61.44,1.846,98.59825,-1.411,-0.94375,-0.914,-0.557,0.659,2.071,-1.455,-0.768,-0.83775,-0.31325,0.589,2.213,-2.352,-2.825,0.4535,0.8563
2,12.25,0.2245,0.2315,8.89675,35.073,0.3155,-0.0425,398.001,2.07,59.015,464.5,92,-5.4965,59.9,1.904,98.574,-1.349,-0.9875,-0.92,-0.58175,0.665,2.0795,-1.39025,-0.75575,-0.805,-0.323,0.588,2.212,-2.351,-2.606,0.4719,0.8639
2,12.75,0.1835,0.21,9.026,38.03975,0.32375,-0.051,397.892,2.056,63.655,473.361,83.6,-5.47975,59.42,1.869,98.555,-1.347,-0.93175,-0.84075,-0.63625,0.6495,2.103,-1.35,-0.7385,-0.7995,-0.296,0.60725,2.232,-2.24625,-2.319,0.4652,0.89785
2,13.25,0.1675,0.11775,9.546,43.078,0.31525,-0.042,397.832,2.04275,66.005,491.194,77.78,-5.41175,59.8775,1.898,98.5,-1.3265,-0.9255,-0.856,-0.53975,0.664,2.107,-1.37575,-0.70825,-0.816,-0.282,0.62575,2.2355,-2.16975,-2.1825,0.47245,0.91965
2,13.75,0.16475,0.18,9.738,41.3825,0.3205,-0.038,397.59,2.14025,58.69,435.33275,73.7675,-5.3815,59.78,1.951,98.5,-1.273,-0.936,-0.8775,-0.5395,0.6605,2.081,-1.239,-0.657,-0.80675,-0.2705,0.605,2.231,-2.1605,-1.991,0.469,0.9244
2,14.25,0.20325,0.172,8.462,36.455,0.325,-0.0475,397.73,2.16,51.645,384.62725,66.12,-5.198,59.45,1.9305,98.5,-1.274,-0.938,-0.805,-0.5585,0.66,2.074,-1.24,-0.65675,-0.83425,-0.2495,0.585,2.2335,-1.9885,-1.8375,0.47495,0.8888
2,14.75,0.182,0.174,7.8655,31.15075,0.314,-0.035,397.533,2.176,39.8375,338.7,58.93,-5.15325,59.82,1.87775,98.5,-1.274,-0.9315,-0.789,-0.514,0.665,2.08,-1.187,-0.649,-0.784,-0.286,0.599,2.23,-1.988,-1.805,0.4636,0.8402
2,15.25,0.248,0.21175,7.396,21.94475,0.31125,-0.02875,397.6535,2.1705,27.975,280.8165,49.8,-5.097,60.735,1.7905,98.507,-1.261,-0.914,-0.762,-0.494,0.6685,2.071,-1.181,-0.599,-0.748,-0.29,0.58775,2.211,-1.898,-1.8025,0.4501,0.8211
2,15.75,0.22875,0.24925,6.1225,13.1175,0.297,-0.0335,397.635,2.16,15.44,222.25675,42.2275,-5.2275,61.315,1.717,98.5,-1.264,-0.856,-0.762,-0.5135,0.675,2.0745,-1.126,-0.578,-0.769,-0.278,0.595,2.208,-1.85,-1.737,0.4284,0.804075
2,16.25,0.25,0.229,5.07625,5.83325,0.27375,-0.035,397.926,2.189,5.901,155.1705,32.05,-5.39475,62.34,1.61125,98.5455,-1.2965,-0.845,-0.731,-0.5325,0.67,2.043,-1.151,-0.563,-0.7265,-0.246,0.583,2.214,-1.808,-1.653,0.397175,0.723475
2,16.75,0.2845,0.28375,3.574,-2.585,0.25825,-0.032,398.003,2.185,-4.0295,88.793,19.57,-5.583,63.06,1.43675,98.53625,-1.28375,-0.85375,-0.7145,-0.5395,0.66075,2.018,-1.163,-0.5565,-0.727,-0.296,0.591,2.20475,-1.813,-1.747,0.38295,0.653075
2,17.25,0.2675,0.2525,2.01025,-16.6815,0.20575,-0.028,397.813,2.125,-20.64,37.6365,9.1125,-5.8585,65.08,1.3135,98.51275,-1.284,-0.881,-0.66,-0.5855,0.661,2.0705,-1.193,-0.554,-0.744,-0.3265,0.58575,2.211,-1.976,-1.80475,0.3395,0.599475
2,17.75,0.2475,0.25475,0.844,-26.644,0.18175,-0.031,397.835,2.106,-48.145,0,0,-6.23,66.94,1.1295,98.54925,-1.273,-0.964,-0.607,-0.48,0.679,2.0595,-1.184,-0.543,-0.7775,-0.335,0.574,2.215,-1.993,-1.803,0.2732,0.499675
2,18.25,0.1765,0.167,0.1375,-30.59675,0.1505,-0.029,397.9,2.14,-59.805,0,0,-6.6675,68.985,0.992,98.58775,-1.257,-0.953,-0.598,-0.43,0.682,2.093,-1.216,-0.535,-0.73675,-0.3095,0.59,2.224,-2.1015,-1.8805,0.224675,0.40955
2,18.75,0.164,0.1435,0.0865,-29.811,0.1355,-0.017,397.45275,2.099,-59.17,0,0,-6.92,69.895,0.9395,98.6,-1.23325,-0.988,-0.583,-0.385,0.678,2.09625,-1.198,-0.524,-0.703,-0.3675,0.602,2.227,-2.1685,-2.0045,0.214425,0.406525
2,19.25,0.148,0.10375,0.02,-31.08225,0.1225,-0.018,397.97,2.06425,-57.535,0,0,-7.125,70.95,0.915,98.6,-1.175,-0.917,-0.566,-0.33125,0.6735,2.08325,-1.209,-0.551,-0.728,-0.32075,0.592,2.21725,-2.174,-2.02375,0.1996,0.392625
