DOY2,HR2,USTAR,TA,WS,NEE,FC,H,LE,TS_1_1_1,TS_1_2_1,RH,PA,CO2,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,SC,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TA_1_2_1,TA_1_3_1,RH_1_2_1,RH_1_3_1
1,5.25,0.64863,-2.165,3.627,0.861255,0.7550525,-2.89325,0.8412025,1.175,1.1,90.827,98.849,424.745,-7.169,0.0175445,-0.256,0.8929875,290.411,306.545,4.5619,0.28219,1.5167,1.825,2.7,3.4,5.5333335,7.133,-1.726925,-0.870825,95.875,94.192
1,5.75,0.648665,-2.1305,3.6945,0.830453973,0.69755,-3.9047,0.77759,1.171,1.1,90.78425,98.865,424.8525,-6.7727,0.01723775,-0.268,0.868145,290.13,306.375,4.5647,0.29607,1.5167,1.8333,2.7,3.4,5.517,7.166666,-1.7143,-0.8205775,95.47525,94.542
1,6.25,0.6642923725,-2.2277,3.601925,0.919585,0.772325,-3.412725,0.7805257365,1.174,1.1,90.64875,98.884,424.945,-7.067275,0.017,-0.2773275,1.00955,289.71525,305.75,4.5302687065,0.3308575,1.5167,1.8333,2.708,3.4,5.533,7.1333,-1.737025,-0.7956675,96.2085,94.233
1,6.75,0.674955,-2.3425,3.6361230815,0.891565,0.7576775,-3.6306,0.7678275,1.179,1.1,90.67475,98.886,424.98,-6.8264,0.017,-0.23668,0.895,290.0145,305.38525,4.55205,0.3070375,1.5167,1.8333,2.7083,3.4,5.517,7.1333,-1.60925,-0.76933,96.0749999975,95.7335
1,7.25,0.673,-2.4411,3.6014,0.91705,0.78436,-3.0678,0.9239975,1.1785,1.092,90.711,98.896,424.925,-6.7049,0.018,-0.285,0.92466,289.416,306.28,4.5553,0.34724,1.5167,1.8333,2.725,3.4,5.5,7.133333,-1.4346,-0.764665,95.8335,95.3665
1,7.75,0.65594,-2.47385,3.50885681,0.888515,0.74064,-3.5135,1,1.1715,1.0917,90.84725,98.899,424.81,-6.3904,0.3665,-0.157595,0.938905,289.51,306.24325,4.525275,0.337132558,1.5083,1.825,2.7083,3.3833335,5.517,7.133,-1.570975,-0.68825,96.0917499975,95.85
1,8.25,0.654455,-2.449275,3.47835,0.9423425,0.780025,-3.9818,0.875869932,1.174,1.083316575,91.20875,98.901,425.055,-5.017925,10.74775,5.236225,2.9364,290.4625,305.33,4.53505426625,0.35135,1.5167,1.8333,2.7083,3.4,5.533,7.15,-1.560575,-0.6987475,96.24975,95.96675
1,8.75,0.663215,-2.37765,3.48825,0.898305,0.7833075,-1.8196,1.00661,1.172,1.079,90.95,98.919,425.17,3.954925,54.4405,30.741,8.880575,290.775,305.98,4.558,0.287715,1.5167,1.825,2.7083,3.4,5.5333335,7.133333,-1.56765,-0.602415,96.1085,96.392
1,9.25,0.695,-2.208675,3.5842,0.968255,0.95502,5.6605,1.909,1.1555,1.09165,90.0835,98.943,425.22,24.21675,127.96,73.43175,16.24025,290.8755,306.9565,4.606,0.14796,1.5167,1.8333,2.7,3.4,5.517,7.15,-1.58625,-0.5564975,95.8335833325,97.01675
1,9.75,0.72833,-2.12015,3.688,0.9880525,1.0923,19.03975,3.2768,1.135,1.08785,89.453,98.946,425.27,55.876,218.31,127.4475,26.04225,291.776,307.57225,4.5825,0.06441675,1.5167,1.825,2.7,3.3833335,5.533,7.15,-1.61225000025,-0.39467,94.675,96.333
1,10.25,0.764745,-1.88025,3.8539,0.926,1.220825,39.498,4.91625,1.132,1.0835,89.068,98.953,425.24,91.61725,309.615,181.8375,33.6825,290.685,309.23,4.6213,-0.0290945,1.5167,1.833,2.725,3.3666835,5.517,7.133,-1.411775,-0.273915,93.275,96.1915
1,10.75,0.79136,-1.818175,3.888565981,0.9950125,1.1926,55.7165,6.820975,1.125,1.08315,88.2875,98.947,424.94,123.215,391.055,221.8175,43.503,291.28,310.17,4.6284,-0.0219085,1.5167,1.8333,2.7,3.3833335,5.533,7.133,-1.215925,-0.116415,92.77475,95.867
1,11.25,0.80492,-1.66563241675,3.872,0.9551025,1.0591,80.102,8.42405,1.134,1.083225,87.22925,98.95,424.58,155.4665,467.955566675,255.04975,49.431,292.94,311.055,4.583,-0.053755,1.518775,1.825,2.7167,3.4,5.533,7.133075,-0.95533,0.19108075,92.4500000025,95.94175
1,11.75,0.84885,-1.44085,3.956525,1.04115,1.16865,99.12425,10.3065,1.136,1.066925,85.73725,98.925,424.37,177.53,552.2975,292.1775,56.542,294.34025,312.29,4.597,-0.072453,1.5083,1.8333,2.725,3.4,5.533,7.13725,-0.90258083325,0.08975,91.583,96.65
1,12.25,0.848885,-1.3551,4.074233384,0.9925,1.06675,117.795,11.871,1.145,1.067,85.2943275025,98.92,424.31,184.502,568.19625,297.7375,58.119,294.26,313.02,4.6266,-0.045368,1.516683375,1.8333,2.72085,3.39166675,5.525,7.1585,-0.6234175,0.344085,92.47525,96.217
1,12.75,0.860955558,-1.18930791675,4.1255,0.925059801,1.0492,114.542,10.855,1.152,1.081225,84.69175,98.866,424.07,194.425,563.3425,310.955,58.513,295.205,312.773,4.6209,-0.033106,1.5167,1.8333,2.698025,3.391675,5.533083375,7.13725,-0.50266416675,0.6475825,92.325,95.4835
1,13.25,0.87933,-1.0015875,4.233,0.8835725,1.017,116.745,11.49776069,1.1575,1.075,84.468,98.855,423.78,177.37875,538.07,288.2475,58.123,296.80275,312.9165,4.6527,-0.01504136,1.5167,1.818775,2.7167,3.4,5.533,7.10825,-0.11908083325,0.6595,92.8915,95.442
1,13.75,0.8751425,-0.9320575,4.2734,0.927195,0.94782,109.444,11.304,1.17,1.0917,84.5125,98.866,423.73,176.389,508.00878115,275.084,55.8265,296.1925,313.1225,4.6491,0.000503,1.5167,1.833075,2.7167,3.4,5.521,7.137475,-0.0832475,0.8508325,91.23325,92.742
1,14.25,0.8851,-0.85003830825,4.1292,1.025775,1.075325,99.781,10.94,1.175,1.091925,84.02825,98.857,423.71,142.345,443.7,242.24975,48.632,295.24325,313.815,4.6424,0.07936525,1.5167,1.825,2.7083,3.4,5.504166625,7.120775,-0.0486675,0.771415,92.575,93.09975
1,14.75,0.87675,-0.7115675,4.08885,1.00745,0.997,87.26,9.6407,1.205,1.0833,83.69775,98.85603,423.54,122.79,388.151,216.3875,44.058,295.05,313.9505,4.6116,0.11567353225,1.5167,1.825,2.718775,3.4,5.520749875,7.1165,-0.05049999975,0.7430825,92.25825,92.54175
1,15.25,0.853815,-0.658365,4.14985,0.94298,0.947,64.7105,8.427525,1.213,1.08375,84.20025,98.85123,423.51,86.821,309.863116675,169.6275,34.902,293.9825,313.525,4.64211171,0.22522,1.5166750625,1.825,2.70625,3.4,5.521075,7.133,-0.24033249975,0.6309975,92.142,92.7165
1,15.75,0.832985786,-0.67555,4.09,0.95537,0.8345,46.267,6.2063,1.2235,1.081,84.6045,98.85468333,423.37,54.07425,221.71,122.465,26.154,292.579,313.89,4.6035,0.261485,1.5083,1.825,2.712475,3.36669175,5.521,7.120775,-0.47291416675,0.6501675,93.1835,93.633
1,16.25,0.79975,-0.85794,3.929,0.87307,0.7938775,28.3095,4.4168633165,1.2305,1.075,85.65525,98.875,423.42,24.2815,144.327281325,80.07625,17.472,292.0075,312.728,4.659,0.33284,1.5083,1.825,2.7104,3.3666835,5.521,7.108325,-0.60533083325,0.6904175,93.35825,94.6085
1,16.75,0.792591337,-0.8786075,3.8294,0.8289325,0.688795,10.768,3.4036,1.232,1.075,86.24475,98.867,423.48,3.98085,71.19075,40.16225,9.4178,291.53,311.88325,4.6868,0.35065,1.5083,1.819,2.725,3.38335,5.516749875,7.15425,-0.5310025,0.518915,95.01675,94.29175
1,17.25,0.7386375,-1.074925,3.8035,0.88348,0.6806925,0.6095475,1.837,1.239,1.092,86.6235,98.87,423.49,-6.5998,20.2195,11.26575,3.7224,292.14,310.74,4.6414,0.43311,1.5103916875,1.818775,2.708,3.4,5.517,7.1,-0.82774999975,0.2069175,95.93325,94.25025
1,17.75,0.7171725,-1.10887395025,3.670475,0.882784128,0.6553225,-2.620175,1.69965,1.2385,1.0833,87.1165,98.862,423.7,-9.4385,1.69095,0.3054025,1.287425,290.12,309.624,4.676,0.41427,1.5083,1.825,2.698025,3.3666835,5.533083375,7.10825,-1.00164166675,0.11475,95.31675,94.00025
1,18.25,0.71899,-1.204425,3.71465,0.8910225,0.700485,-3.36905,1.3468,1.231,1.0833,87.50175,98.873,423.8,-9.02815,0.028645,-0.39635,0.9307475,291.125,309.126,4.683,0.39919,1.5083,1.818775,2.700025,3.36665,5.533,7.10825,-0.72366749975,0.0974975,93.83325,94.508
1,18.75,0.7405,-1.26905,3.8283,0.884955,0.734,-3.051375,1.26145,1.218,1.083,88.357,98.877,423.91,-8.98625,0.016,-0.3685,0.8610425,292.005,310.1485,4.715,0.35685,1.5167,1.825,2.7,3.36665,5.504166625,7.1,-1.0993325,-0.02375025,96.1999999975,95.9085
1,19.25,0.756585,-1.371875,3.819475,0.85572446275,0.667,-2.6734,1.122025,1.201,1.084,88.578,98.888,423.89,-8.2717,0.0161845,-0.381,0.8987425,292.08,309.22,4.704,0.39034,1.5104,1.825,2.69585,3.3499835,5.4835,7.1,-1.11405,-0.2235025,96.383,95.76675
1,19.75,0.74838,-1.561725,3.916,0.88743,0.70805,-2.33355,0.8687175,1.2055,1.075,88.43175,98.899,424,-8.07525,0.016,-0.39,0.85389,293.215,309.5365,4.6966,0.351655,1.5,1.818775,2.695775,3.3500165,5.50825,7.1165,-1.2734166665,-0.2199175,96.2082500025,95.8665
1,20.25,0.718415,-1.59925,3.8253516505,0.85935,0.7224525,-2.94975,1.22455,1.196,1.067,89.06675,98.889,423.93,-8.0665,0.016156,-0.382,0.850475,290.615,308.835,4.674,0.3297775,1.5167,1.8333,2.68125,3.38335,5.504175,7.120775,-1.174775,-0.1497475,96.392,95.808
1,20.75,0.716655,-1.6435,3.7476,0.79121,0.665025,-3.2708,1.0122,1.1955,1.075,89.22825,98.888,423.92,-7.680775,0.017,-0.34707,0.85588,292.2855,309.2645,4.6303,0.33148,1.5083,1.818775,2.702075,3.3833335,5.5,7.1,-1.187075,-0.0765825,96.7667499975,95.708
1,21.25,0.72325,-1.69775,3.7809,0.92242,0.76025,-3.806575,0.8330175,1.177,1.075,89.351,98.89,423.8,-7.887,0.017,-0.30917,0.962485,293.4805,308.81,4.6908,0.3317,1.5,1.825,2.698025,3.3666835,5.516775,7.10825,-1.15899999975,-0.0676675,96.6166666675,95.54175
1,21.75,0.6925543055,-1.629475,3.8535,0.81794,0.6955,-3.9035,0.8249301785,1.1755,1.0667,89.5795,98.89,423.92,-7.4552,0.016346,-0.3195,0.80102,292.9175,308.74525,4.6888,0.31218,1.508,1.827075,2.6771,3.3499835,5.516749875,7.10825,-1.13091666675,-0.0478325,96.792,95.80025
1,22.25,0.735,-1.7023,3.835,0.88451,0.74868,-4.124525,1.287,1.1755,1.0833,89.4195,98.876,423.8,-7.596725,0.017,-0.297,0.829965,292.205,308.7125,4.603725,0.279052801,1.508075,1.8333,2.7062499375,3.3666835,5.516674875,7.10825,-1.435,-0.15467,95.8165,95.5
1,22.75,0.725,-1.72015,3.7845,0.87659,0.788205,-3.94815,1.20225,1.1735,1.068775,89.2695,98.871,423.7475,-7.6425,0.017,-0.300285,0.865485,291.75,308.5525,4.616375,0.28877,1.508075,1.8167,2.708075,3.3499835,5.5,7.10825,-1.4835,-0.304,95.85,95.4
1,23.25,0.7074925,-1.8038,3.763225,0.8765,0.77411,-4.044,1.091,1.172,1.083475,89.577,98.87064333,423.37,-7.5033,0.017,-0.277275,0.8297725,290.98,308.37,4.65515,0.2754275,1.5104,1.825,2.7041748125,3.3499835,5.5,7.1,-1.8497,-0.6816675,96.8,95.967
1,23.75,0.72354,-1.811,3.79400328,0.87199,0.714145,-4.160675,0.90548,1.185,1.083,90.1445,98.875,423.2975,-8.035275,0.017,-0.2723125,0.8219275,291.5425,308.17825,4.65570884125,0.3475525,1.5,1.8167,2.683075,3.36665,5.5,7.10825,-1.69025,-0.832,97.81225,96.7
2,0.25,0.702775,-1.835125,3.76905,0.834645,0.65469,-3.209625,0.85768,0.634,0.6,86.83625,98.903,422.18,-11.9765,0.017,-0.38075,1.0166675,284.735,307.7125,4.2688,0.38475,0.91667,1.118775,1.768775,2.1333,4.204175,5.766775,-1.866,-0.4645,94.03333333,91.39975
2,0.75,0.7066825,-1.995675,3.6961,0.82216,0.618355,-3.9543,0.747,0.658,0.617,87.40525,98.9035,422.2875,-11.772,0.017,-0.39975,1.047725,285.7425,306.31825,4.30265,0.34701,0.9375,1.175,1.8646,2.2,4.25,5.8,-1.8637,-0.4985,94.03333333,91.1085
2,1.25,0.69509,-2.094419333,3.64355,0.8595025,0.679035,-4.5645,0.968925,0.656,0.61667,87.126,98.9035,422.2675,-11.61275,0.017,-0.386,1.0487,284.995,307.105,4.3125,0.338855,0.937665,1.175,1.8667,2.2,4.24165,5.8,-1.9727,-0.566665,93.66666667,91.717
2,1.75,0.684045,-2.1406,3.67755,0.88048,0.71118,-3.30235,0.694085,0.649,0.61667,87.4975,98.9065,422.525,-11.518,0.017,-0.3972825,1.12905,284.01525,306.935,4.2941,0.4223175,0.933335,1.1833,1.85415,2.2,4.25,5.8,-2.038,-0.5455,93.4,90.4835
2,2.25,0.6718925,-2.268,3.6985427065,0.824418581,0.622305,-4.8026,0.68927,0.644,0.61667,87.26325,98.91,422.5775,-11.27175,0.017,-0.36,1.006,284.5255,306.1105,4.2845,0.374605,0.933165,1.17915,1.8625,2.2,4.25,5.8,-2.276,-0.432665,93.53333333,88.77525
2,2.75,0.675265,-2.4153,3.620525,0.8331075,0.625,-4.411,0.92598,0.654,0.61667,87.867,98.9165,422.59,-11.459,0.017,-0.3155125,1.10795,283.598,305.745,4.325,0.3397025,0.937665,1.17915,1.8583,2.2,4.25,5.8,-2.0977,-0.4785,93.53333333,88.4585
2,3.25,0.6786775,-2.4912,3.577375,0.859195,0.677185,-4.9638,0.77929,0.64,0.608,87.65475,98.9115,422.73,-11.73,0.017,-0.363725,1.03,283.23025,306.01,4.316,0.3281065025,0.941665,1.17085,1.85415,2.2,4.25,5.8,-2.174175,-0.914985,93.533,89.79975
2,3.75,0.657018118,-2.5103,3.551,0.904525,0.72563,-4.81925,0.757125,0.651,0.608,88.159,98.89825,422.76,-11.15775,0.017,-0.32725,0.9745025,282.49,305.425,4.310625,0.372355357,0.9375,1.1875,1.85415,2.2,4.25,5.8,-2.088725,-1.07835,94.067,91.38325
2,4.25,0.64738,-2.6807,3.533,0.9178975,0.7188725,-5.111475,0.73441,0.652,0.6,88.3055,98.90775,423.015,-10.284,0.017,-0.334,0.945105,283.0525,305.22,4.279,0.36706,0.954,1.17915,1.85415,2.2,4.25,5.8,-2.29180833325,-0.949015,94.76666667,90.56675
2,4.75,0.632,-2.74975,3.5309,0.857,0.6773275,-5.62575,0.781605,0.65,0.6,88.664,98.9024791675,422.83,-10.483,0.017,-0.335685,0.940235,283.718,305.86,4.266,0.394525,0.945835,1.1875,1.85835,2.2,4.25,5.8,-2.28982499975,-1.14165,94.53333333,90.22475
2,5.25,0.65562,-2.75805,3.504548978,0.854495,0.70175,-5.33545,0.62133,0.648,0.608,88.69375,98.91225,423.1,-10.3795,0.017,-0.2895,0.9996275,283.345,305.6,4.262,0.36374,0.9375,1.175,1.85,2.2,4.24165,5.8,-2.242275,-0.98265,94.6,91.95025
2,5.75,0.66018,-2.70025,3.6755,0.921,0.702,-4.5295,0.70057,0.649,0.60833,88.938,98.9415,423.1975,-9.947,0.017,-0.2960125,1.0047,283.7515,304.75575,4.246225,0.427895,0.93333,1.175,1.85,2.2,4.25,5.8,-2.2753,-1.10085,94.73333333,91.792
2,6.25,0.64895,-2.7805,3.621,0.98837,0.712865,-4.1743,0.62499,0.646,0.608,88.98175,98.91725,423.2975,-9.8118,0.017,-0.2955,1.0085,284.3625,304.26,4.261225,0.43714,0.933165,1.17915,1.8625,2.2,4.25,5.8,-2.441725,-1.1665,95.16666667,92.3835
2,6.75,0.6845,-2.7879,3.72545,0.906165,0.739955,-4.8653,0.734745,0.649,0.608,89.05,98.93225,423.7,-9.66425,0.02448825,-0.28343,0.95722,284.69,305.27,4.26573701075,0.43365,0.9375,1.175,1.84585,2.2,4.25,5.8,-2.40865,-1.27365,95.667,92.45
2,7.25,0.662825,-2.823725,3.69305,0.89521,0.705835,-4.7364,0.73975,0.644,0.6,89.1845,98.9515,423.4,-8.82925,1.54085,0.308,1.254575,284.98,305.14,4.3003,0.451635,0.93333,1.17915,1.85415,2.2,4.25,5.8,-2.4968,-1.40735,95.53333333,92.4665
2,7.75,0.675894264,-2.840625,3.75955,0.90537,0.775155,-3.7366,0.687,0.642,0.608,89.4525625,98.9735,423.505,-5.1173,23.6812999975,11.693,5.53375,283.812,304.4825,4.2817,0.386575,0.93333,1.175,1.85415,2.2,4.25,5.8,-2.57705,-1.27465,95.933,92.35
2,8.25,0.66538,-2.8345,3.6975,0.86,0.7958725,-0.691375,0.939,0.64,0.608,89.21075,99.003,423.6825,8.770375,97.19775,53.92025,14.19,285.61,304.6725,4.2813,0.259005,0.93333,1.175,1.85835,2.2,4.25,5.8,-2.3245,-1.1265,95.56666667,91.4
2,8.75,0.692,-2.79305,3.7283,0.917,0.933,11.23,2.03,0.615,0.6,88.5385,99.019,423.8025,42.655,203.425,113.9175,23.071,285.7,304.86,4.305,0.126135,0.9375,1.17085,1.85415,2.2,4.25,5.8,-2.226,-0.980015,93.53333333,90.9665
2,9.25,0.7509875,-2.7008,3.766725,0.9128875,1.087,33.04525,3.0309,0.603,0.602,88.200675,99.016,423.535,90.931,338.10575,185.605,33.7915,287.0525,306.62,4.39225,-0.009766025,0.93333,1.175,1.8458,2.2,4.25,5.8,-1.27165,-0.097165,92.3,89.183
2,9.75,0.792739621,-2.35,3.9047,1.01,1.3411,69.531,6.111525,0.565,0.608,87.002,99.0095,423.7,152.89,494.4675,270.46,48.068,286.0375,308.775,4.3801,-0.1152,0.933335,1.175,1.84585,2.2,4.24166675,5.8,-0.9978333335,0.538,90.36666667,86.5665
2,10.25,0.8373225,-1.91975,4.033225,1.003,1.3206,105.46,7.259,0.564,0.602,85.567,99.0015,423.12,201.51,629.9325,336.515,60.5705,287.622,310.05,4.3955,-0.16733,0.925,1.175,1.85,2.2,4.24165,5.8,-0.0393335,0.928665,87.567,83.04175
2,10.75,0.88402,-1.52244541675,4.249175,0.9899175,1.25875,143.13,10.978,0.555,0.6,83.3325,98.989,422.73,246.6425,764.46625,400.695,71.531,287.59,311.81,4.44425,-0.1372225,0.929165,1.175,1.85415,2.2,4.25,5.8,0.0638333335,1.31335,85.867,83.02475
2,11.25,0.889,-1.1968,4.271,1.1034,1.317,173.84,14.14825,0.547,0.602,81.5995,98.98075,422.63,289.9795,868.46875,450.21125,82.9485,287.445,313.28825,4.388,-0.13373,0.925,1.175,1.85,2.2,4.2333,5.8,0.787335,2.018,83.867,81.21
2,11.75,0.897,-0.88,4.22675,1.020075,1.223675,200.23,15.20575,0.555,0.6,79.89575,98.97175,422.04,322.8225,957.0935,494.5825,89.2285,288.8895,314.808,4.3476,-0.10668375,0.933,1.1833,1.84585,2.2,4.25,5.8,1.4715166665,2.50865,83.133,80.4005
2,12.25,0.92223,-0.45636,4.259,1.1182,1.248082707,203.2075,16.61425,0.59,0.6,78.573,98.94875,422.01,342.5325,1007.52675,511.2575,93.092,288.5525,315.5955,4.2855,-0.10845,0.929165,1.17915,1.85835,2.2,4.2333,5.79165,1.94515,3.1868,79.8,77.287
2,12.75,0.95968,-0.2541025,4.3735,1.1118,1.20355,225.497,16.786,0.61,0.6,77.0408725,98.9075,422.02,356.325,1031.775,542.07575,98.272,289.3,316.45675,4.285,-0.0743665,0.925,1.175,1.8375,2.2,4.24165,5.8,2.3587,3.4917,78.88666667,75.481
2,13.25,0.934,-0.05825,4.421,1.114,1.1783,217.8325,17.403,0.637,0.608,76.04275,98.88875,421.755,338.2525,1008.6995,521.50775,95.41,290.22,316.3305,4.2915,-0.022017,0.93333,1.1833,1.84585,2.2,4.24166675,5.8,2.61085,3.789,79.16333333,74.0655
2,13.75,0.93469,0.022013975,4.4365,1.00325,1.116075,216.4195,15.70575,0.624,0.604,75.68175,98.85725,421.54,327.2575,994.4175,519.7675,93.12875,288.115,316.625,4.264,0.0101702,0.933,1.17915,1.84585,2.2,4.25,5.79165,2.5983,4.0845,78.267,71.58925
2,14.25,0.92968,0.20825,4.3892,1.033,1.068,202.45375,15.82925,0.616,0.612335,74.53875,98.84075,421.82,295.74,894.9725,469.0225,85.5455,288.84875,316.78,4.2581,0.03457825,0.925,1.1833,1.8375,2.2,4.2333,5.8,2.64585,4.539,76.557,71.41525
2,14.75,0.92492,0.2255,4.33,1.131,1.127675,177.31,15.66975,0.64,0.6,74.93375,98.82725,421.485,252.9425,794.0675,411.35475,74.7085,290.0065,317.974,4.20295,0.14743,0.929,1.175,1.84165,2.2,4.25,5.8,2.9117,4.755,78.20666667,71.065
2,15.25,0.90811,0.3065175,4.298275,1.0153,1.0456,153.68,13.1405,0.655,0.608,75.88,98.834,421.6225,214.8725,687.73,357.32025,63.213,289.75,317.765,4.203075,0.15426,0.929,1.1667,1.8458,2.2,4.23331675,5.8,3.04991666675,5.2278,77.32,68.17225
2,15.75,0.90271,0.328,4.1975,1.026695722,0.96107,126.786,11.8015,0.655,0.6,75.6325,98.838,421.44,152.8675,546.106874525,286.17325,52.29125,288.75,318.16225,4.1742,0.2516,0.9375,1.175,1.8375,2.2,4.233,5.8,2.556666667,4.9805,76.833,70.67775
2,16.25,0.86947,0.410595775,4.177,0.97301,0.87511,89.79875,8.9499,0.698,0.602,76.564,98.836,421.5,100.65,398.895841675,215.34,39.3165,287.39225,316.975,4.2765,0.299825,0.929,1.175,1.8375,2.2,4.2333,5.7835,2.4423,4.439,77.44,73.2425
2,16.75,0.847005,0.313,4.0938,0.9820875,0.845,56.9585,6.756,0.715,0.6,77.60225,98.846,421.58,50.872,264.92625,141.83,27.6235,287.042,316.36,4.3341,0.35606,0.929165,1.175,1.8375,2.2,4.2,5.79165,2.0513,4.19965,77.687,74.023
2,17.25,0.79927,0.10677,3.97155,0.958,0.743065,25.42125,4.468975,0.715,0.608,79.41375,98.851,421.6825,13.49125,146.743,78.276,17.989,285.573,315.6075,4.4055,0.46359,0.933165,1.175,1.8458,2.2,4.2333,5.8,1.77132500025,3.78435,79.44,73.8785
2,17.75,0.77917,-0.0620833585,3.88925,0.995,0.715,7.558,3.1061,0.726,0.6,79.8225,98.865,421.75,-6.121125,53.4735,28.13525,8.8742,287.47,314.138,4.3968,0.553995,0.925,1.1667,1.84165,2.2,4.25,5.79165,1.287425,2.986,81.167,77.37675
2,18.25,0.76974,-0.4485,3.838,0.94263,0.6154775,-1.7101,2.11865,0.72,0.602,81.7015,98.909,421.79,-13.52675,7.797699685,2.696775,2.583725,286.0725,312.8375,4.374,0.619305,0.929,1.17085,1.83335,2.2,4.24165,5.8,0.671835,2.50835,83.6,79.08475
2,18.75,0.7516625,-0.673195,3.8625,0.96245,0.65354,-2.317275,1.9441,0.721,0.6104975,82.798,98.932,421.9575,-12.8155,0.2022,-0.473505,1.1686,285.815,311.4275,4.386125,0.64706,0.929,1.17085,1.84585,2.2,4.23315,5.8,0.10133325,2.27565,84.73333333,79.455
2,19.25,0.73522,-0.832335,3.8544,0.95832,0.691245,-3.2771,1.0658,0.712,0.6,83.4015,98.9335,421.93,-13.6945,0.016,-0.4937825,1.07375,285.544,310.68,4.4183,0.505505,0.925,1.175,1.84165,2.2,4.233,5.76685,-0.06025000025,2.10535,86.3,80.23925
2,19.75,0.7437,-0.927,3.818,0.8479425,0.6308675,-3.884,1.222825,0.698,0.61025,84.074,98.92134,421.84,-14.127,0.016,-0.5035975,1.05905,283.86,310.82,4.4482,0.4514075,0.929,1.1667,1.84585,2.2,4.23315,5.8,-0.45642,1.9623,88.46666667,81.14
