DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,FC_1_1_1,H_1_1_1,LE_1_1_1,TS_1,RH_1_1_1,CO2_1_1_1,PPFD_IN_1_1_1,H2O_1_1_1,T_SONIC_1_1_1,VPD_1_1_1,TA_1_1_2,PPFD_OUT_2_1_1,PPFD_IN_2_1_1,PPFD_IN_2_3_1,NETRAD_2_1_1,SW_OUT_2_1_1,SW_IN_2_1_1,LW_OUT_2_1_1,LW_IN_2_1_1,TA_2_2_1,RH_2_2_1,TA_2_3_1,RH_2_3_1,TA_2_4_1,WS_2_1_1,CO2_2_1_1,H2O_2_1_1,WS_2_2_1,USTAR_2_1_1,H_2_1_1,LE_2_1_1,FC_2_1_1,T_SONIC_2_1_1,TA_2_1_1,RH_2_1_1,VPD_2_1_1,PPFD_IN_2_2_1,TA_2_1_2
1,13.25,0.5,-6.65,1.805,-0.6,39.6,6.25,1.1,46.02,393.35,241,1.9,-5.9,0.42475,-5.4975,9.1,225.6,22.775,89.5,14.285,115.15,290.2925,211,-6.515,50.025,-6.4375,52.3,-2.065,2.135,414.9,1.87,2.0625,0.54525,56.165,6.95,-0.3447,-6.75,-6.425,49.475,0.7620525,79.025,-0.775
1,13.75,0.5075,-6.67875,1.76,-0.7004375,32.325,4.95,1.1,45.14,392.775,222.5,1.9,-5.825,1,-5.105,8.1675,200.45,16.375,73.67,10.5,107.2775,290.315,207.36,-6.3,49.1,-6.29,51.525,-2.01,2.18,415.1,1.8675,2.06,0.53225,42.13,4.449,-0.256575,-6.45,-6.32,48.3,0.80875,72.8,-0.5
1,14.25,0.4875,-6.429,1.71,-0.8,18.531,4.5,1.2,45.68,393.25,191.5,1.95,-5.6,1,-4.945,7.135,159.1,15.3,60.2,8.7225,81.1,290.5025,205.6375,-6.0625,48.325,-6.11,50.75,-2.0625,2.1075,415.1,1.7975,2.06,0.5295,28.67,3.6395,-0.341475,-6.3,-5.97,48.1,0.7775,65.105,-0.25
1,14.75,0.4625,-6.3,1.745,-0.605,9.4775,3.225,1.2,45.48,393.1,139,2,-5.2,1,-5.2,5.65,127.4,10.6,36.5,6.8225,64.95,290.905,203.9925,-6.015,48.6,-6.0325,50.65,-1.87,2.045,415.2,1.8025,2.04,0.5138,11.475,2.7005,-0.276775,-6.15,-5.85,48.425,0.7020225,53.25,-0.4
1,15.25,0.44,-6.3445,1.655,-0.36,0,2.6,1.2,46.64,393,92.35,2,-5.6,1,-5.45,3.75,94.5,8.075,18.8,5.21,48.725,290.8025,206.15,-5.97,50.05,-6,51.5,-1.96,2.02,415.1,1.82,1.9775,0.477275,4.84975,2.252,-0.23315,-6.1,-6,49.475,0.69865,37.375,-0.4
1,15.75,0.4,-6.494,1.55,-0.3,-13.6825,1.25,1.2,47.67,393.3,52,2.1,-5.825,0.253275,-5.67,2.19,50.76,4.5825,-7.3,2.96,25.075,289,203.5,-6.19,49.85,-6.1075,52.2,-2.25,1.9375,414.4,1.79,1.9175,0.4424,-11.5475,1.047,-0.07839,-6.275,-6.2,49.95,0.683495,22.875,-0.65
1,16.25,0.33,-7.2225,1.46,-0.1,-34.14,0.6,1.3,51.355,393.1,17.39,2.1,-6.2,0.1021,-5.9165,0.7,18.16,1.675,-57.5,1.05,8.115,286,201,-6.5475,52.8,-6.49,54.2,-2.6,1.905,414.65,1.8475,1.92,0.38735,-31.8875,0.11255,0.09208,-6.6,-6.35,52.15,0.6026,7.725,-0.875
1,16.75,0.28,-7.74,1.3,-0.00530685,-46.65,-0.1937575,1.3,53.38,393.6,1,2.025,-6.45,0,-6.435,0,1.9,0.2,-88.1,0.3175,-0.72,284.6825,198.21,-7.1925,54.675,-7.035,56,-2.8,1.8175,415.1,1.8875,1.85,0.3561,-45.43,-0.363225,0.09828,-6.8,-6.7,53.725,0.550275,0.7,-1.275
1,17.25,0.26,-8.1925,1.2525,0,-52.2275,-0.2,1.3,54.97,393.725,0,2,-6.8,0,-6.64,-0.2,-0.01,-0.1,-93.2,0.15,-3.63,283.9825,201.6575,-7.3075,55.7,-7.2075,57.1,-2.97,1.645,414.8,1.875,1.81,0.33,-49.6675,-0.7987,0.06618,-7.125,-7.2,54.875,0.5989075,-0.1,-1.725
1,17.75,0.265,-8.3,1.33,0.02235725,-50.7985,-0.4,1.3,57.16,394,0,2,-7.05,0,-7,-0.2,-0.1,-0.1,-92.8,0.2045,-3.865,281.9175,201.525,-7.9,56.875,-7.8475,58.95,-3.33,1.63,415.1,1.865,1.835,0.3294,-51.39,-0.7788,0.046265,-7.8,-7.2,55.8,0.439535,-0.1,-2.075
1,18.25,0.26,-8.45,1.32,0,-49.09,-0.2,1.3,59.1575,393.85,0,2,-7.15,0,-7.411,-0.2,-0.1,-0.1,-92.2,0.229,-3.78,280,200.75,-8.07,57.9,-8.2125,60.85,-3.59,1.7325,415.3,1.835,1.865,0.3012,-53.1175,-0.698225,0.0715325,-8,-7.45,55.975,0.398465,-0.1,-2.4
1,18.75,0.2673,-8.75,1.375,0,-51.45,-0.4,1.3,59.9925,393.8,0,2,-7.475,0,-7.6,-0.2,-0.1,-0.1,-89.9,0.1745,-3.76,278.855,199.935,-8.23,59.275,-8.3025,61.775,-3.8,1.86,415.075,1.85,1.83,0.317075,-53.27,-0.8998,0.104975,-8.2,-7.725,56.25,0.399765,-0.1,-2.8
1,19.25,0.26,-8.8,1.325,0,-49.7,-0.475,1.3,60.365,394.4,0,2,-7.7,0,-7.745,-0.2,-0.1,-0.1,-88.5,0.18,-3.6375,278,199,-8.33,60.275,-8.3425,62.725,-3.87,1.76,415.3,1.78,1.84,0.3281,-49.19,-0.871,0.11855,-8.3,-8.025,57.1,0.393925,-0.1025,-2.9
1,19.75,0.2775,-9.1,1.4,0.081311,-52.78,-0.5369075,1.3,61.72,394.3,0,2,-7.8,0,-7.845,-0.2,-0.1,-0.1,-87.3,0.195,-3.62,277,197,-8.6925,60.475,-8.6125,63.25,-4.03,1.83,415.3,1.7625,1.755,0.320725,-46.265,-1.08475,0.128225,-8.35,-8.2,58.25,0.400525,-0.1,-3.325
1,20.25,0.27,-9.3325,1.41,0.082588,-52.84,-0.600445,1.3,62.5,394.7,0,1.9,-8,0,-8.115,-0.2,-0.1,-0.1,-88.7,0.1775,-3.5925,276.85,195,-8.8275,60.75,-8.65,62.575,-4.29,1.8125,415.6,1.8,1.73,0.30925,-51.555,-1.0875,0.1038,-8.5,-8.5075,59.225,0.3984325,-0.1125,-3.9
1,20.75,0.255,-9.425,1.345,0.0229655,-52.92425,-0.775,1.3,63.6225,394.2,0,2,-8.2,0,-8.32,-0.2,-0.1,-0.1,-88.5,0.1975,-3.56,276,195,-9.055,61.175,-8.945,62.475,-4.47,1.82,415.6,1.8175,1.83,0.3011,-47.67,-1.0061,0.09463,-8.775,-8.725,59.4,0.359625,-0.12,-4.4
1,21.25,0.2475,-9.7,1.3025,0.08,-54.7725,-0.8,1.3,64.28575,394.5,0,1.95,-8.35,0,-8.175,-0.2,-0.1,-0.1,-87.6,0.2175,-3.6,275,193.81,-9.265,61.95,-9.17,62.875,-4.78,1.84,415.8,1.815,1.86,0.308,-49.27,-1.48625,0.1705,-9,-8.65,60.9,0.3816775,-0.1,-4.625
1,21.75,0.27,-9.6525,1.33,0.034816,-53.02,-0.6,1.3,64.43575,394.425,0,1.975,-8.475,0,-8.41,-0.2,-0.1,-0.1,-88.4,0.195,-3.6125,275,193,-9.16,62.575,-9.0875,64.25,-5.05,1.77,416,1.83,1.785,0.295,-49.19,-0.928475,0.157175,-9,-8.925,61.4,0.39925,-0.1,-4.75
1,22.25,0.26,-9.7,1.335,0.017805,-51.83,-0.85,1.3,65.105,394.425,0,2,-8.9,0,-8.67,-0.2,-0.1,-0.1,-89.5,0.2,-3.4475,275.75,193.75,-9.27,63.375,-9.1475,64.475,-5.32,1.8775,416.175,1.8725,2.055,0.31825,-48.7775,-1.502,0.2103,-9.1,-8.925,62.2,0.38972,-0.1,-5.1
1,22.75,0.26,-9.675,1.34,0.035,-49.88,-0.7,1.3,65.0875,394.7,0,2.1,-9.1,0,-8.775,-0.2,-0.1,-0.1,-88.3,0.1875,-3.4925,275.15,191.75,-9.4875,64.425,-9.34,65.95,-5.3,1.815,416.075,1.8275,1.94,0.34235,-47.3425,-0.998225,0.15585,-9.4,-9.1,63.675,0.38596,-0.125,-5.55
1,23.25,0.24,-9.7,1.3125,0.1,-51.4,-0.7,1.3,65.386,394.6,0,2,-9.2,0,-8.91,-0.2,-0.1,-0.1,-87,0.1975,-3.485,273.775,193.75,-9.5875,65.625,-9.525,67.6,-5.7,1.8025,416.2,1.88,1.86,0.3625,-46.295,-1.309,0.153025,-9.675,-9,64.175,0.3901325,-0.1,-5.45
1,23.75,0.26,-9.78,1.385,0.1,-47.3425,-0.588925,1.3,64.8575,394.7,0,2.07,-9.4,0,-9.125,-0.2,-0.1,-0.1,-89,0.23,-3.5,274,190.1925,-9.56,66.675,-9.5275,68.625,-5.61,1.7175,416.7,1.89,1.83,0.32065,-48.92,-1.326,0.215675,-9.9,-9.425,66.075,0.37102,-0.1225,-5.7
2,0.25,0.26,-8.795,1.44,0.066313,-48.27,-0.8,0.8,61.2975,394.05,0,2,-7.7,0,-9.225,-0.2,-0.1,-0.1,-92.525,0.2,-3.77,273.5,191,-9.805,64.7,-9.5375,67.05,-3.5625,1.45,417.1,1.9,1.7075,0.2794,-55.025,-1.245,0.1623,-10.625,-9.5,63.75,0.21706,-0.1,-4.675
2,0.75,0.26,-9.22,1.385,0.059856,-48,-0.7,0.8,60.7225,394.275,0,2,-7.8,0,-9.025,-0.135,-0.1,-0.1,-91.575,0.175,-3.615,272.5,195.675,-10.025,65.225,-9.875,67.225,-3.6375,1.61,417.4,1.895,1.73,0.267,-52.66,-1.23075,0.1548,-10.7,-9.675,64.65,0.215,-0.1,-5.05
2,1.25,0.2575,-9.4025,1.3475,0.0776235,-47.825,-1.1,0.7425,62.07,394.35,0,2,-8.2,0,-9.0425,-0.122,-0.1,-0.1,-91.2,0.155,-3.66,270.9525,196.075,-10.25,66.15,-10.15,67.675,-3.6675,1.585,417.15,1.91,1.685,0.27215,-51.05,-1.2445,0.169,-10.7,-9.925,64.8,0.2030875,-0.1,-5.3
2,1.75,0.26,-9.7,1.38,0.06,-50.1375,-0.925,0.8,62.6725,394.5,0,2,-8.25,0,-9.125,-0.1075,-0.1,-0.1,-87.825,0.1975,-3.7,271,197.525,-10.325,67.825,-10.075,68.65,-3.6375,1.6175,417.2,1.9525,1.7125,0.26935,-51.24,-1.24,0.13955,-10.775,-9.9,65.65,0.174205,-0.1,-5.05
2,2.25,0.24,-9.7,1.2875,0.1,-47.6975,-0.7,0.8,64.295,394.6,0,2,-8.4,0,-9.225,-0.1,-0.1,-0.1,-87.925,0.1585,-3.625,271,199,-10.425,67.825,-10.15,69.9,-3.8025,1.6175,417.025,1.94,1.72,0.256,-52.77,-1.58525,0.1468,-10.9,-10.025,66.075,0.187075,-0.1,-5.2
2,2.75,0.26,-9.9,1.32,0.038085,-47.8,-0.925,0.8,65.02,394.4,0,1.97,-8.5,0,-9.15,-0.2,-0.1,-0.1,-90.225,0.155,-3.6025,270.75,196.8,-10.5,67.975,-10.3,69.8,-3.8225,1.62,417.05,1.98,1.705,0.2713,-47.245,-1.192,0.1404,-10.7,-10.1,66.775,0.15928,-0.1,-5.05
2,3.25,0.22,-10,1.3,0.02,-47.675,-0.75,0.8,65.02,394.35,0,1.9075,-8.7,0,-9.35,-0.1085,-0.1,-0.1,-87.7,0.1375,-3.57,270.75,197.705,-10.425,69.75,-10.225,71.075,-3.9525,1.5875,417.3,1.98,1.72,0.2552,-50.865,-1.3665,0.1599,-10.6,-10.2,67.775,0.206275,-0.1,-5.175
2,3.75,0.2236,-10.15,1.3375,0.0514095,-48.29,-1,0.8,65.24,394.3,0,2,-8.9,0,-9.325,-0.18,-0.1,-0.1,-86.825,0.1175,-3.54,269.75,197,-10.525,70.55,-10.4,72.875,-3.95,1.545,417.2,1.98,1.675,0.2741,-53.135,-1.1965,0.1767,-10.65,-10.2,68.25,0.196735,-0.1,-5.25
2,4.25,0.22,-10.1,1.265,0.04,-48,-1,0.8,65.66,393.925,0,2,-9.1,0,-9.425,-0.185,-0.1,-0.1,-84.55,0.13,-3.5,269,192.5,-10.9,71.975,-10.725,73.55,-4.0675,1.6675,416.95,2.01,1.69,0.24875,-50.81,-1.261,0.1588,-10.6,-10.125,69.475,0.1905975,-0.1,-5
2,4.75,0.21,-10.2,1.28,0.016157,-50.185,-0.68458,0.8,67.6025,393.875,0,2,-9.1,0,-9.6,-0.2,-0.1,-0.1,-83.6,0.1175,-3.4275,269.75,196.75,-10.9,72.5,-10.85,74.3,-3.975,1.615,416.9,2.0225,1.6625,0.265575,-49.46,-1.588,0.138475,-10.7,-10.3,69.75,0.191275,-0.1,-4.775
2,5.25,0.2325,-10.29,1.27,0,-48.3,-0.7,0.7375,67.8525,393.8,0,2,-9.2,0,-9.825,-0.2,-0.1,-0.1,-82.5,0.12,-3.365,269.75,193.5625,-10.75,72.55,-10.825,74.175,-3.9325,1.615,417,2.0425,1.735,0.2812,-50.015,-1.17675,0.1873,-10.75,-10.4,70.075,0.1776275,-0.1,-5.075
2,5.75,0.22,-10.46,1.32,0,-50.415,-0.6,0.785,68.65,393.9,0,1.975,-9.1,0,-9.8,-0.181,-0.1,-0.1,-84.025,0.1175,-3.3275,268.75,197.3825,-11.05,72.25,-10.875,73.35,-3.9225,1.6675,417.2,2.06,1.66,0.259,-47.4375,-1.43925,0.167875,-10.9,-10.3,70.2,0.156515,-0.1,-4.75
2,6.25,0.24,-10.695,1.35,0.1,-51.61,-0.8,0.8,68.9725,393.925,0,2,-9.3,0,-9.9375,-0.11,0,-0.1,-85.325,0.1075,-3.015,267.75,196.23,-11.225,72.575,-11.175,74.4,-4.125,1.58,416.9,2.07,1.6525,0.2643,-47.04,-1.208,0.158,-10.975,-10.35,70.675,0.13077,-0.1,-5.575
2,6.75,0.26,-10.775,1.29,0,-46.3825,-0.85,0.8,68.305,393.85,2,2,-9.5,0,-10.0225,0,1.8075,0.1,-72.35,0.28825,0.041225,268.075,198,-11.175,73.75,-11.225,75.275,-4.2775,1.5025,417.2,2.045,1.675,0.293325,-45.14,-1.249,0.1555,-11.025,-10.425,71.15,0.1317325,0.7975,-5.875
2,7.25,0.28,-10.2,1.34,0,-31.849,-0.3,0.8,66.63,394,23,1.9,-9.125,0,-9.85,0.9085,20.9,1.7,-36.1375,1.3675,9.9,270.19,199.5,-10.89,72.475,-11.1,74.75,-4.0825,1.44,417.3,2.055,1.675,0.305,-31.185,-0.7147,0.145725,-11.25,-10.425,71.2,0.1334,8.565,-5.775
2,7.75,0.295,-9.82,1.3975,0.03,-8.185,0.1,0.7,63.78,393.95,67,1.9,-8.7,0,-9.325,2.95,52.1075,4.38,6.7595,3.9725,29.675,271.945,202.675,-10.485,70.1,-10.6,72.75,-3.9375,1.5625,417.75,2.08,1.715,0.325825,-9.967,-0.2267,0.1919,-10.7,-10.125,68.975,0.143325,26.0525,-4.825
2,8.25,0.35,-9.225,1.515,0.02,6.585,0.5,0.7,60.2525,394.05,121.75,1.925,-8.3,0.02,-8.625,5.25,100.725,7.275,34.45,6.3275,55.75,275,202.4475,-9.8,67.875,-9.815,69.85,-3.5,1.64,417.725,2.0925,1.77,0.38205,4.70475,0.8133,0.1461,-10.15,-9.67,67.625,0.1757625,44.1,-3.8
2,8.75,0.4,-8.72,1.6425,0,24.2975,1.2,0.7,58.165,394.2,185.75,1.9,-7.9,0.31,-8.0925,8.6575,164.95,10.275,66.9175,10.055,91.05,278.255,205.65,-9.155,65.225,-9.2125,66.925,-2.9575,1.485,417.8,2.085,1.735,0.40975,23.02,2.161,0.1664,-10,-9.12,65.175,0.220825,57.025,-3.325
2,9.25,0.4575,-8.05,1.715,-0.0202255,45.7975,2,0.7,54.515,393.825,270.5,1.925,-7.25,0.6973,-7.713,9.5525,209.45,13.05,84.975,12.215,108.5,281,208.35,-8.6125,61.15,-8.555,63.275,-2.3,1.98,417.275,2.0525,1.945,0.487775,36.21,3.401,0.16835,-9.725,-8.625,61.375,0.2357,62.935,-2.7
2,9.75,0.49,-7.5,1.85,-0.1,61.0925,3.65,0.7,51.34,393.6,327.75,1.9,-6.7,0.864675,-6.88,13.3,258.725,15.7525,105.775,15.2,129.75,281.8775,208.2825,-8.315,58.275,-8.31,60.175,-1.785,1.9,416.9,2.005,1.96,0.5145,61.56,5.905,-0.080145,-9.3,-8.5,58.95,0.26295,90.825,-2.625
2,10.25,0.48,-6.92675,1.8475,-0.15538,64.375,4.0158,0.69,49.255,393.3,369.75,1.9,-6.2,1,-6.3075,15.25,306.85,18.3025,121.4,19.025,155.625,283,212.75,-8.155,56.425,-8.1025,58.55,-1.33,1.96,416.65,1.97,1.88,0.53425,79.17,7.1495,0.01253,-8.5,-8.1,56.6,0.34915,111.2825,-1.275
