DOY2,HR2,FC,LE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_2_1_1,NETRAD
1,0.25,6.53142254542016,10.6449552387017,0.976264100453902,17.507289364983,7.35196342580616,1.75929207371114,430.351321783517,10.1017017075242,449.550590856374,9.15306434609669,439.152642650346,449.610277902794,9.15529486477451,444.040424423269,449.839309513033,9.07601985776948,439.588659121053,449.84198679518,9.44707080628853,437.750971959344,450.096013386436,9.11602043727877,431.147792163103,450.473079439707,9.04010598085686,434.785370081883,7.35474701654385,10.3321546396042,0.411183930117407,6.25475,5.4195,2.5615,1.895,0.6905,9.7126,9.718,9.67651,9.7093925,8.95001999999999,9.69596,8.898825,99.85209625,99.05,6.29637999999999,7.92,7.685,7.4735,7.8205,8.074,2.9,-0.253500000000001,4.5,0.940749999999999,333.1425,352.175,351.82,354.135,0.24,0.43,0.44,0.38025,0.2205,0.2305,0.334,0.12,0.06,0.15,5.854075,5.974125,6.45835,6.6699,6.772325,6.860975,8.0694,8.65035,9.3175,6.30115,5.066625,6.61895,6.759375,7.432575,8.107325,8.5425,11.1428,6.124075,6.20795,6.4588,6.714025,6.682475,7.441625,7.48515,7.8773,5.58755,5.5661,6.178625,5.6518,6.09805,7.4532,8.45405,10.02685,12.259725,4.81315,4.94395,5.231025,5.66525,5.830175,6.4108,9.431725,9.322025,11.63015,1.068625,1.53225
1,0.75,1.45821690278249,17.0705803585473,0.909246446430935,17.1446585477366,5.40159584069098,1.74396631467599,426.985545142893,10.322035216348,449.624519449283,9.39931144364189,435.218034637641,449.542875317228,9.42767292811504,434.517207709537,449.361997368687,9.42253228890578,435.016215681579,449.679543893498,9.6396607594477,437.338847231099,450.617987356441,9.17403578109273,435.287382613771,450.311480013236,9.20318296628848,436.51496811358,7.46142530872162,10.3089445296688,0.753051787336342,6.468,5.81,2.6305,1.9225,0.7235,9.6440875,9.6454,9.601105,9.63897,8.81726749999998,9.67592,9.11314,99.83231175,98.9525,5.35356,8.018,7.91175,7.7425,8.1495,8.19349999999999,3.0175,-0.28,4.6525,1.1325,331.8425,352.885,352.0675,352.3125,0.24,0.43,0.44,0.39,0.22025,0.2305,0.33,0.11,0.0602499999999999,0.14075,5.852275,5.967275,6.444375,6.6504,6.7559,6.86165,8.0694,8.65025,9.317475,6.26135,5.04315,6.58865,6.7518,7.43565,8.108,8.5554,11.143675,6.09395,6.213475,6.40865,6.7019,6.696175,7.43955,7.483125,7.875375,5.585575,5.56995,6.14055,5.664475,6.098075,7.459175,8.45005,10.023075,12.257725,4.864025,4.943125,5.261175,5.65765,5.842025,6.4079,9.430175,9.318075,11.627625,2.039725,0.81
1,1.25,4.07402071909068,24.3684733690576,0.957467534731578,14.0006421150832,15.722982715288,1.82694409401316,428.40790455888,8.50757025258115,448.770099542611,9.77433189168088,434.059954369218,449.268288114504,9.72282377821403,434.589691084245,449.564845458521,9.56131617735623,439.741121707397,450.252603902802,9.77284577467724,439.67773337922,449.532597984324,9.58537331389236,432.850970928738,450.475345187293,9.39116474477837,433.835307853284,7.54583210750449,10.4330170285023,0.429780975064599,6.618,5.509,2.61025,1.982,0.678999999999999,9.690455,9.722,9.650125,9.6749475,8.75016500000001,9.713805,9.117845,99.812907,99.5625,5.255535,8.15649999999999,8.02624999999999,8.21099999999999,8.212,8.47449999999999,2.9175,-0.13625,4.4175,0.864249999999999,350.345,353.6725,354.3925,353.0725,0.24,0.43025,0.44025,0.38,0.23,0.23,0.34,0.11,0.07,0.17,5.8891,5.982675,6.43225,6.629925,6.739475,6.8587,8.06945,8.648125,9.31645,6.2797,5.072275,6.60615,6.743225,7.447,8.1091,8.5894,11.1429,6.055825,6.2318,6.35745,6.6917,6.7079,7.440425,7.4811,7.8744,5.6064,5.5887,6.106225,5.67715,6.095225,7.457375,8.44605,10.0203,12.255725,4.969075,4.946525,5.290375,5.6446,5.854875,6.4059,9.4298,9.314125,11.62515,1.0505,1.83250000000001
1,1.75,2.91827343029316,13.5874907573898,0.877622818291126,15.4425038325027,15.0253934144187,1.70323971518807,429.147546307707,7.94676082238781,449.158719815379,9.97696667033368,435.963401971717,449.242660790076,9.38671538668419,435.638594212903,449.270945215596,9.98083880734183,439.184557788199,450.316862248109,9.96950934703637,439.970872847849,450.093199087648,9.73028850699772,437.224130167488,449.996225428125,9.6269929147946,437.525230883851,7.13065941077097,10.4723703756631,0.445648065465453,6.354,5.2605,2.402,1.812,0.637,9.616595,9.7072,9.58857,9.6154025,8.99677499999999,9.6190725,8.99694,99.84806375,99.2905,5.55616,8.44574999999999,8.40724999999999,8.42199999999999,8.6365,8.29874999999999,2.9,-0.2395,4.5,0.892999999999999,350.88,352.1975,360.305,354.96,0.24,0.43,0.44,0.39,0.23,0.23,0.34,0.11,0.07,0.1505,5.95515,6.017075,6.416225,6.6104,6.721075,6.8557,8.06945,8.648075,9.315425,6.313975,5.0971,6.6236,6.735425,7.4567,8.110725,8.5964,11.141125,6.010475,6.280225,6.318,6.67955,6.7196,7.443225,7.4791,7.872475,5.639725,5.628225,6.0769,5.686875,6.09335,7.45615,8.43815,10.015975,12.253725,5.124725,4.951425,5.31955,5.631225,5.86575,6.404675,9.429,9.310175,11.622625,1.5082,1.29224999999999
1,2.25,1.76410440576456,12.5201261663175,0.881845002540368,16.0081478996848,13.8605730804304,1.75622370782367,429.534060341988,11.0569338160074,449.637270916352,9.31027504071837,436.990768043104,449.776432357757,9.33945902329627,436.009696282203,449.862586765303,9.30987686088054,438.811273568822,451.070155354977,9.66639111168328,439.282444972586,450.455090672368,9.35849638392227,437.498421399909,451.220309450066,9.19525674041811,438.273707351801,7.55908629975742,10.379292946011,0.488298035360034,6.60325,5.458,2.4245,1.7475,0.673,9.426705,9.4558,9.3382375,9.337725,9.1432225,9.051705,8.4803575,99.8543025,99.3175,5.752025,8.68374999999999,8.63524999999999,8.60124999999999,8.6785,8.4925,2.935,-0.19025,4.635,0.878499999999999,351.9925,351.475,360.8075,353.8425,0.24,0.43,0.44,0.38,0.23,0.23,0.334,0.12,0.06,0.14,6.0535,6.072775,6.401275,6.589875,6.70365,6.85275,8.069725,8.64705,9.314425,6.368475,5.101575,6.644925,6.72785,7.46545,8.11425,8.5835,11.138125,6.064375,6.3497,6.3127,6.667325,6.730325,7.44795,7.4771,7.872475,5.70425,5.574475,6.0481,5.697575,6.09105,7.4533,8.433875,10.012425,12.2542,5.18245,4.919075,5.35135,5.61935,5.8766,6.402675,9.42855,9.306225,11.62015,1.4439,0.18975
1,2.75,1.08738607252506,11.9632306444055,0.949721985422999,13.4740839771549,9.4817743922043,1.83586324076303,430.629955268898,11.0997397050058,449.631932779975,10.0427724842947,438.112169262781,449.768292352356,9.99766391775785,435.269454396104,449.74704258435,9.98817213930342,436.023320283314,451.043921071106,9.94286926182427,439.320659020109,449.810194680832,9.70642727656316,438.174105841096,450.803071279853,9.49537252581462,439.968029292387,7.4406108613594,10.7918581191106,0.622212563069303,6.511,5.3895,2.382,1.722,0.69075,9.58858,9.637325,9.48484,9.4535875,9.135665,9.17209,8.43386,99.889597,99.23025,5.92695999999999,8.685,8.574,8.3505,8.6715,8.4935,2.92,-0.182,4.5,1.068,336.64,351.66,357.255,354.055,0.24,0.44,0.44,0.3705,0.2305,0.23,0.33425,0.11,0.06,0.1305,6.11215,6.12925,6.3947,6.57705,6.69035,6.859825,8.07045,8.649075,9.3162,6.4308,5.09125,6.672675,6.721325,7.467525,8.1152,8.5795,11.139875,6.12605,6.41545,6.32335,6.65635,6.741,7.45225,7.4752,7.87205,5.765525,5.5577,6.01905,5.709675,6.0881,7.451725,8.4358,10.01395,12.2555,5.2461,5.02085,5.3804,5.607375,5.887425,6.403175,9.4269,9.306825,11.6203,0.574774999999989,0.545999999999997
1,3.25,1.04715847770162,10.4442983140378,1.0309993813054,12.1104861176673,12.305021784633,1.75214994305024,429.000783186306,10.988890969177,449.314178722304,10.1408805991726,435.43203517262,449.48080775259,9.94136109246881,436.675911555672,449.745389050327,9.92279131326499,439.162977183004,451.31526168814,9.82194467988324,438.181567531794,450.074637271249,9.50427334773702,438.563105701862,450.463819254584,8.77914166432776,439.509636533333,7.23753424782186,11.0872393848153,0.632365322436909,6.422,5.391,2.437,1.825,0.702,9.7287075,9.83425,9.7063675,9.68298,9.101825,9.3415875,8.6066025,99.90615625,99.2365,5.65549999999999,8.5935,8.6415,8.3565,8.515,8.367,2.9225,-0.21,4.4,0.926,335.9375,353.0025,355.2125,353.96,0.24,0.43,0.44,0.38,0.23,0.24,0.34,0.11075,0.06,0.13075,6.073875,6.17025,6.390475,6.55555,6.679025,6.8574,8.072175,8.648,9.316125,6.46245,5.08055,6.69635,6.720725,7.46165,8.113625,8.5811,11.137225,6.179825,6.4728,6.319975,6.645,6.740825,7.4552,7.4733,7.8732,5.780075,5.57515,6.0465,5.715075,6.086475,7.451725,8.4301,10.0103,12.252675,5.28945,5.069525,5.40815,5.591875,5.896125,6.401525,9.4272,9.302975,11.62045,-0.8875,1
1,3.75,1.24691475131284,12.2048170268089,0.99055997799311,30.5412245189344,12.5098492355543,1.92155304895514,428.938752848063,10.9324716071963,449.60626416003,9.7129666871028,437.030357253645,449.700370466028,9.71056780289169,437.090763658516,449.930285658535,9.89918326828477,436.8074056125,451.966434250462,9.87259948802245,438.147277401212,449.890663169154,9.04715314377117,437.583505517157,450.528777286057,8.81879500483849,439.001062684858,7.56890676805011,10.7333613804295,0.635620528928902,6.965,5.95,2.67675,1.879,0.751,10.0236925,9.819,9.7085625,9.67422499999999,9.24632749999999,9.5064,8.9781225,99.903749,98.91625,5.414675,8.83875,8.74325,8.587,8.795,8.3905,2.9225,-0.16,4.6225,0.8525,352.3725,355.6875,354.24,354.4,0.24,0.43,0.43075,0.38075,0.23,0.23,0.3345,0.11,0.06,0.13075,6.037475,6.182725,6.37985,6.5376,6.66175,6.8592,8.073625,8.649875,9.31775,6.481225,4.8848,6.72875,6.73675,7.4564,8.11675,8.7398,11.14075,6.2755,6.535,6.338,6.6475,6.739875,7.4582,7.471375,7.8733,5.80525,5.6184,6.087375,5.713625,6.086,7.452125,8.433125,10.01075,12.25315,5.301325,5.0998,5.4102,5.5794,5.905375,6.403,9.426625,9.303875,11.624375,0.733600000000005,5.58
1,4.25,4.28524687244918,18.792705128327,1.05780971500015,17.6610932817491,8.73401918878626,1.90372128862398,431.764429827442,10.9072103110458,449.607169992761,8.49426634185728,437.521250577647,449.627843664999,8.45764176393561,437.625762674655,449.607764579927,8.47978356448139,436.955468693958,452.420099243642,8.65645379209025,437.293763444735,450.42912717039,8.32108623830773,437.107784025327,450.742878962508,8.27179714600989,437.041229369706,7.74386505686861,10.8771205656369,0.518482892428087,6.92375,5.68875,2.539,1.7075,0.70625,10.08785,9.783675,9.8605,9.8306925,9.40823,9.15640999999999,8.830325,99.907363,98.876,5.75403499999999,9.104,8.839,8.895,8.6775,8.437,2.925,-0.141,4.5,0.747,337.955,353.47,353.28,354.52,0.24,0.42,0.43,0.38,0.23,0.22,0.33475,0.11,0.06,0.13,6.0244,6.2024,6.3883,6.515,6.661875,6.8562,8.0739,8.6478,9.3153,6.501,4.855475,6.7584,6.75095,7.4505,8.1124,8.7243,11.1369,6.2569,6.5606,6.3263,6.6429,6.7375,7.4603,7.4731,7.87475,5.8005,5.6379,6.1157,5.7104,6.0835,7.4507,8.42845,10.0057,12.25115,5.3156,5.1226,5.415625,5.567125,5.9126,6.40095,9.4245,9.2977,11.6186,1.86509999999999,3.1455
1,4.75,1.37958176199441,17.7237949194504,1.06224990074977,13.2887118364483,10.379220982717,1.86724763220878,434.835869036744,10.6356848093486,448.989929019958,9.38632576113892,439.883010657276,449.012972687595,9.41131896942096,435.782327491853,449.302867989958,9.5233048874945,437.310424335057,452.358089866859,9.91349771540361,438.214822502,449.702085631531,9.5373091376487,438.396359282251,450.173681925179,9.18243787858098,437.477141321752,7.85163628142839,11.1005305517675,0.4687077677772,7.135,5.80875,2.603,1.74375,0.725,9.23155,8.88875,9.036825,9.02898,8.847445,8.6314675,8.207775,99.938917,99.2,4.91705,8.824,8.653,8.689,8.78,8.508,3,-0.157500000000001,4.7,0.7485,338.655,350.48,350.71,353.15,0.24,0.43,0.44,0.38,0.23,0.23125,0.34,0.11,0.06,0.13,5.9862,6.2204,6.4104,6.4913,6.6573,6.8542,8.074625,8.6477,9.3151,6.5194,4.82885,6.7767,6.7661,7.4436,8.1098,8.714,11.1369,6.2077,6.5305,6.3252,6.6416,6.7347,7.4567,7.4731,7.8743,5.8171,5.6333,6.1495,5.7067,6.0811,7.4481,8.422775,10.002,12.25,5.3365,5.1482,5.4152,5.5475,5.9083,6.3997,9.42265,9.2939,11.6162,1.06975,4.54974999999999
