DOY2,HR2,CO2_1_1_1,H2O_1_1_1,CH4_1_1_1,FC_1_1_1,FCH4_1_1_1,SCH4_1_1_1,G_1_1_1,H_1_1_1,LE_1_1_1,WS_1_1_1,USTAR_1_1_1,PA,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,T_BOLE_1_1_1,T_BOLE_2_1_1,NEE
1,0.25,410.66875,0.699226725,2021.462,-0.023995375,0.2846895,-1.056843,-21.94,-11.74693,-0.48794155,1.175721,0.0992292075,95.24266,-15.545675,-16.66,-17.32,-17.898335,-18.171665,-8.05,-5.306,-3.8756665,-1.3165,0.97631665,2.7531665,3.3039505,-33.968605,0,0,0.1990333,234.7104,246.9147,-18.421665,-18.64333,0.0142979025
1,0.75,410.0028,0.706157375,2021.28875,0.01821071,0.693846375,-0.723430175,-22.3325,-11.894925,-0.50775995,1.2215395,0.105709725,95.2426025,-15.33717,-16.653335,-17.3049975,-17.488335,-17.7133325,-8.06500075,-5.34391675,-3.9175835,-1.3185,0.965416675,2.72800025,3.3082495,-32.406305,0,0,0.17102265,232.317275,253.6526,-18.086665,-18.5475,0.02540184
1,1.25,409.50355,0.7271297,2020.659,0.03847227,-0.116079435,-0.67387705,-22.76,-12.22383,-0.56920625,1.2584295,0.10768355,95.239825,-15.5553225,-16.7275,-16.830835,-17.376665,-17.405835,-7.9769165,-5.4174165,-3.95350025,-1.337833,0.968574975,2.72208325,3.30230775,-31.248125,0,0,0.19821445,239.224,254.807,-17.7916675,-17.680835,0.0110698805
1,1.75,410.475375,0.707050825,2019.243,0.02449816,0.4725977,-0.595069075,-23.56917,-10.82514,-0.390684275,1.245297,0.108918275,95.24725,-15.4727925,-16.82,-17.0575,-17.37,-17.51083,-8.02999975,-5.36275075,-3.99625025,-1.35958325,0.955333325,2.72425,3.296799,-29.6860975,0,0,0.191357875,239.582475,256.1524,-17.6491675,-17.6125,0.01380812
1,2.25,408.919425,0.7002654,2019.4095,0.00314800975,1.09030975,-0.9889943,-23.62,-10.37149,-0.32401655,1.25604475,0.10963385,95.25475,-15.5375,-16.8175,-17.025,-17.276665,-17.661665,-7.8530835,-5.28774975,-3.98725,-1.38625,0.959500025,2.72924975,3.29040725,-31.62033,0,0,0.16632225,236.0593,253.8085,-18.0916675,-17.9075,0.04407698
1,2.75,410.3185,0.7054401,2022.119,0.017034685,-0.5072009,-0.7681903,-23.81667,-10.10411,-0.385637975,1.239131,0.0994222925,95.2665075,-15.56446,-17.01667,-17.17,-17.49,-17.89,-7.923,-5.38,-4.069,-1.401,0.956,2.708667,3.30555,-30.7736,0,0,0.1622007,238.6572,253.91425,-18.04667,-17.89,0.05557676
1,3.25,410.15385,0.7164917,2022.68775,0.0115437475,0.53372395,-0.6991135,-23.72,-9.443329,-0.38329205,1.146688,0.0965773175,95.255,-15.8751925,-17.08,-17.4,-17.93,-17.98,-7.863333,-5.398666,-4.118,-1.456,0.9403334,2.7,3.3049995,-31.1897675,0,0,0.1674548,237.16185,253.39975,-18.16,-18.2,0.027527195
1,3.75,409.73745,0.6802098,2023.162,-0.014508835,0.046475932,-0.451315175,-23.47333,-9.77534775,-0.4058582,1.1576465,0.092465995,95.237495,-15.8312925,-17.54667,-17.66333,-18.14,-18.4,-7.93,-5.440666,-4.151,-1.463667,0.9263334,2.692333,3.294066,-28.95007,0,0,0.1606006,236.07025,252.34765,-18.9,-18.85,0.020814385
1,4.25,409.900025,0.66953235,2022.91725,0.01639988,0.7002319,-0.4795694,-23.748335,-9.577182,-0.287568325,1.1667915,0.0967778,95.235325,-15.92197,-17.0575,-17.6366625,-17.8858325,-18.40583,-7.72416675,-5.35666675,-4.1395,-1.44225025,0.9344167,2.69908325,3.3183335,-28.6542375,0,0,0.177436625,237.854,251.074325,-18.51,-18.63083,0.02849963
1,4.75,408.95515,0.6658413,2020.12775,0.007179943,0.2430502,-0.525516775,-23.86,-9.9972025,-0.2114708,1.2644535,0.09207983,95.19586,-16.22967,-17.15667,-17.89,-18.34,-18.5,-7.77,-5.43,-4.118,-1.484,0.927,2.68,3.32690775,-28.384835,0,0,0.1650925,236.1067,249.6463,-18.76,-18.60667,0.026575775
1,5.25,408.6379,0.6724473,2018.603,0.037889635,-0.6695313,-0.582236325,-24.10333,-10.597925,-0.3104227,1.30896075,0.102550325,95.18565,-16.4939975,-17.55667,-17.91333,-18.5,-18.65,-7.58,-5.449,-4.12,-1.52,0.9233333,2.697333,3.319374,-27.8290825,0,0,0.16234695,233.5105,248.2155,-18.99333,-18.85667,0.0706342225
1,5.75,408.211375,0.675839575,2020.369,0.012134239,-0.8542756,-0.1355393,-24.23,-10.672245,-0.29439975,1.156499,0.1097526,95.172165,-16.31,-17.58,-17.68333,-18.18,-18.40667,-7.74,-5.427,-4.186,-1.512667,0.9290001,2.679667,3.330549,-28.06581,0,0,0.1495681,236.215775,247.68935,-18.90667,-18.92333,0.005080435
1,6.25,408.8495,0.6685743,2018.9645,0.01710714,-0.1309930625,-0.40029695,-24.45667,-10.672035,-0.439269625,1.195556,0.10393815,95.1864,-16.196525,-17.95333,-18.01,-18.27667,-18.34,-7.72,-5.446667,-4.197,-1.494,0.9310001,2.684667,3.3178665,-24.55267,0,0,0.1251026,239.9241,250.07235,-18.53,-18.53667,0.020675275
1,6.75,408.427925,0.6585286,2017.422,0.017269545,-0.049063275,-0.7650175,-24.19333,-10.98023,-0.32764545,1.16980825,0.110409075,95.1912325,-16.5721525,-17.63,-18.25667,-18.24,-18.94333,-7.916667,-5.58,-4.23,-1.513667,0.9256666,2.664667,3.31711675,-27.961225,0,0,0.1575173,239.62485,254.1684,-19.01,-18.99333,0.037182155
1,7.25,408.291525,0.6505657,2012.853,0.03631461,0.3963429,-0.5519893,-24.19667,-8.33147,-0.2449576,1.2189875,0.1076,95.16799,-16.514415,-17.67333,-17.69666,-18.26,-18.56333,-7.88,-5.6,-4.206333,-1.511667,0.922,2.661333,3.316775,-26.207265,0,0,0.131166675,239.12865,254.4081,-19.06,-19.05333,0.023704095
