DOY2,HR2,USTAR,H,LE,NEE,FC,SC,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,CO2_1_1_1,WS_1_1_1,TA_1_1_1,TA_1_2_1,RH_1_1_1,RH_1_2_1,PA,G_1_1_1,G_1_1_2,SW_IN_1_1_1,SW_OUT_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_2,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,NETRAD_1_1_2,PPFD_IN,PPFD_OUT,T_CANOPY_1_1_1,T_CANOPY_1_1_2,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_2,TS_2_2_2,TS_2_3_2,TS_2_4_2,TS_2_5_2,TS_2_6_2,TS_2_7_2,TS_2_8_2,TS_2_9_2,T_CANOPY_2_1_2,T_CANOPY_3_1_2
1,0.25,0.9348855736,4.64503450795,12.418763494,1.3234780214,1.207776401025,0.177967407875,1.9672645,1.4546327,0.9445237,0.693281374999997,410.49504456,6.332515275,1.67575,0.744249999999997,92.115,98.5275,97.9619618,-0.629363875,-0.1635,3.231040955875,1.4486739255,0.302913350275,2.111849015875,293.7476907425,303.2828915075,0.998638090324964,7.202705264825,0.49297817825,24.5134725,-1.2811229025,-1.220105202,1.51806,2.5157625,1.55981999999999,1.55375,2.9393725,-0.9448595875,-0.8471007825,-0.480710305,-0.0857849,0.1630859,0.5660706,0.7402254075,0.705979165,1.014244925,-5.4374364,-5.338378175
1,0.75,0.979236843999999,8.057190109775,14.1488835575,1.505533219675,1.4647205473,0.30396614325,1.9732496,1.527258,0.9516132,0.680063199999998,409.99878108,6.4769176,1.84675,0.712749999999999,91.7,97.482275,97.957928,-0.645768625,-0.1635,3.168310580325,1.3965522056,0.20378694925,2.17075488425,295.41285933,303.8821187325,0.58091317827496,11.4933510168,0.3813286345,22.93401,-1.0224931165,-1.361630625,1.4636125,2.69441499999999,1.3231,1.53967999999999,2.9583425,-0.9439392,-0.8481481475,-0.481632215,-0.0857849,0.1630859,0.5660706,0.7398723625,0.705979165,1.014244925,-5.45195435,-5.3404175
1,1.25,0.930976373900001,8.04372026254999,12.990660463,1.4305140262,1.3860122836,0.2184023769,1.91222625,1.46635915,0.9349727,0.898606549999999,409.83860267,6.318757925,1.78075,0.640749999999996,91.9075,98.67485,97.9748792,-0.6236975,-0.160230000000001,3.25988054565,1.3931323283,0.119454499425,1.97712401549999,294.2506962075,301.9815778,1.14092795082497,10.7569128181,0.5071741989,26.7605799999999,-1.4227644145,-1.3987346585,1.5201,2.59752,1.503,1.54997,2.9260475,-0.95406368,-0.8488464,-0.4751790625,-0.0857849,0.1621595675,0.5660706,0.7402254075,0.705979165,1.014244925,-5.163084675,-5.05867775
1,1.75,0.886744018799998,6.06752882652497,12.471220184,1.406531221,1.1975951386,0.1373590568,1.8842574,1.524748,0.8943418,0.578089999999999,416.691716845,6.2733962,1.98524999999999,0.927749999999997,92.315,99.0742,97.926692,-0.6553975,-0.186390000000003,3.10358361795,1.2991206029,0.250271234875,1.977635076875,294.274779965,302.9631759575,2.10730071885,10.18345948225,0.493469260275,22.874144,-1.5024421965,-0.956155026275002,1.495525,2.6767875,1.56931,1.5564025,2.93343,-0.9559045275,-0.8488464,-0.4788665575,-0.0857849,0.160306975,0.5660706,0.7395193175,0.705979165,1.014244925,-5.138882825,-5.14144785
1,2.25,0.862800759799999,5.60255064957499,13.782164132,1.3664598343,1.276322192875,0.17040645325,1.8221782,1.3568214,0.8652934,0.744629799999998,410.29063718,6.03571275,1.93649999999999,0.735849999999997,91.715,98.5975,97.89443,-0.6553975,-0.155325,3.03174061415,1.38192350635,0.131986446375,2.014543069675,294.122834035,303.05508478,2.82088845367495,11.8715081585,0.6040876115,20.489377,-1.2177745665,-0.727078463100004,1.4558225,2.650075,1.822375,1.54745999999999,2.9336675,-0.957396235,-0.8488464,-0.4733352425,-0.0857849,0.1621595675,0.5660706,0.7391663,0.705979165,1.014244925,-5.297967825,-5.1987124
1,2.75,0.8648027108,4.07755656999998,13.79022906425,1.524618275,1.39076318575,0.16655021665,1.7959134,1.4107418,0.8504598,0.6741668,409.5812154075,6.2206328,2.31,0.890424999999995,91.6075,99.3587,97.8581582,-0.634,-0.1839375,3.29694539295,1.315508095775,0.212252493225,2.13510525115,293.85210666,301.5472412775,2.07903198629998,12.720568472,0.50659863015,26.6090715,-1.269278901,-0.542109877,1.45342,2.6798425,1.79196,1.58803499999999,2.9506,-0.9539050275,-0.847799035,-0.4696477475,-0.0857849,0.160306975,0.5660706,0.7391663,0.705979165,1.014244925,-5.225885775,-5.2660731
1,3.25,0.953528566899998,7.829924982,14.895843661,1.3461846626,1.2329994369,0.2949830302,1.927808,1.5145691,0.908909899999999,0.808885399999999,410.04853385,6.4532617,2.287,0.959999999999996,91.6075,99.325,97.832642,-0.634,-0.1839375,3.399709898,1.212478094825,0.241610571875,2.042120501825,294.4029381075,303.085917335,0.648530962349957,10.68651904325,0.6249251226,26.2759275,-1.4833923406,-1.130070134,1.407895,2.6387025,1.79271999999999,1.58038,2.94043,-0.9539050275,-0.846053445,-0.46872591,-0.0857849,0.1621595675,0.5660706,0.7391663,0.705979165,1.014244925,-5.1936725,-5.4982144
1,3.75,0.9057886387,6.19192962115,14.25315544675,1.49659354305,1.4013531816,0.2049585488,1.8385787,1.4777665,0.8947833,0.6441038,410.47858889,6.03769055,2.56425,1.06125,91.615,98.131825,97.8225158,-0.634,-0.188025,3.349436860175,1.521078451175,0.0701918951999997,1.9627703474,295.9679529825,303.45052541,4.01749498467495,13.0931272869999,0.5354777694,27.8435225,-1.13925227515,-0.654821742,1.422375,2.62236,1.23075,1.58434,2.942065,-0.9528576625,-0.8443078275,-0.467804,-0.0857849,0.1621595675,0.5651413675,0.7391663,0.705979165,1.014244925,-5.572946325,-5.5657959
1,4.25,0.9122976104,8.20109473319998,15.0409014805,1.4614622714,1.303714265375,0.114864628,1.86780715,1.5249622,0.93233975,0.7138396,411.32888305,6.38596939999999,2.3965,0.97925,92.10195,98.610375,97.8242,-0.634,-0.188025,3.27583617745,1.342476270625,0.272571090024999,2.04401104215,293.980722135,303.610465925,3.290805300125,14.72216879,0.52871113315,26.8123819999999,-0.920637932749999,-0.378867621699998,1.423365,2.588875,1.22301500000001,1.59769999999999,2.920175,-0.95250855,-0.843958715,-0.467804,-0.0857849,0.159457855,0.5660706,0.7391663,0.70562612,1.014244925,-5.76783085,-5.6347634
1,4.75,0.84455760805,5.82163340855,17.565214338,2.097483696475,1.3906311664,0.316969569824997,1.83699625,1.5288777,0.895297949999999,0.562728949999999,411.5831528,6.249436425,2.16775,0.746999999999998,92.099775,98.6925,97.8438512,-0.634,-0.187820625,3.261689419775,1.3495393635,0.270651569574999,2.2478661972,295.9054316825,304.1513724625,2.89859660447492,14.6221918725,0.502574435000001,20.276806,-0.874183280224998,-0.217560636649997,1.3670875,2.5454,1.16922200000001,1.613375,2.94676,-0.95250855,-0.84452854,-0.467804,-0.0857849,0.1620824275,0.5660706,0.73981354,0.70562612,1.014244925,-5.697490425,-5.537654
