DOY2,HR2,CO2,H2O,G_1_2_1,G_2_2_1,G_3_2_1,G_1_1_1,G_4_2_1,SG,USTAR,LE,H,FC,SLE,SH,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,TA_1_1_1,TA_1_1_2,TA_1_2_1,RH_1_1_1,RH_1_2_1,WS,PA,TS_1_2_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_1_1,TS_1_3_1,TS_2_4_1,TS_2_2_1,TS_3_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_3_2_1,TS_4_4_1,TS_3_5_1,TS_4_2_1,TS_5_4_1,TS_4_5_1,TS_2_1_1,TS_2_3_1,TS_6_4_1
1,5.25,393.2,2.166,-3.44825,-2.387,-2.8855,-2.61425,-2.787,-3.0655,0.206125,0.20595,1.437,0.0436,0.0762675,0.118625,0.925,0.521139,0.37238,253.9025,260.5125,0.045982375,0.0029942725,-10.71725,-11.068,-11.13175,88.01025,89.0867,3.7325,95.733125,-5.09135,-4.910775,-4.67155,-4.224,-2.709675,-0.3425,-5.2558,-5.340625,-3.216625,-3.63255,-3.41,-4.378325,-2.7957,-1.287025,0.2373475,-4.3424,-4.28925,-4.15635,-7.016775,-6.2425,-5.886225,-4.721,-4.543425,-6.2425
1,5.75,391.5,1.269,-3.50175,-2.27825,-2.9385,-2.59325,-2.802,-3.0775,0.210975,0.1722,1.26025,0.0398175,0.05917,0.12385,0.415,0.4735185,0.36339525,252.50575,260.6765,0.04308075,0.0042339675,-10.70325,-10.97325,-11.215,88.6255,89.019725,3.505075,95.75675,-5.0817,-4.9315,-4.67915,-4.214125,-2.707925,-0.34025,-5.26715,-5.375925,-3.22355,-3.64785,-3.408175,-4.5468,-2.79455,-1.269875,0.2143825,-4.3387,-4.2965,-4.15985,-7.0209,-6.247275,-5.890225,-4.80025,-4.5625,-6.247275
1,6.25,393.6,2.084,-3.6135,-2.30325,-2.96025,-2.60175,-2.81625,-3.034,0.2109,0.2344,1.6375,0.04586,0.0702,0.159675,0.1770025,0.6012545,0.42787225,252.83275,262.8165,0.04952075,0.00600691,-10.4815,-10.8285,-10.881,88.38325,88.931875,3.619225,95.778625,-5.075025,-4.9104,-4.713575,-4.252625,-2.7052,-0.3402825,-5.266125,-5.301225,-3.24605,-3.621925,-3.418,-4.6181,-2.7942,-1.27465,0.2073775,-4.365625,-4.317075,-4.150775,-7.024325,-6.26665,-5.889925,-4.7037,-4.53555,-6.26665
1,6.75,393.55,2.183,-3.56175,-2.3505,-2.994,-2.569,-2.74725,-3.00075,0.21175,0.2813,1.365,0.04635,0.0560725,0.1272,0.14975125,0.52655875,0.413397,251.22075,262.696,0.060077675,0.0041480075,-10.881,-11.26375,-11.291,88.313325,89.03635,3.666675,95.765625,-5.060675,-4.9267,-4.749875,-4.31975,-2.710125,-0.33428,-5.3564,-5.4218,-3.258375,-3.54985,-3.422725,-4.6619,-2.70425,-1.299175,0.1879875,-4.408525,-4.35995,-4.1861,-7.022025,-6.274125,-5.88475,-4.788625,-4.564825,-6.274125
1,7.25,393.55,2.20975,-3.462,-2.30875,-2.9295,-2.59225,-2.75575,-2.96575,0.2182,0.21865,1.33325,0.0456175,0.06487,0.088305,-0.2635,0.577661,0.3992925,254.836,261.2885,0.05465995,0.0037606675,-11.02025,-11.20375,-11.384,87.45275,88.95285,3.701425,95.746875,-5.088775,-4.9428,-4.74565,-4.30025,-2.70935,-0.335745,-5.306,-5.2848,-3.26185,-3.613325,-3.414625,-4.6726,-2.73105,-1.3167,0.1659625,-4.3738,-4.333025,-4.151925,-7.02345,-6.27265,-5.88555,-4.7834,-4.519275,-6.27265
1,7.75,393.325,2.20125,-3.5125,-2.2755,-2.98275,-2.6145,-2.7875,-3.13475,0.221825,0.189375,1.237375,0.0505275,0.080595,0.1169,0.86225,0.54455675,0.40467125,256.16,262.38575,0.03728295,0.0042406725,-10.84975,-11.03575,-11.16,87.61025,88.95405,3.616825,95.72675,-5.099,-4.94735,-4.737375,-4.297275,-2.712325,-0.3478275,-5.3122,-5.3134,-3.264025,-3.55055,-3.320675,-4.7122,-2.7312,-1.30795,0.177595,-4.3481,-4.30145,-4.15495,-7.0194,-6.27015,-5.883125,-4.747975,-4.528225,-6.27015
1,8.25,393.1,2.075,-3.57175,-2.291,-3.0175,-2.7205,-2.89225,-3.14425,0.2231,0.2763,1.111,0.05132,0.06693,0.1261,0.90875,0.61843875,0.44456125,255.79625,264.2435,0.10679125,0.06939165,-10.65525,-10.95775,-10.959,87.7029,89.090525,3.61875,95.70125,-5.127425,-4.9544,-4.736975,-4.263375,-2.718325,-0.3441975,-5.4773,-5.56845,-3.256775,-3.630975,-3.314025,-4.636875,-2.72895,-1.260275,0.18615,-4.3441,-4.297225,-4.1725,-7.00915,-6.29105,-5.88015,-4.800075,-4.52115,-6.29105
1,8.75,393.3,1.95375,-3.56625,-2.31275,-3.08375,-2.8005,-2.90075,-3.15025,0.2159,0.2371,1.349,0.04741,0.0793525,0.1014975,2.1805,1.799035,1.4556825,255.90825,263.85425,2.7966975,2.5524025,-10.72925,-11.04625,-11,87.5316,88.9547,3.511575,95.714625,-5.1537,-4.94485,-4.73515,-4.248675,-2.72405,-0.3361525,-5.5089,-5.407,-3.2448,-3.598375,-3.362,-4.58435,-2.7377,-1.2688,0.1847475,-4.355925,-4.306125,-4.170025,-7.001975,-6.292325,-5.882675,-4.804625,-4.541825,-6.292325
1,9.25,393.2,1.942,-3.52925,-2.40075,-3.145,-2.79,-2.886,-3.14875,0.21685,0.3142,1.4125,0.04214,0.1255,0.270175,2.711,10.95105,10.053185,256.65525,263.07375,20.882675,19.9563,-10.7505,-10.95125,-10.98,87.68175,88.441825,3.418325,95.717375,-5.167075,-4.955725,-4.7687,-4.286275,-2.738,-0.3449,-5.4417,-5.2432,-3.30755,-3.684225,-3.436025,-4.5932,-2.7972,-1.222625,0.1882175,-4.385875,-4.332775,-4.1675,-6.999925,-6.290975,-5.884325,-4.927825,-4.581275,-6.290975
1,9.75,393.1,1.9875,-3.5255,-2.35975,-3.1665,-2.803,-2.74125,-3.1665,0.22785,0.2728,2.0225,0.05081,0.20545,0.657125,3.26675,39.4737,44.744125,255.94225,260.3935,68.481,66.6019,-10.62275,-10.93625,-10.633,87.264675,88.159975,3.52275,95.711125,-5.18385,-4.967575,-4.799125,-4.330275,-2.745375,-0.375185,-5.161575,-5.43605,-3.351,-3.756175,-3.407475,-4.66765,-2.83485,-1.306,0.1241925,-4.401275,-4.3564,-4.167375,-7.005575,-6.288375,-5.882275,-4.8796,-4.533125,-6.288375
1,10.25,393,2.1445,-3.53375,-2.422,-3.151,-2.77575,-2.736,-3.133,0.23855,0.2861,2.0905,0.05849,0.260925,1.186,6.48775,77.9361,84.01755,255.0505,262.924,132.6725,138.0525,-10.36375,-10.53325,-10.322,87.68275,88.3291,3.717025,95.70775,-5.206475,-4.971775,-4.815025,-4.318875,-2.763325,-0.37436,-5.3898,-5.3642,-3.327525,-3.79765,-3.440325,-4.69795,-2.793575,-1.313,0.0877325,-4.413875,-4.352325,-4.1816,-7.025,-6.337525,-5.9322,-4.86675,-4.546075,-6.337525
1,10.75,392.7,2.3155,-3.531,-2.39025,-3.08225,-2.732,-2.7155,-2.99,0.2382,0.4227,3.388,0.05035,0.34455,1.218,8.18625,132.4035,121.606,255.174,265.489,209.51425,222.62175,-10.1135,-10.1385,-10.24875,87.43125,88.299025,4.0142,95.721625,-5.24205,-4.973525,-4.8397,-4.343425,-2.790525,-0.3894575,-5.5218,-5.2373,-3.2936,-3.898325,-3.426625,-4.6889,-2.8112,-1.321525,0.1085525,-4.433225,-4.3668,-4.1844,-7.0346,-6.350575,-5.9216,-4.920025,-4.54895,-6.350575
1,11.25,392.5,2.46025,-3.472,-2.3615,-3.078,-2.7175,-2.585,-2.91625,0.255375,0.459375,3.14325,0.0629125,0.337875,1.42725,9.75575,182.205,154.85875,258.15975,268.19875,290.54475,294.4345,-9.5167,-9.90855,-9.70565,87.36325,87.897825,4.189975,95.719,-5.2421,-4.997625,-4.857225,-4.3201,-2.84125,-0.38767,-5.13285,-5.448275,-3.289175,-3.794875,-3.45665,-4.6753,-2.832425,-1.324775,0.0859275,-4.448575,-4.374825,-4.185275,-7.034225,-6.3324,-5.92515,-4.913075,-4.53055,-6.3324
1,11.75,392.575,2.48975,-3.458,-2.35275,-3.073,-2.7565,-2.598,-2.93975,0.2723,0.57135,3.661,0.054005,0.324475,1.426,11.775,210.562,178.63075,258.774,270.68875,340.28525,355.57075,-9.0759,-9.3816,-9.127,87.03375,87.722825,4.127075,95.72625,-5.2126,-4.99295,-4.822075,-4.314525,-2.843625,-0.371405,-5.3845,-5.3772,-3.2878,-3.85655,-3.5153,-4.697625,-2.95975,-1.30685,0.104515,-4.42885,-4.355475,-4.178925,-6.94385,-6.28125,-5.9288,-4.816,-4.523575,-6.28125
1,12.25,392.5,2.41,-3.33875,-2.35625,-3.053,-2.77775,-2.494,-2.86075,0.2642,0.650375,3.724,0.0526475,0.3032,1.3165,13.095,231.97275,199.16825,257.9755,271.474,372.81725,393.11625,-8.6687,-8.92985,-9.188675,86.27725,86.9001,4.24065,95.713875,-5.174225,-5.007125,-4.83535,-4.30285,-2.786125,-0.37516,-5.31385,-5.337925,-3.2417,-3.788125,-3.41625,-4.687175,-2.91045,-1.309875,0.1041575,-4.403225,-4.31955,-4.147775,-6.95095,-6.23605,-5.9179,-4.85035,-4.511425,-6.23605
1,12.75,392.6,2.504,-3.3445,-2.388,-3.00175,-2.708,-2.46675,-2.83975,0.266875,0.86255,3.5605,0.050185,0.2475,1.2485,13.375,249.56475,209.43725,258.258,272.89325,408.33825,427.23475,-8.143075,-8.12455,-8.369225,85.65725,86.450425,4.15575,95.711125,-5.1818,-5.02265,-4.836775,-4.31535,-2.803,-0.383245,-5.362025,-5.2946,-3.2308,-3.787975,-3.430425,-4.658,-2.899775,-1.2641,0.11659,-4.39465,-4.33175,-4.164525,-6.9845,-6.1709,-5.886325,-4.776175,-4.4982,-6.1709
1,13.25,392.55,2.5735,-3.3155,-2.316,-2.927,-2.616,-2.43525,-2.76525,0.259825,0.98865,5.106,0.055835,0.2035,0.944175,11.52,255.419,211.79525,258.48875,274.252,412.657,436.364,-7.547925,-7.5123,-7.78725,84.30625,85.8496,4.224125,95.67525,-5.193675,-5.020625,-4.845325,-4.336475,-2.840775,-0.42208,-5.41505,-5.3886,-3.19535,-3.841075,-3.4646,-4.66445,-2.869075,-1.28865,0.1542875,-4.3891,-4.323025,-4.159625,-6.96825,-6.1409,-5.867525,-4.76,-4.483775,-6.1409
1,13.75,392.4,2.601,-3.287,-2.367,-2.86675,-2.437,-2.387,-2.7445,0.2636,0.8719,4.06875,0.05671,0.191475,0.744475,11.36,252.4685,205.79175,257.77,275.46725,395.793,419.44,-7.072875,-7.47985,-7.765525,84.0539,85.7043,4.40315,95.648625,-5.1645,-5.022175,-4.8553,-4.349825,-2.847975,-0.416315,-5.4756,-5.47805,-3.216175,-3.642325,-3.40005,-4.708025,-2.89385,-1.262825,0.176575,-4.455375,-4.389825,-4.25485,-6.909475,-6.150475,-5.8464,-4.72995,-4.4801,-6.150475
1,14.25,392.1,2.61725,-3.253,-2.282,-2.8295,-2.45875,-2.32475,-2.65125,0.2539,0.5647,4.004,0.04587,0.15925,0.615525,8.00775,231.67075,185.1245,256.45,276.06775,368.75,378.96175,-6.865325,-7.13425,-7.23755,82.850225,85.446825,4.3417,95.654375,-5.125975,-5.0115,-4.844775,-4.34845,-2.85145,-0.4306725,-5.4724,-5.480125,-3.22605,-3.562725,-3.366175,-4.633,-2.8665,-1.245625,0.2342825,-4.467275,-4.379975,-4.24845,-6.9156,-6.134575,-5.850125,-4.720275,-4.46115,-6.134575
1,14.75,392.15,2.621,-3.33925,-2.2325,-2.76625,-2.48325,-2.3965,-2.665,0.2542,0.752725,2.8805,0.064795,0.11215,0.249475,5.804,198.376,158.20525,256.827,274.4225,322.35925,320.7025,-6.82725,-6.95035,-6.90475,82.9216,85.1647,4.32235,95.65175,-5.1133,-4.973525,-4.819075,-4.33925,-2.853625,-0.434975,-5.47515,-5.393475,-3.243125,-3.616525,-3.339425,-4.6555,-2.8127,-1.243325,0.195735,-4.4126,-4.303325,-4.217675,-6.878875,-6.158275,-5.858125,-4.73525,-4.513925,-6.158275
1,15.25,392.225,2.633,-3.33425,-2.2105,-2.78775,-2.40225,-2.35475,-2.70775,0.2549,0.729075,0.9109,0.0566275,0.1007,0.09658,5.1515,158.4555,129.62775,256.216,274.60825,257.685,246.18425,-6.6195,-6.695275,-6.867,83.3573,85.63905,4.205025,95.676125,-5.04305,-4.9835,-4.81495,-4.3051,-2.847725,-0.3476775,-5.42255,-5.298725,-3.237025,-3.68395,-3.33865,-4.635725,-2.82165,-1.25675,0.16451,-4.448525,-4.342825,-4.23575,-6.8931,-6.193225,-5.881775,-4.703,-4.553725,-6.193225
1,15.75,392,2.6485,-3.31325,-2.2275,-2.818,-2.30125,-2.3055,-2.69475,0.24575,0.62775,0.048425,0.058755,0.042135,0.01476,2.86625,110.908,89.427875,257.474,274.0545,179.452,167.48675,-6.613475,-6.862475,-6.9603,84.4579,86.112825,4.09305,95.7075,-5.026475,-4.9542,-4.819875,-4.3073,-2.802375,-0.32098,-5.2403,-5.1654,-3.241875,-3.5608,-3.409575,-4.6917,-2.8234,-1.240625,0.19179,-4.3574,-4.279375,-4.20005,-6.90145,-6.2046,-5.892525,-4.644725,-4.55735,-6.2046
1,16.25,391.8,2.633,-3.34725,-2.248,-2.7435,-2.30625,-2.38725,-2.6745,0.2386,0.3456,-0.46,0.04786,0.005394,-0.02832,0.879775,60.0903,50.37615,259.686,272.1475,103.357,96.160875,-6.7835,-7.044025,-7.38605,84.989775,86.88505,3.966925,95.732875,-5.012425,-4.9387,-4.785975,-4.277925,-2.80865,-0.30979,-5.3238,-5.2894,-3.252325,-3.619125,-3.370625,-4.590475,-2.82975,-1.250725,0.173155,-4.306775,-4.23535,-4.098775,-6.866175,-6.219925,-5.901325,-4.719675,-4.563425,-6.219925
1,16.75,392,2.575,-3.16475,-2.26825,-2.726,-2.31925,-2.35825,-2.69375,0.2116,0.30945,-0.275855,0.046525,-0.0105825,-0.0641125,-1.17725,26.9651,22.158625,255.74425,269.9195,49.75725,43.492825,-7.036075,-7.6077,-7.78135,85.861875,86.79235,3.483325,95.737125,-4.995575,-4.90415,-4.76465,-4.28195,-2.772825,-0.3074825,-5.4277,-5.2648,-3.260175,-3.653275,-3.347925,-4.6032,-2.825175,-1.28185,0.1861725,-4.32275,-4.2287,-4.1015,-6.870725,-6.23035,-5.882975,-4.734325,-4.60705,-6.23035
1,17.25,391.95,2.5265,-3.18625,-2.266,-2.72475,-2.24275,-2.3775,-2.69325,0.2131,0.183575,-0.477125,0.04859,-0.0313,-0.0604725,-2.358,6.40201,5.6613925,254.82075,267.98525,13.220525,12.7159,-7.3996,-8.0529,-8.262475,86.49085,87.562725,3.360575,95.72575,-4.988775,-4.8796,-4.70445,-4.25145,-2.791175,-0.30847,-5.3295,-5.2765,-3.3048,-3.52685,-3.410375,-4.4215,-2.81675,-1.25535,0.2061625,-4.2464,-4.19175,-4.12935,-6.869,-6.248175,-5.8876,-4.7126,-4.575,-6.248175
1,17.75,392.95,2.528,-3.3225,-2.2775,-2.71,-2.3,-2.33325,-2.677,0.210175,0.30225,0.18945,0.050645,-0.0302725,-0.055125,-2.33,0.6185915,0.725904,253.471,264.5425,1.1278125,0.8930315,-8.164825,-9.121125,-9.35015,86.625,88.224225,3.052225,95.7455,-5.018825,-4.8552,-4.6859,-4.2593,-2.820825,-0.31076,-5.2852,-5.2439,-3.3049,-3.584025,-3.3453,-4.434625,-2.77855,-1.26835,0.228355,-4.26795,-4.244625,-4.131775,-6.90715,-6.259575,-5.92675,-4.692975,-4.55245,-6.259575
1,18.25,392.1,2.392,-3.17075,-2.25525,-2.71,-2.20975,-2.28775,-2.6935,0.21625,0.1812,0.345225,0.0344325,-0.0204,-0.04734,-2.7475,0.30718175,0.40779325,251.5,263.0445,0.074279775,0.0076028425,-8.8507,-9.804175,-9.956,87.4489,88.863975,3.090775,95.754,-5.07555,-4.8609,-4.688775,-4.2752,-2.829675,-0.323685,-5.402,-5.2922,-3.376475,-3.62935,-3.356175,-4.52515,-2.8256,-1.2525,0.22716,-4.301275,-4.286925,-4.1688,-6.9507,-6.2687,-5.9385,-4.6746,-4.547275,-6.2687
1,18.75,392.5,2.31325,-3.23875,-2.22575,-2.65825,-2.185,-2.26125,-2.65825,0.210125,0.22565,-0.41495,0.0602025,-0.011075,-0.01567,-2.671,0.3247705,0.51979425,250.1855,263.061,0.050366375,2.4460375e-05,-9.1667,-9.95965,-10.21,88.1735,89.344275,3.2727,95.75825,-5.079975,-4.906325,-4.723975,-4.296175,-2.845175,-0.3294475,-5.403875,-5.4113,-3.341625,-3.740625,-3.279375,-4.5649,-2.844425,-1.28165,0.224045,-4.3305,-4.324975,-4.166,-6.964025,-6.274225,-5.95275,-4.681525,-4.613225,-6.274225
1,19.25,392.525,2.26525,-3.198,-2.19625,-2.60725,-2.2825,-2.35725,-2.60725,0.227725,0.24555,0.474425,0.0438425,-0.00341075,-0.0149475,-1.81175,0.40183,0.491063,255.7845,262.91875,0.051002225,0.000373797425,-9.42615,-10.391,-10.1945,88.8985,89.368925,3.3381,95.7735,-5.07045,-4.90245,-4.750375,-4.311475,-2.848175,-0.3296725,-5.40235,-5.34895,-3.345325,-3.726375,-3.526475,-4.4714,-2.7477,-1.264425,0.1885325,-4.3686,-4.3688,-4.1739,-6.9775,-6.280475,-5.9689,-4.73535,-4.613375,-6.280475
1,19.75,392.525,2.283,-3.1845,-2.22475,-2.7665,-2.35975,-2.41575,-2.64575,0.2251,0.20005,0.5125,0.05562,0.01468,0.001344,-2.2285,0.47253725,0.43708425,255.50375,262.9665,0.053348925,0.0006615795,-9.437625,-10.59525,-10.549,88.9371,89.27875,3.4538,95.78775,-5.049225,-4.883125,-4.73535,-4.309675,-2.86345,-0.328255,-5.197575,-5.5435,-3.3524,-3.70345,-3.378,-4.565325,-2.7946,-1.276775,0.1745075,-4.4024,-4.33975,-4.189975,-6.989825,-6.2712,-5.967275,-4.70645,-4.548125,-6.2712
1,20.25,392.3,2.253,-3.25675,-2.20675,-2.73875,-2.34825,-2.5235,-2.6495,0.2185,0.190225,0.940325,0.046285,0.0325975,0.0172775,-1.674,0.59364825,0.4315595,255.6835,262.37775,0.05276965,0.00061091575,-9.451475,-10.4495,-10.82525,88.5767,89.2896,3.2461,95.773375,-5.05725,-4.899625,-4.7268,-4.29715,-2.881775,-0.358545,-5.2912,-5.35585,-3.37315,-3.69535,-3.400775,-4.452625,-2.8679,-1.229325,0.18342,-4.40125,-4.3424,-4.212375,-6.997125,-6.26825,-5.975525,-4.678625,-4.65195,-6.26825
1,20.75,392.475,2.2995,-3.14875,-2.256,-2.7155,-2.365,-2.5265,-2.69925,0.2134,0.2344,1.074,0.0468725,0.033045,0.025915,-0.457,0.56866325,0.3336095,257.10625,263.656,0.047067275,0.001111747,-10.041075,-10.69425,-11.16625,88.24365,89.114775,3.09035,95.764,-5.06865,-4.88955,-4.7293,-4.305775,-2.896675,-0.33369,-5.3963,-5.35385,-3.351525,-3.714575,-3.352775,-4.492925,-2.7792,-1.161,0.19126,-4.39055,-4.33925,-4.20485,-7.009525,-6.267625,-5.985875,-4.64275,-4.6293,-6.267625
1,21.25,392.375,2.258,-3.128,-2.18375,-2.7475,-2.37175,-2.57675,-2.735,0.2116,0.3639,1.68375,0.03607,0.050595,0.05742,-0.76375,0.51439225,0.29898475,256.92525,261.68075,0.050959025,0.003112075,-10.28675,-10.78,-11.588,88.7181,89.113875,3.213825,95.73325,-5.0728,-4.898825,-4.728475,-4.333675,-2.8979,-0.3380875,-5.20185,-5.3717,-3.3721,-3.736475,-3.377575,-4.504575,-2.7474,-1.27015,0.158095,-4.4108,-4.361225,-4.18045,-7.020325,-6.246025,-5.97745,-4.712375,-4.584325,-6.246025
1,21.75,392.6,2.2145,-3.1385,-2.21,-2.7815,-2.374,-2.43375,-2.73725,0.22265,0.5205,1.94925,0.0432,0.05542,0.108375,-1.1125,0.5730015,0.321417,257.46325,263.71775,0.064148125,0.003909545,-10.192,-11.0345,-11.283,88.16965,89.294625,3.419675,95.7455,-5.107125,-4.88515,-4.74195,-4.350525,-2.896625,-0.33608,-5.2056,-5.2521,-3.391125,-3.671025,-3.391925,-4.50675,-2.772975,-1.304425,0.1482325,-4.4404,-4.39545,-4.20225,-7.031325,-6.2451,-5.972,-4.741,-4.587975,-6.2451
