DOY2,HR2,SC,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,-0.170860666087602,-0.398263983716181,0.0916823368151366,-34.3283845459489,-3.27620419806614,0.409790195393486,423.816680606682,3.34854502515874,419.20591085623,423.881935114117,3.3286559649112,419.034265997034,423.142363395302,3.27352673098406,419.195598691645,423.574525391223,3.39010558394395,418.822466914894,2.58555085069852,-5.2157111247238,0.221084245570529,2.11,1.44,0.59,-5.70005,-6.36875,-6.0949,-7.0738,-7.369575,85.5575725,59.135,0.73545,-7.455,-6.82,-6.87,0,-2.985,0.7,0.0775,211.5,280.85,215.775,278.7,-0.1875,0.0175,-0.395,-0.1375,-0.06,-0.2375,0.0075,-0.31,-4.324,-2.97725,-0.91175,0.03725,1.098,4.0305,5.0055,6.3075,8.229,-4.29375,-2.75625,-0.9295,-0.57325,0.74025,2.67525,3.701,5.167,8.2955,-4.8775,-3.366,-1.551,-0.69175,0.27425,3.22025,4.60675,6.456,8.7985,-3.93675,-2.7105,-1.08875,-0.33325,1.11975,3.09325,4.006,5.41725,7.82675,-5.57925,-4.0295,-1.3825,-0.4225,0.33,2.83,3.9295,5.50675,8.19975,-7.34125,-10.8775,-27.8115,-76.9325
1,5.75,-0.0628859000083619,-0.740936146992187,0.106581557309414,-34.1464526534011,-2.76139015680016,0.383477441320297,424.108989366512,3.27324021148522,418.767992271523,424.20228141937,3.28274381222657,419.165676932735,424.237867225182,3.32229169543033,418.753643998567,424.077751755545,3.3354388777373,419.298751151323,2.99457185889974,-5.33688106087578,0.187958534356371,2.27,1.565,0.66,-5.9058,-6.7225,-5.95505,-6.9805,-7.681825,85.55622,60.32,0.76215,-7.135,-6.475,-7.1275,0.075,-3.215,0.775,0.1275,210.35,280.275,213.175,278,-0.1775,0.0275,-0.385,-0.13,-0.06,-0.215,0.0075,-0.32,-4.39225,-3.02025,-0.94075,-0.00725,1.10425,4.02275,5.00475,6.29875,8.2,-4.21025,-2.79775,-0.96325,-0.5775,0.74125,2.67525,3.701,5.16575,8.293,-4.88575,-3.45675,-1.5915,-0.7125,0.28575,3.21975,4.60675,6.4555,8.7975,-3.9385,-2.78175,-1.1015,-0.33825,1.1225,3.09125,4.00575,5.417,7.8255,-5.57375,-3.9075,-1.416,-0.44375,0.3305,2.8335,3.9295,5.506,8.198,-7.088,-10.7685,-27.0905,-77.23
1,6.25,0.0191441119629445,-0.810342018353386,0.109116897959405,-37.6219366720272,-2.45914036121686,0.405460661143474,423.975234831655,3.27633770568466,418.97160364574,423.997949101736,3.25552747034693,418.780973948227,423.861365096845,3.25343861400653,417.60253425689,424.233346802112,3.30578466039327,418.476316677023,2.91967340758644,-5.28301663835498,0.233201490703289,2.16,1.335,0.53,-5.875575,-6.367,-5.991425,-6.6362,-7.156425,85.589205,60.525,0.7105,-7.33,-6.8625,-6.8775,0.075,-3.085,0.8,0.12,208.75,279.4,213.95,277.975,-0.185,0.02,-0.4225,-0.1325,-0.06,-0.2375,0.0175,-0.32,-4.45775,-3.12325,-0.9725,-0.049,1.10175,4.02175,5.00375,6.298,8.199,-4.255,-2.915,-1.00475,-0.58125,0.74275,2.67425,3.701,5.13525,8.29175,-4.802,-3.54725,-1.6205,-0.73225,0.29625,3.2185,4.607,6.45425,8.7965,-4.28375,-2.91625,-1.133,-0.34325,1.12625,3.08825,4.00575,5.416,7.8245,-5.52175,-3.888,-1.4545,-0.4775,0.3335,2.839,3.9285,5.50625,8.197,-8.8775,-11.59975,-26.889,-76.81
1,6.75,-0.0419341077300762,-0.339048511420432,0.11973863532971,-42.3475066368065,-3.3129338565389,0.433496952859084,423.406483321712,3.48176583033522,418.960191589895,423.337401670537,3.45625023009723,418.519724306071,423.241707794998,3.46072125214422,418.380235140782,423.354437373828,3.33693728002434,419.247130457768,2.75073806840323,-5.29414871634832,0.226295967669826,2.2875,1.525,0.52,-5.9475,-6.7575,-6.4365,-6.99,-7.50925,85.58312,60.525,0.8204,-7.2075,-6.89,-7.0225,0.1,-2.75,1,0.1675,209.55,280.375,215.65,277.325,0.195,0.27,-0.09,0.105,0.05,-0.1,0.13,-0.115,-4.576,-3.17575,-1.02375,-0.0645,1.09875,4.02125,5.003,6.29775,8.19775,-4.26775,-3.083,-1.0475,-0.58175,0.7445,2.67375,3.701,5.135,8.29075,-4.856,-3.838,-1.6315,-0.754,0.304,3.218,4.60625,6.45425,8.79625,-4.22975,-3.00575,-1.16925,-0.3525,1.12375,3.08625,4.00625,5.415,7.82275,-5.4815,-4.02225,-1.48875,-0.498,0.3335,2.839,3.929,5.50625,8.196,-9.538,-11.726,-26.78525,-76.63
1,7.25,-0.0473267140276633,0.222939875390226,0.125073602037428,-36.4364059091695,-2.16468803418815,0.431995837145605,423.473693493824,3.4104527789708,418.767047592054,423.431156988573,3.4851702208459,418.027975517966,423.113787640784,3.46159254923457,417.390923750568,423.092890191669,3.46839058233248,417.814787761489,3.1305217669063,-5.13229284651942,0.230646312842348,2.39,1.55,0.55,-6.03195,-6.5365,-6.14685,-7.122725,-7.5384,85.61862,60.485,0.8532,-7.1075,-6.46,-6.9875,3.975,4.3625,5.7,1.6725,209.05,278.1,218.5,276.55,11.77,11.41,11.1425,10.66,2.2475,6.9575,6.3425,6.28,-4.51625,-3.2655,-1.06825,-0.0705,1.101,4.02075,5.00225,6.2975,8.19675,-4.17025,-3.1305,-1.092,-0.5795,0.746,2.67375,3.701,5.134,8.28925,-4.7055,-3.955,-1.63975,-0.78025,0.30225,3.2185,4.60575,6.45275,8.79525,-4.1845,-3.04,-1.2195,-0.3655,1.1235,3.08425,4.00625,5.41375,7.821,-5.5505,-4.0165,-1.51025,-0.51475,0.33325,2.8385,3.9295,5.5055,8.195,-11.2775,-11.397,-27.649,-63.27
1,7.75,-0.061301799788674,0.425335732334735,0.140045552201845,-29.2993386064063,0.896359629712252,0.454163787065198,423.591883292765,3.48930106372121,418.845457635298,423.714405512922,3.48035904858301,418.402360552023,423.398652988853,3.41227554599428,417.857860873724,423.644288186439,3.56008381635505,417.967084745581,2.94451700718307,-5.06113824979752,0.195937437735176,2.4025,1.675,0.585,-5.84,-6.2895,-6.034775,-6.5677,-6.9013,85.637615,58.575,0.9121,-5.9625,-5.2325,-5.7325,18.5,31.085,31.375,8.42,209.625,282.8,218.125,282.15,61.15,58.975,58.7,59.2575,12.47,34.2525,31.375,32.5675,-4.38075,-3.35525,-1.10375,-0.089,1.104,4.021,5.00125,6.2965,8.19575,-4.1455,-3.065,-1.10975,-0.57725,0.7475,2.67625,3.7,5.13275,8.286,-4.67525,-3.89625,-1.677,-0.80225,0.2975,3.21875,4.60525,6.4525,8.79425,-3.89425,-3.017,-1.24475,-0.3765,1.1265,3.08225,4.00675,5.41275,7.82075,-5.585,-4.2675,-1.54725,-0.53,0.333,2.83475,3.9295,5.50575,8.19375,-9.4775,-11.948,-24.349,-30.08
1,8.25,-0.116905106209865,0.0615234238305087,0.175627691986162,-23.9447771890261,3.95100751979415,0.451411396912441,424.065886770187,3.51733342107183,418.69905619802,423.72125945897,3.62730588096878,418.454717529699,423.613789303177,3.51518184405513,418.206726972551,423.799774638515,3.5211725257407,418.719754511763,3.16123028094858,-4.7372400988254,0.189254486348621,2.545,1.9475,0.655,-5.2296,-5.60825,-5.347,-5.435,-5.4011,85.659465,55.74,1.002975,-4.1925,-3.655,-3.865,31.65,72.845,74.05,20.83,210.45,292.75,217,290.25,146.12,144.1425,142.8325,134.8225,30.415,86.52,77.82,81.73,-4.09725,-3.222,-1.112,-0.10725,1.098,4.02075,5.0005,6.29625,8.1945,-3.702,-3.00825,-1.1115,-0.57575,0.752,2.67575,3.69925,5.131,8.28425,-4.29025,-3.7525,-1.7325,-0.8165,0.2905,3.219,4.60375,6.45175,8.7875,-3.8295,-2.869,-1.24775,-0.38025,1.129,3.077,4.00725,5.41175,7.8195,-5.043,-3.8585,-1.546,-0.53825,0.333,2.834,3.929,5.503,8.19275,-10.929,-11.98225,-24.041,0.755
1,8.75,-0.0881294137608498,-0.116944557728987,0.198488282542319,-5.04021575406647,3.08797357767755,0.514752036444874,423.640801004951,3.60510890542823,418.157375917087,423.602039163584,3.66299452203907,418.267144542604,423.97808389315,3.66091354736281,417.977225979745,423.787287158706,3.86711678156447,417.752046993856,3.58554845566885,-3.46087846937331,0.218899406949476,3.02,2.315,0.7775,-4.0024,-4.539,-4.419825,-4.3463,-3.9935,85.6805,52.2975,1.098375,-2.025,-1.66,-1.56,40.9,117.635,119.4,34.66,210.55,302.65,217.575,299.125,244.4225,245.0325,238.465,230.075,48.9075,147.965,138.77,140.47,-3.3605,-3.10475,-1.12075,-0.11925,1.102,4.0175,4.99925,6.294,8.1935,-2.826,-2.805,-1.0975,-0.59175,0.753,2.67575,3.69925,5.13225,8.281,-3.006,-3.2595,-1.742,-0.8195,0.292,3.2185,4.60325,6.4475,8.7865,-3.15175,-2.608,-1.233,-0.37375,1.134,3.079,4.00725,5.4115,7.8185,-4.0575,-3.5815,-1.4925,-0.54475,0.3345,2.83325,3.929,5.503,8.191,-9.355,-11.0385,-20.51,23.945
1,9.25,-0.099786789683971,-0.509071226166832,0.21580843623983,13.8781664687481,4.53539738334343,0.554515535324453,423.749986450345,3.77516882863878,418.092938902635,423.768142204971,3.88233960590697,418.094243315789,423.943914477875,3.9274060625955,418.198775883416,423.721620972074,4.21295815516633,418.117960465574,4.03034492900569,-2.5248173486961,0.238045590278222,3.0725,2.3425,0.83,-3.10395,-3.628,-3.1289,-3.130675,-2.5946,85.6958425,49.085,1.408675,-0.2725,0.2675,-0.1,47.15,157.5725,157.8,45.6125,211.775,309.975,213.8,308.75,340.25,329.655,329.6,315.14,75.615,221.0725,189.5675,202.475,-2.464,-2.70775,-1.12075,-0.13575,1.1075,4.0205,4.999,6.29475,8.1915,-2.27225,-2.43175,-1.069,-0.60375,0.75025,2.6765,3.69925,5.131,8.283,-2.377,-2.8845,-1.6815,-0.79775,0.28475,3.219,4.6025,6.4515,8.79125,-2.229,-2.412,-1.18,-0.35875,1.14475,3.08575,4.007,5.4105,7.81675,-2.89275,-2.92875,-1.40025,-0.53525,0.33575,2.8335,3.92975,5.50525,8.19075,-6.8235,-7.665,-15.29875,44.825
1,9.75,-0.33581490193135,-1.35064089408198,0.226231797292595,21.6759455366428,3.60730385320889,0.603284153180429,423.530125927326,3.91072058492785,418.237955668198,423.5097496805,3.86705534997883,418.15177943534,423.803910682781,4.11541495293486,418.23675242541,423.867815768702,4.3562301695028,417.756269513158,4.25165394469535,-1.36009719878378,0.260987836703537,3.3125,2.585,0.91,-2.04915,-2.0975,-1.982575,-2.0237,-1.1128,85.6922725,43.82,1.6314,0.8,1.495,0.7575,50.975,225.725,231.925,63.29,213.25,318.525,216.3,313.9,481.135,468.12,461.31,454.75,103.49,250.0075,255.03,256.4325,-1.63475,-2.494,-1.0735,-0.13425,1.08675,4.02025,4.99875,6.29375,8.218,-1.5305,-2.06275,-1.0225,-0.60425,0.752,2.677,3.69825,5.129,8.28575,-1.472,-2.18075,-1.5605,-0.78125,0.283,3.21925,4.606,6.45075,8.79025,-1.20625,-1.951,-1.104,-0.337,1.1535,3.08725,4.00725,5.4095,7.81575,-1.76275,-2.249,-1.34175,-0.5085,0.33875,2.83375,3.929,5.50375,8.18875,-6.733,-6.211,-9.2955,77.14
1,10.25,-0.139266908005546,-2.32421752817954,0.244205083830713,48.4380858355358,3.57781501093005,0.625523189993287,423.286463153593,3.95965348232382,418.139901373985,423.401899805502,3.89017542913903,417.935856302525,423.742422369279,3.97526960676745,418.203461992248,423.780065405725,4.34944191874355,418.135695392971,4.4080264849868,-0.23016628669005,0.294622004663788,3.4275,2.54,0.99,-0.6678,-0.886,-0.5507,-0.6516,0.55865,85.69837,39.61,1.947525,2.15,2.275,1.2925,51.425,307.6075,301.125,77.04,214.65,325.475,218.5,318.6,629.155,627.125,632.835,624.05,122.24,335.045,275.5575,319.4975,-0.7485,-1.7495,-0.9315,-0.101,1.1165,4.01075,4.9985,6.292,8.1855,-0.9375,-1.5625,-0.94175,-0.59525,0.75275,2.677,3.69825,5.128,8.28325,-0.5215,-1.49725,-1.235,-0.6945,0.3525,3.247,4.604,6.45925,8.8025,-0.5715,-1.4135,-0.9135,-0.25,1.1755,3.08825,4.0025,5.403,7.8075,-0.541,-1.5695,-1.1615,-0.4655,0.366,2.839,3.93,5.5025,8.1875,-5.787,-4.445,-4.34325,112.135
