DOY2,HR2,CO2,FC,CH4,FCH4,H,H2O,LE,LW_IN,LW_OUT,NETRAD,PA,RH_2_2_1,RH_2_3_1,TA_2_2_1,TA_2_3_1,TAU,T_SONIC,USTAR,WS,VPD,U_SIGMA,V_SIGMA,W_SIGMA,SW_IN,SW_OUT,TS_1_1_1,TS_1_3_1,NEE
1,0.25,454.763,1.2974625,2156.1675,0.8545,0.245492,9.9839025,21.07635,361.9202275,373.345078333333,-16.6841225,102.5375,95.7163386666667,98.5132943333333,12.5159975,12.5578914166667,-0.00682,14.847,0.2620475,2.87161,5.63148,0.757815230996613,0.626939603282743,0.311608357204313,0,0,15.0502740833333,14.2406488333333,1.46003
1,0.75,455.555,1.41512,2153.265,2.3775,-0.853738,10.33195,20.8497,362.254216666667,374.17524,-14.8187475000001,102.532,95.40012825,98.6157881666666,12.7239331666666,12.6289966666667,-0.006995,15.1455,0.2620305,3.011915,5.513425,0.784200169050376,0.623513694246254,0.306267160431589,0,0,15.0613760833333,14.19125775,1.04869225
1,1.25,455.2755,1.28008,2159.4575,2.48,-1.081142,9.9315575,24.5037,356.141040833333,375.447199166667,-15.2365200000001,102.46525,95.8580141666667,98.7717683333333,12.9278148333333,12.9346006666667,-0.0069625,15.4805,0.26881925,3.1136575,5.593365,0.818957061113971,0.6345228787168,0.34490104516038,0,0,15.0632144166666,14.1436271666667,1.18779
1,1.75,455.767,1.50665,2157.6325,2.04,-0.4964865,10.8813,25.2024,356.066226666667,375.458186666667,-17.1900133333332,102.446,96.1176326666667,98.8315946666667,13.3722173333333,13.1249263333333,-0.009285,15.7005,0.292731,3.40692,5.578455,0.835198292169256,0.675424515898941,0.366309298110271,0,0,15.071015,14.109184,1.42755
1,2.25,455.02225,1.252085,2153.31,1.8125,-0.904899,11.0186,22.4577,362.512243333333,376.612886666667,-16.7757233333334,102.4575,95.0852636666667,98.559655,13.2003606666667,13.4479526666667,-0.0090775,15.80975,0.286199,3.19766,5.610695,0.908651815568663,0.674082355005994,0.346807853473612,0,0,15.0655733333333,14.1059796666667,1.6462
1,2.75,454.512,1.51583,2154.735,3.1,-1.19242,10.3883,22.12845,359.21294,376.264216666667,-15.3861966666666,102.428,95.27274,98.627437,13.288116,13.5371936666667,-0.00797,16.05275,0.27746225,3.461055,5.55416,0.774504253747596,0.685573936337579,0.377112565309216,0,0,15.0849593333333,14.1027353333333,1.82917
1,3.25,455.871,1.20378,2156.5,2.16,-1.8618825,10.4011,19.35805,356.654956666667,377.475578333333,-16.8138733333333,102.416,95.563124,98.7208555000001,13.6253628333333,13.5406168333334,-0.011325,16.333,0.302412,3.441315,5.61979,0.776481261584696,0.680304965804093,0.36420831661784,0,0,15.111881,14.070014,1.03321
1,3.75,454.624,1.05683,2158.1325,2.1475,0.16399325,10.3917,25.533175,359.253705833333,377.625768333333,-15.7060283333335,102.413,95.3539376666667,98.5498433333333,13.7727208333334,13.56856175,-0.0095375,16.28175,0.30480025,3.6106625,5.59519,0.762865957179149,0.670200306064898,0.387103623395088,0,0,15.1229269166667,14.0558851666667,0.864948
1,4.25,454.351,1.2639,2159.0825,1.4225,-0.940038,9.76849,25.26015,356.095161666667,376.4398375,-15.2650916666666,102.414,95.6057905,98.38190625,13.8453689166667,13.47188075,-0.00947,16.295,0.3057135,3.847925,5.589065,0.881179143293563,0.703665807693145,0.38940420772002,0,0,15.1342530833334,14.0041176666667,0.952396
1,4.75,454.3685,1.18541,2160.48,2.39,-1.29082,10.1073275,20.937,354.510693333333,376.55559,-15.3131366666666,102.4115,95.596476,98.5098923333333,13.726953,13.4472836666667,-0.00874,15.942,0.287737,3.31195,5.691725,0.762621793551692,0.655633281644549,0.366091518612491,0,0,15.1524016666667,13.9951646666667,1.3645025
