DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,LE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_1_3,H2O_1_2_2,H2O_1_2_3,H2O_1_3_2,H2O_1_3_3,H2O_1_4_2,H2O_1_4_3,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CH4_1_1_1,CH4_1_2_1,CH4_1_3_1,CH4_1_4_1
1,0.25,3.04900522409809,-25.002695584749,0.11877164742826,0.0429088428715554,-0.406936482619918,0.0909241898718756,-22.3082656614665,-1.14196840241337,0.371433323592813,2.04,1.6175,-21.30895,-27.29875,-24.195225,-29.0258,101.0099325,75.8825,0.217525,-24.83,-25.7725,-17.0575,0.1,-1.9175,0.6,-1.17,166.7,198.025,222.85,232.35,-0.07,0.3,0.45,-0.0675,-0.26,-0.2,-0.3,-12.416,-11.7825,-9.613,-9.8025,-9.256,-8.4315,-7.04925,-6.662,-13.18925,-11.81925,-7.46725,-7.197,-6.493,-4.402,-11.39075,-11.0785,-10.0885,-9.825,-8.04275,-8.39575,-7.38325,-6.21725,-5.00275,-12.97525,-12.30575,-11.10375,-10.074,-9.68225,-9.0215,-7.661,-7.11425,-15.00975,-13.531,-11.99375,-10.48775,-10.4185,-8.686,-7.43975,-6.2765,-6.968,-3.2525,-39.435,0.536365848712318,0.226078132312766,0.420924586283809,0.213720012832338,0.403146759899241,0.171123901327478,0.397148120531813,0.119687495091807,0.368590423012211,417.306203267228,426.311666010125,414.874833179725,422.140561819778,414.831323327992,426.217919047163,414.952903738394,426.475870208497,419.165776051898,2031.36650234985,2031.33310201436,2033.85379504587,2032.53880188115
1,0.75,2.57892890782679,-25.1696662877585,0.105695384224806,0.0221602472099214,-0.386804218978113,0.0956287614600585,-17.8452765977574,-0.583038007300051,0.35639997448976,1.87,1.485,-23.090725,-27.13225,-22.244675,-29.1274,100.9979225,76.36,0.213925,-24.57,-25.5225,-17.0575,0.1,-1.895,0.6,-1.2175,162.725,197.725,222.725,232.25,-0.07,0.3,0.45,-0.06,-0.26,-0.2075,-0.29,-12.4245,-11.7775,-9.61425,-9.8015,-9.298,-8.43425,-7.05125,-6.66325,-13.18225,-11.83075,-7.468,-7.199,-6.497,-4.404,-11.38475,-11.085,-10.0905,-9.821,-8.05375,-8.3985,-7.3835,-6.202,-5.005,-12.983,-12.30225,-11.10875,-10.074,-9.6855,-9.026,-7.66375,-7.116,-15.00225,-13.5235,-12.0015,-10.4935,-10.415,-8.6835,-7.409,-6.2715,-6.90225,-3.3695,-39.555,0.529180873120478,0.227041378016064,0.417014410981359,0.209396947312901,0.426339333458404,0.180040647237624,0.427945014650025,0.112426136942944,0.318073221723039,417.449061238725,425.948849914291,414.857650778979,422.095981643037,414.70491834111,425.772902000374,414.985734656084,426.41879061567,418.711028859881,2031.22611826927,2032.76462306281,2031.88477813024,2034.64074138723
1,1.25,2.93136730993445,-25.0030113116294,0.105878168250662,0.0467708934616367,-0.72992469309919,0.119658441223219,-22.8150310173707,-0.281714000279514,0.384342417548518,1.8475,1.2675,-23.630875,-27.53175,-22.7827,-29.22165,101.018995,76.555,0.200025,-24.56,-25.6,-17.0675,0.1,-1.895,0.7,-1.16,162.125,198.525,222.525,232.9,-0.06,0.2925,0.46,-0.06,-0.26,-0.21,-0.3,-12.4325,-11.7725,-9.61625,-9.801,-9.2855,-8.43725,-7.053,-6.66525,-13.182,-11.84675,-7.471,-7.20175,-6.5,-4.407,-11.3795,-11.09075,-10.09925,-9.82575,-8.06475,-8.40225,-7.3845,-6.206,-5.015,-12.98975,-12.29925,-11.116,-10.074,-9.6885,-9.029,-7.6665,-7.118,-15.0065,-13.52875,-12.007,-10.5,-10.415,-8.686,-7.4115,-6.2735,-7.055,-3.289,-39.15,0.521164597927958,0.224208054557122,0.472105289187825,0.203057082385827,0.442592636943328,0.181340790688076,0.417272745751924,0.124985522587685,0.347512366231197,417.420738720958,425.82476733724,415.017391644296,422.252770291218,414.614512351822,425.548231602161,414.944572926919,425.695494744489,419.056976196431,2031.65768791663,2031.05075610963,2031.930016641,2033.44418173153
1,1.75,2.65373130864367,-25.2582707516224,0.104954165393722,0.0398143799178733,-0.782141028714269,0.0922705751745534,-18.9085723253802,-1.10603292891859,0.334265552361994,1.95,1.38,-24.0007,-27.372,-22.8567,-29.083225,101.00732,76.4,0.20005,-24.5,-25.6225,-17.0825,0.1,-1.92,0.625,-1.26,164.525,199.125,222.3,232.8,-0.07,0.3025,0.45,-0.06,-0.26,-0.2075,-0.3,-12.4415,-11.7675,-9.61775,-9.80225,-9.288,-8.43925,-7.055,-6.6665,-13.1845,-11.86075,-7.474,-7.20375,-6.504,-4.409,-11.3755,-11.09575,-10.108,-9.83075,-8.07575,-8.40575,-7.38475,-6.20375,-5.017,-12.9985,-12.2965,-11.12575,-10.074,-9.692,-9.033,-7.66925,-7.1195,-15.0155,-13.54125,-12.011,-10.50575,-10.412,-8.6865,-7.413,-6.2755,-7.159,-3.23625,-40.9,0.526022705538554,0.219778555012042,0.473508805233995,0.245830034669873,0.445843311811905,0.204440138165484,0.408120546103426,0.12644541153348,0.413026411826296,417.627003582566,425.794195821617,414.514224121971,422.081319031663,414.547638295038,425.406345263358,414.673814906452,425.792081749313,413.776663490939,2030.29931649821,2032.00235708275,2034.88577022246,2032.0019178695
1,2.25,2.33702199198642,-24.8949993537793,0.113408466130876,0.0156562201342118,-0.655129666149532,0.0814555395083432,-16.2302847852008,-2.16088817776595,0.381005994943961,1.82,1.485,-24.368125,-27.203,-25.96635,-29.13235,101.0315,76.3675,0.19755,-24.45,-25.6625,-17.1,0.1,-1.9675,0.7,-1.2075,164.125,199,222.1,232.825,-0.07,0.3025,0.46,-0.06,-0.2675,-0.205,-0.3,-12.4495,-11.76425,-9.61975,-9.80175,-9.28975,-8.442,-7.05675,-6.6685,-13.1885,-11.87125,-7.47325,-7.2055,-6.508,-4.411,-11.37175,-11.10125,-10.1165,-9.83675,-8.08675,-8.40775,-7.38575,-6.2065,-5.019,-13.00575,-12.29425,-11.13225,-10.075,-9.695,-9.03675,-7.67125,-7.12175,-15.03125,-13.558,-12.015,-10.5115,-10.42325,-8.6865,-7.415,-6.2775,-6.914,-3.311,-39.57,0.519121408660143,0.222861000639273,0.495614067833459,0.204630669238971,0.50822684740763,0.188105135577592,0.445263197085507,0.138129918858559,0.434643064548621,417.534967719726,425.331486285461,414.726404730516,422.025019206343,414.379022212126,425.155229074333,414.833448898408,425.346578701624,414.103593859185,2030.7689263178,2030.10463484824,2031.12264546181,2030.98153267022
1,2.75,2.19389103618314,-24.7804144703831,0.130967185222583,0.0341282869913764,-0.905380457175741,0.0877705814056941,-17.8197741891581,-1.57040263554462,0.338669237202167,2.23,1.61,-24.53865,-27.33975,-23.5145,-29.668725,101.0020575,76.22,0.198,-24.45,-25.5825,-17.08,0.025,-1.97,0.6,-1.14,163,197.7,221.975,232.625,-0.06,0.3125,0.46,-0.06,-0.26,-0.205,-0.3,-12.45875,-11.7695,-9.622,-9.801,-9.29075,-8.44425,-7.05875,-6.66975,-13.196,-11.87975,-7.4755,-7.208,-6.512,-4.413,-11.368,-11.10525,-10.12575,-9.84175,-8.0975,-8.41125,-7.38675,-6.21,-5.01475,-13.01375,-12.28775,-11.13775,-10.075,-9.69825,-9.04,-7.67425,-7.12375,-15.0465,-13.57225,-12.01975,-10.518,-10.42525,-8.6865,-7.4165,-6.28,-7.27575,-3.234,-39.62,0.505351275956334,0.202575263145952,0.469444477174292,0.193261355272481,0.469182977412524,0.149377603201087,0.398658583026267,0.101244406848431,0.346428624997242,417.644546821721,425.110918860606,414.768695306491,422.13434088499,414.87410370061,424.929958463561,415.106352893148,425.171833801591,419.059929317212,2031.35454266522,2034.3323144916,2030.93581549788,2032.81346265935
1,3.25,2.23898654646993,-24.7139090407257,0.130961864007327,0.0059616910900874,-0.68426626411896,0.106410508509421,-17.8705674181616,-1.03854276498003,0.347207518126017,2.05,1.46,-24.877025,-27.1125,-24.13195,-29.8465,101.02738,76.5225,0.197525,-24.76,-25.7325,-17.1275,0.1,-1.96,0.7,-1.18,160.375,198.525,221.8,232.525,-0.0675,0.3125,0.45,-0.06,-0.26,-0.21,-0.3,-12.468,-11.7855,-9.62325,-9.8,-9.29175,-8.447,-7.0605,-6.67175,-13.19275,-11.886,-7.477,-7.21075,-6.516,-4.415,-11.36525,-11.11175,-10.134,-9.847,-8.1085,-8.415,-7.38775,-6.21275,-5.017,-13.02025,-12.28075,-11.1435,-10.076,-9.7015,-9.044,-7.67675,-7.12525,-15.064,-13.58575,-12.02375,-10.52375,-10.42725,-8.687,-7.4185,-6.2815,-7.2065,-3.20525,-37.5525,0.512669770859594,0.133714456988449,0.491428573536769,0.243568831280759,0.47621018037032,0.134516028101729,0.430668994861468,0.0856530229950235,0.350646620115326,417.446638130595,425.131844263202,415.071688972985,422.124857847645,414.853178245245,424.939249945687,414.813319181474,425.12789986343,418.78867807517,2034.19119493766,2034.57163430622,2036.92748244271,2037.10688922189
1,3.75,2.87363102906422,-25.0835035794829,0.108780786285121,0.0113501614249867,-0.309178823144499,0.0740935969649398,-16.687491173634,-1.47827063366337,0.325886084797221,1.95,1.4,-24.5761,-27.1805,-25.12375,-29.740675,101.01588,76.6,0.1912,-24.72,-25.355,-17.095,0.05,-1.98,0.65,-1.2,163.3,199.45,222,232.5,-0.07,0.3,0.46,-0.06,-0.26,-0.22,-0.3,-12.4285,-11.7895,-9.624,-9.7985,-9.2845,-8.444,-7.046,-6.67275,-13.182,-11.8865,-7.479,-7.21275,-6.52,-4.418,-11.3825,-11.1505,-10.234,-10.05,-8.2975,-8.481,-7.414,-6.2095,-5.012,-13.0465,-12.291,-11.16,-10.10625,-9.7835,-9.0565,-7.6695,-7.125,-15.081,-13.5735,-12.031,-10.5295,-10.458,-8.69425,-7.4045,-6.2835,-6.8775,-3.335,-38.99,0.52758487087025,0.130410960416745,0.5051363821887,0.2286168118051,0.468571961873547,0.128907305081241,0.406254460166357,0.060003375567181,0.375849173214208,417.577036679139,424.930659531335,414.757343755644,421.88494716355,414.547552308328,424.791866953327,414.816187649514,425.318641053711,414.404775677263,2032.02562195435,2031.99433609969,2035.04597403956,2038.1496152754
1,4.25,2.77280659096663,-25.2570106041822,0.103265234316918,0.0205899384866629,-1.43972928543087,0.0697992885702975,-18.0563546382359,-1.93775906041124,0.324422932120761,1.95,1.53,-24.75075,-27.28725,-25.21565,-29.483025,100.95815,76.45,0.1886,-24.86,-25.4675,-17.2625,0.1,-2.08,0.625,-1.28,161.625,197.775,221.825,232.675,-0.07,0.3125,0.46,-0.06,-0.26,-0.2,-0.29,-12.4555,-11.81925,-9.62625,-9.799,-9.2945,-8.45175,-7.06425,-6.675,-13.1905,-11.89,-7.4785,-7.21475,-6.524,-4.42,-11.3755,-11.127,-10.15225,-9.85675,-8.13025,-8.4215,-7.3895,-6.219,-5.0215,-13.01575,-12.26525,-11.1585,-10.077,-9.70825,-9.04625,-7.682,-7.12875,-15.10425,-13.6085,-12.0425,-10.53625,-10.4305,-8.687,-7.422,-6.286,-6.908,-3.308,-39.2,0.525741142907008,0.118871738399364,0.496514108960268,0.217565641530817,0.482851730260316,0.135993777086265,0.464643055500369,0.062762367996463,0.527142917438048,417.720514150796,425.234120123282,414.714334149065,421.83893567186,414.520741077991,424.722918879638,414.727484205769,425.028043584127,413.63298505468,2031.33398794429,2033.34078383072,2034.0483377009,2032.97743730332
1,4.75,3.00062376764127,-25.6095318675124,0.122237442838184,0.0295242767436595,-1.19420024478145,0.06108284468136,-19.8988830930093,-1.97078800758463,0.335206252804475,2.005,1.415,-24.6967,-27.367,-25.4191,-29.164575,100.9149475,76.415,0.19315,-24.47,-25.27,-17.05,0.1,-2.03,0.7,-1.3,170.7,198.8,221.7,232.6,-0.06,0.32,0.46,-0.06,-0.26,-0.2,-0.3,-12.472,-11.861,-9.6275,-9.8,-9.302,-8.459,-7.083,-6.691,-13.224,-11.886,-7.48,-7.486,-6.53075,-4.42425,-11.38,-11.083,-10.056,-9.7435,-8.135,-8.464,-7.398,-6.23,-5.03,-12.951,-12.268,-11.168,-10.07275,-9.722,-9.058,-7.695,-7.133,-15.132,-13.557,-12.04,-10.516,-10.447,-8.68825,-7.43925,-6.2885,-7.333,-3.1755,-39.23,0.530799667422819,0.174591609789086,0.490357190695893,0.149845929167149,0.47327302441385,0.130050907321615,0.469655201209214,0.103966923425855,0.390423244308378,417.722631801045,424.918006977676,414.712904664392,422.078284804199,414.598041464022,424.541556780891,414.755696387874,425.028512603075,414.501050390726,2032.0651192962,2031.60554904206,2035.84532429547,2031.51197802867
