DOY2,HR2,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,0.0380352221174014,-0.092896021537829,-0.569190279627905,-1.0132377474648,0.0860885742322622,-20.0427768756928,-4.48968506718849,0.3929925067399,383.009050964469,2.67003635445375,415.863773731295,3.1897577573756,415.06631988,3.76001985605565,416.38369358993,3.22232231199066,415.241420083145,3.68376408720474,415.657284003774,3.12276499719404,415.217889359686,3.69984214782981,416.508678216004,2.79057944579797,415.543052071687,3.70207653537194,1.21501099166315,-4.20501421568489,0.287590413176244,1.195,1.065,0.26,-4.7836,-5.3515,-5.8968,-7.1071,-8.6927,83.20858,62.345,0.67265,-7.535,-6.5525,-6.475,0.2,-2.9725,0.8,-1.3725,0,220.85,276.6,243.65,277.8,-0.1975,0.0175,0.01,0.04,-0.14,-0.3325,-0.04,-0.1375,-2.936,-2.5165,-1.575,0.577,1.372,4.4895,7.8345,8.362,8.85875,-2.91125,-0.73025,-0.2155,1.17,5.155,8.604,9.3685,10.063,-3.48725,-0.2165,-0.814,-0.013,2.49075,5.3315,7.7575,9.333,-2.61575,-1.99875,0.564,1.709,5.312,8.77925,9.309,-2.48025,-1.618,-0.2885,0.286,1.6445,-6.626,-8.976,-5.686,-59.0675
1,5.75,0.0336878408135544,-0.0679901787921873,0.482685781807893,-0.537068390634151,0.0828632040403061,-24.9241791262173,-2.21430991140122,0.384637052542561,382.840558419307,2.60673341706029,415.912040274002,3.30610162970051,414.765576687296,3.27666274405602,416.716330600506,3.26532053178558,415.243401919128,3.46297836858252,416.871530560913,3.13426629568877,415.660797556962,3.40731293369579,416.745091250412,2.88193178431911,415.811737553763,3.6038944665393,1.13454309246236,-4.22942294680777,0.239024101174779,1.255,1.04,0.24,-4.8641,-5.957,-5.63885,-7.307975,-8.855425,83.22018,64.415,0.684825,-7.96,-6.7575,-6.265,0.1,-3.1225,0.8,-1.365,-0.045,219.125,275.3,242.5,276.5,-0.19,0.01,0.01,0.04,-0.1475,-0.3325,-0.035,-0.13,-2.991,-2.51975,-1.667,0.57875,1.3715,4.4885,7.8345,8.361,8.85775,-3.007,-0.75375,-0.2175,1.16825,5.15475,8.6035,9.3675,10.06175,-3.6955,-0.2165,-0.87,-0.05375,2.4905,5.32275,7.7565,9.333,-2.6765,-1.96125,0.55975,1.7065,5.3105,8.7785,9.308,-2.48925,-1.58725,-0.28775,0.26375,1.64375,-6.472,-8.3585,-5.83875,-59.37
1,6.25,-0.127497996399757,-0.0372084072449354,-0.521714023512713,-0.840637350728134,0.0842709978612851,-19.2199910086307,-3.39794094218593,0.426820605891125,382.897482053181,2.50148084895348,415.683490306755,3.28751939516187,415.137695941284,3.29744800297014,416.888185456349,3.1730555004564,415.451505239952,3.3943905235618,416.554692983564,3.05280651956413,415.516930255319,3.4780558943116,416.5366911551,2.73894753622778,416.0792500625,3.56118997476112,1.16882838873535,-4.63496298107634,0.294608912426021,1.23,1,0.23,-5.10635,-5.9835,-5.778375,-6.9012,-8.7334,83.255695,63.8,0.742725,-7.7675,-6.9225,-6.715,0.2,-2.93,0.7,-1.33,-0.085,221.6,277.4,243.45,275.45,-0.19,0.01,0.0175,0.0475,-0.135,-0.3325,-0.04,-0.13,-3.062,-2.5425,-1.73875,0.57075,1.37075,4.487,7.83425,8.36075,8.85675,-3.04475,-0.779,-0.2255,1.16325,5.1545,8.60275,9.3665,10.06275,-3.55075,-0.24525,-0.8965,-0.08175,2.48925,5.322,7.75625,9.33275,-2.66275,-1.99325,0.54975,1.704,5.30825,8.77825,9.308,-2.50675,-1.5915,-0.28625,0.25625,1.64225,-7.14775,-9.5265,-5.92325,-51.625
1,6.75,-0.194742946270054,-0.0666603243548278,-1.44264608322454,-0.680420125426619,0.0844105833569232,-26.6453412679226,-2.32009124180608,0.424092838150344,386.281852465326,2.69154330443742,416.299312473655,3.24021909885322,414.811771207931,3.32625729908167,416.425866844866,3.06028193164713,415.335913551045,3.48048246976537,416.489352294159,2.89705613242187,415.292249169643,3.48335967057426,416.976109239811,2.75556291486099,415.959201298462,3.42756126696678,1.31446670830135,-4.91540744423212,0.299107950034573,1.26,1.02,0.2475,-5.3682,-6.165,-6.4293,-7.235275,-8.8895,83.280705,64.84,0.68995,-8.085,-6.96,-6.84,0.2,-3.0275,0.8,-1.3025,-0.06,220.6,275.375,244.65,275.8,-0.2,0.02,0.02,0.0475,-0.15,-0.3325,-0.04,-0.14,-3.161,-2.591,-1.8015,0.559,1.36825,4.4855,7.8335,8.35975,8.85575,-3.09025,-0.82225,-0.239,1.15875,5.153,8.60275,9.36625,10.062,-3.732,-0.28625,-0.89725,-0.104,2.4885,5.321,7.7545,9.334,-2.72275,-2.02,0.55,1.698,5.30775,8.77725,9.307,-2.611,-1.6105,-0.28475,0.25525,1.64075,-7.163,-8.942,-5.81375,-57.04
1,7.25,-0.132637756022151,-0.0323782356756116,-1.35680121168395,-1.25284606491421,0.0740672407070931,-25.4095882437222,-4.56076824689008,0.366355513972945,400.928872970508,2.60007149531717,416.315646074559,3.00353415894553,415.234905696667,3.28194601664668,416.402224300309,2.96169600937887,415.716654514795,3.41755815475315,416.949076917845,2.84019797451869,415.462642435871,3.49130529823588,417.04022193625,2.72346382151621,415.718725263468,3.42464313220897,1.3282441243613,-5.15294148318935,0.293380902507724,1.185,1,0.23,-5.30045,-6.089,-6.15625,-7.533575,-9.1022,83.292855,64.09,0.672375,-7.745,-7.12,-6.77,0.2,-2.89,0.9,-1.2825,-0.1675,219.475,275.125,243.2,276.95,-0.13,0.1575,0.09,0.09,-0.1175,-0.3,0,-0.11,-3.207,-2.574,-1.84275,0.54925,1.366,4.4745,7.83325,8.35875,8.85475,-3.302,-0.87325,-0.24925,1.15425,5.15175,8.60275,9.36525,10.0615,-3.797,-0.319,-0.92075,-0.114,2.4885,5.32,7.75425,9.3315,-2.748,-2.0585,0.551,1.68825,5.30725,8.7765,9.30575,-2.65925,-1.61075,-0.284,0.25575,1.6385,-7.13275,-8.87425,-5.813,-53.8
1,7.75,-0.0551022956292078,-0.0597482939027364,0.567515056531806,-0.421561713730921,0.0862183325401894,-21.9032800922065,-3.83805016819743,0.394946287146184,386.469973280801,2.68165541300629,416.595293437568,2.98378108259928,415.06651657621,3.2881849165162,416.71657665826,3.04402103922336,415.659493668874,3.41922776867,417.15379408341,2.87759034264851,416.06729845308,3.29126405249982,418.048216713031,2.64911272470585,416.277727603477,3.32198745675065,1.31508299479591,-4.89490885158668,0.282662894753326,1.2,0.97,0.25,-5.453475,-6.2695,-5.967525,-7.6428,-8.8745,83.3101575,67.32,0.62325,-7.9175,-7.435,-6.57,2.3,0.3525,3,1.275,0.8275,219.775,274.575,243.95,277.4,5.1775,4.925,3.74,4.935,2.2575,1.55,2.6,1.58,-3.324,-2.63775,-1.8755,0.55025,1.3645,4.47325,7.83325,8.3585,8.85475,-3.4225,-0.9015,-0.25075,1.15025,5.145,8.60175,9.365,10.06175,-3.892,-0.33975,-0.972,-0.12775,2.48175,5.31925,7.7535,9.3305,-2.90925,-2.10425,0.54775,1.67775,5.30525,8.77525,9.30575,-2.71175,-1.69875,-0.28425,0.26025,1.6365,-7.23825,-9.045,-5.77975,-55.165
1,8.25,-0.0178486467319908,-0.0636240325992104,-0.423207825634208,-0.139221022459306,0.0871783561475174,-21.4738180815234,-0.467828831261484,0.367765890607062,403.164748949829,2.7670525690361,416.6799317203,3.0097119522983,415.148663079506,3.30398414029092,416.490799094236,3.13211715608471,415.229578436912,3.50357268459924,416.564256372836,3.00780506075468,415.674685346968,3.42462609289318,416.771718417982,2.88813175557789,415.3568208345,3.50260538552281,1.25225268482943,-4.63440500217676,0.315937837235301,1.155,0.96,0.26,-5.2918,-6.1585,-5.90025,-6.79705,-7.524275,83.3276475,65.33,0.6468,-6.7,-6.81,-6.21,15.5,18.1375,20.8,18.595,7.2125,218.225,279.1,248.55,277.1,41.37,39.0125,26.53,38.8475,16.72,11.8175,17.845,13.5725,-3.328,-2.73825,-1.8815,0.55075,1.36425,4.47225,7.83225,8.3575,8.85375,-3.46575,-0.93075,-0.249,1.15,5.144,8.60175,9.364,10.061,-3.984,-0.33675,-1.0505,-0.138,2.4695,5.3185,7.75325,9.3295,-3.3485,-2.296,0.538,1.665,5.305,8.775,9.30475,-2.732,-1.795,-0.29075,0.26575,1.63275,-7.42425,-10.1955,-6.00125,-30.355
1,8.75,-0.216096120880437,-0.0671719781688497,2.36824336144426,0.433259000421015,0.089435040458776,-13.466911653882,-0.134401019581313,0.349031985486632,396.918008554511,2.97180379667806,415.999472270378,3.048200802763,415.127611378641,3.68399332502849,416.271983317452,3.15479778734696,415.475540016148,3.68773921055949,416.038242746306,3.2638195404143,415.244864188778,3.83052614723073,416.672836779133,3.1496178754534,415.817692417872,3.87848062203253,0.966316760679344,-4.64688833560237,0.268873427565111,0.9,0.72,0.24,-5.3173,-5.618,-5.216975,-5.255,-5.4451,83.336045,64.985,0.7125,-3.8475,-4.31,-4.165,32.1,56.0425,54.1,54.4275,20.8025,219.425,288.25,256.55,284.9,118.8125,108.4575,81.7525,113.735,44.3025,30.1475,54.475,37.3475,-3.167,-2.7635,-1.8625,0.55025,1.36325,4.472,7.83225,8.3565,8.852,-3.4925,-0.964,-0.2515,1.14975,5.1415,8.60075,9.363,10.06175,-3.702,-0.3445,-1.09775,-0.1505,2.455,5.31775,7.752,9.32925,-3.11,-2.349,0.52,1.65275,5.30375,8.77525,9.301,-2.713,-1.7825,-0.298,0.2625,1.62975,-7.19825,-8.622,-6.04225,2.9775
1,9.25,-0.458142217272739,-0.0616790910699743,1.44487725659209,0.135591762277157,0.0987310075946228,1.48612542475442,1.52599114817738,0.400878439335997,387.408148098223,3.14000182028155,416.124726028747,3.43057403287971,415.327289878786,3.91863093511142,416.213857696417,3.63599870109299,414.947415604167,3.95136415803522,416.410975268648,3.50639073493859,415.182026563333,3.88472915329741,416.41521356758,3.62271332377092,415.705211175439,4.23989551973937,0.924317708621181,-3.76651382862447,0.219490168574289,0.895,0.795,0.29,-4.3485,-4.6095,-4.2992,-4.151875,-3.816025,83.34274,64.195,0.8256,-2.7625,-2.42,-1.985,43,94.61,93.3,90.04,31.3875,221.775,295.1,259.9,295.65,205.5225,186.235,139.1925,189.175,72.2575,45.1675,89.305,62.3625,-2.721,-2.53625,-1.8255,0.55125,1.36375,4.461,7.8315,8.35525,8.851,-3.2775,-0.97875,-0.2505,1.15,5.1405,8.6005,9.36275,10.0605,-3.0505,-0.342,-1.0575,-0.138,2.44125,5.31675,7.7465,9.3165,-2.7035,-2.2825,0.51675,1.64125,5.3005,8.7745,9.29825,-2.44475,-1.7235,-0.2995,0.261,1.62625,-7.1705,-9.126,-5.971,22.6375
1,9.75,-0.783224468577473,-0.0861190244165165,3.91150657020019,0.175312657637958,0.114566153421458,7.33080852320541,1.27473448731548,0.396172295076398,403.141652411399,3.15328999911291,416.392133429631,3.81604420565738,415.028680724806,3.98375398784595,416.402540306333,3.769732476728,414.734995420217,3.95860943405705,416.630463448173,3.69288939944894,415.179685419672,4.02345819437431,416.843598522765,3.83268827465228,415.048710075338,4.15146563816823,0.919174220321197,-2.85892376669592,0.260514159571856,0.905,0.77,0.34,-3.49745,-3.52425,-3.2835,-3.0614,-2.3894,83.38294,61.7775,0.995325,-1.37,-1.38,-0.65,51.25,153.0325,163.175,147.455,45.105,222.125,301.225,263.05,300.1,330.24,293,213.22,301.26,95.64,92.2025,132.275,96.54,-2.379,-2.3825,-1.76175,0.55275,1.36325,4.46,7.8315,8.355,8.85075,-2.8155,-0.945,-0.235,1.162,5.139,8.60075,9.3595,10.059,-2.2905,-0.32625,-0.9795,-0.1325,2.428,5.31675,7.745,9.315,-2.1085,-1.984,0.5125,1.636,5.3015,8.774,9.29725,-2.01775,-1.55425,-0.289,0.26325,1.61975,-7.492,-9.13575,-6.17675,49.725
