DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_4_1,TS_3_5_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_1_3,H2O_1_2_2,H2O_1_2_3,H2O_1_3_2,H2O_1_3_3,H2O_1_4_2,H2O_1_4_3,H2O_1_5_2,H2O_1_5_3,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CO2_1_5_2,CO2_1_5_3,CH4_1_1_1
1,0.25,3.26252039489312,27.5099639550047,0.476149784707368,5.05240007545526,2.12814696164854,17.9554814014901,4.45901134785309,0.400942836097918,-5.59910575440837,7.69286327841517,1.01955788224903,2.863,1.27025,0.47225,0.55275,24.51179,24.527375,24.2873625,24.0701325,23.97654,23.8042375,100.5467675,90.368,10.87323,23.98225,24.00375,24.2205,23.693,1.3025,-1.1695,3,-0.737000000000001,1.449,423.96,448.535,441.4425,453.41,0.26,0.04,0.1,0.15,0.16,0.44,0.2,3.24299999999999,0.12,24.307525,24.451475,24.859375,25.192925,25.569825,26.1803,26.499175,26.827175,24.4266,24.703,25.22265,25.310425,25.543575,26.6635,26.824375,27.187275,24.214375,25.31855,24.760925,27.13615,24.3521,24.67465,24.739,25.026475,25.794225,26.208325,26.412125,26.459125,27.292,24.512175,24.984775,25.3832,25.715825,26.13285,26.704775,26.987625,27.113425,27.493275,-1.454175,-1.431625,-1.652,-19.933,27.7505216555415,26.0853513274253,24.3589239691852,22.0139358080899,24.2352028185415,26.2042318766189,24.2115517311912,26.0307688713862,27.1497795161531,26.5087528836698,25.3757194328931,422.438634444333,447.999920251828,421.350421425896,458.585602134034,420.271924641153,459.706953269833,434.949028002773,477.667838371782,431.167634575093,503.333218339042,454.933128269179,1955.23526947426
1,0.75,3.2103619437676,27.2738529741588,0.469765300472927,5.76979616962184,4.2806719350815,40.3750707439159,11.9204036217826,0.428897413564517,-1.69211801796513,8.0100717586346,1.01449086834498,2.909,1.2805,0.44525,0.55425,24.66128,24.38595,24.269745,23.9463375,23.86131,23.638,100.5463935,91.42,11.27922,24.02125,24.0705,24.1705,23.69025,1.4,-1.2425,3,-0.715750000000001,1.517,421.935,446.64,439.4475,452.2275,0.2345,0.04,0.1,0.15,0.16025,0.419,0.19,3.23725,0.12,24.2496,24.413675,24.8401,25.166325,25.5639,26.180275,26.4982,26.827175,24.372825,24.657,25.171625,25.28545,25.532675,26.662525,26.8234,27.187275,24.1624,25.277225,24.75995,27.13515,24.31975,24.59325,24.710125,25.0123,25.7863,26.208325,26.412125,26.459125,27.291125,24.454825,24.921325,25.324025,25.678925,26.119925,26.703775,26.9876,27.113425,27.4923,-1.53915,-1.306625,-1.79905,-20.1875,27.4507877166138,25.5241598786472,24.1349312475273,21.9334366569606,24.1428508001292,25.0412726497619,24.1481611381469,25.5659438014979,28.5275038743661,25.6825250468124,24.7092265720691,425.697148791327,448.602308283502,420.767762625504,457.321354824711,427.284345645675,468.028519736541,425.148976674193,483.662094224579,435.69026113567,498.21423857108,456.426911362536,2036.66742160871
1,1.25,3.09560872236129,26.9755170452817,0.628443331127113,5.88118460005045,8.98250811736101,22.858860399518,6.98404158498824,0.43348905291647,-1.90670580535882,6.36141145781094,1.38693386381814,2.862,1.303,0.43075,0.53125,24.7175,24.327475,24.42471,23.99522,23.910995,23.7004875,100.5281575,91.3905,11.97127,24.07025,24.11025,24.11075,23.61525,1.5,-1.2605,3.1,-0.697750000000001,1.289,417.8,445.76,439.225,451.0575,0.24,0.0302499999999999,0.1,0.15,0.16,0.42,0.19,2.9955,0.12,24.2063,24.3933,24.80825,25.140575,25.557975,26.180275,26.4982,26.827175,24.30725,24.6022,25.12165,25.261475,25.5218,26.661525,26.823375,27.186275,24.13265,25.255375,24.758,27.1332,24.2771,24.5616,24.674525,24.99815,25.77835,26.208325,26.412125,26.4585,27.291,24.397875,24.887275,25.262125,25.640075,26.107025,26.702775,26.986625,27.112425,27.4923,-1.71825,-1.5299,-1.93255,-25.7615,27.4435351791963,25.8635684955804,23.7724195828093,21.9159225135789,23.6382668969333,25.6382485236768,23.7985865034416,25.4192155859866,27.2781093847788,25.4747008580184,24.4235550714931,428.203194069406,467.143480400122,427.931749744579,466.590699893979,435.277458709942,480.712847472774,420.722820003391,489.816028147757,442.800161375482,502.081909160598,460.68562148641,2044.06489876598
1,1.75,3.24547940591441,26.614593854466,0.521227986150037,5.1037568179892,0.970509786206095,15.8501738796673,16.4034419931989,0.470455537349252,-7.38689541251099,12.6055935929213,0.977297762624951,3.1405,1.373,0.4615,0.55425,24.68827,24.355,24.50662,24.08762,23.9011125,23.653125,100.500052,93.0525,12.58703,24.12125,23.786,23.9935,23.551,1.4075,-1.211,3.1,-0.853,1.473,421.585,445.915,439.31,450.2575,0.239,0.04,0.1,0.15,0.16,0.439,0.19,2.90825,0.12,24.179925,24.35715,24.768625,25.116675,25.553025,26.1793,26.4982,26.827175,24.245725,24.5436,25.09015,25.238475,25.512875,26.66105,26.823375,27.186275,24.0853,25.24035,24.75605,27.1332,24.19415,24.5297,24.635025,24.98505,25.7714,26.207325,26.412125,26.4585,27.290125,24.29405,24.79375,25.20215,25.608,26.0951,26.701775,26.9866,27.112425,27.492275,-2.073125,-1.9476,-2.4299,-19.821,26.8766074647758,25.9657584568304,23.746779612771,21.6584653080864,23.492338174578,25.5324032563154,23.4801595506868,25.4816351000882,27.1378481303916,25.884330251513,24.0774730543954,435.245988734957,461.876757931935,420.710371115667,467.555961662754,426.781980244983,463.131991403911,425.166877373666,478.795814941589,437.100229851305,512.719049302651,447.151688991089,1926.08446501138
1,2.25,3.25042564926585,26.6077258420138,0.499940799422162,6.13139297135867,1.91111324326055,20.982485642375,24.0885513506135,0.507551841836898,-2.54425835136634,6.36235074878739,1.37240741898116,3.064,1.381,0.48225,0.55275,24.565145,24.3329,24.42147,24.1075325,24.02052,23.5789375,100.46571,93.53375,13.15242,24.04025,24.0215,24,23.48225,1.305,-1.421,2.905,-0.727500000000001,1.3345,418.055,447.73,438.7175,450.1525,0.258,0.04,0.1,0.14075,0.16,0.42,0.19,3.2135,0.12,24.17005,24.320175,24.7336,25.096675,25.5481,26.1793,26.4982,26.8262,24.2261,24.48665,25.0327,25.2271,25.505,26.6601,26.8228,27.18655,24.021375,25.225275,24.756025,27.132225,24.162475,24.50025,24.6051,24.968225,25.7635,26.2077,26.412125,26.4585,27.289125,24.18455,24.700125,25.1324,25.5759,26.083225,26.700775,26.9856,27.11145,27.492275,-2.183125,-2.1415,-2.6686,-24.109,26.3688515903036,25.5858180640721,23.4669061232964,21.4769592089115,23.5660559088045,25.5893815842654,23.4323576635642,25.2394482242828,24.9096264186069,26.5256850145506,23.8172143979974,422.522018395469,450.227948880345,424.41976088155,458.622166757451,424.106040155197,455.991865398717,428.369324572421,469.661486853409,439.759662777986,499.347519002828,459.972254365397,1959.72131777083
1,2.75,3.55480321349483,26.7051185963114,0.675711622538137,3.58719202734519,2.69974380905557,22.5986099668416,23.082328412257,0.473615283901981,9.41652427265914,3.93467528266867,1.18200866089169,2.93525,1.32025,0.47075,0.51,24.584185,24.2988,24.23067,23.9593275,23.83308,23.460475,100.433474,96.977,12.040065,23.85025,23.83175,23.7605,23.50025,1.405,-1.285,3.1,-0.6295,1.268,416.09,446.43,437.32,450.415,0.26425,0.04,0.1,0.15,0.16,0.42,0.19,3.11299999999998,0.12,24.159175,24.280025,24.70615,25.0787,25.5432,26.179275,26.498175,26.826175,24.1906,24.43805,24.98575,25.1968,25.49725,26.6591,26.82275,27.18655,23.967575,25.211175,24.756,27.1322,24.0939,24.472025,24.596675,24.94475,25.7576,26.20765,26.412125,26.4585,27.28825,24.09205,24.666875,25.076275,25.543875,26.071425,26.699775,26.9856,27.111425,27.4913,-2.14615,-2.319525,-2.7958,-22.7885,26.6917763489935,25.3188761897866,23.6258196577914,21.4437046730246,23.8141670768231,25.4268145695418,23.7423925828573,25.4725100846728,25.660618751542,25.2973622792255,24.3062934220054,427.256401647342,448.49077809079,427.508984507643,459.577653457643,421.181634373006,472.467924607922,426.500719110641,482.288365276599,434.12832917331,490.62894706145,453.085461280314,2497.61176463081
1,3.25,3.39185084991962,26.8618591348823,0.416050792608324,9.49729729519336,2.21369033577069,48.6978182344182,13.9040418343558,0.515856415066238,-2.78213740242765,8.54859825632477,1.12778705961918,2.888,1.2605,0.44225,0.52275,24.5741125,24.20915,24.2108,23.9774625,23.88059,23.4097875,100.42004875,98.586,11.349045,23.922,23.753,23.7425,23.44175,1.4,-1.2055,3,-0.767750000000001,1.1595,414.41,446.135,436.915,448.9275,0.26575,0.04,0.1,0.15,0.16,0.41525,0.19,3.13774999999998,0.12,24.08595,24.25875,24.668325,25.061725,25.5403,26.1783,26.4972,26.826175,24.1414,24.3916,24.95495,25.17055,25.48955,26.6581,26.82275,27.18555,23.93745,25.197075,24.755,27.1322,24.062525,24.41785,24.57905,24.9165,25.751725,26.207325,26.412125,26.457875,27.28725,24.04835,24.634275,25.034375,25.53325,26.060625,26.698775,26.984625,27.111425,27.4913,-2.1351,-2.43115000000001,-2.78925000000001,-25.6295,26.691820856616,25.077368472983,23.3283233696725,22.2220217304548,23.4898789842567,25.4415673536797,23.5214187432178,25.4137101595355,26.5228703269466,25.780598910058,23.6495935848994,426.00459530895,450.965005987286,431.264629862228,459.043120074844,422.415166384112,474.967618501517,448.04780028679,478.593472333342,434.315689633193,490.22358879979,481.628155400341,3229.38920248432
1,3.75,3.27452186055644,27.1062625526568,0.586737346848473,6.06788102601783,2.27958246471791,23.4718223700035,2.82940647569905,0.587513927398935,-7.2139036478944,8.40413197522262,1.36043382298585,2.9515,1.29125,0.432,0.56,24.6468625,24.1816,24.09007,23.8609875,23.7219875,23.4559375,100.399917,98.09575,11.771185,23.861,23.7615,23.841,23.3725,1.3,-1.5085,2.9075,-0.668750000000001,1.84175,411.2,445.21,436.72,448.24,0.2625,0.0402499999999999,0.1,0.15075,0.16,0.46,0.19,3.07574999999999,0.12,24.069225,24.2217,24.637575,25.041875,25.535425,26.1783,26.4972,26.826175,24.08445,24.34195,24.9263,25.1504,25.4819,26.65805,26.8218,27.18555,23.91885,25.182925,24.754975,27.1322,24.019275,24.3722,24.56305,24.8862,25.74585,26.20635,26.412,26.457875,27.287125,24.015475,24.567925,25.012075,25.500625,26.04985,26.6978,26.9846,27.11045,27.491275,-2.2338,-2.032,-2.69245,-26.88,26.77026059968,24.8247163262232,23.9378510210168,21.4738728146353,23.7479687048392,25.0016310283621,23.8454840909906,25.0014734639401,25.8831955236331,25.27014289293,24.3048585651451,422.09763460226,447.153784721086,420.984295523577,458.149394010593,419.157592062121,476.059967555213,437.840772481586,482.104164848927,453.237485300027,495.488586703357,452.542259849827,1994.22213890875
1,4.25,3.245321391937,26.6989419788617,0.547977278123043,5.76586212027991,1.82602122878625,19.2664633535599,15.2634725076642,0.480473557444449,-2.8554454184584,9.8174683755263,1.3312276777794,2.84225,1.2505,0.4215,0.5285,24.5099875,24.008325,24.0901625,23.7538875,23.66374,23.325475,100.4053605,94.157,11.797745,23.71175,23.6635,23.8025,23.29125,1.5,-1.615,3.2,-0.6945,1.46575,411.5,445.435,436.715,448.815,0.268,0.05,0.1,0.15075,0.16,0.4345,0.19,3.08899999999999,0.12,24.044675,24.157025,24.613375,25.017075,25.530525,26.1783,26.4972,26.826175,24.0141,24.2841,24.90225,25.12315,25.47415,26.6571,26.8218,27.18555,23.90145,25.167825,24.753,27.132225,23.986175,24.34105,24.5383,24.856725,25.73995,26.20535,26.412,26.456875,27.28625,23.994,24.465625,24.987975,25.471925,26.03905,26.6968,26.9836,27.110425,27.491275,-2.2606,-2.33095,-2.90795,-27.674,26.7786258388689,24.2871803702211,23.1404604372815,21.6955052966115,22.8476584987697,24.7087500842927,23.6646583236213,24.9285563886327,27.3666240123621,25.2617207676367,24.1632322249127,426.870197087357,446.041675605489,427.576038187029,455.044737405253,430.295053318845,477.64463332394,438.29807499255,481.442834721284,444.762422626848,502.377571669146,467.543912880594,2023.29522828444
1,4.75,3.48298506524284,26.5732117847387,0.448917613370411,6.39210658848524,1.64532519923249,55.3619736763723,15.3593986504161,0.406664189707987,-1.12013977988408,9.28869735125422,1.21885632891841,2.82,1.2605,0.40075,0.53425,24.3365,24.158025,24.08982,23.77809,23.24001,23.3098625,100.405786,97.95475,12.101285,23.63375,23.56325,23.6115,23.20225,1.3,-1.677,2.9,-0.69925,1.6035,412.97,444.345,437.9075,448.0175,0.2645,0.0402499999999999,0.1,0.15025,0.16,0.459,0.19,3.11125,0.12,23.999375,24.11665,24.598025,24.99125,25.5246,26.1783,26.4972,26.826175,23.9472,24.2244,24.8816,25.0938,25.46545,26.6561,26.82175,27.1846,23.857775,25.151725,24.751,27.1322,23.913775,24.2789,24.51735,24.83785,25.73405,26.20535,26.411125,26.456875,27.285375,23.9662,24.4244,24.9567,25.4577,26.029175,26.6958,26.982625,27.10945,27.491275,-2.6364,-2.8477,-3.55325,-27.884,26.3087250696956,23.8283754235272,23.3975846714391,21.4228054144367,23.5447860281173,24.1644620254485,22.8899821022006,24.302330008141,25.8609479233955,24.1768797094909,23.7473872399341,429.838155019284,447.982874460806,421.411971614771,456.716337239236,423.158675551469,468.364445403549,444.075575285573,477.370432772198,443.034599970126,487.284395879655,473.978386254871,2124.79420501559
