DOY2,HR2,LE,H,G,FC,CO2,H2O,T_SONIC,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,RH_1_5_1,VPD_1_1_1,VPD_1_2_1,VPD_1_3_1,VPD_1_4_1,VPD_1_5_1,USTAR,WS,PA,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,T_BOLE_1_2_1,T_BOLE_1_1_1,T_BOLE_2_2_1,T_BOLE_2_1_1
1,10.25,-11.5376,-16.6912,-13.120075,-9.0967525,381.25675,1.060435,-6.82689,-6.6344,-6.551125,-6.3668,-6.22355,-6.4004,5.19685,5.116,0.6605,4.18125,7.41,0.0117902,-0.005247675,-0.0043917925,0.0045132875,0.00674235,0.137025,0.74146,73.49715,44.748,10.001325,182.7195,281.62625,25.059,114.6675,11.6845,-0.38575,-0.115125,0.26,0.5845,1.141625,2.199875,2.995,-0.594625,-0.28725,-0.0985,0.219625,0.825875,1.932875,3.073125,-0.14025,0.332,0.63025,0.99825,1.610125,2.26025,3.45975,-0.718625,-0.76375,-0.73325,-0.862875
1,10.75,-17.3401,2.018798,-12.535775,-10.080875,381.416,1.187125,-6.2808325,-6.51185,-6.282,-6.232075,-6.039875,-6.41855,5.89775,4.877,0.6698,5.01795,8.48725,0.00453056,-0.0052923,-0.005876445,0.0014567525,0.00722795,0.15742175,0.69818425,73.489,62.76875,11.9426,188.172,282.145,43.3415,141.055,10.5925,-0.339375,-0.125375,0.244,0.57975,1.160125,2.203625,3.056625,-0.552875,-0.2565,-0.10425,0.1995,0.801375,1.932625,3.066875,-0.097625,0.3455,0.63025,1.011875,1.65475,2.302875,3.47975,-0.556375,-0.656625,-0.61875,-0.82375
1,11.25,-5.50386,17.4757,-13.211,-10.6337,381.457,1.2738125,-5.9041125,-7.295175,-6.389,-6.489175,-6.203425,-6.84185,6.40825,4.8615,0.6745,5.48325,9.2525,0.0040811375,-0.00335245,-0.0015306,0.005334975,0.00224425,0.21330425,0.6394425,73.546725,52.828625,8.082175,188.18875,283.92125,38.48375,169.3875,10.686,-0.299875,-0.10325,0.266875,0.594,1.150625,2.200875,3.0145,-0.489875,-0.247,-0.080625,0.215625,0.8235,1.955375,3.0835,0.01675,0.375125,0.64475,1.027,1.686,2.3215,3.497,-0.449875,-0.5135,-0.594,-0.732625
1,11.75,-15.3103,29.3223,-12.89545,-10.4281,381.985,1.32252,-7.0181375,-6.8036,-5.8675,-6.07095,-5.946425,-6.65425,6.052075,5.2817,0.707675,5.1395,8.99725,0.005906875,-0.00392169,-0.0027227275,0.00293976,0.002447355,0.174859,0.7036675,73.522575,92.780625,13.4805,191.01,287.63125,47.763,161.1325,12.24975,-0.267875,-0.0565,0.251375,0.63725,1.168375,2.22975,3.08,-0.40575,-0.214625,-0.057875,0.29625,0.850375,1.989875,3.123375,0.03875,0.446375,0.674625,1.058,1.7115,2.35,3.527875,-0.395375,-0.41925,-0.507375,-0.693125
1,12.25,-18.07825,6.66464,-12.5191,-11.077,382.229,1.25374,-6.99583,-6.8524,-5.6682,-5.90235,-5.9828,-6.0748,5.7812,4.3931,0.70815,4.4629,7.9795,0.00664076,-0.0048961,-0.002593615,0.00441123,0.0028539425,0.2117425,0.7325705,73.480925,69.90375,9.1596,192.2915,287.548,45.018,145.4,15.19275,-0.2221,-0.011,0.2897,0.6357,1.192,2.2567,3.1051,-0.2905,-0.1669,-0.0213,0.3685,0.9518,2.0365,3.1619,0.098,0.4792,0.6952,1.0887,1.711,2.3817,3.5616,-0.3743,-0.3598,-0.4695,-0.6413
1,12.75,-31.1629,23.098,-14.0529,-11.5747,381.43675,1.33775,-6.95315,-6.799,-6.0108,-6.0286,-5.98975,-5.6737,5.8767,4.72145,0.706175,5.262775,8.69475,0.0022185,-0.004523,-0.00139379,0.0042479,0.0022991025,0.23053225,0.60784,73.44375,86.9725,13.4718,192.1935,287.733,47.129,187.38,16.5365,-0.1913,0.0094,0.3421,0.7109,1.2241,2.2994,3.1662,-0.2342,-0.1611,0.0111,0.4193,1.0155,2.0642,3.1959,0.1569,0.4955,0.7091,1.1022,1.7278,2.3975,3.5784,-0.366,-0.4076,-0.4607,-0.6278
1,13.25,-13.945775,9.9693875,-14.6787,-12.084575,381.051,1.31356,-7.018975,-6.7202,-5.785625,-5.8366,-5.7489,-5.6382,7.51,5.86275,0.706075,5.45925,9.42,0.0036363875,-0.00278335,-0.004667,0.003720425,0.00566884,0.20215875,0.67648,73.40075,74.9115,15.633,193.565,286.01,45.737,150.875,15.7765,-0.1824,0.0068,0.3432,0.7179,1.2283,2.2955,3.1496,-0.2197,-0.1126,0.0392,0.423,1.0038,2.0632,3.1828,0.1579,0.4926,0.7025,1.0933,1.7194,2.388,3.5584,-0.3752,-0.4734,-0.462,-0.6126
1,13.75,-8.5371,10.9086,-18.291725,-13.255,382.0755,1.546935,-6.872735,-6.6124,-5.790625,-5.8318,-5.81775,-5.7031,7.9355,6.5413,0.7013,6.431,9.67325,0.00510835,-0.0053581,-0.005139,0.002459005,0.0024807425,0.229218,0.786215,73.383,77.7315,16.1245,194.6975,287.876,40.8852,163.1325,14.8625,-0.17425,0.00125,0.333,0.718875,1.223,2.298625,3.1325,-0.09375,-0.098125,0.066,0.404875,0.958625,2.0415,3.1705,0.15225,0.4705,0.6825,1.068375,1.697625,2.359,3.527625,-0.378625,-0.498625,-0.454,-0.62725
1,14.25,-6.1786,2.990475,-14.932375,-11.6059,382.079,1.66807,-7.03185,-6.70415,-5.663,-5.814,-5.723125,-5.75625,7.612025,6.91465,0.71645,6.5585,10.295,0.00607426,-0.00204412,-0.0020192725,0.00397945,0.0029462,0.17365575,0.63579,73.359575,77.664125,16.155375,193.39125,286.35125,43.148625,129.83,16.6105,-0.1632,0.0168,0.3485,0.7232,1.2206,2.3008,3.135,-0.0669,-0.0338,0.0701,0.4121,0.9513,2.0396,3.1748,0.1808,0.4592,0.6868,1.071,1.699,2.3556,3.5406,-0.3875,-0.5426,-0.4332,-0.531
1,14.75,-23.1943,1.7301,-16.8638,-9.9223,382.319,1.76106,-6.955815,-6.7194,-5.7845,-5.7616,-5.8027,-5.71245,8.65625,8.52375,0.7198,8.54825,10.916,0.005143065,-0.0038116675,-0.002965705,0.0013283525,0.004387375,0.17155125,0.701464,73.3526,65.595,9.85375,191.125,287.64625,38.654875,132.32,10.88075,-0.12875,0.07825,0.371875,0.72525,1.221625,2.309875,3.147625,-0.06025,-0.008125,0.07875,0.4095,0.968,2.040125,3.1784,0.20125,0.4645,0.6955,1.07475,1.700125,2.36025,3.53775,-0.402,-0.50025,-0.42925,-0.5365
1,15.25,-21.29315,-8.590015,-13.4467,-9.03627,382.293,1.6374325,-6.47712,-6.7034,-5.87125,-5.75765,-5.9566,-5.70405,7.7224,6.9773,0.717175,7.25495,10.331,0.0033198075,-0.0035043,-0.00289273,0.00322645,0.00568663,0.184565,0.720134,73.3686,48.7241,7.1451375,186.25125,288.18375,29.417375,96.86,9.741,-0.08925,0.093375,0.3935,0.73225,1.23175,2.316875,3.18425,-0.1205,0.002125,0.10125,0.429125,0.9915,2.047125,3.1881,0.213,0.475375,0.7095,1.084,1.704375,2.368625,3.54025,-0.405125,-0.541,-0.450375,-0.555625
1,15.75,-9.849925,-15.8091,-16.49745,-9.7482675,381.811,1.5593625,-6.38971,-7.033,-6.141125,-5.85605,-6.3523,-5.88105,5.8963,5.830075,0.735,5.71025,9.233,0.0037062925,-0.0058839025,-0.0018219,0.0045906675,0.0038097125,0.1717715,0.481022,73.3912,38.83595,5.19578,185.6285,287.872,19.7856,83.02525,6.621375,-0.0334,0.1217,0.4279,0.75,1.2428,2.3226,3.1909,-0.1003,0.0139,0.1092,0.463,1.0271,2.0615,3.1879,0.2238,0.4847,0.7173,1.0959,1.7144,2.3844,3.5498,-0.3814,-0.5294,-0.4528,-0.6303
1,16.25,-26.2129,-29.36,-21.022125,-8.1477,382.107,1.4985125,-6.615675,-7.082925,-6.42,-6.1971,-6.58985,-5.7829,6.87,6.27105,0.73255,6.7424,9.8605,0.002076005,-0.004864745,-0.00406798,0.00264994,0.0027265,0.155482,0.710167,73.4102,29.7685,4.6698,183.269,285.377,-15.8112,62.916,6.289925,-0.038375,0.134875,0.4205,0.758,1.24075,2.33375,3.192,-0.0965,0.04775,0.121375,0.480625,1.04275,2.062875,3.18375,0.21725,0.485125,0.7145,1.094625,1.712625,2.38525,3.55225,-0.3975,-0.55675,-0.465875,-0.705875
1,16.75,-21.895275,-53.74775,-26.767125,-6.011615,381.455,1.341075,-7.27752,-7.1022,-7.0265,-6.7578,-7.0164,-6.38475,6.249525,5.6608,0.733,5.8041,9.491,0.001808195,-0.0051927,9.57800000000001e-06,0.0027891675,0.00241894,0.113635,0.6558665,73.420625,12.99365,2.798125,182.02125,285.57875,-93.13575,28.226,2.693475,-0.037875,0.14675,0.426625,0.761,1.240625,2.339125,3.1895,-0.103125,0.029125,0.119625,0.488875,1.044625,2.057875,3.184125,0.21125,0.486625,0.715125,1.096375,1.709625,2.381375,3.552875,-0.43675,-0.6995,-0.4905,-0.740625
1,17.25,-36.313975,-85.1755,-26.087725,-2.48558,381.246,1.2422125,-7.458795,-7.21695,-7.0356,-7.29385,-7.23465,-7.06275,6.19805,5.6631,0.7311,6.339,9.02875,0.00640793,-0.005865475,-0.00183319,0.001542865,0.0015988,0.079069,0.6576345,73.441,2.6406,1.175875,179.28375,283.00375,-146.50875,6.719375,0.60385,-0.0415,0.147375,0.4215,0.757,1.227875,2.340875,3.184625,-0.122,-0.010625,0.1295,0.499375,1.041625,2.04575,3.177125,0.20625,0.48475,0.70425,1.087875,1.7075,2.374375,3.54725,-0.443875,-0.829375,-0.514875,-0.764375
1,17.75,-25.647325,-98.2104,-34.308575,-1.33862,381.092,1.078875,-7.594165,-6.78865,-7.3958,-7.60775,-7.55655,-7.32255,5.28845,3.713425,0.7391,4.4726,7.449425,0.00398969,-0.005005255,-0.0015067175,0.00368134,0.0045187275,0.07095185,1.126085,73.45135,0,0.28407375,180.483,275.577,-148.3425,0.0699,0.025875,-0.044125,0.164875,0.434375,0.7555,1.22325,2.3395,3.17775,-0.1395,0.00625,0.13025,0.502,1.037625,2.04275,3.171,0.199875,0.486625,0.697625,1.086375,1.704,2.36675,3.5425,-0.471375,-0.879,-0.58425,-0.790875
1,18.25,-33.49635,-97.390825,-35.064,-0.63050075,380.6045,0.97941975,-6.912025,-6.9668,-6.85,-7.4287,-7.48175,-7.56485,4.2375,3.5667,0.73915,3.161,7.00105,0.00493483,-0.0064115925,-0.0027774525,0.00804236,0.0028585,0.07740365,1.091495,73.446875,0,0.11559,182.77625,274.27,-145.7905,0.01305,0.001,-0.052875,0.202375,0.4305,0.747625,1.213,2.333125,3.17025,-0.152,0.008625,0.12875,0.50225,1.03425,2.036125,3.16125,0.1855,0.481125,0.692625,1.084125,1.694875,2.36175,3.536125,-0.51975,-0.94825,-0.616,-0.812125
1,18.75,-49.9259,-94.321,-34.119075,-0.76763375,380.5075,1.0170375,-6.2229575,-7.3706,-7.303,-7.43525,-7.6278,-7.49145,4.02325,3.4784,0.7381,3.267,6.385775,0.00472708,-0.0052939325,-0.0055381,0.00156157,0.00393277,0.055401,1.20735,73.42095,0,0.21684,180.53,276.8625,-145.4435,0.005425,0.00295,-0.04225,0.196,0.423875,0.74,1.20475,2.331625,3.171375,-0.166,-0.01775,0.13375,0.496875,1.02325,2.0225,3.147625,0.178125,0.48425,0.683375,1.0735,1.6875,2.34975,3.52675,-0.549,-1.0365,-0.625625,-0.8655
1,19.25,-45.09835,-96.149625,-30.678575,-1.362935,380.378,0.864884,-6.0741025,-7.53555,-7.29,-6.86025,-7.74985,-7.8193,3.665,2.8031,0.7402,2.94,6.5685,0.003625425,-0.0065471525,-0.00405345,0.004371915,0.001038465,0.07877485,1.378445,73.415375,0,0.151275,176.63625,276.08875,-143.91375,0.001375,0.003625,-0.083375,0.189875,0.41975,0.734,1.198875,2.323125,3.160625,-0.1845,-0.012625,0.115125,0.491,1.007875,2.0115,3.1365,0.171375,0.475125,0.672375,1.059625,1.679125,2.33925,3.51675,-0.589,-1.05275,-0.64,-0.95875
1,19.75,-40.863,-98.8952,-29.419625,-1.252165,380.733,0.866365,-6.4109325,-7.4999,-7.6587,-6.894375,-7.9367,-7.96565,3.684075,3.04755,0.74,3.353475,6.026975,0.00458619,-0.0071602575,-0.003883885,0.00460065,0.0036165375,0.0680575,1.214575,73.3895,0,0.07361375,182.26625,276.506,-145.3075,0.003,0.003625,-0.1005,0.179125,0.417875,0.725625,1.20125,2.308375,3.160125,-0.202875,-0.013625,0.108375,0.47875,0.9945,2.01225,3.13325,0.157875,0.46875,0.666,1.051625,1.6685,2.323625,3.505875,-0.61575,-1.07975,-0.654,-0.974
1,20.25,-28.97775,-138.415,-26.9859,-0.33207875,380.55825,0.85814,-7.288555,-7.5631,-7.59365,-7.72495,-7.87565,-8.07075,3.6795,2.4118,0.74005,2.7736,6.2776,0.0051951675,-0.006716965,-0.0043012,0.00339835,0.0023681,0.0583725,1.27982,73.3846,0,0.2684375,182.674,275.548,-145.246,0.00215,0.003625,-0.11475,0.169125,0.409875,0.711875,1.201625,2.30275,3.1495,-0.218,-0.007625,0.07,0.469625,0.98125,2.01,3.122375,0.150625,0.46325,0.658375,1.044875,1.66225,2.317625,3.498,-0.63025,-1.093375,-0.67125,-1.001
