DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,TA,PA,NETRAD,G_1_1_1,G_2_1_1,TS_1_1_1,TS_2_1_1,PPFD_IN
2,1.25,0.00457125,16.7047299999999,53.1346625,21.2383999999999,5.1846335,0.77558275,15.0128325,541.1595,15.97655,2.04475,1.7608735,0.962240824999999,0.623288425,13.662275,99.6288275,5.91436499999999,16.2019475,14.5328375,8.58495325,8.53308425,0.2234702
2,1.75,0.00758,6.597485,49.473975,6.79663550000001,5.05305,0.825331,15.4488,520.9077,15.9495,2.077755,1.862375,1.002067,0.581744,14.0375525,99.61396,3.66530549999999,16.220105,14.7749425,8.60848425,8.561003,0.22660505
2,2.25,0.00453099999999999,2.64585375,65.7672999999999,32.858005,4.9603705,0.8474665,15.5861225,580.676425,16.0694425,2.0552595,1.707987,0.942640375,0.795107399999998,14.034475,99.61958,5.141813,15.8135525,14.47473,8.638519,8.594916,0.235442525
2,2.75,0.00865424999999995,17.1371107499999,70.9529725,17.91487,4.8755905,0.827838325,15.77034,516.67935,15.7785275,2.218343,1.72531525,0.9989201,0.882466674999998,14.3480325,99.6357125,4.44314599999999,15.9763775,14.598445,8.66608075,8.625015,0.238149575
2,3.25,0.000786,3.52844,44.42614,27.9319575,4.69091,0.7243475,15.87535,549.8085,16.107495,1.93605,1.56053,0.9248625,0.4402935,14.4484,99.6583375,3.85733199999999,15.92326,14.72986,8.683781,8.63874975,0.236574325
2,3.75,0.005695,10.68653,22.23934,5.88988999999998,4.39678,0.723599,15.7092,536.006575,16.22862,1.73473,1.52379,0.869142,0.557538,14.174565,99.681495,3.23956625,16.014695,14.6572425,8.66976325,8.62274825,0.236157175
2,4.25,-0.0010315,22.38845,44.79785,31.0315125,4.3236,0.7703275,15.3001,574.61425,16.48671,2.002135,1.605735,0.9472495,0.7546025,14.1087,99.7062,3.767705,16.7056,15.27725,8.653635,8.60874,0.2315615
2,4.75,0.002915,3.912928,55.72793,21.92851875,4.65497,0.796261,16.01375,602.811475,16.57955,1.896945,1.623825,0.942965,0.706634,14.2398,99.7282,4.862335,17.38715,16.00485,8.645545,8.600645,0.230533
2,5.25,0.00338,4.499786,48.07526,25.4606125,4.547735,0.786784,16.30125,543.6288,16.851245,1.943615,1.6037,0.9679005,1.090135,14.414365,99.623925,4.09003649999999,18.4850575,17.112095,8.65068375,8.60632374999999,0.231790675
2,5.75,0.00467,10.9077925,23.8290849999999,23.8762,4.20629,0.7685835,15.15375,583.269025,16.8428175,2.0249,1.59207,0.9715845,1.00978947499999,14.0119725,99.6275325,6.10170724999999,19.0218525,17.9926475,8.64961199999999,8.60620375,0.226780825
