DOY2,HR2,NETRAD,G,LE,H,FC,USTAR,CO2,H2O,T_SONIC,PA,TA_1_2_1,RH_1_2_1,WS_1_2_1,TA_1_1_1,RH_1_1_1,WS_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,T_CANOPY_1_1_1,T_CANOPY_2_1_1,PPFD_OUT,PPFD_IN,TS_1_1_A,TS_1_2_A,TS_1_3_A,TS_1_4_1,TS_1_5_A,TS_1_6_A,TS_1_7_A,TS_1_8_A,TS_1_4_A
1,0.25,-80.9,-42.656825,-0.4093,-28.6569634,-0.0705,0.1459,385.80455,4.06165,6.302827,88.95758,4.3905,29.90165,0.307,5.19,27.281308045,1.8168,-2.47975,0,251.2536,325.5,1.962,0.32625,-0.0519,-0.0288,8.4176,9.286875,11.004875,11.728,11.62975,12.502,13.996375,13.865,10.301875
1,0.75,-80.9,-41.8877545925,-0.463979735725,-29.732175,-0.07557049837,0.144975,385.79345,4.07785,5.974369,88.949625,4.2775,29.553068905,0.3695,4.8605,27.364,1.837899373,-2.511,0,251,324.5,1.67925,0.3545,-0.05452470902,-0.026232,8.20375,9.105,10.89825,11.755125,11.664,12.493125,13.996375,13.8625,10.299375
1,1.25,-80.9,-41.5558334025,-0.51962705235,-31.3894292375,-0.0681449170475,0.14943225,385.39195,4.0595793755,5.6358765,88.937815,4.03875,29.5466152375,0.3105,4.68225,27.63135,1.84066739575,-2.499,0,250.3,323.7,1.4695,0.0045,-0.0518,-0.026028,8.0434125,8.936575,10.74175,11.746375,11.664,12.508375,13.996625,13.8525,10.289
1,1.75,-80.451,-41.00495,-0.5648330012,-31.23755,-0.0633,0.150727575,385.1701,4.0731612135,5.643725,88.92634,3.79275,29.89078119,0.28625,4.5505,27.7163,1.797475,-2.447,0,250.2,323.225,1.352,-0.0395,-0.052,-0.0285,7.865975,8.7188625,10.644125,11.73825,11.691875,12.515625,13.99725,13.86,10.2875
1,2.25,-79.8,-40.274017625,-0.4628,-30.33900634,-0.049225,0.1478,384.839575,4.050475,5.583139,88.9200025,3.8205,29.986525,0.30675,4.39975,27.960035225,1.8253698485,-2.396,0,250,322.1,1.21875,-0.2515,-0.049886269865,-0.030025,7.68015,8.533,10.516125,11.738125,11.684625,12.529625,13.999625,13.86,10.28675
1,2.75,-79.755,-39.40355,-0.4808144375,-30.10135,-0.06883894869,0.15426605,384.7622,4.090257782,5.3713465,88.9100425,3.63825,30.5274179475,0.362,4.24925,28.0542163675,1.8082,-2.494,0,249.7,322.075,1.28725,-0.427,-0.049,-0.028644,7.45745,8.3987125,10.387625,11.73525,11.7105,12.539,13.998,13.86,10.2765
1,3.25,-79.495,-39.45475,-0.2947,-28.69475966,-0.0898,0.153675,385.1735,4.09712746375,5.47265,88.90295,3.65525,31.05492003,0.26375,4.29925,28.17705,1.758025,-2.419,0,249,321.475,1.10225,-0.486,-0.050843957695,-0.030777,7.2156,8.17675,10.246875,11.717,11.706,12.548,13.984125,13.86,10.26925
1,3.75,-79.235,-39.4669,-0.331725,-29.258221275,-0.067175,0.1454139,385.191175,4.06698603775,5.3577,88.88242,3.53075,30.9769,0.306925,4.271,28.249725,1.783173669,-2.411,0,249.4,321.15,0.97525,-0.534,-0.04901432813,-0.0294315,6.997,8.0135,10.131875,11.703875,11.705625,12.552875,13.99125,13.86,10.235625
1,4.25,-79.0525,-38.250607485,-0.62138279065,-29.6799,-0.08035,0.148368125,385.2984,4.05065690325,5.31780075,88.8626,3.36175,30.77726051,0.305,4.086,28.144325,1.725247037,-2.451,0,249.1,320.4,0.98075,-0.752,-0.04975,-0.02848875,6.80765,7.860425,10.004625,11.68375,11.701,12.55775,13.9825,13.855,10.2155
1,4.75,-78.5275,-38.1226,-0.4312999563,-31.45425,-0.07635,0.143008875,385.06465,4.0274,5.1341,88.854875,3.29525,31.2237921725,0.2775,4.00475,28.5820536275,1.744924176,-2.338,0,249,320.1,0.809,-0.8835,-0.0481376826075,-0.03497975,6.6326,7.6962125,9.870375,11.647125,11.68825,12.565,13.9835,13.855,10.184375
1,5.25,-79.35,-37.50865,-0.44290465815,-29.39726044,-0.08375,0.1404974,384.8492,4.0397,5.2749125,88.86255,3.27025,31.21292549,0.30825,3.90825,28.048448845,1.71301359925,-2.338,0,248.7,319.55,0.8375,-1.1335,-0.0499,-0.03160725,6.4906,7.557,9.76025,11.64275,11.6685,12.5635,13.977125,13.855,10.15425
1,5.75,-78.51,-37.437745755,-0.3635226078,-30.51255,-0.0708738471625,0.155125,384.8677,4.05462276025,5.0856265,88.87185,3.16625,31.3343834825,0.3535,4.0105,28.465425,1.77372764875,-2.451,0,248.6,319.275,0.806,-1.14,-0.05,-0.033768,6.32755,7.3948,9.65525,11.597375,11.652,12.57525,13.981875,13.855,10.12075
1,6.25,-78.5,-37.09073183,-0.4038696429,-30.02203199,-0.060033777495,0.1527,384.97715,4.006499545,5.1203,88.8954,3.177,31.6386484325,0.3165,3.94925,28.151775,1.6878732095,-2.347,0,248.575,319.35,0.633,-1.266,-0.0499,-0.0326595,6.1882,7.2436125,9.555375,11.58075,11.673,12.5735,13.981625,13.865,10.0925
1,6.75,-78.9745,-36.7052,-0.59624300195,-30.336873305,-0.07118975138,0.154158,384.26525,4.018,5.0431,88.907505,3.208,30.870675,0.307,3.878,28.171821885,1.66595,-2.36025,0,247.975,317.7,0.44025,-1.3935,-0.047,-0.015905,6.0621,7.10255,9.46535,11.55775,11.647,12.574875,13.99225,13.855,10.05225
1,7.25,-76.99,-34.937671315,-0.54306021645,-30.299024245,-0.06906907239,0.151587,384.03715,3.9903416005,4.92175,88.9189025,3.1425,30.504925,0.3025,3.87475,27.960475,1.69385,-0.089,0,247.475,316.85,0.43225,-1.731,0.3492488566,3.922518,5.9414375,6.969275,9.34675,11.54675,11.6495,12.581125,13.99625,13.855,10.01825
