DOY2,HR2,FC,LE,H,FCH4,CO2,H2O,CH4,USTAR,WS,T_SONIC,TA,RH,PA,TS_1_1_1,PPFD_IN,FCH4_1_1_1,FCH4_1_1_2,CH4_1_1_1,CH4_1_1_2,SW_IN
2,3.75,-1.5100208,-7.2962592,-35.791667,3.603625,387.889897625,0.862602625,1850.9086,0.0280358,0.0577904,-27.5562973,-32.05,65.176,93.973043725,-0.0298,0,8.845,1.55005,1812.25185,1957.9345,-3.5088
2,4.25,-1.263249525,-6.450441525,-35.77188525,2.4314,387.223978875,0.766068625,1852.008825,0.025522825,0.060797575,-27.3981876,-32.288,63.394,93.94261905,-0.0308,0,8.1842,3.988625,1808.142725,1958.121,-3.5409
2,4.75,-1.600235175,-5.969394075,-37.436662,2.98585,387.521829,0.6979588,1855.443325,0.0228895,0.0518451,-27.38167245,-32.3,65.968,93.941813075,-0.0326,0,5.819125,4.55735,1820.071375,1962.017375,-3.2841
2,5.25,-1.79273955,-5.7447742,-35.6164274,-16.433775,387.0558395,0.7148835,1871.708075,0.01804475,0.051450775,-27.42751435,-33.39,65.852,93.955106025,-0.03,0,7.288,0.546,1836.934775,1961.9438,-3.9638
2,5.75,-1.621618,-6.95000025,-35.197317975,1.95615,387.62810035,0.621024025,1862.2884,0.01970255,0.045509575,-27.7074599,-33.376,66.122,93.92028315,-0.029,0,8.48355,-0.900875,1835.825025,1961.321975,-4.0424
2,6.25,-1.26144695,-6.676633125,-37.193623125,1.5038,387.5758178,0.773476175,1852.871475,0.0183758,0.0483116,-27.604734125,-33.698,65.768,93.876986225,-0.0298,0,-27.0719,-3.9075,1787.153,1961.3149,-3.26315
2,6.75,-1.131687125,-5.6825498,-34.260058325,1.3286,387.545977,0.594473,1850.415,0.0234345,0.0653191,-27.6575402,-33.934,66.324,93.84454315,-0.0268,0,7.6377,2.8002,1825.2122,1963.60375,-3.006725
2,7.25,-1.7172858,-6.1719645,-33.75659525,-1.15,387.4442115,0.6998275,1857.050625,0.0265002,0.0555478,-28.0280598,-33.902,68.5,93.8576081,-0.0248,0,-21.46875,3.3891,1820.502225,1964.05585,-1.3115
2,7.75,-1.2088606,-8.533403575,-40.946240725,1.3226,386.861235,0.612373,1854.3939,0.023071525,0.0618566,-27.66015475,-33.834,66.924,93.85030105,-0.0234,0,8.0986,3.5842,1861.832625,1961.3665,1.6296
2,8.25,-1.09557895,-8.791431,-40.066599925,-6.50085,387.161775075,0.460607475,1864.2463,0.0237324,0.0734666,-27.6514335,-33.178,63.694,93.852566675,-0.0248,0.245831500000001,1.5298,2.417925,1841.843825,1962.5983,9.8245
2,8.75,-1.18842125,-8.172260725,-41.154486375,0.183,387.900463075,0.62126265,1852.99155,0.0229065,0.09520775,-26.9670941,-31.21,59.974,93.8645309,-0.0272,4.265405,-8.47462499999999,2.354325,1840.748475,1962.1108,20.04175
2,9.25,-1.2469026,-5.062608925,-37.7042274,-0.0927,387.697591625,0.71855495,1858.5321,0.030841125,0.09352525,-26.6761483,-29.03,56.28,93.841943125,-0.0286,13.669075,-6.88495,1.851775,1849.6418,1961.58725,25.085
2,9.75,-1.2573357,-7.26133365,-39.7607258,-5.577,387.90971625,0.653878125,1861.9936,0.0335996,0.1592998,-26.0230412,-26.48,49.524,93.84287355,-0.024,33.351325,-9.17235,2.582075,1816.374925,1957.6414,36.6325
2,10.25,-1.4792811,-5.509711,-35.11535535,1.49295,388.07053605,1.01982075,1858.3115,0.0489248,0.171102175,-24.8382356,-24.378,42.35,93.85168525,-0.017,58.878525,7.3245,2.8395,1791.7579,1954.82145,42.1455
2,10.75,-1.70909005,-2.3934884,-26.111768125,-5.0799,387.80644495,1.11917565,1861.6184,0.0455245,0.28117875,-23.50388125,-23.272,38.676,93.84379545,-0.0124,76.50925,6.35795,1.614675,1802.2176,1955.15365,50.81025
2,11.25,-1.285436625,-0.97521075,-24.3858508,-5.67675,387.6612331,1.104543025,1856.5912,0.06105905,0.399555625,-22.55685815,-22.23475,35.71875,93.867188875,-0.008475,81.133575,7.096125,4.59445,1834.506775,1955.8688,56.94575
2,11.75,-1.440587575,-0.0477096,-26.056404425,1.4425,387.4995915,1.157699,1847.530375,0.0759525,0.26307365,-22.069388525,-21.532,34.16,93.879787125,-0.0084,101.7875,-13.24115,3.46525,1841.4981,1954.547875,76.76125
2,12.25,-1.4703882,0.712740125,-35.9922225,-3.8944,387.813509,1.13353985,1843.49315,0.0690014,0.30991515,-20.78968075,-20.81,31.858,93.869222825,-0.0136,114.6425,-117.2229,1.15915,1825.732425,1948.888,79.7615
2,12.75,-1.539026125,1.1223639,-21.56078,-2.89975,387.575167,1.1313522,1840.390975,0.0700815,0.359596375,-19.9198616,-20.258,28.742,93.8810029,-0.0134,118.91175,-46.533425,3.52105,1803.469,1949.92155,81.1645
2,13.25,-1.439451,1.76432075,-31.4426454,-8.0638,387.656277925,1.127183225,1842.379,0.0683659,0.35420905,-19.582531875,-19.644,28.266,93.892189325,-0.0162,118.8345,-42.985825,5.02275,1827.309375,1947.687,70.41375
2,13.75,-1.479087475,1.2601012,-30.81751125,-0.401649999999999,387.7360296,1.1190951,1843.7735,0.0833914,0.282026125,-19.4889782,-19.262,25.968,93.916120825,-0.0212,106.99,-5.6706,2.632,1820.57865,1949.5832,68.584
2,14.25,-1.4782427,2.08384565,-32.5011544,-2.4493,387.4908914,1.1396502,1830.2782,0.065243775,0.24507835,-19.514843875,-18.83,25.018,93.9431802,-0.0222,93.905,-44.4191,4.9162,1837.6832,1950.6709,55.0455
2,14.75,-1.680787,0.8767517,-32.35962945,2.797375,387.2676862,1.1334122,1826.23165,0.0693758,0.3263944,-19.24825425,-18.474,23.546,93.96007415,-0.0234,80.4375,-41.6242,3.5203,1809.4184,1950.5103,48.57375
2,15.25,-1.4315463,0.8041459,-35.57599295,2.3655,387.0331223,1.11614565,1826.396,0.074432875,0.38687365,-18.891891125,-18.488,24.724,93.9557127,-0.0232,63.28275,-45.4275,3.493525,1809.5249,1949.114025,38.6145
2,15.75,-1.3922347,0.2419719,-37.425245,-3.268,386.85570865,1.098301825,1829.05435,0.0679102,0.3080317,-18.896887275,-18.628,25.264,93.962349875,-0.0232,41.55975,6.3007,2.680125,1793.077,1951.1102,31.61675
2,16.25,-1.40565025,-0.60116925,-41.6292858,-2.05245,386.866953225,1.1008093,1827.811025,0.048334,0.2824218,-19.206518125,-18.862,26.072,93.95636985,-0.0202,24.56325,1.16985,3.244,1839.6321,1949.3816,26.275
2,16.75,-1.23001195,-2.0263969,-48.172766925,-1.3534,386.95618765,1.074204375,1830.924125,0.0449418,0.3829606,-19.45886975,-19.304,26.292,93.93459235,-0.0178,12.58775,6.282575,1.965625,1810.364,1951.4436,10.80925
2,17.25,-1.0340132,-2.8386688,-46.429886,2.412925,387.2474196,1.10053305,1828.797075,0.0370432,0.141636675,-19.6536339,-19.95,30.856,93.9164245,-0.0234,3.7789,6.15725,2.36325,1816.0695,1951.8936,2.0898
2,17.75,-1.324496925,-3.768846,-45.288916,2.2434,387.6886698,1.13307785,1836.60325,0.0281685,0.102137,-20.086246875,-20.64,37.496,93.9136455,-0.0258,0.1801,-23.007425,1.6108,1814.7029,1954.22265,-2.387225
2,18.25,-1.480555075,-3.8010894,-41.2955794,1.2218,387.75582575,1.13506775,1840.14635,0.028286375,0.05141995,-21.571837,-21.722,41.32,93.92673975,-0.0232,0,3.1938,3.49125,1821.6235,1952.9055,-4.018475
2,18.75,-1.20354845,-4.3279282,-42.79445295,-0.571174999999999,387.9278875,1.2149091,1836.03435,0.0259304,0.0499222,-22.2768059,-22.172,43.374,93.95848125,-0.0228,0,2.716,2.695675,1854.954975,1956.34245,-3.31745
2,19.25,-1.313572375,-3.564358,-43.2383847,-4.34125,387.7700274,1.2169382,1839.9774,0.02891275,0.043160825,-23.304379425,-22.964,44.63,93.95678535,-0.02,0,7.298125,4.5788,1841.631125,1955.14745,-2.911775
2,19.75,-1.18836075,-3.5730617,-45.3457626,1.82025,387.47350435,1.135876675,1838.079875,0.0282926,0.047427,-23.827615,-24.11,47.65,93.9592345,-0.0244,0,6.7454,2.392775,1842.4682,1959.3619,-3.422
2,20.25,-1.19086915,-7.2144315,-41.095908125,-8.27385,387.8438215,1.11159325,1844.62625,0.024774025,0.055727525,-24.717114575,-24.75,47.968,93.9465442,-0.0262,0,6.2848,2.5896,1844.5473,1959.2805,-3.8536
2,20.75,-1.015902,-6.1387382,-39.9428678,-3.23895,387.458791,0.87412075,1835.2741,0.0341528,0.0448818,-25.1805616,-25.662,50.872,93.90821555,-0.025,0,7.6944,3.839225,1845.2659,1959.12675,-3.592175
2,21.25,-1.3646995,-6.685325825,-42.7809095,0.693875,387.695703825,1.05832515,1840.5005,0.02883425,0.04990475,-26.1409838,-26.334,52.346,93.8781511,-0.0266,0,6.115875,2.2498,1823.6742,1957.0808,-3.414225
2,21.75,-1.1738739,-5.730320375,-42.5563476,2.0984,387.261913,0.95759275,1837.6835,0.0287994,0.0550736,-26.6427892,-26.916,55.136,93.8931725,-0.0272,0,9.357875,2.92835,1860.7279,1959.082125,-3.540975
2,22.25,-1.3743682,-5.893876625,-41.3864367,-3.357375,387.3208486,0.8740128,1834.80565,0.024640175,0.05225135,-26.8644442,-27.018,55.198,93.88848245,-0.0256,0,4.48325,3.61065,1848.935075,1958.64965,-3.97315
2,22.75,-1.425617225,-7.5661415,-38.3985925,-15.762,387.2682398,0.7140653,1833.8392,0.02722725,0.04082,-27.202385175,-28.112,54.204,93.9110973,-0.0268,0,6.87725,1.7334,1822.08035,1958.17985,-3.6791
2,23.25,-1.2947556,-6.753105,-41.8894316,-0.6096,387.44427285,0.938273575,1839.39325,0.0236255,0.03746825,-26.82529765,-28.484,55.478,94.0085751,-0.0282,0,6.61455,3.408,1849.573825,1956.194,-3.8043
2,23.75,-1.1063912,-8.0585216,-41.033107,1.872,387.7418561,0.905423075,1844.1661,0.0277586,0.052120975,-26.522778525,-28.92,56.642,94.01045925,-0.0306,0,6.289175,1.22615,1855.0682,1958.614125,-3.767175
3,0.25,-2.6020085,-5.881603975,-41.2270005,-12.63985,390.626799625,1.065492,1850.28495,0.026964525,0.04778105,-23.8346188,-24.3595,48.175,94.3074618,-0.04995,0,-2.9615,2.996625,1881.750575,1961.667725,-4.12775
3,0.75,-1.4085845,-6.486985575,-34.499488,-0.5983,388.724180125,1.144992825,1872.949,0.030604,0.04406325,-23.071125375,-25.087,48.337,94.3152876,-0.04875,0,6.764475,2.1375,1860.8861,1963.51825,-4.30035
3,1.25,-2.008042275,-7.3440485,-33.67506875,-2.892575,389.949227675,1.019399325,1871.2902,0.0253366,0.055621,-24.50968075,-25.6535,50.003,94.27704575,-0.0488,0,-9.35035,-12.4491,1846.0202,1962.34535,-4.5749
3,1.75,-1.415290775,-6.6749698,-37.1764326,-8.805825,388.4515929,0.9245574,1866.266825,0.022116225,0.05731595,-23.8726595,-26.04,50.493,94.2977665,-0.0459,0,-3.8148,1.615525,1870.5518,1962.1388,-4.3884
3,2.25,-1.504153,-6.582640125,-31.8153351,-5.6515,388.190963075,0.90480395,1870.4178,0.02808995,0.039636425,-24.283406625,-27.5185,53.0915,94.30669925,-0.04,0,7.3428,2.0447,1918.112,1960.91625,-4.1453
3,2.75,-1.570673025,-5.930259525,-31.314261575,-1.5942,388.173052075,1.13327215,1872.34095,0.0268655,0.04154975,-23.0138234,-28.308,53.819,94.28777265,-0.04965,0,6.385,1.626,1876.2936,1961.841,-4.27125
3,3.25,-1.4284127,-7.19749335,-34.387444,-12.3682,388.8328124,1.1542104,1859.18235,0.021435,0.0512225,-24.79058325,-27.002,53.345,94.232885375,-0.0519,0,-11.0215,-0.38625,1885.0352,1963.0336,-4.075825
3,3.75,-1.2325245,-6.96255225,-29.9298855,-3.95874999999999,389.8114353,1.202905,1862.9344,0.025304875,0.043902775,-25.2665897,-26.7365,54.4695,94.1946883,-0.04995,0,5.845,1.9938,1870.3913,1962.69015,-3.7727
3,4.25,-1.565791875,-7.30741475,-35.510157775,-3.188925,390.34443665,0.93217805,1871.88655,0.02850425,0.04553,-24.1178643,-27.245,56.553,94.202947975,-0.04795,0,5.451,1.46385,1901.4785,1962.5928,-4.20055
3,4.75,-1.317777125,-4.533618,-35.36192575,0.253399999999999,389.6553201,1.116591,1863.563675,0.02043925,0.03933725,-24.545054,-27.3485,56.712,94.212110575,-0.052,0,-2.220425,1.405625,1891.79415,1963.48575,-4.528425
3,5.25,-1.706243475,-6.81851275,-30.6876018,-6.283,388.164309125,1.223741425,1869.6028,0.026358,0.0714383,-24.7904029,-27.6745,58.9495,94.18349645,-0.05,0,4.9288,1.453175,1897.1756,1963.7,-3.93725
3,5.75,-1.14107575,-8.320358625,-30.982956175,-8.399,387.599602,1.075436,1852.0375,0.0223918,0.0746807,-25.31187525,-27.886,59.1305,94.1756416,-0.04795,0,3.75,1.7357,1882.2331,1967.333,-3.59545
3,6.25,-1.4751659,-6.93321725,-34.048561,2.5918,388.4476395,1.130799,1860.8504,0.026416225,0.0316873,-25.541710125,-28.6605,59.621,94.159893825,-0.04695,0,4.71605,1.617,1860.13975,1968.3124,-2.80155
3,6.75,-1.652526,-8.577231,-36.6601374,-5.8083,387.61489085,0.997795025,1871.1101,0.0219191,0.045096075,-24.49421725,-28.547,57.796,94.15220785,-0.047,0,6.49085,2.2727,1876.57705,1967.1048,-0.363075
3,7.25,-1.1464145,-7.9011964,-35.709593,-23.72645,387.087741075,0.987573875,1857.445875,0.0253647,0.047384,-24.636650875,-27.3675,56.1405,94.154220425,-0.04795,0,7.389375,1.9015,1887.2653,1964.58435,8.3116
3,7.75,-1.652106,-7.8057678,-43.927329825,1.768,389.1938065,0.9196006,1860.54675,0.027434575,0.07640825,-24.712141775,-26.8935,54.824,94.134499,-0.04795,1.583975,-1.7542,2.646,1890.2135,1965.342975,22.183
3,8.25,-1.3947384,-6.1551195,-39.745458,-3.96805,391.4982092,1.26213005,1854.41625,0.02475815,0.088322,-23.35758105,-24.2665,49.204,94.10215865,-0.0459,11.57,7.8418,0.4733,1891.24365,1964.775975,34.338
3,8.75,-1.696597025,-5.828554,-36.0642857,-10.4263,391.02901195,1.16603605,1866.8916,0.035638525,0.11550265,-21.98565285,-22.526,37.514,94.06584775,-0.04895,32.212875,-7.481475,0.2806,1888.72225,1965.1248,45.298
