DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_OUT,TS_2,WS,G_1,G_2,G_3,G_4,SG_1,SG_2,CO2,LW_IN,LW_OUT,VPD
1,0.25,1.97203500789999,5.17763276875,7.25599949999995,1.1284535,-0.92264950000001,0.5644751,95.77247,0.363883199999999,102.8152,1.52795,12.91411,0.0442674875,0.569537374999999,2.27413875,-0.459895999999999,-1.0480165,0.7569655,1.488905,-2.205342375,1.287472513,585.21465,304.74,301.382,1.93438
1,0.75,2.8308645331,6.25297650000001,6.8819917299,1.273885,-1.315275,0.49932675,95.413575,0.35387025,102.506575,2.177875,12.42049,0.04539485,0.51618025,2.354232,-0.0641803000000006,-0.687455500000001,1.074735,2.066785,-2.272646875,1.6249540955,640.287917499999,303.64,299.45475,1.7280475
1,1.25,2.23873,7.65585938845,9.58584474,1.824103,-1.43455,0.5052455,95.3814,0.38259625,102.4965,1.6684875,14.586805,0.041481475,0.52282375,2.184583,-1.8933625,-1.31995,0.927116,1.917915,-2.29322475,1.4163801945,669.88249,300.1855,304.76575,1.61075
1,1.75,1.72365658975,7.07541342745,20.2968147114998,1.594203,-1.224355,0.46862125,94.51665,0.4268271,102.4947,1.7702425,11.3837675,0.0494406,0.47082025,2.14640775,-2.139616,-1.50937250000001,0.806568,1.716355,-2.310543125,1.306546586,659.25278,301.91,307.516,1.94112
1,2.25,2.43688649999999,8.40798799999999,7.74257376499997,1.251802,-0.81592625,0.46632475,94.785975,0.3740839,102.432075,1.547,10.51443,0.04161185,0.46377575,2.434576,-2.25541625,-1.61963925000001,0.728242,1.540875,-2.32255125,1.04702146,632.166775,306.1345,309.4545,2.00839
1,2.75,1.343616,8.58371475,10.79965,1.648895,-0.3899025,0.42820925,95.45265,0.334378091875,102.441425,1.753255,11.40507,0.0413254,0.42762775,2.20480075,-2.25352175,-1.57716400000001,0.677567,1.42087,-2.33627875,1.020767005,613.220095,305.13,308.53525,2.30099
1,3.25,1.627536633125,7.1864455,10.71301328,1.542295,-1.40182600000002,0.421923,94.9026,0.342365154425,102.4012,1.4781535,9.75688049999999,0.0306812775,0.419263775,2.3329805,-2.24097025,-1.62408675000001,0.63818055,1.32092575,-2.343801125,1.075554522375,604.529235,302.8505,305.5655,2.4540775
1,3.75,1.59112566435,7.68222649999999,10.4556437269999,1.6363665,-0.964407125000008,0.415626725,94.674665,0.4222700628,102.40475,1.43087475,12.046595,0.0371523474999999,0.416886075,2.3566465,-2.5054645,-1.88281575,0.616379825,1.23887,-2.355225875,1.07816023235,593.890085,299.84775,301.932,2.3914425
1,4.25,1.95058558935,7.82587005360001,16.5745315619998,1.082389,-1.279285,0.410298975,94.535245,0.51125925065,102.260675,1.83485925,12.2873,0.0390667049999999,0.4176947,2.4070845,-2.45767675,-1.932768,0.5846266,1.175763,-2.36320875,1.1012395722,593.784545,303.6415,303.79625,2.3109
1,4.75,2.5763195112,8.4350117691,15.9464502489999,1.3305825,-1.81430000000002,0.44297115,95.1982275,0.44548746035,102.481875,1.9970135,10.7494775,0.0429681524999999,0.416865575,2.351135,-2.25287675,-1.77750275,0.57306115,1.12786825,-2.377060625,1.2473626347,600.0023375,301.334,303.83775,2.322135
1,5.25,1.69785595625,8.14175245934999,8.160506,1.396545,-2.07047175000001,0.4472162,95.1655225,0.388732258375,102.43375,1.53766874999999,10.54207,0.0393475225,0.413320499999999,2.38441625,-2.2364365,-1.836873,0.555547325,1.07354775,-2.383662,1.28526224135,616.655725,305.70775,299.4655,2.106865
1,5.75,1.911596258425,8.090195388725,18.40750074175,1.2786625,-1.7895125,0.44115965,95.301765,0.387439677,102.46165,1.7361975,14.8098499999999,0.0440178825,0.431082125,2.144597,-2.22009425,-1.83186425,0.531786375,1.048744,-2.39722575,1.493117206125,606.10889,305.085,301.0945,1.9880275
1,6.25,2.7972675,8.521607080625,6.55505399999996,1.446561,-1.3151025,0.436723225,94.1246625,0.340497328375,102.3256,1.61417825,13.177875,0.0346908324999999,0.42960635,2.188849,-2.1656,-1.52870325000001,0.526466975,1.0157925,-2.401306125,1.29959078295,608.122155,307.316,304.09175,2.43569499999999
1,6.75,2.5458975908,9.9029308405,12.1356147075,1.7899085,-1.18305500000001,0.453963075,95.88774,0.5446598741,102.31955,2.04541475,14.26891,0.0444753275,0.442049149999999,2.39475725,-2.1439115,-1.38644250000001,0.524393825,0.997710775,-2.398855875,1.4536137157,594.0370225,306.4175,303.905,2.47736
1,7.25,1.694527531825,10.283099175,12.672484288,1.4439405,-1.42186000000001,0.47379845,96.15435,0.4072069311,102.3025,1.509576,15.7450075,0.043641375,0.448500149999998,2.06052,-2.18355225,-1.44497,0.5142666,0.9747387,-2.393949875,1.338701031875,599.27236,293.95225,301.1965,2.1751225
1,7.75,1.6219625,13.44435609925,19.8313025,1.038996,-1.15541625,0.511491175,95.1121475,0.400185875,102.3078,1.749368,14.71568,0.051824675,0.485784975,2.3259,-2.113095,-1.2105325,0.49740515,0.948627325,-2.39112125,1.27652130055,591.98573,290.59625,301.26375,1.92584
1,8.25,1.8082437738,10.582025,6.05709203942499,1.0905,-0.970788650000002,0.499820425,95.03135,0.394133,102.30525,1.8441,12.932565,0.043543115,0.490917124999999,2.3732265,-2.0741925,-1.1517,0.480281,0.940519875,-2.38496325,1.24519596155,591.410005,290.0095,301.20975,2.33481
1,8.75,1.821912,10.73710839375,11.26314,1.162325,-1.19138000000001,0.4593865,95.813775,0.477585349549999,102.264925,2.04225925,12.299335,0.612421174999997,0.432526724999999,2.30557,-2.03006,-1.23595525000001,0.475738175,0.936657575,-2.384878625,0.937772942775,587.25864,291.0915,298.34325,2.3791475
1,9.25,2.46943904495,9.836594211375,11.188917454,1.7296605,-0.0524922500000089,0.467286925,95.283875,0.39162063355,102.300225,2.42155875,10.233745,5.25218875,0.442981374999999,2.4879285,-2.17210425,-1.1979125,0.4745481,0.920862125,-2.380897125,0.940764666675001,583.64712,296.949,302.10275,2.3628475
1,9.75,2.28137372895,9.83047,4.70736125,5.61727899999999,-0.766388347500022,0.4529649,95.477225,0.414187692649999,102.4053,5.41810649999998,10.9429,16.15834,0.443823975,2.4483765,-2.1389875,-1.3108825,0.477783625,0.9120203,-2.380139625,0.757743924250001,590.30359,295.88,306.43275,2.3956125
1,10.25,1.927452795,10.8741430345,8.85611825000001,17.23105,-0.331555700000004,0.434079525,95.3201,0.47774834925,102.40915,12.432935,12.133675,38.1529524999999,0.412243225,2.54187775,-2.15985525,-1.1957775,0.472618325,0.902927725,-2.374987,0.857524987175,569.209845,304.4475,303.46375,2.370855
1,10.75,1.31431783275,13.4013775,17.10544002375,43.5444125,-0.558827025000001,0.44836865,94.7792775,0.4404843535,102.4251,22.6187525,27.1202,65.7301874999998,0.44793425,2.67177325,-2.21319575,-1.00204875,0.474976925,0.897603525,-2.375994875,0.701715214375,571.6468,300.713,303.98975,2.36093
1,11.25,2.21449699999999,10.806746259,6.052881,91.3482299999999,0.502508249999999,0.4293079,94.51804,0.34773009895,102.4288,34.27205,57.75858,95.4077025,0.398797175,2.69513625,-2.15571375,-1.1529375,0.468699425,0.884683575,-2.372151875,0.737153430800001,565.31811,296.44275,305.4805,2.13622
