DOY2,HR2,CO2,H2O,FC,H,LE,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT
1,7.75,355.12025,1.0857,-3.6443,-94.1165,-44.2579,0.2778,0.03155,0.112925,0.130275,0.041725,98.6309,40.0429,-9.902925,0,-8.542,0.0443,4.0229,6.15,3.3374,3.0594,0.479,162.79,274.392
1,8.25,357.375,1.07195,-9.496125,-71.559825,-10.81445,0.367625,0.043875,0.1618,0.1621,0.062,98.677675,38.5206,-9.346025,0,-7.7532,0.0531,4.0203,6.132,13.236,8.7008,0.9442,163.126,275.648
1,8.75,356.07,1.170375,-9.230625,-64.4057,-15.718375,0.39415,0.0616,0.1756,0.2198,0.102075,98.7426,35.395825,-7.7815,0,-7.2849,0.05625,4.0489,6.13,21.808,19.2216,2.0836,165.054,281.512
1,9.25,356.6975,1.171125,-14.35245,-60.7119,-31.55575,0.45655,0.111,0.20375,0.2425,0.1515,98.77805,32.684675,-6.7877,0,-7.2342,0.0645,4.05005,6.12,41.2784,22.5828,2.9724,168.33,283.468
1,9.75,358.46825,1.1285,-18.43985,-51.8292,-13.343425,0.550825,0.1563,0.29975,0.3145,0.2045,98.82955,30.3524,-6.07645,0,-6.928575,0.09245,3.92185,6.12,50.32,28.1556,4.2028,170.72,286.432
1,10.25,356.942,1.12495,-16.9566,-31.6088,-0.716375,0.6307,0.168775,0.31845,0.373,0.25745,98.8164,27.927875,-5.647375,0,-6.4865,0.092525,3.90755,6.11,61.36,45.1166,4.5576,173.11,286.196
1,10.75,355.3775,1.0927,-25.15525,-37.265,-31.61215,0.6,0.1946,0.38925,0.39475,0.26475,98.7626,27.0625,-5.136575,0,-5.89435,0.0835,3.89585,6.11,69.8968,40.2938,4.658,175.656,287.822
1,11.25,355.93325,1.07,-17.09375,-39.3248,-8.108625,0.6715,0.1848,0.36975,0.398525,0.24845,98.72445,25.941375,-4.570825,0,-5.5243,0.127,3.9377,6.1,76.244,39.5434,4.0626,178.392,288.992
1,11.75,350.97,0.9899,-20.6868,-30.5289,-30.365075,0.68155,0.221375,0.3829,0.42595,0.30445,98.662025,24.39335,-4.600775,0,-5.1004,0.10735,3.9883,6.1,90.6536,49.3832,4.9044,181.124,289.422
1,12.25,350.5155,1.0464,-23.888375,-26.126325,6.113,0.746525,0.2622,0.421,0.5028,0.35315,98.561625,21.8245,-4.323375,0,-4.8649,0.095725,3.963275,6.10025,75.6,46.1788,4.5036,183.506,291.338
1,12.75,348.19325,1.03615,-20.02595,-28.73785,0.5568,0.8106,0.25,0.465125,0.537125,0.368725,98.522475,20.5379,-3.726075,0,-4.4019,0.086075,3.955,6.10025,90.335225,39.8912,4.5712,184.196,292.912
1,13.25,351.3725,1.0285,-23.2826,-39.42725,-20.67645,0.7391,0.2493,0.49375,0.5555,0.33025,98.425,20.06725,-3.4319,0,-4.369975,0.102,3.93425,6.098,91.086275,39.2584,4.129,185.77,293.086
1,13.75,351.875,0.920625,-22.8628,-42.8906,5.822,0.8255,0.2215,0.49695,0.4708,0.309675,98.43625,20.305125,-3.115575,0,-4.120725,0.1078,3.9177,6.106,93.375,43.8402,4.4678,182.756,293.536
1,14.25,351.05,0.902875,-17.7264,-40.937,-20.5635,0.637125,0.20425,0.42525,0.4895,0.29375,98.4054,19.799825,-3.083675,0,-3.745475,0.1065,3.9119,6.114,85.4296,36.7202,3.8832,183.96,296.768
1,14.75,351.03,0.87425,-16.978,-56.70025,1.676425,0.6142,0.2036,0.38855,0.45995,0.25665,98.39415,19.211475,-2.947,0,-3.13395,0.06665,3.91605,6.122,69.0194,36.801,4.5062,183.414,298.744
1,15.25,350.69,0.8581,-12.72115,-42.5494,5.88415,0.62325,0.174875,0.398625,0.434375,0.24675,98.39125,19.51745,-2.973225,0,-2.842625,0.07725,3.92215,6.13,60.242,28.8422,3.1536,182.664,298.998
1,15.75,349.11,0.825,-12.959625,-68.697375,3.56265,0.63775,0.151125,0.28825,0.408875,0.201,98.413,19.533775,-2.8694,0,-2.701875,0.059875,3.9331,6.14,38.2,16.884825,2.225075,177.167,297.855
1,16.25,351.22375,0.870925,-6.345,-78.614625,2.5299,0.6128,0.1518,0.299725,0.3264,0.1867,98.449,20.12175,-2.88185,0,-2.87535,0.052,3.9726,6.156,23.0976,10.2142,1.528,176.15,295.396
1,16.75,343.919,1.0393,-5.03255,-90.4524,-25.6914,0.4542,0.087,0.232725,0.21155,0.113425,98.4168,21.24095,-2.798,0,-3.41745,0.058325,3.9685,6.166,8.0392,6.898075,0.981275,175.73875,294.254
1,17.25,350.38,0.9709,-5.16305,-87.2415,-7.2347,0.332375,0.04,0.153,0.1546,0.0574,98.40635,24.13255,-2.8276,0,-3.658,0.0586,3.98835,6.182,0,0.536775,0.312025,174.62125,291.79075
1,17.75,343.42425,0.9844,-6.655375,-87.68575,-7.24875,0.3285,0.039,0.11755,0.153775,0.06355,98.38435,25.822825,-3.66825,0,-3.65675,0.063875,4.0185,6.192,0,-3.7696,0.00194999999999999,173.40875,288.66
1,18.25,348.5875,0.8852,-5.997,-91.6469,-11.823825,0.26,0.0276,0.108875,0.126775,0.032325,98.40135,26.90745,-4.729475,0,-4.49875,0.069,4.04295,6.2,0,-4.10555,-0.0129250000000001,172.14575,283.60475
1,18.75,349.83275,0.9154,-1.46235,-84.5244,-27.595425,0.261475,0.020425,0.112375,0.140375,0.03335,98.4296,27.9201,-5.147625,0,-5.01075,0.059675,4.07295,6.194,0,-3.8558,0.03635,171.05925,282.69375
1,19.25,350.728,1.103,-1.291,-86.6325,-4.482875,0.2781,0.03055,0.124675,0.150025,0.033375,98.4464,30.10195,-5.3079,0,-5.342125,0.052025,4.1266,6.196,0,-3.885,0.0757,169.89075,282.47625
1,19.75,350.711,1.103775,-1.6139,-86.501075,-44.20845,0.27765,0.033,0.1244,0.1611,0.0384,98.4509,30.41915,-5.962225,0,-5.71535,0.0888,4.1582,6.194,0,-3.6566,0.083975,167.123,282.486
1,20.25,349.0745,1.040125,-3.161725,-81.262125,-28.093625,0.293575,0.027625,0.1252,0.11495,0.03465,98.3922,31.1739,-6.6115,0,-6.16,0.08665,4.16865,6.196,0,-3.3427,0.10625,167.26625,281.67275
1,20.75,351.136,1.2465,-5.739,-87.66,-10.08565,0.2606,0.027475,0.1265,0.10425,0.042,98.41655,31.41005,-7.000825,0,-6.69155,0.065125,4.1697,6.214,0,-3.431175,0.030775,167.18675,280.27925
1,21.25,353.498,1.119575,-3.975325,-85.5372,-11.98295,0.35425,0.0307,0.1176,0.13125,0.0379,98.46855,32.4577,-7.14525,0,-6.77975,0.07615,4.1828,6.224,0,-3.56815,-0.0830000000000001,166.522,278.7615
1,21.75,351.385,1.118,-7.72355,-89.06975,-6.2524,0.286825,0.030625,0.1193,0.1323,0.036,98.4973,32.4766,-7.265,0,-6.992425,0.0653,4.18355,6.232,0,-3.428,0.1224,165.67925,277.98825
1,22.25,352.2155,1.20005,-5.809625,-76.0154,-26.73215,0.25365,0.037,0.109425,0.142725,0.032,98.4283,32.1206,-7.384125,0,-7.194875,0.064075,4.1852,6.242,0,-3.46665,0.0332,165.485,277.182
1,22.75,355.374,1.082275,-7.4376,-76.9976,-10.8827,0.283375,0.035475,0.135875,0.145625,0.04125,98.385,32.0047,-8.022375,0,-7.34725,0.061125,4.19835,6.242,0,-3.30225,0.085875,164.9,276.36475
1,23.25,355.413,0.931,-5.747425,-96.238525,-6.907125,0.3255,0.0325,0.1226,0.1644,0.0432,98.3842,31.9555,-8.349975,0,-7.5492,0.0646,4.1962,6.252,0,-3.354675,-0.00117500000000001,167.078,276.00575
1,23.75,352.863,1.1116,-13.785875,-142.345,-34.386375,0.2875,0.028,0.11565,0.1508,0.03865,98.456625,32.30295,-8.552025,0,-7.6785,0.072,4.19275,6.252,0,-3.41535,0.020875,168.932,275.37125
2,0.25,352.8115,0.875975,-19.674875,-76.7774,-7.33885,0.31165,0.036925,0.1491,0.14055,0.044775,98.3658,24.8981,-5.22165,0,-4.119525,0.062325,4.334,4.79785,0,-3.6709,-0.0308,175.483,285.545
2,0.75,350.24175,0.90715,-5.6953,-87.9057,-15.175,0.3511,0.032925,0.145325,0.14485,0.03665,98.36525,26.4629,-5.1544,0,-4.286625,0.057725,4.329,4.78685,0,-3.584,-0.0762,174.8,285.028
2,1.25,345.8585,0.6622,-7.0933,-87.75715,-79.055,0.28585,0.03595,0.131775,0.138775,0.03555,98.25055,26.92595,-5.31405,0,-4.24295,0.0662,4.3226,4.7739,0,-3.4679,0.0452000000000001,174.85,281.504
2,1.75,345.64625,0.65575,-14.5301,-86.09585,-11.647,0.32225,0.034875,0.134,0.1557,0.0377,98.24485,28.63015,-5.0188,0,-4.2466,0.0591,4.321,4.7638,0,-3.5182,0.1524,174.934,282.697
2,2.25,349.891,0.79975,-19.4314,-74.05695,-50.77025,0.3555,0.034925,0.128625,0.146325,0.03245,98.25485,29.803,-5.1022,0,-4.548,0.0566,4.3146,4.75175,0,-3.5893,0.1991,174.32,280.003
2,2.75,352.645,0.6991,-5.747075,-79.5263,-50.275925,0.301625,0.02995,0.1335,0.1475,0.04175,98.2467,29.21535,-5.44685,0,-4.6782,0.05325,4.2988,4.7518,0,-3.3481,0.1775,174.275,279.39
2,3.25,346.62,0.71,-5.923,-84.1463,-7.5299,0.3134,0.039075,0.139,0.16475,0.04125,98.2499,28.7859,-5.71435,0,-4.7755,0.05625,4.2862,4.75675,0,-3.3939,0.0366,174.351,279.644
2,3.75,339.538,0.71115,-11.315,-72.6769,-19.46835,0.318,0.037,0.1455,0.152,0.04825,98.2674,30.104925,-5.9325,0,-5.255,0.0485,4.2756,4.76165,0,-3.2992,0.1277,174.504,280.833
2,4.25,340.101,0.822,-3.211625,-85.149,-14.037,0.34,0.034,0.1389,0.1598,0.05145,98.3298,31.3034,-6.1315,0,-5.1033,0.04635,4.2612,4.7676,0,-3.3577,0.0228,174.212,279.774
2,4.75,308.697,0.9437,-2.0277,-81.409875,-29.1508,0.2305,0.023875,0.112025,0.1357,0.036,98.3315,32.717325,-6.3532,0,-5.238125,0.0491,4.244,4.76445,0,-3.2038,-0.0255,174.145,279.746
2,5.25,347.954,0.80385,-4.484325,-80.5653,-10.39105,0.287125,0.03275,0.139125,0.1651,0.03835,98.35895,33.792925,-6.15015,0,-5.44705,0.040675,4.2256,4.74675,0,-3.2722,0.0264,174.823,278.989
2,5.75,353.1025,0.831125,-4.94125,-103.253,-116.633,0.2952,0.037,0.139675,0.15205,0.036,98.35795,34.426175,-6.45025,0,-5.396025,0.05035,4.2074,4.74515,0,-3.5931,-0.0742,174.169,277.346
2,6.25,349.0655,0.8944,-5.1732,-82.52625,-10.29125,0.2924,0.0294,0.11435,0.1437,0.034675,98.3846,35.5209,-6.56085,0,-5.86545,0.0627,4.1878,4.74455,0,-3.241,-0.0625,173.253,277.058
2,6.75,355.664,0.761125,-11.778825,-76.1349,-11.0925,0.2816,0.025,0.131675,0.122025,0.033025,98.39605,35.3107,-6.77635,0,-6.444625,0.06325,4.1722,4.7411,0,-3.0873,-0.0854,173.064,277.153
2,7.25,335.915,0.8067,-4.82765,-92.8575,-14.58125,0.249,0.034,0.118425,0.147075,0.039325,98.4572,34.512,-6.9299,0,-6.0714,0.048325,4.155,4.74045,1.2018,0.809,0.1147,171.982,278.623
2,7.75,355.0175,0.8832,-7.3148,-68.7467,-10.277,0.2372,0.03345,0.12855,0.149775,0.048325,98.489,32.3918,-6.54085,0,-6.0645,0.04665,4.14,4.737,11,6.2209,1.0361,173.343,283.334
2,8.25,352.0635,0.7656,-18.0772,-44.851825,-31.22505,0.3256,0.041075,0.12275,0.15775,0.05075,98.5035,29.8745,-5.29565,0,-5.2706,0.05,4.1314,4.7326,25.96925,13.5922,1.6657,174.933,289.886
2,8.75,352.25875,0.823025,-11.292175,-44.8912,-84.263,0.43215,0.0636,0.193,0.27275,0.11675,98.49725,28.6134,-4.32265,0,-4.52735,0.09225,4.129,4.73,46,22.8689,3.0409,176.55,292.645
2,9.25,360.6355,0.795375,-16.85325,-22.9066,-1.566125,0.48855,0.10145,0.2391,0.3075,0.1379,98.4364,25.2196,-3.3537,0,-4.21655,0.0643,4.124,4.72565,62.3357,30.7325,3.6246,179.212,296.235
2,9.75,359.47,0.5966,-20.594,-12.094,-5.8815,0.5412,0.17085,0.31125,0.354625,0.2235,98.40585,22.2657,-2.9853,0,-3.350675,0.042875,4.113,4.7231,78.950075,39.7027,3.8511,182.089,303.738
2,10.25,359.41,0.654125,-24.38575,-7.175025,-26.24615,0.656075,0.163325,0.3131,0.3411,0.2413,98.4614,19.7951,-2.4888,0,-2.48855,0.0868,4.1064,4.71875,81.7925,39.7785,4.1053,184.944,305.059
2,10.75,358.8225,0.6718,-21.67145,-23.9973,6.23105,0.6041,0.12615,0.332,0.42475,0.22775,98.425425,18.6523,-2.3757,0,-1.9992,0.09075,4.10685,4.71465,98.9775,43.1436,4.135,184.702,308.179
2,11.25,357.5145,0.666225,-29.5538,-25.9571,6.8644,0.5909,0.1867,0.3656,0.4214,0.2666,98.408575,17.512425,-1.7498,0,-1.5452,0.126,4.103175,4.711975,98.175,59.1364,6.4851,187.17,310.538
2,11.75,356.14875,0.6358,-23.5305,-1.6322,-15.2705,0.54725,0.163625,0.3406,0.3874,0.2654,98.391225,18.533525,-1.7242,0,-1.1806,0.078,4.105775,4.7113,113.99,61.0341,5.4649,190.573,312.039
2,12.25,356.70475,0.69275,-29.88825,-7.8022,12.69875,0.5883,0.19345,0.4034,0.4208,0.2888,98.3779,17.2925,-1.6152,0,-0.401275,0.0956,4.12865,4.71165,132.7375,60.481,5.9473,191.26,313.363
2,12.75,356.8225,0.6488,-25.42,-32.29675,-6.72265,0.7572,0.203,0.4058,0.4798,0.2986,98.392375,17.18475,-1.28625,0,0.04075,0.0888,4.156625,4.713675,98.3775,53.6984,5.1979,191.023,314.097
2,13.25,356.44475,0.69385,-29.398175,-16.6855,9.48275,0.689775,0.234125,0.415625,0.479125,0.31475,98.347,15.98085,-0.40985,0,0.3571,0.078125,4.18075,4.719575,108.09,53.995825,5.6729,192.20325,314.50225
2,13.75,357.66,0.6872,-25.580375,-39.68225,-7.61732499999999,0.82225,0.244375,0.5048,0.5608,0.317,98.38,15.596875,-0.679325,0,-0.0368749999999997,0.0878,4.20215,4.7225,110.17875,54.9208,5.4347,192.5055,315.4925
2,14.25,358.299,0.6807,-21.6536,-17.095625,-1.8174,0.696,0.17675,0.36345,0.4391,0.2645,98.27,15.809225,-0.3054,0,-0.00349999999999999,0.09395,4.23145,4.729475,99.9998,65.43055,6.37015,194.24925,313.92425
2,14.75,356.74325,0.6485,-22.39025,-28.8406,-1.38285,0.6922,0.1949,0.370625,0.3535,0.23925,98.235,15.56365,-0.0295499999999999,0,0.4918,0.104375,4.26075,4.738425,93.348425,58.312625,6.7465,194.3335,317.3325
2,15.25,356.6275,0.518125,-25.8526,-56.68,-2.8564,0.6546,0.1932,0.3096,0.3749,0.22285,98.244,15.479375,-0.0544499999999999,0,0.80675,0.0842,4.29215,4.748425,65.21025,37.055325,4.33545,194.53075,317.9505
2,15.75,354.67,0.51825,-13.6982,-66.529625,-2.79604999999999,0.546125,0.12305,0.320625,0.365875,0.1705,98.3307,16.46495,-0.0454249999999998,0,0.6784,0.074,4.322425,4.7614,60.63425,35.9847,3.5982,193.1425,318.02975
2,16.25,356.56625,0.5373,-20.351,-65.5784,8.07535,0.61605,0.158525,0.306775,0.345525,0.200675,98.386325,15.08195,-0.0760249999999998,0,1.004325,0.0679,4.330775,4.77315,38.631775,25.2041,2.24525,191.32225,317.945
2,16.75,350.967,0.5653,-17.1602,-80.2695,2.180675,0.52675,0.10425,0.23495,0.3053,0.1639,98.4142,14.82815,-0.27205,0,0.8103,0.04785,4.334025,4.78395,26.13725,13.63075,1.44215,189.22475,316.8195
2,17.25,354.586,0.695125,-12.466,-108.385,-57.687475,0.405825,0.054125,0.2344,0.20585,0.10955,98.4651,15.75185,-0.393675,0,0.66125,0.07315,4.337925,4.794775,11.55825,6.2628,0.82555,187.1535,310.87325
2,17.75,357.87775,0.633,-5.110975,-96.8136,-1.56085,0.31475,0.048,0.155475,0.160775,0.05925,98.517,17.86535,-0.404,0,0.265,0.065475,4.344525,4.80455,0,-0.0934250000000004,0.068875,186.3325,303.59925
2,18.25,356.49,0.819,-16.759,-98.915,-2.195575,0.28015,0.027,0.123475,0.105775,0.043425,98.585,19.365625,-1.000325,0,-0.579625,0.079825,4.34855,4.813375,0,-4.0989,-0.0285250000000001,185.21325,296.939
2,18.75,357.35,0.8184,-2.8973,-85.5778,-24.6925,0.259,0.034,0.11765,0.095825,0.029125,98.596,20.819,-1.395,0,-0.65475,0.075375,4.35345,4.821225,0,-4.3672,-0.021575,184.276,294.7065
2,19.25,356.5365,0.9232,-9.159325,-80.5432,-5.6615,0.268125,0.028125,0.120825,0.11855,0.030475,98.601,21.5881,-2.372175,0,-1.67375,0.06795,4.35545,4.82705,0,-4.1876,-0.0501,183.18825,293.24325
2,19.75,355.841,0.842125,-12.98,-93.943,-16.480125,0.27425,0.026,0.1114,0.13555,0.02585,98.614,23.4011,-2.8947,0,-1.8225,0.0664,4.338525,4.831925,0,-3.87795,0.0275,181.53575,291.26925
2,20.25,354.9445,0.6779,-2.97355,-80.9528,-38.208575,0.2442,0.0246,0.1105,0.114875,0.0319,98.618,23.120925,-3.338675,0,-2.0265,0.0702,4.3196,4.834775,0,-3.8646,-0.1399,179.6205,287.73775
2,20.75,354.90475,1.0341,-5.158875,-100.15985,-11.62415,0.2755,0.02715,0.113,0.117125,0.03075,98.686,22.76875,-3.56535,0,-2.348,0.04875,4.303525,4.832775,0,-3.6147,-0.279575,182.26575,287.618
2,21.25,354.12425,0.9785,-21.9452,-89.354,-32.6804,0.26415,0.033,0.124925,0.1337,0.03685,98.656,22.657475,-3.98155,0,-2.7955,0.0664,4.302875,4.833625,0,-3.6234,-0.0061,177.67175,287.8115
2,21.75,356.738,0.9095,-7.476525,-80.880675,-17.8092,0.30715,0.02715,0.127,0.134775,0.04625,98.567,23.241525,-4.3804,0,-3.0008,0.048775,4.309425,4.8296,0,-3.6528,0.052525,177.722,285.09475
2,22.25,348.9295,0.859625,-1.642875,-79.0362,-97.44245,0.2862,0.02635,0.12585,0.150975,0.039,98.51,22.987275,-4.580775,0,-3.4038,0.0567,4.315425,4.82555,0,-3.860025,0.04635,177.6265,283.57975
2,22.75,347.865,0.98845,-4.980175,-89.2456,-8.336825,0.2995,0.0279,0.1217,0.1481,0.0318,98.476,23.465325,-4.840875,0,-3.8247,0.069,4.323075,4.819525,0,-3.48265,0.0355,176.236,282.99475
2,23.25,353.94275,0.975625,-2.8262,-82.8306,-62.03895,0.3218,0.0352,0.1327,0.1318,0.039,98.399,24.664025,-5.16155,0,-3.648,0.0568,4.331175,4.811475,0,-3.60905,0.05145,176.2085,283.2445
2,23.75,350.256,0.69555,-3.344,-85.014975,-51.43835,0.2838,0.034,0.135875,0.1275,0.041875,98.401,24.9201,-5.16455,0,-3.7553,0.076125,4.336175,4.803475,0,-3.5005,-0.0177,175.898,284.50525
3,0.25,337.432,1.15185,-4.99675,-105.703125,-51.67575,0.39495,0.03585,0.144025,0.151675,0.048,98.353475,30.0227,-2.713125,0,-0.74625,0.08305,6.7572,7.93645,0,-3.6727,-0.0774,189.214,301.914
3,0.75,340.09,1.1486,-4.46085,-85.42345,-57.86045,0.417775,0.043975,0.146,0.15825,0.0485,98.257,28.69505,-2.9462,0,-1.007,0.07675,6.7516,7.92945,0,-3.6969,-0.1788,189.764,300.84525
3,1.25,340.923,1.273075,-27.22655,-94.01615,-18.0275,0.41555,0.0387,0.108,0.1485,0.042,98.2605,30.044575,-3.129725,0,-1.00275,0.08075,6.7432,7.919,0,-3.5013,-0.0635,189.372,297.73175
3,1.75,332.444,1.2579,-10.2211,-101.10445,-16.2283,0.4531,0.037075,0.138,0.17425,0.043,98.38585,34.171,-3.49495,0,-1.2645,0.0775,6.7363,7.90755,0,-3.4909,-0.0113,188.833,296.6245
3,2.25,336.8265,1.175075,-9.5479,-74.572975,-19.151825,0.362625,0.038925,0.136725,0.150175,0.04945,98.3655,35.4091,-3.721625,0,-1.537125,0.06445,6.7273,7.89905,0,-3.4073,-0.1262,188.784,296.469
3,2.75,321.2285,1.37725,-7.6446,-98.612025,-13.6534,0.3418,0.032975,0.125675,0.119375,0.035375,98.369825,36.300625,-3.634075,0,-1.918,0.081125,6.7139,7.88205,0,-3.6351,-0.0817,188.238,296.82225
3,3.25,273.65,1.41025,-10.7676,-79.301,-8.19985,0.4404,0.02995,0.14665,0.14545,0.0523,98.30565,37.74635,-3.809125,0,-1.989875,0.071,6.6985,7.871,0,-3.33745,-0.092875,188.0845,295.67675
3,3.75,306.4185,1.34055,-2.1306,-72.985225,-23.96805,0.37345,0.03895,0.1234,0.157675,0.0467,98.2972,38.5981,-3.78605,0,-2.0944,0.054175,6.6857,7.85995,0,-3.24215,-0.02955,186.766,296.32175
3,4.25,310.32025,1.023925,-15.45145,-78.560725,-27.26825,0.347425,0.03365,0.1224,0.1588,0.0397,98.2036,39.501825,-4.113075,0,-2.009625,0.0487,6.6703,7.84505,0,-3.38975,0.099675,187.8505,295.409
3,4.75,329.121,1.260125,-2.449875,-71.2872,-10.118,0.32055,0.03485,0.12325,0.1485,0.04195,98.3486,40.321425,-4.32005,0,-2.0146,0.04795,6.654,7.8306,0,-3.41655,-0.0613,187.1,296.8565
3,5.25,335.411,1.4019,-10.381625,-74.62895,-49.277925,0.324,0.026,0.11155,0.1306,0.03765,98.376,42.695375,-4.54875,0,-2.4774,0.0486,6.6385,7.8185,0,-3.1183,-0.0468,186.334,296.148
3,5.75,338.91,1.1703,-23.1469,-75.34685,-162.223,0.369875,0.023925,0.104,0.1277,0.03835,98.3742,41.89675,-5.354375,0,-2.769,0.0477,6.6183,7.807,0,-3.1427,-0.1245,185.664,294.3895
3,6.25,346.10825,1.0852,-11.297575,-69.5403,-88.82675,0.33575,0.036,0.13655,0.1608,0.03495,98.352,39.530975,-5.816425,0,-3.1488,0.0483,6.5973,7.78865,0,-2.996575,0.1381,184.648,293.05625
3,6.75,336.071,0.8655,-12.1182,-79.586575,-29.45705,0.37175,0.030375,0.1371,0.147025,0.047675,98.2708,37.830425,-6.141925,0,-3.05785,0.04805,6.5739,7.7712,1.655125,1.278575,0.334325,183.4285,292.78075
3,7.25,315.998,1.11905,-12.91655,-56.1671,-4.58975,0.3424,0.0356,0.16485,0.16765,0.0543,98.3908,38.895675,-4.791325,0,-2.51575,0.04755,6.5503,7.7616,12.468075,7.82045,1.16615,184.3975,295.40925
3,7.75,333.9645,1.0088,-32.2174,-57.055725,-51.158825,0.37795,0.038625,0.17225,0.181,0.069625,98.4396,37.2973,-2.83855,0,-1.62815,0.048875,6.5268,7.74265,25.97,13.549475,1.7135,186.78675,301.91
3,8.25,345.34125,0.94745,-23.67105,-47.23725,-55.2787,0.4334,0.0788,0.2007,0.25195,0.1314,98.4214,33.48345,-1.634575,0,-0.73925,0.0494,6.5038,7.7286,37.0452,21.049525,2.4906,190.8955,309.2915
3,8.75,340.76125,0.943825,-27.355,-32.037,-8.86795,0.593,0.145,0.2717,0.32655,0.19835,98.4404,30.346525,0.2188,0,0.1268,0.06035,6.4954,7.7156,52.9562,28.227675,3.20165,193.86725,316.30625
3,9.25,319.95,0.9431,-24.3589,-35.53185,-29.72285,0.63795,0.1406,0.3395,0.381,0.244,98.4184,28.671825,0.565875,0,0.769625,0.082625,6.4978,7.7041,91.5975,54.617725,5.171975,196.68875,321.00725
3,9.75,343.06,0.94535,-28.4774,-35.8066,-12.6497,0.8276,0.2293,0.44995,0.510325,0.3156,98.358825,26.971425,1.2132,0,1.1792,0.090725,6.5029,7.69515,103.9475,48.4134,4.870425,200.8255,325.36325
