DOY2,HR2,CO2,CO2_SIGMA,H2O,H2O_SIGMA,FC,LE,H,G,SG,WS,USTAR,TAU,U_SIGMA,V_SIGMA,W_SIGMA,PA,TA_1_1_1,RH_1_1_1,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,TA_1_2_1,RH_1_2_1,TA_1_3_1,RH_1_3_1,TA_1_4_1,TS_2_1_1
1,13.75,403.01385,0.28747255,1.119474725,0.03882443025,-1.914669,0.83074705,-23.295404,-23.12520275,-21.275859,0.569577285,0.05078577775,-0.38164049,0.21346587,0.17609266,0.0579654555,82.2474815,-2.994493425,17.13486125,1.41587036666667,-3.833724625,0.09327748275,-1.82212675,85.510465,151.9727625,48.919737,219.499865,296.4023475,-4.2062957,17.743335,-5.3110692,33.5269135,2.716128175,-2.24398035
1,14.25,385.5082625,0.27772265,1.1539377,0.0371501115,-2.28056615,-5.889560285,-27.3674145,-15.75102875,-10.6225895,0.54404971,0.051461824,-0.376233805,0.21063813,0.17613701,0.058468139,82.2438445,-2.840266475,16.8580665,1.48550675,-3.5577614,0.070472532,-1.6534586,63.3974005,122.0198,57.975711,219.278025,294.9902025,-3.8794211,17.488699,-5.02898385,33.4260965,2.605626,-2.022028375
1,14.75,370.49597,0.25436339,1.02035781,0.033629455,-1.73571275,-0.179195067625,-31.04036,-11.719502,-9.039082,0.4077687975,0.0334697465,-0.4355894625,0.17622082,0.174021125,0.0486104735,82.2144885,-3.781928925,15.115126,1.3828385,-3.6668355,0.0512708885,-1.50353055,49.666626,120.7024075,39.66422425,219.2765,291.7253625,-3.9495469,15.855557,-5.21931485,31.46762675,2.825451425,-1.886814
1,15.25,383.11849,0.21906972,1.118017,0.034770606,-0.867663233333333,-0.4682624,-37.091788,-14.34768475,-11.7351315,0.42731375,0.0346844555,-0.32760586,0.14345355,0.1581631375,0.03684766625,82.1690675,-3.37559945,16.928191,1.4128766,-3.850951175,0.06967842775,-1.370212625,41.62575,79.87691725,24.186153,218.5949975,291.169785,-4.1142269,16.639986,-4.8704342,29.9745685,2.808927625,-1.7376611
1,15.75,402.1162125,0.227343475,1.1019785,0.0323695025,-1.1794228,-0.894038435,-38.198011,-12.42995925,-8.704093225,0.52708501,0.03134374,-0.26549794,0.18861163,0.1573467,0.02922773,82.20398725,-4.010406025,16.98940125,1.4627337,-4.0196522,0.057323711,-1.1998793,17.12349,47.3278125,15.17650675,218.394275,287.8414,-4.2892985,16.740026,-5.396516,28.9122735,2.688327225,-1.5755129
1,16.25,403.65082,0.19959391,1.2616457,0.024330141,-0.78852968,-12.250583,-28.80277,-23.27515525,-22.8822235,0.44206713,0.043285129,-0.23981443,0.16305598,0.15867282,0.033493371,82.20090725,-4.90108575,17.345454,1.5975436,-4.3709073,0.035818867,-1.02160455,7.709746125,35.005413,14.71889075,217.81112,280.85473,-4.6281623,17.059266,-5.516370575,28.689211,2.65494959060593,-1.398386325
1,16.75,399.15744,0.23078411,1.278578,0.016486975,-1.1020088,-36.690809,-43.609701,-14.0036845,-7.342152025,0.40217612,0.028590659,-0.19061625,0.14450212,0.12224118,0.027676228,82.2027705,-5.043233275,19.437503,1.5533755,-4.3876956,0.052896792,-0.9651648,-22.7524725,11.0227582,5.575402075,213.423515,273.6320075,-4.4979299,19.363533,-5.46578155,28.753994,5.106216,-1.35705275
1,17.25,400.42286,0.28769421,1.2683331,0.02071419,-0.710722735,-51.570239,-47.037843,-20.77223575,-15.014454,0.298926625,0.025266422,-0.16913721,0.1235098275,0.1185841125,0.02492051625,82.209197,-5.98467425,21.930774,1.4760578,-4.971937675,0.0716717885,-0.92433625,-72.046398,1.14931091,0.7855085325,210.916305,267.0143,-5.1913489,21.278164,-5.861442325,30.1127015,4.6624604,-1.2831175
1,17.75,401.1481375,0.229735425,1.234242875,0.0139901975,-1.694862875,-46.47180125,-44.2818345,-28.47318425,-26.0452455,0.4331066825,0.02268685475,-0.1538421875,0.116162955,0.132948115,0.0170974915,82.21341875,-6.7058092,22.49543875,1.306987,-5.70664045,0.11047738675,-0.949235755,-85.8331115,0,0.042171458775,208.9038025,259.5526925,-5.930681625,21.65285625,-6.61345365,33.043346,3.7493488,-1.227470575
1,18.25,401.9634375,0.256457625,1.2219244,0.017311699,-1.18477705,-44.3858425,-53.99123075,-35.350293,-35.17000725,0.5539306225,0.03239814275,-0.12462647,0.1381088,0.1470831725,0.02326301875,82.22040325,-8.073189325,24.996005,1.3199359,-6.9975801,0.082960798,-1.03228455,-85.72381175,0,0.0418042525,206.7011575,255.9596325,-7.1093221,23.539919,-7.87366885,37.1389225,2.3620796,-1.24474574
1,18.75,397.61535,0.259695475,1.247553,0.0141328095,-1.62422645,-50.0226155,-53.09057075,-26.30692375,-26.048454,0.4825517025,0.03319909725,-0.146884835,0.172319155,0.120997315,0.02702597125,82.24636125,-8.9379194,24.27310675,1.3612483,-7.9259397,0.0915081155,-1.06908625,-84.072065,0,0.0573792675,206.1809575,257.155845,-8.1025836,23.727172,-8.7277896,45.0009415,1.361398,-1.29769535
1,19.25,400.4766875,0.29418361,1.258173725,0.02150129275,-1.854770525,-40.55544,-48.99419075,-24.4761175,-26.634976,0.349749535,0.02394394025,-0.1621668,0.14171041,0.13506663,0.0299182755,82.26382075,-9.31536105,26.270044,1.163412075,-8.5225976,0.04678174475,-1.1722677,-81.067951,0,0.016182272,202.505425,250.78667,-8.695637125,25.78812275,-9.16754575,53.1568735,0.56397704,-1.369994
1,19.75,400.94018,0.24144006,1.2843422,0.013362206,-1.867258,-63.07344225,-76.431552,-31.50999425,-28.55868075,0.4374843225,0.035323298,-0.2362423725,0.137958305,0.15706142,0.02815695,82.27938,-9.72102865,27.260702,1.2154308,-8.4753533,0.05516661825,-1.2908115,-84.5785335,0,0.0598182725,201.519615,245.57425,-8.5999492,26.631722,-9.9005432,52.6241805,0.0618036800000001,-1.4732002
1,20.25,400.5030925,0.30445041,1.2837458,0.01352574925,-3.21681045,-44.506322,-45.75026325,-27.02792875,-23.17276225,0.38078587,0.03413921,-0.20708884,0.180329215,0.12993252,0.0280951605,82.3009605,-10.182994,28.64631325,1.1249158,-9.2141899,0.03593580125,-1.415624725,-83.4206,0,0.06907216675,200.53708,245.3260875,-9.420144425,27.89022825,-10.378469,54.921375,-0.42938472,-1.3824279
1,20.75,400.27097,0.28250291,1.1825114,0.0105928412,-0.937872275,-41.99264925,-50.296749,-26.1397765,-27.382618,0.479362,0.02878004,-0.130631425,0.09358305675,0.18983154,0.02648364875,82.3218115,-10.440259,27.598015,1.11634495,-9.5005141,0.05155572075,-1.492570325,-78.66879,0,0.0592290255,200.236845,242.38071,-9.6701001,27.149214,-10.8228635,58.73566,-1.078387,-1.67942
1,21.25,400.1227575,0.292916845,1.2907086,0.01276531675,-1.120885975,-49.140244,-48.99974675,-30.0055835,-24.249123,0.5152531525,0.0293544245,-0.093851151,0.11910807325,0.18352831,0.02443865825,82.30542125,-10.88677875,30.1233685,1.0634828,-9.6642332,0.0401268475,-1.6217025,-79.8135865,0,0.0944941475,198.1313875,239.04262,-9.8473919,29.5099225,-10.86352875,62.2311825,-2.1677022,-1.8029635
1,21.75,400.745035,0.32736884,1.24066205,0.0180897565,-0.871004575,-47.607988,-53.4464495,-37.0395295,-32.5630025,0.46821784,0.0302479085,-0.101013245,0.1217697375,0.1563019925,0.02735266425,82.29804475,-12.084935,30.4210525,1.0199568,-11.242007,0.03350418675,-1.72782025,-80.3223925,0,0.09995517525,197.7196875,234.64697,-11.45740375,32.66742425,-11.76613875,64.463381,-2.6326386,-1.9255984
1,22.25,400.5445825,0.3055297,1.209702275,0.012452733,-2.4655124,-48.64536075,-52.05622075,-30.76487475,-27.8072585,0.4692414,0.03359896925,-0.1247151,0.178048425,0.15931899,0.0280755335,82.3030415,-12.06094625,32.85990475,0.9587805375,-10.929122,0.04007297625,-1.9064417,-77.67973875,0,0.16557076,193.859745,231.3078125,-11.306186,31.818402,-14.66582,65.32035325,-2.2148888,-2.0808882
1,22.75,398.53932,0.38574116,1.2321942,0.016053028,-0.452511965,-50.7640775,-68.296738,-38.3625325,-35.10992625,0.47381421,0.024900916,-0.18199638,0.1537921,0.1486933,0.02427209,82.32060325,-13.7300925,30.386628,0.926864225,-12.4298175,0.059676909,-2.0216535,-75.8252015,0,0.037933011,193.50867,228.5049125,-12.63605925,29.73042675,-13.9959025,63.103197,-3.0316046,-2.2546804
1,23.25,398.1121,0.39344768,1.1714134,0.018239566,-2.489898875,-57.4183825,-58.99671425,-32.41437825,-24.95592425,0.51002673,0.034747155,-0.15431334,0.15792215,0.13406697,0.02943032,82.3264995,-13.89989375,30.227352,0.96566309,-12.68501875,0.027083873,-2.1759078,-76.48132475,0,0.34431352,193.289635,225.0071375,-12.87849275,28.652962,-13.81688625,65.6657565,-3.4023536,-2.4516746
1,23.75,391.6415375,0.290325095,1.0079626775,0.016814476,-2.99192145,-64.0875955,-70.7722915,-33.518056,-24.95554,0.47996535,0.039435829,-0.1335351,0.159075435,0.142920075,0.026854047,82.341125,-14.540786,30.212426,0.9501495625,-13.78825625,0.0475231785,-2.51425685,-77.6990315,0,0.25659515,191.98054,224.568125,-13.94206675,27.93320875,-15.145799,65.702841,-3.8127592,-2.7274445
2,0.25,396.07333,0.289700055,0.76086025,0.0228625415,-1.1503213,-17.3578695,-54.1402685,-44.29162675,-34.92403925,0.4785647,0.02167436,-0.1227182925,0.1480754,0.1629251,0.02416116,82.28112825,-17.06654,28.686803,1.01922275,-15.809536,0.097635365,-4.796092575,-77.02290075,0,0.02703205225,180.713055,222.9469375,-15.950272,25.280732,-17.57267575,49.8133195,-5.233213475,-5.40067625
2,0.75,394.63286,0.295460485,0.7380793425,0.0181058855,-3.39688665,-9.852701975,-47.910241,-46.5653415,-40.119763,0.5868074,0.03576234,-0.140317795,0.2066399,0.1704333,0.02295551,82.2353235,-17.73138,34.2508105,1.0275934,-16.646022,0.1004396175,-4.90168065,-76.4223625,0,0.0755929755,178.965505,221.57473,-16.696465,28.5703055,-18.01694125,50.636039,-5.724102075,-5.454116425
2,1.25,396.1601,0.32975017,0.6653032325,0.0180809315,-3.6668662,-24.419368,-71.7520855,-45.658958,-31.4896715,0.6884885,0.036654892,-0.132999445,0.2281051,0.1741976,0.03385637,82.20376075,-18.4279,28.936636,0.95919307,-17.117582,0.09086707425,-5.0309117,-77.864424,0,0.1884182,178.291335,222.699075,-17.0720775,22.144093,-18.6582865,48.536257,-6.063455825,-5.52897085
2,1.75,397.07977,0.31784282,0.67637858,0.014670334,-0.748767875,-17.86477642,-49.4745845,-40.22479425,-28.1289955,0.6742467,0.03696255,-0.132018335,0.1935703,0.1621324,0.03293757,82.18400425,-17.72791,16.0616915,1.0525429,-16.658418,0.100916284,-5.165330775,-77.8676615,0,0.09450800125,177.82714,223.9052875,-16.652854,14.55659885,-18.15821525,50.97971975,-6.2899666,-5.593959075
2,2.25,395.4256225,0.3161565,0.593289975,0.0164102635,-1.20970605,-18.9593285,-54.82407125,-40.763121,-27.98693725,0.5916158,0.03809164,-0.1303034,0.2048944,0.1721595,0.03845195,82.15855025,-18.34152,20.04845025,1.0526082,-17.089278,0.149646118,-5.287728,-75.423485,0,0.0623167675,176.712305,222.0928825,-17.206596,18.0060648885714,-18.989805,53.912671,-6.476983475,-5.663635925
2,2.75,383.882958676471,0.34469804,0.61520174,0.015728971,-1.0818014,-17.21553,-46.2475905,-43.10891225,-26.903748,0.6596843,0.04770831,-0.11675665,0.2549452,0.1511382,0.03725029,82.130779,-18.70886,23.1822440882353,1.02598524,-17.497268,0.09552952475,-5.4722156,-75.64474725,0,0.0710408745,177.36197,218.9075825,-17.4772325,27.94562625,-19.27098525,53.56938025,-6.04774865,-5.76341895
2,3.25,397.90319,0.39421583,0.52464194,0.01620636375,-1.90954455,-22.54849025,-44.8856685,-45.0120375,-29.87497175,0.6099725,0.03815555,-0.0816995875,0.202732,0.1768919,0.03375255,82.12039525,-19.80833,27.97174875,0.958579615,-18.270686,0.11838375975,-5.59240325,-73.51990825,0,0.0849530605,175.92427,218.702835,-18.71111125,25.3756275,-19.86813525,53.1305185,-6.47828635,-5.82577135
2,3.75,398.313125,0.2842470725,0.4714177375,0.015116854,-1.59980825,-12.957999,-44.128295,-42.4206615,-27.01234275,0.6806006,0.040844521,-0.127999275,0.2360022,0.1750641,0.0364076,82.140754,-20.02635,29.536857,0.87293476,-18.158138,0.06663973175,-5.70318925,-75.20564425,0,0.069944652,175.597305,219.507405,-18.923578,27.298803,-20.15411025,48.05742325,-6.3111829,-5.89144245
2,4.25,376.0138225,0.308658,0.4519179875,0.015872688,-4.029632875,-26.371086,-50.998972,-47.386354,-38.09597,0.5243881,0.02296074,-0.16181442,0.2333388,0.1418285,0.03792205,82.16102125,-20.20722,25.41924,0.9554935,-18.782328,0.1718228675,-5.801451,-75.9483515,0,0.036143118,173.43131,218.8842825,-18.775137,21.564866,-20.32270625,50.2962465,-6.535694575,-5.9475134
2,4.75,391.457965,0.348329135,0.32947217,0.014382893,-0.86098865,-33.810318,-45.883535,-40.4826255,-23.65891,0.5962051,0.03771144,-0.17985049,0.2152883,0.2016919,0.02878337,82.1931875,-20.69583,19.621671,0.939455475,-19.489624,0.1433968025,-5.928936,-74.71663825,0,0.100444036,173.816805,217.213135,-19.475169,18.0093513,-20.86341975,46.1571935,-7.036167775,-6.02001415
2,5.25,393.3288,0.3510203,0.29811203,0.02036528,-1.917111,-16.126426,-60.58883125,-49.139546,-36.847961,0.6127121,0.04393577,-0.1570415125,0.2627919,0.2008312,0.03018812,82.2180485,-20.75493,22.209691,0.96766329,-19.099926,0.1467474625,-6.059048,-74.1692325,0,0.03044497,171.781335,216.9090375,-19.453385,20.289065,-20.83711175,47.06247275,-7.38867995,-6.089021375
2,5.75,398.9847775,0.346126005,0.35893905,0.024850155,-1.93184175,-24.27269375,-79.91147,-41.184872,-24.0831255,0.5493392,0.04340097,-0.17589573,0.1895123,0.1544913,0.03128474,82.20047075,-21.141,26.19004875,0.966196385,-19.093212,0.17056858,-6.170954625,-71.18539125,0,0.03947568,170.9232025,214.589075,-19.75034125,23.406975,-21.18972225,49.6886415,-7.50600895,-6.173413175
2,6.25,399.194255,0.36083451,0.4202232,0.020743219,-2.4532614,-30.795209,-52.67057,-47.63784525,-33.52464,0.6175309,0.03252871,-0.129663925,0.2353877,0.146527,0.028611,82.21308375,-20.89679,27.884194,0.860850235,-19.321802,0.11655381575,-6.2921007,-67.72904325,0,0.0220875975,171.203065,214.3318275,-19.8716,24.233977,-21.046338,50.72888175,-7.57458135,-6.236764
2,6.75,398.325925,0.30620414,0.36830419,0.0179998721,-1.741648875,-18.31227375,-47.05029375,-49.4259445,-32.49936075,0.6395801,0.03256873,-0.0821043425,0.1625653,0.1396366,0.02721025,82.25230375,-21.27256,23.990979,0.79430517,-19.830356,0.15407633,-6.3731922,-70.1738045,0,0.14960329,170.667455,213.7887125,-19.965751,22.658373,-21.29298925,51.16407175,-7.497571375,-6.293464
2,7.25,398.431695,0.364088315,0.19735463925,0.014530995,-1.726779,-16.17190625,-56.4673,-48.57724325,-34.4246,0.6411048,0.04335135,-0.11546378,0.1867396,0.1342313,0.03748103,82.257631,-21.01308,9.78791335,0.790180025,-19.761798,0.1702802825,-6.4635696,-66.03878175,0.27178764,0.80036125,170.1541175,213.0625675,-19.6949735,8.584842275,-21.4421705,53.53785425,-7.047396425,-6.35047725
