DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_1_3,H2O_1_2_2,H2O_1_2_3,H2O_1_3_2,H2O_1_3_3,H2O_1_4_2,H2O_1_4_3,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CH4_1_1_1,CH4_1_2_1,CH4_1_3_1,CH4_1_4_1
1,0.25,4.1268056499084,-19.2812796014786,0.118060755456333,0.098198873481813,-0.0251821328703357,0.0940201835888395,-0.810572446287589,-0.425508773964144,0.169952374172409,-30.1599949346774,-2.20353142196221,0.459726231157479,3.3875,2.8525,0.7325,-19.716175,-19.38275,-19.552725,-19.191,-18.603875,94.12137,75.07,0.24955,-15.9,-13.78,-13.4,0,-2.3575,0.5,-1.0175,-0.37,204.925,235.825,236.8,257.2,0.17,-0.14,-0.14,-0.2,0.17,-0.12,-0.17,0,-4.2715,-3.72725,-2.81225,-2.10275,-0.99975,0.1745,3.0985,4.002,-5.986,-5.41675,-4.3495,-3.9865,-2.59975,-0.48125,1.3235,2.83975,3.55,-3.002,-2.408,-1.87175,-1.3065,-0.582,0.825,1.991,3.35925,3.909,-4.5055,-3.84125,-3.023,-2.3915,-1.4665,0.294,1.7525,3.38325,4.113,-5.98925,-5.406,-4.48325,-3.5135,-2.165,0.072,2.01725,3.31225,4.18675,-4.23525,-6.574,-8.2945,-54.095,1.09873966406433,1.07346821428025,1.32472729714061,1.07178563073365,1.36402047086525,1.06382038762524,1.56155563853471,1.0665157027977,1.3425420464552,414.908864912491,414.756720990676,418.788648867293,414.753369036299,418.44932140024,414.839453741226,418.751596377398,414.922705880285,418.842049567462,2025.51092214766,2023.64265637032,2034.46322166007,2027.6919482395
1,0.75,4.10072929137918,-19.1825324445449,0.118222279413524,0.118240334141013,-0.0435513222080527,0.131114495997994,-0.925398185912026,-0.332123113623151,0.19301228781411,-28.8396927062768,-1.59016482755756,0.503877609364932,3.5675,2.8,0.67,-19.6418,-19.704,-19.49165,-19.514,-18.8372,94.09251,75.3625,0.2518,-15.5975,-14.05,-13.52,0,-2.33,0.5,-1,-0.3275,204.1,235.825,240.4,257.3,0.17,-0.14,-0.14,-0.2,0.1625,-0.12,-0.16,0,-4.37925,-3.717,-2.8295,-2.10025,-1.00325,0.1735,3.0975,4.002,-6.05,-5.42025,-4.362,-3.97975,-2.58925,-0.482,1.3225,2.839,3.54975,-3.023,-2.424,-1.86575,-1.305,-0.582,0.822,1.991,3.359,3.908,-4.52325,-3.80775,-3.048,-2.3975,-1.465,0.29425,1.75175,3.3825,4.113,-5.976,-5.39375,-4.514,-3.5165,-2.16625,0.0725,2.01625,3.31125,4.18575,-4.038,-5.85,-7.8465,-52.69,1.16940683941707,1.08914325884931,1.32028565390363,1.09940214964083,1.44938997711564,1.20718733373292,1.30378270685133,1.11909109705593,1.36169817808388,414.944819201571,415.344815443019,418.728644672119,415.256294295405,418.834188830157,414.882372254133,418.759222864034,415.196580914645,418.937568816307,2026.92422135974,2034.71449177368,2029.04368444297,2030.44096000044
1,1.25,3.84195180268457,-19.5587841813803,0.110135139612562,0.123623286444796,-0.0501763189207813,0.118307283236691,-0.956665699649893,-0.282410880309196,0.181352277872076,-31.8502726153351,-2.15972071375099,0.495869768983255,3.3975,2.65,0.7175,-19.45865,-19.5105,-19.35925,-19.3642,-19.02045,94.07196,75.8175,0.251925,-15.8975,-14.0875,-13.52,0,-2.3375,0.5,-1.04,-0.33,200.4,236.925,238.2,257,0.17,-0.13,-0.14,-0.2,0.16,-0.12,-0.17,0,-4.375,-3.79525,-2.8245,-2.09725,-1.00625,0.18175,3.09725,4.001,-6.061,-5.43975,-4.388,-3.97625,-2.57875,-0.48225,1.3215,2.838,3.54875,-3.036,-2.435,-1.854,-1.304,-0.58,0.821,1.99,3.359,3.907,-4.58275,-3.8635,-3.093,-2.40475,-1.463,0.29275,1.75075,3.382,4.10225,-5.96425,-5.388,-4.56725,-3.524,-2.16775,0.07225,2.01425,3.311,4.1845,-4.32825,-6.562,-7.894,-52.1425,1.14651044559288,1.05899976857993,1.41393253227061,1.06374054267195,1.38250001602921,1.03366415280633,1.31632576227289,1.06990179887392,1.33818376718108,415.006605325308,414.937101705367,419.040464716694,415.15134504955,418.968931923532,414.641451311547,418.735680941708,415.149488685749,419.020337366305,2035.83597863984,2032.80146392296,2034.54247789431,2032.16343948421
1,1.75,3.96937658046225,-19.4873881611861,0.117841654953463,0.0951541572674061,-0.0461324637003189,0.0857719477249954,-0.947926184614828,-0.341896026214922,0.16341693681983,-29.4622526556615,-2.11002866469591,0.453799743820152,3.245,2.53,0.73,-19.47585,-19.4705,-19.36855,-19.332,-19.08275,94.12574,75.75,0.2536,-16.0075,-14.0725,-13.62,0,-2.37,0.5,-1.05,-0.31,201.85,237.3,238.5,257,0.17,-0.14,-0.14,-0.2,0.16,-0.1275,-0.16,0,-4.41475,-3.803,-2.818,-2.0955,-1.0095,0.20025,3.09625,4.00075,-6.07225,-5.44225,-4.414,-3.98575,-2.57125,-0.48275,1.32075,2.837,3.54775,-3.066,-2.443,-1.851,-1.30725,-0.578,0.819,1.99,3.359,3.906,-4.693,-3.981,-3.116,-2.41325,-1.46225,0.2915,1.75,3.38125,4.102,-6.01975,-5.3875,-4.596,-3.526,-2.17325,0.06675,2.013,3.30975,4.1835,-4.75675,-6.91725,-8.406,-51.34,1.17431541218987,1.15688764416893,1.24611113083684,1.19336779171527,1.24833337289691,1.23701841638012,1.25765627234179,1.16734903001448,1.46782143884815,415.20343607505,414.785010325576,418.983142158393,414.848235041969,418.89074403853,414.492985370245,418.996056078664,414.859011547365,419.252569443957,2031.24230190062,2026.3107519899,2030.66147104468,2031.64069172193
1,2.25,3.688066176983,-19.5047872756733,0.106166730192011,0.0816434731823798,-0.0332939791162929,0.109909848457332,-0.779168456133372,-0.317883531955211,0.17249476679978,-30.8988871760798,-1.04458501655166,0.494519051180309,3.39,2.4,0.7125,-19.46225,-19.2635,-19.330725,-19.386,-19.04215,94.1195975,76.375,0.2471,-15.9775,-13.95,-13.82,0,-2.27,0.5,-1.04,-0.2675,203.45,237.2,237.7,256.7,0.17,-0.13,-0.14,-0.2,0.16,-0.12,-0.16,0,-4.4135,-3.807,-2.81325,-2.09275,-1.01325,0.2,3.0955,4,-6.06275,-5.463,-4.4325,-3.99675,-2.5665,-0.4835,1.31875,2.836,3.54675,-3.081,-2.45,-1.845,-1.30775,-0.577,0.818,1.99,3.358,3.905,-4.76875,-4.093,-3.12975,-2.431,-1.46225,0.29,1.75025,3.3805,4.101,-6.02475,-5.38825,-4.6,-3.52825,-2.1795,0.06275,2.0105,3.3085,4.1815,-4.62075,-6.142,-7.98925,-49.12,1.2457079405565,1.21703203309302,1.20702795300001,1.1960572263194,1.26186680999518,1.25507863876489,1.43426862596589,1.23058216111523,1.26600005603047,414.969188827664,414.523940634199,418.890402451356,414.626527062793,418.82151362058,414.726616021135,418.928447451451,414.632692282355,419.019983229936,2029.61803876269,2027.31733371541,2034.23254448362,2030.40249271227
1,2.75,3.96566332749669,-19.5065372660618,0.107342529974721,0.128808412540852,-0.0317028724226655,0.116557340627259,-0.631406824321926,-0.345505172154539,0.163825604595835,-27.8544338114427,-1.60125818621767,0.489838123585316,3.37,2.72,0.71,-19.70745,-19.2765,-19.6139,-19.6118,-18.793175,94.1167875,76.65,0.2469,-16.01,-13.88,-13.67,0,-2.2625,0.5,-1.03,-0.3325,210.25,237.675,233.9,257.6,0.17,-0.14,-0.14,-0.2,0.16,-0.12,-0.17,0,-4.395,-3.8285,-2.81625,-2.09225,-1.017,0.199,3.09475,3.99975,-6.02925,-5.487,-4.44775,-4.00425,-2.56025,-0.4845,1.317,2.835,3.546,-3.105,-2.459,-1.839,-1.3065,-0.575,0.814,1.989,3.356,3.903,-4.88575,-4.1155,-3.13275,-2.444,-1.46075,0.28775,1.74775,3.3795,4.1,-6.02375,-5.39725,-4.604,-3.52875,-2.18625,0.06025,2.00925,3.3075,4.1805,-4.859,-6.121,-7.659,-48.2775,1.17804916316156,1.05336591976551,1.21267340749447,1.05788628975372,1.58539013187459,1.08274312137105,1.16151184028635,1.04913274446693,1.17553579140789,414.885504352098,414.649775114638,418.800272556069,414.684539186137,418.890051805853,414.526791914587,418.77364571845,415.060299338709,418.657909843089,2021.77906998515,2025.35928867198,2024.37266746739,2022.04833629281
1,3.25,3.92576881183835,-19.8971064817348,0.125208195405753,0.107393183464942,-0.0247106093049266,0.1568867592739,-1.02917144276805,-0.535565670710936,0.184679690212381,-26.2946262514891,-1.86428879548025,0.534246366401812,3.2975,2.4925,0.8025,-19.99405,-19.388,-19.7212,-19.381925,-18.7053,94.10585,76.625,0.25105,-15.7525,-13.325,-13.48,0,-2.185,0.6,-1.02,-0.33,211.675,237.6,234.6,255,0.17,-0.15,-0.14,-0.19,0.16,-0.12,-0.16,0,-4.396,-3.849,-2.8215,-2.0925,-1.0205,0.198,3.0945,3.99875,-6.013,-5.51,-4.472,-4.00925,-2.55675,-0.48475,1.316,2.83425,3.54425,-3.091,-2.47075,-1.834,-1.3,-0.572,0.814,1.988,3.356,3.903,-4.92825,-4.11175,-3.13175,-2.458,-1.46,0.28625,1.7455,3.37775,4.099,-6.037,-5.435,-4.61,-3.52975,-2.1915,0.057,2.00825,3.30625,4.1795,-4.90625,-6.3045,-8.0835,-48.7075,1.10615710703625,1.13139932182135,1.56619394595235,1.121479108503,1.36891525447065,1.16287679829633,1.2367727726086,1.11158662931758,1.2938079171667,414.680386069616,414.808032191975,418.767015056443,415.11988095675,418.860694002098,414.735450910056,418.43461896651,415.262885695143,419.100626125818,2030.40657170225,2025.81026176296,2022.95067192802,2020.27079985446
1,3.75,3.8370564232278,-19.8821415416308,0.100837938633098,0.100524821147942,-0.0315621099234136,0.0929954524666795,-0.695023142412157,-0.418834044940278,0.184307985105725,-27.4958206854606,-2.09938815116908,0.52161744381864,3.195,2.56,0.8275,-19.9985,-19.458,-19.4371,-19.378725,-18.88005,94.0769,76.87,0.24385,-15.995,-13.14,-13.38,0,-2.265,0.5,-1.0375,-0.295,208.975,237.05,236.4,255.1,0.17,-0.14,-0.14,-0.2,0.17,-0.12,-0.17,0,-4.373,-3.881,-2.82725,-2.123,-1.02475,0.188,3.09375,3.99775,-6.028,-5.498,-4.464,-4.00775,-2.55425,-0.48525,1.31575,2.83325,3.54325,-3.045,-2.47775,-1.83,-1.299,-0.577,0.813,1.988,3.356,3.902,-4.92,-4.11225,-3.1385,-2.454,-1.45925,0.28525,1.746,3.377,4.099,-6.05525,-5.52275,-4.62175,-3.5305,-2.1935,0.0545,2.0075,3.30575,4.17825,-4.49075,-6.4465,-8.1775,-51.45,1.0873878538896,1.13634422395055,1.24213402778785,1.13306936831692,1.30810463528488,1.16106080694711,1.28038470302139,1.13153746295491,1.52254912233153,414.931379050619,415.167277273545,418.956269181656,415.473470563979,418.834087616165,415.439125793452,418.642731490459,415.184875735779,419.156756811048,2025.7426492191,2022.62473580494,2023.50557612881,2034.30530298792
1,4.25,3.94816405809566,-19.5041397578337,0.120944144293077,0.0876806306814722,-0.0456016145139561,0.0783695928088958,-0.620918532952461,-0.518385819265846,0.182032321789766,-27.0753262113294,-1.76353444432119,0.543810815777914,3.305,2.57,0.7875,-20.0617,-19.687,-19.507125,-19.6262,-19.497975,94.054815,76.45,0.2375,-16.13,-13.6075,-13.48,0,-2.2175,0.5,-1.01,-0.3175,206.3,235.35,240.8,257.2,0.17,-0.13,-0.14,-0.19,0.17,-0.12,-0.17,0,-4.42075,-3.90375,-2.89,-2.16325,-1.02775,0.187,3.09275,3.99775,-6.04125,-5.50875,-4.472,-3.9915,-2.554,-0.4855,1.315,2.8325,3.54225,-2.993,-2.4745,-1.827,-1.3,-0.575,0.813,1.988,3.355,3.903,-4.86675,-4.1085,-3.14625,-2.46475,-1.45825,0.28525,1.7455,3.37625,4.098,-6.0885,-5.607,-4.6325,-3.5335,-2.19975,0.0505,2.00575,3.30475,4.177,-4.5555,-6.49875,-8.201,-51.59,1.19112719984712,1.04421695421225,1.15386477662417,1.04347871630277,1.35583456183282,1.02438803498256,1.46877157333867,1.01394914858098,1.32000006460836,415.242653203179,415.010009354045,418.287903786518,415.314712563026,418.339420310519,415.158292303938,418.687426962694,415.165422751407,418.953828365266,2024.14346517554,2023.39683793974,2034.55409777884,2025.42595729035
1,4.75,4.04846010453786,-19.632368366898,0.108113987714039,0.120982940140247,-0.0542479739928304,0.12185362182692,-0.437818180146336,-0.56600087578581,0.18552678947451,-23.4627421354773,-1.62166758082967,0.492287600439382,3.115,2.635,0.77,-20.1693,-19.613,-19.2065,-19.7072,-19.30895,94.0619575,76.31,0.23985,-16.4775,-13.6575,-13.4,0,-2.2275,0.5,-0.995,-0.3375,209.55,235.025,240.8,254.4,0.17,-0.12,-0.14,-0.19,0.16,-0.12,-0.17,0,-4.55875,-3.91925,-2.89425,-2.199,-1.055,0.186,3.0925,3.99675,-6.07975,-5.5105,-4.486,-4.0165,-2.5545,-0.487,1.31325,2.8315,3.54125,-3.041,-2.47,-1.837,-1.3135,-0.582,0.812,1.987,3.354,3.901,-4.79975,-4.1165,-3.15375,-2.47425,-1.4605,0.284,1.745,3.37525,4.097,-6.14975,-5.68575,-4.62525,-3.535,-2.2065,0.0445,2.0045,3.3035,4.1765,-5.512,-7.693,-8.21975,-51.08,1.09927008386582,1.03459155972055,1.33892861409611,1.0311064481835,1.6692275199408,1.04260597238133,1.29604229096108,1.02485218329807,1.30555096773956,415.346065478841,414.858012101789,418.537710082838,414.901365388118,419.025750948369,414.59467637619,418.116027161131,415.043720709586,418.301807381373,2023.49448120133,2033.31329178628,2025.43791627372,2024.00846945914
