DOY2,HR2,USTAR,WS,TA,T_SONIC,RH,SW_IN,SW_OUT,NETRAD,G,H,LE,FC,TS
1,0.25,0.05,0.1525,5.5265,5.71,8.025,-5.68775,-0.03075,-96.33575,-71.25625,-95.6405,-23.564,-5.73375,7.598
1,0.75,0.05,0.18,5.36,5.667,7.9505,-5.7415,-0.1015,-96.0785,-72.63825,-97.06275,-22.1475,-6.79875,7.463
1,1.25,0.05,0.173,5.386,6.066,7.8955,-5.802,0.00775000000000002,-97.0935,-72.8235,-94.38,-44.71225,-7.2505,7.387
1,1.75,0.05,0.21125,5.1105,5.7875,7.9695,-5.34525,-0.00224999999999998,-100.285,-81.73025,-104.169,-18.419,-2.9,7.33525
1,2.25,0.0515,0.154,4.87625,5.144,8.07025,-5.463,0.0385,-98.65725,-49.14625,-100.98625,-18.75075,-3.01725,7.258
1,2.75,0.0415,0.179,4.86475,5.398,8.1235,-5.40775,0.00925000000000001,-98.4185,-50.47825,-90.936,-18.3225,-4.05,7.16175
1,3.25,0.05,0.234,4.725,5.206,8.10375,-5.86,-0.03,-97.9245,-54.397,-87.81525,-17.86925,-3.27625,7.07
1,3.75,0.05,0.18175,4.691,5.131,8.29075,-5.72975,-0.03375,-98.03375,-47.794,-92.7485,-17.793,-2.164,6.98825
1,4.25,0.05,0.204,4.86,5.16175,8.34025,-5.39575,-0.09,-97.15325,-52.476,-99.87275,-12.2745,-6.3345,6.901
1,4.75,0.06,0.1945,4.85175,5.283,8.35575,-5.5305,-0.00149999999999999,-99.4395,-54.44825,-91.358,-17.69025,-3.28875,6.8265
1,5.25,0.06,0.18,4.85925,5.133,8.30625,-5.43675,-0.11,-100.36325,-67.046,-104.0245,-16.471,-3.09,6.801
1,5.75,0.06,0.1815,4.9375,5.4075,8.24575,-5.48675,0.00550000000000004,-100.17975,-45.0975,-106.82,-60.383,-5.83775,6.7465
1,6.25,0.05,0.21,4.60125,4.94,8.443,-5.54575,-0.0815,-100.778,-50.5385,-111.82675,-23.4385,-2.54175,6.68925
1,6.75,0.05,0.22125,4.5905,4.91375,8.32325,-3.86575,0.01775,-97.776,-57.94425,-93.1685,-35.11175,-3.51,6.6375
1,7.25,0.06,0.14125,4.33575,4.70625,8.48875,3.805,0.6725,-81.973,-35.5805,-85.0685,-18.45275,-3.206,6.60025
1,7.75,0.06,0.1805,4.90475,5.28,8.783,18.0555,2.32775,-38.65125,-33.6855,-65.44,-19.332,-2.75425,6.5885
1,8.25,0.06,0.2,5.55,6.083,8.62375,29.60175,4.2735,-17.84275,-30.19125,-46.761,-21.94,-5.8155,6.5895
1,8.75,0.07,0.24175,6.489,7.06875,8.5765,44.8405,6.343,-15.30225,-15.54875,-35.2045,-33.358,-10.4105,6.6205
1,9.25,0.08,0.39,6.943,7.411,8.82575,66.84375,10.05175,12.7635,-2.3495,-20.438,-17.033,-9.65,6.667
1,9.75,0.08,0.433,7.09475,7.3065,8.513,79.87125,9.9425,27.049,0.0665000000000004,-6.92075,-2.0555,-10.24825,6.749
1,10.25,0.09,0.4615,7.21825,7.346,8.3795,90.40125,10.8155,21.00325,10.142,-4.938,-13.9685,-14.24975,6.909
1,10.75,0.101,0.5075,7.419,7.939,8.29675,106.78375,13.95325,39.1915,7.88425,6.085,-35.5595,-20.0005,7.107
