DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_OUT,TS_2,WS,G_1,G_2,G_3,G_4,SG_1,SG_2,CO2,LW_IN,LW_OUT,VPD
2,2.25,0.269160788,0.22199,-2.54336,0,-17.68385,-0.415201,76.313,0.072152,99.8118,0.323285,-2.79111,0.000502449,-0.5146105,0.430179,-6.06603,-5.6883,-5.69365,-3.94955,-2.665275,-4.7776175,423.26405,212.395,226.93,0.208425
2,2.75,0.263381,0.05579,-2.60416208,0,-17.9622,-0.4115695,76.6007,0.0688635,99.8083,0.3523245,-2.413785,0.001061215,-0.502145,0.41445,-6.0857,-5.71488,-5.68894,-3.963465,-2.668075,-4.799635,422.68625,214.095,228.01,0.20707
2,3.25,0.312068254,0.0132,-2.37741,0,-18.3269,-0.4022635,76.15765,0.0667,99.8075,0.3312615,-1.894945,0.0004326205,-0.511622,0.4103585,-6.11889,-5.66892,-5.680455,-3.972735,-2.6639,-4.785375,424.5624,210.455,228.13,0.193795
2,3.75,0.316554,0.0971,-3.16334,0,-18.3884,-0.3988035,76.66225,0.068,99.79875,0.331013,-2.115875,0.0012421,-0.52508,0.424644,-6.13042,-5.6124,-5.66979,-3.96983,-2.67182,-4.806875,423.6292,210.17,227.46,0.194275
2,4.25,0.237758,0.19748,-2.1221656525,0,-18.62185,-0.40949,76.5859,0.0632437,99.8066,0.3494185,-2.3015,0.000720464,-0.525322,0.426524,-6.15319,-5.6148,-5.64948,-3.973935,-2.671765,-4.708865,420.844,213.12,224.53,0.197315
2,4.75,0.328166007,0.158070435,-3.702,0,-19.0004,-0.424594,76.807,0.066,99.8311,0.34645,-2.07286,0.000469565,-0.539777,0.443155,-6.14096,-5.5751,-5.635225,-3.964335,-2.673215,-4.709419806,421.5385,212.55,225.22,0.198735
2,5.25,0.216893,0.0661,-1.7979046865,0,-18.9276,-0.418473,77.2443,0.06247455,99.808,0.34487,-1.9986,0.000502492,-0.53547,0.406319,-6.184125,-5.643315,-5.632,-3.96348,-2.614455,-4.683065,421.8328,213.41,225.895,0.20316
2,5.75,0.290117932,0.161705485,-1.94941,0,-19.0543,-0.42048,77.4821,0.0666,99.8515,0.35786,-1.94331,0.00106521,-0.52701,0.410098,-6.213845,-5.64753,-5.63586,-3.9602,-2.6226125,-4.69191,421.8317,217.34,225.88,0.184345
2,6.25,0.276268,0.236795359,-2.25537,0,-18.601,-0.415189,77.314,0.0758,99.824,0.377445,-1.929385,0.000842475,-0.533581,0.414119,-6.232175,-5.64824,-5.63069,-3.95428,-2.6257575,-4.70575,421.6088,218.565,225.23,0.19449
2,6.75,0.27,0.188508319,-1.3436,0,-18.4409,-0.4237,77.5888,0.0624,99.85055,0.326402,-2.48124,0.0010773,-0.528158,0.407105,-6.20119,-5.68872,-5.62417,-3.9614,-2.629625,-4.705575,422.40915,217.325,225.675,0.19655
2,7.25,0.342314,0.125466087,-1.78374,0,-18.866,-0.42226,77.0023,0.06784905,99.7979,0.344655,-2.45679,0.0063967,-0.533077,0.4282625,-6.15847,-5.786215,-5.61679,-3.97399,-2.6332625,-4.726905,419.83225,216.325,224.76,0.18831
2,7.75,0.291913192,0.24596,-1.77521,0,-18.63,-0.42902,77.1137,0.0705,99.7759,0.497983,-2.052005,0.0334695,-0.537972,0.428926,-6.211275,-5.86814,-5.5884,-3.98666,-2.64273,-4.729485,421.3435,215.815,223.365,0.20061
2,8.25,0.3657355,0.04913225,-2.54705,0.116394,-18.8013,-0.414049,76.4756,0.0708,99.80675,0.855579,-2.14997,0.796645,-0.546595,0.4289405,-6.233765,-5.86806,-5.59185,-3.990145,-2.6521325,-4.72819,419.9329,215.175,223.04,0.191505
2,8.75,0.2869705275,0.1439600195,-2.0421086805,2.35,-18.0624,-0.415353,76.4982,0.0631,99.81055,2.533645,-0.784505,7.18645,-0.532615,0.4352155,-6.25108,-5.86223,-5.59833,-3.99327,-2.658755,-4.7333475,419.70055,213.655,224.28,0.194315
2,9.25,0.343565388,0.2056055,-2.05874,9.1101,-17.07,-0.387312,75.5302,0.0734125,99.8224,7.35863,-0.15868,23.249,-0.4799345,0.436748,-6.276075,-5.86665,-5.60263,-4.001315,-2.6670825,-4.77661,419.7841,215.185,224.905,0.21238
2,9.75,0.273691,0.642728,-1.721555,20.74545,-16.6271,-0.34158,74.337,0.0892,99.90475,15.6662,2.54352,49.8056,-0.45831,0.5417055,-6.28153,-5.8676,-5.61308,-3.99601,-2.67445,-4.767165,419.9565,220.37,228.135,0.23493
2,10.25,0.342487219,0.495183441,-2.4213,32.8511,-15.7113,-0.331552,72.7689,0.108856,99.92565,24.532,7.620315,78.7607,-0.454519,0.64495,-5.8815,-5.8257,-5.62812,-4.01382,-2.665935,-4.77339,419.80305,222.78,237.455,0.24823
2,10.75,0.282716,0.92583,-1.2611,53.4651,-14.9765,-0.3164425,71.76825,0.1216120545,99.9127,37.85935,15.5449,118.574,-0.4112705,0.808653,-5.71657,-5.724,-5.61495,-4.027415,-2.68895,-4.81468,416.412,228.865,240.76,0.3532
2,11.25,0.2498878055,0.8752005,-0.0707,83.0897,-13.5003,-0.301361,69.64305,0.136671639,99.9384,50.4962,25.10535,158.5765,-0.3903545,0.928982,-5.48892,-5.50703,-5.627185,-4.014575,-2.6920875,-4.81577,415.7287,229.24,245.125,0.45965
2,11.75,0.265230519,1.114460491,-1.7047,102.44,-12.6398,-0.250106,67.83265,0.1421931205,99.9779,60.5715,30.197,195.4375,-0.354222,0.988701,-5.765715,-5.6538,-5.626355,-4.00375,-2.688835,-4.826745,415.3731,235.115,251.85,0.62361
2,12.25,0.20462319,1.3189,-1.095198158,107.032,-12.3449,-0.18038,66.326,0.148,99.9456,69.578,31.1347,223.943,-0.31963,1.09636,-5.76472,-5.77798,-5.65087,-3.98938,-2.6792325,-4.81436,414.9447,238.595,252.37,0.707955
2,12.75,0.2099821885,1.775226624,0.6292916115,115.5315,-11.805,-0.156337,64.489,0.151365,99.9536,73.6275,30.2545,238.408,-0.27693,1.09768,-5.589445,-5.5835,-5.67512,-3.98494,-2.6700575,-4.730035,413.66575,237.59,255.95,0.898475
2,13.25,0.238150912,1.7262556745,0.58366,115.49,-11.183,-0.158138,63.323,0.1564205,99.9658,75.8748,31.465,237.36,-0.282602,1.17175,-5.638235,-5.5565,-5.67678,-3.97278,-2.6706275,-4.70315,413.4966,238.64,259.105,0.91225
2,13.75,0.179861148,1.52772,0.156987542,113.602,-11.0081,-0.18057,63.134,0.16206,99.9749,73.9594,28.956,231.552,-0.293536,1.24205,-5.859835,-5.6536,-5.67255,-3.95754,-2.669985,-4.736,412.80575,240.235,259.365,1.0217
2,14.25,0.170283199,1.989055,0.453957,107.065,-10.8885,-0.252475,62.40355,0.16068053,99.9908,67.5123,23.85165,209.975,-0.30458,1.19836,-6.269075,-5.87599,-5.68784,-3.9769,-2.66754,-4.77209,412.3755,239.09,262.085,1.02245
2,14.75,0.200779541,1.020325,-1.575298395,89.11865,-10.6661,-0.22576,62.308,0.1484587485,99.98805,58.0595,18.30725,183.657,-0.274575,1.14505,-6.296005,-6.0288,-5.69249,-3.95433,-2.6731725,-4.7711975,412.5808,239.57,261.58,1.0287
2,15.25,0.17,0.786645,-1.957015383,64.98845,-10.673,-0.170751,62.8121,0.140744,100.02,46.459,11.2217,145.4,-0.29866,1.078,-6.28566,-6.37139,-5.70737,-3.92682,-2.6745975,-4.843395,413.4445,237.43,259.985,1.1539
2,15.75,0.217565536,0.6373148465,-3.076865,45.81365,-10.947,-0.21065,64.3352,0.13442,99.9828,32.9669,5.325285,102.068,-0.30461,1.10062,-6.27633,-6.2177,-5.70435,-3.92277,-2.6715975,-4.83335,413.30435,232.04,256.825,1.03295
2,16.25,0.2340268365,0.22218486,-3.89325,24.67885,-11.7379,-0.24555,66.2306,0.12809,99.96075,18.7483,-0.384891,60.211,-0.359732,0.867275,-6.26674,-6.13295,-5.74393,-3.91149,-2.6929475,-4.818625,413.712,231.875,253.225,0.81826
2,16.75,0.259834826,0.0974,-4.5688284775,9.12721,-12.4511,-0.264764,69.8967,0.098,99.92915,8.23558,-1.36695,29.6949,-0.354375,0.642144,-6.19294,-6.07125,-5.76114,-3.90622,-2.67533,-4.671625,413.9415,232.395,248.015,0.559995
2,17.25,0.27497966,0.1483281815,-4.0975,2.4121,-13.47145,-0.3078715,72.56125,0.07725,99.898,2.26285,-1.71259,9.91061,-0.4148435,0.552968,-6.15979,-6.0633,-5.77734,-3.9059,-2.65438,-4.7608375,414.7322,226.65,240.97,0.37434
2,17.75,0.2829678565,0.0419358,-4.223,0.219747,-14.1738,-0.32528,74.866,0.0628,99.8654,0.433255,-1.83814,1.38632,-0.394343,0.4339285,-6.185795,-5.88405,-5.79872,-3.92659,-2.6679025,-4.78369,415.22565,221.76,235.485,0.356865
2,18.25,0.23468103,0.08273,-4.2149918055,0,-15.0105,-0.292138,75.535,0.06565,99.8679,0.11224,-1.7219,0.106271,-0.371442,0.4198115,-6.188415,-5.64955,-5.8154,-3.97041,-2.659615,-4.784645,416.032,217.54,232.615,0.297525
2,18.75,0.293790035,-0.17155,-3.53242,0,-15.3457,-0.26363,75.4884,0.0632,99.84555,0.100432,-2.15561,0.0259201,-0.37431,0.43412,-6.144275,-5.5381,-5.82409,-3.95399,-2.656155,-4.891225,416.814,215.56,232.015,0.250315
2,19.25,0.294862938,-0.0481652,-2.9974914545,0,-15.8243,-0.283548,76.442,0.0665,99.859,0.146851,-3.00195,0.013974,-0.37608,0.441964,-6.14698,-5.4701,-5.79814,-3.95149,-2.65114,-4.877931947,416.9235,212.41,230.1,0.226175
2,19.75,0.240138181,-0.0728543,-3.5234324085,0,-16.3829,-0.306764,76.5434,0.0664,99.888,0.22163,-1.84171,0.0065325,-0.40994,0.432365,-6.161805,-5.4188,-5.7751,-3.9033,-2.64892,-4.883705,419.028,213.5,229.76,0.228055
2,20.25,0.304894,0.04925,-3.48975,0,-16.5732,-0.331774,76.3268,0.0609,99.867,0.282503,-2.4573,0.0052435,-0.44693,0.458871,-6.16721,-5.40358,-5.76719,-3.91392,-2.6437475,-4.959785,418.7436,216.04,227.37,0.21471
2,20.75,0.2943738075,-0.16753,-2.88422,0,-16.8742,-0.3450105,76.1243,0.0642,99.8737,0.322794,-2.20485,0.00483331,-0.4744985,0.438887,-6.1949,-5.4002,-5.72064,-3.931115,-2.67016,-4.97677,419.1829,217.685,226.325,0.205675
2,21.25,0.342000596,-0.02705,-3.34397342,0,-17.00035,-0.3797695,75.9818,0.06415,99.8762,0.3253715,-3.38891,0.0045246,-0.476845,0.4535465,-6.1963,-5.4825,-5.69856,-3.93803,-2.668975,-4.885656149,418.5993,219.2,227.67,0.211565
2,21.75,0.338674,0.03620349,-3.9281,0,-17.08235,-0.4004835,76.11735,0.0706,99.8694,0.30393,-3.058835,0.002344275,-0.49914,0.4518595,-6.1831,-5.6968,-5.687885,-3.938385,-2.65859,-4.8310625,419.3886,217.33,230.1,0.209655
2,22.25,0.317426392,0.116629133,-3.7412408005,0,-17.24035,-0.4070995,76.42065,0.0704,99.893,0.3069335,-2.46184,0.001832725,-0.5099015,0.445251,-6.1849,-5.674,-5.692705,-3.944425,-2.651655,-4.7752725,418.2795,213.59,229.82,0.19993
2,22.75,0.2926255145,0.11457178,-2.648415,0,-17.4453,-0.4199015,75.99585,0.07114,99.867,0.2930575,-2.130665,0.00158518,-0.520206,0.440024,-6.1607,-5.4452,-5.697195,-3.950235,-2.650765,-4.7562625,416.986,214.11,229.49,0.217635
2,23.25,0.305003717,0.2347046005,-2.6899,0,-17.63755,-0.417439,76.1813,0.0697,99.8616,0.325473,-2.4298,0.00133029,-0.5093515,0.426755,-6.1639,-5.5779,-5.687145,-3.93889,-2.643435,-4.7584475,417.15945,214.11,228.18,0.215705
2,23.75,0.315322078,0.260815,-2.74515,0,-17.7145,-0.3997795,76.5258,0.06325,99.8297,0.298986,-3.06277,0.001106295,-0.503755,0.425075,-5.9073,-5.58625,-5.42627,-3.90713,-2.47505,-4.6789875,420.9088,213.18,228.935,0.209735
3,0.25,0.443759,0.028395,-4.671245257,0,-13.406,-0.142316,76.2768,0.0713,99.606,0.38857,-14.8478,0.0012909,-0.22707,0.4089975,-3.33115,-2.90238,-3.09512,-2.25484,-1.849105,-2.897735,424.553,223.62,242.4,0.302325
3,0.75,0.352113396,-0.06765,-4.4972,0,-13.246,-0.16981,76.3197,0.0646,99.6086,0.413706,-14.74255,0.0014103,-0.264248,0.3833475,-3.4746,-2.92683,-3.34764,-1.90825,-1.92958,-2.74232,425.5085,225.445,239.985,0.290725
3,1.25,0.391833,-0.1038043355,-4.988772492,0,-13.818,-0.19672,76.8377,0.0676,99.5972,0.431244,-13.5212,0.00137893,-0.26624,0.392035,-3.5658,-3.01598,-3.46368,-2.23971,-1.957265,-2.99802,424.6398,223.6,239.6,0.25966
3,1.75,0.318980145,-0.11182,-4.564574421,0,-14.0844,-0.198918,76.8209,0.05945,99.6065,0.437813,-14.6793,0.0017269,-0.273892,0.394634,-3.57822,-3.01264,-3.52119,-2.40297,-1.975015,-3.151755847,424.3625,225.08,243.605,0.2614
3,2.25,0.3173226375,-0.104484452,-3.8533,0,-14.1867,-0.192055,77.258,0.0651714,99.61015,0.43992,-14.4683,0,-0.283964,0.391448,-3.55373,-3.0074,-3.60257,-2.50668,-1.984465,-3.27451,424.42275,222.03,239.995,0.25534
