DOY2,HR2,USTAR,NEE,FC,SC,H,SH,LE,SLE,CO2,H2O,TA,G,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,NETRAD,RH,VPD,WS,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PA,T_CANOPY
1,0.25,0.4297472,0.8966746,0.82316535,0.1111626,6.64970225,0.828341724999999,17.8157499999999,0.2831058,439.0645994,11.0750482,0.761739982499997,-2.014340019225,0.29502271,0.2516609125,0.2416771475,0.19564876,0.811666884999999,94.16819275,1.274594495975,6.055526925,0.365878974999999,2.205602225,309.176025,315.6278975,0,99.76908525,1.764547135
1,0.75,0.415105625,1.122906375,1.05430725,0.144829525,9.67152569999999,1.0328787,18.834752275,0.331507625,421.7768545,10.8942325,0.524064609999997,-2.225696637825,0.321584415,0.2743529075,0.262135055,0.2149296375,-0.845526662500003,94.313324,1.275129425575,6.3548277,0.717643882499999,1.6852453,309.1222825,315.83344,0,99.78574175,1.839074555
1,1.25,0.43768675,0.843567,0.79719945,0.1466079,7.817463375,0.50019155,16.43720155,0.432531675,418.71710445,10.78794695,0.485486062499997,-1.8471443056,0.3087151175,0.2633221525,0.2528799775,0.20692061,-0.524591275000003,94.3486215,1.2668711234,5.9788995,0.2501611425,1.984298625,309.11042,315.8207725,0,99.8036835,1.4934778
1,1.75,0.437800375,0.571797375,0.61428135,0.1542634,6.94762565000001,0.361192,18.1265902999999,0.303175125,416.1479874,9.3499267,0.468869859999997,-1.696606852825,0.302653675,0.25879521,0.248608985,0.201172315,0.8388909175,94.610513,1.268614509825,5.984926975,0.4048504375,2.748411975,309.1774175,315.7295825,0,99.8317385,2.70798695
1,2.25,0.500834375,0.74012,0.694938424999999,0.0956772000000001,9.18137579999999,0.64663305,14.665229575,0.263158925,435.82893935,9.26078685,0.516277083499997,-1.736002817325,0.30432976,0.262722105,0.2540487075,0.2056760975,1.300181075,94.62827975,1.283014234575,5.993223575,0.713827949999998,1.705687625,309.12712,315.94857,0,99.86296575,3.15796775
1,2.75,0.43073845,0.938073449999999,0.882401375,0.085433,10.8607046,0.44792055,30.8116056999999,0.2233862,433.574166875,9.99292875,0.446371799999997,-1.906918794575,0.3031629775,0.2636068425,0.257150765,0.2104841825,0.979084942499999,94.1372285,1.23519876115,5.969910175,0.419027644999999,1.88095525,309.1650975,315.6985725,0,99.8957475,3.1003053
1,3.25,0.421699125,0.717759375,0.6751328,0.09687665,8.3779073,0.58133,26.4220748499999,0.35737,459.579569875,9.4835488,0.404195580749997,-1.691264366875,0.29941374,0.2603913825,0.2519862725,0.2048603675,1.338419505,94.0699275,1.213043510475,5.487187925,0.470320429999999,2.04120745,309.19013,315.736785,0,99.91203175,3.0284356
1,3.75,0.43748025,1.026399125,1.018599175,0.123444675,14.8723052,0.6491984,25.9425715,0.586156474999999,462.19840535,10.771207425,0.416368714999997,-1.5278250977,0.288853325,0.2516873475,0.2443190175,0.19792012,1.4749420675,94.09669325,1.223929150075,5.447225225,0.356116859999999,2.1021171,309.005525,315.8603075,0,99.895595,2.9893915
1,4.25,0.4040994,1.533487625,0.729467349999997,0.13233845,13.00661625,1.1835677,24.5485579999999,0.868637974999999,469.3841792,13.6126776,0.492131185749998,-1.654598017375,0.2766468275,0.2412113725,0.2346066075,0.1900159425,4.50295317499999,94.10806225,1.199402956,5.47403365,0.692407384999998,1.900470025,309.1027925,315.8291975,0,99.9158045,3.043948
1,4.75,0.392761099999999,0.70483355,0.692504,0.105758,10.8139315,0.728026375,20.29620875,0.2436962,434.880338875,11.88410875,0.364998144999997,-1.8718126017,0.2759219425,0.2435756725,0.23867358,0.1960734025,4.26597512499999,94.0870565,1.159038615325,5.839424775,0.869584682499999,1.619497275,309.2898575,315.6946175,0,99.93318575,2.84637407499999
1,5.25,0.366281675,0.666636599999999,0.80925925,0.1033442,12.2604825,0.575037499999999,16.4267404,0.4499815,434.81534915,11.83851685,0.323953262499997,-1.57834646955,0.2730684125,0.2432035125,0.2383120825,0.1966112825,4.64079934999999,94.10827575,1.178730991975,5.7061329,1.156840125,1.675283775,309.5163375,315.221785,0,99.93514275,2.42090245
1,5.75,0.41533095,0.47783255,0.439626699999999,0.06873135,13.95275275,0.82640865,15.4201241,0.2667976,416.0686867,10.54171045,0.295918582499997,-1.469612660775,0.2490936975,0.22293525,0.2207651425,0.20813624,4.580555225,94.1781285,1.183395664425,5.443680575,0.98413142,2.2206569,309.64368,314.93606,0,99.95121125,2.46083978499999
1,6.25,0.43214365,0.6433116,0.630068,0.229804599999999,10.420489,0.6743979,14.1731785,0.252952075,415.5483483,10.5510209,0.291581037499997,-1.69348404205,0.24321261,0.2213273825,0.220138535,0.21118441,2.98202204999999,94.23956825,1.221060138825,5.8200242,0.7895458075,1.758394675,309.58925,314.54443,0,99.97769225,2.20935005249999
1,6.75,0.4290312,0.596873124999995,0.569762,0.260057175,12.890716925,0.707698,11.679001025,0.467086575,485.5030386,11.97677595,0.285545582499997,-1.85621854395,0.24315257,0.2232787725,0.2218722925,0.18461486,2.08945754999999,94.32434625,1.32530353135,5.9811931,0.460641444999999,1.64594935,309.590365,314.51371,0,99.980421,2.1589547425
1,7.25,0.43418845,0.696210575,0.677012075,0.1651385,12.8152839,0.891392575,13.1616173,0.436371,495.307414,11.97334905,0.280634147499997,-1.629767818875,0.23891709,0.2207092375,0.218765825,0.1814758,1.94598635749999,94.3976745,1.458628026975,6.1837419,0.67686973,2.30468875,309.787645,314.76764,0.280794395749999,99.97647025,2.06488225
1,7.75,0.42840815,0.740578899999999,0.6551301,0.22568315,14.032901375,0.77607815,14.061651,0.57325225,491.471538449999,10.55780675,0.186395357499997,-1.64294434515,0.2175932725,0.21142844,0.2103928375,0.1752437125,2.55100944999999,94.376987,1.460680307,6.05324925,13.1226825,11.64379625,309.9078425,314.47385,24.042798791,100.0143,2.2026714625
