DOY2,HR2,USTAR,TA,WS,FC,H,LE,RH,PA,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,TS_1_1_1,TS_2_1_1,SG_1_1_A,SG_2_1_A,G_1_1_1,G_1_1_2,G_2_1_1,G_2_1_2,CO2
1,0.25,0.211183,-9.885,3.9815,0.2454379365,-0.96225975,1.964342712,77.495,90.4,-4.924,0,0,1.0480725,0.1395,-2.9565,-2.22,-4.8125,-4.0145,-3.894,-4.534,-3.52525,-5.04925,415.8
1,0.75,0.20411070425,-10.05,3.97,0.225963806,-1.207073535,2.07586920575,77.53,90.4,-5.481,0,0,0.9020205,0.146,-2.91,-2.189,-4.813,-3.9705,-3.943,-4.57,-3.4865,-5.039,416
1,1.25,0.20394075,-9.9,4.011,0.213038433,-1.4807,1.633362759,77.13,90.4,-6.005,0,0,0.89058325,0.139,-2.911,-2.189,-4.9155,-4.015,-3.981,-4.715,-3.5295,-5.0695,415.9
1,1.75,0.20856484875,-9.9175,4.0265,0.276480498,-1.688438933,1.353675,77.28,90.4,-5.347,0,0,0.869818,0.144,-2.94875,-2.17975,-4.95675,-4.02325,-4.00425,-4.74925,-3.51125,-5.068125,415.55
1,2.25,0.205472213,-9.575,3.99675,0.253239707,-1.553996335,1.4485875,77.225,90.4,-6.293,0,0,0.871977,0.14725,-2.94375,-2.09125,-4.970375,-4.01625,-4.00625,-4.75925,-3.507125,-5.090875,415.6
1,2.75,0.20043722725,-9.52,4.3165,0.25403804475,-1.057928442,1.6207284485,77.205,90.4,-4.762,0,0,0.8863885,0.15575,-2.95725,-2.1075,-4.964375,-4.0365,-4.0265,-4.795,-3.503125,-5.077375,415.6
1,3.25,0.217633038,-9.775,4.122,0.195896221,-0.93087948075,2.31218,76.885,90.4,-4.4705,0,0,0.87630075,0.1685,-2.939,-2.136,-4.96875,-4.042,-4.041,-4.856,-3.50825,-5.07625,415.7
1,3.75,0.193628,-9.68,4.144,0.2460094935,-1.6097,2.1821,77.06,90.4,-5.023,0,0,0.8681945,0.149,-2.9355,-2.087,-4.976,-4.122,-4.061,-4.885,-3.529,-5.0745,415.35
1,4.25,0.2196325,-9.535,4.1415,0.192708685,-1.724235,2.90734,77.105,90.4,-4.33525,0,0,0.748781,0.146,-2.9345,-2.132,-4.989,-4.186,-4.0705,-4.908,-3.559,-5.03575,415.35
1,4.75,0.227275832,-9.94,4.1235,0.22058722075,-1.761201194,2.7238,77.315,90.4,-4.089,0.0080826075,0,0.7711635,0.1505,-2.973,-2.184,-4.9845,-4.1315,-4.0445,-4.883,-3.51825,-5.01475,415.5
1,5.25,0.205634,-9.8825,4.21975,0.29376596725,-1.168900008,1.501175,77.815,90.4,-4.6535,0.00350831,0,0.759058,0.137,-3.0235,-2.27375,-5.003,-4.14,-4.04975,-4.904,-3.526,-5.019,415.8
1,5.75,0.2073596065,-10.01,4.16075,0.2417085,-1.65977,1.8238,77.5175,90.4,-5.464,0.018831325,0,0.741585,0.17575,-3.033,-2.31625,-5.00425,-4.148,-4.05125,-4.87125,-3.522875,-5.004625,415.7
1,6.25,0.201861,-10,3.993,0.219954109,-1.4182,2.258013436,77.765,90.4,-5.77,0.03366935,0,0.7573515,0.163,-3.04025,-2.2795,-5.007875,-4.155,-4.0505,-4.85975,-3.509125,-5.0015,415.275
1,6.75,0.2055705,-10.1575,4.04175,0.25114890925,-1.02460925,1.8685926095,77.72,90.4,-5.247,0.02425275,0,0.76919425,0.1535,-3.05725,-2.33175,-5.013375,-4.137,-4.04325,-4.89175,-3.5115,-4.99975,415.25
1,7.25,0.1938850515,-10.335,4.088,0.196957732,-0.871815522,1.879179517,77.79,90.3,-5.2635,0.029637,0,0.76364,0.177,-3.059,-2.326,-5.0115,-4.196,-4.0305,-4.8925,-3.5165,-5.011,415.4
1,7.75,0.217719935,-10.26,4.011,0.25567568725,-0.87696,1.7268067805,77.46,90.4,-4.1135,0.0296017,0,0.751275,0.16375,-3.064,-2.31775,-5.015,-4.158125,-4.009,-4.85775,-3.50225,-5.035125,415.475
1,8.25,0.200878934,-9.83,3.9885,0.2659928165,-1.0384425,1.7516178705,77.755,90.4,-5.102,0.0538994,0,0.73914025,0.1655,-3.0635,-2.312,-5.017,-4.16,-3.9985,-4.874,-3.51975,-5.041,415.8
1,8.75,0.2124010275,-10.16,3.9015,0.24071408,-0.909075122,1.7347817915,77.645,90.4,-5.07225,0.0350549,0,0.74545975,0.174,-3.049,-2.289,-5.01175,-4.1535,-3.938,-4.888,-3.47825,-5.03125,415.8
1,9.25,0.1877919,-10.27,3.94,0.2362786365,-0.68791694875,1.3732,77.47,90.375,-4.69825,0.0838478,0,0.77678325,0.17,-3.113,-2.3625,-5.012,-4.186,-3.939,-4.877,-3.571,-5.024,415.5
1,9.75,0.21041,-10.0825,3.86375,0.23,-0.6449825,1.3153582895,77.305,90.4,-4.644,0.18698,0,1.08718,0.25375,-3.1115,-2.3285,-4.99225,-4.15025,-3.94775,-4.93775,-3.554875,-4.994625,415.8
1,10.25,0.19979986775,-10.0125,4.018,0.2579546935,-0.4442476625,1.5723,77.505,90.4,-4.571,0.8048155,0,1.93245,0.686,-3.07875,-2.359,-4.99275,-4.1065,-3.931,-4.97325,-3.550125,-5.0015,415.2
1,10.75,0.20241070875,-10.145,3.834,0.256051331,-1.2409331195,1.7441078265,77.58,90.4,-4.998,4.06823,1.17,5.4316275,2.1525,-3.112,-2.362,-4.97425,-4.1085,-3.926,-5.009,-3.5495,-5.01825,415.025
1,11.25,0.206623975,-10.12,3.957,0.2580564105,-0.960532,1.8693867005,78.03,90.4,-5.85725,10.3295,3.8695,11.7339,4.948,-3.0795,-2.36,-4.97425,-4.097,-3.936,-4.9605,-3.53,-5.00425,415.6
1,11.75,0.20299653075,-9.85,3.9165,0.203726549,-0.3333467515,1.7418,77.685,90.4,-6.088,19.45015,7.978,19.825725,8.7,-3.1405,-2.408,-4.9795,-4.07,-3.94,-4.981,-3.536,-5.0255,415.3
1,12.25,0.196388687,-10.01,3.846,0.21935622575,-1.1959,1.56582,77.67,90.4,-6.867,27.9981,11.99,27.97665,12.23,-3.156,-2.3855,-4.9955,-4.046,-3.939,-4.95,-3.594,-5.042,415.5
1,12.75,0.2073972755,-9.87,3.802,0.2343411875,-0.823315,2.14140128375,77.72,90.4,-7.315,31.452425,15.42,33.43925,15.48,-3.118,-2.3815,-4.99,-4.071,-3.937,-4.956,-3.551,-5.066,415.55
1,13.25,0.218787238,-9.9725,3.77825,0.25720920325,-0.79983175,1.360075,77.85,90.4,-7.87625,32.72585,16.2575,35.921325,15.7475,-3.11875,-2.3685,-4.995625,-4.080375,-3.95425,-4.95125,-3.59925,-5.061375,415.2
1,13.75,0.223517,-10.08,3.90625,0.271952106,-0.309285804,1.40552225675,77.705,90.4,-7.375,30.12305,16.66,33.811925,15.935,-3.08675,-2.3495,-4.99375,-4.068,-3.961,-4.94775,-3.6215,-5.06575,415.6
1,14.25,0.21027348175,-9.98,3.97575,0.248253,9e-04,1.34191611775,77.4275,90.4,-7.012,23.7002,11.48,26.816875,11.6175,-3.076,-2.33225,-4.990875,-4.07925,-3.96375,-4.9175,-3.6175,-5.0245,415.675
1,14.75,0.214058748,-10.175,4.0365,0.24979940425,-0.849268,1.5400151515,77.185,90.4,-6.984,15.2267,6.205,18.3976,7.973,-3.081,-2.345,-4.9905,-4.049,-3.9685,-4.8835,-3.602,-4.9745,415.575
1,15.25,0.214962119,-9.995,4.051,0.254805098,-0.8048824125,1.54051620875,77.29,90.4,-6.4935,7.343685,2.81575,10.0622,4.129,-3.1205,-2.324,-4.9445,-4.04,-3.966,-4.857,-3.545,-4.958,415.5
1,15.75,0.20649200275,-9.9425,4.1215,0.218229424,-0.449323,1.45880980775,77.4425,90.4,-6.0985,2.452175,0.534,4.0058925,1.66925,-3.08675,-2.33125,-4.9695,-4.03725,-3.96,-4.79375,-3.51975,-4.9805,415.3
1,16.25,0.2088621755,-9.77,3.87875,0.24,-1.5019,1.703784023,77.4675,90.4,-5.47675,0.339286,0,1.6338425,0.5375,-3.08925,-2.316,-4.96075,-4.07525,-3.962,-4.7735,-3.50725,-5.001125,415.325
1,16.75,0.2155135,-9.825,4.02025,0.248104351,-0.46302,2.1193347,77.0325,90.375,-4.7635,0.138159,0,1.10085,0.21225,-3.099,-2.3455,-4.93725,-4.03175,-3.9525,-4.79725,-3.505625,-4.991875,415.2
1,17.25,0.1964717475,-9.6825,4.0415,0.24852,-1.733825,1.9436325,77.185,90.3,-5.2535,0.02000115,0,0.936668,0.141,-3.09625,-2.37525,-4.9535,-4.01775,-3.95375,-4.75575,-3.49075,-4.98625,414.9
1,17.75,0.190875,-9.6375,4.03375,0.23309291475,-1.50009,1.00306,77.39,90.3,-5.39475,0.013946125,0,0.889235,0.18175,-3.1045,-2.33075,-4.939625,-4.005,-3.9545,-4.71775,-3.502,-4.984375,415.3
1,18.25,0.19193927675,-9.7675,4.06125,0.237460216,-1.89308,1.08145,77.3075,90.3,-4.747,0.00537515,0,0.937025,0.16525,-3.1105,-2.295,-4.9275,-4.0345,-3.964,-4.727,-3.53675,-4.9705,415.35
1,18.75,0.19881853925,-9.7875,4.2485,0.20831678725,-0.72960059,1.3505625,77.2275,90.3,-4.554,0.00675185,0,0.920829,0.13475,-3.14125,-2.28275,-4.89575,-4.03175,-3.9705,-4.7155,-3.569,-4.92975,415.3
1,19.25,0.204749845,-9.83,4.149,0.252936405,-1.1194810325,1.2063,77.01,90.3,-4.734,0,0,0.9015235,0.151,-3.136,-2.322,-4.893,-4.065,-3.966,-4.719,-3.589,-4.9585,415.4
1,19.75,0.193020659,-9.88,4.052,0.2600153345,-1.65907552625,1.43418,76.71,90.3,-4.416,0.00539974,0,0.87250925,0.173,-3.109,-2.3485,-4.879,-4.073,-3.958,-4.709,-3.5885,-4.9135,415.7
1,20.25,0.203678303,-10.01,4.033,0.2175,-1.18645,1.071908108,76.78,90.3,-4.664,0.0268981,0,0.9340315,0.161,-3.116,-2.299,-4.904,-4.0895,-3.952,-4.701,-3.5885,-4.9415,415.85
1,20.75,0.205190327,-9.9475,4.1565,0.24,-1.72741,1.5516125,76.51,90.3,-5.393,0.017478875,0,0.8735945,0.152,-3.11,-2.29875,-4.851625,-4.094375,-3.934,-4.6985,-3.595625,-4.987125,415.8
1,21.25,0.205575763,-10.06,4.169,0.231263682,-1.3803125,1.209642896,76.85,90.4,-5.141,0,0,0.8384775,0.149,-3.109,-2.311,-4.794,-4.022,-3.929,-4.672,-3.51,-4.9745,415.9
1,21.75,0.19307345425,-9.95,4.164,0.26,-1.1067419135,1.31208,76.9,90.4,-5.38425,0,0,0.8517165,0.159,-3.057,-2.278,-4.771,-4.025,-3.994,-4.62,-3.475,-5.009,416.15
1,22.25,0.19434862375,-9.73,4.113,0.243727158,-1.23096,1.6901188985,76.96,90.4,-4.766,0,0,0.85473875,0.15,-3.017,-2.242,-4.79,-4.046,-3.994,-4.624,-3.4605,-5.024,416.1
1,22.75,0.19763388,-10.07,4.025,0.2071667285,-0.98411,1.39929,76.93,90.325,-5.287,0,0,0.859707,0.135,-3.026,-2.204,-4.801,-4.0295,-3.996,-4.684,-3.475,-5.0395,416
1,23.25,0.199559,-9.97,3.984,0.2434661125,-0.99855133775,1.32815955175,77.54,90.4,-4.3085,0,0,0.8744765,0.147,-3,-2.193,-4.8075,-4.0395,-3.99,-4.68,-3.497,-5.06,415.725
1,23.75,0.1992407745,-9.87,4.119,0.2289479895,-0.79045343675,1.959507721,77.3,90.4,-4.76675,0,0,0.8773915,0.139,-2.979,-2.2015,-4.847,-4.051,-3.988,-4.745,-3.514,-5.08,415.675
2,0.25,0.193576844,-9.73,4.28525,0.204713303,-0.69640286975,0.908261163,78.185,90.2,-7.493,0,0,1.0321475,0.1375,-3.652,-2.709,-4.11575,-3.43675,-3.31075,-4.30075,-3.020125,-4.1355,417
2,0.75,0.1895091425,-9.5125,4.24875,0.2180890875,-1.026615,0.900299694,78.265,90.2,-7.345,0,0,0.849286,0.16275,-3.646,-2.681,-4.10625,-3.396,-3.3065,-4.2405,-3.012,-4.0665,417.175
2,1.25,0.1900042305,-9.405,4.27375,0.201977019,-0.52523,0.900833,78.37,90.2,-6.939,0,0,0.83938,0.1885,-3.604,-2.682,-4.231125,-3.46975,-3.38475,-4.36475,-3.045875,-4.144,417.25
2,1.75,0.19162395075,-9.61,4.002,0.2396169495,-0.62387,1.2845525755,78.9775,90.2,-9,0,0,0.859878,0.164,-3.608,-2.6265,-4.291,-3.57225,-3.41375,-4.42375,-3.06,-4.234,417.125
2,2.25,0.206392,-9.5825,4.24375,0.2,-0.376118,0.9698,78.6225,90.2,-8.1175,0,0,0.829857,0.145,-3.593,-2.6305,-4.317875,-3.6035,-3.4105,-4.46075,-3.05,-4.278,417.2
2,2.75,0.1902665,-9.6725,4.2115,0.205507255,-0.752909653,1.1093725,78.7725,90.2,-7.5545,0,0,0.83656125,0.1545,-3.626,-2.633,-4.346125,-3.611,-3.42825,-4.449,-3.057875,-4.308,417.3
2,3.25,0.187104224,-9.8625,4.201,0.2549939255,-0.83665857825,0.93532775,78.02,90.3,-8.6175,0,0,0.84530375,0.1605,-3.574,-2.6465,-4.3445,-3.62175,-3.42225,-4.4515,-3.060125,-4.3255,417.3
2,3.75,0.18007348475,-9.6425,4.05775,0.217226379,-1.038905553,1.027591651,78.1575,90.3,-9.4125,0,0,0.85493675,0.151,-3.574,-2.62,-4.335125,-3.6475,-3.44925,-4.444,-3.05175,-4.313,417.675
2,4.25,0.1854259005,-9.24,4.1455,0.2001956465,-1.10972862225,1.134912571,78.04,90.3,-8.585,0.0218226,0,0.82195725,0.1785,-3.599,-2.6435,-4.477875,-3.64275,-3.3745,-4.41825,-3.042,-4.296,417.325
2,4.75,0.1930455,-9.15,4.003,0.2219217735,-1.3122418415,1.32159,78.2075,90.3,-9.3125,0.089848375,0,0.82558075,0.1385,-3.629,-2.675,-4.484875,-3.676125,-3.37575,-4.42375,-3.03725,-4.347,417.45
2,5.25,0.188118495,-9.315,4.01425,0.238060224,-1.16749236575,1.30389,78.2325,90.2,-9.7325,0.0881483,0,0.82509075,0.158,-3.649,-2.6905,-4.49675,-3.71325,-3.37275,-4.40325,-3.0285,-4.358,417.4
2,5.75,0.206944,-9.45,3.82825,0.186296,-1.68732954875,1.3057333445,78.0925,90.2,-8.595,0.0950945,0,0.84143125,0.123,-3.675,-2.7455,-4.477625,-3.71925,-3.39225,-4.39075,-3.026,-4.3655,417.4
2,6.25,0.1849895495,-9.31,4.02075,0.25919153125,-1.1686,0.7810738,78.0425,90.2,-8.53,0.10447575,0,0.859056,0.13075,-3.696,-2.834,-4.457,-3.73075,-3.37675,-4.42025,-3.021375,-4.3395,417.325
2,6.75,0.1792302125,-9.34,4.1375,0.2413389365,-2.2216404115,0.9697086695,77.775,90.2,-8.6775,0.09286855,0,0.82265725,0.16175,-3.749,-2.84,-4.451625,-3.7305,-3.355,-4.4225,-3.020125,-4.307,417.45
2,7.25,0.185748929,-9.1025,4.13525,0.19771702625,-2.06446,1.2727975,77.805,90.2,-8.0285,0.1175535,0,0.8381575,0.14225,-3.729,-2.865,-4.45525,-3.73725,-3.35775,-4.41525,-3.016875,-4.345,417.45
2,7.75,0.18956,-9.1325,4.0525,0.203206663,-1.434202262,0.814290395,77.7475,90.2,-10.29,0.2004975,0,1.05245,0.24275,-3.748,-2.8515,-4.457125,-3.74175,-3.3585,-4.49575,-3.023125,-4.357,417.6
2,8.25,0.1932024485,-9.22,4.04125,0.267518286,-0.7393124415,1.36366,77.8875,90.2,-9.155,0.721494,0,1.7746775,0.5245,-3.768,-2.8575,-4.459125,-3.743125,-3.34925,-4.52625,-3.023625,-4.376,417.4
2,8.75,0.18033684225,-9.15,3.987,0.28407840375,-1.2846725,1.01966791025,77.945,90.2,-10.3,7.6556725,2.28,7.361085,2.88425,-3.741,-2.8095,-4.458625,-3.7565,-3.352,-4.5425,-3.0415,-4.4225,417.7
2,9.25,0.20406212,-9.265,4.12,0.2089453075,-1.596146681,1.0208875,78.1775,90.2,-9.28,26.92495,12.3,24.628425,10.465,-3.757,-2.816,-4.447375,-3.75525,-3.35275,-4.572,-3.068125,-4.4125,417.5
2,9.75,0.1878316055,-9.2975,4.122,0.239137017,-2.17251,1.110895103,78.4025,90.2,-8.225,56.170675,32.255,55.18165,24.94,-3.758,-2.9045,-4.458875,-3.7515,-3.3465,-4.53925,-3.07375,-4.413,417.5
2,10.25,0.1866872785,-9.3325,4.20425,0.2690210955,-1.33871518025,1.372159303,78.2175,90.2,-8.4075,102.038,64.3725,95.13805,43.7675,-3.764,-2.919,-4.465875,-3.76125,-3.34375,-4.50475,-3.078625,-4.388,417.5
2,10.75,0.1928360535,-8.8225,4.215,0.2845600995,-1.2481225,1.201565095,78.2125,90.2,-7.95025,160.86825,92.4,140.37575,64,-3.787,-2.874,-4.47025,-3.775,-3.35475,-4.49125,-3.07725,-4.392,417.85
2,11.25,0.19609852775,-8.86,4.219,0.30053262325,-0.8892325,1.84236677,77.86,90.2,-7.4675,215.11325,115.5,178.8,81.5,-3.7915,-2.859,-4.496,-3.7705,-3.347,-4.535,-3.141,-4.378625,417.5
2,11.75,0.18795,-8.78,4.306,0.303199046,-1.2542,1.80786516325,77.92,90.2,-6.15725,245.1745,134.975,212.168,95.3,-3.8025,-2.88725,-4.507,-3.775,-3.349,-4.552,-3.141,-4.384375,417.5
2,12.25,0.20176475,-8.69,4.236,0.307493478,-0.6097975,1.89533854,78.14,90.2,-5.44,278.31975,148.3,239.668,110.4,-3.7675,-2.90425,-4.509,-3.785,-3.353,-4.467,-3.1365,-4.386,417.175
2,12.75,0.19982975,-8.675,4.4295,0.287504758,-0.326787,2.58650639375,77.905,90.2,-6.19625,291.686,151.05,255.016,115.05,-3.783,-2.8935,-4.50975,-3.75375,-3.339,-4.45625,-3.12,-4.342,417
2,13.25,0.20422,-8.53,4.3055,0.208220676,-0.485613,1.7499906025,77.5225,90.2,-6.37725,293.072,154.125,261.9125,117.9,-3.74525,-2.84325,-4.522,-3.782,-3.332,-4.489,-3.079,-4.361375,417.3
2,13.75,0.1778864945,-8.41,4.293,0.219009895,-0.3294143875,2.9458387735,77.52,90.2,-6.722,288.89025,145.1,254.9115,115.4,-3.701,-2.784,-4.528,-3.741,-3.319,-4.494,-3.056,-4.35875,417.15
2,14.25,0.20190856875,-8.4525,4.14425,0.226819816,-0.93650644525,2.17987,77.6925,90.2,-6.68,275.914,135.9,237.2695,110.925,-3.65525,-2.7145,-4.53675,-3.692875,-3.30125,-4.50875,-3.057875,-4.351375,417.2
2,14.75,0.20084918175,-8.5425,4.04425,0.230909,-0.11998903425,2.77971,77.235,90.2,-8.046,250.746,127.725,214.56,102.65,-3.652,-2.676,-4.5655,-3.6955,-3.3105,-4.49,-3.046625,-4.34625,417.2
2,15.25,0.194693,-8.3975,4.115,0.249439642,-0.951703,2.03301,76.75,90.2,-7.5905,212.4945,107.65,179.1375,89.725,-3.6775,-2.637,-4.579125,-3.6715,-3.315,-4.4945,-3.009625,-4.3365,417.2
2,15.75,0.1974135665,-8.7925,4.18325,0.250244106,-0.403564,2.534075,77.2,90.2,-10.13,160.265,81.3,138.5415,70.5425,-3.6345,-2.642,-4.559125,-3.680375,-3.31725,-4.406,-3.010125,-4.33475,417.2
2,16.25,0.182121,-9.2025,4.1235,0.20687950525,-0.75045,2.3628175,77.1325,90.2,-9.11,115.832,56.315,96.20565,48.7175,-3.588,-2.578,-4.5625,-3.674875,-3.3165,-4.39725,-2.996875,-4.34075,416.875
2,16.75,0.184288526,-9.045,4.08,0.2226485795,-0.71492,1.602475,77.05,90.2,-7.8065,61.4373,29.45,54.4867,25.56,-3.599,-2.618,-4.57325,-3.67125,-3.32525,-4.40575,-2.992875,-4.33375,417.1
2,17.25,0.189612515,-9.36,4.184,0.2399583985,-0.32097675,1.590145,77.5725,90.2,-7.69875,24.7918,10.8125,22.1678,9.3325,-3.536,-2.628,-4.57575,-3.675875,-3.32575,-4.386,-2.99325,-4.31825,417.225
2,17.75,0.20696565475,-9.5575,4.1725,0.33,-0.770925,1.66018,77.845,90.2,-9.195,5.5137125,1.29675,5.61552,2.18225,-3.592,-2.649,-4.5745,-3.655875,-3.33825,-4.406,-2.99125,-4.31475,417.625
2,18.25,0.182031757,-9.5675,4.07875,0.27,-0.8749365,1.3188225,78.06,90.2,-8.865,0.3887995,0,1.57517,0.38025,-3.638,-2.67,-4.588625,-3.661125,-3.3415,-4.39025,-2.999,-4.30425,417.5
2,18.75,0.184918,-9.315,4.01275,0.25864987,-0.445343195,1.421188711,78.1475,90.3,-7.80425,0.154656,0,0.9963065,0.20125,-3.6365,-2.731,-4.595875,-3.66825,-3.34225,-4.41225,-3.006,-4.303,417.9
2,19.25,0.1896068315,-9.3825,4.2335,0.171341039,-1.0143475,1.19458,78.2225,90.3,-9.2,0.08972085,0,0.894606,0.17575,-3.666,-2.757,-4.61825,-3.6515,-3.33525,-4.366,-2.997,-4.257,417.55
2,19.75,0.190850335,-9.565,4.0135,0.2114949295,-1.215643106,1.0559,77.9325,90.3,-7.819,0.098916675,0,0.878487,0.159,-3.693,-2.8195,-4.607,-3.62275,-3.3405,-4.3615,-2.992,-4.244,417.25
2,20.25,0.18224,-9.615,4.1105,0.21749069075,-1.393213921,0.72477544925,77.67,90.3,-7.446,0.08835055,0,0.88228,0.166,-3.706,-2.7915,-4.60225,-3.6225,-3.33375,-4.44275,-3.002875,-4.2465,417.3
2,20.75,0.1755305365,-9.5175,3.976,0.1749616775,-0.8447329245,0.6850093,77.62,90.3,-7.931,0.0691768,0,0.8881135,0.17125,-3.6955,-2.812,-4.61625,-3.655,-3.34875,-4.42875,-3.030875,-4.23,417.35
2,21.25,0.187989351,-9.8525,4.0075,0.186646901,-0.919741,0.91586475,77.5775,90.3,-7.4665,0,0,0.828482,0.14325,-3.6675,-2.814,-4.4085,-3.57625,-3.3745,-4.4165,-3.06075,-4.3015,417.4
2,21.75,0.181555459,-9.6925,4.06025,0.16423,-0.67449495275,1.07245,77.7475,90.3,-7.8895,0,0,0.8484595,0.145,-3.6695,-2.765,-4.42675,-3.513,-3.37875,-4.50375,-3.045125,-4.327,417.65
2,22.25,0.185102408,-9.505,3.94775,0.219221694,-1.00776,0.861965,77.47,90.3,-7.194,0,0,0.84794,0.15875,-3.664,-2.763,-4.425625,-3.521375,-3.37575,-4.52225,-3.052,-4.30675,417.325
2,22.75,0.178185,-9.28,3.9855,0.2142491,-0.77221301925,0.97011321,77.5375,90.3,-7.82725,0,0,0.8419855,0.16625,-3.669,-2.766,-4.43475,-3.497125,-3.3855,-4.5275,-3.05825,-4.3,417.425
2,23.25,0.179649,-9.2,3.9025,0.2159585055,-1.047237075,0.89068055875,78.365,90.3,-8.09,0,0,0.84491525,0.138,-3.61325,-2.7245,-4.421,-3.5305,-3.388,-4.5415,-3.064,-4.2915,417.1
2,23.75,0.1809305,-9.5425,4.0145,0.27183242,-0.97757825,1.3927725,78.035,90.3,-8.635,0,0,0.838366,0.1285,-3.624,-2.727,-4.42725,-3.553875,-3.39975,-4.5185,-3.067625,-4.31,417.1
3,0.25,0.1295005875,-9.49,3.84875,0.14990738125,-0.072475,0.220303164,77.9125,90.4,-12.4475,0,0,1.0572925,0.14775,-4.289,-3.147,-3.253625,-3.091375,-2.665,-3.587,-2.495,-3.36175,418.05
3,0.75,0.141630179,-9.2175,3.784,0.19672599425,-0.490551947,0.319881225,77.705,90.5,-12.1925,0,0,0.94420175,0.1465,-4.279,-3.12675,-3.190125,-3.079,-2.64575,-3.5305,-2.461,-3.3165,418.25
3,1.25,0.132423495,-9.735,3.8645,0.17,-0.53284,0.258342,77.7975,90.4,-11.965,0,0,0.946712,0.1515,-4.28025,-3.119,-3.3285,-3.134625,-2.71925,-3.6425,-2.506375,-3.44875,418
