DOY2,HR2,FC,LE,H,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,G_5_1_1,G_6_1_1,G_7_1_1,G_8_1_1,CO2,H2O,PA,T_SONIC,T_SONIC_SIGMA,TA_1_1_1,TA_1_1_2,TA_1_1_3,RH,PPFD_IN,PPFD_DIF,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS,FC_2_1_1,LE_2_1_1,H_2_1_1,CO2_2_1_1,H2O_2_1_1,T_SONIC_2_1_1,T_SONIC_SIGMA_2_1_1,WS_2_1_1,USTAR_2_1_1,TA_2_1_1,TA_2_1_2,RH_2_1_1,PPFD_IN_2_1_1,SW_IN_2_1_1,SW_OUT_2_1_1,LW_IN_2_1_1,NETRAD_2_1_1,PA_2_1_1,LW_OUT_2_1_1
1,5.25,0.16,-0.8199,-52.258,-2.23625,-2.033,-2.52425,-2.77225,-2.89125,-2.090875,-2.6639,-2.714075,377.0923,4.056,85.82488,-2.21095,0.1489,-2.704475,-3.3573,-3.1816,68.406,0,0,0,0,230.89,292.79,-69.5475,-0.067,0.118,0.38475,0.799,1.53,2.859,0.1455975,0.49499,0.491825,0.20206,1.37,0.1842255,-0.557398,-31.20605,278.17,1.7011075,-3.1229225,0.18973825,0.909151,0.120797,-3.46165,-3.416305,75.0416,0,0,0,230.714,-55.33695,86.85,292.4405
1,5.75,0.16919,-0.817,-51.69375,-2.234,-2.02175,-2.52025,-2.774,-2.89725,-2.09095,-2.66395,-2.6985,377.415,4.09433,85.84,-2.1862,0.1623,-2.861675,-3.2305,-3.04515,68.72075,0,0,0,0,230.735,292.8775,-70.67,-0.061,0.11775,0.38375,0.80075,1.52875,2.856,0.147,0.51587,0.5042,0.2061,1.397,0.284358,-0.967671,-33.5179,279.48,1.886715,-2.78926,0.15379875,0.68798,0.15059725,-3.60358,-3.486615,75.185675,0,0,0,229.4715,-56.254925,86.85,292.004
1,6.25,0.15,-0.449575,-50.109,-2.24075,-2.01425,-2.51925,-2.797,-2.91525,-2.091625,-2.664,-2.681025,377.3171825,4.0525,85.8607,-2.41615,0.15941,-2.8724125,-3.321075,-3.13665,68.8225,0,0,0,0,230.348335,292.5833325,-70.479165,-0.05825,0.11525,0.38575,0.80025,1.529,2.851,0.1493175,0.510305,0.48073,0.206505,1.353275,0.194814,-1.96621,-33.7224,277.929,1.83908,-3.4689,0.161651,0.7098975,0.121302,-3.804605,-3.6692225,76.00285,0,0,0,223.437,-61.744975,86.85,290.40825
1,6.75,0.14,-0.57756,-53.5465,-2.23525,-2.017,-2.524,-2.8,-2.908,-2.091375,-2.6639,-2.646,377.0150225,3.988325,85.84,-2.312,0.156225,-2.8698,-3.3265,-3.1295,70.1969175,0,0,0,0,229.28,292.5600025,-69.65333,-0.07,0.111,0.384,0.795,1.5295,2.84975,0.144345,0.48305,0.486175,0.20399,1.347675,0.2250765,-1.3351865,-29.7318,280.6905,1.962865,-3.16943,0.156888,1.2715075,0.089359,-3.573625,-3.83705,76.467825,0,0,0,230.747,-61.052025,86.85,291.329
1,7.25,0.1,-0.457,-50.9551,-2.219,-2.026,-2.535,-2.803,-2.919,-2.0913,-2.663775,-2.751075,376.9,3.995,85.83,-2.3456,0.15457,-2.98192,-3.3865575,-3.21675,69.81,0,0,0,0,231.1975,292.435,-68.6855,-0.068,0.1075,0.383,0.7905,1.5315,2.84975,0.13827,0.4877575,0.4820625,0.209765,1.408325,0.2877575,-1.08499225,-27.027,279.9885,1.8320325,-2.9515125,0.14529175,1.3317125,0.110411,-3.6156275,-3.7570425,77.382425,0,0,0,232.3835,-56.883575,86.85,292.29725
1,7.75,-0.03625,-0.22975,-46.74859,-2.214,-2.019,-2.534,-2.7945,-2.9055,-2.0913,-2.6638,-2.74895,377.3,4.007025,85.84475,-2.3356,0.14651,-2.718565,-3.2884175,-3.2117475,69.91,7.6277525,5.4173,0,0,227.985,293.28,-65.2755825,-0.0685,0.103,0.3805,0.792,1.5315,2.8495,0.15,0.5170975,0.4864025,0.202525,1.2303,0.32165,-0.24693025,-37.007475,278.0105,2.1135675,-2.814965,0.15046125,1.26842,0.11012525,-3.492755,-3.50457,76.440225,8.221365,1.02916925,0.63956675,233.2375,-57.714225,86.85,292.21325
1,8.25,-0.0845,-0.1752275,-43.11859,-2.2135,-2.013,-2.582,-2.813,-2.9265,-2.09195,-2.66375,-2.67535,377.26309,4.0052,85.881,-2.3244,0.139625,-2.5392525,-3.189525,-3.016975,69.243,36.3724975,29.44125,15.8777475,2.38515,227.37,294.215,-30.8733325,-0.08,0.1025,0.384,0.7945,1.532,2.83575,0.1429625,0.510585,0.486655,0.211455,1.2610125,0.4504655,-1.0589255,-28.2722,277.5125,2.30631,-2.65685,0.1572165,1.2501175,0.1053395,-3.22346,-3.39091,75.549025,34.6774,21.39435,13.170025,232.4465,-17.804,86.855825,293.39275
1,8.75,-0.53875,0.71882,-29.09942,-2.22525,-1.94,-2.5825,-2.808,-2.965,-2.0913,-2.6636,-2.6854,377.620685,4.07805,85.87,-2.1219,0.131205,-2.13,-3.190825,-2.8577525,67.45,76.975,66.66333,37.9475,6.2263,229.121665,297.131665,4.45,-0.085,0.103,0.378,0.8,1.53,2.836,0.18025,0.5152825,0.4902375,0.240725,1.130725,-0.0153265,-1.3043025,-17.0178,279.437,2.6007375,-2.56092,0.1320525,1.2228675,0.12835175,-3.065895,-3.0202675,73.610575,83.307325,47.203975,24.7784,243.557,-6.82487,86.875,296.38525
1,9.25,-1.00165,2.576775,-18.6563825,-2.22575,-1.90825,-2.567,-2.793,-2.92,-2.090575,-2.663575,-2.640925,377.9044225,4.154325,85.901,-1.8173975,0.1348125,-1.85,-2.6994,-2.59117,65.99667,123.325,103.29,60.70425,10.0341675,231.3825,300.29,28.0035,-0.076,0.1045,0.3775,0.798,1.53175,2.827,0.2041475,0.5098,0.49042,0.2861,1.1571,0.353417,-0.378757,-25.6851,282.682,2.84035,-2.04254,0.124486,1.30662,0.141634,-2.8489525,-2.6232525,70.22605,136.63175,74.0232,36.65395,248.143,-7.1624825,86.8,298.455
1,9.75,-1.598215,4.9772425,-8.9001,-2.20725,-1.843,-2.54775,-2.76625,-2.909,-2.0902,-2.6633975,-2.6102,377.63797,4.266605,85.9025,-1.5054,0.149355,-1.6472225,-2.51225,-2.236975,64.3915,178.85,126.7325,92.44325,15.088,233.365,302.725,49.385,-0.05525,0.1105,0.37775,0.799,1.5315,2.821,0.233855,0.5443025,0.5096,0.3274775,1.216,0.17477525,0.19813975,-21.58305,281.8925,2.2801175,-1.964395,0.1326775,1.34671,0.161262,-2.39683,-2.426515,69.4583,189.052,110.47,45.47485,249.928,-4.532015,86.8,298.78075
1,10.25,-2.4215,8.590375,-1.9785,-2.20725,-1.81,-2.5615,-2.754,-2.897,-2.0899,-2.663185,-2.5977,377.4165975,4.30304,85.925,-1.22379,0.160905,-1.3059675,-2.274075,-1.894325,62.533,221,144.455,115.1625,18.981665,232.8325,304.61,70.4615,-0.038,0.116,0.393,0.805,1.548,2.83525,0.256805,0.586,0.56473,0.37112,1.249,0.30536725,1.9189825,-17.103525,279.58175,2.6459925,-1.5063425,0.1700085,1.5865,0.2224885,-2.15648,-2.1447575,68.31645,207.45675,120.85225,48.560925,245.0785,-2.050885,86.778325,299.695
1,10.75,-2.982,11.88075,6.0439425,-2.18025,-1.7225,-2.54,-2.7265,-2.872,-2.0899,-2.6631,-2.5974,377.3024725,4.2753625,85.929,-0.96499,0.17213,-1.07,-1.906975,-1.59325,59.4,274.1,152.8475,138,22.965,232.865,306.1,81.8519175,-0.0215,0.1295,0.392,0.801,1.5515,2.834,0.296,0.6396,0.606215,0.423125,1.265,0.2150265,3.99165,-24.809925,280.3425,2.8609,-1.118265,0.148699,1.56956,0.228424,-1.815565,-1.6754975,67.131925,225.1555,118.31875,44.95525,246.6655,-2.71769425,86.794975,301.0115
1,11.25,-3.268,11.5305,15.582,-2.13525,-1.665,-2.5095,-2.71775,-2.84925,-2.0897,-2.662885,-2.5972,377,4.25782,85.919,-0.8324025,0.184295,-0.79169,-1.76815,-1.54833,58.11175,294.75,164.6,147,24.12325,235.385,307.6125025,94.62,-0.00375,0.13625,0.39625,0.81225,1.5465,2.841,0.3047225,0.64235,0.63775,0.44442,1.410275,0.24625,2.04801,-13.147025,281.99425,2.723425,-0.94441575,0.17961825,1.550675,0.20053975,-1.539365,-1.805655,64.28275,257.55975,152.518,59.796325,250.43975,7.64284,86.8,302.752
1,11.75,-3.7148775,13.3345,23.363785,-2.09625,-1.606,-2.51,-2.685,-2.799,-2.0897,-2.6627,-2.597,376.8948,4.30288,85.948,-0.6356,0.19095,-0.672865,-1.4985,-1.2965,54.745,330.5,175.2,163.97,25.82675,236.9,308.8925,108.7575,0.0115,0.149,0.4,0.8185,1.556,2.865,0.3366025,0.6980675,0.6543,0.477475,1.52475,0.1576665,3.957165,-15.58715,281.3255,2.73348,-0.948724,0.1669865,1.4364675,0.191147,-1.50835,-1.737035,64.1881,324.35175,182.2705,68.450225,240.699,12.778275,86.721675,300.88
1,12.25,-3.526,12.566,23.26514,-2.07725,-1.55675,-2.50025,-2.675,-2.75575,-2.0896,-2.6627,-2.5969,376.69377,4.379,85.925,-0.43869,0.189225,-0.49,-1.30265,-1.0705,54.26,341.125,174.27,168.23,25.944835,239.0925,310.038335,112.413335,0.04,0.1595,0.3995,0.805,1.54,2.8695,0.34519,0.72081,0.69351,0.477,1.5595,0.23766375,1.27772575,-16.987875,280.77725,2.714545,-0.6035955,0.156024,1.322145,0.1935755,-1.09093325,-1.19361425,61.652075,356.332,206.02925,61.0915,248.55525,12.4136,86.7,301.20575
1,12.75,-3.4045,12.85111,21.125,-2.0655,-1.56,-2.49,-2.66975,-2.74425,-2.0896,-2.6627,-2.59685,376.75,4.42331,85.90369,-0.248535,0.180945,-0.16,-1.280575,-1.03935,53.93167,311.4,176.28,158.49,24.1,240.515,310.745,104.55,0.04825,0.17375,0.41525,0.82075,1.54975,2.8725,0.352,0.7431,0.7178,0.4915,1.61425,0.25850175,5.95093,-11.25845,281.1185,3.190775,0.064676875,0.19281575,1.3546875,0.19715475,-0.7944725,-0.96676675,62.097825,328.353,199.0095,60.92165,250.3515,14.63995,86.7,302.44925
1,13.25,-3.753,14.59245,18.6798525,-2.071,-1.52875,-2.48025,-2.6335,-2.7495,-2.0896,-2.6627,-2.5968,376.45272,4.33163,85.8915175,-0.14333,0.1819,-0.0875,-1.2287,-0.89433,52.055,310.27,175.98,152.6000025,24.45667,239.8,311.11,96.0465,0.055,0.178,0.4285,0.8245,1.5685,2.877,0.3426925,0.75152,0.714905,0.4959625,1.6415,0.1055565,2.928575,-15.3633125,281.3775,2.7886725,-0.44516925,0.16936275,1.65815,0.18477625,-0.84878325,-1.13406075,60.079025,277.378,158.52575,63.36515,245.9155,22.26725,86.64,301.77425
1,13.75,-2.95,12.21025,17.3,-2.04425,-1.52375,-2.47975,-2.6205,-2.726,-2.0896,-2.6627,-2.5968,376.249065,4.3795,85.8615,-0.0245025,0.1701975,0.02975,-1.0404975,-0.8795,51.289,264,160.06,129.1275,21.34667,237.2066675,311.4,80.555,0.0535,0.179,0.431,0.8325,1.582,2.8835,0.35075,0.740515,0.7100175,0.47789,1.667,0.08833085,4.00618,-15.92785,281.4605,2.612125,-0.651822,0.1512315,1.36496,0.214463,-1.235375,-1.4517775,60.2015,255.896,129.052,53.908775,240.8565,6.71656,86.6025,301.338
1,14.25,-2.835195,9.526,11.4858825,-2.05025,-1.523,-2.4795,-2.617,-2.72625,-2.0896,-2.6627,-2.5968,376.1683725,4.42017,85.845,0.1277635,0.1642425,-0.2544,-0.958585,-0.84125,50.527,229.325,141.355,115.3675,17.71333,236.4875,311.23,62.565,0.061,0.187,0.4335,0.835,1.57325,2.8845,0.321145,0.71605,0.652925,0.443135,1.61775,0.2580755,2.10123,-18.9266,281.496,2.338965,-1.202335,0.142094,1.45342,0.2105795,-1.780815,-1.7984025,61.3738,214.68825,111.94725,45.07605,234.26,9.7681525,86.6,296.57075
1,14.75,-2.5844,7.720525,0.3012975,-2.02725,-1.51525,-2.47425,-2.6045,-2.696,-2.0896,-2.6627,-2.5968,376.475,4.4396,85.8845,-0.0587625,0.1429025,-0.29,-0.85675,-0.8298325,52.504,183,127.681665,90.857,14.97,236.6,310.71,46.31575,0.0615,0.189,0.436,0.835,1.5905,2.89975,0.31627,0.69997,0.639805,0.424325,1.63437,0.179782,1.233315,-17.3656,281.325,2.27383,-1.163512,0.1091665,1.53596,0.1902815,-1.85901,-1.71988,60.512775,178.55575,101.39975,33.781775,234.395,-0.814383,86.6,296.0435
1,15.25,-1.98,5.2045,-7.30825,-2.00175,-1.514,-2.481,-2.61325,-2.6985,-2.0896,-2.6627,-2.5968,376.419545,4.424885,85.8845,-0.097585,0.126025,-0.52,-1.238025,-1.0957,53.0165,136.6,104.2025,65.5075025,10.6665,235.815,309.7641675,20.782,0.0655,0.18925,0.43475,0.8315,1.574,2.8735,0.3,0.66093,0.6033,0.37859,1.476635,0.2734745,2.6841275,-22.56325,280.0875,2.356875,-1.046255,0.11569125,1.44819,0.21107,-1.79939,-1.633195,60.9072,128.26825,65.99285,30.004325,232.869,0.21788225,86.6,293.10325
1,15.75,-1.25,2.33801,-18.122,-2.01675,-1.5385,-2.474,-2.619,-2.6885,-2.0896,-2.6627,-2.5968,376.3,4.4175,85.932,-0.2866725,0.10895,-0.93,-1.252475,-1.271275,53.397,86.033,75.704,41.70225,6.4096075,238.9,308.33333,-8.1150725,0.064,0.185,0.441,0.834,1.569,2.878,0.26,0.6277,0.5628,0.34438,1.51375,0.431232,2.74423,-23.18345,280.6205,2.56638,-0.995207,0.139851,1.47499,0.1912175,-1.63066,-1.9664525,63.422275,73.991975,42.427975,18.081575,231.7215,-5.45434,86.616675,291.5275
1,16.25,-0.6885,0.41925,-32.634665,-2.016,-1.537,-2.47175,-2.61475,-2.708,-2.0896,-2.6627,-2.5968,375.72438,4.428,85.92325,-0.56308,0.11141,-1.12,-1.52675,-1.46475,57.1455,39.8,35.8258325,16.08925,2.702,238.225,306.7925,-44.9,0.0545,0.1815,0.44025,0.84025,1.56725,2.87575,0.2078175,0.555835,0.50305,0.27184,1.463,0.284022,-0.151477,-25.74665,278.378,2.25659,-1.07656,0.154776,1.33263,0.147913,-1.86181,-2.26008,64.75475,34.18775,17.9671,9.2131175,234.81975,-40.51875,86.6325,296.083
1,16.75,-0.1665,-0.04735,-40.549,-2.01975,-1.557,-2.4755,-2.605,-2.685,-2.0896,-2.6627,-2.5968,376.075,4.45514,85.9,-0.587625,0.133625,-1.299275,-1.6068325,-1.62633,59.91583,7.6,5.507525,0,0,236.573335,304.885,-72.33667,0.043,0.18,0.432,0.837,1.563,2.8785,0.171,0.5117725,0.461425,0.2221875,1.46,0.330175,-0.1231665,-28.074425,279.64775,2.7200425,-1.3456775,0.15849275,1.24039,0.18306475,-2.1850225,-2.58513,63.31185,5.9384425,0,0,231.2475,-62.295525,86.7,295.302
1,17.25,0.06,-0.597145,-49.153,-2.01325,-1.6145,-2.487,-2.614,-2.692,-2.0897,-2.6627,-2.5968,375.7398275,4.4005,85.91425,-0.8066675,0.136975,-1.39415,-1.7764425,-1.70867,61.35925,0,0,0,0,237.765,303.0999975,-78.27,0.0345,0.1765,0.4325,0.839,1.57,2.881,0.15405,0.4941075,0.42756,0.2037675,1.5412,0.24033625,-0.7005975,-27.058625,275.94975,2.78793,-1.611335,0.14466675,0.984441,0.167379,-2.250345,-2.767515,68.0206,0,0,0,234.332,-70.583825,86.685,294.116
1,17.75,0.0965,-0.7140975,-50.02625,-2.03425,-1.6635,-2.504,-2.62,-2.7165,-2.0897,-2.6628775,-2.5969,375.9,4.3409,85.9175,-0.9430075,0.13834,-1.5654,-1.904,-1.8263,60.4025,0,0,0,0,235.55,302.305,-78.067,0.0195,0.1665,0.432,0.833,1.5745,2.874,0.153,0.50619,0.4555,0.19655,1.502,0.2963425,-1.031855,-24.4849,274.5545,2.66934,-1.647715,0.1617595,0.72715175,0.137503,-2.5979925,-2.9626,68.2855,0,0,0,233.05825,-72.09145,86.675,292.2185
1,18.25,0.120215,-0.94329,-53.0056375,-2.04925,-1.6815,-2.502,-2.6325,-2.7175,-2.0897,-2.6629,-2.596975,376.0206425,4.2752,85.90225,-0.961925,0.135605,-1.5978,-1.9832475,-1.916,60.1425,0,0,0,0,234.786665,301.9916675,-78.65,0.0075,0.161,0.425,0.8415,1.57,2.877,0.15105,0.48704,0.4507675,0.201975,1.418,0.19110075,-1.4261275,-28.9762,273.3035,2.5341725,-1.992055,0.137805,0.69814325,0.12947975,-2.7921425,-3.157925,69.56445,0,0,0,229.4485,-67.756175,86.675,292.35725
1,18.75,0.1,-0.44031,-54.077365,-2.05275,-1.738,-2.5095,-2.63875,-2.73075,-2.0899,-2.663,-2.5971,376.549835,4.2976,85.91925,-1.20141,0.13702,-1.68815,-2.12975,-2.04,61.1,0,0,0,0,232.7225,300.775,-77.45667,0.0015,0.156,0.425,0.8355,1.56925,2.87625,0.14972,0.475305,0.427115,0.203585,1.439,0.40589775,-0.701349,-30.557575,277.941,2.7577775,-1.736925,0.15791675,0.936635,0.1170815,-2.985305,-3.2944025,71.414325,0,0,0,227.47175,-61.798575,86.662475,292.76025
1,19.25,0.09,-0.395,-58.570125,-2.056,-1.866,-2.509,-2.64,-2.732,-2.089975,-2.6631,-2.5972,376.29032,4.296015,85.9259,-1.2162,0.138995,-1.6958,-2.244525,-2.1297,61.5595,0,0,0,0,231.67,299.4225,-77.747,-0.006,0.153,0.421,0.829,1.562,2.8705,0.14433,0.473375,0.4597475,0.2018925,1.432475,0.12632355,-1.1466955,-29.9159,278.325,2.28752,-2.20792,0.1561865,0.753561,0.1240785,-2.9447,-3.492285,72.575,0,0,0,225.245,-67.997,86.65,288.98975
1,19.75,0.1228675,-0.569445,-49.795,-2.04425,-1.89,-2.506,-2.641,-2.76,-2.090075,-2.6631,-2.59735,376.6506125,4.2577625,85.9815,-1.2516,0.139795,-1.684035,-2.264025,-2.116,62.69,0,0,0,0,230.3825,299.5975,-77.8,-0.019,0.145,0.417,0.827,1.556,2.8625,0.139965,0.4754425,0.4570675,0.203175,1.3737,0.112682,-0.1042565,-32.1474,274.8385,2.184195,-2.556605,0.162682,0.724607,0.135522,-3.05115,-3.5367775,71.757225,0,0,0,225.411,-66.9669,86.7,287.609
1,20.25,0.08,-0.374,-52.25,-2.052,-1.866,-2.518,-2.637,-2.826,-2.090175,-2.6631375,-2.59745,376.475175,4.237,85.952,-1.248625,0.141275,-1.86581,-2.20725,-2.127,63.33,0,0,0,0,229.3058325,298.5475025,-77,-0.023,0.141,0.412,0.824,1.55,2.8595,0.148,0.46393,0.444235,0.207175,1.429045,0.038575,-1.1853615,-30.4171,275.547,2.168155,-2.7244075,0.1917515,0.6433765,0.138259,-3.3433825,-3.62932,70.335275,0,0,0,224.02775,-68.827225,86.7,288.90475
1,20.75,0.1315,-0.610475,-53.18375,-2.07225,-1.855,-2.5205,-2.654,-2.832,-2.0901,-2.6632,-2.59775,376.655105,4.23115,85.979,-1.40916,0.138445,-2.119215,-2.37,-2.254,62.9685,0,0,0,0,230.77,298.4425,-76.94667,-0.029,0.138,0.409,0.82,1.544,2.856,0.15,0.46599,0.4516,0.1974,1.537,-0.1390055,-1.908,-33.18145,276.5345,2.067465,-2.937785,0.163613,0.73144675,0.116876,-3.1845,-3.69937,71.059,0,0,0,232.22,-62.8113,86.76,291.79225
1,21.25,0.08,-0.43325,-51.9386,-2.0895,-1.852,-2.5165,-2.677,-2.841,-2.0902,-2.6633,-2.597975,376.752045,4.2386225,85.9535,-1.32275,0.1401475,-1.95965,-2.39375,-2.289,62.995,0,0,0,0,229.57,297.35,-75.37333,-0.035,0.13,0.406,0.819,1.541,2.8495,0.13841,0.4627,0.451105,0.1764725,1.339,0.188266,-0.894255,-33.913475,275.7635,2.0859,-2.977235,0.15178575,0.979923,0.099497325,-3.4199,-3.81137,69.814,0,0,0,230.067,-62.7857,86.8,292.67
1,21.75,0.12,-0.36356,-52.58425,-2.08875,-1.8755,-2.531,-2.7085,-2.844,-2.090475,-2.6633,-2.598,376.999555,4.2084,85.9328825,-1.38712,0.13865,-1.876465,-2.4237475,-2.288,63.3666675,0,0,0,0,230,297.3916675,-73.523,-0.036,0.1255,0.407,0.8155,1.537,2.844,0.134795,0.453925,0.46054,0.178925,1.3965,0.1130118,-1.3305025,-31.535,277.66775,1.913935,-3.32123,0.1610425,0.748318,0.1146195,-3.5952,-4.0053,71.2477,0,0,0,231.877,-63.8293,86.7633,293.3775
