DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT,TS_2,WS,G_1,G_2,G_3,G_4,SG_1,SG_2,CO2,VPD,TS_3
1,5.75,0.6,1.62834,3.1398473315,0.035,-12.2925,-0.83375,83.075,0.163232264,100.6,0.447,-1.01875,0,0,-2.1015,0.77548,-2.91475,-2.35475,-2.83575,-4.64675,-2.964125,-3.786375,448.2,0.5268825,-2.78825
1,6.25,0.5032485,1.4933272835,1.2312,0,-12.265,-0.8355,82.875,0.1657085,100.6,0.42275,-0.8075,0,0,-2.104,0.71004,-2.9565,-2.364,-2.84,-4.641,-2.967875,-3.795,447.1,0.5470975,-2.793
1,6.75,0.4922455,1.93572,1.165004057,0.03498475,-12.38,-0.83575,82.675,0.15170008575,100.65,0.41125,-0.768,0,0,-2.10775,0.7843535,-2.94675,-2.3565,-2.8255,-4.62875,-2.966,-3.792,445.9,0.5137575,-2.8
1,7.25,0.596875397,2.11992,0.9563725,0,-12.523,-0.8305,82.675,0.173823,100.6,0.42925,-0.71,0,0,-2.09875,0.74425,-2.95575,-2.357,-2.8405,-4.61625,-2.952,-3.831,447.15,0.4913075,-2.806
1,7.75,0.4477000475,2.5532775,0.87107805625,0.03,-12.725,-0.82975,82.475,0.14103,100.6,0.44325,-0.8085,0,0,-2.1,0.686,-2.9765,-2.3465,-2.85,-4.6045,-2.9415,-3.82525,445.1,0.520715,-2.80525
1,8.25,0.53429097475,1.6932625,1.118805122,0,-12.6875,-0.835,82.475,0.14036,100.6,0.43075,-1.3315,0,0,-2.102,0.73233575,-2.958,-2.3345,-2.85375,-4.59325,-2.939625,-3.822125,447.4,0.5751675,-2.80075
1,8.75,0.47504144,2.60440781825,2.28789176,0,-13.08725,-0.83475,81.975,0.15765,100.6,0.46025,-0.942,0,0,-2.0945,0.7731,-2.94225,-2.314,-2.85825,-4.582,-2.919,-3.83325,445.3,0.6667075,-2.79675
1,9.25,0.5599948175,2.30493,1.04114323,0.15975,-13.1825,-0.82925,82.975,0.15084,100.6,0.712,-1.286,0.3523945,0.4600355,-2.087,0.8,-2.92425,-2.314,-2.85625,-4.58025,-2.910125,-3.841375,444.925,0.6428875,-2.7925
1,9.75,0.579655863,2.77698,1.522008969,1.0415,-12.925,-0.82325,82.8,0.140465,100.7,1.92625,-1.4705,2.82311,3.5099825,-2.091,0.82541,-2.9085,-2.32225,-2.86325,-4.60475,-2.918875,-3.832625,446.375,0.6503275,-2.78575
1,10.25,0.78199373275,3.00099,1.72888062625,3.865,-12.35425,-0.83125,82.7,0.16034,100.625,5.1555,-2.19275,8.887995,10.763325,-2.1065,0.7496525,-2.89125,-2.3325,-2.86525,-4.601,-2.92525,-3.805,444.5,0.5683775,-2.778
1,10.75,0.58983333925,3.60892,3.07671584675,9.02,-12.52875,-0.8435,82.275,0.17348401675,100.7,9.6525,-3.31775,19.911125,20.691825,-2.11775,0.7568,-2.9115,-2.337,-2.87075,-4.607,-2.93325,-3.780125,444.325,0.6657025,-2.7715
1,11.25,0.5044052945,3.624605,2.854124863,18.345,-12.31,-0.852,82.15,0.15963354425,100.7,15.95,-2.972,32.6292,31.0549,-2.116,0.845535,-2.855,-2.308,-2.873,-4.6075,-2.959875,-3.76925,443.2,0.70271,-2.76625
1,11.75,0.58,3.87088,3.2067436145,28.585,-12.1375,-0.8415,81.8,0.1742425,100.7,22.605,-2.417,48.686625,40.486225,-2.1225,0.93079,-2.832,-2.323,-2.87925,-4.61425,-2.9715,-3.763875,443.05,0.591345,-2.76125
1,12.25,0.5939895475,3.80526,3.27945,37.65,-11.64175,-0.84475,81.9,0.17182375,100.7,26.285,-0.71725,57.13085,45.9689,-2.12325,0.89024,-2.81625,-2.318,-2.8755,-4.61325,-2.96675,-3.765375,442.05,0.6874575,-2.75475
1,12.75,0.45786615525,4.12985,4.6779325,40.455,-11.1365,-0.83775,81.325,0.1928175,100.6,27.1225,-1.661,61.15955,48.11605,-2.118,0.89855,-2.79575,-2.2985,-2.8775,-4.56625,-2.988375,-3.7615,440.7,0.840075,-2.74725
1,13.25,0.5016503575,4.021625148,4.6463875,46.76,-11.07,-0.8445,81.31875,0.181060424,100.5,26.4,0.178,64.3359,49.9488,-2.116,0.982965,-2.77875,-2.28,-2.8805,-4.55175,-2.98575,-3.753625,443.55,0.842865,-2.74175
1,13.75,0.3403506195,3.6060356535,4.729684379,42.06075,-11.035,-0.8505,81.125,0.1730097955,100.5,23.745,0.25475,57.2456,44.316475,-2.0965,0.97964,-2.76,-2.26325,-2.904,-4.562,-2.9765,-3.743,443.05,0.990895,-2.7265
1,14.25,0.55204479775,4.2086,3.636773338,30.75,-10.855,-0.841,81.35,0.19895,100.5,20.05,0.491,45.452,37.0881,-2.095,1.0175,-2.74575,-2.247,-2.909,-4.57,-2.967625,-3.7915,442.9,0.965535,-2.70875
1,14.75,0.43815792,2.658247718,2.867185,22.45,-10.77,-0.83225,81.946,0.186075,100.4,14.485,0.75,30.5549,27.488575,-2.0795,0.93806,-2.713,-2.23,-2.899,-4.573,-2.95,-3.776,443.45,0.83947,-2.70225
1,15.25,0.60224630325,3.2756425,1.93433,11.21,-10.69,-0.824,82.4,0.1938375,100.4,8.0375,0.128,18.7357,17.622225,-2.089,0.9301,-2.7,-2.23,-2.905,-4.581,-2.926,-3.7705,442.7,0.850325,-2.70075
1,15.75,0.5094317455,2.6085554665,1.61818,4.1325,-11.26025,-0.81525,82.8,0.178624583,100.4,3.81025,0.5275,7.57193,7.7061925,-2.09,0.947985,-2.688,-2.231,-2.899,-4.584,-2.9115,-3.7635,442.55,0.7681025,-2.69675
1,16.25,0.590517579,2.550985,0.64023208075,1.28425,-11.3225,-0.8085,83.125,0.177165,100.5,1.25675,0.423,1.82304,2.046215,-2.09475,0.8745125,-2.683,-2.233,-2.888,-4.569,-2.901,-3.7535,442.825,0.7960375,-2.699
1,16.75,0.45420825075,2.1469,1.3160825,0.42,-11.5725,-0.8115,83.32175,0.1683868425,100.5,0.59,0.05,0.189851,0.082863025,-2.09475,0.83,-2.678,-2.222,-2.884,-4.539,-2.8895,-3.724,441.65,0.714085,-2.6985
1,17.25,0.6572411285,2.53982,1.044114432,0.1766675,-11.4825,-0.81375,83.425,0.1785477375,100.6,0.452,-0.717,0.00043856325,0,-2.09425,0.7822275,-2.67,-2.203,-2.88,-4.507,-2.893,-3.7305,441.875,0.6700275,-2.6985
1,17.75,0.5550786585,2.4118,1.427145,0.15675,-11.53225,-0.822,83.2,0.1672,100.6,0.484,-0.8005,0,0,-2.09375,0.885004,-2.676,-2.209,-2.883,-4.508,-2.879,-3.709,442.1,0.676875,-2.698
1,18.25,0.5867810495,1.8784,1.64124,0.0605,-11.6975,-0.8245,83.125,0.1768365,100.6,0.41925,-0.706,0,0,-2.09425,0.85864,-2.64,-2.218,-2.88,-4.561,-2.8635,-3.724,441.9,0.71474,-2.698
1,18.75,0.69546477175,2.023705,1.07721315525,0.10675,-11.9375,-0.8315,83.1,0.162309082,100.6,0.423,-0.658,0,0,-2.10325,0.8791425,-2.609,-2.213,-2.876,-4.595,-2.849,-3.7165,441.325,0.73272,-2.69725
1,19.25,0.6947502575,2.06522274625,0.93371532775,0.059,-12.4475,-0.82425,83.2,0.15296684475,100.6,0.45025,-1.107,0,0,-2.10575,0.8571,-2.653,-2.216,-2.867,-4.58,-2.8295,-3.7095,443.35,0.6629975,-2.69675
1,19.75,0.600186984,1.99410279875,0.44467725,0.0875,-12.7875,-0.8245,83.1775,0.14291,100.6,0.432,-0.802,0,0,-2.10225,0.83685575,-2.655,-2.248,-2.86,-4.59,-2.825,-3.713,443.35,0.754725,-2.69575
1,20.25,0.5639343745,2.574748143,1.0033265,0.017,-12.4475,-0.82475,83.1675,0.1801325,100.55,0.43,-1.376,0,0,-2.0975,0.781,-2.673,-2.282,-2.853,-4.617,-2.835,-3.7085,444.8,0.638055,-2.698
1,20.75,0.6127726725,2.15483,1.857945,0.02875,-12.535,-0.829,83.4,0.16694,100.6,0.431,-1.057,0,0,-2.096,0.82693075,-2.68,-2.28,-2.844,-4.62,-2.8125,-3.733,446.525,0.689765,-2.71275
1,21.25,0.466790189,2.2342175,1.476192781,0.023,-12.151,-0.832,83.216,0.1544025,100.6,0.437,-1.1305,0,0,-2.099,0.75503,-2.67,-2.279,-2.836,-4.595,-2.859,-3.737,446.25,0.616045,-2.70725
1,21.75,0.51968916175,1.79201923275,1.92059,0.04025,-12.81,-0.835,83.6,0.1665175,100.6,0.417,-1.1535,0,0,-2.105,0.7685,-2.684,-2.294,-2.83,-4.568,-2.865,-3.731,447.6,0.6113425,-2.706
1,22.25,0.72690325,1.6241935485,0.6779175,0.05525,-12.95,-0.846,83.4,0.1427825,100.6,0.421,-0.9265,0,0,-2.108,0.79007,-2.708,-2.313,-2.822,-4.554,-2.887,-3.708,446.6,0.6553175,-2.7155
1,22.75,0.810512241,1.92810128275,1.178792959,0.051,-13.36,-0.856,83.15,0.1529439315,100.6,0.445,-1.144,0,0,-2.088,0.76572,-2.665,-2.326,-2.818,-4.537,-2.9435,-3.6855,445.675,0.783455,-2.7205
1,23.25,0.583314643,2.2212625,2.4338017815,0.023,-13.185,-0.844,83.5,0.13594775,100.6,0.464,-0.926,0,0,-2.105,0.7606325,-2.719,-2.319,-2.812,-4.532,-2.915,-3.7045,445.45,0.7526625,-2.72575
1,23.75,0.53,2.027286629,0.942292,0.0095,-13.275,-0.849,83.214,0.1598025,100.6,0.424,-0.934,0,0,-2.106,0.8208,-2.785,-2.351,-2.782,-4.396,-2.936,-3.6035,446.7,0.6255225,-2.73725
2,0.25,0.49698958575,2.83912,0.6456475,0,-9.4475,-1.429,85.6,0.1672475795,100.7,0.42125,-2.4465,0,0,-2.467,1.009225,-1.4135,-1.50375,-2.01225,-2.8565,-1.545,-2.543625,439.1,0.4812375,-4.256
2,0.75,0.523788564,2.84743,1.860749917,0,-9.4575,-1.426,85.675,0.16329125,100.7,0.4435,-1.74075,0,0,-2.467,0.945401,-1.414,-1.49775,-2.037,-2.989,-1.572875,-2.57125,439.125,0.485305,-4.23825
2,1.25,0.48615925,2.96351,1.22782,0.0375,-9.505,-1.435,85,0.1602240445,100.7,0.422,-1.44975,0,0,-2.4815,1.002965,-1.43375,-1.508,-2.05275,-3.0105,-1.58275,-2.602,439.05,0.5063,-4.2225
2,1.75,0.383606659,2.1207175,1.124552828,0.003,-9.3425,-1.44875,85.3,0.15027244875,100.7,0.43525,-1.55225,0,0,-2.47475,0.91542,-1.43075,-1.5165,-2.0565,-3.019,-1.607875,-2.60775,439.2,0.5467025,-4.204
2,2.25,0.475341217,2.258000506,1.7496961245,0.03775,-9.6125,-1.45125,85.5,0.1589534085,100.7,0.42425,-1.978,0,0,-2.47175,0.94825,-1.4345,-1.51925,-2.06475,-3.028,-1.614375,-2.6335,439.1,0.5442525,-4.18575
2,2.75,0.4809578785,2.3682683425,1.42182,0.0195,-9.67,-1.44975,85.5,0.16107825,100.7,0.43,-1.11075,0,0,-2.4755,0.9034675,-1.4465,-1.52825,-2.08675,-3.036,-1.610625,-2.66325,441.7,0.4909425,-4.16875
2,3.25,0.447369607,1.944232811,0.5012,0.00525,-9.74,-1.4505,85.1,0.15023112525,100.7,0.433,-1.5535,0,0,-2.4805,0.94978475,-1.44725,-1.53,-2.0845,-3.0545,-1.606,-2.658375,441.375,0.5445875,-4.14025
2,3.75,0.5486458845,2.91402066475,0.818727,0,-9.7275,-1.4685,84.8,0.171879,100.775,0.42975,-1.99575,0,0,-2.4945,0.9665125,-1.4695,-1.54125,-2.08175,-3.0555,-1.607875,-2.659375,441.95,0.5504775,-4.1015
2,4.25,0.51158581,3.1879725,0.624836,0,-10.04,-1.47675,84.6,0.172935,100.775,0.41,-1.3455,0,0,-2.50725,0.93308875,-1.47275,-1.55625,-2.07525,-3.0555,-1.6095,-2.696,443.875,0.578315,-4.1175
2,4.75,0.500160336,2.0662425,1.1127065035,0,-10.4225,-1.483,84.975,0.164593,100.775,0.4005,-1.6665,0,0,-2.50625,0.922655,-1.471,-1.55775,-2.071,-3.06225,-1.64275,-2.68275,441.775,0.521135,-4.11875
2,5.25,0.514612,2.497903801,0.817755255,0,-10.08,-1.50825,84.775,0.168961,100.7,0.414,-1.836,0,0,-2.498,0.9339175,-1.46325,-1.564,-2.06225,-3.06525,-1.638625,-2.671875,444.7,0.478145,-4.12975
2,5.75,0.433312,2.77079,1.1605,0.007,-10.1575,-1.496,84.675,0.1741995,100.7,0.434,-1.91775,0,0,-2.4925,0.9458675,-1.45825,-1.5815,-2.06075,-3.08025,-1.64875,-2.668625,443.1,0.4396525,-4.14625
2,6.25,0.46986816575,2.46884559725,2.05614,0,-10.415,-1.5165,84.775,0.17696225,100.7,0.43325,-1.905,0,0,-2.49525,0.97425,-1.453,-1.58575,-2.05925,-3.078,-1.6325,-2.672375,441.9,0.44484,-4.1485
2,6.75,0.454118605,3.0874325,0.689300894,0,-10.12,-1.50525,85.175,0.167914709,100.7,0.4305,-1.4905,0,0,-2.53175,0.95839625,-1.45475,-1.582,-2.057,-3.113,-1.620125,-2.66375,442.7,0.35776,-4.1515
2,7.25,0.49851589,2.939035,1.4937789145,0.05225,-10.205,-1.52125,85.275,0.1653125,100.7,0.458,-1.64425,0,0,-2.54975,1.0118125,-1.46275,-1.5755,-2.05575,-3.1115,-1.61,-2.672125,443.5,0.30294,-4.15675
2,7.75,0.4124872325,3.055015,1.02782,0.238,-10.1775,-1.51,85.175,0.180392,100.7,0.736,-1.5425,0.4031035,0.3006175,-2.52875,1.0085,-1.46025,-1.589,-2.06675,-3.1125,-1.625,-2.66925,444.4,0.31286,-4.165
2,8.25,0.455783,2.658294707,0.25095,1.865,-10.4825,-1.498,85.25,0.1719941925,100.7,2.65125,-1.9835,5.0048275,4.8477375,-2.5325,0.948,-1.471,-1.5875,-2.06675,-3.1095,-1.63075,-2.67575,445.65,0.30222,-4.176
2,8.75,0.42379898775,3.0666375,0.2372505,7.251,-10.3925,-1.52675,84.85,0.17940925,100.7,8.7425,-2.874,16.3463,17.492,-2.50575,0.984674,-1.46925,-1.57775,-2.07825,-3.1145,-1.649,-2.6875,447.925,0.3445075,-4.18475
2,9.25,0.50632176575,2.915285,2.223285,19.58,-9.85,-1.51625,84.55,0.18046,100.7,17.6625,-3.062,44.1351,36.41695,-2.5415,1.20077,-1.45825,-1.56925,-2.07,-3.11875,-1.66,-2.695,448.35,0.4345725,-4.198
2,9.75,0.614417441,4.30734,4.983261381,35.5425,-9.395,-1.5215,83.7,0.20737829,100.75,29.2425,-1.44275,82.330225,61.3404,-2.55525,1.3674,-1.4705,-1.55975,-2.0765,-3.1085,-1.680125,-2.700375,448.125,0.5770775,-4.2005
2,10.25,0.404604,6.820495933,9.85497,68.75,-8.78,-1.5345,83.35,0.2533598695,100.8,43.725,1.56375,122.768,88.685775,-2.544,1.4057,-1.49025,-1.54725,-2.0815,-3.109,-1.683625,-2.684375,444.675,0.7306625,-4.21375
2,10.75,0.264134627,6.99056,15.9591,95.95,-8.41,-1.524,82.7,0.247132226,100.8,59.305,11.94,188.978,119.547,-2.5165,1.511625,-1.4885,-1.5415,-2.0785,-3.098,-1.6715,-2.676,440.05,0.8569525,-4.24175
2,11.25,0.207843,7.686624941,19.9596,109.975,-7.862,-1.5225,81.5,0.26564,100.8,69.13,11.01,204.88475,146.1745,-2.529,1.561615,-1.4885,-1.533,-2.079,-3.102,-1.641,-2.66725,437.5,0.968105,-4.25425
2,11.75,0.213813086,8.41711615875,26.30505,124.375,-7.026,-1.5055,79.9875,0.276124735,100.8,82.975,15.725,251.995,165.6845,-2.5195,1.606075,-1.49125,-1.52675,-2.0865,-3.0925,-1.691625,-2.678,436.425,1.0223,-4.243
2,12.25,0.120204477,10.30874483,29.7181280975,132.225,-6.5835,-1.49175,78.3925,0.28306925,100.8,91.475,16.8825,270.575,183.61175,-2.498,1.71535,-1.4905,-1.51925,-2.09025,-3.0915,-1.693625,-2.668,434.4,1.1821,-4.2265
2,12.75,0.129554315,10.7243,30.6449,140.6,-6.2185,-1.4655,77.6125,0.315935,100.7,95.675,15.9825,269.9845,184.98825,-2.48025,1.7658625,-1.48825,-1.518,-2.09125,-3.08775,-1.6945,-2.665,433.7,1.41095,-4.20225
2,13.25,0.0619,11.14323515,30.36675,153.4,-5.50775,-1.44675,76.91,0.30385425,100.7,89.8,17.8,272.293,176.94325,-2.47025,1.78175,-1.50225,-1.52625,-2.097,-3.08975,-1.7005,-2.674625,432.25,1.68485,-4.1855
2,13.75,0.126337343,11.535615905,25.54385,153.525,-5.293,-1.4245,76.09,0.2979195,100.7,84.55,19.5,252.15225,166.4155,-2.4585,1.799855,-1.4815,-1.524,-2.099,-3.0795,-1.69125,-2.66975,431.975,1.87155,-4.17375
2,14.25,0.155134482,10.0454,25.0514,140.025,-5.201,-1.397,75.41,0.299958,100.6,73.6,24.85,225.138,144.134,-2.4515,1.8695,-1.471,-1.51925,-2.0955,-3.07525,-1.65925,-2.658875,432.05,1.902525,-4.16375
2,14.75,0.12195459375,9.46518954625,20.2708841725,118.325,-5.182,-1.389,75.33,0.285526466,100.675,59.965,26.255,196.2705,125.32725,-2.443,1.750145,-1.45375,-1.50925,-2.0955,-3.0805,-1.64175,-2.647,431.65,2.1976,-4.1775
2,15.25,0.1733198925,8.0788,14.27,91.1,-4.9535,-1.405,75.635,0.27882,100.6,47.5,18.69,150.3805,99.573,-2.444,1.739125,-1.452,-1.499,-2.1,-3.067,-1.6095,-2.625,431.85,2.17575,-4.174
2,15.75,0.2578347185,6.892613255,7.960705,66.35,-4.9625,-1.42225,77.245,0.262566487,100.7,36.9125,11.41,100.59,77.941125,-2.444,1.6099,-1.4505,-1.484,-2.11425,-3.071,-1.610375,-2.624,431.925,2.12485,-4.1835
2,16.25,0.298701371,5.021375,5.475937964,41.77,-5.4655,-1.42375,78.615,0.24106575,100.675,25.155,3.371,66.286,54.03895,-2.4405,1.59883,-1.4545,-1.48125,-2.116,-3.05125,-1.60575,-2.61025,432,2.1393,-4.1905
2,16.75,0.3755464,3.3152570145,1.93176,21.07,-6.22,-1.4245,79.955,0.2094681475,100.675,15.1075,-0.76725,40.22435,32.55615,-2.4415,1.38365,-1.4515,-1.47275,-2.12425,-3.04525,-1.599,-2.601,432.1,1.8402,-4.206
2,17.25,0.3995712895,3.0781,-0.448018,8.8675,-6.8795,-1.418,82.25,0.18979075,100.6,7.271,-0.068,16.5946,15.7442,-2.4385,1.1364,-1.45025,-1.46325,-2.11925,-3.04125,-1.587875,-2.594625,431.9,1.653525,-4.2085
2,17.75,0.411242519,1.921157672,-0.09877,2.583,-7.546,-1.41325,83.6,0.158785,100.675,2.2855,0.0295,4.0462825,3.83465,-2.42675,1.129105,-1.4495,-1.45375,-2.1115,-3.02875,-1.58175,-2.5855,432.5,1.3532,-4.2235
2,18.25,0.518372241,1.5885175,1.277535,0.683,-7.8415,-1.4165,84.65,0.16431475,100.6,0.751,-0.08675,0.2764815,0.166289,-2.422,1.093695,-1.4455,-1.448,-2.11025,-3.02875,-1.575875,-2.570625,432,1.088025,-4.229
2,18.75,0.482132784,1.6431554015,-0.129392,0.234,-8.555,-1.42875,85.35,0.166425,100.7,0.61875,-1.2915,0.03314525,0,-2.4305,1.000945,-1.44625,-1.43475,-2.104,-3.0355,-1.6135,-2.56275,433.7,0.803145,-4.234
2,19.25,0.5914909845,2.1533475,-0.2031445,0.13375,-8.63,-1.46075,85.5,0.162515,100.7,0.49525,-1.653,0.0117751,0,-2.42475,0.9941225,-1.4365,-1.43725,-2.10375,-3.05075,-1.610125,-2.5665,434.3,0.93484,-4.2375
2,19.75,0.530078,2.402763535,0.1726637175,0.1275,-8.695,-1.47025,84.8,0.178011,100.7,0.51625,-1.55825,0.0030250775,0,-2.44,1.0740975,-1.43275,-1.44325,-2.11375,-3.04975,-1.619625,-2.57925,434.3,0.8228225,-4.246
2,20.25,0.516321722,1.796322295,0.0669325,0.067,-9.095,-1.475,85.15,0.178404702,100.7,0.4705,-2.1535,0,0,-2.47525,0.9837305,-1.4425,-1.43675,-2.114,-3.04225,-1.63275,-2.582625,434.95,0.9014025,-4.2555
2,20.75,0.436762253,2.50899747775,0.06333,0,-9.21,-1.4625,85.4,0.169236589,100.7,0.47125,-1.7185,0,0,-2.523,1.052075,-1.44075,-1.4615,-2.13775,-3.06025,-1.63525,-2.58225,435.625,0.820255,-4.2635
2,21.25,0.5,3.16062,-0.45262165225,0.003,-9.075,-1.466,85,0.18407,100.7,0.464,-1.82075,0,0,-2.516,1.179725,-1.4355,-1.46225,-2.14325,-3.04825,-1.6295,-2.59575,436.95,0.8461375,-4.2795
2,21.75,0.47680186575,2.38933,0.258447,0,-9.27,-1.47525,85.3,0.16029075,100.7,0.4575,-2.08625,0,0,-2.52175,1.240225,-1.442,-1.4545,-2.13825,-3.0505,-1.64625,-2.59125,436.7,0.74698,-4.2825
2,22.25,0.458357125,2.30488,1.08232633775,0.003,-9.37,-1.47775,85.7,0.1879875,100.7,0.444,-1.9635,0,0,-2.521,1.14407,-1.45125,-1.4615,-2.1245,-3.054,-1.640875,-2.609875,437.8,0.90979,-4.2765
2,22.75,0.459918581,1.8643225,-0.261195,0,-9.205,-1.481,85.65,0.179924677,100.7,0.46775,-2.06775,0,0,-2.51625,1.029705,-1.4555,-1.472,-2.10675,-3.0335,-1.6265,-2.654625,437.875,0.6187975,-4.272
2,23.25,0.493083161,2.49732879275,0.063875,0.015,-9.305,-1.47575,85.8,0.17039107725,100.775,0.4525,-2.608,0,0,-2.51225,1.002355,-1.44675,-1.48275,-2.0985,-3.0305,-1.619,-2.672625,436.5,0.5485,-4.2665
2,23.75,0.47189691075,2.03642,1.1181365,0,-9.395,-1.47975,85.5,0.16890128525,100.7,0.4255,-2.2585,0,0,-2.52325,1.074375,-1.44325,-1.46,-2.03075,-2.8375,-1.53425,-2.550375,438.1,0.5195725,-4.262
3,0.25,0.6564542535,2.114445,0.138128,0,-5.0275,-1.477,85.1,0.1614178205,100.4,0.63675,-7.635,0,0,-1.92675,0.94733775,-0.6585,-0.517,-1.1155,-1.38975,-0.618375,-1.258625,435.3,1.03108,-3.52525
3,0.75,0.65998575,1.8784514395,0.900114,0,-4.907,-1.4725,85.4,0.165897,100.4,0.65575,-6.351,0,0,-1.916,0.928188,-0.639,-0.62525,-1.17875,-1.57575,-0.72125,-1.375875,435.95,0.844115,-3.53475
3,1.25,0.666386,1.861515,0.2432180145,0,-5.11125,-1.459,85.7,0.1577132665,100.4,0.64025,-6.4985,0,0,-1.91675,0.98028,-0.65325,-0.583,-1.18775,-1.63375,-0.716125,-1.429375,436.7,0.7831525,-3.548
3,1.75,0.64029896175,1.46333,0.256995,0,-5.04625,-1.45525,86.125,0.1498575,100.4,0.65675,-6.908,0,0,-1.90875,0.92462,-0.68125,-0.56975,-1.19,-1.66925,-0.728125,-1.4495,437.1,0.78235,-3.568
3,2.25,0.58105775,1.4557,0.02474,0,-5.24475,-1.4655,85.275,0.13688725,100.4,0.658,-6.97975,0,0,-1.90375,0.91559,-0.70225,-0.56225,-1.18975,-1.6755,-0.74875,-1.4545,437.4,0.80373,-3.57675
3,2.75,0.625872343,1.1865025,0.72708,0,-5.52675,-1.5055,86.5,0.12397,100.4,0.647,-6.24825,0,0,-1.90775,0.8951275,-0.71275,-0.558,-1.18975,-1.6945,-0.752125,-1.47075,438.5,0.625485,-3.58375
3,3.25,0.5981135,1.38321,1.425165,0,-5.776,-1.4875,87.025,0.1330265,100.4,0.61325,-6.017,0,0,-1.9095,0.8227185,-0.721,-0.5645,-1.1915,-1.69875,-0.754875,-1.4705,438.95,0.596425,-3.6025
3,3.75,0.575634121,1.1771125,1.14613,0,-6.1345,-1.47125,86.975,0.1121935,100.4,0.61825,-6.847,0,0,-1.915,0.7830385,-0.725,-0.56625,-1.19375,-1.699,-0.756375,-1.4735,439.2,0.6071925,-3.6235
3,4.25,0.5119013735,1.2272775,0.6988365,0,-6.23975,-1.44625,87.025,0.10408035,100.4,0.60975,-6.439,0,0,-1.90275,0.7683175,-0.72925,-0.57675,-1.207,-1.70125,-0.759625,-1.47475,439.575,0.619025,-3.63975
3,4.75,0.682887255,1.50052,1.2523227345,0,-6.258,-1.46275,87.525,0.11355595725,100.4,0.59725,-6.20375,0,0,-1.915,0.79486975,-0.739,-0.58425,-1.23775,-1.70125,-0.7595,-1.4725,439.9,0.57153,-3.636
3,5.25,0.751277867,1.352780582,0.09728725,0,-6.657,-1.45875,87,0.13127025,100.4,0.61125,-5.30975,0,0,-1.913,0.79588375,-0.73875,-0.58625,-1.2365,-1.69875,-0.761375,-1.480125,440.225,0.586805,-3.63875
