DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CH4_1_1_1,CH4_1_2_1,CH4_1_3_1,CH4_1_4_1
1,0.25,0.892512811225549,-30.6871403906444,0.0605589071050258,-0.291256581570195,-0.464896201211271,-0.485336668202808,-11.7137620377212,-1.90457004010468,0.0405126821011541,-115.271352232688,-9.13742043448509,0.263965573347592,0.6195,0.5555,-31.67636,-33.1205,-31.78126,-31.79672,-35.8136425,89.924135,36.25,0.11034,-32.779,-29.871,-30.2515,0,-4.92975,0.2725,-1.79275,140.4025,176.0175,152.52,176.6875,0.05,-0.27,-0.03,-0.61,0.2,-0.97275,-0.2235,-0.44,-28.5942,-27.869,-27.2216,-18.693425,-9.2783,-4.586175,-0.003,-0.1483,-21.382075,-18.25835,-12.2546,-7.3585,-3.6895,-1.3551,0.06,-0.279,-4.6721,-19.56635,-12.974025,-8.505725,-4.748325,-3.075025,-1.48845,0.138975,-0.081,-19.042775,-16.47555,-11.784975,-7.4945,-4.532175,-0.21825,-0.054025,-0.229,-21.530625,-21.23295,-18.6593,-11.0512,-5.6875,-3.6219,-1.7622,-0.193,-0.065,-6.3355,-26.708375,-80.16425,0.317228963225375,0.26195643063239,0.255012419676416,0.274816119619236,0.215561370464476,411.787123936812,408.059648719863,409.769683856663,408.388504969297,410.271947479826,408.508816524199,409.672744030907,408.630184858173,409.756633909543,1976.69900732156,1977.17297122381,1976.53019518735,1974.22773092001
1,0.75,0.831288122165693,-30.2803439701207,0.0708183823368488,-0.596301201186016,-0.350559031704513,-1.17446392664903,-8.34644763234897,-1.52378701773833,0.0372490355290704,-86.5744337753032,-15.836131093758,0.258354495602842,0.64475,0.59875,-31.25966,-33.312,-31.692865,-31.407325,-36.01249,89.9534,37.35725,0.11492,-31.26225,-29.7925,-29.66125,0,-5.10475,0.3,-1.7685,142.32,179.19,153.505,182.0425,0.05,-0.27,-0.03,-0.61,0.19,-0.97,-0.23,-0.44,-28.476975,-27.85085,-27.2662,-18.97385,-9.27995,-4.5612,-0.003525,-0.1483,-21.545975,-18.398575,-12.233475,-7.3695,-3.6837,-1.3547,0.06,-0.279,-4.67375,-19.137625,-12.9987,-8.502325,-4.73965,-3.069325,-1.4973,0.13895,-0.081,-19.070975,-16.428975,-11.59545,-7.549125,-4.497875,-0.216325,-0.054125,-0.229,-21.2584,-20.841275,-17.948975,-10.910875,-5.706225,-3.6283,-1.7609,-0.193,-0.065,-6.452,-26.79215,-78.935,0.30755139009468,0.26197675196893,0.260217541115515,0.282630903680561,0.214122723801904,411.454485390316,406.059184798392,410.283746486265,405.906334353082,410.352436155419,405.532070451383,409.988308724557,406.116480144366,410.168671303509,1975.77714041141,1976.05125618953,1976.44652521948,1974.89884287748
1,1.25,0.895937432409891,-30.3025719716918,0.0576677478014875,-0.504545231872957,-0.315876446004454,-0.378536702205267,-7.80358093880783,-1.69281231627116,0.0344775667081449,-99.4467673399468,-14.4374319255297,0.241077692078441,0.6825,0.6455,-31.232565,-33.0605,-31.717945,-31.2405,-34.91556,89.9243125,37.075,0.11634,-30.11275,-28.824,-29.1705,0,-5.43575,0.2725,-1.876,142.48,179.54,152.5625,184.9,0.05725,-0.28,-0.03,-0.61,0.19,-0.97275,-0.23,-0.443,-28.413675,-27.99855,-27.431825,-18.8082,-9.2614,-4.5524,-0.003,-0.149,-21.588075,-18.455225,-12.141175,-7.358025,-3.6723,-1.357,0.060675,-0.2783,-4.661675,-19.3697,-13.0516,-8.4794,-4.7389,-3.0632,-1.497825,0.138975,-0.081,-18.77425,-16.66825,-11.835425,-7.601475,-4.49795,-0.2168,-0.054125,-0.229,-20.756125,-20.9956,-17.648,-10.7632,-5.7334,-3.607275,-1.7563,-0.193,-0.065,-6.578,-26.94285,-77.094,0.304023365942662,0.309953991870566,0.285370237112087,0.278296834801713,0.210557317451247,411.569797195899,405.137501032649,409.249197695206,405.017388912304,409.134328727255,405.258383723962,408.997519549385,405.862678815311,410.2072216507,1976.12324015284,1976.333579102,1976.04306503981,1978.3146875885
1,1.75,0.547740469653666,-30.4253865341155,0.0740196806607068,-0.133457188996318,-0.397600276073872,-0.227045192042747,-6.88175826917154,-1.81720569064629,0.0398378463169295,-97.0182568016369,-10.5142604861489,0.190070695833451,0.4345,0.56975,-31.56555,-33.12585,-32.0580875,-31.3435225,-34.0125125,89.896745,38.435,0.1189125,-29.31925,-28.2455,-28.55225,0,-5.406,0.4,-1.706,142.135,179.125,150.33,187.225,0.05,-0.275,-0.03,-0.61,0.19,-0.98,-0.23,-0.45,-28.13515,-27.79225,-27.9386,-18.888725,-9.193375,-4.551875,-0.003,-0.149,-21.662975,-18.4943,-12.12755,-7.3208,-3.6745,-1.359,0.06,-0.2783,-4.658475,-19.511675,-13.0881,-8.443475,-4.744025,-3.06485,-1.5051,0.138975,-0.081,-18.681875,-16.735825,-11.959375,-7.561675,-4.45025,-0.216425,-0.05415,-0.23,-21.4143,-21.34865,-17.63275,-10.732875,-5.72785,-3.5858,-1.7537,-0.193,-0.065,-6.7288,-27.141125,-75.282,0.307798292585598,0.254921581026768,0.266665741932498,0.25482256278219,0.216818528472426,411.406450706651,405.960215368693,409.756888998439,406.080873687981,409.776513217277,406.170136111545,409.777112027498,407.183956822409,409.77667151974,1978.14377105097,1978.05077053405,1977.32334287082,1977.66316230786
1,2.25,0.700998247826446,-30.5275517817461,0.10285397497701,-0.0827150932096685,-0.449330479679219,0.16296226369808,-3.06741809302532,-2.34458823717732,0.0328598485456508,-84.3849502072835,-14.9352658766803,0.188902308327651,0.53425,0.6955,-31.2638,-32.8291,-32.13192,-31.478725,-33.50927,89.872851,38.38625,0.11368,-28.982,-27.546,-28.59575,0,-5.1125,0.3,-1.4755,141.5725,182.77,152.29,187.82,0.05,-0.27475,-0.02275,-0.61,0.19725,-0.97275,-0.23,-0.44,-28.7407,-27.9703,-27.583,-18.814025,-9.18485,-4.54955,-0.003525,-0.149,-21.783325,-18.543725,-12.186,-7.2952,-3.6757,-1.3634,0.061625,-0.2783,-4.672975,-20.0127,-13.1316,-8.396525,-4.7296,-3.0751,-1.50855,0.138975,-0.081,-18.742725,-16.82195,-12.062325,-7.50525,-4.43405,-0.21565,-0.055,-0.229075,-21.46085,-21.185525,-17.6918,-10.7401,-5.71475,-3.5649,-1.7511,-0.193,-0.065,-6.723875,-27.1654,-76.051,0.314200598286309,0.239894487853789,0.238317699195387,0.235305301390718,0.247379374543054,411.341852065029,404.30391826752,410.063669943362,404.02541331902,410.258490370219,404.165281467116,410.318777860321,404.743043694656,409.6733190491,1976.47728571945,1976.67745826632,1977.11959678904,1970.02380627789
1,2.75,0.93359145755107,-30.4594943810753,0.0699019470349165,0.0166140884221343,-0.59168780316869,-0.0738105368410336,-6.62773175292393,-2.80222661015465,0.0522349517875654,-109.804519677862,-12.9826271512718,0.243443324225064,0.7495,0.732,-31.66332,-32.6379,-32.13796,-31.826905,-33.199375,89.843321,40.111,0.11895,-29.152,-27.43325,-27.8585,0,-5.31875,0.2725,-1.61275,142.1375,183.145,151.47,187.66,0.05725,-0.27,-0.02,-0.61,0.2,-0.97275,-0.23,-0.44,-28.30975,-28.274,-26.8598,-18.60805,-9.234425,-4.55535,-0.003525,-0.149,-21.611125,-18.57175,-12.249775,-7.28135,-3.6785,-1.365725,0.06125,-0.279,-4.70135,-20.3097,-13.1377,-8.4185,-4.708,-3.086,-1.5148,0.138975,-0.081,-18.78205,-16.896925,-12.1592,-7.5141,-4.4422,-0.2142,-0.054075,-0.23,-21.23835,-22.6773,-17.6442,-10.729175,-5.702625,-3.5406,-1.748625,-0.193,-0.065,-6.43035,-27.1813,-76.55725,0.314993064541309,0.23533700744004,0.236617879890096,0.247739223929325,0.245542067031141,411.298937262839,405.537004854697,410.147995936747,405.704785945973,410.292469060778,405.324708601204,410.134641165313,405.46681615228,410.266584589383,1977.97033343043,1978.61064003789,1977.6062229909,1969.00611043023
1,3.25,0.855891173116834,-30.5759749267705,0.0492953611418497,-0.0748858342901154,-0.415164351998923,-0.153592840789418,-4.33348672717424,-1.74880197593954,0.0465598049125376,-88.2222039133421,-11.4656332493986,0.23585137724444,0.57475,0.591,-31.8119,-32.4143,-31.693925,-31.3634775,-32.8517375,89.8490165,36.771,0.119875,-28.94825,-27.2975,-27.561,0,-4.90025,0.3725,-1.62825,140.495,182.54,149.65,188.51,0.05,-0.27475,-0.03,-0.61,0.19725,-0.96275,-0.23,-0.44,-28.280475,-28.9536,-27.11425,-18.44485,-9.21995,-4.552025,-0.003,-0.149,-21.376375,-18.49805,-12.2898,-7.263675,-3.67705,-1.3652,0.061675,-0.279,-4.70655,-20.3358,-13.1546,-8.4324,-4.6908,-3.1012,-1.52015,0.13895,-0.081,-18.81565,-16.94205,-12.231325,-7.51535,-4.432625,-0.2126,-0.05405,-0.229,-21.8417,-23.113125,-17.9157,-10.7306,-5.6902,-3.520425,-1.7431,-0.193,-0.065,-6.441525,-27.223125,-74.244,0.308302244976669,0.234893402483996,0.230860263189215,0.252988964326317,0.290152981785921,411.284511776787,404.358365879248,409.653313463185,404.132218214345,409.62114791268,404.257209860917,409.193295592831,406.382791786379,411.491131947929,1976.7675486979,1977.19097488151,1977.04342387878,1969.04763218745
1,3.75,0.82869346864185,-30.8321292573916,0.0813449467171122,-0.259969385096199,-0.385000662307035,-0.525660886764254,-7.67399690507205,-2.20316255192797,0.0455592104664985,-130.310596944002,-9.94322192803464,0.169394722052427,0.67,0.71875,-31.2814,-32.2244,-31.636195,-31.145375,-33.0628,89.863532,36.0395,0.12405,-29.01525,-27.69,-27.664,0,-5.00825,0.2725,-1.683,140.7925,181.245,151.01,190.155,0.05,-0.2745,-0.03,-0.61,0.2,-0.96,-0.23,-0.44,-28.3038,-28.7417,-26.7188,-18.10495,-9.22395,-4.54205,-0.003,-0.149,-21.166,-18.245975,-12.2777,-7.258,-3.680375,-1.370375,0.062,-0.279,-4.7201,-20.2982,-13.18065,-8.4198,-4.694025,-3.1152,-1.52225,0.138975,-0.081,-18.76275,-16.86155,-12.17675,-7.52555,-4.47165,-0.213625,-0.054025,-0.22905,-21.2498,-23.2351,-17.9456,-10.6001,-5.6719,-3.4978,-1.7361,-0.193,-0.065,-6.3899,-27.1977,-75.123,0.295587680167301,0.224040951634636,0.227757109831926,0.221676665793354,0.273850778247853,411.243708841345,404.026451187248,409.498253752857,404.100458761949,409.441842541609,404.177337571292,410.554083326778,405.808679430455,409.581352183733,1977.03803016654,1977.01177086623,1976.86524551565,1969.35502501328
1,4.25,0.75389203999492,-30.8365335032631,0.0625926853194497,-0.271702955121561,-0.185502195779343,-0.242363718758181,-1.42433810632109,-2.36182433113399,0.0393222787250593,-142.028558389436,-13.6757881867607,0.199516298361124,0.655,0.66,-31.5648175,-32.266375,-31.8120375,-31.408925,-33.47274,89.8724245,38.032,0.1223,-29.26825,-27.83925,-27.62,0,-5.14375,0.3,-1.621,139.3175,180.7725,150,186.185,0.05725,-0.27,-0.02275,-0.61,0.19,-0.97,-0.23,-0.433,-28.806,-29.2724,-26.7475,-17.91795,-9.2691,-4.5401,-0.003,-0.149,-21.018125,-18.164125,-12.202,-7.258325,-3.680625,-1.3698,0.062,-0.279,-4.681525,-19.836,-13.153425,-8.4203,-4.702325,-3.1313,-1.527925,0.138975,-0.081,-18.70635,-16.852275,-12.214725,-7.47685,-4.472425,-0.21465,-0.054,-0.229,-24.0999,-23.002,-17.895175,-10.45065,-5.645,-3.4763,-1.7325,-0.193,-0.065,-6.43,-27.371625,-74.098,0.318335432810011,0.226832434621964,0.24017954714046,0.226618779126352,0.268123294827486,411.264338040767,405.454698016672,410.042657188441,405.521044963284,410.431123107039,405.18897394696,409.943156895656,405.464833077252,410.354089208212,1977.04431177886,1977.10705029881,1976.67906140004,1975.86838584976
1,4.75,0.642315141111798,-30.7979278654385,0.0907409706361095,-0.166498260365901,-0.299742297840273,-0.169864512173777,-5.57618399065755,-2.20622229708403,0.0510022949823003,-111.555064298614,-14.3383949953038,0.244599511540341,0.58425,0.558,-31.43482,-32.624775,-31.7546575,-31.432675,-33.4588875,89.890015,34.151,0.1228,-29.26025,-27.225,-27.821,0,-5.0565,0.1725,-2.02925,136.3675,183.0075,150.87,189.02,0.05,-0.28,-0.03,-0.61,0.19,-0.97,-0.23,-0.44,-28.6265,-28.6345,-27.2688,-17.811775,-9.4446,-4.54115,-0.003,-0.14835,-21.01595,-18.09915,-12.207225,-7.266,-3.683675,-1.3718,0.06115,-0.279,-4.68265,-19.69005,-13.051475,-8.4156,-4.7146,-3.1498,-1.5336,0.138975,-0.081,-18.69835,-16.883425,-12.248325,-7.45745,-4.467775,-0.2166,-0.054,-0.23,-23.491625,-23.3969,-17.93655,-10.35235,-5.644875,-3.4514,-1.734125,-0.193,-0.065,-6.62565,-27.3072,-76.13275,0.300321308096543,0.276680295040423,0.267093694281207,0.299848091858677,0.27338899126331,411.204510407685,407.733437279544,410.15557368403,407.318340427363,410.474945596507,407.969820569182,410.202700251919,408.32067545138,410.482077638307,1976.67648766291,1976.61828271124,1976.7077217828,1974.48140019492
