DOY2,HR2,CO2,H2O,FC,LE,H,USTAR,WS,U_SIGMA,V_SIGMA,W_SIGMA,PA,T_SONIC,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_1_1_1,G_2_1_1,G_3_1_1,SW_OUT,LW_IN,LW_OUT,NETRAD,SW_IN
1,11.75,361.9206656,3.885353494,0.182603677,15.1160656,15.846217185,0.2746457695,2.690052293,0.9479012075,0.953328861,0.3855709865,98.5882399,-3.319291966,0.3292569,0.1177065,1.160459,-5.186373,-3.9706615,-4.7948365,105.2747227,271.273,306.5303149,88.9464,185.4743
1,12.25,361.0429171,3.8794727205,0.0744992415,16.474619795,16.766290695,0.266585537,2.68813,0.92787,0.971540548,0.383121683,98.61448067,-3.1765105825,0.3203761,0.1244213,0.9596971,-4.928529,-3.850662,-4.520615,108.991,271.89289925,307.4456439,93.68047,207.9976
1,12.75,361.2427197,3.900749453,0.195784829,16.24536357,15.6215,0.264547283,2.740657428,0.934330275,0.983304635,0.375340324,98.565277845,-2.967447201,0.3218768,0.12631365,1.0162242,-4.959403,-3.713719,-4.49627,109.64575,271.7101903,308.888,94.0541718,181.1905
1,13.25,361.7320445,4.015028079,0.1452913495,15.3383,15.2242,0.265130311,2.712303249,0.9305196975,0.961234209,0.3797044175,98.553280875,-2.647218415,0.32903965,0.1289651,1.079061,-4.9544365,-3.6872175,-4.5221295,105.425,272.6008,308.7120621,91.5542,151.409
1,13.75,361.9236993,3.9965445285,0.13871,16.08209086,14.11807749,0.269481295,2.70472,0.954843571,0.99693,0.38373903,98.53114714,-2.48971821,0.31825325,0.1275655,1.079984,-4.77731,-3.4930495,-4.4565675,96.53572,274.0749711,309.1533189,84.78646,157.9765
1,14.25,362.3190006,4.001634167,0.22534,15.402882205,10.474498375,0.2724881895,2.698991005,0.925117104,0.97506,0.38805,98.49844164,-2.188164302,0.3309037,0.1309888,1.080818,-4.706432,-3.5426295,-4.3341585,84.15897784,273.555,308.6493,73.2151,131.6648
1,14.75,361.73443785,3.960513736,0.21638213,15.605333865,8.878437116,0.27502,2.625045333,0.947230975,0.983085016,0.382775,98.48517123,-2.418876332,0.3270882,0.1306647,1.071813,-4.842169,-3.443733,-4.328631,74.840939085,271.0057,306.8964,61.3769341,137.5544
1,15.25,362.7744226,4.052512238,0.299039526,12.52824123,5.364965968,0.25028,2.55584,0.895765,0.9120409655,0.372999856,98.457245365,-2.33248075,0.33163745,0.12902455,1.1094485,-4.820458,-3.3347,-4.455273,63.49741,271.6517,306.87695,45.7797615,127.99135
1,15.75,363.02285075,4.190081379,0.371127501,12.70812565,2.213836376,0.236748749,2.523308032,0.849914619,0.881044721,0.34384,98.454360755,-2.1188997045,0.3316866,0.1298941,1.082992,-4.7160585,-3.391097,-4.397513,49.33152,273.863,306.3161617,29.6694,90.4622
1,16.25,362.8019921,4.140412858,0.3931502845,9.620948473,-1.2198687925,0.24174,2.530472265,0.8108425355,0.832579497,0.340857245,98.47987235,-1.962304447,0.3317008,0.1309809,1.114367,-4.825436,-3.2936775,-4.33157,32.352202875,272.60565,304.0511651,14.15279,61.94469
1,16.75,362.66901725,4.186309223,0.4900554735,7.6860038985,-5.2475,0.22251,2.384561968,0.7702,0.79482,0.317850793,98.48210509,-2.17680918,0.3276653,0.12827595,1.162801,-4.881326,-3.176977,-4.349446,18.0824,271.87516045,301.5910545,-1.384746,34.57486
1,17.25,361.9907385,4.183306692,0.572085708,4.920029584,-7.681535947,0.207255503,2.27264,0.703589457,0.741136884,0.28995,98.51981784,-2.4472175375,0.3335813,0.1284131,1.161101,-4.778271,-3.274385,-4.442481,5.576739,273.14296685,298.8657647,-12.118982275,8.511946
1,17.75,362.0609694,4.17841847,0.585274735,2.576215,-7.74853732,0.19531,2.170155612,0.65216,0.66745,0.27448,98.53849591,-2.7973212115,0.3367522,0.1286962,1.160004,-5.03045,-3.4229985,-4.553617,0,270.7261,297.43356255,-16.34639555,0
1,18.25,361.7600302,4.109464768,0.552350507,2.4439654855,-8.041575664,0.185905,2.0556,0.64292027,0.65048,0.265038534,98.5998882,-3.1583436745,0.3194073,0.1280693,1.16,-5.222026,-3.5528405,-4.709228,0,272.73499185,296.31886415,-15.52412705,0
1,18.75,361.55240955,4.162366673,0.56936096,1.962953988,-8.023208527,0.179775779,1.988897638,0.6265434135,0.663926181,0.26166,98.619482425,-3.445473378,0.3134262,0.1263718,1.160744,-5.2916815,-3.5928,-4.729028,0,272.2574,294.6314,-16.9396,0
1,19.25,361.45671085,4.031595359,0.5538617475,2.0485860245,-6.659895134,0.16332,1.952055,0.6166981845,0.58623,0.24997583,98.616602555,-3.37707,0.31277045,0.1248037,1.14822,-5.3793305,-3.6759395,-4.767362,0,270.7260911,294.2018,-16.046252,0
1,19.75,361.295105,3.997095013,0.5431463965,2.22225,-6.642348666,0.1612245,1.938427422,0.5945796965,0.6116401215,0.263915,98.656775125,-3.632700255,0.3119828,0.1241356,1.114057,-5.5125105,-3.890538,-4.768544,0,272.173,294.5941,-15.39944,0
1,20.25,361.4770575,3.987836876,0.522299941,2.150705502,-6.887244163,0.167851149,2.002070534,0.5973857335,0.5927185355,0.2589850235,98.66902991,-3.64957592,0.311249,0.1220127,1.110788,-5.5678685,-3.8616595,-4.7772985,0,277.4375,295.3670758,-16.6292,0
1,20.75,360.97807285,3.910898267,0.545764399,2.5127395345,-6.9039883475,0.162661155,1.891431493,0.57713,0.578648315,0.252614824,98.68844569,-3.9467891255,0.3117239,0.1224278,1.107529,-5.374997,-3.8194895,-4.772554,0,275.32520145,294.9570259,-15.0307035,0
1,21.25,361.1351569,3.953565116,0.613219341,1.589105,-8.060457716,0.1538166815,1.95015,0.56227,0.5683407,0.24933,98.67211331,-4.0393532985,0.3121969,0.1210565,1.106002,-5.517947,-3.95909,-4.802629,0,274.6418823,294.6754,-15.8338,0
1,21.75,361.4651966,3.819684578,0.522790449,1.92028,-6.8162014625,0.150983711,1.888908835,0.60468,0.6227581835,0.2681497355,98.6288,-3.979691242,0.3094355,0.11482465,1.0973135,-5.451641,-4.006319,-4.7461385,0,275.8864733,294.17846165,-15.4012191,0
1,22.25,362.37508165,4.008277768,0.557019013,1.536455543,-6.358284175,0.1702733945,1.869818441,0.611443506,0.61270739,0.259243992,98.61850503,-3.891412065,0.3145261,0.1114984,1.090199,-5.481175,-4.036008,-4.8216655,0,274.71210445,293.663176,-15.19775,0
1,22.75,362.7643731,3.937900831,0.482386454,2.400740321,-7.1321704415,0.168060227,1.82561,0.582018177,0.60651,0.258653936,98.589625965,-4.030155292,0.3079608,0.10847025,1.091484,-5.485639375,-4.042016,-4.833438,0,276.8102155,293.1996004,-14.146268,0
1,23.25,362.4463996,3.893437626,0.52218,1.862511757,-6.415533947,0.160181471,1.87336,0.585252183,0.60482581,0.260255,98.56670012,-4.1545585745,0.3033044,0.1057254,1.090668,-5.82290925,-4.057698,-4.884539,0,277.1878387,293.8063,-13.5875,0
1,23.75,362.1207762,3.8652652655,0.46708588,1.616571731,-6.1646152895,0.1660991295,1.7928320365,0.5726684415,0.6011438235,0.267789238,98.55502203,-4.166214966,0.2998028,0.1052271,1.087527,-5.824465,-4.1157275,-4.895377,0,277.3357,293.7940553,-13.2335,0
2,0.25,359.62093685,3.858768374,0.562769864,0.9611767945,-5.842712573,0.147750773,1.584118638,0.49815,0.515381353,0.227401873,98.443648505,-4.2699871515,0.06840254,-0.2133692,0.5335788,-2.391856,-1.899898,-2.628552,0,263.0041947,288.47354635,-17.13604295,0
2,0.75,359.5646112,3.821668636,0.5726207625,0.65794,-6.19665,0.148938253,1.522513172,0.5122639595,0.504795,0.219177882,98.4446,-4.399284061,0.067673405,-0.21309335,0.5343022,-2.487771,-1.997656,-2.6350335,0,263.4515472,288.0141,-16.37885,0
2,1.25,359.31579515,3.7965194425,0.54173,0.994236039,-5.973568171,0.14443,1.49764196,0.48511,0.508312149,0.208732797,98.45243989,-4.626687742,0.066867735,-0.21219445,0.5360581,-2.5133555,-2.013648,-2.777617,0,265.8421,287.0689172,-14.69839785,0
2,1.75,359.58075665,3.818959991,0.608130975,1.1749412975,-5.816948725,0.132672391,1.593634613,0.530520024,0.537808398,0.223533226,98.43844013,-4.569655834,0.06197526,-0.2126055,0.53401515,-2.5934385,-2.0238215,-2.817076,0,264.3451,287.5448,-14.5345,0
2,2.25,359.7238163,3.783964689,0.509946461,1.0375126045,-5.904720913,0.140717375,1.522038152,0.497564099,0.51051511,0.2156392905,98.44853492,-4.604585906,0.060413815,-0.2129547,0.52375315,-2.588723,-1.991798,-2.791263,0,265.2502,286.4546251,-13.2990426,0
2,2.75,359.3659521,3.774660316,0.543762006,0.680808247,-5.170009826,0.13223,1.439296091,0.460285329,0.48148845,0.19924,98.45075649,-4.891863838,0.06123315,-0.2126978,0.5308636,-2.593004,-1.943777,-2.749896,0,264.3335,286.59701165,-13.17565,0
2,3.25,359.12836815,3.907989549,0.6221053335,0.73878,-4.336067034,0.142052982,1.455999849,0.47037,0.502324339,0.1959,98.449168955,-5.0127638805,0.05880255,-0.20984995,0.52514845,-2.620757,-1.9398885,-2.681187,0,264.1056,286.0441795,-13.50887,0
2,3.75,358.8442945,3.929561492,0.510247149,0.794015787,-4.180112066,0.138464314,1.508612177,0.484887334,0.48542,0.198440674,98.474482635,-5.192457765,0.05875956,-0.2094531,0.520888,-2.644966,-1.915641,-2.7686945,0,263.89345,286.9128,-13.27975,0
2,4.25,359.22896995,3.81455738,0.592883176,0.677641593,-4.042207158,0.146304418,1.512458295,0.483189743,0.495535355,0.212184063,98.467126785,-5.102962408,0.05899088,-0.20823,0.52572125,-2.652621,-1.866105,-2.830488,0,264.9674,286.4828,-11.7894902,0
2,4.75,359.4873673,3.8227960975,0.546363716,0.92955,-3.4770373935,0.1392553765,1.533335973,0.480702368,0.49311,0.209855376,98.466411055,-5.3360928375,0.05901493,-0.20876715,0.5260209,-2.632709,-1.888127,-2.834798,0,265.9308,285.2343,-11.1361169,0
2,5.25,358.79582545,3.812955372,0.593719936,0.76752,-4.302018348,0.1398483435,1.5368859095,0.4993902335,0.52129,0.205235,98.46832437,-5.342120649,0.05880218,-0.20934805,0.52597955,-2.6166045,-1.882127,-2.963953,0,266.7458806,285.336272,-10.450953,0
2,5.75,359.8439451,3.880567245,0.5873912745,0.740660211,-4.28902,0.138154552,1.524349012,0.47457,0.4969616455,0.1999759895,98.42148772,-5.274978205,0.0586964,-0.209566,0.5260778,-2.620534,-1.954129,-2.914342,0,268.1877506,285.3852,-10.77976,0
2,6.25,359.8165184,3.7864022,0.6178326225,0.873175568,-4.981859317,0.144524363,1.54797,0.499230134,0.519550881,0.21681,98.4452955,-5.195818987,0.05638615,-0.209812,0.5263651,-2.6252585,-2.044553,-2.908763,0,267.4332977,284.7115095,-12.0463,0
2,6.75,360.3534376,3.8645975125,0.56032221,1.0266989715,-4.66539,0.141096188,1.501914932,0.495169716,0.47572,0.20779,98.445009365,-5.206618194,0.05645937,-0.20996205,0.52630035,-2.555437,-2.1019375,-2.947155,0,268.1657447,284.1949,-11.1485075,0
2,7.25,361.3247229,3.932825147,0.627802437,0.346750163,-4.5077951505,0.14457,1.4915,0.480167516,0.528040621,0.221894931,98.43575698,-4.914351287,0.056,-0.2091344,0.5220045,-2.5887,-2.1235685,-2.9782875,0,270.5109161,285.3127,-11.96065955,0
2,7.75,360.7712473,3.761854381,0.591289057,0.86848076,-4.185421884,0.147942834,1.523344571,0.473077843,0.507767685,0.219021242,98.446042195,-5.2017000195,0.05387232,-0.21100205,0.52551355,-2.626498,-2.2205375,-3.034416,3.237144542,270.8809,284.8516279,-7.91125,0.4324217
2,8.25,360.8855046,3.938084781,0.51162,1.795647209,-3.4343120475,0.15208,1.59088,0.503744687,0.541212403,0.234247949,98.46734359,-5.2046521285,0.052,-0.2100704,0.5246184,-2.680628,-2.23455,-3.096706,17.61194,268.9129268,286.7518,0.49473,8.257836
2,8.75,361.5044856,3.9341133905,0.473009326,3.36363,-1.759015676,0.16357,1.763253087,0.58565926,0.615557125,0.25385,98.4758376,-5.2753958205,0.05130751,-0.21010195,0.5231734,-2.653315,-2.202442,-3.122209,43.64089,270.9171,289.7027,13.29980254,26.93527
2,9.25,360.9621241,4.02459353,0.5273146855,6.841237866,-0.102977847,0.191827486,1.9874214005,0.6830640085,0.68004,0.2923179805,98.501237405,-4.432135767,0.051004715,-0.2106428,0.52154145,-2.7476335,-2.363726,-3.116985,71.633065185,272.5203993,292.93079965,33.88855,49.45322
2,9.75,361.19321385,3.992139172,0.4075114675,9.380756865,2.6973940425,0.219281986,2.374288475,0.79175,0.80065,0.331633805,98.49285859,-3.700426995,0.05361019,-0.2129104,0.533031,-2.653759,-2.1634455,-3.116858,98.37481969,271.3202753,297.3979,55.09505691,79.0899
2,10.25,360.98931195,4.025487078,0.461922194,12.44890749,5.236889022,0.233348717,2.632671186,0.87887,0.86944,0.34681057,98.48014397,-3.424386643,0.05503172,-0.212012,0.5324058,-2.54265,-2.108864,-3.045793,123.1876004,269.57815,299.7569484,72.456384565,131.73895
2,10.75,361.2185429,4.059329134,0.296331113,13.8129609,8.423958712,0.240542417,2.6830059895,0.942175,0.932451001,0.36513,98.46636454,-3.273107988,0.05828421,-0.21107305,0.5338618,-2.5032895,-2.032326,-2.968277,143.2802425,271.9436,301.12725,87.42285,143.692
2,11.25,361.1390615,4.017681335,0.30308,17.32725658,10.02923261,0.262312145,2.813047484,0.99532,1.00345,0.379889091,98.46620886,-2.784437456,0.059463055,-0.2092871,0.5308604,-2.4350385,-1.656588,-2.7869525,159.82149365,272.8655,302.4529,102.745,164.10235
2,11.75,361.00033,4.013603807,0.312473699,18.459541965,11.1318,0.2722045355,2.89757,1.02149,1.0201,0.40314,98.46042918,-2.39055086,0.06070023,-0.2054326,0.5278111,-2.408684,-1.542478,-2.598675,173.6470918,266.3297,303.7848,111.975,177.6482
2,12.25,360.63465605,4.0652579845,0.253787645,20.05980897,13.7271705,0.272821986,2.930019138,1.03188,1.043917938,0.410347376,98.47545886,-2.26499833,0.06231759,-0.20367575,0.5136682,-2.281275,-1.3809,-2.400997,178.1660561,268.18385,304.6221073,120.5813,182.95065
2,12.75,361.2988773,4.004513375,0.25207,19.86996148,15.9085,0.26931,2.9429596695,1.0603978815,1.074138121,0.4005844545,98.44737639,-2.3254294585,0.06265647,-0.20265385,0.4931412,-2.199834,-1.217017,-2.382935,176.5447,267.42500405,305.8154437,119.99850685,181.9604
2,13.25,361.4597638,3.998106625,0.233286213,20.65130288,14.65415,0.279437599,2.972763716,1.05037,1.074559469,0.416885673,98.40391033,-2.156789747,0.06353873,-0.2045257,0.49203055,-2.2119135,-1.156196,-2.275284,173.2945362,266.22386685,306.04583455,115.62506,174.87035
2,13.75,361.5448683,3.995518297,0.1896037785,20.98395188,11.24736306,0.2775499885,2.9508848655,1.054600859,1.0892977185,0.4144265015,98.390800355,-1.955401901,0.0664335,-0.2025985,0.4925678,-2.200029,-1.3949,-2.27208,166.00123185,266.9454,306.5778,110.1241124,217.55905
2,14.25,361.1014286,3.977733785,0.2752348105,20.6676,10.58957565,0.279745071,3.15633394,1.081901715,1.07857,0.41224,98.379292335,-1.803886988,0.06820941,-0.20286615,0.484952,-2.185766,-1.2639,-2.348595,150.3733812,267.57838005,306.46985,99.2120779,213.3966
2,14.75,361.3228877,3.939107983,0.232569072,21.58601999,9.300917589,0.2895473705,3.03413,1.058331374,1.057897784,0.41051,98.400337015,-1.5391295585,0.072,-0.2027746,0.4914348,-2.009416,-1.021164,-2.33101,143.8206,268.4240152,306.31485,90.119207635,213.7242
2,15.25,361.2040219,3.9665214865,0.35297,20.6303,6.782001022,0.274222833,2.994439737,1.04412,1.060531411,0.406226071,98.391039305,-1.5611628625,0.071,-0.20225485,0.4913265,-2.022855,-0.8929842,-2.323961,121.7445718,270.3892538,305.37015,71.97255,225.4117
2,15.75,361.697461,3.973076213,0.439003206,18.51799013,3.702504825,0.2738669305,2.972091361,0.9960449305,1.001565936,0.401864099,98.401583925,-1.6125932985,0.07008069,-0.20179865,0.4943827,-1.993787,-0.9599446,-2.124505,106.3701,267.61835,305.0228,54.29614,217.4884
2,16.25,361.2399338,3.994768028,0.370019851,14.90781769,1.386022641,0.27338,2.895099983,0.96595351,0.993838958,0.39249,98.39675165,-1.567744268,0.07642751,-0.2060752,0.5046796,-1.99626,-0.967073,-1.964823,81.3002953,267.58715,303.77237275,35.61068,206.0409
2,16.75,360.7043145,3.964237295,0.459683312,12.27904042,-2.9842107965,0.25678,2.7933454035,0.9477194475,0.943935,0.379783573,98.4176258,-1.581194232,0.07207856,-0.2089412,0.5192372,-1.985973,-1.015888,-1.925675,62.40190453,267.21054685,302.7442742,16.393472815,150.1921
2,17.25,360.1435204,3.994230019,0.445666769,9.28459,-6.2110560305,0.2380103955,2.5755618145,0.8540699785,0.859722642,0.3556255965,98.44364501,-1.592378526,0.07068558,-0.2101757,0.5335174,-1.969012,-1.159022,-1.984241,39.166048735,266.4811676,300.4661321,0.51069,113.0749
2,17.75,359.7976678,4.0169666235,0.515992884,7.14827,-8.487957998,0.209107128,2.372516063,0.759784162,0.781867732,0.31419,98.47417694,-1.805519634,0.06836508,-0.2088686,0.5222499,-1.970057,-1.31005,-2.093499,14.635080455,267.2337183,298.3017,-13.670073,46.01417
2,18.25,360.1303801,3.9766174275,0.515658349,3.980459433,-9.497534536,0.191537914,2.13511,0.685833448,0.699867507,0.293532516,98.49036304,-2.1667158335,0.0653517,-0.208363,0.522966,-2.146654,-1.473367,-2.1606075,1.0515019495,267.1535047,296.3489,-20.9304,1.7540665
2,18.75,360.0155792,4.0331782355,0.4740484735,3.099239212,-8.13122,0.179089741,1.980380134,0.606620189,0.64099,0.2726965075,98.49189707,-2.52947,0.06461231,-0.2091536,0.5236616,-2.1812965,-1.5171445,-2.12795,0,268.1451,294.8013,-26.1838,0
2,19.25,360.07399095,3.991829382,0.5147225005,1.93864,-8.23041,0.159459025,1.7615696255,0.5497423225,0.5749935495,0.2386887555,98.494282855,-2.781826717,0.06259556,-0.21141535,0.53456665,-2.177885,-1.547843,-2.345245,0,267.27852635,293.092774,-26.03834,0
2,19.75,359.81998875,3.988724927,0.4943196945,1.8206305565,-8.020077417,0.14617,1.619291503,0.53989,0.56225928,0.2279264665,98.495755835,-3.023899157,0.06224279,-0.2126524,0.5263208,-2.210417,-1.625335,-2.344133,0,265.4664,291.3824851,-24.4736,0
2,20.25,359.7206623,3.9676030085,0.537536091,1.467594161,-7.095401685,0.159109632,1.6685704305,0.538978123,0.569011724,0.2440905105,98.48932073,-3.197427564,0.06267313,-0.2130276,0.5277656,-2.188408,-1.654281,-2.3163215,0,263.6146044,290.8563023,-23.2654,0
2,20.75,359.0877847,3.901088514,0.488890255,1.291302427,-7.025566295,0.147028757,1.705374343,0.525542393,0.5531203345,0.225851921,98.47498101,-3.3613595245,0.062469685,-0.2141844,0.528798,-2.134435,-1.6465685,-2.2986945,0,261.5704536,291.2072,-22.4345894,0
2,21.25,359.250999,3.869455667,0.5790034835,1.305404722,-7.45355,0.154856815,1.66085,0.51692,0.539527141,0.22209,98.49920576,-3.440106466,0.06110408,-0.2139191,0.5179762,-2.076229,-1.706149,-2.3900745,0,265.0981135,290.468899,-21.2619,0
2,21.75,359.9537712,3.870787933,0.550028339,1.593241711,-7.271851137,0.152275362,1.640778875,0.506928852,0.513418723,0.21645,98.48738655,-3.5812810585,0.06006395,-0.2136128,0.5078169,-2.1493145,-1.760902,-2.239625,0,266.7258,290.65865925,-19.0210994,0
2,22.25,359.7463809,3.926479906,0.5707,0.818712583,-6.1346995545,0.145655338,1.638235983,0.523533298,0.532333876,0.218370834,98.47730441,-3.862940321,0.0586969,-0.2142722,0.5084935,-2.1469905,-1.783296,-2.329833,0,264.87175,289.39358,-17.9453,0
2,22.75,360.3582069,3.983345831,0.528820289,0.340488321,-6.99076934,0.1582,1.62644062,0.5038528995,0.529006978,0.2319677355,98.47747456,-4.055070574,0.05783844,-0.21579815,0.5090346,-2.193934,-1.862175,-2.356615,0,264.67465,289.4613546,-17.2441854,0
2,23.25,360.5977852,3.8985128215,0.518242511,0.640987827,-6.647270809,0.158864099,1.58371,0.52097,0.5313261415,0.228345,98.46806826,-4.061983345,0.05752227,-0.2157592,0.52026635,-2.2553535,-1.849293,-2.482709,0,263.1316781,288.27730945,-16.3730718,0
2,23.75,359.9191342,3.902902426,0.481155,1.452386794,-6.565756492,0.150361798,1.5438251135,0.50568,0.5280858805,0.2193675575,98.44997343,-4.251477045,0.060188915,-0.2172696,0.5320489,-2.331508,-1.861687,-2.6090155,0,262.0916,288.5357,-15.8567981,0
3,0.25,370.9728223,4.5743078955,0.731487418,0.8338266485,-9.74499242,0.1279906155,1.221253433,0.451038249,0.4333489145,0.182557913,98.594583235,-0.4190469415,0.39032415,0.14006665,1.837267,-1.80776,-2.134274,-1.456676,0,262.9538,300.8714548,-38.1586,0
