DOY2,HR2,FC,LE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_4_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,-0.543360513602563,-14.769372095087,0.0350954328483914,-66.9898538457456,-14.3197963674036,0.128632026378013,390.43676769511,1.03439455260039,398.903177718552,1.54833774421987,420.107063274511,3.84324082791025,397.063936890271,1.48552848391873,421.749901480504,4.08803804627914,419.393216809885,4.31839069102619,419.100606823736,3.62498715291112,403.24107305438,1.48750811892113,419.370026835574,3.82186511027137,399.315447461098,1.50917182287516,420.551054318429,3.88809118515416,0.897512188680069,-8.02717731706615,0.0391448448490166,0.634,0.358,0.1695,0.08625,-7.1809425,-7.5544,-7.96978,-8.28233,-4.287835,-10.5306725,97.257725,31.2945,0.42801,-8.14675,-7.707,-6.173,-5.2445,0,-4.38425,0.6,-2.26425,-0.25025,200.1575,272.38,252.035,281.44,-0.45,-0.17,-0.29,-0.28,-0.97,-0.39,-0.04025,-0.36,-0.19,1.15535,2.105,5.315125,9.678025,10.55195,11.19265,13.471175,-0.86,0.4982,2.271225,3.9886,6.871175,8.090275,9.807575,0.516325,1.7664,3.627625,4.848375,7.562275,9.00715,10.341925,11.50215,12.597825,-0.36675,2.686475,4.082275,6.89055,7.974225,9.951575,11.229575,12.606925,0.2247,1.342975,3.033625,3.9517,6.52455,9.726225,11.601,12.97735,-32.44475,-20.544425,-21.193,-92.2815
1,0.75,0.438244108192111,-10.0572722209365,0.0412141192626226,-58.7310599628114,-21.7708540553267,0.150995173095991,391.01061858355,1.10753964977432,399.914728274167,1.58335108972753,420.279174173519,4.16152886927904,397.701536324154,1.46844325150454,419.216804759139,4.47825371508157,419.676657162734,3.58953031098358,419.630696865044,3.56304410379159,405.187301486905,1.54665009278639,419.087401430489,3.97436770170513,399.532277726028,1.49944288525728,422.783351126644,4.14461633187463,0.652247522071235,-8.37981775034402,0.0270508717824263,0.37925,0.298,0.16,0.08,-7.680975,-8.0475,-8.29832,-8.38125,-4.525315,-10.4227525,97.3366965,33.849,0.3910025,-7.8655,-7.413,-5.889,-5.12875,0,-4.392,0.5,-2.2355,-0.3005,199.2775,272.585,253.7925,281.915,-0.45,-0.17,-0.3,-0.28,-0.97,-0.39,-0.02075,-0.36,-0.20025,1.085425,2.0298,5.303225,9.673925,10.548975,11.191175,13.4709,-0.9674,0.448375,2.254675,3.98215,6.869975,8.088725,9.800925,0.41925,1.71965,3.59235,4.838525,7.555425,9.01575,10.34575,11.503025,12.5986,-0.489975,2.659975,4.083175,6.889275,7.9781,9.945925,11.22575,12.6079,0.157575,1.3014,3.007575,3.94165,6.517825,9.72315,11.601425,12.97735,-33.5406,-21.0127,-22.2259,-91.752
1,1.25,-1.36522818345053,-7.58572133499849,0.0356925410025735,-60.6270215585999,-17.8219640221636,0.190418058976846,391.044718286534,1.30793163684692,384.188984955723,1.55687760065459,419.343227091031,3.89683959970032,396.79624635311,1.46716977786846,418.906285168529,4.10440510480295,378.678694911608,2.87125475813295,422.058175858946,3.66154020954855,388.466705243016,1.49914146324524,419.60978608396,3.79053982458545,390.110650564803,1.48302988910287,420.882727655145,3.79041324225325,0.710403583683252,-8.63543534303907,0.0278111855740461,0.584,0.298,0.15,0.07,-8.02742,-8.39125,-8.53046,-8.5818575,-4.585625,-10.3919,97.3668405,34.302,0.47478,-7.78075,-7.3135,-5.7835,-4.99525,0,-4.41475,0.5,-2.3085,-0.74025,199.1775,272.635,256.205,282.2875,-0.45,-0.1705,-0.3,-0.2705,-0.97,-0.39,-0.03025,-0.36,-0.2,1.050725,1.9673,5.29035,9.669825,10.545975,11.189175,13.4709,-1.07945,0.398875,2.238125,3.976025,6.8681,8.08685,9.795225,0.33925,1.677,3.570425,4.826725,7.548575,9.024575,10.35145,11.504675,12.5986,-0.5975,2.6316,4.08215,6.888025,7.981975,9.94025,11.22195,12.6079,0.10295,1.258825,2.981575,3.930575,6.510875,9.7203,11.60085,12.978075,-33.73525,-21.578,-21.251725,-91.70175
1,1.75,-2.71754388321282,-10.7341740825016,0.0300899095462387,-65.3854733223489,-15.5827971835112,0.14039845204821,390.829742338865,1.10109360899929,398.973982076257,1.55698449881208,420.986901811019,3.77681362246538,396.933037172692,1.46103380794408,420.648423595848,4.3929236422063,417.289198350598,3.15553979802523,420.798446942763,3.61843611826959,404.060562043576,1.4676951021144,420.684775500273,3.68886839367534,399.317483018266,1.46356082972513,422.345498373913,3.66243662218592,0.610830239570607,-8.78457076976991,0.0359126360285826,0.50625,0.348,0.16,0.09,-8.1814,-8.53425,-8.69586,-8.9292325,-4.54993,-9.487135,97.4058685,34.68725,0.51292,-6.99725,-6.6505,-5.546,-4.61625,0,-4.37375,0.5,-2.34825,-0.184,199.175,275.3075,255.1725,285.5575,-0.45,-0.1705,-0.29,-0.28,-0.97,-0.39,-0.04025,-0.36,-0.20025,1.02825,1.9161,5.276475,9.66525,10.543,11.187175,13.471175,-1.1895,0.3511,2.22375,3.967225,6.866225,8.0843,9.789525,0.268375,1.638425,3.54665,4.8129,7.540725,9.033175,10.35715,11.5061,12.59855,-0.654325,2.60225,4.08305,6.88675,7.985375,9.933625,11.218125,12.606925,0.06165,1.2241,2.95365,3.9175,6.503925,9.716675,11.60075,12.978075,-32.152425,-22.23255,-20.653,-92.61875
1,2.25,-1.49430786522908,-11.2546890330723,0.0452894078476255,-64.9942531215493,-18.3674463923569,0.147803787749242,390.800809090869,1.17443278534467,398.206830900344,1.55165267224226,419.948926401249,3.75004835508309,397.166808086056,1.4955282313097,419.261848084601,4.18773666741666,420.611816655927,3.90490680955265,419.955383627557,3.62396495335259,410.41006298134,1.49037519258802,420.773105805364,3.5645935750144,398.781007275532,1.45668591765361,420.956089405809,3.92688910710309,0.658858313612706,-8.94431930706216,0.0300339624432813,0.50775,0.337,0.1595,0.086,-8.4074025,-8.736,-8.87144,-8.91895,-4.56238,-9.12632,97.429174,36.1705,0.42089,-7.20175,-6.8515,-5.7,-4.80575,0,-4.44,0.5,-2.198,-0.112,198.965,274.445,254.095,285.0475,-0.45,-0.174,-0.3,-0.2705,-0.97,-0.39,-0.0405,-0.36,-0.19025,1.04195,1.8744,5.2616,9.663575,10.540025,11.185175,13.471175,-1.3003,0.316125,2.2069,3.9581,6.865025,8.0785,9.782875,0.20545,1.614475,3.522825,4.7981,7.533875,9.041225,10.363825,11.506975,12.598775,-0.652975,2.573825,4.082975,6.88545,7.988725,9.927,11.2143,12.60695,0.041125,1.20395,2.9267,3.904375,6.495975,9.713825,11.601175,12.97735,-34.329425,-22.55545,-21.8756,-91.51
1,2.75,-1.53716444320097,-10.2540641846154,0.0344105798963546,-58.5883663270527,-12.8348774562406,0.148482743708924,391.286136937627,1.26663790459638,398.864163104734,1.44699183815761,421.745166539544,3.5840500527509,396.834058804526,1.43023526072434,422.317088045833,4.01987326362057,421.496173058688,3.24965094199386,421.964316020055,3.48198953609964,412.372399041967,1.50359667486477,422.508866352207,3.50534455397759,398.912090696445,1.46377779549548,422.371193993422,3.53613043047074,0.72210054998294,-9.11991275689013,0.0270015082285767,0.46925,0.376,0.1595,0.09,-8.78404,-9.049,-9.00384,-9.3877425,-4.81835,-9.3493925,97.4730165,37.30875,0.3814,-7.452,-7.087,-5.916,-4.98125,0,-4.37375,0.5,-2.24,-0.27125,198.8675,273.2425,251.855,284.1675,-0.45,-0.1705,-0.29075,-0.28,-0.97,-0.39,-0.04,-0.36,-0.19,1.066725,1.8412,5.2477,9.65615,10.537025,11.1837,13.47045,-1.41125,0.288775,2.163025,3.948975,6.862475,8.07725,9.776225,0.15185,1.5994,3.5009,4.7833,7.5268,9.037625,10.370525,11.5084,12.599725,-0.636725,2.5473,4.081925,6.8842,7.9926,9.9356,11.2095,12.605975,0.0311,1.1907,2.899775,3.891275,6.4888,9.7102,11.6016,12.97735,-34.2517,-22.857,-22.06505,-94.67625
1,3.25,-1.77003551105671,-8.87816716715213,0.0325903004016439,-80.47359999685,-11.7389674869562,0.188158175071761,391.826927863738,1.18733307198796,381.370220578896,1.45998285526867,420.554818678791,3.04853428168111,397.159649259836,1.46710726889918,421.421552933117,4.50442017914585,392.829651724612,4.4602607644189,421.393034947914,3.51442755102965,388.766645392919,1.5305450331801,422.400229978548,3.57970711211728,390.280665325835,1.55715240180227,422.231630810157,3.61095489600374,0.668042236960894,-9.29555264127909,0.0342276837364561,0.43,0.355,0.17,0.09,-8.92449,-9.2746,-9.572,-10.0947525,-5.08436,-9.7671525,97.5031005,38.9925,0.2764125,-7.88975,-7.5255,-6.296,-5.22025,0,-4.36325,0.595,-2.22275,-0.20025,197.385,271.33,248.7975,282.8775,-0.45,-0.17,-0.3,-0.2705,-0.97,-0.39,-0.05,-0.36,-0.19,1.082025,1.7994,5.23185,9.653525,10.53405,11.181225,13.471175,-1.519375,0.2647,2.127175,3.93885,6.8606,8.07605,9.770575,0.104125,1.5854,3.47995,4.766525,7.518725,9.03325,10.3772,11.50905,12.599725,-0.621075,2.518875,4.079925,6.88295,7.997475,9.9452,11.205675,12.605,0.0285,1.1797,2.87485,3.8781,6.480275,9.707575,11.602025,12.97735,-34.58785,-23.1752,-20.34825,-93.667
1,3.75,-0.841292463331838,-6.18215470133371,0.0398140026771487,-58.4760509575011,-21.5742841381128,0.177869486207172,392.249827147137,1.19967742019172,398.858280798126,1.4727848322948,420.299678523503,3.76536688580947,397.629212016487,1.46246957572922,419.437343583876,4.36068918720844,418.39608820814,4.24942686136181,419.92922135929,3.31233601583121,411.852495267617,1.47462956727463,420.35076087292,3.44129369923317,398.884913531244,1.4625318299933,422.285358367424,3.43593680774707,0.57073531681032,-9.36153999567459,0.031371439940011,0.5225,0.32,0.1395,0.08625,-8.74033,-9.1524,-9.73554,-10.2153225,-5.315095,-9.9251375,97.514656,39.344,0.2661125,-7.95575,-7.571,-6.388,-5.3995,0,-4.405,0.595,-2.194,-0.3605,197.9925,270.725,248.3975,281.98,-0.45,-0.17,-0.3,-0.28,-0.97,-0.39,-0.0305,-0.36,-0.19025,1.109875,1.7582,5.216975,9.653275,10.532025,11.179225,13.47045,-1.611475,0.251375,2.09335,3.917925,6.85905,8.077775,9.764925,0.07185,1.578375,3.460025,4.748775,7.511425,9.02965,10.3839,11.5107,12.599725,-0.59545,2.488475,4.0779,6.882675,8.0014,9.95285,11.200875,12.605975,0.043525,1.176575,2.850925,3.86395,6.484475,9.704725,11.601925,12.976625,-34.9122,-23.059925,-20.323875,-96.54
1,4.25,-0.945123311831026,-4.84078683664988,0.0340159422456727,-59.9300466174721,-20.6730075274836,0.178024040666928,392.266053615538,1.16019347783336,398.676579503091,1.46336292543619,420.254804181359,3.27995309099452,397.410791709223,1.45192748478684,419.88205888721,3.81252612831982,423.395237652987,4.0029680323673,421.400550360542,3.85183940855152,412.732962435811,1.46867071180698,420.340110475185,4.18134964065704,398.548903501835,1.44319634210398,422.905209830353,3.50826636232951,0.752048898357519,-9.2947529524834,0.0307888681257823,0.51,0.3475,0.17,0.09,-8.82064,-9.5175,-9.9175,-10.324535,-5.476345,-10.2543325,97.4920625,40.349,0.219595,-8.2575,-7.8665,-6.634,-5.608,0,-4.531,0.6,-2.21275,-0.3035,198.78,269.435,246.83,280.9875,-0.45,-0.17,-0.3,-0.28,-0.97,-0.39,-0.04025,-0.36,-0.19,1.1523,1.7163,5.201075,9.649225,10.52905,11.177225,13.47045,-1.719875,0.251625,2.057525,3.892975,6.856825,8.0759,9.759275,0.0629750000000001,1.580375,3.4383,4.731,7.51265,9.02505,10.390575,11.512125,12.6007,-0.5542,2.4453,4.07485,6.881425,8.005275,9.961475,11.19995,12.605975,0.061775,1.17735,2.823075,3.847875,6.501625,9.701325,11.6014,12.976625,-36.71835,-23.412175,-22.88705,-95.36825
1,4.75,-1.74122316181997,-4.65407019406576,0.0377667523449361,-61.3728533821033,-15.9151694698688,0.170886485934261,392.407708576749,1.13252221336569,399.254844603113,1.46500761899155,421.421600745012,3.0834040481032,397.551951879566,1.42325695871237,421.501545249238,3.87386473461754,423.756022342724,3.15391792274341,421.992809167378,3.35589715949422,415.268374446071,1.48681174905825,422.089749730728,3.25874023517246,399.417525858232,1.44273998962355,423.109635253247,3.75251887019849,0.569226205891517,-9.46313102329709,0.0285576941838163,0.50775,0.3,0.15,0.08,-8.66706,-9.147475,-10.08622,-10.6803,-5.738015,-10.5308,97.5036975,42.784,0.2406225,-8.46175,-8.0665,-6.796,-5.783,0,-4.236,0.5,-2.18125,-0.2725,198.795,268.2575,245.96,280.11,-0.45,-0.2005,-0.29075,-0.28,-0.97,-0.39,-0.04,-0.36,-0.19025,1.1753,1.6745,5.184225,9.64375,10.526075,11.17575,13.470175,-1.817575,0.24335,2.02205,3.86735,6.854275,8.07435,9.75265,0.049225,1.583175,3.418075,4.720775,7.526825,9.02145,10.39725,11.513,12.6007,-0.52255,2.40985,4.071825,6.880175,8.001075,9.970075,11.202775,12.60595,0.08425,1.18125,2.7777,3.8327,6.518,9.69925,11.599925,12.976625,-36.6494,-23.781,-21.5438,-93.817
