DOY2,HR2,FC_1_1_1,LE_1_1_1,CO2_1_1_1,H2O_1_1_1,FC_1_1_2,LE_1_1_2,CO2_1_1_2,H2O_1_1_2,H,USTAR,TA,RH,PA,VPD,WS,NETRAD,PPFD_IN,SW_IN,LW_IN,SW_OUT,LW_OUT
1,0.25,0.0933055,-2.757753375,393.097015,5.319269075,0.076368,-0.966568185,403.285975,2.019921675,-37.279585,0.18474715,-5.72586,38.23818,71.35056,0.4853059,1.65761165,-90.32042425,0,0,200.15649,0.92748135,281.30691
1,0.75,0.0440675,-1.68058465,393.110855,5.32840725,0.08295125,-0.91136754,403.1806125,1.9495055,-38.556578,0.206541685,-5.74404499999993,36.35281,71.33775,0.47886063,1.62516225,-89.8645315,0,0,199.6703,0.9455958,281.72337
1,1.25,0.0777575,-1.165326345,393.4257625,5.118833825,0.098489,-0.55959289,403.15795,1.930866225,-39.730744,0.2056610275,-5.80582,36.272,71.33569,0.5243815225,1.61000085,-91.1473495,0,0,200.38762,0.801019025,281.53367
1,1.75,0.0539485,-2.234413,393.62514,5.152390175,0.052175,-0.72750819,402.6694975,1.897803075,-40.13521425,0.1741454375,-6.03648,35.39404,71.32175,0.54816319,1.5462639,-90.4260755,0,0,199.89111,0.889859975,281.6688
1,2.25,0.01404475,-1.5440534,393.613505,5.1483415,0.08146975,-0.63529581,402.59079,1.8683141,-37.637216,0.171391675,-6.14794,35.00932,71.32526,0.497738605,1.59752815,-90.855576,0,0,199.66896,0.837409825,281.19717
1,2.75,0.058671,-0.97093888,393.5140575,4.875108625,0.073044,-0.6574853,402.5530675,1.88829245,-37.2200825,0.1900365975,-6.287695,36.01434,71.32535,0.54627688,1.6566423,-90.55637625,0,0,197.87197,0.792305,280.26096
1,3.25,0.077846,-2.5530561,393.314645,4.7843197,0.067352,-0.63981513,402.871,1.8006572,-40.57352025,0.17683225,-6.2562325,35.24716,71.31001,0.49051875,1.5761104,-89.506853,0,0,196.54154,0.888214025,279.61892
1,3.75,0.086878,-1.196678855,393.27351,4.7989598,0.085654,-0.667637055,402.6961125,1.86265075,-40.867016,0.21043309,-6.27782,35.25822,71.285,0.49214398,1.65873495,-89.17560225,0,0,197.5735,0.935867125,279.61024
1,4.25,0.089736,-2.38051385,393.46591,4.6165356,0.07527,-0.52183002,403.5603275,1.73910695,-39.2542685,0.19964167,-6.439975,34.213165,71.2993575,0.4724308675,1.657021075,-88.0108175,0,0,197.901345,0.910126,279.31711
1,4.75,0.01472855,-2.0236823,393.24877,4.608667175,0.05322475,-0.5087218175,403.2930925,1.848769625,-49.368945,0.20864662,-6.4611075,34.427925,71.27438,0.48268876,1.587509325,-88.82961,0,0,197.3159475,0.9605641,277.797905
1,5.25,0.0894465,-2.02535505,392.87323,4.575684075,0.071844,-0.5359062075,402.157315,1.839378625,-44.088545,0.204628665,-6.583895,33.730945,71.27136,0.50838804,1.482357475,-88.090832,0,0,197.9471825,0.84914875,278.279535
1,5.75,0.0172275,-2.0170376,393.18009,4.438380125,0.0500705,-0.59899376,402.09328,1.8161194,-42.200336,0.182298205,-6.4611374999999,34.1630575,71.289915,0.5501696575,1.599654375,-87.74748475,0,0,198.454025,0.919211975,277.6929675
1,6.25,0.08316,-1.40124375,393.2405075,4.3440483,0.0693515,-0.784408585,402.22406,1.6903449,-43.666524,0.212517625,-6.70614,34.364225,71.3017225,0.5032753225,1.630559275,-88.226544,0,0,198.7468725,0.9013998,277.8655125
1,6.75,0.028099,-3.4387394,393.1644725,4.4157437,0.056765,-0.59238026,402.10288,1.62436725,-42.2503815,0.20469648,-6.66687,33.43971,71.32416,0.51503974,1.6064522,-88.5988245,0,0,198.37018,0.945168,277.4429925
1,7.25,-0.0147785,-1.2987495,392.708855,4.4709679,0.03860625,-0.2286438875,402.048955,1.6360748,-38.096609,0.1916683425,-6.68525,32.7256225,71.3451,0.52134548,1.5130887,-87.824603,7.855180925,0.6789779,197.542655,1.76850625,277.41608
1,7.75,-0.35126,2.02077,392.68082,4.550674775,-0.0025397,0.73468194,402.2659675,1.5928103,-25.8064725,0.18581345,-6.53193,30.975715,71.37199,0.5578053725,1.4812418,-46.9789395,62.9339305,39.577585,197.3348625,7.125197,277.715975
1,8.25,-0.39645,3.74272195,392.55009,4.651130675,0.09263825,1.59423755,403.7751625,1.60031895,-9.400472525,0.22346585,-6.01537,29.820045,71.38399,0.64269139,1.269526,21.233194,151.06406,76.46295,197.697595,14.633275,282.8999875
1,8.75,-0.503825,11.0146285,392.6556125,4.89097615,0.13491,4.129808,403.96263,1.65747795,7.784581125,0.28194963,-5.4409275,29.2031075,71.3987025,0.77707008,1.2433799,63.1195915,262.3253175,129.530675,200.11059,24.088265,288.594835
1,9.25,-0.73725,10.887413,392.596075,5.086710575,0.069597,6.66750725,404.226095,1.6525223,27.06078625,0.3298339375,-4.83961,27.8334825,71.42542,0.94963092,1.2230773,103.4152425,390.0420925,184.5543,202.464945,36.1949975,292.968075
1,9.75,-1.2534,19.950454,392.883425,5.0560339,0.02439875,9.867423025,404.35542,1.715209425,51.917298,0.37617266,-4.57483,27.0989175,71.431105,1.044344475,1.3841986,160.603885,516.624975,262.4598,205.2334375,46.773735,295.8999075
1,10.25,-1.80185,20.064469,392.8026875,4.9978436,-0.154905,13.52259625,404.243465,1.7516471,80.9426505,0.3918931525,-3.93198749999998,26.6404925,71.4498575,1.204202725,1.603615,207.954195,643.729125,303.940225,207.340495,52.8399525,297.81094
1,10.75,-1.42205,24.831125,393.22392,5.23682585,-0.242005,17.28594475,404.241095,1.802213775,105.909695,0.46183109,-3.6208,26.7329475,71.45388,1.30713595,1.842331475,241.3035175,767.0480175,376.3212,210.1304875,59.48477,299.90302
1,11.25,-1.514125,24.63057125,393.1332625,5.17408945,-0.3583925,17.43112925,404.094795,1.8176394,124.06728,0.48443188,-3.3705775,25.24184,71.42561,1.2956572,1.80917395,262.11009,780.8856,376.1623,212.02821,60.78549,301.95696
1,11.75,-1.4462,27.3132,393.00596,5.0546867,-0.3342775,17.35356425,403.7887525,1.89853205,121.159325,0.4851427425,-2.98399749999998,25.43052,71.399055,1.54508735,2.0391266,257.3360475,785.035875,372.434,214.331985,62.605615,303.805585
1,12.25,-1.6613,32.5198335,393.27063,5.274705,-0.327045,18.049772,404.5538075,1.886187175,113.112335,0.5176242,-2.97428,26.38886,71.375065,1.366733,2.150001125,242.39732,811.0406075,375.6532,215.677365,59.4968775,303.7300575
1,12.75,-1.684825,29.08494,393.20981,5.4811999,-0.28735,16.54994375,404.5734775,1.8952715,125.9614075,0.5037688375,-3.0040175,26.315685,71.3445575,1.5845416,2.26161625,247.74015,750.4423475,353.725625,215.5146625,61.38712,305.1337075
1,13.25,-1.66975,18.753593,393.038465,5.21774845,-0.23501,14.80009,404.4280175,1.964785,113.933035,0.48979672,-2.8664425,26.650255,71.3263875,1.73837595,2.352418275,245.6044125,770.0584625,358.14985,218.6148875,56.6245825,304.33482
1,13.75,-1.9662,22.118697,392.9656375,5.373408325,-0.09451325,13.146939,404.2909775,1.970070675,102.03106,0.478070735,-2.7855225,26.46228,71.3048575,1.75346355,2.299524125,223.7387825,706.099995,334.6873,219.8415,52.4142975,304.51094
1,14.25,-1.461,18.623297,393.1585125,5.398098275,-0.1426925,11.981183,403.89728,2.044854,90.06161925,0.491303855,-2.9162225,27.603335,71.30274,1.7874646,2.3462294,180.812995,566.6225025,266.773775,219.131115,48.234535,304.0148575
1,14.75,-1.6988,14.103366,393.28952,5.411422125,-0.1814825,10.2698525,404.40865,2.0352509,79.566672,0.47308274,-2.8351175,27.718505,71.3166475,1.8340961,2.337956,146.5920925,487.0574975,230.620075,217.12916,39.33192,304.7487175
1,15.25,-1.7149,16.058697,393.14232,5.433016275,0.02522875,7.905394425,404.297165,1.97618215,51.373076,0.44025928,-2.92966,27.85474,71.31996,1.8173753,2.3715729,104.3605325,374.06736,177.4333,216.26116,32.43477,302.37935
1,15.75,-1.4294,7.32783835,393.37449,5.468996925,-0.0434285,5.326378875,403.99408,2.1346942,30.22452,0.4113681,-3.0941325,28.3659925,71.29702,1.736343275,2.2484852,56.613531,265.3936,119.8629,214.71072,22.18803,300.93601
1,16.25,-1.00908,7.78293035,393.75045,5.345055625,0.11006,3.9156491,404.2254625,2.023250075,7.5489951,0.36584566,-3.462365,30.2631875,71.33597,1.50733655,2.0249388,17.19386275,156.11966,70.65892,212.75378,14.16433,297.44869
1,16.75,-0.9053175,5.4221252,393.43206,5.265123975,0.117055,2.04129705,404.645665,2.0994263,-6.51519675,0.313600925,-3.676335,32.1131225,71.31573,1.375855825,1.81630195,-44.57263,61.672761,37.9662825,209.77387,6.379704,295.46335
1,17.25,-0.173365,0.776225015,393.15479,5.251575,0.079806,-0.1133923,404.58875,2.1052904,-21.393703,0.2426981525,-4.2236175,34.2996675,71.35032,1.166061675,1.57992405,-88.90235975,7.2161741,0,207.13337,1.669526,293.14411
1,17.75,-0.0565925,-0.2787079,393.239155,5.157740825,0.073145,-0.5575440575,404.5702,2.114832125,-25.132092,0.21283444,-4.76434749999997,36.800825,71.3945,0.93059109,1.41092585,-94.3337735,0,0,206.65149,0.918618625,291.1374
1,18.25,0.01841645,-0.770254765,393.31416,4.890936,0.060338,-0.8729891175,404.540885,2.113133825,-28.723026,0.191990285,-4.9059575,37.240855,71.41882,0.7383573,1.2912796,-94.2866595,0,0,205.46114,1.012567,289.33756
1,18.75,0.1045585,-0.945903035,393.19968,4.861346,0.076248,-0.50974831,404.47035,2.1325813,-33.21692725,0.18777593,-5.1069425,37.1987325,71.41255,0.63520341,1.36541305,-93.52701525,0,0,205.04627,1.046711,287.90968
1,19.25,0.032637,-0.75939384,393.05405,4.8205266,0.070212,-0.9311027225,404.50981,2.1191743,-32.809434,0.19501186,-5.14458,37.3275925,71.42149,0.7141361125,1.52605525,-93.194722,0,0,204.04448,1.11332,286.66462
1,19.75,0.04415875,-0.394526435,393.25918,4.6755469,0.081919,-0.857716145,404.51112,2.087849275,-38.002332,0.2079500125,-5.392865,37.115565,71.41589,0.8069163025,1.4851269,-92.214943,0,0,202.37644,1.0716305,285.76074
1,20.25,0.064064,-0.303033295,393.14488,4.5813664,0.08142725,-0.8019955,404.499985,2.09544055,-38.8582395,0.19537821,-5.4177299999999,37.780795,71.41302,0.78488736,1.60549675,-91.95443325,0,0,203.18918,1.0536065,285.33367
1,20.75,-0.01977,-1.0048884075,393.13901,4.5731953,0.099768,-0.9463823325,404.34951,2.01936455,-42.10874,0.234392195,-5.51658,36.8545275,71.41764,0.67130375,1.60897755,-91.2526135,0,0,202.56105,1.08439725,284.77131
1,21.25,0.078429,-0.41174753,392.9332,4.598046725,0.1218175,-0.67287372,404.40699,1.9641822,-43.73788175,0.19628279,-5.4361575,36.467405,71.41194,0.62118344,1.6078262,-91.829213,0,0,202.05637,0.9868217,284.66122
