DOY2,HR2,USTAR,TA,WS,FC,H,LE,H2O,CO2,SW_IN,LW_IN,SW_OUT,RH,TS,PA
1,7.25,0.053,-7.592,0.2475,0.4955,-8.847,1.0865,4.354656081,422.745938875,-2.477916633,231.98333415,0.23908333,76.6483332475,1.2,98.9395
1,7.75,0.0615,-7.055333317,0.434,0.297,-18.2545,-0.2165,4.52008078,427.08900725,1.53591660825,230.850002525,0.6637500065,74.1091674175,1.2,98.962875
1,8.25,0.065,-6.6905,0.2555,0.644,-14.5825,3.066,4.67961259,423.8743067,11.869333155,229.3333342,4.03041657525,73.854166835,1.2,98.98925
1,8.75,0.054,-5.9325,0.24575,0.805,-13.8645,3.233,4.687198227,424.0315632,29.047500335,231.150002525,7.84249995,73.966667,1.25,99.01425
1,9.25,0.063,-5.745,0.429,0.6145,-5.18,7.81675,4.62184277325,424.429086225,49.114167085,235.733335825,14.35666667,73.31666567,1.4,99.016625
1,9.75,0.077,-5.3105,0.795,0.92325,-0.569,6.909,3.640800837,427.362506225,71.07416675,238.533335025,15.386666665,72.01333367,1.4,98.98775
1,10.25,0.072,-4.816041684,0.788,0.322,1.852,9.14775,3.9205060955,422.015835475,81.0891675825,241.166664175,15.3000000025,70.43000033,1.4,99.0055
1,10.75,0.069,-4.409416634,0.743,0.3725,4.095,11.34325,3.9209057745,420.959158675,94.4083343225,239.741672525,23.7634167,67.319997,1.4,98.96775
1,11.25,0.10175,-3.8655313,0.934,0.4075,4.24925,18.5475,4.1790600985,419.7111641,122.7749998,236.949998325,24.15833317,62.68666567,1.45,98.99075
1,11.75,0.103,-3.1750937585,1.106,0.07675,6.061,20.7,4.4729546705,418.172413975,108.166666575,244.208332525,24.6691665025,60.19999933,1.485,98.946125
1,12.25,0.0985,-2.9072395835,0.95275,0.35075,5.5055,18.914,4.27438071325,417.876173725,107.1833308,239.8416617,19.7166665,57.5683330825,1.495,98.91525
1,12.75,0.09075,-2.815593738,1.12425,-0.21475,9.412,20.336,4.44138556075,417.144001275,113.474999975,244.4833375,25.043332915,57.191667165,1.49625,98.9645
1,13.25,0.115,-2.698010421,1.0725,0.23375,4.7195,14.50825,4.28978134425,417.25061675,119.30833335,242.583335,22.3066665025,53.044999335,1.51,98.974
1,13.75,0.101,-2.80811459625,1.073,0.369,4.7,18.424,4.245257407,416.6429347,112.1333333,239.533330825,20.66666667,51.94666667,1.545,99.01825
1,14.25,0.09775,-2.62132291725,0.92975,0.195,4.282,18.473,4.32635902,416.2907865,100.441664925,240.3,20.3816669975,49.1033329175,1.41875,99.02225
1,14.75,0.085,-2.656020854,0.971,0.0055,1.82775,20.94225,4.207516191,415.57402475,78.7491661675,237.84167165,17.5616667525,50.16916683,1.415,98.996
1,15.25,0.10575,-2.73710416675,0.9415,0.3455,1.8955,16.42275,4.35095597325,416.4345562,69.91583375,237.18332915,11.2783333475,49.71750008,1.4,98.9065
1,15.75,0.087,-2.735864596,1.0075,0.214,-2.24075,14.193,3.8857759845,416.9819031,47.567498585,234.74166665,7.681166517,49.037499665,1.4,98.934125
1,16.25,0.094,-2.72642707525,1.004,0.586,-5.221,12.897,3.744788953,416.8127083,29.146667085,234.3499975,5.13400000825,51.45749942,1.4,98.93475
1,16.75,0.0825,-2.728374975,1.023,0.36,-14.872,6.327,4.383966032,416.46284975,10.91258336,236.491669975,2.212333308,55.66000025,1.4,98.882
1,17.25,0.091,-3.2544270835,0.8325,0.5855,-15.836,3.184,4.182898676,417.9354134,0.85724999425,234.608332525,0.438999995,58.14666767,1.4,98.885
1,17.75,0.06375,-3.6067812505,0.768,0.2925,-16.587,2.099,4.31696737225,417.903623525,-3.17291672475,228.808330025,0.122333335,62.681666,1.39,98.9125
1,18.25,0.068,-4.79308332925,0.70625,0.041,-19.44,-1.17625,4.1968462855,418.1849229,-3.776166692,228.374994975,0.1338333315,65.941666165,1.395,98.9605
1,18.75,0.0635,-5.605718717,0.5995,0.088,-19.0265,-1.578,3.880720263,419.8221086,-3.77058330825,229.925,0.176666667,66.68666467,1.39,98.9895
1,19.25,0.0625,-5.78711459175,0.53475,-0.0225,-22.7405,-0.756,3.920160912,422.49475915,-3.72316665825,227.675002525,0.154333333,68.083332165,1.4,98.987
1,19.75,0.0545,-6.3237499625,0.4855,-0.561,-25.692,-1.5115,4.1076400625,421.360935725,-3.52525000025,225.1583308,0.157000003,70.73833383,1.39,98.958125
1,20.25,0.061,-7.0546875255,0.504,0.3775,-30.001,1.34525,4.09026517425,419.761755975,-3.631750042,231.1583308,0.19599999,69.8308335025,1.4,98.931875
1,20.75,0.0775,-6.9910000125,0.415,-0.1335,-26.993,0.1925,4.0499866065,421.64019265,-3.49791659975,230.1749975,0.1434166655,69.863332165,1.37625,98.90775
1,21.25,0.071,-7.53967702925,0.5415,0.301,-15.554,-0.52,4.205148251,421.8015209,-3.5104166915,229.4916658,0.1614999935,70.8816655,1.38,98.90475
1,21.75,0.072,-7.52479165,0.504,0.265,-12.658,-0.476,4.097619062,423.3401476,-3.18591673325,229.76666835,0.1309166645,71.734999335,1.3775,98.883625
1,22.25,0.0675,-7.9202499995,0.3175,0.53025,-19.6575,0.6995,4.2211981155,423.0764191,-3.212416642,236.016668325,0.16924999825,73.406665835,1.38,98.84725
1,22.75,0.06,-8.282125,0.371,0.2185,-13.572,0.097,4.084807882,420.06882445,-3.1453333335,235.658332525,0.13975,75.25999933,1.3275,98.82575
1,23.25,0.059,-8.1655,0.41975,-0.044,-14.7065,-0.442,4.26511775,421.9230546,-3.21675003325,235.8749958,0.1934999925,75.61333233,1.325,98.804375
1,23.75,0.06075,-8.37893747925,0.3905,0.19175,-16.673,-0.23325,3.92930904975,420.497189175,-3.406416633,226.600002525,0.179999993,76.5641682475,1.3,98.7925
2,0.25,0.074,-4.72112495025,0.553,0.2185,-15.66125,0.87775,4.04190338925,425.188104775,-2.27308331675,262.9083333,0.092666664,69.553333335,1.3,98.76975
2,0.75,0.0605,-5.04525,0.4725,0.42,-17.3475,0.6775,4.52188317825,424.48631295,-2.9533333,253.23334,0.10333333025,69.23000067,1.3,98.809875
2,1.25,0.07675,-5.1365,0.60625,-0.353,-18.427,0.872,4.4098419135,422.457434775,-2.722000067,254.2666667,0.1552500035,69.446666835,1.3,98.86275
2,1.75,0.0665,-5.221604154,0.4855,0.628,-15.497,1.024,4.484094006,422.6152809,-2.5183333,263.4000033,0.07599999775,68.85666783,1.2975,98.8555
2,2.25,0.065,-5.2263749875,0.611,0.512,-14.951,0.06,4.592019623,425.20777965,-2.412000033,258.5333233,0.0763333325,70.421668,1.295,98.804625
2,2.75,0.075,-5.182000013,0.4675,0.608,-10.764,0.4235,4.5363405495,422.99377255,-2.9176667,254.4,0.12433332975,67.90000167,1.275,98.829125
2,3.25,0.057,-5.39774997525,0.402,0.013,-9.44825,0.308,4.58494495075,423.5637942,-3.0686667,261.4666633,0.09674999725,70.9041660825,1.2775,98.8245
2,3.75,0.0775,-5.7185000005,0.481,0.9895,-9.03575,2.915,3.9055453,421.65073225,-2.6693334,261.9666667,0.1251666665,71.750000335,1.255,98.793375
2,4.25,0.061,-5.7291145255,0.3475,0.47625,-11.921,0.6835,3.8743520375,421.6818424,-2.870666667,255.6666667,0.0776666665,73.4600015,1.25,98.803125
2,4.75,0.0535,-5.16427085425,0.478,0.498,-13.9765,1.466,3.746822668,421.6161724,-2.624,258.1666667,0.121666668,70.72666667,1.2,98.833375
2,5.25,0.053,-5.0425625255,0.337,0.934,-15.85775,-0.259,4.125418471,423.2682413,-2.716666633,251.4,0.13412499925,69.92666633,1.2,98.9005
2,5.75,0.0595,-4.90374997525,0.476,0.06675,-14.08225,0.271,4.169037409,422.9938233,-3.019000067,250.0999933,0.181666663,73.045000665,1.1775,98.9045
2,6.25,0.052,-4.719010425,0.447,0.4935,-6.267,0.3395,3.69767379725,421.618857525,-3.530000033,246.26666,0.137833329,72.82666633,1.25,98.889
2,6.75,0.05675,-4.780260417,0.567,0.1435,-14.71525,1.22925,4.3891102465,422.353204225,-2.578666636,248.18333165,0.162999993,73.42333283,1.275,98.8845
2,7.25,0.044,-4.45615625825,0.53725,0.4955,-7.908,1.0865,4.354656081,422.745938875,-0.01158333675,249.1999975,0.32333333,74.076666665,1.3,98.887
2,7.75,0.05125,-4.4456562715,0.3085,0.297,-15.37925,-0.2165,4.52008078,427.08900725,7.27816674975,248.7666658,1.91,72.063334165,1.3,98.8865
2,8.25,0.053,-4.3754166375,0.48,0.644,-5.098,3.066,4.67961259,423.8743067,22.1566665025,250.3499992,6.3498334165,71.00666567,1.3,98.8725
2,8.75,0.0795,-3.65863540775,0.64475,0.805,-0.519,3.233,4.687198227,424.0315632,35.1274992525,253.958329975,10.78733333,69.5991666675,1.2,98.9015
2,9.25,0.0835,-2.724208342,0.828,0.6145,1.4345,7.81675,4.62184277325,424.429086225,59.2191662525,256.97500415,21.620000165,65.22583367,1.1625,98.868
2,9.75,0.1065,-2.4029791755,1.037,0.5475,3.707,12.4275,4.734098221,423.74497615,72.624999915,247.4166692,19.67333367,61.98666633,1.2,98.840125
2,10.25,0.131,-1.836906225,1.011,0.159,-0.698,10.786,5.002832373,423.1097826,79.3516658325,250.25000085,30.19333267,60.40999967,1.2,98.821375
2,10.75,0.1265,-1.6518854415,1.06425,-0.029,2.998,19.373,4.900833641,422.9890471,101.7083348,253.6250017,36.80000033,56.02666717,1.2,98.794625
2,11.25,0.141,-1.236416666,1.07075,0.2215,4.465,17.1505,4.8876401775,422.502215925,121.40583305,253.875001675,34.906666,55.42000067,1.175,98.818125
2,11.75,0.13525,-0.725656254,1.11125,0.137,6.4835,24.49425,4.627124,423.018621925,147.50000275,263.00833085,31.966666835,53.0083332525,1.12,98.87125
2,12.25,0.1455,-0.678177085,1.131,-0.48275,6.48925,31.0065,4.53992427125,422.612925775,132.591669175,269.66666335,31.7908336675,53.60999933,1.185,98.885
2,12.75,0.15525,-0.362499999,1.05125,-0.0495,8.47125,29.665,4.5635815185,422.19392,147.49999665,267.783335,32.9908345,49.71666567,1.185,98.85075
2,13.25,0.134,-0.22192708325,1.052,-0.26,5.994,38.097,4.595115932,421.0061841,151.88333,270.650005,29.10416683,48.66333367,1.135,98.8075
2,13.75,0.1495,-0.2132291645,1.101,-0.06,6.34075,36.148,4.657490192,420.0671459,124.924165675,272.850002525,25.86416667,48.50833375,1.19,98.8135
2,14.25,0.145,-0.2287291655,1.1205,-0.006,6.06,32.713,4.703176979,420.3335811,115.4583363,273.73334,25.7558336675,44.86000067,1.1,98.81225
2,14.75,0.169,-0.10078125,1.063,-0.36375,3.103,30.6435,4.617616806,420.4546928,104.043334175,275.7416725,21.86166675,45.9583329975,1.17375,98.832625
2,15.25,0.144,-0.02482291875,0.975,-0.07775,2.7905,27.86625,4.83644492325,420.1001305,81.5433331675,275.858337525,17.53249967,45.141667165,1.15375,98.78075
2,15.75,0.147,-0.300093755,0.9515,0.1345,1.19825,19.29775,4.76821823525,419.6716867,58.20250008,274.758333325,11.33291673,45.735000415,1.1925,98.757625
2,16.25,0.15225,-0.42828125125,1.0605,0.3305,-0.10675,23.95925,3.917188133,419.817159975,45.620000335,274.8583267,8.4301665915,45.977500585,1.17375,98.73075
2,16.75,0.121,-0.68146874725,0.9985,0.247,-4.295,17.75775,4.605025109,420.0679756,31.9783335,273.23333,5.17333320025,47.039166835,1.16,98.764875
2,17.25,0.086,-1.0252500005,0.946,0.473,-10.9405,5.949,5.081535185,420.6169768,15.02266685,268.51666165,2.24025000575,51.444166835,1.1,98.801625
2,17.75,0.083,-1.38500000025,0.869,0.7605,-17.8055,4.203,4.2598506105,420.35996575,0.801999995,269.4500017,0.2419999955,55.72333267,1.1,98.775375
2,18.25,0.086,-1.7272083295,0.85375,0.29975,-16.5905,-0.53425,4.50083666,420.438325225,-2.9251666485,267.19999835,-0.0366666655,57.02416683,1.11,98.805125
2,18.75,0.08975,-2.108895832,0.80725,0.7075,-17.044,1.825,4.48969114275,421.593825,-3.5634999665,261.27499,-0.1159999985,62.7025003325,1.215,98.812875
2,19.25,0.078,-2.2606458295,0.87475,0.745,-16.4035,0.06825,4.5195486265,420.1302768,-3.047333367,257.3,0.047333331,65.758333165,1.2025,98.79525
2,19.75,0.0625,-2.5296250005,0.8005,0.2465,-18.95425,0.31825,4.755647114,421.44732485,-2.93624998325,257.649995025,0.13191666325,66.961666,1.2075,98.778
2,20.25,0.06725,-2.87249995425,0.8295,1.011,-16.8065,1.66475,4.6804966975,421.282736875,-2.7948333335,257.633326675,0.176666663,68.7866662525,1.15,98.789
2,20.75,0.062,-3.17946875425,0.783,0.11,-15.5975,0.386,4.135826039,420.8355272,-3.142083375,261.29999335,0.19433332425,67.209999,1.1,98.75475
2,21.25,0.07675,-3.1022708375,0.68175,0.17275,-16.109,0.576,3.802669713,421.8330432,-2.825999975,259.26666585,0.19258332575,69.403333,1.1,98.77475
2,21.75,0.07,-3.171062496,0.813,0.59675,-18.533,1.3495,4.004486528,422.4361296,-2.51041665825,257.7916658,0.1936666615,70.8641655025,1.225,98.755375
2,22.25,0.0815,-3.56725000025,0.603,0.518,-19.911,-0.081,3.975575653,421.2846128,-2.9086666,256.5333333,0.19599999,69.14666733,1.3,98.712625
2,22.75,0.077,-4.09060416675,0.58,0.085,-19.601,0.12,4.606490259,423.7231909,-2.758333267,260.03333,0.1903333285,70.48333467,1.3,98.73325
2,23.25,0.079,-4.22072915,0.58925,0.12775,-14.3565,0.38775,3.91914313425,423.989415225,-2.943000067,255.23334,0.169416667,70.0424997525,1.3,98.746125
2,23.75,0.078,-4.3226770835,0.588,0.796,-18.3025,1.27875,3.98066177125,422.86617065,-2.867666733,260.5333367,0.159,71.246664835,1.3,98.71625
3,0.25,0.06875,-3.61147917075,0.511,0.78025,-12.022,0.25375,5.4552634,423.1444551,-4.257000033,236.3,0.19599999,69.759997,3.35,98.74025
3,0.75,0.059,-3.792,0.479,0.842,-9.84325,-0.684,5.3980760785,421.201351175,-4.2346666,236.53333,0.19599999,72.149999,3.35,98.774375
3,1.25,0.058,-4.1515,0.5335,-0.349,-11.907,0.043,5.372990818,422.2818552,-3.832000033,235.9666667,0.19599999,71.714998835,3.225,98.773375
3,1.75,0.061,-4.49925,0.685,0.4405,-16.394,-0.19975,4.879064197,422.5038181,-3.802000033,232.6666733,0.200666657,71.2366665,3.225,98.794625
3,2.25,0.0575,-4.8784375165,0.548,0.1305,-8.604,0.32,4.88267685525,425.3259826,-3.952999933,235.9333333,0.23899999,72.96666767,3.14375,98.818
3,2.75,0.0585,-4.84035413775,0.63475,0.7515,-13.912,0.56825,5.214315771,424.5170843,-3.873000067,231.26666,0.20966666,74.271666335,3.12375,98.833125
3,3.25,0.065,-4.7991874915,0.6005,0.3225,-13.41025,0.947,4.909313629,423.3749177,-3.710333267,231.73333,0.23233333,76.873333,3.1,98.815125
3,3.75,0.0605,-4.5967395495,0.46275,0.91575,-13.762,0.83075,5.78682618075,423.7601578,-3.5903334,231.9666633,0.272999997,76.096668335,3.1,98.771375
3,4.25,0.05525,-3.78343751625,0.383,1.254,-12.392,2.472,5.14862293,422.9296763,-3.5003333,234.5666667,0.270333323,78.461666,3.015,98.7665
3,4.75,0.054,-3.6490104165,0.36725,0.3725,-10.918,2.02175,5.629743974,422.82992475,-3.847999967,233.6000033,0.202999997,80.26083267,3,98.752125
3,5.25,0.056,-3.45482288375,0.2935,0.5965,-12.85975,0.171,5.220405522,422.8178936,-3.5586667,234.03333,0.224666663,80.0941685825,2.98,98.76675
3,5.75,0.059,-3.58829166675,0.373,0.476,-13.418,-0.559,5.544156348,422.1504216,-3.583333333,231.83333,0.198333333,78.005001,2.91125,98.729125
3,6.25,0.053,-3.4549583215,0.42875,0.4755,-9.4335,0.838,5.14874096225,421.499820225,-2.245666667,235.33334,0.2881666625,80.561668335,2.9225,98.70925
3,6.75,0.05425,-3.05991666225,0.348,0.38725,-7.21075,-0.09975,5.24521969575,422.107023625,1.720666633,235.3000033,1.206333323,80.0083320025,2.9,98.6905
3,7.25,0.048,-2.914802046,0.50025,0.056,-6.514,-0.767,5.540049873,423.3834323,15.07033337,231.6666667,3.089,81.02666733,2.9,98.71275
3,7.75,0.068,-1.86976039,0.64,0.4885,-0.54225,4.104,5.33446587,421.7519853,40.36999933,229.7333333,7.468333233,73.4024987525,2.87625,98.758125
3,8.25,0.084,-0.70375002,0.80675,0.2285,3.5675,6.52925,5.96560548,422.10279185,77.99666633,233.4333367,11.10000007,65.55000033,2.8,98.72875
3,8.75,0.09575,0.74369792925,0.9215,-0.806,5.8585,20.41,5.69004899025,421.926980075,94.76666767,241.6333367,12.72333333,62.116667415,2.75,98.7105
3,9.25,0.101,1.291916666,0.9035,-1.145,9.8935,25.6425,5.5280368355,421.10247215,131.2666667,239.6333333,19.32666733,56.769999835,2.715,98.687375
3,9.75,0.132,1.91413542925,0.92675,-1.2725,10.267,38.31875,5.26927070525,421.791911125,145.0666667,242.6,24.2266667525,52.326668,2.7,98.669125
3,10.25,0.14175,2.21588539,0.95875,-2.20375,9.855,47.21325,5.2413012605,420.3586108,184.3000033,243.4999933,29.393332835,48.7525003325,2.69125,98.6415
3,10.75,0.1485,2.5647916625,0.9355,-2.426,11.3045,50.475,5.195692441,419.7482432,216.2999967,253.2,30.56166633,46.168333835,2.67875,98.615
3,11.25,0.146,2.70899999575,0.901,-3.1035,24.0765,54.243,5.25657654925,419.172869375,215.7666633,255.8666733,30.120000335,42.386667335,2.7,98.582875
3,11.75,0.1395,3.11104166725,0.92,-3.4685,22.08275,41.8985,5.7345871065,419.1036262,195.016669175,259.416669175,27.578333165,41.520000665,2.7,98.5765
3,12.25,0.142,3.25914586675,0.924,-2.761,29.16175,42.769,5.51730658,419.53222975,224.9916658,262.358334975,35.041667335,38.90666717,2.7,98.5905
3,12.75,0.1535,3.57958332925,0.955,-2.635,27.99,54.16925,6.132240855,418.790505175,207.391664975,263.416665825,33.6237500025,37.65083283,2.7,98.585875
3,13.25,0.155,3.19632289625,1.023,-2.386,16.981,54.101,5.805025451,418.0641013,204.6249992,267.524999175,38.8933338325,37.78333267,2.77375,98.603625
3,13.75,0.186,3.331156259,0.9405,-2.54975,27.4785,53.457,5.36682976525,417.611675325,218.933334175,264.5333325,33.783333,36.88499983,2.835,98.587875
3,14.25,0.167,3.21955209625,1.0085,-3.476,19.989,50.71375,5.36868518875,418.561238025,178.008334175,264.9416675,25.94333333,35.22583367,2.9,98.58625
3,14.75,0.165,3.34231250425,0.828,-1.805,15.75725,42.509,6.397407671,417.4816132,194.46666835,266.5166667,24.67666633,34.7474999175,2.9,98.568625
3,15.25,0.189,2.78212501675,0.931,-3.092,14.1515,50.3865,5.5050069975,417.24456145,139.10000235,261.7749958,23.18,33.6758330025,3.04625,98.58025
3,15.75,0.168,2.5041666745,0.933,-2.56,8.9115,37.8615,5.615600894,417.6059772,116.333332725,261.174996675,15.97666667,33.9999997475,3.095,98.608875
3,16.25,0.1765,2.12775001725,0.831,-0.957,3.604,34.7415,5.0559811215,417.49036905,90.841666085,261.174998325,14.09999967,34.26166642,3.17,98.59575
3,16.75,0.175,2.019895842,0.809,-1.06875,-0.367,25.92375,4.79671770175,417.665017725,79.77833367,262.7083333,11.05000007,34.74416742,3.2,98.59975
3,17.25,0.138,2.0318749955,0.81075,-0.39975,-13.3445,20.23825,4.912111422,417.607769775,57.65999942,258.358335,8.248333267,35.6350000025,3.32,98.6325
3,17.75,0.107,1.700874999,0.7785,0.2025,-16.821,11.6735,6.59106412825,417.577793175,28.5683332475,254.94166915,3.0126667,39.696667,3.35,98.674875
3,18.25,0.094,0.8257395905,0.661,0.67025,-23.9035,-0.3595,6.172568387,419.717826225,3.873666618,253.716668325,0.466666663,42.030000165,3.30125,98.702125
3,18.75,0.07425,-0.08465626275,0.7135,0.572,-33.2445,1.128,5.54691445625,420.497904725,-3.51966664975,249.058330825,-0.036666663,49.0116665,3.51,98.7055
3,19.25,0.068,-0.28649999925,0.74875,0.921,-20.871,1.943,6.107787721,422.7670635,-4.536750058,245.8833333,-0.148333333,53.9975001675,3.5,98.710625
3,19.75,0.068,-0.98025000375,0.67775,1.1,-27.38825,2.318,5.552065485,422.9491149,-4.25708336675,246.8500025,-0.05733333,56.791666415,3.5,98.718
3,20.25,0.068,-1.210854167,0.757,0.72825,-18.14325,0.77,6.0608852895,423.21071465,-4.3349167085,245.9416708,0.041833333,58.468333665,3.725,98.71
3,20.75,0.0645,-1.5563750085,0.725,0.865,-19.12675,0.9265,5.9906438955,422.1665552,-4.038333342,246.6666633,0.01675000025,60.303334,3.725,98.727
3,21.25,0.07,-1.8889375015,0.767,1.05675,-17.42925,0.691,6.24193512275,422.399616775,-4.04341664175,242.34166915,0.0717499985,62.89,3.72375,98.7525
3,21.75,0.0645,-1.99100002525,0.729,0.38325,-16.603,1.0915,6.043317464,421.7095408,-3.91133329175,240.1000017,0.05400000025,65.984999165,3.7,98.76325
3,22.25,0.072,-2.380802075,0.726,0.94825,-17.19625,0.996,5.661980752,421.9606151,-3.75158337475,238.816669175,0.088500002,64.3908345825,3.67125,98.786875
3,22.75,0.071,-2.6458125085,0.593,0.2105,-16.278,-0.4785,5.561179291,422.30501265,-3.78641666675,238.525002475,0.183166662,66.3983334175,3.5975,98.800125
3,23.25,0.0555,-2.73603125,0.5535,0.9965,-16.556,1.0945,5.8876273085,424.232486825,-3.95733331675,240.5666633,0.1919999965,68.773333,3.6,98.811125
3,23.75,0.063,-3.24115627525,0.592,0.715,-13.89375,0.70275,5.537909664,424.615352,-3.90549998325,239.9416675,0.1959999935,69.38999933,3.55,98.788375
4,0.25,0.054,1.289125,0.4785,0.342,-5.82,1.4315,5.672461729,423.3916877,-3.854500067,265.35833165,0.3969999925,78.4716674975,6.75,98.407625
4,0.75,0.058,1.3359895875,0.50775,0.63075,-8.61,1.0735,5.620713518,424.2878197,-3.63058329975,259.7666733,0.37483333025,77.92749908,6.7,98.451875
4,1.25,0.05875,1.092125,0.51,0.55425,-13.341,1.53825,5.51258571275,423.3285095,-3.387083325,259.79166585,0.32325,78.96000042,6.62375,98.446
4,1.75,0.05575,0.8300312475,0.50925,1.183,-23.519,1.488,5.545523194,424.906772,-3.1839166415,268.3416625,0.3883333275,79.6708345,6.5975,98.430875
4,2.25,0.055,1.0417291705,0.522,1.953,-12.743,0.451,5.473986694,421.6252104,-3.237749983,267.558337475,0.3914999965,78.431666,6.6,98.40225
4,2.75,0.053,0.286312499,0.549,0.1535,-10.2,0.198,5.428059613,422.649067,-3.27775000825,267.699997525,0.365333332,78.301665165,6.6,98.416875
4,3.25,0.057,0.0730104185,0.48975,0.097,-10.415,0.367,5.5134070305,423.11885865,-3.3655000165,266.733326675,0.3701666635,82.5300025,6.6,98.42875
4,3.75,0.048,0.347343753,0.54475,0.51875,-7.14375,0.52125,5.739725238,422.596349975,-3.23991667525,260.74999915,0.29524999925,84.0666664175,6.6,98.44525
4,4.25,0.053,0.6003750005,0.57025,1.291,-6.474,1.3375,5.88251511325,421.884535725,-3.2816666835,264.000005,0.373666663,86.4583321675,6.575,98.463875
4,4.75,0.057,0.6196875,0.3765,1.5675,-7.956,1.10075,5.776895072,423.1128146,-2.80616665,271.483335,0.3690000005,85.008334585,6.5425,98.454125
4,5.25,0.052,0.82853125075,0.32,1.086,-6.3615,1.184,5.81227831,423.2178545,-2.287333353,272.6666617,0.39983332675,87.2833327525,6.47875,98.489
4,5.75,0.0515,1.05735416725,0.4375,0.752,-5.0715,1.406,5.668169509,423.2399154,0.00116668,279.55000335,0.619000017,87.23333233,6.7,98.531125
4,6.25,0.0545,0.82557292325,0.3625,0.40625,-3.20875,1.011,5.614408225,426.0617576,11.24000002,279.45000335,2.0513333,87.03333267,6.69,98.52925
4,6.75,0.0525,1.622625,0.50325,-0.119,-4.85175,3.8635,5.694080839,421.9471075,35.091666665,281.749995,4.01149995,83.766668,6.6,98.489625
4,7.25,0.07325,2.84848956275,0.565,-1.29975,-1.081,8.44,6.361610124,421.95036535,48.851666665,273.88333665,6.3100000165,76.634999665,6.4,98.47825
4,7.75,0.0765,3.4686354125,0.576,-1.914,3.3775,12.559,5.738825825,421.5794518,77.23999833,278.28332835,10.2703334,70.9749985,6.4,98.458625
4,8.25,0.092,3.644374987,0.61625,-3.8645,7.69125,20.086,5.7594246995,420.7421033,114.19499935,287.36667,13.78666667,64.22999875,5.94125,98.4655
4,8.75,0.107,4.47175000025,0.548,-5.005,11.246,29.671,5.632172069,419.3624554,150.3833367,278.3,18.468333585,60.280834335,5.795,98.424
4,9.25,0.128,5.1301666585,0.58875,-6.6,19.09275,38.8535,5.227287881,418.7068042,170.491664975,287.1416683,22.385833165,56.10833417,5.75,98.450625
4,9.75,0.125,5.75812498375,0.613,-7.3935,19.8015,46.40125,5.84038262825,419.1810619,197.0500033,291.274999175,27.70666667,53.523333165,5.8,98.41
4,10.25,0.151,6.37810410875,0.65125,-8.52325,22.191,54.997,6.03943981725,418.19816715,273.716662525,291.99166835,33.6699995,50.028332835,5.8,98.423
4,10.75,0.142,6.77490625875,0.673,-7.7,28.086,53.171,6.058845493,418.8838608,268.89999915,296.325007525,36.246665835,49.356667165,5.7,98.3935
4,11.25,0.163,7.05793757125,0.60475,-8.7655,32.091,61.371,5.792060748,417.98005275,282.274994975,297.12499585,43.293333165,46.594999335,5.8,98.37
