DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1
1,0.25,420.716,3.424,416.0175,3.826,1964.889,419.216,3.305,415.7595,3.658,1961.154,420.228,3.2715,415.604,3.665,1951.929,421.105,3.478,416.969,4.072,1947.333,1.857,2.333,0.368,413.353,4.082,0.0415,-0.011,0.002,-0.093,-0.063,0.098,-6.8515,-1.932,0.471,1.39,0.845,0.32,2.482,1.907,1.481,1.289,-0.8425,87.0285,49.86,3.2635,-2.485,-0.72,-0.505,1.9,-3.82,3.5,0.32,243.75,311.55,-68.95,241.6,309.4,0.03,-0.13,0.075,0.15,0.115,-0.04,-0.05,-0.27,2.095,3.7405,6.6325,7.9185,8.7825,12.331,13.83,14.272,15.6925,2.7455,4.3905,7.1125,7.831,9.5525,11.164,13.344,13.795,15.6725,3.5555,4.783,7.9075,8.34,9.79,12.357,12.721,14.365,16.487,2.845,4.4095,6.9775,8.287,9.64,11.429,12.779,14.4435,15.7155,3.194,4.7815,7.384,9.351,9.0695,11.867,13.966,14.429,15.889,-39.429,-29.2955,-25.953
1,0.75,420.487,3.516,415.9935,3.7975,1961.091,419.224,3.3695,415.397,3.7115,1956.909,420.077,3.337,415.473,3.603,1955.7255,421.479,3.422,417.147,3.897,1950.726,1.9695,2.2615,0.4005,413.284,4.098,0.023,0.001,0.0015,0.132,-0.177,0.093,-5.223,-1.5255,0.5015,1.375,0.85,0.33,2.566,1.8545,1.1305,0.659,-1.205,87.022,51.06,3.09,-2.87,-1.01,-0.915,1.9,-3.76,3.6,0.275,242.45,310.05,-68.2,239.9,306.6,0.03,-0.13,0.08,0.15,0.105,-0.04,-0.05,-0.27,1.811,3.4885,6.3965,7.838,8.797,12.3345,13.829,14.271,15.6935,2.5475,4.2375,6.993,7.732,9.5565,11.1495,13.322,13.779,15.6705,3.268,4.529,7.7045,8.2625,9.805,12.3565,12.71,14.3665,16.4855,2.5675,4.1495,6.782,8.237,9.6485,11.43,12.7795,14.443,15.7135,2.8405,4.4695,7.1775,9.3335,9.0745,11.866,13.964,14.429,15.889,-39.554,-29.1375,-26.1685
1,1.25,420.521,3.515,415.621,3.983,1962.5,419.04,3.325,414.946,3.915,1959.826,420.156,3.291,415.483,3.7325,1954.089,420.532,3.476,417.078,4.008,1943.0205,1.943,1.5795,0.3885,413.48,4.09,0.0345,0.003,0.01,0.3645,-0.141,0.095,-7.027,-1.496,0.4695,1.345,0.87,0.3,1.9805,1.2455,0.6145,0.3815,-1.507,87.044,51.83,2.9215,-2.95,-1.155,-1.155,1.8,-3.72,3.5,0.28,242.4,308.4,-66.96,239.25,305.6,0.025,-0.12,0.08,0.145,0.105,-0.045,-0.05,-0.27,1.6105,3.282,6.183,7.7585,8.8095,12.3385,13.828,14.2845,15.6925,2.2565,3.9795,6.81,7.6405,9.5605,11.15,13.32,13.778,15.668,3.0935,4.267,7.517,8.15,9.8195,12.3565,12.695,14.369,16.484,2.2935,3.886,6.6135,8.1585,9.6595,11.4305,12.78,14.4405,15.711,2.559,4.135,6.975,9.2635,9.0805,11.865,13.963,14.4295,15.888,-40.6515,-30.7015,-27.224
1,1.75,420.477,3.5635,415.967,3.849,1964.6915,419.121,3.344,414.728,3.739,1959.792,420.091,3.3745,415.8175,3.7,1947.38,420.6075,3.51,416.366,4.028,1946.8195,1.8955,1.213,0.368,413.219,4.103,0.018,0.0055,0.0325,-0.093,-0.149,0.0965,-5.6205,-1.3155,0.4495,1.39,0.82,0.315,1.729,0.7645,0.276,0.072,-1.7765,87.04,53.06,2.831,-3.325,-1.545,-1.6,1.8,-3.675,3.6,0.28,240.15,307.1,-66.61,238.45,304.5,0.03,-0.13,0.075,0.15,0.1,-0.04,-0.04,-0.27,1.3865,3.123,5.976,7.6655,8.819,12.3425,13.827,14.2385,15.692,2.055,3.693,6.614,7.552,9.564,11.151,13.3185,13.792,15.6655,2.834,4.0455,7.294,8.032,9.8275,12.3545,12.6925,14.3685,16.482,2.0105,3.7365,6.447,8.1185,9.6655,11.4295,12.78,14.44,15.709,2.2355,3.8255,6.7625,9.247,9.0865,11.863,13.9605,14.431,15.888,-40.338,-29.379,-26.529
1,2.25,420.641,3.493,415.843,3.799,1962.8005,418.9995,3.295,415.4895,3.8135,1960.319,420.01,3.263,415.535,3.701,1956.339,420.8305,3.3805,416.5915,3.755,1947.232,1.9515,0.8105,0.3725,413.3925,3.989,0.045,-0.005,0.0495,0.059,-0.1735,0.087,-7.0875,-1.091,0.465,1.35,0.825,0.31,1.397,0.5535,0.0145,-0.2365,-2.314,87.03,53.61,2.6305,-3.5,-1.715,-1.915,1.7,-3.635,3.5,0.305,239.5,304.55,-65.785,237.4,302.65,0.03,-0.13,0.08,0.15,0.095,-0.05,-0.06,-0.27,1.1395,2.9,5.778,7.5535,8.831,12.346,13.826,14.237,15.692,1.964,3.408,6.4535,7.4645,9.567,11.151,13.317,13.7745,15.651,2.549,3.736,7.1005,7.911,9.8345,12.3535,12.7105,14.3665,16.48,1.7455,3.4535,6.264,8.08,9.672,11.4235,12.781,14.4395,15.7075,1.97,3.5765,6.5485,9.178,9.0925,11.862,13.958,14.4305,15.887,-40.334,-30.5025,-26.247
1,2.75,420.389,3.398,415.6295,3.8155,1966.114,419.0765,3.244,415.06,3.9055,1959.4005,420.1135,3.2015,415.423,3.656,1950.4315,420.98,3.385,416.904,3.791,1941,1.8235,0.482,0.397,413.514,3.932,0.0355,-0.002,0.022,-0.177,-0.181,0.0925,-6.152,-1.7815,0.478,1.245,0.81,0.28,1.455,0.189,-0.141,-0.183,-2.473,87.029,55.375,2.7,-3.8,-1.85,-2.06,1.7,-3.57,3.5,0.32,239,303.1,-66.3,237.2,301.5,0.02,-0.13,0.08,0.15,0.1,-0.04,-0.05,-0.27,0.8735,2.598,5.623,7.447,8.848,12.3505,13.825,14.1925,15.692,1.605,3.13,6.273,7.376,9.5705,11.159,13.315,13.797,15.6615,2.222,3.545,6.904,7.789,9.845,12.352,12.715,14.373,16.503,1.566,3.211,6.1,8.001,9.685,11.428,12.786,14.445,15.717,1.709,3.308,6.344,9.166,9.103,11.862,13.956,14.4305,15.887,-40.437,-30.531,-26.573
1,3.25,420.288,3.367,415.503,3.834,1962.833,419.197,3.144,414.4635,3.701,1961.482,420.532,3.15,415.532,3.424,1954.738,420.816,3.328,416.668,3.822,1943.7475,1.657,0.405,0.392,413.45,3.9755,0.034,-0.006,0.0245,0.135,-0.093,0.097,-9.053,-1.08,0.454,1.235,0.85,0.29,0.6465,-0.095,-0.532,-0.576,-3.106,87.025,55.095,2.559,-3.9,-2.16,-2.25,1.8,-3.51,3.5,0.35,238.2,302.2,-66.11,235.9,299.6,0.03,-0.13,0.08,0.15,0.1,-0.05,-0.045,-0.27,0.561,2.291,5.537,7.341,8.863,12.3545,13.824,14.234,15.6915,1.398,2.968,6.085,7.321,9.5735,11.157,13.313,13.796,15.659,1.861,3.303,6.728,7.6645,9.844,12.349,12.712,14.371,16.501,1.258,2.969,5.958,7.939,9.691,11.436,12.784,14.443,15.716,1.456,3.025,6.207,9.077,9.109,11.862,13.9535,14.43,15.8865,-41.269,-31.0035,-27.734
1,3.75,421.0745,3.381,415.624,3.7065,1960.9165,419.625,3.147,414.573,3.355,1965.5,420.4095,3.093,415.2165,3.59,1949.6525,421.227,3.372,416.901,3.739,1946.964,1.684,0.173,0.398,413.2185,4.03,0.0245,-0.006,0.011,0.25,-0.2455,0.099,-6.449,-0.429,0.469,1.205,0.795,0.3,0.51,-0.245,-0.571,-0.6685,-2.696,87.012,56.005,2.379,-4.02,-2.2,-2.34,1.6,-3.605,3.4,0.385,237.9,301.25,-64.87,235.6,298.3,0.03,-0.12,0.08,0.15,0.1,-0.05,-0.05,-0.27,0.3035,2.29,5.3275,7.2195,8.8675,12.3585,13.824,14.2325,15.6915,1.2625,2.7285,5.91,7.225,9.535,11.149,13.3115,13.789,15.657,1.7665,3.043,6.546,7.5835,9.851,12.348,12.694,14.354,16.449,1.0955,2.703,5.8035,7.807,9.6835,11.401,12.776,14.441,15.7025,1.2185,2.8265,6.0275,8.9675,9.111,11.861,13.952,14.4315,15.886,-40.195,-30.472,-27.6495
1,4.25,420.861,3.344,415.38,3.776,1964.836,418.8025,3.1155,414.929,3.775,1965.279,420.2495,3.088,415.121,3.6835,1949.6685,420.973,3.3615,416.694,3.582,1943.309,1.748,0.087,0.388,413.391,4.004,0.027,-0.0015,0.032,0.41,-0.243,0.105,-9.6875,-1.1465,0.499,1.29,0.85,0.3,0.339,-0.507,-0.885,-1.192,-3.468,86.9915,56.925,2.3665,-4.34,-2.56,-2.65,1.7,-3.41,3.5,0.34,236.9,300.6,-65.29,236.1,297.5,0.03,-0.12,0.07,0.15,0.09,-0.05,-0.04,-0.27,0.095,2.052,5.2065,7.111,8.868,12.362,13.823,14.1885,15.6925,0.9235,2.503,5.825,7.147,9.535,11.152,13.285,13.748,15.644,1.506,2.759,6.378,7.506,9.859,12.333,12.691,14.353,16.448,0.937,2.475,5.611,7.7015,9.685,11.4,12.775,14.429,15.7,1.099,2.634,5.924,8.897,9.118,11.861,13.906,14.4315,15.886,-41.553,-31.571,-27.351
1,4.75,420.873,3.477,415.55,3.82,1963.203,419.3615,3.204,414.262,3.716,1961.061,420.71,3.287,415.329,3.476,1948.644,420.987,3.381,416.165,3.8365,1948.9815,1.76,-0.402,0.344,413.0045,4.037,0.016,0.008,0.019,-0.289,0.102,0.092,-5.571,-0.756,0.467,1.21,0.805,0.31,-0.093,-0.684,-1.214,-1.523,-3.793,87.002,57.25,2.378,-4.37,-2.59,-2.79,1.7,-3.38,3.4,0.34,236.9,300.4,-63.78,235.1,297.2,0.02,-0.13,0.08,0.14,0.11,-0.05,-0.05,-0.27,-0.132,1.839,5.0585,6.999,8.871,12.366,13.822,14.2,15.693,0.888,2.332,5.645,7.04,9.537,11.153,13.282,13.749,15.642,1.174,2.487,6.218,7.3755,9.862,12.331,12.688,14.351,16.446,0.661,2.287,5.504,7.601,9.688,11.401,12.773,14.427,15.698,0.897,2.454,5.672,8.799,9.121,11.86,13.904,14.431,15.8855,-41.582,-31.214,-27.303
