DOY2,HR2,FC_1_1_1,CO2_1_1_1,H_1_1_1,LE_1_1_1,H2O_1_1_1,H2O_2_1_1,NEE_1_1_1,RH_1_1_1,RH_2_1_1,VPD_1_1_1,VPD_2_1_1,T_SONIC_1_1_1,TAU_1_1_1,USTAR_1_1_1,WS_1_1_1,PA_1_1_1,TA_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,TS_1_1_1,TS_1_1_2,TS_1_1_3,TS_1_1_4,PPFD_DIF_1_1_1
1,7.25,1.71242425,429.7581225,45.577622,7.61356299999984,6.9756219,6.05562875,2.16433159999999,100,98.1,2.21772075,2.15134935,4.79568,-0.003757705175,0.882988745,4.2326949,102.4,2.86489999999998,15.51375,51.581489626,30.44875,9.6625,323.55,324.84,0.615275,1.31875,2.3295,1.782625,32.2045
1,7.75,1.427962,431.3499,62.2264504999999,11.70966,6.9985395,6.123568,2.64461899999999,100,98,2.191316,2.2482068,4.57108152499999,-0.00362182200000001,0.89063611,4.59826365,102.4,2.59749999999999,55.45625,174.0335595,99.34,19.749,326.74,327.62,0.609649999999999,1.2455,2.337875,1.812,101.3375
1,8.25,2.17375555,431.40662,97.9796449999997,18.10253525,6.9361634,6.272115,3.430316625,100,97.66,2.33993625,2.3036612,5.3093845,-0.00592613895000001,0.912962,5.12849299999995,102.5,2.783975,96.9375,331.9029569175,177.18,34.622,327.01,328.67,0.58375,1.3256,2.3216,1.8797,167.4225
1,8.75,2.321791775,431.3633,157.7737925,18.6794309999999,6.9201556,6.3632715,3.0323111,100,97.58,2.52868425,2.36621885,5.3104555,-0.0091496671,0.9750627,4.869094625,102.5,3.17489999999999,165.6125,485.795,245.68,42.447,325.37,329.09,0.573524999999999,1.211375,2.3135,1.8605,227.4775
1,9.25,2.039378125,431.063325,171.85009,21.33455675,6.940790875,6.50496,1.6598967,100,97.855,2.713295,2.541399225,4.72783295,-0.018227929,1.00267765,4.55725225,102.569,3.52599999999999,223.1375,627.065,316.43,48.113,326.845,331.23,0.5587,1.25225,2.255625,1.84,264.89
1,9.75,2.64044225,429.9805925,204.872975,33.191678,7.07490455,6.7818445,2.024416625,100,97.2325,2.972852,2.713654,4.44159205,-0.02247434425,1.0127986,4.5560162,102.5695,4.14045,272.9125,752.25,375.46,52.298,327.81,333.48,0.539,1.1737,2.2306,1.8831,305.645
1,10.25,1.769906,428.46453,244.7253,41.336378,7.0033307,6.96469325,1.961624875,100,97.0775,3.075846,2.8230578,4.3381955,-0.0237861740000002,0.998816555,4.4858,102.54925,4.71264999999999,308.38,854.75895192,421.56,58.4175,326.8875,334.3125,0.5305,1.1389,2.20545,1.88825,377.655
1,10.75,2.187046,429.673435,266.36955,47.43728575,7.006909,7.1452705,2.34677399499998,100,96.8775,3.3927215,3.10463289999999,5.84366249999998,-0.034961892,1.0318634,4.69490975,102.537,5.27675,326.08,926.5718436075,453.7,59.93625,331.8375,335.8125,0.50625,1.19725,2.1618,1.848925,431.53
1,11.25,1.690094625,428.8112,292.59684,60.4298949999998,6.91441985,7.172442,2.1444406,100,96.8775,3.879275,3.294574575,5.22479749999998,-0.0400447672500001,1.0098452,4.501111,102.5,5.363275,353.5375,976.145932735,486.65,62.939,333.23,336.67,0.4965,1.171375,2.148,1.823,427.455
1,11.75,2.38716665,427.522375,292.77767,59.941582,7.023012175,5.826948,2.52198009999999,100,97.1325,4.174692,3.3314858,5.84153999999999,-0.03814022925,1.030619775,4.5959931,102.5,5.27494999999999,360.1875,992.72,491.46,60.3829999999999,333.33,338.66,0.486424999999999,1.176375,2.144125,1.843125,425.84
1,12.25,1.49191125,426.60445,297.1834425,63.803849,7.0859949,5.8210735,2.33877814999999,100,97.165,4.23181125,3.4833651,6.089935,-0.0410756650000001,1.0102646,4.5519,102.4,5.77625,358.39,980.818298125,490.75,59.174,328.53,340.47,0.49335,1.1568,2.0888,1.8341,425.3325
1,12.75,1.8206666,426.35135,267.5831225,72.8024369999999,7.142476,5.569965,3.02048395,100,97.3425,4.1808725,3.61130015,6.4761875,-0.046123466,1.016628975,4.6440018,102.4,6.477125,336.385,932.4475255,468.95,55.1665,331.675,342.6375,0.481675,1.1789,2.103125,1.80325,463.507499999999
1,13.25,1.39391195,426.823075,253.756035,65.9626,7.0265105,5.983792,1.5795252,100,97.52,4.1029135,3.8098582,6.67919499999999,-0.0451793425,1.01961715,4.5698504,102.347,6.5719,311.2625,860.32152172,434.965,50.731,334.0525,342.36,0.484,1.169375,2.0635,1.7257,392.7875
1,13.75,1.2484847,426.43418,206.0154375,61.95518,7.125135175,6.154536,1.8425639,100,97.2,4.141278,3.8959425,7.1977875,-0.0503779509999999,1.0064856,4.7554432,102.3475,6.63975,254,757.70483664,379.045,45.124,330.67,342.815,0.474374999999999,1.182425,2.0977,1.65315,331.6375
1,14.25,1.1808099,426.0830025,179.38644,62.6357885,7.08740695,6.425551,1.7476356,100,97.31,3.803136,3.990344375,7.33239,-0.0390432025,1.017336975,4.564612625,102.455,6.60105,202.3875,631.8190901,318.6125,37.392,332.235,344.1075,0.47925,1.2156,2.1063,1.666375,280.015
1,14.75,1.4371575,427.45844,145.295225,47.448597,7.025303325,6.560231,1.582703,100,97.055,3.724288,4.1549283,7.66465,-0.0366343695,0.998412,4.7057397,102.4,6.7,141.87,490.39741156,250.8025,30.36775,328.9275,343.305,0.495575,1.3464,2.11965,1.6498,212.345
1,15.25,1.3714622,427.88593,120.59795,34.712635,7.0263654,7.238266,1.95283945,100,97.5,3.708804,3.9134819,7.9977675,-0.020596384,0.97337131,4.381359,102.4,6.310025,84.2099999999998,346.280738825,175.68,24.869,327.33,342.315,0.493,1.34335,2.143875,1.6935,146.2825
1,15.75,0.937471805,428.30602,102.951965,32.3703995,7.20582075,7.358867,1.438316325,100,97.6775,3.68762025,3.7092118,7.71672249999997,-0.013987876,0.9518635,4.33609465,102.4,6.1732,26.089,188.99407916,100.2375,19.073,326.805,340.91,0.500675,1.2798,2.1577,1.77325,90.2599999999999
1,16.25,1.039944775,428.45925,88.5649780000002,16.375186,7.00716935,7.569118,1.472425825,100,97.7775,3.543476,3.3935362,6.29688,-0.00474629784999999,0.97296058,4.818744975,102.4,5.89434999999999,5.86399999999996,58.064965551,30.3155,9.232,326.76,337.615,0.51425,1.26185,2.177125,1.759875,36.2135
1,16.75,1.544617675,428.697225,72.7136389999997,18.8110099999999,7.1819379,7.651963,2.1720028,99.525,98.1775,3.523675,3.17667755,7.0196,-0.0046572338,0.959029725,4.658749925,102.481,5.565,4.47569999999997,6.41659999999999,0.8363,2.67255,328.33,334.71,0.5422,1.4376,2.213275,1.738625,1.66194999999999
1,17.25,1.25640735,428.9059675,49.086745,22.69275575,7.0934819,6.660937,2.2518996,100,98.1775,3.4392665,3.088595175,7.45234499999998,-0.004971757,0.946833915,4.4515398,102.48125,5.17875,4.2637,0.007,0.2865,2.929,329.04,333.55,0.557925,1.391425,2.2378,1.68065,0.47165
1,17.75,1.112690875,429.129925,29.2707739999998,16.037503,7.085084,6.544688,3.29332614999999,100,98.0325,3.4117825,2.92740665,7.31042,-0.0043757202,0.94191002,4.470051925,102.4,5.1558,4.65909999999999,0.00309999999999991,0.217800000000001,2.7709,327.53,331.355,0.574,1.3528,2.246,1.66675,0.470875
1,18.25,1.385770375,429.05337,25.54075775,18.8768925,7.22188149999999,7.956209,3.08929499999999,100,97.72,3.413114,2.80469327499999,7.19428499999999,-0.004352602125,1.005178625,4.632252,102.4,4.668875,4.32689999999999,0.000549999999999954,0.17505,2.753,328.9,332.235,0.581025,1.329375,2.26465,1.67045,0.47855
1,18.75,1.54023955,429.644275,16.7381465000001,11.781182,7.387731,6.17892925,2.8717238,100,97.6875,3.30536,2.984002625,7.394005,-0.0037284753,0.935717947499999,4.49348475,102.40875,4.66585,4.4853,0.00454999999999995,0.25815,2.6866,329.405,329.205,0.58725,1.3664,2.299125,1.62275,0.4811
1,19.25,1.8051906,431.824185,19.52467525,18.0769694999999,7.578202375,6.10678125,2.0372218,100,97.5325,3.27463375,2.963914075,7.43908500000001,-0.004402046,0.9811694375,4.685143925,102.446,4.625125,4.0855,0.007,0.15145,2.53925,328.13,331.18,0.599,1.358575,2.2877,1.67015,0.471
1,19.75,1.4857836,430.2511125,15.4051575,14.52683075,7.5612656,6.023353,2.2503355,100,97.1775,3.0946005,2.72924465,6.46711749999999,-0.003949059375,0.96228174,4.69021275,102.477,4.2529,4.64069999999999,0.002,0.2294,2.4196,328.705,332.9,0.60725,1.34455,2.323375,1.665625,0.476975
1,20.25,1.42395685,430.24685,12.0770967499999,16.4556615,7.561141825,5.955135,1.994543575,100,96.9775,3.0032945,2.67698065,6.97895249999998,-0.00389201620000001,0.9795957,4.877528,102.5,4.290275,5.1029,0.002,0.2672,2.3586,328.15,331.465,0.612825,1.383875,2.3453,1.7007,0.474
1,20.75,2.19700975,431.222205,14.114919,20.3390989999999,7.638353725,6.868945,2.3078373,100,97.21,2.93569375,2.720353,6.39875,-0.00410085025,0.9582653675,4.9657784,102.5,4.338,4.6632,0.00154999999999995,0.14505,2.3791,326.215,329.845,0.60645,1.29235,2.33685,1.701,0.4741
1,21.25,1.6908825,431.625395,7.882965,11.6114679999999,7.663914,6.779278,2.1177777,100,97.0775,2.70264175,2.672396,6.27114,-0.00381213790000001,0.989448625,4.743311225,102.5,4.22797499999999,4.6606,0.00109999999999991,0.1267,2.3607,327.115,329.45,0.60925,1.3607,2.3478,1.71375,0.47855
1,21.75,1.57201115,431.8171375,7.76139789999999,14.5238945,7.42895375,6.7053345,1.902812,100,97.265,2.651965,2.55273085,6.04154999999999,-0.0039124105,0.934948065,4.7285283,102.49625,3.7937,4.96529999999999,0.00454999999999995,0.1526,2.49665,324.865,328.515,0.6043,1.3681,2.3548,1.718,0.478325
1,22.25,1.400799,432.50746,10.4261345,10.934923175,7.3542087,6.611953,1.399375,100,96.94,2.781198,2.504479,5.6045875,-0.003166749525,0.93113125,4.622672925,102.49625,3.91129999999999,4.909,0.002,0.250400000000001,2.5009,327.36,328.125,0.617,1.3643,2.346075,1.729725,0.48265
1,22.75,1.515905725,432.1231575,23.62965,10.724228,7.138366,6.511295,1.780791675,100,97.06,2.877224,2.4142722,5.49275,-0.00346302,0.9695016,4.7935365,102.47625,4.18949999999999,5.4597,0,0.216450000000001,2.53585,327.31,329.435,0.611174999999999,1.375125,2.343425,1.754475,0.483325
1,23.25,1.6327379,432.5673875,25.2567345,13.8224625,7.218668,6.53107625,2.3365838,100,96.64,2.583168,2.430315,4.9403125,-0.00291744025,0.92350424,4.6585675,102.45,4.10099999999999,5.05489999999999,0.004,0.0974000000000001,2.5511,327.015,329.805,0.617225,1.3025,2.362125,1.794375,0.4781
1,23.75,1.6982097,432.9043575,18.747564,16.7993394999999,7.182875175,6.428904,2.122735425,99.316658,97.06,2.453788,2.5818755,4.8999725,-0.003760327125,0.9646523525,5.071462625,102.45,3.63679999999999,5.23409999999999,0.00454999999999995,0.233,2.4866,324.71,329.81,0.614475,1.2903,2.3173,1.7762,0.477875
2,0.25,1.293172375,433.16118,21.274332,16.8810825,7.92440725,9.3215915,1.6951349,100,98.3,2.848289,2.714475975,6.0714125,-0.00323857125,0.9042511925,4.3756327,102.4525,3.9082,2.94835000000001,0.006,0.2824,3.0169,328.4125,331.395,0.49475,1.0679,1.91485,1.89755,0.48355
2,0.75,1.7359128,435.65463,22.98735,21.05354125,7.665797325,8.31533125,2.5641076,100,98.165,2.7931465,2.7741,6.25703999999999,-0.0034460024,0.953838720000001,4.49877285,102.4925,3.73959999999999,2.7564,0.00789999999999998,0.32415,3.13335,327.875,331.325,0.496,0.9903,1.95245,1.8559,0.48055
2,1.25,1.8505821,435.995585,13.341174,28.8025437499999,7.32485384999999,8.040159,2.51209085,100,98.1875,2.65414125,2.747286,6.61446,-0.00397025,0.88651155,4.2213972,102.5,3.436875,3.38325,0.002,0.4205,2.932375,326.275,329.6875,0.4925,1.00705,1.935625,1.765125,0.477775
2,1.75,2.3327144,436.745745,20.1635649999999,36.7723875,7.43716805,7.97169625,2.5370697,100,98.2775,2.496359,2.598414475,6.45013999999999,-0.0027547604,0.868911455,4.30784405,102.5,3.4094,3.80835,0.00969999999999993,0.287900000000001,3.0936,326.94,330.51,0.485399999999999,0.99625,1.915375,1.74205,0.476775
2,2.25,1.9536946,436.4377375,23.8431845000001,35.80012275,7.3321625,8.1758475,3.03463540000001,100,98.655,2.67020225,2.47659275,6.0811275,-0.00233283135,0.963439039999999,4.4705416,102.5,3.77544999999999,3.874,0.002,0.259000000000001,2.84905,329.175,330.3,0.480999999999998,1.00625,1.88965,1.74975,0.481775
2,2.75,1.803768375,436.527135,33.356436,16.6526885,7.46878525,8.30014125,2.4313427,100,98.6775,2.894701,2.4469441,6.1669325,-0.0030939442,0.89288415,4.2573372,102.5,3.46935000000001,5.38735000000001,0.00589999999999998,0.3354,2.7588,327.485,331.195,0.480775000000001,1.0207,1.8342,1.7836,0.482325
2,3.25,1.8354915,437.410105,34.140671,23.75521,7.318964,8.52279,2.74275715,100,98.665,2.938317,2.4587865,5.74093499999999,-0.002933303075,0.93603965,4.7865297,102.5,3.5422,4.957625,0.007,0.253625,3.224,326.225,331.9125,0.474399999999998,1.0563,1.8954,1.8078,0.478775
2,3.75,1.86620325,434.8789025,31.0730849999999,20.551186,7.30376795,8.981685,2.414901125,100,98.665,3.190118,2.36458115,5.85959499999999,-0.00256215770000001,0.9322317175,4.34071755,102.5,3.58089999999999,4.166625,0.00492499999999995,0.427125,2.8345,325.8375,329.125,0.4655,1.00055,1.938325,1.82029999999999,0.48555
2,4.25,2.02794835,433.57192,36.31831625,24.93785375,7.377439,9.0428325,2.1653638,100,98.32,3.11799875,2.23015705,5.86456,-0.003944817375,0.8968687,4.429161525,102.5,3.397,4.222875,0.005,0.24625,3.029,325.68,327.5125,0.4734,1.0558,1.8993,1.7882,0.47755
2,4.75,2.05796055,434.8544325,34.9754562499996,27.50245,7.27888835,9.24722375,2.2882077,100,98.0325,3.12185125,2.35855875,5.7453225,-0.003226095625,0.91507393,4.363692,102.59325,3.4005,4.989,0.006,0.541625,2.865875,326.67,325.6625,0.487325,1.004975,1.884175,1.748175,0.47955
2,5.25,1.616812425,436.5817925,35.5715834999998,17.017258,7.1303933,9.42295,3.01681475,100,97.855,2.3996305,2.2812368,5.5568375,-0.00284578075,0.9563659625,4.56557,102.6,3.35519999999996,5.675,0.007,0.719375,3.0285,324.92,325.4,0.497399999999999,0.94385,1.9026,1.803825,0.476325
2,5.75,1.6588885,436.5504975,23.232813,20.823586,7.4102275,9.616185,2.1217285,100,97.955,3.071509,2.34651,5.2698,-0.00319514225,0.92811777,4.4094297,102.6,3.268,7.208125,0.0872499999999995,0.658125,3.076875,325.425,326.5875,0.500499999999999,0.9817,1.886225,1.873025,0.48365
2,6.25,2.0164604,437.17614,41.5265675,18.3887025,7.1381932,9.65828625,2.398026475,100,97.7775,2.940651,2.2467432,5.031755,-0.002667067375,0.9414047025,4.363574675,102.6,3.016375,9.065,14.9925,6.358375,3.568,326.925,325.725,0.502125,0.90675,1.894,1.77385,6.393
2,6.75,2.6172917,436.86172,30.89287525,13.517395,6.980806325,9.7110685,2.938477,100,97.8775,2.73698675,2.183094,4.7701,-0.003246681275,0.935800375,4.325286225,102.63875,3.21714999999998,18.66625,103.3960448,58.614,13.605,324.4375,326.825,0.4869,0.922775,1.8895,1.82755,67.8684999999999
2,7.25,1.918773325,435.766395,56.4503654999996,22.76893,7.0341616,9.815738,2.3858742,100,98.2325,2.88262275,2.3738463,6.48795999999998,-0.00471253445000001,0.87206729,4.008280875,102.647975,3.2095,68.74,261.9,139.3125,25.50625,325.475,326.2875,0.44225,0.962899999999999,1.8852,1.7763,158.4475
2,7.75,1.83650885,435.075565,84.414735,22.99248375,7.151071375,9.8783505,4.407502,100,98.1775,2.88786625,2.55531995,4.96502749999999,-0.00958330802499999,0.933387975,4.4181083,102.689295,3.471,130.6125,449.6500641275,237.55,35.19,324.85,329.1625,0.445799999999999,0.9807,1.9012,1.7829,260.667499999999
2,8.25,2.3425604,432.70603,150.53079,32.90958,7.1796455,9.8325325,2.8791525,100,97.9,2.94474,2.77933875,6.914225,-0.012978391,1.0052755,4.68271765,102.6893475,3.858175,208.6875,624.5,324.1,46.3609999999999,325.8625,330.75,0.4247,0.9704,1.8627,1.8645,295.495
2,8.75,2.22685665,433.64574,205.3219525,41.374315,7.16582455,9.82408,2.70548285,100,97.9775,2.9925325,2.9180428,6.97690499999998,-0.0169989375,0.994613125,4.722980775,102.66112,4.4095,283.44,811,403.18,49.968,326.99,333.48,0.414725,0.909399999999998,1.80535,1.8113,387.54
2,9.25,3.0837246,432.58776,271.695175,56.63823625,7.2669093,9.72872375,2.64842285,100,97.855,3.09596875,3.207150075,8.04313999999999,-0.0315048320000001,0.96789265,4.383004125,102.65256,5.145,347.8375,970.43991231,479.46,58.699,326.04,336.825,0.37245,0.844999999999999,1.7774,1.8298,446.2375
2,9.75,2.78638155,432.83484,318.4289425,68.8805322500001,7.324966,9.77722375,1.98695575,100,97.7775,3.28136,3.62906229999999,8.86806,-0.0531761915,1.0037152,4.427437125,102.644,5.6594,405.15,1100.995,541.86,63.298,326.9475,341.7875,0.320849999999999,0.8865,1.762125,1.80125,519.49
2,10.25,2.5340692,432.44806,360.96468,77.214215,7.3934087,9.75340875,1.6009058,100,97.5775,3.4710975,3.92203782499999,8.92518,-0.0529876995,1.00747575,4.439015175,102.6,6.5795,454.11,1211.0975,595.1675,67.93025,329.47,346.57,0.292025,0.89515,1.73285,1.75337499999999,533.8575
2,10.75,2.201779125,429.3864,419.41871,84.45664875,7.5357503,9.795805,1.81808005,100,97.22,4.652005,4.436808275,9.28399999999999,-0.0595218040000002,1.024166875,4.512108,102.596,6.769,485.36,1286.917431,628.52,70.12625,330.055,348.85,0.268,0.959049999999998,1.7342,1.668875,586.5475
2,11.25,2.45690365,427.2790125,428.23002,84.390688,7.5917568,9.93056,1.9489288,100,97.32,5.36581625,4.72793167499999,8.88065000000001,-0.0718898595000001,1.0377036,4.510586125,102.58702,7.35000000000001,498.18,1351.545,653.4675,73.228,329.965,352.47,0.228875,0.909399999999999,1.6955,1.5965,575.55
2,11.75,1.9776073,426.693875,400.387585,102.308706,7.9747096,10.04508,2.27079315,100,97.365,5.674195,5.17663189999999,9.908,-0.05591461,1.030532,4.484659,102.5,7.91,511.46,1372.6157,672.125,70.332,330.955,356.2,0.2078,0.891,1.71375,1.587,618.455
2,12.25,2.1930438,425.487,434.78678,101.2368,8.016551875,10.13774125,1.75804302,100,97.455,6.051458,5.63526984999999,10.041975,-0.05882317625,1.0508832,4.600643,102.4675,8.19699999999999,503.5,1357.815,662.1025,69.30825,333.065,357.59,0.19655,0.91725,1.68875,1.601,554.6625
2,12.75,1.501945125,424.83,408.420625,102.038339,8.0844444,10.0864975,1.8159753,100,97.155,6.036242,5.72432,10.945715,-0.0703267410000002,1.059138075,4.63026385,102.45775,8.58224999999999,481.585,1299.6689746,637.62,63.928,334.2225,357.8925,0.190925,0.994724999999999,1.678,1.611075,542.1225
2,13.25,1.523930025,425.021,367.12428,104.280111,8.1010705,10.2015675,1.6736464,100,96.41,6.505649,5.8362589,11.064785,-0.0741354725,1.0506435,4.657057475,102.4,8.61349999999999,445.8575,1232.82,599.45,60.4775,332.95,356.9425,0.1864,0.977999999999999,1.7034,1.463375,513.0575
2,13.75,1.465598,426.5478475,338.4944425,93.498194,8.055496,10.1673615,1.56804785,100,95.5325,6.925946,5.97565377499999,11.434775,-0.0436055000000001,1.0403285,4.6175362,102.394,8.96425,401.825,1123.07964835,548.21,53.672,333.52,359.385,0.18275,0.92345,1.746325,1.45894999999999,484.955
2,14.25,1.15219075,426.7444375,296.704385,86.3080484999999,8.0049033,10.1538185,1.2672252,100,95.6875,7.299231,6.25961095,11.4419175,-0.0605267535,1.0368644,4.714108,102.38375,9.32575,347.4325,995.4275,488.57,49.5665,333.9025,359.365,0.1869,0.97425,1.71175,1.42775,433.79
2,14.75,1.22909345,425.364515,238.415075,83.1616315,7.9247456,10.1096455,1.837441525,100,95.855,7.3436825,6.2914397,11.65544,-0.0614448970000003,1.01904375,4.6776181,102.356,9.183,274.8475,837.25,413.85,42.9685,332.7075,357.5875,0.19685,1.065175,1.71975,1.427275,371.68
2,15.25,1.0877081,425.669565,216.759175,68.4763639999999,7.6130313,10.042076,1.7005056,100,95.955,7.1121505,5.97653435,11.1016425,-0.0512089330000001,1.0376919,4.64451575,102.36,9.04249999999999,195.8325,659.714414225,331.865,36.38325,327.055,357.3625,0.2257,0.9664,1.7278,1.4526,289.0575
2,15.75,0.985612875,425.9557675,164.754145,54.038748,7.696088225,10.0159875,1.2574839,100,96.2,6.5603075,5.7326036,10.7044375,-0.0358022940000001,1.024152925,4.490613625,102.35,8.55,117.61,469.7125,238.37,30.22025,331.775,354.9275,0.2489,0.918975,1.774375,1.467575,198.74
2,16.25,1.39907045,425.827575,119.6033,55.065225,7.7248689,10.147425,2.608987,100,96.1775,5.4948575,5.33089625,10.85144,-0.019720187,1.0147548,4.6111896,102.394,8.235,44.9539999999999,270.64,148.185,24.184,331.2625,352.98,0.301225,0.9445,1.784,1.48775,128.9475
2,16.75,1.563675125,425.9092125,140.111995,30.9795835,7.6295329,10.2619295,3.28869092499999,100,96.0775,4.811372,4.691556825,10.006475,-0.006599155,0.9930804,4.5582442,102.3892975,8.07200000000001,10.2395,105.6679133,61.03075,14.96575,327.185,352.3775,0.331175,1.00325,1.81685,1.5145,64.70525
2,17.25,1.150735,426.64986,93.7461595,25.620733,7.80886825,10.456277,3.997112125,100,96.1775,4.36998525,4.335976575,10.12409,-0.00522416430000001,1.0098198,4.561580975,102.39475,7.4326,3.46529999999999,19.642768914,6.943525,3.6874,329.865,348.2325,0.3381,1.0226,1.7994,1.49365,10.28775
2,17.75,1.5677571,427.50134,49.938259,21.873798,7.612533525,10.42856275,4.405445625,100,96.255,4.132514,4.119003875,10.058305,-0.005003490725,0.9764880825,4.3928454,102.4,6.27965,2.46404999999999,0.199549999999999,0.21835,3.276575,329.5125,341.485,0.36615,0.998775,1.828975,1.5177,0.485325
2,18.25,1.542795,428.34309,49.67663,17.665855,7.6633176,10.4779,3.64801044999999,100,96.455,3.815024,3.7849775,9.81819999999999,-0.004606523375,1.00699365,4.75881885,102.40775,5.76660000000001,2.58125,0,0.21555,2.97955,327.5625,343.6925,0.3723,1.0667,1.8283,1.60435,0.4902
