DOY2,HR2,USTAR,NEE,FC,SC,H,SH,LE,SLE,CO2,H2O,TA,G,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,NETRAD,RH,VPD,WS,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PA,T_CANOPY,TS
1,5.25,0.2211675265,0.3365895,0.32688475,0.027673,0.31474025,0.15693575,4.30736675,0.066376,397.01685175,4.288472,-4.80605,-1.8672915,-0.8632145,-0.92443505,-0.4499154,-0.23542495,-5.16088,92.22575,0.55514552325,3.874,0,0.1210375,274.935,288.8,0,99.02275,-6.1458,-1.2715
1,5.75,0.22419925,0.30845225,0.25743575,0.0363797385,0.114829,0.18965975,4.099715,0.065287,396.75993125,4.398589,-4.8209795,-1.93192329975,-0.9109416,-0.9641421,-0.4776389,-0.2470533,-5.217,92.6125,0.5156857835,3.858,0,0.12162,274.97,288.355,0,99.03003,-6.0157,-1.270466667
1,6.25,0.22681575,0.241673,0.22401425,0.042618777,0.631288,0.19600025,4.598345,0.064911,396.7081006,4.162311,-4.7688310365,-1.863418532,-0.8139127,-1.0262405,-0.4922814,-0.244002,-5.45,92.437,0.54639329175,3.91275,0,0.1373423,275.4525,288.345,0.019,99.02814,-6.0304,-1.269766667
1,6.75,0.225289,0.34686225,0.287719,0.0517325,0.47427725,0.1236005,4.413207,0.0535485,396.62321325,4.538744,-4.88806373,-1.781251781,-0.924708,-1.0508815,-0.5107351,-0.268517775,-5.668958436,92.9305,0.54228544175,3.89038,0,0.12808,274.965775,287.800775,0,99.05334,-6.2045,-1.268733333
1,7.25,0.220425,0.287929,0.2341503195,0.045476433,0.45667825,0.116889,4.440861,0.04389375,396.77805635,4.14908725,-5.1502,-1.9578484415,-0.880659,-1.063727,-0.5174184,-0.28476015,-5.34265469,92.816,0.519380572,3.848375,0.120135,0.2954425,271.6425,287.5825,0.4628225,99.07392,-5.9642,-1.269766667
1,7.75,0.231917,0.3556855,0.340924,0.036133755,0.2763745,0.21460125,4.522172,0.07048125,398.278141,4.20607125,-5.140025,-1.7940217335,-0.8927592,-1.0733045,-0.526472,-0.29698125,-4.5151,92.7845,0.518220011,4.067894,7.345347,5.64765325,273.415,288.1125,15.3365,99.06184,-5.9308,-1.295222222
1,8.25,0.23132075,0.337458,0.31787525,0.0437715,0.799627,0.3543495,5.172585,0.1299885,398.0568719,4.619734,-5.1242235,-1.451042575,-0.8636221,-1.0921315,-0.5399523,-0.308843825,0.1147,92.613,0.536834369,4.028,46.228,33.0295675,274.1275,288.055,88.7633431375,99.098,-5.7026,-1.3273
1,8.75,0.2353345,0.32862,0.30890016275,0.031677448,3.30311375,0.67692775,6.502689,0.176518,398.340363,4.74838725,-4.913925,-0.64359322075,-0.8452656,-1.040981,-0.5505567,-0.12989865,11.72609313,91.47875,0.569511965,4.139374861,112.435,78.595,276.205,289.4575,200.8075,99.067,-5.563,-1.369233333
1,9.25,0.253756,0.2621775,0.25878725,0.025624751,6.419698,0.7968355,8.192898,0.1682755,398.86794725,4.692064,-4.7103185,0.855345049,-0.7106785,-0.9813762,-0.5100799,-0.142801925,27.04223588,90.93,0.626649687,4.193374141,182.42395,127.245,277.955,291.68715035,343.070998775,99.058,-5.215891354,-1.365056667
1,9.75,0.263595,0.276682,0.309424,0.020347,10.920606,0.811978,10.28425875,0.1579505,398.744181,4.734974,-4.1307,3.1790128385,-0.5834255,-0.98324235,-0.5445048,-0.117550475,45.425,89.0575,0.684044415,4.348126467,252.94,176.09925,277.978075,294.648225,483.6709815,99.0785,-4.7278,-1.371
1,10.25,0.27456525,0.2718005,0.275247,0.01905968025,15.653846,0.91268175,13.608041,0.1866565,398.6413585,4.616769,-3.663885,4.5262600245,-0.6365175,-1.0350145,-0.540702,-0.1158543425,62.6325,86.9687925,0.7735271495,4.461375,325.23185,218.9575,279.09,297.735525,612.989516975,99.057265,-4.1378,-1.3758
1,10.75,0.274295,0.222692,0.2276068645,0.017392169,17.37841375,0.871312,17.001374,0.16657925,398.009624,4.7002715,-3.366797549,4.91928991325,-0.5987657,-1.0237715,-0.4868661,-0.14128395,75.76257822,86.3225,0.87574747,4.67520625,369.605,254.4525,279.448825,300.0953,715.25,99.05513,-3.5466,-1.375477778
1,11.25,0.282,0.274693,0.266165,0.01703929175,22.923727,0.7916845,19.38950025,0.18056025,398.713983,4.69069975,-3.1134,5.20080133325,-0.5501893,-1.031721,-0.4691112,-0.1323847,85.33,85.77675,0.9519829675,4.67343998275,405.686,283.534135175,279.355,302.48735,804.885,99.074635,-3.0502,-1.379866667
1,11.75,0.2800445,0.21763825,0.236330617,0.01268975,21.213084,0.85911025,19.910964,0.16964675,399.827118,4.81222,-2.754625,5.86856375975,-0.5700797,-1.02883875,-0.4759265,-0.1030951875,86.73425,85.076,1.0138055905,4.58039075,429.51,300.6197975,280.585,304.9,840.04,99.0245,-2.6358,-1.3424
1,12.25,0.278528,0.23337875,0.262288,0.012387,23.563994,0.730493,20.697613,0.17061925,398.443473,4.7627135,-2.45215,7.080339333,-0.548288575,-1.001786075,-0.465093,-0.178095875,78.3357313425,83.849,1.08994177475,4.61328125,439.12,307.635631425,279.188675,306.2225,838.2751614,99.0023225,-2.308572,-1.314311304
1,12.75,0.279573,0.21420925,0.215265,0.012760013,24.263677,0.60351075,21.37807825,0.171457,397.3940005,4.81511225,-2.1367,6.1820062595,-0.501438325,-0.9828833,-0.449061225,-0.18726055,81.19025,82.708,1.1449488545,4.62515625,429.511,304.2925,280.91,307.45,841.0066417,98.97511,-2.362575,-1.293408333
1,13.25,0.28525825,0.227678,0.224351,0.01642275,19.878842,0.5751535,22.2786255,0.15495325,397.5885625,4.948703,-1.6575,6.42294369975,-0.53577015,-1.005596,-0.46215475,-0.236833375,74.12905882,81.893,1.191517081,4.6740259555,405.32,289.6994,281.245,307.635,796.74,98.972115,-2.213385275,-1.26094566675
1,13.75,0.2908895,0.2150845,0.2270884305,0.0085875,16.59230975,0.459279,20.598812,0.1349395,397.511243,4.8000845,-1.541895,5.617988039,-0.5244064,-0.942777,-0.4445165,-0.2127196,58.3195,82.519,1.2133809475,4.70397775,364.66,265.53005,282.25,307.05,711.070978,98.93864,-2.3767815195,-1.222325
1,14.25,0.281547,0.21773675,0.20541625,0.010205,13.505066,0.46273575,19.117907,0.1242375,397.63680125,5.0089535,-1.6198,4.2314896,-0.51282095,-0.9221415,-0.47357835,-0.20196625,44.168065825,82.145,1.277014731,4.7543125,323.509,239.28,280.79,307.17,617.5590483,98.91032,-2.1906052915,-1.210740833
1,14.75,0.28087195775,0.213091,0.230046,0.011351,10.564963,0.2754995,18.546459,0.0951965,397.430991,4.971618,-1.576433,3.649343239,-0.4897015,-0.9743533,-0.4939182,-0.247977125,29.666,82.271,1.277413805,4.65609027775,261.206,197.035,280.015,306.43,506.46,98.93275,-2.41825,-1.2045316665
1,15.25,0.276810948,0.2571745,0.26071941675,0.0160493865,7.271374,0.158456,15.753,0.0844785,396.90300775,5.01402725,-1.511,3.617058663,-0.46428205,-0.953323333,-0.46678325,-0.2994992,16.7735,82.439,1.2837704725,4.53062100025,194.31,150.15206175,278.71,304.045,383.736649,98.9175,-2.6664365,-1.16025475725
1,15.75,0.267247,0.2522865,0.250058187,0.0166644735,2.6795665,0.097736,13.986254,0.053141,397.56442025,5.021764,-1.57949,1.5584004,-0.47601695,-0.9309061,-0.44578715,-0.28505255,4.715,82.596,1.266,4.476826389,127.27,102.16475,278.03,301.265,248.98,98.8890875,-2.7814525635,-1.153890833
1,16.25,0.25625075,0.34326525,0.3192585,0.0228355995,-0.05472325,0.0115535,10.4691485,0.0406595,397.4609477,5.0894425,-1.845,0.415106716,-0.4606195,-0.8982707,-0.42875345,-0.2596518,-2.449,84.522,1.154738711,4.49135445275,60.409,50.165,275.865,300.765,125.08,98.9084375,-2.909821915,-1.1573433335
1,16.75,0.25463425,0.28411275,0.2609315,0.032446,-1.6829185,0.014786,7.35425925,0.0412615,397.35042825,5.01273125,-2.1488,-0.542,-0.4619992,-0.8736444,-0.4411842,-0.228386,-7.16055,85.471,1.0407313905,4.3702697465,18.577,14.9466,276.2562,299.595,40.397,98.8989775,-3.2327306385,-1.16332249975
1,17.25,0.2481505,0.296672,0.28064,0.03473943275,-1.743623,-0.039783,5.808396,0.02738475,397.421324,5.08661825,-2.5261,-0.808,-0.48384275,-0.834354,-0.44221585,-0.222555825,-8.32832,86.28,0.951,4.2615935,1.6945,1.4378,278.385,298.2,4.3271,98.87686,-3.65930865,-1.165286167
1,17.75,0.24004775,0.321883,0.307313409,0.0402832745,-1.4172355,0.028423,5.0180965,0.04949375,397.699127,5.09923,-2.4178,-1.29735485,-0.49627515,-0.8309101,-0.4279291,-0.1868158,-8.533560237,87.022,0.864293343,4.03510325,0,0.084975,276.98,297.915,0.0632943275,98.85982,-3.9525514415,-1.1477297225
1,18.25,0.231741,0.27293475,0.2577833285,0.03633875,-1.161892,0.064947,4.65487925,0.047968,397.6984725,5.244006,-2.5522,-0.912813022,-0.5121816,-0.8237459,-0.4371545,-0.162087425,-8.333053,88.08,0.8119120085,4.0036875,0,0.08502304,276.805,297.425,0.014,98.928,-4.181559756,-1.1474519445
1,18.75,0.233459731,0.2754995,0.270615969,0.024629,-1.272838,0.0440555,4.35690175,0.0514655,397.33898975,5.10234075,-2.5881,-1.01,-0.52786695,-0.8194909,-0.45335015,-0.179186375,-8.050795,88.852,0.7721163085,3.99596875,0,0.079595,276.165,296.225,0,98.904,-4.33205,-1.12636861125
1,19.25,0.227192,0.291762,0.295815,0.0300462755,-0.76207225,0.073382,4.08624075,0.06168525,397.99737925,5.019573,-2.79906425,-1.165978294,-0.5386471,-0.7958462,-0.44104165,-0.167301925,-7.926855,89.943,0.7210094835,4.160125,0,0.08656,275.745,295.32,0,98.89975,-4.56359196,-1.11888799975
1,19.75,0.229805,0.329103,0.3004823015,0.02810792325,-1.245675,0.12680125,3.98226925,0.0490765,397.88835475,4.86748775,-3.1532,-1.324,-0.5286467,-0.7568417,-0.4337605,-0.1578645,-7.44807,89.977,0.68780701,4.147125,0,0.08406,278.16,294.515,0,98.9286275,-4.537250653,-1.10932249975
1,20.25,0.22744,0.30789,0.291499449,0.0256374675,-1.0910015,0.1093745,4.23709875,0.058966,398.1180138,4.8004385,-3.299275,-1.790358,-0.53211035,-0.7446445,-0.4263193,-0.1774965,-7.26107795,90.3716,0.68844849775,4.02109375,0,0.08935,276.45,293.165,0,98.8714,-4.5997,-1.10518249975
1,20.75,0.232064,0.32318925,0.309542149,0.02525552525,-1.014581,0.1427735,4.09496475,0.067097,397.988112,4.55865425,-3.616025,-1.74,-0.51691625,-0.7795553,-0.39494355,-0.175349625,-7.493525,90.642,0.64849551,3.96786297075,0,0.106673615,276.61,292.585,0,98.890335,-4.9837,-1.1201033335
1,21.25,0.230091,0.343436,0.34376,0.02975967525,-0.57803525,0.1609785,4.55707275,0.049263,398.3527629,4.469165,-3.6860365,-1.379771229,-0.5431074,-0.7972447,-0.4119024,-0.189529625,-6.93418,91.418,0.66496973225,3.966,0,0.098244155,277.67895,293.21,0,98.883975,-4.8025,-1.11635166675
1,21.75,0.226941,0.2838105,0.297593,0.02673,-1.0776005,0.12541775,3.6637,0.068085,397.93071725,5.1374665,-3.773406,-1.423309333,-0.59113325,-0.8004904,-0.4211729,-0.17893185,-6.559636539,91.382,0.663229246,3.92971875,0,0.09936,276.52,292.38,0,98.875,-4.9563322495,-1.1489258335
1,22.25,0.2352095,0.30519175,0.320449,0.016949,-1.03924275,0.1671115,3.995305,0.06602425,397.629175,4.76401175,-3.70876,-1.658520467,-0.63176655,-0.7901941,-0.43522495,-0.09721719,-7.1393476,91.719,0.65082860625,4.11453125,0,0.10388,277.135,291.095,0,98.862,-5.1546573475,-1.1537147225
1,22.75,0.221914,0.3159015,0.300383,0.02067546975,-1.35085325,0.15512175,4.0604705,0.05099325,397.7394155,5.027946,-3.88716925,-1.717641111,-0.64652955,-0.8011977,-0.4336581,-0.1260563,-6.9305870725,91.934,0.612142182,4.007372,0,0.11441025,277.245,291.075,0,98.983565,-5.2196173,-1.1607766665
1,23.25,0.215341,0.3062055,0.290534848,0.020042999,-1.363266,0.15498375,3.628148,0.077038,397.491834,5.081561,-3.9139825,-1.574983,-0.67723245,-0.8281588,-0.4416531,-0.1355606,-7.144905,92.323,0.6028970395,4.0011626,0,0.118215,276.535,291.34125,0,98.9853,-5.25655,-1.22203638875
1,23.75,0.2121325,0.268847,0.2298420505,0.019524305,-0.91362,0.18953175,3.80226375,0.052245,395.842077625,5.248365,-4.04935,-1.6156105,-0.70254905,-0.8364786,-0.45676335,-0.14087195,-7.279838399,92.625,0.6094530365,4.007125,0,0.09769,275.995,290.76255,0,99.0094,-5.2705746415,-1.22333333325
2,0.25,0.22081,0.2514965,0.26754125,0.01952691325,-1.63117,0.10329125,4.29374675,0.050267,398.459873,5.030646,-3.271175,0.57095888325,-0.92080375,-1.980394,-0.6868843,0.2826416,-10.54699945,93.05775,0.77865230325,3.57305,-4.74225e-05,0.0950427245,277.03,296.01,0.00504340825,98.9575675,-4.03325,-1.2133795965
2,0.75,0.200481,0.235827,0.225767,0.022331209,-0.961464,0.065486,4.5831015,0.048455,398.057893,5.007407,-3.53135,0.29755542725,-0.9912388,-1.998933333,-0.7200307,0.270459025,-8.964245,93.229,0.7765226715,3.5683145,0,0.09944,277.24,295.815,0.0044472905,99.004,-4.2785,-1.2518166665
2,1.25,0.2055235,0.25798375,0.254576,0.02029799675,-1.024079,0.078764,4.810963,0.031368,398.72620175,4.6600685,-3.647225,0.1932780215,-0.94886725,-1.97674274975,-0.68588205,0.27051845,-7.909705,93.4375,0.764601506,3.56973,0,0.081155,277.96,296.2725,0,98.9718,-4.325061275,-1.27141666675
2,1.75,0.19644725,0.249193,0.21662263625,0.0219945,-0.230965,0.0818105,4.186096,0.055392,398.82295,4.927079,-3.777175,0.14177491,-0.943800275,-2.02844291675,-0.695869725,0.27008805,-7.4929225,93.6025,0.72739946725,3.51289,0,0.106785,280.3025,295.7,0.0047610585,99.0129225,-4.300025,-1.292725
2,2.25,0.205412,0.22457,0.2340048895,0.021622,-0.982789,0.09595275,4.180726,0.04012275,397.57071075,4.93038525,-3.99805,0.11351775,-0.90918625,-2.03950225,-0.6597449,0.27121645,-7.98307529825,93.497,0.697518355,3.47346875,0,0.0993610125,280.925,295.7,0.006,99.00165,-4.335936375,-1.31281666675
2,2.75,0.20329475,0.203588,0.200631863,0.0212327705,-0.468726,0.064962,3.89125625,0.05122875,397.496598,4.893573,-3.973425,0.11311837525,-0.972057575,-2.06012366675,-0.81933185,0.24720205,-7.84479,93.4905,0.683576524,3.498386,0,0.0970100005,281.055525,295.6025,0.005050723,99.0205,-4.29716401075,-1.3165833335
2,3.25,0.20474,0.24782725,0.2320745,0.02672,-1.1912045,0.0748535,3.53319425,0.049983,397.912096,4.493895,-3.9668,0.10236719025,-1.0194052,-2.175186,-0.8319093,0.268538925,-8.0976875,93.59275,0.688147852,3.530652,0,0.0816478925,277.6225,294.7275,0.005515,98.945,-4.377525,-1.33971111125
2,3.75,0.20099,0.22101775,0.193616757,0.0225755,-1.0243195,0.0760525,4.076384,0.020603,398.40908175,4.6868855,-3.94435,0.16059314325,-1.0530776,-2.1445965,-0.8422915,0.2637446,-7.764432625,93.281,0.681140684,3.4860315,0,0.09924504775,277.4625,293.98,0.004453318,98.9925,-4.47132069275,-1.34186666675
2,4.25,0.19542,0.263336,0.2487905,0.030229529,-0.625652,0.0242605,3.514187,0.030908,399.1511255,4.54411525,-3.8911,-0.147787905,-1.0677555,-2.1654655,-0.8473357,0.2635001,-7.9545075,93.51725,0.67694525475,3.495,0,0.11740225,279.225,294.59,0.003023904,98.9627825,-4.556977875,-1.337758333
2,4.75,0.199595,0.24430075,0.235943,0.0263005,-0.560053,0.08953875,3.558317,0.0262235,398.864208,4.5360995,-4.072375,-0.01185418875,-1.066791175,-2.168867,-0.8353532,0.266012625,-7.8412025,93.269,0.647733891,3.475,0,0.1076775,277.86725,293.6,0.0035003805,98.97575,-4.68907389575,-1.3628331665
2,5.25,0.200629,0.28725675,0.256825,0.032795723,-1.15319875,0.16998725,3.681342,0.0632085,398.4370425,4.53382125,-4.22105,-0.102118725,-1.0690695,-2.226246,-0.8356293,0.27078795,-7.221835,93.302805,0.618891772,3.45088,0,0.136063425,277.90645,293.4375,0.005235777,99.04594,-4.71832640025,-1.3696
2,5.75,0.19954791,0.236354,0.22398175,0.03961174275,-0.5522495,0.11466425,3.693093,0.0424965,398.550697,4.656853,-4.197375,-0.0562290235,-1.081701,-2.29233925,-0.830422275,0.253970625,-7.1552045,93.565,0.61675,3.518483,0,0.1482965,279.2263,293.4025,0.00276,99.014,-4.8436152745,-1.370566667
2,6.25,0.1996505,0.2829465,0.2726416365,0.0369987375,-0.955112,0.13190525,3.46889625,0.0290165,398.7752885,4.642265,-4.189025,0.272094533,-1.06331275,-2.328928,-0.827731875,0.232031475,-7.0256994145,93.2885,0.610017172,3.44409625,0,0.22451666,278.095461175,293.295,0.048959356,99.00049,-4.89816937225,-1.379955833
2,6.75,0.1960095,0.309947,0.28694925,0.052141,-0.68557775,0.124051,3.500288,0.019496,398.52261115,4.7418295,-4.2788,0.113791152,-1.11788025,-2.37492375,-0.827317825,0.2404179,-6.9371674655,93.55775,0.614245183,3.37576525,0.4030825,0.6601975,275.83,293.5775,1.2850275845,99.0387475,-4.8986933895,-1.401691667
2,7.25,0.201609,0.2908605,0.274852,0.05978673925,-0.01051325,0.20691775,3.314622,0.100482,399.5185934,4.474142,-4.215475,-0.3011554,-1.17898425,-2.35999225,-0.8409775,0.274642675,-5.36640671975,93.66075,0.619593474,3.56603611925,13.79025,10.28175,275.335375,293.715,27.752,99.03875,-5.0418499245,-1.40524999975
2,7.75,0.21162325,0.30362125,0.25769375,0.069819,0.97064025,0.481335,4.014591,0.129968,399.845734,4.37958975,-4.425075,-0.58922902975,-1.2107305,-2.14163275,-0.84052,0.264547675,1.08225,93.42225,0.655069498,3.644277,61.128,45.5795,277.0325,293.9775,121.36212,99.09117,-4.8669991265,-1.439902
2,8.25,0.2239895,0.26295475,0.2381379655,0.057153901,2.2792755,0.765257,6.076414,0.184682,400.414632,4.72364675,-4.096825,-0.24811171675,-1.20492975,-1.9639895,-0.820836075,0.24923345,18.4636,92.6525,0.717695527,3.78494,144.885,94.60525,278.45,296.6925,260.29605,99.112,-4.41368129275,-1.46189538875
2,8.75,0.24156075,0.20352,0.2021001825,0.0429833685,5.601398,0.832005,8.08016975,0.207564,400.6260355,4.7636325,-3.44639525,1.24095653275,-1.17566325,-1.82726208325,-0.77242615,0.248896225,47.3119934,91.68695,0.788711668,3.983375,235.033925,150.15,278.855,299.535025,440.03,99.113,-3.87587055,-1.48037166625
2,9.25,0.25587475,0.2380825,0.21596014125,0.023406713,9.598097,0.962692,11.3744515,0.202384,399.3936198,4.7243015,-3.10165,2.54552508325,-1.041612,-1.82046250025,-0.7732652,0.25878215,75.5472586,90.294,0.88413220275,4.164751,319.15325,205.3475,279.6125273,302.7709,609.4111564,99.0955675,-3.332747575,-1.4733802775
2,9.75,0.2634495,0.232046,0.223076,0.0276521725,14.00162125,0.907841,13.527508,0.2022255,400.33864125,4.5819635,-2.7359,3.44453364,-1.03764575,-1.7751495,-0.760503725,0.2794283,99.66275,88.67175,1.01898496925,4.169,400.12452165,257.7918875,281.46,305.755,766.7325,99.1098625,-2.60987452975,-1.42500833325
2,10.25,0.270874,0.2137465,0.20740537825,0.0154595,18.55021375,1.0414915,16.84029625,0.213946,399.57674575,4.618153,-2.157975,4.1177422195,-0.777920725,-1.57022624975,-0.58314895,0.3007714,117.767,87.147805,1.11108102975,4.23774,465.07325,311.4091425,283.2575,309.4675,906.687540525,99.0845,-1.80587045,-1.40354999975
2,10.75,0.27322075,0.19257,0.21371806525,0.017385,20.231467,0.90863875,20.542067,0.210327,398.517742,4.8086375,-1.7888,5.18079750025,-0.82184225,-1.57091599975,-0.717940875,0.322554875,136.00957285,86.28,1.22495560675,4.357423,519.3325,354.6225,283.435,311.595,1019.296595,99.079905,-1.447625,-1.37589166675
2,11.25,0.27573875,0.1711545,0.171236755,0.02246625,25.783886,0.875918,21.824654,0.2310215,399.254143,4.9382055,-1.5507865,6.38182775,-0.8726075,-1.590442,-0.7343684,0.31994085,145.505,85.27975,1.30348486375,4.471875,557.6025,388.955,285.0025,314.2825,1121.8570765,99.071,-0.9755125,-1.3566166665
2,11.75,0.272287,0.193154,0.1678108855,0.01170536175,27.00515,0.85543425,23.204162,0.205686,398.350864,4.9189085,-1.170575,7.01342394975,-0.804477825,-1.57516325,-0.7199329,0.313712375,146.8252643,84.27,1.42879068,4.4345,586.95825,401.4525,285.1625,315.67,1178.8,99.06,-0.6626025,-1.299016667
2,12.25,0.28028175,0.151242,0.16688444375,0.0137038155,29.7316205,0.7874125,25.3300695,0.19285975,398.74903,5.058499,-0.7875975,8.70018731025,-0.75445345,-1.602026,-0.67977475,0.28688005,144.3105,83.6097,1.5686187755,4.501996,595.7475,414.11,283.485,317.51,1166.53007875,99.062,-0.490347805,-1.27020782125
2,12.75,0.28129925,0.127851,0.144729,0.01485620375,28.50611525,0.634828,26.10324375,0.19381575,399.001714,5.27524325,-0.6290275,8.79407547325,-0.49839,-1.531266667,-0.5662833,0.2602874,132.49373805,82.144,1.6397587355,4.532,583.59,410.15,284.475,317.56135,1179.35,99.04875,-0.264345,-1.1968841665
2,13.25,0.29123175,0.159436,0.162652,0.012801479,25.6476145,0.612163,27.213551,0.161645,398.2264155,5.34063,-0.4416975,8.820936333,-0.48343775,-1.515033333,-0.500441,0.24584975,130.2253575,81.54343,1.775567975,4.71528375,561.5925,393.69368,284.08705,318.46685,1127.7107665,99.029,-0.250085,-1.156330833
2,13.75,0.28993925,0.1805845,0.176722,0.01412625,23.66277,0.54573475,26.767972,0.192257,398.19585075,5.477492,-0.153575,9.37,-0.44699955,-1.506266667,-0.3857997,0.2253195,114.835,80.9,1.81551532325,4.67592,526.2,379.56,282.75,318.34415,1089.2875365,98.9975,-0.08294,-1.11881916675
2,14.25,0.28684,0.1636265,0.154272138,0.01390781975,18.994421,0.48119825,28.740929,0.144018,398.22047775,5.4626095,0.0058425,9.06655,-0.39948715,-1.4324,-0.40772625,0.24144975,96.440080585,80.869,1.931353561,4.88396875,475.79123795,342.745,283.55035,317.8,981.509175,98.97321,-0.1897135615,-1.05290249975
2,14.75,0.2848525,0.19837975,0.2222910855,0.0114672165,14.6922285,0.3363015,24.7372485,0.13144675,398.562683,5.4946875,-0.021905,8.42782398825,-0.4252246,-1.5005,-0.4279585,0.2200181,78.603,80.51,1.9532547365,4.86971875,414.165,304.16,283.175,317.405,830.305575,99.01275,-0.235905,-0.98351333325
2,15.25,0.282,0.151969,0.1747430485,0.0077893,9.36595625,0.2332485,22.20814,0.110762,398.67398425,5.51504575,-0.0558823375,7.498049383,-0.51754865,-1.5596,-0.4718186,0.1905808,52.896,81.163,1.90117161175,4.71211875,337.5425,249.645,285.5,315.815,674.19827945,98.985,-0.43172,-0.94828833325
2,15.75,0.271575,0.2392865,0.22249196375,0.015216834,4.59881,0.1833075,18.344872,0.114347,398.235911,5.415378,-0.1486575,6.18964930825,-0.44156195,-1.569633333,-0.4781563,0.1494835,31.818525,81.516,1.883180943,4.6345,260.4025,197.885,284.37,314.5096,532.541775,98.98675,-0.533771561,-0.921186667
2,16.25,0.272166,0.22363225,0.241229,0.012982933,0.717548,0.04854325,15.3324245,0.072827,397.884539,5.418691,-0.152065,5.12705466975,-0.4423833,-1.560766667,-0.51928995,0.0697625575,13.89366321,82.59483,1.844388822,4.51646875,176.713,141.175,283.105,312.445,357.30178055,98.9385,-0.7782494925,-0.9098775
2,16.75,0.260471,0.257374,0.266575049,0.02030496075,-1.112947,-0.008415,12.26408,0.0582895,398.6120685,5.347125,-0.391625,3.52420334025,-0.56580265,-1.565746,-0.62918605,0.058306845,-0.26173925,83.788,1.728659861,4.37868,97.16416,81.044,283.965,309.375,196.951070175,98.9656,-1.24222475,-0.923846667
