DOY2,HR2,CH4,CO2,FC,FCH4,H2O,SC,SCH4,H,LE,SH,SLE,PA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS_1_1_1,NEE
1,5.25,1955.13000488281,430.582489013672,-0.258583255112171,-0.058341298252344,0.544173002243042,-0.00382343004457653,-0.441129982471466,-18.6365246772766,-1.80079996585846,-0.456341996788978,-0.0951012484729288,93.8224430084229,78.2596740722657,-22.4550037384033,0.176421999931335,192.785995483398,249.233001708984,-23.6231670379639,-0.000798069493612275,-0.140342999249697,0.164259001612663,-0.171327244490385,0.545247942209244,0.188836254179478,0.407230541110039,0.233623571693897,1.66024497151375,-0.0800136029720306
1,5.75,1952.81500244141,430.251495361328,-0.722517505288124,0.429804995656014,0.540841519832611,0.0120491003617644,-0.265842020511627,-12.460550069809,-3.23017740249634,-0.489758506417274,-0.0845485981553793,93.8286819458008,77.2987480163574,-22.1779994964599,0.177280001342296,199.797492980957,253.827247619629,-24.9087057113647,-0.000927469518501312,-0.214217007160186,0.0807432997971773,-0.205549001693726,0.496752165257931,0.165994994342328,0.404414273798466,0.222400940954686,1.45155498385429,-0.331789284944534
1,6.25,1952.96743774414,429.831497192383,-0.428536498453468,-0.893727242946625,0.566220998764039,-0.0088745104148984,-0.408883988857269,-15.4889500141144,-2.45485246181488,-0.798195257782936,-0.156525500118732,93.8400478363037,77.4933013916016,-21.9414958953857,0.176103495061397,201.29899597168,251.548004150391,-30.7351093292237,-0.00110499997390434,-0.125264249742031,0.131586100906134,-0.197105001658201,0.523109436035156,0.165390998125076,0.362824685871602,0.199514001607895,1.50502276420593,-0.15991798043251
1,6.75,1950.90991210938,429.534736633301,-0.200227003544569,0.85672003030777,0.554850742220879,0.0104847000911832,-0.0500709004700184,-8.21442472934723,-1.59900003671646,-0.533807992935181,-0.0555737987160683,93.7959728240967,77.2452259063721,-21.7082538604737,0.178912006318569,203.533996582031,249.210994720459,-27.0283846855164,-0.00114207848673686,-0.298555508255959,0.154719000682235,-0.213111996650696,0.473777048289776,0.199451502412558,0.393325947225094,0.217188026756049,1.36728745698928,-0.0578932985663414
1,7.25,1954.4349975586,429.847511291504,-0.428120508790016,-1.13757325708866,0.617682501673698,0.0276974495500326,-0.392437502741814,-10.66348528862,-1.94073003530502,-0.597998753190041,-0.151785999536514,93.822847366333,77.3909034729004,-21.4816823005676,0.179256990551949,199.967494964599,251.373001098633,-24.1696128845215,-0.000819111723103561,-0.29152874648571,0.086590651422739,-0.243950501084328,0.571637094020844,0.158100504428148,0.380394548177719,0.254238069057465,1.33169466257096,-0.122162241488695
1,7.75,1953.19995117188,429.378997802734,-0.220237996429205,0.438587993383408,0.572633981704712,-3.40683982358314e-05,-0.460133999586105,-12.1787996292114,-2.56791007518768,-1.09269201755523,-0.148632749915123,93.8035278320312,77.1431045532227,-21.5018143653869,0.195838004350662,191.326995849609,248.374496459961,-26.1373190879822,0.0133133996278048,-0.648938000202179,0.164057752117515,-0.253756508231163,0.518062770366669,0.1785877533257,0.377715662121772,0.231869012117386,1.54141283035278,-0.12207949720323
1,8.25,1954.88998413086,430.537742614747,-0.425266243517399,0.284506488591433,0.545233987271786,-0.00219275476410986,-0.703060984611511,-10.0593996047974,-2.07099995017052,-0.654238998889923,-0.132020995020866,93.7687530517578,77.9663772583008,-21.6427516937256,0.194348994642496,195.628997802734,246.996253967285,-14.1124362945557,1.27166748046875,2.13852000236511,0.753055259585381,-0.294001497328282,0.538886711001396,0.200779505074024,0.432371996343136,0.230643313378095,1.68622598052025,-0.554945170879364
1,8.75,1957.10003662109,430.462005615234,-0.312239736318588,-0.606692984700203,0.563302993774414,-0.0158239197917283,-0.172287300229073,-10.5947647094726,-1.56372499465942,-0.0879867002367973,-0.023260171758011,93.7507972717285,77.7161579132081,-21.9529972076416,0.205470502376556,201.111755371094,247.528251647949,-3.58394885063171,17.5115003585816,9.48416042327881,5.94493234157563,-0.264042012393475,0.581325098872185,0.225058004260063,0.481641873717308,0.245880801230669,1.65757989883423,-0.225483790040016
1,9.25,1959.53002929688,430.160003662109,-0.325627505779266,-0.955632492899893,0.541819989681244,-0.149311248213052,-0.351019978523254,-9.36030960083008,-0.834940016269684,0.0917643010616302,-0.00967468728777017,93.7312030792237,77.1664600372315,-21.884256362915,0.225227005779743,205.217498779297,250.331504821778,-0.236495018005371,59.8605756759644,29.6156225204467,21.3764247894288,-0.22239550575614,0.537456035614014,0.198440503329039,0.441560864448547,0.265172958374023,1.08775070309639,-0.585650011897087
1,9.75,1957.47009277344,430.489013671875,-0.374340757727623,-1.52458998560906,0.574733018875122,-0.245513249188662,-0.0722564255120233,-8.97257733345032,0.244386002421379,0.533896505832672,0.0339150000363588,93.7657890319824,77.09206199646,-21.535753250122,0.212702747434378,207.675003051758,253.365501403809,2.57475662231445,115.13200378418,55.6035690307617,42.2451992034912,-0.268597744405269,0.648116916418076,0.208542495965958,0.440185308456421,0.259997054934501,1.74261999130249,-0.614020332694054
1,10.25,1960.89001464844,430.888000488281,-0.330154255032539,0.791866973042488,0.599763989448547,-0.311469249427318,-0.19896799325943,-0.834361970424651,0.500975012779236,0.667330488562584,0.0742515027523041,93.7935161590576,76.7079257965088,-21.3677501678467,0.210020754486322,206.889007568359,254.576999664307,6.2873306274414,182.552001953125,87.4496154785156,65.5983257293701,-0.236432500183582,0.520710855722427,0.183520503342152,0.413249567151069,0.237773023545742,1.55328261852265,-0.65854400396347
1,10.75,1964.62493896485,430.960006713867,-0.472676254808903,-0.235799998044968,0.725337475538254,-0.640560001134872,-0.209300503134728,3.91628503799438,0.968035757541656,0.953095018863678,0.172675997018814,93.8364143371582,75.3811264038086,-21.1192455291748,0.242184240370989,188.509250640869,255.965507507324,13.9956073760986,234.109497070312,115.032100677491,80.5183486938477,-0.243302501738071,0.593358039855957,0.188596993684769,0.456627629697323,0.234820790588856,1.79147398471832,-0.835779517889023
1,11.25,1963.98248291016,431.131500244141,-1.09275001287461,-1.37521004676819,0.799324512481689,-1.03457999229431,-0.495987512171269,11.1738004684448,2.26798009872437,0.554893016815186,0.0738325491547585,93.8255424499512,75.369197845459,-20.706995010376,0.256203018128872,191.93525314331,255.736999511719,18.539421081543,286.593490600586,144.18123626709,103.511447906494,-0.17399725317955,0.581492900848389,0.23259699344635,0.488602072000504,0.254836022853851,1.86332246661186,-1.17221796512604
1,11.75,1966.93499755859,431.112991333008,-2.33905005455017,-0.787414968013764,0.835989773273468,-1.02592748403549,-0.213388253003358,13.8902497291565,2.257080078125,0.352641999721527,0.141397245228291,93.8095188140869,74.9888744354248,-20.8282880783081,0.260087996721268,187.63049697876,258.18424987793,19.0005207061768,334.86075592041,167.829254150391,121.090997695922,-0.198497999459505,0.473441660404205,0.222358494997024,0.488025605678558,0.243574008345604,1.5719949901104,-2.34813207387924
1,12.25,1967,431.373001098633,-1.31314498186111,-1.06269493699074,0.867134481668473,-1.1318224966526,-0.0916186049580574,9.9949197769165,3.09510493278504,-0.16830799728632,0.00714816770050674,93.7699508666992,74.7774486541748,-20.9287090301513,0.267447501420975,186.427993774414,260.603248596191,17.9262428283691,384.171997070313,201.128723144531,147.602001190185,-0.215341005474329,0.521728992462158,0.21602700650692,0.469992458820343,0.251649506390095,1.64679247140885,-1.87743282318116
1,12.75,1970.71008300781,431.079986572266,-1.46911001205444,0.00825849873945118,0.948585987091064,-1.34350252151489,-0.28235250711441,13.9154996871948,4.03719997406006,0.453241258859634,-0.0294794258661568,93.7664413452149,74.8497982025146,-20.6639108657837,0.304330244660378,190.728744506836,262.359756469727,14.1257400512695,396.112754821777,194.384902954102,137.626495361328,-0.191645000129938,0.597155869007111,0.202517002820969,0.488503731787204,0.231763668358326,1.74855747818947,-1.75382250547409
1,13.25,1967.34997558594,430.952239990234,-1.14387249946594,-0.357812002301216,0.993580743670464,-0.815573990345001,-0.368312001228333,14.2353246212006,4.11881005764007,-0.408874750137329,-0.189766250550747,93.700231552124,75.0009002685547,-20.2207388877869,0.304954998195171,191.586002349854,264.162994384766,20.7350158691406,399.773490905762,185.904644012451,127.250999450684,-0.168937746435404,0.555176943540573,0.199352506548166,0.568233951926231,0.265227526426315,1.94540247321129,-1.75858020782471
1,13.75,1962.5625,430.422988891602,-1.28148502111435,-1.30032002925873,1.04233601689339,-0.773125767707824,-0.531529992818832,13.0538501739501,3.43737506866455,-0.714378014206886,-0.324755735695362,93.6796150207519,74.8275966644287,-19.8345794677734,0.313172996044159,195.385498046875,262.404243469238,23.7719078063965,374.656997680664,169.984352111816,124.778749465942,-0.219861250370741,0.577382922172546,0.219633251428604,0.519949018955231,0.256046086549759,2.10730004310608,-1.84374296665192
1,14.25,1965.90991210938,430.192001342774,-0.868493020534515,-1.06015997938812,1.06968198716641,-0.310168497264385,-0.344464987516403,10.2755351066589,2.73966503143311,-0.913560494780541,-0.331051006913185,93.6611080169677,74.5441722869873,-19.3231177330017,0.316989988088608,191.535995483398,263.108497619629,18.1923923492431,343.711502075196,156.894058227539,114.300750732422,-0.203090999275446,0.556882381439209,0.222917251288891,0.537844777107239,0.258155941963196,2.24367499351502,-0.947252869606018
1,14.75,1959.36004638672,429.886001586914,-0.981736004352569,-0.812494993209839,1.09868746995926,-0.125368002802134,-0.477836988866329,7.00302505493164,1.89064002037049,-0.816866993904114,-0.297840505838394,93.6352405548096,74.1654224395752,-19.201997756958,0.325188986957073,191.983001708984,262.227493286133,1.91499328613282,287.183250427246,138.82685470581,111.317501068115,-0.263749487698078,0.603504523634911,0.240625746548176,0.528991475701333,0.27508282661438,2.10845243930816,-1.43661081790924
1,15.25,1962.28005981445,429.781509399414,-0.666896998882294,-0.846314489841461,1.07758498191833,-0.167177146300674,-0.438966989517212,2.27076995372772,1.44121497869491,-0.952516973018646,-0.238388489931822,93.6204795837402,73.591272354126,-19.2220058441162,0.322183758020401,191.188251495361,259.966995239258,-9.08520507812501,238.245498657227,114.135358810425,78.8850479125977,-0.267345994710922,0.577998653054238,0.253259003162384,0.472006067633629,0.280425280332565,1.91222247481346,-0.744397759437561
1,15.75,1960.74005126953,429.204498291016,-0.380739502608776,0.168532500043512,1.06895500421524,-0.11421599984169,-0.573767513036728,2.58171781897545,0.802038013935089,-1.38317501544952,-0.284164994955063,93.6746730804443,74.1229991912842,-19.4402484893798,0.320792742073536,190.672004699708,256.422492980957,-10.0676498413086,163.586002349853,78.6084270477295,58.9915008544922,-0.272560745477676,0.518074467778206,0.237013503909111,0.480531819164753,0.245931927114725,1.91718944907188,-0.452083498239517
1,16.25,1960.1725769043,428.85400390625,-0.126748498529196,-0.387682743370533,1.0285404920578,-0.117164500057698,-0.603523015975952,-9.59541511535643,-0.992292284965516,-2.04719996452332,-0.433672741055488,93.7410984039307,73.8324508666992,-19.6497440338134,0.304757997393609,191.589500427246,251.504501342773,-17.8069486618042,83.3425521850586,40.6887550354004,34.0434494018555,-0.184485752135515,0.538527444005013,0.215817004442215,0.40629268437624,0.252055943012237,1.99261245131493,-0.249679088592529
1,16.75,1958.49496459961,428.163497924804,-0.140618994832039,0.111163479276002,1.01465547084808,-0.121832996606827,-0.783154994249344,-17.5508003234863,-1.59195005893707,-2.99344491958619,-0.389485001564026,93.8016548156738,74.1284236907959,-19.7367496490479,0.286801502108574,198.478500366211,247.613006591797,-19.2576026916504,28.8342742919922,16.4435667991638,9.83122539520263,-0.155083999037743,0.500485107302666,0.184082999825478,0.404706977307797,0.224051050841808,1.7720398902893,-0.207873791456223
1,17.25,1952.83251953126,428.163009643554,-0.0318139498122036,-0.466056019067765,0.923049509525299,-0.108542501926423,-0.638200044631958,-23.4631252288819,-1.72190999984741,-3.70276999473572,-0.504500478506088,93.7848529815674,75.3123760223389,-20.484754562378,0.266007512807846,193.925003051758,245.919998168945,-33.8252944946289,3.43507003784179,1.80916342139244,0.921604514122008,-0.147126004099846,0.536188274621964,0.166473999619484,0.385667592287063,0.17702291533351,1.61342230439186,-0.0258232997730374
1,17.75,1950.23999023438,428.066246032715,-0.0723176999017597,-2.12490504980088,0.850072488188744,-0.0153008997440338,-0.369932010769844,-23.3387250900268,-2.64666748046875,-2.06097996234893,-0.297434754669666,93.7733478546143,76.7327003479004,-20.970495223999,0.235031254589558,181.650001525879,245.040496826172,-55.961820602417,0.0550721511244774,-0.678602263331413,0.2797120064497,-0.163424998521805,0.502418667078018,0.190896995365619,0.374409846961498,0.186431847512722,1.47402903437615,-0.00903114955872297
1,18.25,1950.85244750977,428.38850402832,0.0748838968575001,-0.299124009907246,0.85902601480484,-0.0110096998978406,-0.352763004601002,-24.9741992950439,-2.65100008249283,-1.56998753547669,-0.235775254666805,93.7652473449707,77.0142269134522,-21.3030033111572,0.241227000951767,173.246746063232,243.988502502442,-55.0910606384277,0.00103425348061137,-0.714284747838974,0.212007500231267,-0.180458754301071,0.510699786245823,0.162826001644135,0.384225726127625,0.165078066289425,1.78845500946045,0.0555399237200618
1,18.75,1950.22503662109,428.687240600586,-0.0390000753104686,-1.54285001754761,0.835755512118339,-0.0483222994953394,-0.469757243990898,-26.7053995132446,-2.61954003572464,-0.734252735972404,-0.114509496837854,93.9305095672607,76.7311248779297,-21.1552448272705,0.218478001654148,177.649002075196,243.882499694825,-35.096981048584,-0.00185027995030396,-0.631480664014816,0.330825001001358,-0.156400993466377,0.52037101984024,0.198380250483751,0.389168351888657,0.190446048974991,1.69928744435311,-0.0287526994943619
1,19.25,1949.92498779297,428.665740966797,-0.109770998358727,-1.45532250404358,0.852754011750221,-0.0238676248118281,-0.437397509813309,-28.0856256484985,-3.23339504003525,-0.836807265877724,-0.184324752539396,93.9131355285645,76.1864490509033,-21.5467510223389,0.22647700458765,179.954498291016,242.435501098632,-45.5146656036377,-0.00204053008928895,-1.10809749364853,0.281646005809307,-0.185529243201018,0.548287332057953,0.191089253872633,0.416876465082169,0.223622903227806,1.57641556859016,-0.0212732995860279
1,19.75,1951.69000244141,428.929252624511,-0.0512791508808732,-1.81488990783691,0.85913148522377,-0.0104634203016758,-0.350567996501923,-26.3924007415771,-2.16587007045745,-1.1279000043869,-0.190465748310089,93.7133483886719,76.9335231781006,-21.391996383667,0.229074999690056,179.293998718262,237.544002532959,-46.4389410018921,-0.00209774007089436,-1.04994502663613,0.290549997240305,-0.178406000137329,0.503716833889484,0.158439997583628,0.410376451909542,0.21278353780508,1.7185350060463,-0.0195551998913288
1,20.25,1948.52502441406,428.538749694824,0.0349426008760929,-1.21316248178482,0.848301514983177,-0.0128538999706507,-0.221858993172646,-30.172550201416,-2.4916650056839,-1.16894248127937,-0.14749999716878,93.7168521881104,76.9592971801758,-21.2552547454834,0.228633001446724,185.206497192383,238.965003967285,-40.5207777023315,-0.00213629007339477,-0.813771992921829,0.181101500988006,-0.215939000248909,0.473980069160461,0.179674748331308,0.364199101924896,0.158946417272091,1.56252032518387,0.138632595539093
1,20.75,1948.8150024414,428.643997192383,0.0502778999507427,-0.800284028053284,0.803579479455948,-0.00615236500743776,-0.257311016321182,-33.3406982421875,-2.85162997245789,-1.42748999595642,-0.15387424454093,93.7096500396728,77.1469516754151,-21.3174991607666,0.213772498071194,189.615993499756,239.490005493164,-46.8827743530274,-0.00200084751122631,-0.931966513395307,0.197173498570919,-0.207189496606588,0.443795822560788,0.156563997268677,0.361713886260986,0.144212998449803,1.2884791791439,0.169430576264858
1,21.25,1949.05249023438,428.225494384766,-0.0777470022439957,-0.0223050684435293,0.7649285197258,0.0196187747642398,-0.151487492024899,-27.7249245643616,-2.80120748281479,-1.14616250991821,-0.226419754326343,93.7055530548096,78.2669620513916,-20.5892505645752,0.21764349937439,196.87825012207,238.318748474121,-45.8608560562134,-0.00178078748285771,-0.945834264159202,0.199950248003006,-0.217425003647804,0.462502039968967,0.109849996864796,0.335549645125866,0.144373640418053,1.26458215713501,0.0384226748719812
1,21.75,1949.0524597168,428.136253356934,0.118823446333408,-0.444645989686251,0.746684491634369,-0.00268864241661504,-0.315033242106438,-26.3466997146607,-1.91999995708466,-1.03610000014305,-0.171794496476651,93.7819747924805,78.3583984375,-20.9919948577881,0.211288504302502,196.043754577636,237.856002807617,-41.6185188293457,-0.00172005500644446,-0.708247020840645,0.385182008147239,-0.200460501015187,0.464356273412704,0.150526501238346,0.365117281675339,0.170690536499023,1.21574598550797,0.0406241505406797
1,22.25,1950.63000488281,428.57349395752,-0.00688915001228452,-0.605124980211258,0.768393516540527,-0.0173135749064386,-0.344042986631393,-22.7565755844116,-2.76542496681213,-1.27146252989769,-0.179265007376671,93.7579727172852,78.2977256774902,-21.369249343872,0.217407010495663,189.22900390625,235.014503479004,-39.6457080841065,-0.00122595997527242,-1.03631997108459,0.238341495394707,-0.13884150236845,0.43305429816246,0.111391998827457,0.334913328289985,0.14393262565136,1.1983639895916,0.0180203099735081
1,22.75,1948.64001464844,429.234985351563,0.0040309000760317,-0.186211492866278,0.782939016819,-0.014355150051415,-0.232462503015995,-17.0689001083374,-3.17602252960205,-0.998864471912385,-0.119514999911189,93.854549407959,78.2201862335205,-21.8584995269775,0.203630998730659,192.542007446289,236.34924697876,-38.0484838485718,-0.00149433000478894,-1.07889997959137,0.274915758520365,-0.169231250882148,0.513596825301647,0.161097005009651,0.352979667484761,0.210229691118002,1.33446046710014,-0.00621314905583861
1,23.25,1949.64001464844,429.321014404297,-0.181842748075723,0.28267777338624,0.80356901884079,0.00337248248979449,-0.250137493014336,-19.2681999206543,-1.64782002568245,-1.31217497587204,-0.108212001621723,93.8373832702637,78.402099609375,-21.824254989624,0.196399003267288,193.834999084472,237.268245697021,-38.6750106811524,-0.00118866297998465,-0.778819739818573,0.228574752807617,-0.125859998166561,0.544035851955414,0.188656751066446,0.384941548109055,0.252222925424576,1.66712498664856,-0.0647095087915659
1,23.75,1949.81243896485,429.276245117187,-0.276115253567696,0.504974476993084,0.763931021094322,-0.0355114750564098,-0.132978353649378,-23.8372249603272,-1.78114750981331,-1.10737997293472,-0.179426997900009,93.8406047821045,78.2774276733399,-21.282995223999,0.189691249281168,190.582000732422,237.330001831055,-38.6750106811524,-0.0011725400108844,-0.554041981697083,0.228574752807617,-0.145433254539966,0.562031775712967,0.177088998258114,0.405220448970795,0.250520564615726,1.52461117506027,-0.192878991365433
2,0.25,1948.51989746094,427.902496337891,-0.151816847734153,-0.547647014260292,0.677904516458511,-0.0146606001071632,-0.290969505906105,-27.1425495147705,-4.31234979629517,-0.91160449385643,-0.184266000986099,93.5350704193115,76.2495727539062,-25.735746383667,0.204990494996309,170.540744781494,208.553001403809,-57.36545753479,-0.000764743250329048,-2.06074506044388,0.567153759300709,-0.137407999485732,0.39018290489912,0.0976362004876137,0.351635776460171,0.124933987855912,1.59680497646332,-0.0288710501044988
2,0.75,1952.30996704101,428.147506713867,-0.221940854564309,-1.98199504613876,0.672491490840912,-0.0038904576213099,-0.108583003282547,-28.3967504501343,-4.45709764957428,-1.56225749850273,-0.120122998952866,93.5894508361817,76.2967510223389,-25.7257442474365,0.200914248824119,168.05725479126,206.23649597168,-57.8049945831299,-0.000779863737989217,-1.93612995743751,0.637355506420135,-0.142733253538608,0.348315194249153,0.0882447473704815,0.356445275247098,0.108543260022998,1.50399750471115,-0.0452593931695447
2,1.25,1946.95501708984,427.931495666504,-0.134423747658729,-1.0020799934864,0.69820673763752,-0.00979422754608096,-0.271501488983631,-31.269100189209,-4.21672987937928,-1.37647494673729,-0.255210004746914,93.5440979003907,76.5929737091064,-25.6377506256103,0.204102002084255,165.575244903565,203.055248260498,-61.9669094085693,-0.000558737228857353,-2.24613004922867,0.694333270192146,-0.169779747724533,0.443997144699096,0.0954474490135908,0.328034579753876,0.111863698810339,1.30800250172615,0.00666412478312852
2,1.75,1946.59997558594,428.393241882325,-0.295249998569489,-0.97202704846859,0.726749002933503,0.00281797520074178,-0.214794509112835,-26.8681492805481,-5.14700508117676,-1.11107248067856,-0.222695998847485,93.5202407836914,76.3686485290527,-25.87424659729,0.188512492924928,167.375,205.344505310059,-60.7144222259521,-0.000725432502804324,-2.05592495203018,0.552354753017425,-0.148402504622936,0.430523231625557,0.119180999696255,0.30400475114584,0.102534286677837,1.30209001898765,-0.0217867009341717
2,2.25,1944.67749023438,427.637260437012,-0.303483992815018,-1.75110995769501,0.711803525686264,-0.000879598737810738,-0.21331299841404,-19.170850276947,-2.77479743957519,-0.922642007470131,-0.186835005879402,93.4865570068359,76.1442489624023,-25.5947513580322,0.189975000917911,175.087997436523,204.178504943847,-55.7193241119385,-0.000560248750844039,-2.09311008453369,0.549479514360428,-0.151592250913381,0.360124453902245,0.10288324765861,0.305951043963432,0.101723350584507,1.45432502031326,-0.0996180052970889
2,2.75,1946.73001098633,428.273986816406,-0.127909995615482,-1.28159993886947,0.733069002628326,0.00576562015339732,-0.23675300180912,-21.0833253860474,-3.8160075545311,-1.08120000362396,-0.211353495717049,93.5021095275879,76.0988216400146,-25.4737529754638,0.186860501766205,179.681247711182,203.036499023438,-51.5710382461548,-0.000707980987499468,-2.09874498844147,0.296235248446464,-0.141791000962257,0.455218255519867,0.121276997029781,0.35067917406559,0.157320089638233,1.44983989000321,-0.0294046998023987
2,3.25,1945.70999145508,427.999496459961,-0.057413600385189,-0.674492985010148,0.733322978019714,-0.00840162532404065,-0.268191009759903,-21.5431003570557,-3.3253800868988,-1.43888503313064,-0.29297199845314,93.4789485931396,76.3464984893799,-25.631498336792,0.211592741310596,179.240505218505,206.832000732422,-55.3773040771484,-0.000763546995585784,-1.82719001173974,0.361572742462158,-0.135900247842073,0.395636588335037,0.12406649813056,0.330868929624557,0.145268354564905,1.15824711322784,-0.0508502498269081
2,3.75,1947.98010253906,428.65975189209,-0.0709656029939651,-0.817402511835097,0.650322243571281,-0.00844363961368799,-0.364849999547004,-20.1630001068115,-4.92461013793945,-1.16217994689941,-0.224688500165939,93.502326965332,75.837724685669,-26.0584964752197,0.202049002051353,181.382747650147,206.669494628907,-48.9530792236328,-0.000798511013272218,-1.97425246238709,0.441556006669998,-0.127728998661041,0.428171128034592,0.140861999243498,0.348563045263291,0.135717414319516,1.25445252656937,-0.03755958750844
