DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,TA,RH
1,5.25,0.198315975,14.9471,25.0495125,2.308406,3.94745425,0.4989796,6.74308000000001,570.7926,5.86140425,1.638748,1.87338125,0.74316825,0.568993974999999,0.1058566,3.3578724,331.284188235,345.37012546,1.3496,7.578,97.64
1,5.75,0.137955225,19.62187,21.44069,7.33665400000001,3.77872925,0.462458674999999,6.66488000000001,567.5625,5.9474545,1.70221575,1.67624275,0.70614445,0.3093924,0.1324076,3.4270944,326.9810182075,345.27801078,1.3846,6.98559999999999,97.6
1,6.25,0.299547625,12.6739675,26.21058,4.65925100000001,3.53159325,0.485443,6.74318800000001,566.8587,6.093807,1.5746605,1.58887875,0.673495549999999,0.5410804,0.113648386,3.0200434,325.4453907975,345.82294634,1.7078,6.4448,97.44
1,6.75,0.359389975,13.48704,22.07141,6.98365000000001,3.28677225,0.5686089,6.75133200000001,564.6343,6.21068125,1.41724225,1.52461675,0.646963125,0.491298124999999,0.0223752459999999,3.1380004,334.506463775,346.10632986,1.8622,6.176,97.4
1,7.25,0.316034949999999,11.775703,36.0752625,8.365709,3.57613125,0.532324275,6.76529600000001,590.9597,6.4129945,1.53206975,1.51082925,0.684089325,0.58058305,-0.000276730000000008,3.1449592,342.44163413,346.13246472,1.8762,6.1084,97.5
1,7.75,0.309408349999999,101.498604999999,25.7773,6.22836300000001,3.3462715,0.485335899999999,6.93808600000001,602.3572,6.42347,1.52023625,1.61528125,0.673758375,0.460661,0.11180668,3.2866276,342.662089695,347.10460858,1.9128,6.1936,97.64
1,8.25,0.265024,11.29722125,27.24075,1.981318,3.32373475,0.456698275,6.60599400000001,600.5524,6.24174,1.55319875,1.57123775,0.68720165,0.585953774999998,7.2486622,6.426566,340.8930920775,345.47941206,26.816,6.3606,97.46
1,8.75,0.298922575,23.2687675,28.7152075,3.826508,3.44600675,0.48396485,6.133802,592.849525,5.9739645,1.408403,1.49328375,0.58323975,1.020042325,35.105386,22.225884,331.96576601,343.11203212,96.56,5.8604,97.44
1,9.25,0.292047224999999,59.3284225,16.924845,10.80927175,3.17662375,0.5912601,6.093822,567.69775,6.7388065,1.54919,1.40431475,0.65905435,0.717340699999998,166.31486,60.452048,332.8495409575,343.75796298,349.58,5.3962,97.52
1,9.75,0.24771505,52.5506225,17.27706,0.7649465,3.32535225,0.4377699,6.7112845,520.70325,6.454557,1.5174465,1.61208775,0.630390275,0.5831424,258.08418,104.2545,334.1667429075,343.3698689925,533.38,5.7816,97.62
1,10.25,0.21318795,79.2582974999998,25.940145,2.43740425,3.839174,0.43406155,7.15761025,545.205125,5.4733325,1.7972815,2.126129,0.675365725,0.650991875,322.00484,139.58636,327.980661605,342.62897644,710.98,6.6126,97.76
1,10.75,0.2522216,82.26627,37.5210925,3.42413600000001,3.609581,0.5003618,7.11836899999999,504.7226,5.394548,1.6872635,1.780391,0.68011545,0.6908606,364.22408,181.0272,325.740209145,341.74562924,863.2,7.3292,97.64
1,11.25,0.285809124999999,112.98975,55.966625,25.8886649999998,3.600839,0.591523675,6.929242,488.749624999999,5.9306525,1.609894,1.9768455,0.701918625,0.70105315,426.36994,214.524,331.261518765,342.39008233,1005.4,7.4978,97.46
1,11.75,0.30221525,97.2239,81.1287849999998,6.06348800000002,3.805878,0.4935574,7.566778,444.3808,9.58706499999998,1.744861,2.033714,0.7728705,0.74481825,452.08908,234.54382,338.84335406,346.33626246,1097.2,7.5802,96.82
1,12.25,0.2251963,117.0755,24.2567675,4.28387524999996,3.7777615,0.55938685,8.173353,487.86585,7.2107565,1.540287,1.875474,0.73225435,0.65894475,465.6824,233.96622,340.67988725,345.681402165,1137,7.071,96.96
1,12.75,0.32717805,127.39785,58.89138,3.27803199999998,3.5967625,0.6122456,8.44823449999999,426.43265,5.440206,1.554792,1.970852,0.75750935,0.68602215,507.14782,269.56044,340.360016875,346.904788635,1192.4,7.006,95.08
1,13.25,0.25482045,131.7088,50.7240775,5.71592399999997,3.683224,0.4495766,8.9978175,431.612075,5.70314175,1.560023,1.8936395,0.72046695,0.6531809,518.81066,280.3898,340.13807786,350.271913385,1222,7.2226,95.26
1,13.75,0.24636365,99.07826,238.6697,1.17423975,3.403683,0.5234003,9.36969999999999,420.7704,9.13922849999999,1.568308,1.7008915,0.6514667,0.6786075,498.0287,278.74644,333.478596655,356.05813486,1169,7.691,95.44
1,14.25,0.2922992,100.52407,55.09348,2.71288675,3.735416,0.4818825,9.224575,413.357925,9.40751349999997,1.6247495,1.7813545,0.68795885,0.5854139,464.61834,271.37892,335.330903325,356.20719937,1103.6,7.9306,95.48
1,14.75,0.2365628,80.856535,106.53382,9.51105024999999,3.570895,0.5261022,8.913687,421.827375,9.27430899999997,1.584804,1.699541,0.67798235,0.4749915,415.87896,249.6236,339.29365552,355.147575465,986,8.0386,95.44
1,15.25,0.26400135,55.2982349999999,34.687745,2.3168225,3.810899,0.4548841,8.87094474999999,459.83615,8.04427349999998,1.559498,1.744778,0.64384295,0.357806275,357.30774,223.01874,323.505126085,355.7913455775,856,7.994,95.6
1,15.75,0.1787485,40.164685,81.3365999999998,1.3052795,3.354798,0.3906258,10.62289,413.2945,10.1779455,1.5398495,1.486214,0.59729805,0.3877587,290.47436,184.07648,328.156530375,360.87911875,690.82,7.5944,95.74
1,16.25,0.2918619,15.7413,26.96328,22.5955204999998,3.64457,0.47182635,11.24341,473.494224999999,10.3285495,1.5170215,1.636746,0.6870995,0.36348225,211.72638,150.6046,327.187507435,359.55316757,517.62,7.728,95.84
1,16.75,0.143939,7.50173875,25.3869275,1.66228,3.85789,0.40639725,11.8318625,418.9598,6.99247574999999,1.86342,2.18502,0.842775,0.63952025,135.2747375,87.0712675,340.5730103,357.8994457125,327.1375,8.9075,96.05
1,17.25,0.278053125,35.6162375,29.6566725,3.87908600000001,4.06693,0.509479375,11.462275,414.9722,6.21201525,1.84471625,1.8553175,0.808435,0.79912925,46.49940375,26.11537875,333.8750862875,356.4572897875,118.4875,9.81875,96.1875
1,17.75,0.186205625,10.72786625,29.5170299999999,1.717974,3.6174575,0.467116625,11.3572,416.8116,6.17013099999999,1.4715575,1.8222475,0.677113125,0.4039115,7.2293625,6.93542325,340.773059225,357.39629785,29.115,10.1325,96.375
1,18.25,0.325679625,11.70841,29.5927175,3.46936200000001,3.80573875,0.502767625,11.494255,419.8736,6.081163,1.609615,1.79909375,0.7354585,0.55793195,0.392918975,2.820533,350.8832202375,358.779506215,2.05225,10.2375,96.5
1,18.75,0.2732435,6.2725375,26.7255025,8.10856200000001,3.89185125,0.4553485,11.604475,432.013,5.97146925,1.56506625,1.8011,0.6649295,0.4225215,0.166914025,2.965332375,357.2524250875,359.3012197125,1.687,10.27875,96.7375
1,19.25,0.3022276,12.52156,24.7185325,3.36567075,3.710014,0.48178155,11.73117,421.505,5.89059425,1.664957,1.7954405,0.7062667,0.49327445,0.1495335625,3.49962825,359.121815215,359.375035765,1.58425,10.455,96.775
1,19.75,0.22642295,22.947865,25.788305,2.79747175,3.848702,0.48725755,11.82631,420.385425,5.77583699999999,1.7436215,1.8296105,0.7338633,0.3621466,0.166252775,3.645465375,360.643673155,358.803898155,1.674625,10.39375,96.775
1,20.25,0.18085975,2.2502055,32.65635,2.96022075,3.636015,0.4246326,11.08086,416.99955,5.57116375,1.563957,1.6804155,0.7189272,0.36113495,0.2747795,3.8141895,360.419455385,358.196564335,1.657875,10.3025,96.875
1,20.75,0.21731685,4.4628215,22.18476,3.33261324999999,3.7787445,0.4589107,10.43052,438.635225,5.57849,1.5747395,1.7227165,0.70840615,0.36128525,0.31477355,3.59765825,350.83197873,355.37838512,1.67925,9.705,96.9875
1,21.25,0.13999015,11.46437,29.71394,4.7466975,3.8149465,0.4556841,9.65684675,453.66925,5.60248775,1.741515,1.8322,0.7479928,0.3030785,0.2875112625,3.132701375,352.63379465,352.98214335,1.68,9.4925,97.0875
1,21.75,0.2456471,8.63759525,36.60474,1.596497525,4.165458,0.4739025,8.91750000000001,415.9589,5.228262,1.5745395,1.724292,0.72788595,0.346847825,0.07782120375,3.1978825,348.380906575,353.1926912,1.562875,8.8475,97.1875
1,22.25,0.2370758,10.116178,34.33336,3.388939,4.2090915,0.4544657,8.38457949999999,416.7125,5.059314,1.6336835,1.747472,0.72748765,0.44566125,0.07164894125,3.325806875,338.151847915,350.780143635,1.552625,9.08875,97.35
1,22.75,0.22751825,6.68673299999999,23.72178,1.79214875,4.1192925,0.4417204,8.08668899999999,416.595375,4.969262,1.6093275,1.758651,0.68943205,0.36224865,0.1013452375,2.939081,335.83377713,349.003493125,1.465125,9.11,97.45
1,23.25,0.1910953,10.3346625,32.68268,4.018595,3.6440215,0.4357675,7.78634274999999,416.1006,4.889506,1.667497,1.621231,0.70856785,0.59142175,0.206923975,2.91029575,334.726275995,348.30852141,1.380875,9.25,97.3375
1,23.75,0.259365299999999,16.5712075,34.60076,2.6495115,3.6940655,0.44978205,7.84421600000001,416.010375,4.857625,1.55166825,1.63698825,0.702720625,0.408587899999999,0.1370598125,2.97734425,325.6302661925,348.354546,1.3515,9.38125,97.375
2,0.25,0.0723,26.1558,42.651275,5.0481385,5.2756,0.463081,9.08446,523.6479,6.002985,2.11548,2.25834,0.860307,0.809848,0.655060265,2.88584685,352.9494628,345.8933149,0.8816,6.51609999999999,96.935
2,0.75,0.047,25.5936,49.2859275,7.10893149999999,5.32238,0.427186,8.66649,564.1192,6.0628195,2.16791,2.53697,0.930378,1.05052,0.949260199999997,2.8846134,356.3131848,344.9963647,0.920349999999999,6.32774999999999,96.74
2,1.25,0.0515,18.3212,40.218515,11.9264355,4.80816,0.424171,9.28351,569.1544,6.10064375,2.07743,2.49955,0.908584,0.618605,0.624145664999997,3.0303003,358.9520482,348.2072187,1.06345,6.8647,96.545
2,1.75,0.0178,17.9719,38.785975,2.450554,5.09502,0.426148,7.66958,605.4408,6.442945,2.12731,2.06263,0.830248,1.19020825,0.987534449999999,3.37420585,354.582476,345.0905344,1.1121,6.58884999999999,96.74
2,2.25,0.0716,29.2396,81.436975,2.4806775,4.84732,0.511509,9.34541,518.03125,6.121635,1.87216,2.0915,0.77429,0.533148,0.91375582,3.04446695,358.3883342,348.3021212,1.04885,6.11949999999999,96.835
2,2.75,0.0569,23.0618224999999,39.850955,5.25025625,4.6412,0.470686,8.67333799999999,556.789875,6.0479385,1.89876,2.08692,0.818662,0.840410325,0.897068779999998,3.3085283,353.2381,346.1726050675,1.0457,5.76214999999998,96.77
2,3.25,0.119837,24.7373324999999,36.251425,2.51685625,4.56742,0.422776,7.85024,648.148725,6.07555125,1.84077,2.1468,0.759687,0.385075724999999,0.745680024999993,3.2506661,354.3420461,342.3535236,0.99235,5.59089999999999,96.805
2,3.75,0.0952832499999997,39.8575525,37.466515,4.73441075,4.81608725,0.41946525,7.46812549999999,682.4669,6.110737,2.3617915,2.0609205,0.7485861,0.711574525,0.640428504999994,3.2251455,355.0531327275,343.2704928425,0.97605,5.48145,96.935
2,4.25,0.120348849999999,24.6153749999999,39.00483,13.4425720000001,4.71464175,0.42266515,7.46317099999999,652.412,6.1604645,1.6263205,2.028322,0.7651503,0.463775799999998,0.560647109999998,3.39106975,355.4405074975,342.5839928575,0.9485,5.412,97.07
2,4.75,0.1116372,26.745445,28.0947975,2.042472,4.36739175,0.3899707,8.57660949999999,654.35,6.22600675,1.7576085,1.993095,0.7700162,1.3850975,0.6282899375,3.085133375,356.9796387475,345.324734445,0.930125,5.43775,97.1375
2,5.25,0.120807275,44.05661,39.986225,44.0538499999999,4.129446,0.377866225,9.87585699999999,642.288,6.48818475,1.71532575,1.801008,0.722868575,0.655683149999999,1.274407125,3.095099,358.70998711,356.181465245,0.972375,6.13425,96.9875
2,5.75,0.094815,23.6450349999999,33.69617,23.01166,4.1196845,0.4027049,10.4582675,694.1506,7.69820525,1.6990305,1.7827775,0.70819815,0.434641499999999,1.49467314,2.7996446,359.8696354,358.91404894,1.0256,6.9048,96.7
2,6.25,0.1167844,25.3745524999999,29.61864,4.21783049999999,4.5939455,0.47118845,11.04036,648.400875,7.192957,2.007015,2.2021285,0.7589835,0.484508049999999,1.17782966,2.864779,359.13646937,352.3797684375,0.8912,7.9064,96.74
2,6.75,0.183916199999998,20.6031199999999,121.21234,5.50112499999999,4.515775,0.477263499999999,11.0158775,694.0662,7.189258,1.862073,2.0159855,0.76761305,0.688304899999999,1.39595018,3.5545352,360.5016629875,349.80320244,0.646999999999999,7.8096,96.94
2,7.25,0.123732649999999,25.1276149999999,37.64469,3.676065,4.63473125,0.5929537,10.65666,630.864524999999,8.037217,1.901852,1.983522,0.789307799999999,0.6900041,1.3469234,3.543584,358.72562455,346.3159958725,3.4674,7.9082,97.12
2,7.75,0.124823799999999,28.7412049999999,42.63289,6.54667349999998,4.6690485,0.54943545,10.5950125,681.441,7.630286,2.1036875,2.1550395,0.850397649999999,0.60377165,22.185812,9.9817924,358.500198645,347.60248575,49.734,7.9344,97.06
2,8.25,0.1521829,28.1616399999999,35.0407,13.7567319999999,4.5618465,0.45314825,11.0452525,660.684099999999,7.477544,1.964384,2.1482925,0.8666886,0.65198175,98.090642,39.614236,354.2250785375,351.80533871,194.98,7.8384,96.94
2,8.75,0.2096256,27.2004699999999,34.5788875,5.55001974999996,4.6036995,0.47157915,10.857335,621.7322,7.3281225,1.799013,2.1267045,0.819217399999999,0.645477175,205.3374,86.631426,360.78403115,348.69148415,387.52,8.1552,96.88
2,9.25,0.161509449999999,70.93712,46.827675,11.35928275,5.2369715,0.5368713,11.2460725,541.200875,7.534775,2.165555,2.2015575,0.9011617,0.526193125,300.8962,128.78576,337.04023551,349.4818782,604.68,8.2896,96.56
2,9.75,0.264253149999999,51.80497,46.3358124999999,7.46915549999999,5.302637,0.4661167,11.6379575,441.62345,7.713554,1.9454255,2.0644525,0.86692235,0.50892275,391.9396375,186.14485,361.3863361175,348.30816762,813.3125,8.9375,95.875
2,10.25,0.21577895,58.35653,62.17682,4.30152499999999,5.066621,0.43101175,11.784855,452.76995,7.806912,2.23011225,2.41308925,1.00346,0.40147315,476.6869625,246.3152375,366.199298615,346.64330774,1026.5,9.55625,95.1375
2,10.75,0.183238125,61.09446,48.79534,3.74822674999999,5.016472,0.4471697,11.72208,423.83915,8.487538,2.4489875,2.30521775,0.987849575,0.457999775,557.7122375,298.3146875,362.925236955,345.86309816,1210.75,9.7725,94.9375
2,11.25,0.2526908,78.20056,53.165835,4.44230875,4.9696225,0.4958537,11.421515,504.215625,8.1307785,2.2372245,2.3345395,0.9389,0.4472557,629.963375,333.99095,363.0569530025,349.8660913875,1312.25,9.63125,95.4
2,11.75,0.339957999999999,110.50825,64.90968,8.4845675,5.107556,0.520038949999999,11.264855,615.088625,8.51169200000001,1.9071985,2.194509,0.788364449999999,0.7136557,675.0792875,373.6062625,361.7297156825,355.6729557225,1438.375,9.4825,95.675
2,12.25,0.202314299999999,102.85715,59.7793325,11.656302,4.83877625,0.522252025,11.245455,549.2092,8.21535724999999,1.967747,2.24768575,0.8056339,0.509335,697.11275,392.3152875,362.587326725,362.5864258125,1473.5,9.35375,95.6375
2,12.75,0.4498004,95.9210999999999,72.04384,2.27696875,4.9323305,0.625274225,11.601915,497.3563,9.47160800000001,1.817529,2.10830775,0.849768949999999,0.816451675,708.3391625,418.8864625,362.697035735,362.90963883,1535.875,9.31625,95.6
2,13.25,0.372569875,104.395725,67.34357,2.83137525,4.6081155,0.5402292,11.6980625,446.946449999999,9.235463,1.68640725,2.07947375,0.769722975,0.456347675,704.047525,406.561975,363.02366534,362.251302985,1560,9.3275,95.6125
2,13.75,0.3824264,106.061025,69.2763375,7.59863199999995,4.68812675,0.588056,12.0414725,607.0919,8.51588,1.89574775,2.0682015,0.830211424999999,0.4848237,680.4642875,389.6209,364.867560525,363.740145635,1519.375,9.5125,95.0125
2,14.25,0.3692736,81.81802,70.84176,5.82418474999999,4.76144225,0.57599785,12.20383,580.7559,8.2952285,1.807136,2.0044125,0.792927149999999,0.40703125,642.053775,390.5240375,365.68075483,366.41010824,1446.875,10.0175,94.8125
2,14.75,0.2016393,61.6176224999999,65.58274,25.1614549999999,4.484597,0.565983575,12.136705,561.572,8.196804,1.7293865,1.9959405,0.77240485,0.406617175,581.974775,363.2438125,364.2487604,367.7901628075,1336.125,10.195,94.9375
2,15.25,0.14285255,50.9638325,62.98364,24.692655,4.6728795,0.48201755,11.8039725,574.7209,7.443987,1.804426,2.033302,0.777653699999999,0.743967775,523.1551875,358.3236875,363.9860829025,367.95246415,1208.25,10.1025,95.125
2,15.75,0.1429659,46.565925,58.9962125,7.27499999999999,4.574375,0.399776099999999,9.977189,523.6669,7.026865,1.7214875,1.904268,0.752201499999999,0.5724979,439.595825,323.5553375,362.419556175,365.091568035,1002.75,10.29125,94.85
2,16.25,0.0856567499999999,37.66309,72.8766500000001,2.36104,4.30464875,0.493488875,10.62009,538.9667,6.832704,1.711628,2.2772385,0.760699224999999,0.569655049999999,361.3975375,229.1964,362.892780875,365.71822927,829.75,9.79375,96.1625
2,16.75,0.16724265,36.13323,52.7859300000001,9.07000175,4.20647999999999,0.47823905,10.600605,428.2721,7.155954,2.4104065,1.9988445,0.767051049999999,0.432075400000001,257.1057875,183.0995625,369.026895715,362.9248405,608.15,9.66625,96.3125
2,17.25,0.049,36.6754,51.1058000000001,10.4386775,4.55279,0.403561,10.3952,529.057625,7.75161874999998,2.04062,2.40302,0.833823,0.500733049999999,173.02626,101.9284975,360.6445105,369.3918275,401.99,9.7045,95.895
2,17.75,0.0371,26.3481,45.1257400000001,19.3026,4.16714,0.390077,10.0177,636.261,7.484003,1.62539,2.10863,0.780286,0.7114156,77.9466264999999,41.991451,360.706885,361.4886548,194.515,8.7485,95.805
2,18.25,0.0287,29.6322,32.2583375,2.80456999999999,3.83399,0.374104,8.97342,425.27485,7.050134,1.70371,1.94363,0.772524,0.729795199999999,15.7546115,11.1314035,357.6835414,357.2035354,49.509,7.9816,95.835
2,18.75,0.0454,26.938,33.9805599999999,3.683259,4.3143,0.538253,8.14749,493.234725,7.39861875,1.81022,2.16654,0.859354,0.844108,0.720710115,2.4017097,354.8231263,355.6148749,4.586,7.1977,96.21
2,19.25,0.0581,25.5804,63.45009,10.93,4.34153,0.584717,8.23051,481.405,6.77100675,1.63029,2.07909,0.784455,0.734232,0.734707104999996,2.5584769,354.5694825,355.079487,1.1057,6.6778,96.585
2,19.75,0.0495,20.7460175,67.6251600000001,11.1143,4.57662,0.547871,8.33424,515.045,6.414596,1.89822,2.26303,0.825827,0.801157575,0.814049794999999,2.6218134,349.0589945,355.6524831,1.0837,6.52325,97.375
2,20.25,0.0377,15.3915,40.23128,6.14697,4.60852,0.439608,8.5034,517.446,6.2791585,1.92947,2.13167,0.846369,0.757207974999999,1.155255,2.95791205,346.3187055,353.0660526,0.992599999999997,6.71425,97.74
2,20.75,0.0742,11.5041,56.5909275,6.82634,5.05829,0.508986,8.19034,512.774,6.270051,2.17888,2.4518,0.910342,0.8296826,1.13630795,3.2092953,346.5456601,351.6436692,1.0286,6.6102,97.97
2,21.25,0.0715,25.2492,48.4212949999999,6.98027,5.28019,0.503062,8.05546,514.385,6.33679375,2.46184,2.49858,0.98143,0.702911,0.880646719999999,3.63244385,345.5339149,349.7660724,0.928299999999999,6.6521,98.07
2,21.75,0.208866,18.5667,65.768865,7.41561,5.92448,0.555887,8.89103,520.624,6.39596175,2.41153,2.70919,1.09649,0.908076,0.711508829999999,3.1258519,345.6794306,348.2304042,0.811099999999999,6.4967,98.035
2,22.25,0.0734,12.2199,57.6376,13.1653374999999,5.61156,0.481945,9.15476,588.5832,6.424084,2.45485,2.67691,1.08741,0.824071,0.561211169999997,2.93247645,344.8408563,350.5975123,0.756249999999998,6.78155,97.545
2,22.75,0.0762,14.2253,49.69414,8.12919224999994,5.57965,0.504685,9.61822,539.7838,6.394402,2.22606,2.631,1.00001,0.822358,0.557378374999999,3.2187532,345.4022191,352.4611954,0.782949999999998,6.48304999999999,97.12
2,23.25,0.0659,25.2802,57.1986825,11.90632,4.92904,0.546645,9.88822,493.961,6.4285435,2.02648,2.70517,0.993092,0.764322,0.979901034999995,3.1494192,357.0559412,356.4582628,0.827649999999999,6.59489999999999,96.955
2,23.75,0.0989,21.4075,49.218,4.774256,4.98744,0.475463,9.79453,531.2918,6.11269,2.0813,2.47505,0.959267,0.790485,0.792842899999997,2.94083985,355.4506633,352.9737227,0.865899999999998,6.55229999999999,97.15
3,0.25,0.169114549999999,8.28861725,69.23889,9.22028824999995,3.82206575,0.424463799999999,11.5104575,462.0904,8.084155,1.83823625,1.7675355,0.886294925,0.494555425,0.8797768,3.8667635,357.92967828,362.051627195,1.524,13.03,97.2
3,0.75,0.137393774999999,9.392879,26.0127375,9.33211049999998,4.17158425,0.3905981,11.0527975,469.385875,7.55348675,1.62026675,1.7519195,0.6937425,0.55897745,0.8147891,4.0327405,358.3785023675,359.4770366525,1.8405,13.625,97.25
3,1.25,0.311155175,7.76097249999997,35.88873,3.53849600000001,3.74618375,0.494511775,10.8127775,519.71765,8.050157,1.94423,1.894961,0.766514825,0.741965849999999,0.8273285,4.184798,362.4855535775,359.089380795,1.5805,12.775,97.3
3,1.75,0.136871675,13.1233799999998,59.3119600000001,15.9167480000001,4.068107,0.4809705,10.8167375,478.3958,9.0369725,1.90976975,1.87942475,0.79760635,0.38629015,0.3685785,4.161324,362.684386615,359.185509145,1.8285,12.64,97.4
3,2.25,0.190974225,13.5880849999999,45.4593099999999,7.34187249999998,3.64818175,0.4897244,10.6328075,503.7734,8.3667165,1.672285,1.918815,0.743932975,0.3639981,0.67403605,4.1922685,361.93524618,358.5088952575,2.042,11.855,97.5
3,2.75,0.3924268,6.35119774999996,53.7384,7.68205425,3.7485275,0.55525025,10.6688575,506.1075,8.85563775,1.9063605,1.6373985,0.640116999999999,0.33910955,0.76434615,3.7706875,362.37424587,357.8169581625,2.1185,11.735,97.6
3,3.25,0.27327405,14.5238949999998,36.895905,7.2178,3.6998125,0.47852885,11.162735,532.4432,10.1869825,1.7891105,2.016289,0.8181939,0.34421305,0.5124987,3.709141,365.5826618725,358.4815512625,2.0715,11.455,97.65
3,3.75,0.25314995,7.812396,22.4208225,29.024765,3.6249685,0.47362505,11.37606,598.68925,10.115763,1.693357,1.898156,0.78213575,0.341591099999999,0.5175045,3.767357,366.8101377,357.80112125,2.146,11.22,97.7
3,4.25,0.309611549999999,10.4274269999999,90.383625,29.0297599999999,3.6799195,0.493919924999999,11.47863,718.00305,9.439377,2.1289775,1.4216615,0.702343299999999,0.411013274999999,0.5524047,3.8458025,365.3014579025,358.1424987975,2.1955,11.44,97.8
3,4.75,0.279224749999999,9.92180799999995,21.366335,10.5717335,3.640309,0.468660599999999,11.630485,750.0947,10.6005825,1.668664,1.8468495,0.7455517,0.4691819,0.48594485,4.0048505,366.7254932275,361.0262734225,1.847,11.41,97.85
3,5.25,0.30250335,9.354522,114.589875,10.7818975,2.918103,0.49301015,11.81088,515.9087,12.12085,1.471405,1.6404285,0.68994035,0.531086824999999,0.8961605,3.977985,369.899762635,362.298221675,1.8115,11.525,97.9
3,5.75,0.0955298499999996,9.823431,89.6372749999998,16.8382574999999,3.1631825,0.42877035,11.82832,492.2092,12.033885,1.535883,1.573288,0.629737849999999,0.46020775,0.69450345,3.7003655,368.2577358,363.378606825,1.838,11.295,97.8
3,6.25,0.1934108,7.88692674999999,14.8641,4.84903,3.0616125,0.3929275,11.930215,493.26225,11.2459015,1.4753125,1.5502085,0.615941899999999,0.5157809,0.8791265,3.674515,363.730622655,362.24409532,1.894,11.7,97.8
3,6.75,0.0989244499999989,20.797135,49.99845,2.80685999999999,3.4260225,0.6138306,12.464275,487.97025,9.999532,1.452214,1.551063,0.7001654,0.503960224999998,9.3982235,5.5409655,340.6374466775,360.28563106,25.915,12.125,97.9
3,7.25,0.179237899999999,22.4531449999999,37.325835,2.19562,3.3749025,0.62279465,12.990105,471.5625,9.067913,1.411603,1.505499,0.662315199999999,0.697174925,106.9975,14.226255,338.3921734125,359.957181285,149.3,12.17,97.8
3,7.75,0.286584799999999,30.23219,53.1887325,4.9251625,3.6584465,0.699407299999999,13.195695,487.4755,11.7254125,1.6810485,1.808132,0.7713007,0.893611374999998,181.7895,24.46748,335.35476014,361.8152038025,332.05,12.305,97.7
3,8.25,0.516885199999999,71.9929299999998,48.3897925,4.30837400000001,3.239452,0.64480375,13.49159,496.437275,11.6008075,1.5936555,1.704603,0.71028405,0.738780499999998,296.0577,67.446265,345.81211399,360.9651142775,576.05,11.965,97.55
3,8.75,0.370242899999999,67.06974,61.07132,10.4453599999999,3.7285655,0.737850899999999,13.78021,506.6087,10.87426,1.668903,1.91118,0.8161735,1.022232,404.13475,110.01385,335.908579835,363.45578367,818,11.92,97.2
