DOY2,HR2,FC_1_1_1,SC_1_1_1,USTAR_1_1_1,LE_1_1_1,H_1_1_1,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,SW_IN_1_1_1,SW_OUT_1_1_1,NETRAD_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,WS_1_2_1,WS_1_3_1,WS_2_1_1,PA_1_1_1,NEE_1_1_1
1,0.5,-0.02,-0.1,0.084,-0.7,-18.975,396.35,396.805,397.4525,399,-10.47,-11.2625,-11.3725,-11.89,74.5,76.75,77.3,82.125,-2.2225,-1.525,-1.39,-0.93,-2.135,-1.6875,-1.3775,-0.99,-0.4725,-0.0375,-0.03,1.17,0,0,-51.8,218.85,257.95,1.96,1.44,1.43,97.2,0
1,1.5,0.01,0,0.096,-0.5,-19.575,394.8475,395.135,395.9375,397.535,-10.75,-11.3825,-11.595,-12.015,74.925,77.4,78.2,82.225,-2.3525,-1.5625,-1.42,-0.96,-2.18,-1.75,-1.43,-0.98,-0.49,-0.03,-0.03,1.1625,0,0,-51.1,219.75,257.05,2,1.49,1.52,97.17,0
1,2.5,0,0,0.091,-0.6,-18.075,395.0625,395.36,396.0625,397.18,-11.07,-11.495,-11.7825,-12.12,75.95,77.5,78.4,82.4,-2.43,-1.6425,-1.44,-1,-2.3025,-1.8175,-1.4575,-0.995,-0.49,-0.0375,-0.03,1.155,0,0,-50.325,219.65,256.9,2.0825,1.51,1.56,97.1725,0
1,3.5,0.0425,0,0.089,-0.9,-20.05,394.98,395.36,396.2475,397.43,-11.275,-11.705,-11.9125,-12.38,76.6,78.8,79.5,83.4,-2.5225,-1.7025,-1.45,-1.0375,-2.3,-1.8775,-1.485,-1.025,-0.5,-0.0375,-0.0325,1.155,0,0,-50.4,219.925,256.925,2.0075,1.465,1.56,97.16,0
1,4.5,0.03,0,0.094,-0.7,-17.475,394.57,395.5,396.29,397.48,-11.395,-11.92,-12.2075,-12.4325,76.9,78.8,79.6,83.4,-2.51,-1.825,-1.5175,-1.0675,-2.31,-1.89,-1.525,-1.075,-0.5025,-0.05,-0.0325,1.155,0,0,-50.5,219.225,255.6,1.995,1.52,1.59,97.15,0
1,5.5,0,0,0.099,-0.6,-17.6,394.7425,395.24,396.26,397.4275,-11.35,-11.99,-12.2575,-12.45,76.9,79,79.225,82.9,-2.5925,-1.88,-1.5625,-1.12,-2.4175,-1.935,-1.5,-1.11,-0.52,-0.06,-0.035,1.1625,0,0,-49.7,219.15,255.725,1.9825,1.4975,1.56,97.1275,0
1,6.5,-0.01,0,0.1,-0.5,-16.725,394.9275,395.61,396.06,396.9,-11.5425,-12.195,-12.3875,-12.74,76.725,79.2,79.825,83.175,-2.64,-1.89,-1.59,-1.13,-2.5175,-2.0075,-1.53,-1.125,-0.53,-0.06,-0.035,1.1625,0,0,-48.7,218.525,254.9,2.02,1.4725,1.4975,97.13,0
1,7.5,0.05,0,0.094,-0.7,-20.25,394.8225,395.77,396.1,396.825,-11.6025,-12.2175,-12.55,-12.915,77.225,79.1,80.025,83.6,-2.7475,-1.925,-1.635,-1.16,-2.57,-2.06,-1.59,-1.14,-0.54,-0.0675,-0.04,1.16,0.9,0.6,-48,219.5,255.025,2.06,1.5,1.5325,97.16,0.1
1,8.5,0.05,-0.1,0.12175,1.7,-14.65,394.765,395.42,395.76,396.42,-11.395,-11.8475,-12.02,-11.72,75.925,77.5,77.9,82,-2.6875,-1.935,-1.6875,-1.185,-2.555,-2.0875,-1.6225,-1.14,-0.5425,-0.0675,-0.05,1.16,32.775,13.45,-12.475,215.325,259.5,1.97,1.55,1.58,97.2,0
1,9.5,0.19,-0.2,0.161,6.65,-0.025,394.175,394.4525,394.69,395.14,-9.98,-10.02,-9.6775,-8.96,71.825,72.9,72.8,76.9,-2.3375,-1.855,-1.655,-1.2,-2.235,-1.9675,-1.6075,-1.1675,-0.55,-0.0675,-0.0525,1.1525,110.8,37.3,24.1,216.05,269.35,2.5225,2.15,2.21,97.2,0.02
1,10.5,0.21,-0.2,0.184,10.825,7.7,393.5,393.6275,393.6075,393.98,-9.0025,-9.06,-8.44,-7.385,66.5,67.275,66.6,69.5,-2.03,-1.68,-1.53,-1.22,-2.02,-1.78,-1.55,-1.18,-0.56,-0.065,-0.0575,1.15,181.2,61.2,51.3,217.6,279,2.96,2.535,2.71,97.18,0.1
1,11.5,0.29,-0.2,0.19725,13.125,12.2,392.54,392.675,392.675,393.16,-8.01,-8.07,-7.44,-6.2925,61.3,61.775,60.8,62.8,-1.64,-1.495,-1.41,-1.16,-1.65,-1.62,-1.41,-1.15,-0.565,-0.0675,-0.06,1.15,239.25,73.3,77.5,220.5,287.5,3.14,2.675,2.9125,97.15,0.2
