DOY2,HR2,LE,H,G,FC,CO2,H2O,T_SONIC,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,RH_1_5_1,VPD_1_1_1,VPD_1_2_1,VPD_1_3_1,VPD_1_4_1,VPD_1_5_1,USTAR,WS,PA,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,T_BOLE_1_2_1,T_BOLE_1_1_1,T_BOLE_2_2_1,T_BOLE_2_1_1
1,0.25,-3.066034576,-55.58,-13.662,0.085461399015,393.93,2.8189,0.453695,-1.1675,-1.3655,-1.57275,-1.7755,-1.726,18.5,18.69,14.91,19.1725,23.1225,2.405292512,1.7939859155,1.8157,2.04432433975,1.68405,0.2374544,4.28625,74.097,0,1.719225,206.155,303.975,-117.725,0.007,0.094,0.41875,0.71125,0.99175,1.244,1.65125,2.6905,3.66925,0.47425,0.78325,0.9965,1.3385,1.836,2.7045,3.784,0.871,1.199,1.48775,2.01775,2.78675,3.4815,4.569,0.6995,0.56475,0.03975,0.0995
1,0.75,-1.382413639,-57.062,-13.6601708525,0.089934,393.6,2.7899,0.371565,-1.1975,-1.44575,-1.7075,-1.9005,-1.928,18.0825,18.37,14.4025,18.91,22.68,2.573214168,1.6843954565,1.6404,2.198491862,1.765225,0.2421037,4.269992392,74.0965,0,1.688,206.345,303.3425,-117.3275,0.0075,0.094,0.419,0.7105,0.98475,1.2435,1.64375,2.6875,3.66175,0.4675,0.783,0.9935,1.337,1.8435,2.6985,3.7785,0.86125,1.19425,1.484,2.0095,2.775,3.4785,4.56425,0.6095,0.4885,0.0355,0.08725
1,1.25,-2.372112824,-56.92320896,-13.3762761075,0.13185,392.53,2.81,0.111953805,-1.369,-1.45675,-1.753,-1.888,-1.9885,17.47,17.115,14.8475,18.16,22.4425,2.45764520375,1.68543689375,1.759182351,2.293960539,1.767036262,0.248115,4.2531,74.0753725,0,1.64525,206.59,302.84,-116.97,0.00625,0.094,0.423,0.705,0.984,1.243,1.645,2.693,3.662,0.449,0.775,0.985,1.329,1.842,2.703,3.781,0.845,1.181,1.47,1.988,2.763,3.477,4.576,0.448,0.476,0.034,0.056
1,1.75,-1.403870337,-55.291,-13.44415659,0.11736,393.17,2.727136103,-0.200345,-1.308,-1.52275,-1.772,-1.935,-1.996,17.2,16.08,14.27,17.66,22.185,2.5322,1.7809017585,1.8470987705,2.34218830575,1.7926577165,0.228305,4.0084,74.058,0,1.6826,205.3,302,-116.63,0.00525,0.094,0.419,0.696,0.981,1.24,1.642,2.691,3.658,0.438,0.763,0.983,1.321,1.841,2.699,3.778,0.835,1.178,1.465,1.979,2.759,3.483,4.573,0.444,0.465,0.027,0.031
1,2.25,-0.462296918975,-51.71125,-13.224,0.117496778575,392.94,2.63457747175,-0.0538235,-1.364,-1.51525,-1.72925,-2.007,-2.07475,17.0525,15.6425,13.52,17.255,22.1775,2.538026997,1.8504,1.8354166365,2.3065372575,1.80335,0.22450265,3.91767764975,74.05261,0,1.812375,205.1175,302,-116.1,0.006,0.094,0.427,0.698,0.97675,1.2345,1.6385,2.68725,3.6525,0.4305,0.75275,0.97725,1.3175,1.82125,2.69725,3.771,0.826,1.17525,1.46125,1.9735,2.75375,3.48275,4.57275,0.4845,0.434,0.02075,0.0145
1,2.75,-1.9025,-52.928,-13.453,0.109475,392.52,2.62855,-0.23894,-1.41125,-1.601,-1.8405,-1.951,-2.06275,17.345,16.2,14.86,18.035,22.195,2.6855,2.0862,1.7266,2.6008254595,1.72375,0.20701395,4.05749299,74.050145,0,1.75725,205.595,302.7,-116.6,0.0085,0.094,0.4305,0.7035,0.97125,1.23375,1.63475,2.67875,3.65225,0.4015,0.75175,0.97375,1.312,1.8,2.69625,3.77425,0.82275,1.173,1.46025,1.9645,2.75,3.477,4.572,0.448,0.37075,0.023,0.003
1,3.25,-0.838666651475,-58.396,-13.36,0.13243,393.17,2.6957444415,-0.04450305,-1.489,-1.6715,-1.93575,-2.011,-2.1705,17.31,16.205,15.5975,17.655,21.825,2.6907,2.2230323565,1.87008732625,2.5072475145,1.7701,0.21592345,4.05015,74.03823,0,1.69965,205.575,302.6,-115.8,0.007,0.094,0.42925,0.7095,0.97175,1.22625,1.636,2.68175,3.6535,0.381,0.7345,0.96025,1.30875,1.7965,2.69275,3.76925,0.815,1.16675,1.45675,1.964,2.74725,3.4725,4.57,0.409,0.24125,0.0215,-0.03325
1,3.75,-1.173476169,-53.59886793,-13.03,0.09188475,393.86,2.630275,-0.11324485,-1.2835,-1.731,-1.94975,-2.033,-2.0965,17.075,15.77,13.93,16.4375,22.1325,2.718554512,1.846969407,2.12167596325,2.53836885275,1.9838,0.22437305,4.14880487075,74.02257,0,1.6705,206.4,302.1975,-115.765,0.007,0.094,0.421,0.70875,0.965,1.2265,1.635,2.67375,3.65325,0.36175,0.72,0.94875,1.302,1.78375,2.692,3.77225,0.8125,1.1645,1.45525,1.96125,2.74475,3.472,4.573,0.385,0.197,0.02275,-0.051
1,4.25,-1.129045427,-54.967,-13.089,0.12976,393.16,2.5247,-0.10720125,-1.2145,-1.58725,-1.98575,-2.113,-2.26875,16.8,16.04,13.82,17.0125,21.6225,2.6366,1.74688717475,1.79595999,2.547925,2.04055,0.2230225,4.04775,74.01325,0,1.742025,204.76,301.4275,-115.88,0.005,0.094,0.4075,0.696,0.95925,1.22075,1.637,2.67925,3.6535,0.3615,0.71375,0.9405,1.2925,1.7805,2.6895,3.77175,0.81,1.156,1.44875,1.963,2.74725,3.47375,4.5705,0.32,0.21525,0.01175,-0.05525
1,4.75,-0.91273,-55.557,-13.28982132,0.0975622412275,393.49,2.5593,-0.2963617,-1.29425,-1.44725,-2.018,-2.242,-2.3065,17.29,15.565,13.93,16.5,21.4175,2.6326371995,1.9389,1.991275,2.39745,2.07555,0.223655,3.9363503335,74.0035025,0,1.8291,205.1,301.1,-117.5,0.006,0.094,0.3955,0.68175,0.95275,1.2195,1.633,2.6865,3.64875,0.3485,0.7055,0.91975,1.287,1.779,2.68475,3.7675,0.794,1.15075,1.4465,1.95575,2.74275,3.46975,4.5735,0.27025,0.19,0.005,-0.0925
