DOY2,HR2,TAU,H,LE,FC,CO2,H2O,T_SONIC,PA,VPD,WS,USTAR,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_1_1_1,G_2_1_1,PPFD_IN,RH,TA,SW_IN,SW_OUT,LW_IN,LW_OUT
1,6.25,-0.05100078825,-27.4339973638126,-0.753153,0.399128398411773,429.888645038153,4.9751725,3.40848749224352,101.907,1.07304,0.911938248845869,0.0528457,5.114,7.99325,9.3825,-35.7175,-46.7375,0,84.75,2.80425,-1.771,0.6435,297.08,323.27
1,6.75,-0.060652079,-28.7948,0.849847,0.987405,433.46005043289,4.90395,3.39136972999551,101.932,0.862783363416221,1.028013,0.059848175,4.98025,7.9155,9.375,-35.71,-46.7375,0,84.9,2.868,-1.84175,0.6695,298.9775,323.5725
1,7.25,-0.0489643435,-28.9964199897349,-0.538013866120458,0.7820945,428.03125,5.06939,3.11545554584901,101.909,0.663749963676247,0.995681916862063,0.0618176474900612,4.8695,7.87825,9.3775,-35.7175,-44.775,44.73311925,83.575,2.77625,1.2825,0.74625,300.8075,324.39
1,7.75,-0.0550901035,-25.87145,-1.947095,1.22277634495436,428.5915,5.0695,3.13900000000003,101.8905,0.818832,1.08336565777648,0.0722912895589613,4.8005,7.8385,9.38,-35.18,-42.6875,55.867993,82.425,2.811,14.8625,1.80175,301.9175,327.0625
1,8.25,-0.082,-24.77235,8.8247718945643,1.05472,430.915046176935,5.583895,3.962,101.9195,0.68961725,1.01060054702037,0.09225,4.6945,7.753,9.3775,-34.635,-34.985,107.7091175,81.725,3.57975,44.955,4.337,297.1975,334.365
1,8.75,-0.0878928875,-9.74,17.7145863489022,1.24122,428.99575,5.27484,5.03297524960803,101.9665,0.975911,1.18915488720647,0.13683951252898,4.6955,7.76025,9.385,-30.095,-15.67,170.15785,79.035,5.2915,69.0875,6.0565,293.5375,342.57
1,9.25,-0.109162,7.71275412790563,25.808325,-0.234038,429.699375496034,6.59359406326315,5.978891700567,101.987,1.20513,1.2737325,0.142959608423328,4.86925,7.77525,9.3675,-21.36,-7.47125,255.8329725,75.695,6.22025,104.225,7.9005,268.2025,348.7225
1,9.75,-0.1252171455,17.21985,35.95485,-0.2396275,427.559,6.9809075,6.93026630592328,101.952063649305,1.46946376667036,1.22842396792963,0.153125,5.1225,7.80225,9.36,-13.115,-7.39775,318.9713775,74.9425,7.0375,138.525,11.3775,262.29,355.0275
1,10.25,-0.13954,24.2269694437719,43.09975,0.360260487048918,426.87425,7.70826,7.63493729146279,101.9605794375,1.72955,1.170595,0.15766,5.48225,7.83975,9.345,-6.9495,-7.397,386.58153,71.315,7.6235,160.65,12.7575,263.8725,361.3375
1,10.75,-0.141306,32.338725,44.5461247376411,0.0841499398107041,424.441351368969,8.38838,8.406,101.920834138888,1.680295,1.45106,0.182644,5.90425,7.88125,9.325,-6.754,-7.39675,412.6333525,67.34,8.4475,174.475,14.2075,266.47,368.5075
1,11.25,-0.148047036,31.6713,48.2195668789535,0.261327,423.678991559792,8.14712,9.32519827020104,101.899290791666,1.88499,1.4029,0.18517,6.40475,7.943,9.325,4.75175,-6.9305,405.2916775,64.12,8.98,163.9,15.5875,270.5425,372.8
1,11.75,-0.140359,36.0130972552949,49.88655,-0.317997481921934,422.719,8.14338,9.70600000000001,101.893,2.18745,1.48745,0.171992,6.85225,8.0475,9.3,6.941,3.9495,451.1660225,62.345,9.5225,194.825,15.5725,275.0475,375.8725
1,12.25,-0.137495,44.494975,52.8367046842477,-0.1823995,421.979,8.17916,10.38556557295,101.86,2.41044,1.45576,0.184207,7.4295,8.18,9.29,7.89975,7.378,584.3840525,60.695,10.0325,248.325,22.345,277.45,378.4925
1,12.75,-0.1304255,46.3992,51.2895883751787,-0.121468514160129,421.640330964514,8.330025,10.601003050698,101.848,2.7384925,1.43437958291215,0.170031606020631,7.9135,8.305,9.275,14.035,8.055,587.1872375,59.2875,10.635,257.025,19.9875,279.475,379.135
1,13.25,-0.1466217685,36.4200693949073,51.3961559058322,-0.143336776039049,421.495050123078,8.37504,11.0083108141155,101.8385,3.10815435070666,1.50499,0.174385031908113,8.4775,8.4675,9.27,20.2525,17.165,607.499205,56.6975,11.055,259.4,22.2425,279.0775,381.1025
1,13.75,-0.135237773,33.986,45.8988289249308,-0.352449592817734,421.103,8.4160752072061,11.1914021380735,101.82575,3.49887,1.4328475,0.1792995,8.9325,8.64,9.265,20.44,20.86,503.3141625,54.63,11.2025,204.825,15.7525,280.19,382.765
1,14.25,-0.14402188625,24.4656083206301,45.3849021215874,0.0634523672107443,420.383173365798,8.26089,11.4804947369889,101.811,3.62931749999999,1.5342325,0.173323418067905,9.33,8.8825,9.25,20.76,21.8125,418.0617425,50.64,11.3575,169.275,13.9375,279.8625,380.73
1,14.75,-0.14425535525,18.15495,38.678870298404,0.69907625,420.314982467484,8.13648545652273,11.80925,101.793896052083,3.7360275,1.460565,0.157939789181564,9.58,9.0575,9.245,20.815,22.19,377.14859,49.2975,11.7825,155.075,13.19,276.775,380.035
1,15.25,-0.11974925,14.2041,28.72535,0.779829,420.089246642872,8.14903799909765,11.8405,101.7809723125,3.46569570281716,1.52468723499691,0.163355491103789,9.7625,9.2825,9.245,20.8025,21.9925,307.335935,48.7025,11.8725,129.25,12.1125,271.9625,376.6425
1,15.75,-0.100585515,2.6410549229957,18.7204859065493,1.020792,420.130051524558,8.03139294701709,11.6789999999999,101.77514392361,3.29067597970857,1.45026986508782,0.132810230214879,9.9025,9.5125,9.24,20.7625,21.75,210.3590825,48.72,11.995,88.45,8.095,270.6925,372.7925
1,16.25,-0.09361736975,-12.2393,11.7392,1.1552,420.12775,8.1130731879735,11.465823315302,101.782337659721,2.95097999479204,1.52820901081212,0.11307925,9.975,9.6125,9.24,9.43,9.7125,123.5493375,49.4575,11.5625,44.645,4.762,269.8525,369.23
1,16.75,-0.0599,-23.136825,5.42055,0.773738,420.372397627311,8.40916271998391,11.029,101.809835194444,2.44284,1.09933224276462,0.0638770683529667,10.025,9.6575,9.235,-5.4075,2.29775,55.823498,54.265,10.905,13.14,2.01675,267.1225,362.8925
1,17.25,-0.0426,-18.4895329556654,0.744528,0.518052,421.294227501842,8.556255,10.541650928709,101.831780701388,1.92326543203102,1.01250864128908,0.03016065,9.9225,9.7375,9.225,-14.4225,-13.3325,35.008737,62.04,10.2975,-0.8915,0.615,270.435,356.5425
1,17.75,-0.0426040885,-29.459825,1.0726305,0.8716225,422.651,8.354175,10.378028786341,101.8365,1.68438645385623,1.08819680811355,0.0423556,9.6575,9.79,9.225,-24.66,-29.1425,0,64.7275,9.575,-3.176,0.638,268.8275,351.655
1,18.25,-0.04277377275,-20.8797814793866,0.256457164001509,1.21945,424.909,8.51686,9.70293264759904,101.867925239582,1.37500331498922,1.05141802345016,0.0413836431566732,9.3725,9.83,9.23,-25.465,-40.3475,0,69.33,9.08,-2.81425,0.86575,268.425,347.1125
1,18.75,-0.04335,-25.2688,-0.259251743413266,0.491485,427.348353035587,8.42789419278232,9.44000000000002,101.855858881944,1.25564678561991,1.13049211892579,0.03725445,9.135,9.82,9.235,-27.3875,-42.8875,0,73.1725,8.625,-2.47475,0.83375,267.3875,343.6975
1,19.25,-0.0591,-24.0156,-0.0867065,1.15452576330088,428.4685,8.36432914966177,8.99200792524553,101.857271374999,1.10541522638889,0.978609112177891,0.0414665588623973,8.965,9.77,9.235,-27.4175,-46.5825,0,74.865,8.1175,-2.36925,0.76075,265.5875,339.2275
1,19.75,-0.0558,-20.219,-0.598744909232106,0.969073,428.059408437449,8.36785008903913,8.79922286993903,101.846396784721,0.868138,0.970219334883881,0.0515514758986487,8.63,9.73,9.24,-27.8575,-47.835,0,76.94,7.75175,-2.31125,0.60225,268.185,337.7525
1,20.25,-0.03705,-25.5928,-3.39607829345085,1.40505,428.46875,8.3793146469873,8.21417604234478,101.85525,0.879672628232521,1.1058775,0.053796425,8.3725,9.685,9.255,-34.64,-48.3425,0,79.49,7.669,-2.07625,0.7765,273.0025,337.9275
1,20.75,-0.0426534525,-36.3226176412523,-0.21901625,1.3644725,428.321,8.06717554704016,7.97963433138503,101.838,0.739477944971861,1.21178,0.0490475,8.135,9.65,9.265,-27.865,-48.3425,0,78.945,7.25075,-2.18525,0.962,269.6775,334.92
1,21.25,-0.05272175475,-28.6275408177664,-0.754577653355149,1.35910593123151,429.9805,7.9118625,7.80351441233053,101.844465625,0.681461,1.12188072006938,0.04258125,7.967,9.63,9.275,-27.8425,-48.3025,0,79.26,6.97525,-2.3075,0.8925,270.4975,332.615
1,21.75,-0.04324487,-26.5745867770422,-1.60412473735955,1.25839,425.261011500362,6.90842947685503,7.47025132981129,101.93125,0.68812975,1.0883225,0.050868175,7.774,9.6025,9.285,-31.8225,-48.53,0,79.7775,6.6905,-2.1345,0.75875,273.67,334.23
1,22.25,-0.0506328825,-28.1347787765447,-0.825609,0.954678775456283,427.850758275238,7.05301022932798,7.34807053777901,101.8995,0.75079475,1.10557340149988,0.0523446887017213,7.5655,9.5725,9.29,-35.1575,-48.5525,0,80.575,6.575,-2.1775,0.719,271.2575,331.88
1,22.75,-0.03945,-33.1929,-2.54007549575053,0.842889,429.316993157271,7.41805,6.89450030835451,101.903,0.638488269947106,1.08053982511783,0.0464758133455771,7.397,9.5125,9.3,-35.1525,-48.56,0,81.4,6.093,-2.1955,0.64,275.44,330.37
1,23.25,-0.052305007,-35.2291,-1.54767,1.134895,427.2595,7.20821953374885,6.64350000000001,101.8955,0.525084,1.15001912947814,0.0528468490773105,7.15125,9.44,9.32,-35.725,-48.57,0,81.85,5.83,-1.9825,0.71475,275.21,329.9
1,23.75,-0.0507842,-33.4241075867753,-1.71048740984283,0.993326425938225,428.9155,6.646145,6.39000000000004,101.964,0.561133335426078,1.07669,0.0474,7.0145,9.2875,9.345,-36.21,-48.53,0,82.45,5.60575,-2.10975,0.583,273.9475,330.8875
2,0.25,-0.048716442,-42.013875,-0.529946,0.850447217059764,429.26575,6.2049925,6.59200000000004,101.933,1.1706375,1.18242074432877,0.0555,5.952,11.9,10.6125,-37.22,-56.3475,0,71.7125,5.85375,-2.477,0.91725,245.37,324.9675
2,0.75,-0.052405837,-39.8235163234656,-3.80231221452749,1.16638007006529,430.611151518791,6.43028,6.10100000000004,101.9239001875,0.96138312298504,1.263335,0.052434275,5.756,11.71,10.6325,-39.3325,-54.88,0,72.7375,5.35,-2.4905,1.17875,244.91,325.1125
2,1.25,-0.04063312525,-36.3365,-3.61685602630072,0.715646,430.797165428672,6.382405,5.78300000000003,101.917601104166,0.847662,1.10118397849162,0.068830225,5.59975,11.58,10.66,-40.3275,-59.955,0,74.51,4.869,-2.38875,1.0055,245.3775,323.3775
2,1.75,-0.05275657525,-42.8316207765887,-2.00365,0.751515,430.734479495845,6.46103539026384,5.55538624477378,101.916446965277,0.773093,1.16904999945974,0.0576759294045339,5.3805,11.49,10.6775,-37.4725,-57.975,0,76.125,4.77225,-2.38175,1.12875,244.3125,321.9975
2,2.25,-0.03124455825,-38.4205926242645,-2.55055209147919,0.72023575,428.806545694039,6.04454935575164,4.97150000000001,101.912916788194,0.79411875,0.861420437277244,0.0618877384047655,5.172,11.41,10.695,-39.91,-59.84,0,76.5925,4.39125,-2.30025,1.1835,243.5425,321.3975
2,2.75,-0.03845,-39.082175,-2.58586,1.2929675,432.123117503001,6.14797119027324,5.036,101.899,0.764786,1.34384,0.0592894,4.994,11.24,10.7125,-37.2425,-59.89,0,75.4975,4.206,-2.25,1.18725,242.77,321.775
2,3.25,-0.04620793375,-35.0778850413228,-2.83119,1.00569403781941,433.302,6.1439077691173,4.74050000000003,101.88825,0.702301,0.891915958159208,0.0535121967360417,4.8435,11.02,10.7225,-37.3175,-60.0025,0,76.0075,3.99725,-2.40975,1.097,242.6625,320.2475
2,3.75,-0.04276416,-31.8783422269112,-2.49505,0.995547,431.308877654594,5.604055,4.66368854014001,101.887,0.77376075,0.980204866235279,0.0513061149662789,4.706,10.81,10.73,-38.5,-60.0325,0,75.9175,3.939,-2.2465,1.17975,242.2225,319.24
2,4.25,-0.0366508805,-30.607233916329,-3.21516991488282,0.970114,430.677104617447,5.6526575,4.57175000000003,101.8587385625,0.7054855,1.06997778011218,0.05299015,4.57775,10.63,10.735,-36.6725,-59.5775,0,75.86,3.77775,-2.23075,1.0765,240.4675,318.67
2,4.75,-0.0334771,-26.0713057752367,-2.5076,0.6699035,430.746638687027,5.72546749131466,4.26300000000003,101.872826458333,0.690354848184282,0.886983,0.0503,4.487,10.43,10.7375,-38.5,-59.84,0,76.7225,3.437,-2.2035,1.07875,240.6775,318.4175
2,5.25,-0.033971035,-32.1420493494668,-2.4516409320804,0.649989450560288,432.267,5.72028635744691,4.03766684977199,101.902,0.72033875,1.05155,0.0496289,4.47675,10.24,10.73,-38.3875,-60.045,0,77.565,3.2295,-2.21425,1.11,241.3,317.7625
2,5.75,-0.02720176775,-28.4793,-1.25956060238997,0.7741795,431.110946111949,5.68183637811828,3.79775000000001,101.91154509375,0.71330930586334,0.937726645908348,0.0512503047315325,4.3735,10.09,10.7325,-38.585,-59.845,0,77.8025,2.9995,-2.16575,1.078,240.535,316.595
2,6.25,-0.036225,-27.2055326794739,-2.278,1.23881790330754,429.971091120385,5.38188,3.10550000000001,101.93275,0.777568822802506,0.801300995755577,0.0511,4.22625,9.87,10.74,-39.275,-59.9125,0,76.94,2.59525,-2.2305,1.08575,241.67,316.135
2,6.75,-0.0338,-25.6039195212032,-2.77774,1.08955,431.683,5.3814559528235,3.149,101.924,0.873259801622938,0.871811356028808,0.046356,4.0995,9.74,10.7475,-38.9325,-59.82,23.58464575,79.49,2.47225,-0.78625,1.34825,241.76,317.175
2,7.25,-0.03553886,-23.4237,-1.34186,1.276075,434.159140810879,5.46582937901432,3.4116474389335,101.9345,0.8271195,0.7992475,0.0550301967391396,4.004,9.62,10.755,-38.8375,-52.395,55.87911675,77.595,2.7075,15.0925,3.74275,240.805,319.8725
2,7.75,-0.06474665,-15.7469,1.40002,1.2442975,433.81068081111,5.30174410266183,3.90422645547653,101.9545,1.0286163494457,0.823655828272674,0.0641340456750313,3.91675,9.95,10.7575,-35.5025,-43.39,123.6383275,75.04,3.6965,61.935,11.4075,239.13,328.8175
2,8.25,-0.08459768625,2.45513331314777,9.15545,0.497726272809896,431.600497581691,5.46561419862932,4.99649999999999,101.988,1.3533925,0.88643206350553,0.10430925,3.83225,10.08,10.765,-34.7,-31.77,288.7147775,70.9925,4.9825,134.85,17.3075,238.78,338.335
2,8.75,-0.128607234,19.1044288416538,24.9818281582021,0.261819067249393,430.332202923406,5.715555,6.27550000000002,101.9885,1.759575,1.11072207496919,0.125223152444606,3.915,10.02,10.7625,-23.7425,-21.16,487.05124,65.55,6.32675,231.075,26.2975,242.3575,346.72
2,9.25,-0.1587765,40.5796270945057,33.867625,0.0589760903635274,427.682943068136,6.053815,7.062,102.006442111111,2.14266012632509,1.29186,0.1566395,4.01,10.12,10.7625,-20.895,-10.5475,611.214537499999,62.465,7.67375,311.475,29.315,247.59,357.7275
2,9.75,-0.1561326905,52.13315,39.9830574052829,-0.289768154937567,425.406377508424,6.10616,8.155,102.04188875,2.82579147059414,1.22697922315059,0.159247577708778,4.279,10.34,10.7525,-13.54,-7.81375,737.02415,57.185,8.7775,354.025,33.88,251.56,368.635
2,10.25,-0.1847687015,62.478625,59.9717,-0.469621987012986,424.924570856301,5.81893919036994,9.06900000000001,102.041924597222,3.34767847294098,1.24402,0.183139,4.88625,10.48,10.7325,-7.6415,-7.522,822.0096,52.325,9.475,430,39.21,257.3825,378.8875
2,10.75,-0.1618075,80.7749573423362,53.4530599517021,-0.625874444036539,424.589327899374,5.730945,9.95450000000002,102.041,3.7253058213146,1.12848,0.184896182101543,5.41425,10.79,10.72,-6.9555,-7.4725,871.844,47.625,10.55,411.925,39.13,262.0975,384.6725
2,11.25,-0.1775145,91.8933783371314,60.5241684643211,-1.47960483762716,423.724,5.65767,10.81975,102.036278916667,4.22802946308608,1.368025,0.17569425,5.98825,11.14,10.7,3.756,-6.42325,961.7239,44.6075,11.1025,455.925,39.3225,264.4375,392.3975
2,11.75,-0.19141146525,93.1505721418537,63.1070161397123,-1.2020536862468,422.321912477438,5.41046019418843,11.557,102.024140375,4.86223494921742,1.196205,0.176572565429483,6.672,11.28,10.68,7.43025,6.60775,1105.220275,40.63,11.9725,509.225,45.915,269.1325,395.6825
2,12.25,-0.192123314,96.673725,61.7834,-1.209945,421.748216205952,5.3333477828746,11.84823503579,101.971,5.11252,1.24169,0.17591,7.11425,11.38,10.655,14.9925,7.4915,1104.1079,38.2525,12.33,518.2,46.2525,273.0825,401.185
2,12.75,-0.182503,86.000609097764,69.8539,-0.512287577954465,421.557873400327,5.33545708999239,12.3269999999999,101.946,5.58376999999999,1.52573,0.200616015060981,7.66025,11.56,10.635,20.275,7.97425,1112.339475,36.58,12.7925,494.475,44.995,275.665,401.4475
2,13.25,-0.22727425,80.1396,65.2365,-0.71003,421.027047165038,5.46083,12.6482522948582,101.90075,5.91847244134764,1.40536414379846,0.19605765576974,8.15425,11.89,10.615,21.6825,15.665,968.620625,34.9,13.3775,435.15,44.13,275.6125,400.3625
2,13.75,-0.2225329925,73.071775,73.961975,-0.919233655007514,421.081343697201,5.35611,12.7997218582365,101.84825,6.1498525,1.56493859634049,0.19668275,8.8,12.17,10.595,23.6775,22.36,909.887225,33.875,13.51,411.525,41.2375,274.53,398.9125
2,14.25,-0.23754384975,60.244203457864,64.243,-0.403723505504164,421.308,5.47092,13.1584292787975,101.834,6.5289475,1.69979338699784,0.18313125,9.16,12.59,10.575,27.65,22.4125,882.300325,32.275,13.665,386.25,36.2075,273.87,395.7975
2,14.75,-0.2038411945,47.15285,54.464775,-0.0182708187979044,420.482,5.34807,13.251,101.80225,6.62861,1.663725,0.18240821616261,9.685,13.07,10.555,22.0625,22.46,745.255725,31.15,13.725,327.75,32.585,268.12,392.1425
2,15.25,-0.195333,33.90155,42.5982719122314,0.260663676386758,420.75225,5.44767212954892,13.10525,101.798571312499,6.71950605517541,1.666435,0.161195354388644,9.9475,13.12,10.5325,21.3525,22.44,633.17282,30.44,13.8875,270.7,31.1425,266.8675,386.17
2,15.75,-0.218492,24.2368,40.844964883768,0.645215529408917,420.765,5.3995275504531,12.9848108608457,101.78997815625,6.85890352345579,1.4769875,0.145881509247927,10.2725,13.41,10.52,20.9025,22.3925,534.30493,30.425,13.845,200.8,22.305,268.735,381.9525
2,16.25,-0.20233372125,7.3588,25.7150156855188,0.7887035,420.281,5.34356,12.834,101.80025,6.07741688453816,1.4697375,0.13328175,10.3075,13.49,10.51,20.7525,15.6025,410.0081475,31.6,13.72,134.65,20.445,264.77,376.2925
2,16.75,-0.1720132335,-18.7905,10.6432,1.057685,419.9955,5.40158214462102,12.54925,101.782867770833,6.07424908643426,1.43731,0.106665944970261,10.24,13.51,10.49,7.00675,7.48825,220.3704575,33.6575,13.1725,83.075,12.9425,261.5825,365.9475
2,17.25,-0.12833932475,-38.397825,1.01486022055458,0.61423,419.8645,5.59116771287844,11.8373417216405,101.773960010843,5.13417931549482,1.11679421751245,0.0510592,10.115,13.52,10.4825,-15.37,-8.6025,67.35437725,40.1475,12.235,23.3175,4.98875,259.2975,359.935
2,17.75,-0.090439545,-49.0661787488837,-0.581835,1.24659071259008,421.29874890422,5.633935,11.29125,101.788729708333,4.21952,1.2624775,0.035125,9.6975,13.52,10.4725,-42.425,-27.745,29.32450075,46.2475,11.015,-1.32925,1.14375,261.8375,351.4125
2,18.25,-0.084050518,-48.7688628408242,0.642023,0.97098,421.8145,5.9066025,10.83948288642,101.791,3.41383367776077,1.01582,0.0332025,9.1375,13.52,10.465,-58.5125,-39.7775,0,50.58,10.2,-3.518,0.77125,261.2425,347.1975
2,18.75,-0.0845447,-42.1545282920088,-1.858675,1.09864383044181,423.201072642652,5.82304014207196,10.406369093577,101.819,3.04741368748089,0.769673908127366,0.0350635,8.725,13.56,10.475,-50.6075,-46.0525,0,52.5075,9.8025,-3.02625,0.92125,263.14,343.185
2,19.25,-0.0814,-44.581938367111,0.3270965,1.179565,422.786845149445,5.70857,9.60025000000002,101.814,2.75383643150205,0.9165575,0.0378174630149926,8.405,13.45,10.4925,-52.0125,-48,0,57.4175,9.155,-2.667,1.0625,259.305,339.4975
2,19.75,-0.0621246,-41.09515,0.79151855,0.5495155,423.554612342854,6.0265325,9.12800000000004,101.832,2.61714638827585,0.849175092662972,0.05,8.1925,13.42,10.5025,-48.375,-49.555,0,60.1375,8.4375,-2.38775,1.06475,258.19,336.7525
2,20.25,-0.05669105,-48.417625,-2.77330339984023,1.2257,424.794608267715,5.95615,8.86334385267876,101.857476864583,2.4211,0.953519037434027,0.04099195,7.875,13.31,10.5225,-45.2875,-51.1125,0,62.605,8.105,-2.475,0.9755,256.9925,336.095
2,20.75,-0.0783244585,-42.4402016576521,-0.756974,0.949328138567452,427.24416638718,6.21543,7.92442363484701,101.869908527777,2.03613475719683,1.12317,0.0425937735100975,7.5455,13.22,10.535,-44.34,-52.1575,0,66.9125,7.26225,-2.47,1.119,253.66,333.8675
2,21.25,-0.0620696965,-40.922635045238,-1.28092026683004,0.82469125,426.069,6.12936225173085,7.556165809419,101.889,1.728815,1.11387,0.05,7.2645,13.1,10.5625,-41.9725,-54.89,0,67.5925,6.949,-2.51575,1.0975,252.675,332.2325
2,21.75,-0.04199936975,-43.16515,-0.803541306344486,0.9714035,426.221041510225,6.15236,7.23357942782501,101.91475,1.53405,1.1254525,0.0429456533784413,7.0195,12.88,10.58,-36.08,-59.5925,0,68.3475,6.5185,-2.37475,1.20275,252.1975,330.53
2,22.25,-0.058619307,-37.71175,-1.621835,0.9873255,426.5145,5.93202,7.25600000000002,101.898,1.27384652371263,0.88142425744442,0.0578148,6.798,12.67,10.5925,-35.3225,-59.8125,0,68.2775,6.854,-2.406,1.1775,251.87,330.115
2,22.75,-0.0575748525,-42.4228723392538,-1.67207791292096,1.62777260856735,426.085,6.07879,7.356,101.901565583333,1.41439999999999,1.09832110325488,0.048739525,6.54325,12.47,10.605,-35.4175,-59.6625,0,69.3125,6.5565,-2.29275,1.18225,250.795,329.0675
2,23.25,-0.05652927375,-42.8543572722593,-1.51003,0.871146343978854,425.419583419891,6.24492,7.18925,101.912834954861,1.28622475250908,1.186033645767,0.057625,6.26825,12.27,10.6275,-39.2675,-59.8325,0,69.315,6.54425,-2.33775,1.16175,249.6425,327.5675
2,23.75,-0.05765531075,-37.448147987574,-2.46653372651741,1.34417479455519,426.698037094787,6.11728625590625,6.84350000000003,101.918815503472,1.369025,1.2476625,0.057689075,6.10375,12.38,10.64,-39.2675,-59.8525,0,70.1025,6.36875,-2.4635,1.01175,246.7975,325.4225
3,0.25,-0.05358671875,-33.2599485603765,-0.0475134701896249,1.05097425,431.021520612127,7.49405336414931,7.26573559315977,101.741410107639,1.07287046268698,1.17522059771883,0.070276,8.9625,12.59,11.3,-52.5925,-49.63,0,73.74,6.891,-2.19325,1.09425,252.4225,335.04
3,0.75,-0.0508363,-29.6739,-0.3331625,0.764467,431.21225,7.2854975,6.87800000000004,101.786351236111,1.18503608448366,1.24402,0.0541,8.77,12.53,11.32,-52.77,-48.975,0,74.12,6.73,-2.242,1.004,253.83,334.545
3,1.25,-0.0455998375,-31.736925,-1.14374,1.1004075,431.56125,7.3202675,6.88545222239951,101.7073530625,1.00755,1.21020515969674,0.0601836547720991,8.5675,12.39,11.33,-52.77,-51.1725,0,74.59,6.41,-2.1715,1.00325,253.5575,332.005
3,1.75,-0.05008311425,-21.796163601412,-2.82457020634119,1.07106221490201,431.40184582098,7.08805,6.60941993268325,101.7215,0.975991573118727,1.16151932962408,0.075348325,8.4625,12.18,11.34,-50.1075,-51.5825,0,72.87,6.241,-2.404,0.99425,252.18,330.9625
3,2.25,-0.051513457,-29.6804,-1.39859304505651,0.9237265,430.745138381481,7.20736287547573,6.68698108757803,101.742,1.01730715848643,1.24383,0.0623,8.2675,11.99,11.35,-40.385,-53.03,0,73.59,6.318,-2.131,1.16075,253.275,329.485
3,2.75,-0.0432365,-28.6228142818638,-1.00203768966729,1.0815685,431.5385,7.14503,6.13489395883327,101.752485416666,0.899842070411818,1.12482,0.067655,8.0625,11.76,11.35,-48.765,-49.9575,0,72.99,5.435,-2.192,1.1665,251.485,328.2875
