DOY2,HR2,USTAR,H,SH,V_SIGMA,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_4_2,H2O_1_4_2,CO2_1_5_2,H2O_1_5_2,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,0.460047222281881,-0.728595031513883,-0.444072564964453,0.784089797018897,446.454686880253,12.0228852423127,445.588805731944,447.453387795523,12.0888680554013,443.892028309346,451.128044514729,12.0603957154502,454.52399833476,10.1608383042665,465.714747413304,11.9090954180624,471.972113731116,12.0748240115915,464.359399026445,2.73044424993906,10.8881870926966,0.220213709290438,2.335,1.66,0.95,0.4925,0.3025,10.80135,9.716,10.797,10.8369,10.5129,11.2489,10.7515,102.5327975,93.52,2.1282,11.47,10.985,12.255,11.7975,11.86,1.6,-0.54,3,1.14,365.05,372.425,363.4,368.3,0.0625,0.04,0.015,0,0.02,-0.1,0.4725,0.13,0.27,0.1475,12.155,12.1705,12.62475,13.101,13.13475,13.83975,15.47825,16.22,16.71675,11.8195,11.80575,12.2505,12.64075,12.95125,14.12925,14.89125,15.59475,16.29625,12.6425,12.8035,13.40925,13.38775,14.82025,15.53775,16.08825,16.7465,12.14225,12.45675,12.82275,13.02875,13.23125,15.3385,16.07725,16.367,12.591,12.83125,13.1135,13.6495,13.689,15.7855,16.7385,16.7035,-4.6585,-5.72275,-5.6665,-3.49
1,5.75,0.482396664515831,-3.24470040313599,0.510198894914721,0.901984811556743,445.298760920318,12.1346585927633,445.699477467949,447.335563140916,12.2186856651509,445.30930994284,448.6822455177,12.2627273849053,453.525111748299,10.038184978722,467.403410103585,11.8007227670524,470.372761691886,11.8666176270319,475.591587074091,2.89688351479639,10.8678769206468,0.222470638419541,2.525,1.8125,1.045,0.4525,0.3125,10.8345,9.633,10.8043,10.8091,10.6431,11.635675,10.8767,102.5426775,94.2425,2.234025,11.4675,11.115,12.31,11.8425,11.685,1.6,-0.545,3,1.1425,368.075,371.9,364.1,367.9,0.0625,0.03,0.0175,0,0.02,-0.1,0.4825,0.125,0.285,0.14,12.21425,12.15625,12.6265,13.09525,13.13225,13.83675,15.47525,16.2195,16.71525,11.73075,11.852,12.2425,12.6165,12.95975,14.0495,14.8905,15.59475,16.2895,12.6135,12.775,13.39975,13.38275,14.82325,15.5375,16.088,16.74625,12.14325,12.404,12.81425,13.023,13.215,15.3355,16.074,16.3655,12.622,12.84775,13.10125,13.643,13.68225,15.7845,16.7375,16.703,-3.642,-3.9815,-4.404,-3.065
1,6.25,0.486232297932271,-1.11031221283859,3.04559976166481,0.79883814972139,444.661737853514,11.5600645859213,445.163290623029,444.960397165332,11.5636169189953,445.788760867611,448.488013716365,11.0794008052512,449.275761935654,9.26581170595216,466.602073889869,11.6773054496586,472.167732749093,11.6969965363288,464.093463898645,2.73111312700409,10.6791831102274,0.214430631049942,2.365,1.6675,1.0275,0.445,0.2825,10.82075,9.29,10.6682,10.5848,10.571075,11.9046,11.0689,102.559935,94.2725,2.24475,11.3925,11.0125,12.575,11.555,11.495,1.6,-0.525,3,1.1,369.175,370.325,365.9,368.8,0.0525,0.04,0.015,0,0.02,-0.1,0.4525,0.12,0.28,0.15,12.25675,12.1825,12.62525,13.082,13.1295,13.832,15.473,16.22,16.71775,11.63775,11.85925,12.23625,12.59175,12.88925,14.0465,14.88925,15.5945,16.2885,12.55975,12.7705,13.392,13.35525,14.82525,15.5375,16.083,16.746,12.14975,12.336,12.80175,12.939,13.17825,15.33525,16.07325,16.36625,12.7365,12.882,13.07275,13.63625,13.66825,15.783,16.737,16.703,-4.907,-5.742,-5.652,-3.36
1,6.75,0.457743386859306,-0.612950866662316,3.15144633486587,0.845956333885036,444.880954341311,11.4649137853243,447.110114217391,446.994749299288,11.1685339056071,440.762270758958,449.736249932136,11.1504446070145,452.356622024353,9.3843757936609,464.35483484675,11.4872921375953,473.340826565403,11.9335718630999,468.518817789655,2.83134591984993,10.4182648921805,0.213479390742284,2.48,1.72,1,0.455,0.28,10.9301,8.86075,10.8642,10.8626,10.51875,11.7818,10.8151,102.59624,93.34,2.3348,11.24,10.91,12.41,11.3075,11.36,1.6,-0.51,3,1.2225,365,370.55,366.3,368.6,0.06,0.04,0.0125,0,0.02,-0.1,0.4525,0.12,0.28,0.14,12.286,12.1925,12.6165,13.079,13.12525,13.8265,15.471,16.21975,16.72425,11.63825,11.8685,12.23075,12.56525,12.893,14.03425,14.8875,15.59425,16.28775,12.5345,12.781,13.37275,13.354,14.8275,15.5375,16.0825,16.745,12.08575,12.3065,12.78975,12.9275,13.17,15.3335,16.074,16.37175,12.76175,12.8605,13.06125,13.6285,13.66,15.782,16.7365,16.7025,-4.97,-5.7475,-6.6375,-3.365
1,7.25,0.519575890581596,-1.69666915666425,3.5759233775808,0.834857933097114,446.956052944421,11.6770552198746,446.778369777452,449.501545663963,11.7042437047523,448.451324467726,449.866749423913,10.9165894493556,451.183439798039,9.11160615384602,464.625494421677,11.7580877332262,471.199277402933,12.1465120158306,467.384732191083,2.81093824875138,10.358376363407,0.212809656099079,2.39,1.765,0.96,0.4725,0.32,10.73995,8.799,10.7275,10.7766,10.612625,11.97555,10.6855,102.6138125,93.015,2.12505,11.1625,11.0675,12.4025,11.3475,11.44,1.6,-0.41,3,1.0525,370.3,371.025,366.6,369.8,0.1,0.06,0.0525,0.0175,0.02,-0.1,0.44,0.125,0.275,0.15,12.2945,12.20575,12.60475,13.0735,13.1225,13.8205,15.46875,16.219,16.71625,11.6025,11.85325,12.21875,12.52925,12.8975,14.03575,14.88025,15.59475,16.288,12.50725,12.79,13.355,13.35275,14.82975,15.53725,16.0825,16.745,12.02175,12.27425,12.76875,12.914,13.1605,15.33175,16.074,16.3695,12.73875,12.805,13.07925,13.621,13.6555,15.7805,16.7375,16.702,-5.545,-5.54925,-5.7045,-2.72
1,7.75,0.484779067502647,-3.26821463458284,4.8985460294086,0.817349378977328,448.748208958672,10.6202394395586,449.538216399144,450.109619518733,10.9782969659649,442.248303051888,450.412057834688,11.2812394933286,456.195549981,9.01118260660556,467.855240810745,11.1715070192447,468.212161096317,12.137722028243,473.004229585337,2.87268230926201,10.245740504013,0.209803974564,2.45,1.7375,0.8975,0.4275,0.3,10.60505,8.729,10.54155,10.6155,10.45465,11.6012,10.8353,102.63988,93.965,2.21955,11.1575,10.975,12.595,11.54,11.615,4.5,1.505,5.625,1.59,371.2,370.875,367.3,370.4,7.52,6.96,6.8175,3.9425,1.04,0.9925,0.8325,0.93,1.835,1.59,12.2805,12.20625,12.58425,13.0515,13.1185,13.81675,15.46725,16.219,16.7145,11.658,11.8215,12.19175,12.50775,12.8985,14.01925,14.87675,15.5945,16.288,12.49675,12.76475,13.3575,13.35125,14.83225,15.5365,16.0875,16.74425,12.0215,12.24725,12.75675,12.905,13.14975,15.3315,16.07325,16.36775,12.71375,12.76525,13.07925,13.61275,13.65625,15.779,16.737,16.702,-4.356,-4.745,-4.532,-2.55
1,8.25,0.469023915607492,-0.929537898935872,4.2661576421861,0.830232714826471,448.87313554575,9.99174915089088,446.284938579288,449.870070235445,9.97815774852122,445.596153958466,452.054842341421,10.157471032266,457.497849510312,8.93372332452129,468.247020518773,10.9355714253467,473.943761136337,10.8440384272545,460.310202,2.83358049730875,10.2991194288712,0.20865695820879,2.42,1.7325,0.925,0.4325,0.31,10.6527,9.038,10.6359,10.7796,10.6889,11.2375,11.1138,102.6570575,91.52,2.2472,11.315,10.9275,12.7125,11.9225,11.985,23.925,33.2225,32.15,7.5125,371,371.175,368,373.5,70.1575,63.5125,68.5825,30.49,9.93,8.315,5.84,7.915,12.94,12.54,12.23625,12.26875,12.54225,13.02625,13.127,13.8135,15.466,16.218,16.71,11.64275,11.7765,12.158,12.4895,12.894,13.962,14.87175,15.59425,16.2965,12.48775,12.7345,13.3605,13.34925,14.8345,15.53625,16.08725,16.74325,12.131,12.2165,12.744,12.8945,13.13975,15.33225,16.07325,16.369,12.68825,12.721,13.07725,13.6035,13.666,15.7775,16.736,16.70275,-4.638,-5.004,-4.96325,5.445
1,8.75,0.514186476299898,11.652988756502,12.3506013442906,0.886164862090526,447.089788441191,10.807296454187,445.927388870432,448.717087266727,10.9001909392688,441.019125798202,450.123944651032,11.2790707491584,455.969204426125,9.13427928333632,468.360431587697,11.3516536053279,468.853595138864,11.3783112142126,473.224944245286,2.8308182988557,10.2303818892003,0.229178175941428,2.405,1.71,0.96,0.4625,0.3425,10.6977,8.848,10.7347,10.7818,10.8358,11.165225,11.8148,102.67635,92.38,2.1383,11.6275,11.0675,12.8625,12.1425,12.41,58.025,100.885,97.725,20.25,368.3,373.05,370.1,373,200.3175,195.8575,222.6575,75.56,27.3,20.8975,21.1325,18.355,32.295,28.1,12.2025,12.33575,12.5255,13.0135,13.103,13.8105,15.46375,16.21775,16.7085,11.6815,11.77775,12.1535,12.46625,12.89,13.9655,14.87225,15.592,16.292,12.49825,12.697,13.3435,13.33275,14.8355,15.5355,16.087,16.7425,12.169,12.23,12.752,12.883,13.131,15.33225,16.07225,16.36875,12.68775,12.68375,13.0655,13.59575,13.6785,15.7755,16.731,16.7025,-5.611,-6.449,-6.40575,29.1425
1,9.25,0.566120943787297,38.9716065051451,24.3808353028193,0.923567282661397,447.005206426785,11.7807273193247,444.745211542705,447.229574771169,11.6734526027907,441.648988923215,448.624925143498,12.2438869855835,452.162877476488,9.46509262372823,461.789604695871,12.5177041209715,462.966951969645,12.8197464516755,450.450533110423,3.08729983913699,9.88196406318889,0.337344154819527,2.7925,1.9575,1.11,0.6,0.43,10.5607,8.847,10.56825,10.7113,10.6358,11.610575,11.6662,102.7144225,92.41,2.37135,12.2125,11.14,13.285,12.2025,12.56,96.325,185.6825,189.025,29.075,363.775,371.725,370.6,374.3,393.29,395.995,413.5075,143.6625,53.1875,36.035,30.5575,32.9,58.645,47.63,12.192,12.33025,12.5535,13.00975,13.1,13.8065,15.4625,16.21675,16.709,11.6975,11.69975,12.152,12.4165,12.88575,13.96825,14.87175,15.59175,16.29125,12.4865,12.6935,13.31825,13.31425,14.83275,15.53525,16.087,16.74225,12.1255,12.36325,12.751,12.8685,13.1205,15.332,16.076,16.3685,12.693,12.6905,13.054,13.58925,13.69275,15.774,16.7315,16.703,-4.54475,-5.469,-5.294,95.4375
1,9.75,0.656335522214313,79.220762211553,25.3559759765851,0.997355464033285,444.816691304465,11.2897167119814,444.725766739076,444.700408050963,11.3288173931244,435.473611098753,445.810649077431,11.2061390981303,446.726193931555,8.60064378542131,452.436759229597,11.4712260318203,458.345102109437,11.9116751192879,457.25533203291,3.25661985212275,10.2563368438268,0.455293599944565,2.805,2.14,1.23,0.65,0.46,10.782,9.2705,10.75225,11.0617,10.53475,11.39725,11.8576,102.7313325,88,2.54065,12.52,11.4925,13.485,12.475,12.835,133.95,287.7775,289.3,43.0275,365.825,375.525,371.2,377.3,605.43,605.7325,608.475,179.18,87.7875,50.3675,48.4925,51.815,79.34,65.8325,12.193,12.31525,12.53225,13.0085,13.085,13.8025,15.46125,16.21675,16.7055,11.7345,11.7505,12.182,12.378,12.8805,13.97225,14.87175,15.5915,16.29025,12.4565,12.71175,13.28525,13.302,14.82975,15.53525,16.08675,16.7415,12.11,12.3865,12.765,12.8525,13.10975,15.33,16.07675,16.3665,12.67575,12.7205,13.0395,13.58275,13.68575,15.7715,16.735,16.703,-5.157,-5.859,-5.287,163.455
1,10.25,0.679594182301461,99.305116919215,32.6633305326258,1.01923492995134,439.648800932644,11.462620499316,440.209967959257,438.873592073097,11.5471562095995,441.551748040299,439.97429883087,11.558906328769,437.091315222118,8.80967887114926,443.055172498898,11.8761450092386,446.764839080095,12.2045293936829,437.879573467241,3.37564787963436,11.1134005045351,0.48243362422769,2.9625,2.17,1.31,0.6975,0.455,11.21375,10.17075,11.2525,11.370825,11.307375,11.922325,12.2758,102.740195,85.53,2.9201,13.16,12.21,13.915,13.2175,13.83,152.675,374.38,379.25,43.3925,361.525,379.15,374,383.7,781.8825,771.9,783.7325,220.875,134.6825,76.47,43.345,57.675,97.135,155.9575,12.1255,12.2595,12.49975,12.9875,13.06925,13.79925,15.45975,16.21675,16.70375,11.68025,11.81675,12.14325,12.36025,12.87625,13.975,14.87825,15.59225,16.28925,12.46275,12.73075,13.2705,13.296,14.82675,15.536,16.08675,16.74075,11.98775,12.451,12.78,12.86025,13.09725,15.329,16.0765,16.36575,12.6075,12.67425,13.0145,13.5775,13.67925,15.77,16.7355,16.703,-4.52275,-4.614,-4.5325,246.7325
