DOY2,HR2,CH4,CO2,FC,FCH4,H2O,SC,SCH4,H,LE,SH,SLE,PA,RH,T_SONIC,TA,VPD,NETRAD,PPFD_IN,PPFD_OUT,TS_1_3_1,TS_1_2_1,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS,NEE
1,17.25,2001.874908,406.007452775,1.120184045,28.2,7.2166292015,0.1172668085,1.06725,-1.8603961965,1.47801811,0.26431241475,0.27074029425,102.3375,86.125,11.084396325,6,4.3401479245,-6.528702667,6.1,3.585815067,7.80651948644809,6.11381166569593,-0.0111,1.1083229253721,0.36314467825,0.866241182307617,0.478500852235696,2.78839436525,1.176579748
1,17.75,2009.89475875,407.105119775,1.0236677855,21.5,7.216446943,0.062425,0.464,-4.884886428,0.748257887,0.163383172,0.229155397,102.375,86.125,10.724410425,6,4.23742549175,-8.583751333,0,1.765750667,7.52343377921673,5.84408113772306,-0.0147,1.01830650493847,0.342382386,0.862172210281975,0.447737356047047,2.60222043425,1.084165211
1,18.25,2011.56148925,407.1203478,0.56880496375,20.55,7.526148697,0.0461,0.945,-3.099786244,0.5705780425,0.0419,0.23234551175,102.3875,84.875,10.6825168,5.7375,4.08806905675,-7.334595,0,1.891594,7.26330681328144,5.39160104162692,-0.01085,0.963724145932635,0.36216089925,0.904944012805419,0.500548699806582,2.5760212875,0.56216512925
1,18.75,2021.548738,407.81668265,0.7115442925,16.2,7.73546169375,0.076075,1.0655,-1.8480189255,1.33755835025,-0.003991075,0.22263229,102.4,87.25,10.6415298,5.7625,3.71275539275,-7.420831,0,2.307534,7.06522861679352,5.22757073623037,-0.0194,1.04511397848384,0.385535279,0.880932475913007,0.490045359296208,2.63327759375,0.7890890585
1,19.25,2024.228199,408.642502025,0.91372184925,16.6,7.8083809655,0.031675,0.3445,-2.3123313125,1.107992251,0.3891069445,0.3698802215,102.4375,90,10.698520225,5.4875,3.7134600775,-8.905199667,0,2.204211333,7.06348715587109,5.15038000427906,-0.022925,0.89230962300945,0.37776486825,0.85812966391046,0.464673070219767,2.79590241675,0.93784949775
1,19.75,1992.50399,407.810365125,0.6218628005,21.85,7.73222551625,0.03105,0.633,-2.0671965785,0.856938386,0.3643321715,0.07915882475,102.4375,91.25,10.600696875,4.9625,4.18770781275,-7.704164333,0,2.070422,6.44794634169838,4.74186814895271,-0.0144,0.922832140022926,0.386305661,0.827383795547714,0.502112831941188,2.865861651,0.6108403005
1,20.25,2004.452585,407.434162625,0.53389706725,26.4,7.66626687275,0.052675,0.7185,-1.125893328,0.34148343225,0.22096318575,0.0527,102.4375,92.5,10.19609285,5.125,4.1956808765,-7.690123,0,1.952527,6.36811474808302,4.48985432585604,-0.010725,1.11124616061821,0.43572234825,0.920196857438544,0.560509149616452,3.050421268,0.71965741325
1,20.75,1978.389792,407.27478735,0.50722564425,15.275,7.480248061,0.047925,0.821,-0.3624378725,0.831556726,0.47991037975,0.211194243,102.4625,94,10.327006075,4.675,3.55296565575,-7.77387,0,1.865100333,6.59686415881174,4.6494843589069,-0.0138,1.18597659970286,0.433649942,0.954988355199313,0.551053705149795,3.33775366525,0.55379088725
1,21.25,1982.282321,407.286489625,0.60244167875,20,7.72572677025,0.05755,0.753,-1.0128454435,1.7683577095,0.4413101515,0.457238251,102.45,92.75,10.173743175,4.275,4.161287517,-9.763725,0,1.745881,6.38410032067584,4.34067860105595,-0.015825,1.21066418367996,0.47203635875,1.02224911831793,0.627243390169274,3.2997703165,0.6495216905
1,21.75,1997.246789,407.9118343,0.781457511,23.7,7.8940559625,0.068425,1.12,-2.48218435825,1.263980368,0.1663259435,0.28474175,102.4,94,10.049576,4.6125,4.2529950405,-7.040712333,0,1.769725333,6.46540045034439,4.49425878269289,-0.016,1.08512787124922,0.423070647,0.931578890902461,0.535638594129698,3.106558326,0.835711028
1,22.25,1993.758338,409.0089017,0.4554082795,21,8.13116049275,0.060325,0.82925,-1.11710208925,0.44750607725,0.11425335125,0.234848126,102.475,94,9.97687925000003,4.3625,4.29813931025,-6.872718,0,1.792244,6.18006759380349,4.33267933863027,-0.01505,1.08660118302985,0.46825882875,0.885309119096104,0.538950023334248,3.003738822,0.4213108805
1,22.75,2003.84027175,408.65954285,0.608261476,22.6,8.2474031645,0.05205,1.16,-1.098526672,0.6060931025,0.0745,0.201512988,102.45,94.5,9.97312535000004,4.3,3.7006364695,-8.081271333,0,1.790919667,6.63986948216111,4.6389914051016,-0.014,0.976408611251534,0.35660147625,0.872237272847174,0.518879768286136,2.877413393,0.5350469025
1,23.25,2006.71091725,409.04107295,0.635597113,24.9,8.127793773,0.05315,0.29075,-0.8778773555,1.163613493,0.2934844755,0.2617294865,102.4,93.375,9.99328610000002,4.175,3.6995973305,-8.686554667,0,1.833308667,6.6459604432457,4.72796042151749,-0.007685,1.03604976615274,0.4151882875,0.85818199486831,0.524393415122586,2.881176506,0.6222535445
1,23.75,1999.08154375,407.4668917,0.7581557885,24.875,8.185594057,0.04035,0.94775,-0.8714008315,0.758034607,0.3965051325,0.265638458,102.4,93,10.1238272,3.8875,3.6436044305,-11.96140333,0,1.797542667,6.32648162796912,4.5106215559532,-0.009945,1.14111725992923,0.3975108805,0.897763379000128,0.520988409033285,2.847329849,0.8351994185
2,0.25,2029.0132635,415.1407853,1.5281441985,22.65,6.8586306445,0.0584,0.783,-0.3567267945,2.500443874,0.02295,0.3775391105,102.25,90.375,12.4412763,4.2875,5.393724319,-29.4586691675,0,1.698862083,6.50108715395493,4.56180067315028,-0.0087425,0.768796296374203,0.3239721215,0.785915759110847,0.42439909109169,2.5457447395,1.5540441985
2,0.75,2033.2036285,416.285836975,0.94613416075,20.275,6.74322275225,0.10992269225,0.40475,-1.3910316045,0.803974178,0.549384676,0.07805,102.275,90.5,12.1599422,4.65,5.68830213825,-32.5523617525,0,1.6316496665,6.53904487699532,4.81355749434913,-0.00423,0.683904272879053,0.3241002835,0.539773451592432,0.405940152302819,2.43106004925,1.35008658025
2,1.25,2014.91767,416.69344665,0.636468598,23.65,6.7990668145,0.032,0.80725,-1.2527777475,0.9075581775,0.33042138175,0.27328656425,102.28979475,91,11.628894,5.05,5.193344073,-27.658418335,0,1.90552675025,6.92286722433155,5.07029719264592,-0.00378,0.807235629377927,0.3442664915,0.67858970415832,0.427065369059255,2.4474315875,0.718474095
2,1.75,2039.07003,419.64191195,1.0043180485,19.3,6.8090662245,0.0714,0.672,4.115e-05,1.1674061625,0.26177503,0.3141369625,102.3196889,91.375,11.860433875,5.2875,5.0005325805,-27.450004165,0,1.474664,6.74591840662527,4.93624174049257,-0.00487,0.969311836558073,0.3398687985,0.816470588372294,0.453694298931245,2.613632711,0.9377731625
2,2.25,2036.372843,419.65756225,0.7115599315,28.675,7.0618529665,0.06745,0.25775,5.67e-05,2.302144888,0.8590871465,0.399585579,102.3424722,91.375,11.7307700000001,5.2125,5.1736519045,-22.445965,0,1.4425415,6.73578291771809,4.9500380369255,-0.00343,1.09326199431327,0.346065632,0.930867164736788,0.544959726381067,2.8712220075,0.6723518785
2,2.75,2044.61236375,419.8461745,0.6034912815,18.125,7.0053603,0.0627,0.6735,0.190784502,2.609587036,0.60838839,0.284901342,102.3591053,90.875,11.233705675,4.675,5.104742155,-20.632955,0,1.41075,6.71979734512526,4.90454452273337,-0.003415,1.13703867145471,0.41789692,0.934048494242609,0.54449656098055,2.89023631,0.6606156015
2,3.25,2021.486568,420.60554775,0.7024632425,27.4,7.444957128,0.03885,0.249,1.2327276285,2.951037813,0.832095946,0.286950642,102.3128292,91.75,11.281133775,4.3875,4.705446013,-14.266525835,0,1.437243333,6.79300848261754,4.95740317440078,-0.003445,1.08848756766693,0.39613657,0.895493765085418,0.553501434553191,2.452465897,0.679186458
2,3.75,2030.794232,421.803158175,0.5263082605,14.3,7.97906274225,0.09976183225,1.4875,2.36973350675,3.146273758,0.48373338075,0.195879878,102.275,91.875,11.9964813,4.3375,4.59878942125,-12.56643375,0,1.461087,6.67793158843136,4.92109151244375,-0.002395,0.936681643228313,0.348464357,0.900527737174186,0.498638711715981,2.63979205825,0.54672401525
2,4.25,2019.047599,423.134992575,0.988780342,21.8,8.039659582,0.0474,0.3785,13.9962162475,4.533855404,1.4515728595,0.22673848475,102.2,91.875,11.91482355,4.2625,4.694132346,-11.74154433,0,1.45842741675,6.69271343595917,4.79337286900423,-0.00389,0.936854178990181,0.36334628325,0.902223207825823,0.476435548402446,2.5758682555,0.85020235125
2,4.75,2026.84249,423.909727225,0.97323856725,15.5,7.786169467,0.070975,0.91425,32.0152743825,2.9614033245,0.99565940525,0.23319376,102.2,92.875,12.0719897,4.5125,4.91166754275,-14.0358,0,1.4200225,6.77574684920016,4.81204930168526,-0.00521,0.966421178463471,0.380959896,0.818272765933621,0.478140109609276,2.6510813045,0.98746954075
2,5.25,2030.99591975,421.691275,0.66765274725,21.5,7.65330279,0.04485,0.399,36.4544580925,16.33164104375,0.961883174,0.28182210075,102.2375,92.75,11.9154269,4.5375,5.0807786955,-12.96198333,0,1.44117274975,6.67184062734677,4.7740751860164,-0.0027075,0.966975760470513,0.4117879975,0.95030714582085,0.523609059710419,2.79726659675,0.711457707
2,5.75,2028.71985425,422.79231515,0.76026580975,21.025,7.38343289025,0.078475,0.48775,33.93284573,6.650635727,1.321162391,0.24811102275,102.20578565,93,12.31833215,4.4,5.04233414625,-12.11033333,0,1.399490333,6.73147364237624,4.8671916573713,-0.0028,0.929473569823263,0.361587744,0.984703402431814,0.489826075255289,3.05004623375,1.03143484625
2,6.25,2025.89373375,427.0215233,1.19697992825,18.325,7.4085891605,0.092925,0.27825,46.4281510725,8.588956976,1.0406260125,0.3088636025,102.1896491,93.375,12.1508878,4.5625,5.4116611485,-11.30475433,0,2.1260773335,6.7690301237283,4.90487012558781,-0.0023425,0.88971379131655,0.34388905025,1.03128865519457,0.439018503851986,3.06379877825,1.20207413425
2,6.75,2029.45779625,428.8425885,1.27254526,8.585,7.4272302325,0.068975,0.43975,41.62868325,17.13244016,1.4170660725,0.71519769325,102.175,93.375,11.828569,4.3375,5.480687385,-8.2057650835,9.1875,9.67085666725,6.75176849031092,4.82231939348597,-0.00499,0.900219738730495,0.382084624,1.08774837840196,0.496226700208685,3.02112126175,1.340628819
2,7.25,2026.37787925,428.7455012,1.964303149,16.5,7.912950266,0.064,0.53475,75.77868788,7.428065685,2.050988459,0.978429774,102.2,94.375,12.0796381,4.2875,5.474314816,15.908355655,68,28.1086375,6.6318766958647,4.7339416719748,-0.0112,1.04297425935615,0.438857205,1.04088528666708,0.562600741279411,3.168351622,1.915825319
2,7.75,2018.064339,416.371844475,0.8880806305,14.6,7.988201583,-0.00524,0.67025,117.8625455,34.98595063,2.083743924,0.79723208,102.18569065,92.375,12.4213625,5.075,5.882298588,61.657889915,172.975,42.56083333,6.6612076908714,4.89489568123946,-0.0283,1.18126766038696,0.485156515,1.08243692333549,0.604588766529932,3.4243557,0.742580373
2,8.25,2006.410783,415.81812185,0.7498585285,16.8,7.58921729,-0.0236,0.2005,89.251175215,49.737183415,2.44040968025,1.151980281,102.225,89.5,13.410954875,5.925,6.432394158,107.8530833,297.125,50.6004783325,7.1382391651761,5.33404647016148,-0.0389,1.07661477709348,0.4660842475,1.13478972941105,0.614402241976392,3.6669924455,0.6857589015
2,8.75,2008.877246,412.92747035,0.810291892,26.8,8.0430521365,-0.007309,0.089,118.785855775,37.747237695,2.27566692775,0.607839764,102.2,84.625,13.7388003,6.55,6.814350347,179.85484665,430.2875,68.3861,7.07920798094467,5.18897537025472,-0.0566,1.1915272271681,0.448497778,1.06318151077321,0.574863025203118,3.823137894,0.7774830975
2,9.25,2005.79983625,411.6599873,1.146401926,17.25,8.58487167,0.01526,0.463,135.62387735,43.96802502,2.1557540005,0.6135925535,102.2,80,13.89691375,7.4625,7.475985128,235.14266665,578.75,77.41565,7.4744336371937,5.68106628644435,-0.07135,1.15096753855919,0.4984176955,1.25753463610352,0.613288452465487,4.026083563,1.01677654
2,9.75,2007.87996025,410.2008946,1.0261793625,21.1,7.460972688,-0.0171,0.36575,144.424275325,46.09296164,1.921583727,0.808098511,102.2,76.625,14.236878075,8.2,8.858632048,296.01035,711.0625,77.29833333,7.69421923660995,6.00921253570513,-0.06095,1.12983526461739,0.51870307375,1.23103599419351,0.61202328730303,3.707048071,0.9618211845
2,10.25,2003.17712825,411.1098369,1.195633609,16.75,7.6953602,-0.0054775,0.3135,134.9433827,44.56756171,1.640005773,0.532186314,102.2,73.375,15.8270323,9.3,9.213392196,349.6485,822.675,87.35643667,7.95196255906659,6.28246928993391,-0.0762246365,1.29817719504749,0.5151457135,1.24495155327426,0.620197294727192,3.816932789,1.175333609
2,10.75,2008.24820375,410.073557,0.79973007425,32.6,7.821798209,0.0165,0.325,152.9070548,33.964090195,0.943760555,0.461662496,102.2,73,16.244156875,10.1125,9.890713168,370.54641665,916.2125,84.69652333,8.25473395842107,6.83001524677302,-0.065775,1.18998347998891,0.4959355975,1.28845129321989,0.624140537408645,3.721810566,0.88427971675
2,11.25,2008.954435,409.3861683,0.76428819225,23.65,7.891226739,0.0112,0.60775,152.7146299,24.96857238,1.018037784,0.253505559,102.2,71.125,16.421580525,10.7625,11.34924701,389.8662,950.5125,85.40520333,8.72540972412193,7.37139575832844,-0.03465,1.29991438037787,0.5027284215,1.17420163004486,0.624833681041446,4.137816458,0.86659380975
2,11.75,2005.13696875,408.7101434,0.614453022,17.05,10.27333016,0.0183,0.48125,181.29924605,18.40309834,1.249178012,0.354117335,102.1875,70,17.120061875,11.1375,9.408051228,400.5095,1001.575,88.46113333,9.12213590042553,7.72525385527101,-0.0269,1.24424669064167,0.5464744755,1.23888400102673,0.648688340020013,4.148391676,0.557553022
2,12.25,2013.2000875,407.8477956,0.504988845,22,10.25492932,0.0282,0.68125,186.01897115,32.09148922,1.025505524,0.5038945915,102.1375,66.375,17.748891825,10.5375,10.08135596,380.472649975,1044.2875,89.83873333,9.28030595608414,8.00009570723151,-0.0198,1.29893451259099,0.556477251,1.35011663967537,0.655312467453504,3.877116647,0.592374198
2,12.75,2017.546566,408.958891575,0.55462753,24.8,10.71122021,0.055125,1.53,153.5165999,20.9821323,0.89988847,0.61937033,102.111048675,63.375,17.75994665,9.6,10.76823304425,369.06283335,1045.1875,86.269538335,9.55288808640249,8.32317762541781,-0.00696,1.2591769446639,0.53865351325,1.23968517375786,0.63285500647959,3.9461434125,0.629576357
2,13.25,2011.031581,407.6735112,0.753591955,28.9,9.591724375,0.0425,0.3875,133.271542875,29.42443259,0.444266778,0.165110992,102.170173175,63,17.170524775,10.6,11.32594294,345.34080835,1010.2,81.04836667,9.42383182806515,8.14891591702248,-0.00758,1.21125600963079,0.51226556925,1.26748006059267,0.605645726143395,3.948561856,0.764704776
2,13.75,2004.6749265,407.603422175,0.47712086925,12.35,9.32173930775,0.0539,0.11,169.4777748,32.73389088,0.703153038,0.375534167,102.133837,65,16.5488582,10.9,10.794305776,301.701083325,946.75,74.8206475025,9.37184608482758,8.02579463702231,-0.00847,1.3302621472621,0.533027189,1.34995039523736,0.63235396136951,3.7379952275,0.4758077855
2,14.25,1991.3550755,407.520354175,1.07041786075,15.9,9.394601449,0.07405,0.41775,119.92288385,24.32380864,0.21359266875,0.52724596925,102.1,61.5,16.259287,10.85,10.14444795925,266.927025025,842.75,67.85033583,9.15286296878801,7.7666298483025,-0.00691,1.27917175664568,0.565896071,1.11953287953439,0.640922940765893,3.76853083925,1.01313335225
