DOY2,HR2,CO2,H2O,FC,G,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,NETRAD,PPFD_DIF,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT
1,11.75,432.32289,11.645222,0.55161625,49.245674,115.806771,102.474378,3.57564275,0.26517225,-0.01894125,0.84228125,0.30643,102.6,85.35,14.56,6.735583,18.91787825,0.66281125,11.016667,10.3708335,9.97,10.0183335,11.005,299.723628,382.570423,930.66666625,65.828092,523.705926,83.333333,343.561548,410.627431
1,12.25,427.26756825,11.73544075,0.141718,55.216451,123.731764,106.9847555,3.484388,0.261828,-0.015478,0.8564585,0.315326,102.55,85.1,15.2325,7.5942445,19.567586,0.65014725,11.6883335,10.82,10.183333,10.0616665,11.03,293.585469,377.992958,933.722222,61.844864,523.105776,83.733333,343.908007,414.935138
1,12.75,420.14421425,11.86407325,0.14399225,63.223988,120.9210425,96.733483,3.187477,0.2561175,-0.016744,0.8467,0.308185,102.4925,83.15,15.61,8.2964975,20.039664,0.6537855,12.245,11.3483335,10.4333335,10.1141665,11.03,297.20649,380.105634,927.555556,63.522013,531.132783,84.2,337.876639,415.621784
1,13.25,418.45421375,12.0944615,0.1586325,63.0720645,113.40633175,101.5598725,3.1323785,0.242771,-0.01444,0.863358,0.3034495,102.444,79.25,15.92,8.6234795,20.578092,0.623033,12.6916665,11.73249975,10.774167,10.20291675,11.02249975,283.016239,360.739437,887.11111075,63.9413,508.477119,81.866667,332.064433,418.874221
1,13.75,416.906136,11.903731,0.098657,57.119496,104.0261285,90.98551,3.159182,0.258966,-0.0171515,0.8065555,0.2995425,102.424,79.6025,16.635,9.57474875,20.852043,0.6001215,12.97499975,12.06375,11.06999975,10.30125025,11.0341665,255.34292825,333.142606,820.222222,64.20335425,472.76819225,76.3166665,337.41834975,419.54742225
1,14.25,416.7259875,11.9118065,0.695259,46.469931,85.088294,81.66755675,3.3661095,0.2444645,-0.01926375,0.823349,0.29406625,102.4045,77.67,16.985,10.426156,21.236046,0.52765075,13.003333,12.275,11.316667,10.456667,11.07,207.195884,272.007042,720.38888925,54.821803,412.4906225,68.0666665,338.311349,414.6819795
1,14.75,416.5185765,12.042019,0.86375975,39.499013,60.319572,73.96054,3.195183,0.229365,-0.014871,0.76903,0.284461,102.3885,76.045,17.2025,9.91342,21.490674,0.441224,13.06,12.365,11.55,10.526667,11.076667,176.8666015,232.70246475,625.3333335,48.322851,362.34058525,59.766667,336.6856415,407.827617
1,15.25,416.18573825,12.12015175,0.825187,32.165471,37.668356,63.6402095,3.065339,0.22486,-0.010504,0.71119,0.270108,102.377,75.395,17.14,9.5798835,21.55458,0.321281,13.03,12.29,11.68,10.63,11.016667,121.0998765,185.56338,504.111111,40.251572,286.309077,50.18333325,334.9702185,400.06089325
1,15.75,415.7895335,12.2253945,0.767528,22.229256,14.780579,45.503764,2.92366,0.211511,-0.008894,0.632268,0.241574,102.36375,75.6675,17.1925,9.39235825,21.452009,0.226765,12.83,12.36,11.836667,10.755,11.04,56.08251725,142.297535,345.888889,26.93920375,198.9497375,33.95,326.82046225,389.62506375
1,16.25,416.936252,12.2190515,1.516029,12.616913,1.824458,28.315148,2.573375,0.19344,-0.004923,0.554137,0.226161,102.36125,76.515,16.66,8.64218675,21.248667,0.233325,12.653333,12.22,11.93,10.845,11.053333,17.9997485,101.3644365,209.4444445,16.142558,124.043511,22.4166665,324.0862135,379.6477365
1,16.75,417.77591825,12.015307,1.319186,4.414673,-0.270627,9.51613025,2.279971,0.162423,-0.000864,0.439803,0.190632,102.354,80.275,15.12,7.4655005,20.691369,0.356718,12.356667,12.035,11.936667,10.943333,11.046667,-15.1555755,47.93133825,85.333333,5.870021,48.19954975,7.83333325,324.949347,367.55214025
1,17.25,419.47132825,11.97371625,1.416398,-1.703724,-0.508464,3.0606355,1.990119,0.100092,-5e-06,0.450374,0.124318,102.35025,83.175,13.575,5.61118725,19.887633,0.427687,12.096667,11.965,11.843333,11.02,11.063333,-31.7411365,7.0862675,16.44444475,0.838574,3.825956,1.066667,322.061078,359.469184
1,17.75,425.31619,11.776385,1.925125,-6.695905,-0.247589,2.465674,1.903855,0.100977,0.000145,0.463802,0.136528,102.35,86.7,12.18,4.20153,19.232254,0.466274,11.803333,11.85,11.833333,11.046667,11.066667,-32.02910675,0,0.222222,0,-1.725431,0.666667,326.344198,354.835432
1,18.25,428.862994,11.54145,2.4256215,-9.210706,-0.221091,1.765627,2.003526,0.112242,0.000311,0.437178,0.130334,102.35525,88.85,11.5225,3.84056825,18.855386,0.475555,11.606667,11.515,11.646667,11.07,11.043333,-29.691476,-0.484155,0,0,-1.425356,0.866667,323.40258875,353.7821265
1,18.75,433.699186,11.54749,1.990113,-9.0849315,0.4118605,1.882067,2.0467325,0.12032575,-0.00014475,0.4763105,0.15332075,102.375,89.925,11.205,3.02775375,18.44869225,0.48816025,11.3333335,11.3525,11.4266665,11.0891665,11.005,-29.717681,-0.528169,0,0,-1.350338,0.866667,321.813458,353.3702375
1,19.25,440.55151,11.452448,2.321562,-9.148736,-0.038816,2.7763265,2.17243225,0.138034,0.000303,0.491093,0.1646425,102.38575,90.15,10.81,2.86719625,18.06447625,0.4070535,11.06999975,11.15000025,11.278333,11.10499975,10.9975,-26.504201,-0.528169,0,0,-1.125281,0.866667,323.0342205,352.4052275
1,19.75,440.980141,11.22066925,2.52696325,-8.88523675,0.20225,2.81515325,2.090699,0.13437225,0.0001815,0.49650275,0.15264425,102.4,90.575,10.585,2.64363725,17.81433925,0.4615145,10.70083325,10.96208325,11.136667,11.12499975,11.0083335,-24.145395,-0.528169,0,0,-1.050263,0.9666665,325.6463375,351.9992155
1,20.25,443.33664275,11.135526,2.659952,-9.448697,0.18719525,3.38309625,2.3703515,0.13864575,0.000673,0.5001825,0.16828775,102.4125,91.55,10.135,2.502068,17.53357275,0.52582875,10.489167,10.7816665,11.00499975,11.12875025,11.01166675,-22.602242,-0.528169,0,0,-0.9377345,0.8333335,325.810925,351.0311965
1,20.75,449.13091675,11.01622325,2.4884275,-9.944331,-0.444587,1.582276,2.124925,0.123102,0.000331,0.515958,0.150936,102.4225,91.85,9.86,2.2003975,17.376173,0.504072,10.193333,10.535,10.82,11.103333,11.023333,-22.828527,-0.528169,0,0,-0.825206,0.8,328.55917775,350.65886
1,21.25,450.29547575,10.77527275,2.20702175,-9.7413665,-0.439715,3.83313925,2.058222,0.114031,8.5e-05,0.450554,0.148406,102.4425,92.725,9.77,2.0857805,17.256812,0.49084,9.98499975,10.35625,10.71749975,11.0825,11.033333,-21.25889225,-0.528169,0,0,-0.750188,0.866667,328.0212225,350.102865
1,21.75,447.88683,10.8421375,2.433502,-9.523493,-0.392158,2.11371875,2.292803,0.134191,0.000225,0.479535,0.166571,102.45425,93.2,9.6925,2.120202,17.123958,0.472269,9.865,10.2275,10.5833335,11.0383335,11.0516665,-19.9678305,-0.528169,0,0,-0.900225,0.933333,328.62033675,349.26411175
1,22.25,453.975387,10.725705,2.478307,-9.48501425,0.17896,2.17197075,2.3004985,0.14097325,0.0005515,0.5074725,0.16216375,102.48175,93.825,9.72,2.07725075,17.16696675,0.45621,9.7241665,10.00875,10.42249975,10.95583325,11.043333,-16.99888475,-0.528169,0,0,-0.9377345,0.866667,328.620422,349.316462
1,22.75,458.242143,10.71395,2.72988575,-9.034825,-0.44997,2.145821,2.406897,0.134248,-3.1e-05,0.5259745,0.1748315,102.4845,93.7,9.495,2.02318725,16.88791,0.413978,9.763333,9.88,10.353333,10.883333,11.016667,-13.14433925,-0.528169,0,0,-0.78769725,0.8,329.15379325,348.21614475
1,23.25,463.6355775,10.4185415,2.394316,-8.20732575,-1.106586,2.679262,2.191038,0.128959,-0.000264,0.5141685,0.158148,102.5,94.1,9.5125,1.946293,16.9464915,0.4487335,9.568333,9.80625025,10.2516665,10.85624975,11.0608335,-12.6367665,-0.528169,0,0,-0.975244,0.866667,333.13428725,349.1517765
1,23.75,466.2799885,10.1546595,2.37866025,-8.5089185,-0.93272675,1.6621235,2.167454,0.132131,-5.575e-05,0.542557,0.152411,102.498,94.5,9.28,1.782185,16.881561,0.446492,9.54166675,9.76749975,10.143333,10.79083325,11.0891665,-14.906766,-0.528169,0,0,-0.975244,0.8,330.067386,348.64917475
2,0.25,450.13855975,11.6441405,3.7946625,-13.34637725,-0.81374675,3.57903925,3.17126,0.206811,-0.000322,0.625538,0.255572,102.23,92.05,11.12,2.16736275,18.21748,0.519059,11.6466665,12.0075,12.2833335,12.77,12.73,-23.65865925,-0.176056,0,0,-1.425356,0.94999975,325.46513975,353.27365125
2,0.75,459.541481,11.480728,3.86744075,-13.1143245,-1.098578,5.591359,3.35713,0.215006,-0.000246,0.664469,0.245912,102.222,92.6,10.89,2.08188575,18.148526,0.5007305,11.5033335,11.9091665,12.235,12.7133335,12.738333,-21.78553525,-0.176056,0,0,-1.350338,1.133333,329.54577325,352.38724725
2,1.25,452.8901345,11.332938,3.6081895,-13.1590575,-1.021852,2.535623,2.953707,0.185074,-0.000148,0.667143,0.226741,102.229,92.6,10.625,2.02237475,17.887574,0.5364355,11.3966665,11.87,12.2,12.665,12.746667,-21.57379375,0,0,0,-1.48162025,1.0833335,330.615276,351.88642475
2,1.75,447.44707675,11.09713775,3.875838,-12.89733175,-1.344934,2.33329025,3.124963,0.208113,-0.000449,0.616426,0.249624,102.223,93.1,10.375,1.965822,17.606899,0.49992975,11.285,11.74,12.0833335,12.6066665,12.761667,-23.7092435,0,0,0,-1.425356,1.133333,325.95760625,351.25555525
2,2.25,439.58505425,10.9043525,3.351796,-13.1409415,-0.642127,5.16281875,3.229065,0.22183125,-0.00083075,0.6404095,0.2818705,102.22,93.4,10.2325,1.91362,17.55399025,0.4940505,11.091667,11.6175,11.95666675,12.5575,12.77999975,-21.7080845,-0.044014,0,0,-1.33158325,1.2,327.08785675,351.01570675
2,2.75,438.906199,11.000103,3.541057,-13.0484435,-2.1819945,6.615511,3.01871125,0.2034185,-0.00029325,0.67090975,0.244405,102.21,93.475,9.9625,1.870323,17.36508625,0.56294625,11.0858335,11.5175,11.84666675,12.53291675,12.78500025,-21.04477725,-0.08802825,0,0,-1.46286575,0.933333,327.126679,351.57099
2,3.25,442.9526225,11.00790425,3.5496485,-13.3549255,-1.121851,7.655936,2.9835525,0.201426,-0.000827,0.65179225,0.24789975,102.212,93.575,9.8475,1.800414,17.04723975,0.5586435,11.03666675,11.43499975,11.7908335,12.47916675,12.78666675,-20.13443025,-0.13204225,0,0,-1.575394,1.133333,323.6088965,350.59179875
2,3.75,441.415708,10.658029,3.668364,-12.7091485,-0.63639925,3.9262645,2.86353425,0.17893375,-0.001376,0.65792925,0.215178,102.209,94.325,10.36,1.973471,17.04627725,0.5019305,10.9983335,11.32125025,11.6958335,12.42375,12.7775,-19.082133,-0.528169,0,0,-1.2003,1.2,324.266298,350.75592075
2,4.25,444.6127295,10.39458,3.71093375,-12.816799,-1.54402675,7.863927,2.90147825,0.19533275,-0.000575,0.62955025,0.2421,102.19,94.85,9.9825,1.884591,17.01156075,0.49965325,10.945833,11.20000025,11.6383335,12.35500025,12.770833,-17.95687675,-0.528169,0,0,-1.33158325,1.2,323.70606175,350.6166045
2,4.75,447.70551775,10.34837275,3.630031,-12.7915785,-1.78959475,6.490842,2.899704,0.2070945,-0.000382,0.60527175,0.27294925,102.21,95.075,9.78,1.950302,16.7316355,0.52031475,10.88833325,11.11250025,11.54,12.300833,12.76916675,-15.86193775,-0.528169,0,0,-1.4066015,1.266667,325.265443,348.18739375
2,5.25,445.48328825,10.1882515,3.489838,-12.9634565,-0.9120835,7.37519975,2.985552,0.2061855,-0.0003385,0.6079885,0.2539365,102.219,94.875,9.49,1.930101,16.6090445,0.5885615,10.90833325,11.19,11.47999975,12.26250025,12.77249975,-15.85609025,-0.528169,0,0,-1.125281,1.133333,326.117397,347.533441
2,5.75,451.077074,9.726067,3.7867685,-12.340738,-2.05705625,6.1938605,2.90100575,0.190762,-0.0012765,0.5922225,0.23804475,102.24,95.3,9.37,1.93752125,16.53707475,0.510136,10.90666675,11.15250025,11.3983335,12.220833,12.7691665,-16.190251,-0.3521125,0,0,-1.275319,1.066667,328.434123,347.673149
2,6.25,439.788797,9.974267,3.2825445,-11.28208025,-1.559088,5.864419,3.2071075,0.219921,-0.001524,0.6237595,0.2713255,102.25,95.7,9.34,2.027983,16.841938,0.461801,10.89,11.095,11.303333,12.166667,12.763333,-15.393774,-0.352113,0,0,-1.2003,1.266667,331.693867,347.929427
2,6.75,435.984375,9.997135,3.30891625,-10.9864455,-0.881803,5.313989,3.099659,0.217707,-0.00029,0.6216905,0.2802245,102.26,95.675,9.7775,1.924969,16.6963955,0.481543,10.81,11.096667,11.186667,12.12,12.746667,-12.785119,5.457746,7.333333,0.419287,0.975244,1.8,331.23038,348.715662
2,7.25,435.3734295,10.1552545,2.71697175,-11.685878,-1.1300445,10.348841,3.078125,0.2114345,-0.000834,0.6258035,0.256209,102.2875,95.475,9.86,2.104603,16.5400695,0.5163785,10.66,11.045,11.153333,12.09,12.753333,0.094661,47.491197,57.33333325,3.354298,32.55814,8.533333,330.260195,349.205282
2,7.75,439.168812,10.414856,2.037657,-8.558322,1.1720175,23.993219,3.6355765,0.252065,-0.0044675,0.6215655,0.282177,102.33,94.55,10.71,2.452467,16.946486,0.5048385,10.605833,11.01333325,11.27249975,12.0475,12.72500025,33.94487,99.2077465,202.9444445,12.997904,113.128282,30,330.280732,352.053962
2,8.25,434.709676,11.320118,1.69300875,-4.65678725,13.56411225,51.232314,3.661062,0.267609,-0.010543,0.657768,0.31774,102.3575,92.3,11.7225,3.2287245,17.505708,0.44862075,10.641667,10.9808335,11.2116665,11.9933335,12.72,91.05312775,148.19542225,380.2222225,22.012579,209.6774195,51.35000025,333.20196775,359.71682425
2,8.75,427.191249,11.913524,0.346178,1.67714725,33.828336,75.514213,3.981945,0.291609,-0.019354,0.724133,0.336513,102.36475,89.85,12.4925,4.1218535,18.150649,0.4802555,10.8083335,11.0583335,11.23,11.9666665,12.7233335,156.5352755,209.5950705,550.6666665,29.40251575,298.06826675,69.95,335.78127525,366.920972
2,9.25,429.9074835,12.40422375,0.293731,10.04841425,55.109409,91.07601725,4.17748,0.3076,-0.018298,0.775871,0.374526,102.373,86.7,13.335,5.18459925,18.798186,0.49156,11.0383335,11.12,11.295,11.926667,12.7166665,225.08622475,293.617958,727.6666665,36.0587,405.9827455,87.3,337.79102625,374.20193725
2,9.75,433.50402575,12.513226,-0.779593,19.31232025,85.913325,115.15239425,4.401709,0.341687,-0.025265,0.863507,0.389677,102.3875,83.825,14.16,5.8790405,19.236619,0.5731135,11.441667,11.37,11.4433335,11.9416665,12.74,277.355383,371.038732,875,40.880503,473.593398,102.266667,339.851772,382.835557
2,10.25,426.15968775,12.59766975,-0.724545,31.111729,100.832433,136.376233,4.91288625,0.35917125,-0.02488325,0.9385865,0.42733925,102.39,79.135,15.12,7.0911725,19.8615045,0.588942,11.8891665,11.60875,11.56833325,11.9325,12.735833,324.518428,419.806338,983.88888875,45.2830185,540.9227305,115,339.4268595,390.9167085
2,10.75,423.67193575,12.8820595,-1.00385425,45.316114,120.227749,150.850236,4.73651,0.376193,-0.029798,0.90697775,0.42248525,102.3865,75.4875,15.85,7.925931,20.57568525,0.673733,12.28,11.8325,11.77666675,11.945,12.7383335,368.4870255,506.4260565,1108.2777775,49.0566035,599.024756,122.1,332.381504,398.1997765
2,11.25,419.291499,12.934388,-3.14113075,53.795728,133.68416325,146.7741425,4.812984,0.3722185,-0.028688,1.042551,0.424947,102.37875,71.05,16.6,8.44751975,21.01479875,0.68034425,12.8066665,12.22374975,12.0933335,11.9508335,12.7441665,404.3678725,447.7992955,1193.777778,52.620545,656.7891975,131.766667,334.2221645,405.9283775
2,11.75,416.664591,13.1187,-2.35921925,57.568775,137.518555,167.2519195,4.90122625,0.36952875,-0.02904425,1.02125525,0.43044575,102.35225,68.495,17.43,9.381738,21.49371225,0.730227,13.3766665,12.6783335,12.3033335,12.0033335,12.721667,422.60049,446.7429575,1247.83333325,55.0314465,686.4216055,136.8666665,334.1457495,410.840711
2,12.25,415.102553,13.2971755,-3.962559,63.838228,137.3659755,177.510261,4.60626125,0.36081175,-0.034358,1.085648,0.42435625,102.32,66.5425,18.25,10.1366225,21.85177375,0.68944675,13.966667,13.115,12.4666665,12.065,12.7133335,426.8942645,493.61795775,1263.555556,55.136268,691.6729185,135.1333335,324.3089835,415.6704545
2,12.75,412.1088945,13.206443,-4.338102,65.853334,130.2099245,174.6916795,4.807299,0.37746225,-0.031142,1.095629,0.42248625,102.27,64.97,18.835,10.98727175,22.37342625,0.676111,14.4833335,13.4958335,12.7316665,12.125,12.713333,415.814501,444.6742955,1251.44444425,54.716981,677.419355,135.3666665,322.758248,419.0325405
2,13.25,410.8690465,13.2358565,-2.383099,65.03847425,130.4757275,175.37157625,4.95022,0.38037,-0.0318985,1.070946,0.4409755,102.223,62.7475,19.03,11.8829745,22.682073,0.63595925,14.866667,14.02,13.00500025,12.18750025,12.7108335,400.75799,355.1496475,1226.5,53.563941,674.0435105,133,322.7806955,419.8555695
2,13.75,407.0446145,13.364707,-3.14106025,60.605954,115.416997,171.553519,5.20743,0.388356,-0.036028,1.125284,0.441608,102.18,59.76,19.32,12.5265315,23.041031,0.59805475,15.133333,14.293333,13.316667,12.27,12.716667,375.090614,325.440141,1160.00000025,50.2096435,630.157539,125.333333,327.294849,418.7895445
2,14.25,406.893799,13.478242,-1.720443,51.5041765,98.651258,162.662318,5.018803,0.37747925,-0.02945875,1.04356375,0.4350495,102.143,59.015,19.4,13.049459,23.19438175,0.542574,15.36,14.526667,13.48,12.34,12.696667,328.060575,312.940141,1044.722222,46.121593,573.668417,117.166667,323.4898845,417.9918185
2,14.75,406.615808,13.449483,-2.12361175,42.0840615,77.951927,146.289586,5.15610775,0.3903085,-0.0273915,1.019212,0.44890975,102.12275,61.04,19.54,13.3531105,23.259754,0.497941,15.526667,14.676667,13.696667,12.46,12.71,284.988082,295.8626765,905.22222225,41.928721,504.0510125,106.1666665,322.6099315,413.7149975
2,15.25,405.75480775,13.5495475,-0.43788075,34.228547,59.682709,124.69983875,5.0764465,0.356625,-0.019502,0.94172675,0.4309025,102.108,61.175,20.06,13.324636,23.472947,0.408458,15.60166675,14.78625,13.77999975,12.58416675,12.681667,218.077027,264.4366195,760.7777775,36.0587,426.5191295,94.2,322.8777885,409.3208015
2,15.75,406.19830975,13.62992725,0.68786,27.367109,36.545608,102.49586175,4.990812,0.3594025,-0.0225715,0.9266105,0.4108125,102.10475,60.03,20.24,13.359518,23.535698,0.3162095,15.56000025,14.87,13.92416675,12.71083325,12.6775,152.83516575,235.7394365,613.333333,29.716981,339.51612875,77.4333335,324.007409,406.365307
2,16.25,406.1723335,13.7935395,1.071766,19.133051,8.6681235,73.28983375,4.535308,0.3156195,-0.0167645,0.7745895,0.385129,102.076,62.105,19.76,12.895547,23.5432835,0.25330875,15.4433335,14.8125,14.046667,12.805,12.686667,82.7634145,172.7112675,428.222222,22.379455,238.597149,58.4666665,323.86774,396.4102615
2,16.75,406.07235975,13.881653,1.393747,11.783745,-1.517013,50.67146225,3.827669,0.285252,-0.0057125,0.674917,0.3450115,102.085,64.5875,18.96,12.0599825,23.245725,0.284721,15.223333,14.79,14.143333,12.94,12.73,21.349224,131.25,258.444444,14.046122,145.536384,36.933333,321.699779,388.151074
2,17.25,409.6181455,13.746057,1.8494105,3.371449,-1.3878545,22.820993,3.5902635,0.2542,-0.001507,0.617352,0.3257415,102.08,68.3425,17.8425,10.28491875,22.882385,0.36431175,14.986667,14.685,14.09,13.02,12.736667,-20.133149,71.0387325,100.666667,5.24109,61.215304,14.533333,323.279953,377.011156
