DOY2,HR2,RH,TA,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT
3,0.25,85.1475,-9.30325,1.343625,1.404375,255.13,260.525,2.5505,0.02775649525,0.133129315
3,0.75,85.565,-9.21345000000001,1.343625,2.3662,260.715,262.3675,2.5505,0.048187655,0.1298976
3,1.25,86.2975,-9.041675,1.343625,1.82135,262.47,262.315,2.5505,0.044249863,0.164464205
3,1.75,87.07,-9.357625,1.343625,1.2874,263.5725,264.0325,2.5505,0.0509875945,0.145878595
3,2.25,86.73,-10.37075,1.343625,1.3941,266.2375,263.6275,2.5505,0.05423813175,0.1537206775
3,2.75,85.775,-8.429,1.343625,1.5372,266.76,266.775,2.5505,0.06105038525,0.1400911675
3,3.25,85.8275,-8.281175,1.343625,1.6793,265.1,270.91,2.5505,0.0392529365,0.1716709625
3,3.75,85.5,-7.35335,1.343625,0.950725,266.3025,270.8575,2.5505,0.0542389545,0.1503815
3,4.25,85.6275,-7.76220000000001,1.343625,1.2582,268.23,268.195,2.5505,0.04188863775,0.1480414125
3,4.75,86.52,-7.22032500000001,1.343625,1.625,269.285,270.2825,2.5505,0.04980547625,0.1560898075
3,5.25,86.32,-8.327575,1.343625,1.6736,263.51,267.685,2.5505,0.0410645695,0.144082625
3,5.75,86.92,-8.18512500000001,1.343625,1.3842,258.8475,267.0775,2.5505,0.177015225,0.1962740175
3,6.25,86.5375,-8.4479,1.343625,2.17675,253.55,265.58,2.5505,2.3323543,2.287799925
3,6.75,86.565,-8.169125,7.401,6.6825,252.0925,265.295,2.5505,14.57688725,14.07468
3,7.25,86.715,-9.10522500000001,21.3295,20.05925,249.065,262.45,2.189,46.9023305,41.812519
3,7.75,86.81,-8.65137500000001,55.8435,40.381,253.27,264.49,8.61510000000001,106.9967615,91.660595
3,8.25,87.03,-8.30950000000001,105.155,82.6925,255.965,266.7625,13.771,201.60122,158.1007975
3,8.75,86.5825,-8.13417500000001,153.63,119.2975,248.655,266.1925,27.434,322.149865,248.5378975
3,9.25,86.655,-7.01515,202.6175,157.3325,249.0825,269.61,52.78775,440.47328,335.228435
3,9.75,86.3375,-7.719175,249.7325,200.8575,249.9825,268.6525,52.4825,541.226035,441.4421475
3,10.25,86.355,-7.2227,296.7075,234.085,257.955,270.33,80.21,665.3388625,532.72104
3,10.75,86.32,-6.559,335.2875,268.055,262.625,275.8125,80.4875,757.263315,607.11414
