DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,SH,LE,SLE,G,TS,RH,CO2,VPD,NETRAD,H2O
1,0.25,0.917125,23.71445,6.1559,9.052,8.85,7.63809999999999,-3.918,2.938125,70.198,16.09705,-1.0088,22.960775,88.937825,439.404625,17.55925,-21.372175,28.32685
1,0.75,0.9032,23.7005,6.246425,12.428925,11.7076,3.72635,9.83239999999998,3.60034999999999,43.51545,22.696,-0.578700000000006,22.946775,89.759975,386.18945,14.50525,-19.74505,26.5993
1,1.25,0.862625,23.640575,5.99635,10.39525,9.48894999999999,1.92875,-6.594,2.741025,71.1113249999998,23.238,-0.480300000000007,22.932925,89.3879,388.75605,14.155,-20.6259,29.0234
1,1.75,0.92365,23.625825,5.822,9.461,9.469,1.96395,1.565,1.781575,60.184,23.614325,-0.538000000000007,22.9273,91.336925,388.98135,12.322,-24.9787,23.006225
1,2.25,0.850875,23.522675,5.2651,12.6658,9.92405,3.16965,-10.557,3.2588,60.441,5.344975,-0.75875,22.913175,89.940225,394.0113,12.4385,-15.266375,28.11815
1,2.75,0.95155,23.480075,6.37665,9.4756,11.2029,1.81625,1.2032,3.671675,64.565,7.5054,-0.7255,22.872425,91.75465,402.9096,12.881,-14.553125,28.37585
1,3.25,0.80385,23.44205,5.39415,8.31825,8.7259,1.46935,6.97517499999994,2.71835,43.258775,4.58495,-0.622075000000005,22.852075,91.917025,391.37935,12.4585,-16.99895,27.9975
1,3.75,0.814725,23.314025,5.43,9.17765,9.1002,3.21725,-4.827025,2.84755,57.251,6.92159999999999,-1.12832500000001,22.825675,91.909425,389.98715,11.451,-13.231575,28.90815
1,4.25,0.8336,23.25205,5.430375,9.9169,9.920875,1.2572,-6.5178,4.6333,47.245,8.17139999999999,-1.43002500000001,22.795175,92.048175,390.18065,12.071,-11.4126,27.98775
1,4.75,0.826775,23.23015,5.184125,12.3624,11.7727,2.9266,-6.581625,3.977725,67.8862749999999,29.5614499999999,-1.279625,22.779575,92.25095,402.37815,12.258,-9.594625,24.15625
1,5.25,0.8729,23.16105,5.74035,9.42675,8.77734999999999,3.77304999999999,12.4901999999999,3.3781,44.386125,12.31025,-1.3062,22.7535,91.039675,389.8844,13.8725,-11.0043,26.7027
1,5.75,0.915525,23.1579,6.001475,9.78764999999999,8.37975,1.4148,-14.585,3.730875,50.6721,12.56455,-2.274025,22.726525,90.470425,398.83,13.76225,-14.61775,29.032175
1,6.25,0.962225,23.092325,5.7009,8.8038,8.39465,2.919025,-9.99165000000002,4.707175,58.266875,7.35335,-1.36300000000001,22.72005,89.4434,397.449725,11.803,-11.201825,22.639075
1,6.75,0.921175,23.0468,5.9521,8.9889,9.1696,1.518525,-6.22945000000001,3.318975,61.279225,5.909025,-1.2628,22.718975,83.765925,388.591675,11.719,-12.44525,22.279225
1,7.25,0.81385,23.090175,5.693475,9.585,9.325,1.537875,-15.377,4.1855,51.535,6.3479,-0.990950000000001,22.650925,84.045275,395.8623,11.68075,-12.146,22.4637
1,7.75,0.79925,23.1327,5.64285,8.08785,8.767125,1.916725,-7.763,3.91065,62.57895,8.72232499999999,-0.648650000000001,22.6363,88.0626,389.022575,11.79375,-4.23245000000001,21.758425
1,8.25,0.8361,23.4155,5.841225,8.537725,6.4932,2.34265,22.512,12.5513,73.173625,18.98965,-0.0878500000000041,22.606675,82.252825,380.3881,12.54375,22.9432,22.53155
1,8.75,0.868475,23.8369,6.036025,3.47279999999999,5.51499999999998,0.587425,44.5604,12.6058,120.142,19.003275,0.703249999999992,22.557375,80.4402,377.95155,14.0955,82.18535,21.894325
1,9.25,0.9124,24.484775,6.2591,-4.107875,-3.6015,0.56935,51.27055,10.96755,136.0074,10.2908,2.36665,22.513725,78.416125,371.923075,14.82525,147.67125,21.62875
1,9.75,0.92745,25.268025,6.1416,-7.37242500000001,-6.94847500000001,0.738025,103.26295,8.046875,181.850625,9.718375,8.4629,22.499425,74.82115,367.726525,15.412,236.8701,21.588875
1,10.25,0.9714,25.8068,6.4535,-13.225125,-12.322125,0.710199999999999,145.2905,5.84375,194.9057,7.0168,12.5015,22.48055,72.89365,367.222,15.91675,337.87295,21.6302
1,10.75,1.00415,26.3896,6.645175,-7.68055,-7.32395,0.28895,163.8394,4.6267,244.334425,6.31435,14.6518,22.451725,72.05025,366.2766,17.75125,412.7343,21.977
1,11.25,1.014225,26.604175,6.8368,-11.302,-11.1546,0.36485,200.3164,4.1244,275.008125,6.4206,17.2336,22.66845,73.0355,365.334625,18.01125,491.7565,21.889575
1,11.75,0.974725,26.757225,6.723525,-18.7541,-18.78315,0.372475,223.21295,4.5525,301.6839,7.9042,20.1978,22.679725,69.796725,365.229125,18.612,594.6775,22.915
1,12.25,1.0486,26.81495,6.638725,-16.0348,-16.1236,0.39335,251.903,3.826775,301.6366,6.128325,23.19205,22.688725,71.03465,363.97325,18.89425,618.63465,22.640325
1,12.75,1.0867,27.1403,7.130775,-16.074,-15.932,0.2288,242.9276,3.023875,335.4586,7.53269999999999,25.67945,22.74075,71.120375,364.20765,19.38425,626.6726,22.379925
1,13.25,1.0488,27.611275,6.846975,-13.5024,-13.5092,0.2842,268.3102,3.86655,370.4688,4.8948,26.0127,22.80065,72.81805,363.177,21.842,638.64555,22.4021
1,13.75,1.0488,28.035825,6.77045,-14.2798,-14.4284,0.2612,275.021,3.69295,321.1414,4.5715,24.61075,22.93635,68.5358,363.23735,23.0435,604.30655,21.4953
1,14.25,1.035825,27.3993,6.697225,-8.056125,-8.315875,0.312325,266.815625,2.3238,330.11735,15.2799999999999,24.3702,22.989475,74.4049,364.26525,21.028,595.1602,22.69075
1,14.75,1.059425,27.04165,6.968825,-10.056,-8.59790000000001,0.32575,260.2913,1.7157,331.960525,12.228075,22.02775,23.080625,72.800125,363.635525,19.35075,522.030325,22.699
1,15.25,1.102525,27.2296,7.072325,-8.1536,-8.59287500000001,0.759749999999999,214.577275,2.79215,280.2783,5.14704999999999,21.1363,23.123625,71.6299,364.98575,18.51225,467.584675,22.1392
1,15.75,1.049225,26.821,7.16135,-9.26255,-9.3008,0.63965,193.0902,0.7287,240.3403,4.9799,18.90325,23.177875,71.3139,365.321275,17.364,396.78925,22.32585
1,16.25,1.050625,26.190325,7.205275,-7.79905,-7.78125,0.294125,137.40015,1.48595,210.8098,5.06365,16.3406,23.237,71.696425,366.32555,16.614,295.10645,22.272325
1,16.75,1.03265,25.789325,7.114675,-1.68915,-1.6926,0.38555,114.09105,0.244975,206.467675,4.893675,12.4314,23.23045,72.366675,366.999275,16.20625,210.556175,21.8606
1,17.25,1.07655,25.4089,7.3579,0.413275,0.404525,1.023425,70.29395,0.444049999999999,134.123425,4.658475,9.42527499999999,23.3101,75.688675,368.489025,14.1755,130.31885,22.079625
1,17.75,0.985125,24.882975,6.8609,2.6924,2.56525,0.459875,9.656525,-0.1017,108.0698,3.1652,6.64225,23.3376,76.839275,369.951575,13.55625,45.536425,22.040025
1,18.25,0.96325,24.278725,6.779225,6.7086,6.6658,0.5534,-7.77075,0.341275,78.7878,7.46142499999999,4.858425,23.349,76.7692,371.4762,13.44175,-1.72545000000001,22.510425
1,18.75,0.976925,23.869725,6.428925,9.125975,9.0469,1.848075,-3.741,0.139324999999999,64.731625,11.229775,3.768125,23.339775,79.64705,372.693275,13.37725,-14.8162,22.710625
1,19.25,0.915125,23.70615,6.60925,11.644475,11.726,2.4822,-10.462225,0.216975,57.1404,8.20137499999999,3.095475,23.2814,81.674375,373.030975,13.5495,-13.37515,25.212375
1,19.75,1.0061,23.6787,6.5678,9.66482499999999,9.48747499999999,2.4036,24.1547999999999,1.19095,58.768875,3.7266,2.21675,23.203875,81.492125,381.2678,13.79825,-11.96705,23.092825
1,20.25,0.962225,23.661025,6.38485,12.17745,8.741375,3.15355,-8.4579,1.47075,56.026125,7.6469,1.397225,23.15185,81.537125,388.31755,12.887,-13.713575,22.32455
1,20.75,1.009175,23.6621,6.379275,8.86305,7.62285,1.8725,-9.12607500000001,1.148175,54.12745,26.3656749999999,0.8706,23.086875,87.25795,398.8946,12.3575,-8.75417500000001,23.0644
1,21.25,0.990975,23.68905,6.531575,8.2757,7.894925,1.08285,-5.07147499999999,1.125675,47.47985,22.782,0.3036,23.04475,90.6542,388.41395,12.66875,-8.24439999999998,24.961375
1,21.75,1.040575,23.5261,6.8434,8.8321,8.8377,1.066,-0.486900000000009,1.736625,45.96525,4.73415,-0.2308,23.045925,90.73065,391.9889,12.75025,-6.1674,22.61975
1,22.25,0.95905,23.504025,6.2,8.277425,10.70425,1.572225,-7.708325,2.625125,44.2128,16.1552499999999,-0.686900000000001,23.00445,87.88775,382.520875,12.292,-9.08415000000003,22.1856
1,22.75,1.038225,23.564375,6.14695,8.00355,8.0837,1.161575,-15.02575,2.2449,58.49745,2.79865,-1.0356,22.977175,86.460025,384.61725,12.14425,-15.9911,21.6581
1,23.25,0.90745,23.5403,5.75435,7.705,7.437,2.9878,-17.186,2.88465,48.05165,12.47865,-0.881599999999999,22.99315,91.397025,396.98425,13.09175,-15.708,22.90165
1,23.75,0.89705,23.5179,5.844225,9.315,9.077,1.55255,-13.452125,1.02745,55.562,29.13105,-0.749950000000001,22.974025,90.9617,395.2127,11.9535,-25.5252,25.34575
2,0.25,0.95825,21.56405,6.25085,9.3042,9.26075,2.831775,-17.02,1.8409,59.6237,6.17224999999999,-3.09675,22.468575,88.2888,354.803,13.0475,-29.160375,19.259375
2,0.75,0.89315,21.47485,5.885075,9.0486,8.9761,2.482075,-18.6585,1.3863,77.9516,4.543075,-2.671375,22.452875,90.34055,369.08495,12.60275,-33.499875,18.873275
2,1.25,0.934175,21.56585,6.152125,9.1176,9.023,0.9737,-10.371125,1.819,74.6682,4.19769999999999,-2.82115,22.417625,87.7869,357.8914,13.10925,-19.681625,18.7981
2,1.75,0.9976,21.6623,6.09895,9.11075,9.163625,1.42535,-19.9972,1.215675,52.3399,5.2098,-3.038825,22.397625,87.557,358.492175,12.956,-21.73005,19.1592
2,2.25,0.9887,21.504675,6.144575,9.062975,9.0871,3.152675,-18.775025,1.7461,58.670325,8.61937499999999,-2.99225,22.3802,84.1532,418.614675,12.922,-21.218,21.2212
2,2.75,0.9975,21.4933,5.9351,8.9675,8.9665,2.792275,-11.212,2.2218,48.82295,5.1438,-3.112875,22.3415,85.382975,370.623575,12.78325,-21.099375,18.52045
2,3.25,0.971825,21.475975,5.769575,8.867625,8.85475,1.7939,-7.578625,3.0531,49.928875,7.56482499999998,-2.98,22.31115,84.6131,357.47675,12.78525,-31.6656,18.840775
2,3.75,0.945499999999999,21.33825,5.97775,9.4868,9.0743,1.9109,-21.071625,2.78615,49.0937,3.29819999999999,-3.165925,22.282525,84.0587,359.39565,13.07125,-27.36795,18.0269
2,4.25,0.855925,21.503225,5.810075,9.7145,8.927375,1.030625,-12.58275,2.72795,52.6667,8.78977499999999,-3.588175,22.26065,85.344225,364.942725,13.28825,-35.20845,18.6005
2,4.75,0.9084,21.724825,5.809725,10.867,9.48575,1.43875,-13.1186,7.19439999999999,104.6382,9.05902499999999,-4.2552,22.20205,83.976175,363.2075,13.06075,-30.3154,19.50645
2,5.25,0.912,21.356425,5.986425,8.77145,8.8666,1.25315,-5.54075,4.7618,54.0834,6.21239999999999,-4.373425,22.16525,79.5275,358.3738,13.66025,-27.86775,18.381375
2,5.75,0.9006,21.594875,5.99385,8.3788,8.4968,2.2282,-18.4055,5.0125,46.0645,24.980875,-4.3338,22.160925,87.71895,359.65205,13.14425,-19.9992,19.504325
2,6.25,0.85855,21.731225,5.688275,8.6672,8.6427,1.06655,-14.36795,4.43035,57.67075,8.76362499999999,-4.2871,22.124975,85.989625,362.5694,12.68925,-18.841525,19.8078
2,6.75,0.8758,21.696,6.110025,8.81725,8.870275,2.852575,-3.26120000000003,3.2557,55.341625,5.009475,-4.6488,22.0821,86.414,357.222375,13.97575,-16.3442,19.573475
2,7.25,0.887025,21.519225,6.278475,9.2171,8.688,2.791825,-13.969,4.005025,47.86775,11.27005,-4.0392,22.04015,89.196125,371.334325,13.0455,-29.9462,22.797625
