DOY2,HR2,TA_1_3_1,RH,TA_1_6_1,TA_1_5_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_3_2,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_4,G_1_1_5,G_1_1_6,T_BOLE_1_1_1,T_BOLE_1_1_2,T_BOLE_1_1_3,CO2_1_1_1,H2O,CO2_1_2_1,USTAR,LE,H,FC,SC,G_1,SLE,SH,NEE,TA_1_3_2,TA_1_4_1,TA_1_3_3,TA_1_2_1,TA_1_1_1,WS_1_1_1,NETRAD_1_1_1,NETRAD_1_1_2,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_1,SW_IN_1_1_3,SW_OUT_1_1_2,PPFD_IN_1_1_1,PPFD_IN_1_1_2,PPFD_DIF,PPFD_OUT,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,PA,T_SONIC,WS_1_1_2,LW_IN,LW_OUT,CO2,SG,WS,U_SIGMA,V_SIGMA,W_SIGMA,VPD,T_SONIC_SIGMA,NETRAD,PPFD_IN,SW_IN,SW_OUT,G_1_2_1,G_1_2_2,TA
1,6.75,-5.410835,66.30742101225,-7.4665,-9.4513,-0.681619,-0.26666,0.0763755000000001,-0.10285025,-8.5357,-7.7894275,-12.5586,-12.482,-8.395835,-10.29935,-7.768325,-7.659875,-7.609075,375.1025,2.99455,361.5575,0.0135045,-4.6191875,-69.696795,-1.214848,-1.19528875,-11.77375,-3.48,-11.39339,-0.1199288775,-5.3862,-6.404425,-3.61425,-5.8629,-4.7475,0.32466,-73.17275,-94.4665,0,1.265,0,0,0,0,0.3715525,13.335,0,1.0077075,1.365125,1.985025,3.33145,4.43835,97.36,-0.3933,0.36452,201.045,282.3025,389.31975,-9.186068,0.2208365,0.1181474,0.14971815,0.056940655,0,0.07793704,-99.647375,0,0,0,-7.6229535,-4.2793285,-9.134864
1,7.25,-5.472615,66.784,-7.6725,-9.242,-0.70048475,-0.27857125,0.0767325000000001,-0.1014625,-8.629385,-7.781275,-12.6381,-12.4395,-8.389255,-10.271525,-7.356675,-7.64085,-7.644025,374.225,3.0182825,363.4575,0.017170825,-7.06838,-62.4069325,-1.066048,-1.6555,-11.122,-3.743175,-11.4258275,0.088685575,-5.42265,-6.46725,-3.43725,-5.87425,-4.8815,0.376795,-76.47475,-96.45075,0,1.507675,0,0,0,0,0.3736875,13.335,0,0.9931925,1.368675,1.98745,3.33045,4.439125,97.394,-0.620320275,0.311005,199.9575,282.605,388.6555,-9.345822,0.193603225,0.118577475,0.15964645,0.05813612,0,0.0693821475,-101.5345,0,0,0,-7.597425,-4.2792385,-9.20061675
1,7.75,-5.35325,65.27,-7.91325,-8.89375,-0.75143775,-0.2824015,0.0783737500000001,-0.1129525,-8.756,-7.7809,-12.68875,-12.375,-8.369415,-10.51275,-7.739225,-7.299475,-7.330025,374.17,2.938225,362.2875,0.015288,-7.381851,-85.6828375,-1.592469,-1.72747375,-11.0115,-3.4514,-10.71603,-0.09376536,-5.53455,-6.5966,-3.8195,-5.8529,-4.728,0.37919,-74.731,-93.23975,0,1.578525,0,0,0,0,0.469395,14.6165,0,0.982365,1.36355,1.991075,3.326225,4.440625,97.444,-0.384919,0.2920575,199.895,282.489875,388.398925,-9.29149625,0.2101517,0.1210638,0.1635486,0.0600304,0,0.06830088,-101.3975,0,0,0,-7.48778675,-4.25305025,-9.052518
1,8.25,-5.212125,64.769545,-7.934,-8.149,-0.7801065,-0.296435,0.0753357500000001,-0.13348,-8.761,-7.8191,-12.73565,-12.49375,-8.356375,-10.532,-7.593925,-7.2061,-7.15155,374.365,2.956,362.0825,0.014235,-8.893929,-80.636045,-1.29475,-1.798375,-10.93475,-2.704735,-10.13659,-1.3812845,-5.19425,-6.1146,-3.523,-5.82235,-4.6265,0.31268,-70.36725,-86.90975,0.16081825,2.36335,0,0.18992,0,0.00054375,1.312725,13.89125,0,0.984805,1.3663,1.98995,3.3247,4.442475,97.497,-0.556615775,0.2666025,200.37,283.2961,388.085,-9.04628625,0.2380025,0.12746,0.1713085,0.07019825,0,0.07146855,-98.934475,0,0,0,-7.487856,-4.32209825,-9.0617415
1,8.75,-4.8934725,65.38,-7.244,-7.9005,-0.7372665,-0.3059475,0.0746332500000001,-0.1406075,-8.675525,-7.795375,-12.792475,-12.562,-8.3211,-10.5496,-7.558525,-7.361075,-7.319325,373.295,2.974972,360.1975,0.01691153,-7.2696,-72.453365,-1.0584,-1.903048,-10.35875,-3.04045,-7.716911,-1.953375,-5.02965,-5.5413,-2.74475,-5.75035,-4.6675,0.2568,-55.085,-69.86825,1.049005,3.33825,0.259525,1.78505,0.27587,3.17095,3.5994,15.2795,0,0.99185,1.3702,1.99085,3.335125,4.4448,97.547,-0.860035,0.29108,199.12475,284.4327,387.16385,-9.046969,0.176950475,0.1187578,0.1538986,0.06021062,0,0.0682825,-73.9471425,4.842565,2.60575075,0.1811785,-7.2617985,-4.305641,-9.068452
1,9.25,-4.1477,62.77715,-5.994,-6.7035,-0.65879675,-0.2779175,0.0703482500000001,-0.13082,-8.441175,-7.81095,-12.71285,-11.908,-8.3213,-10.193775,-7.047925,-7.3741,-7.351175,371.385,2.943954,359.7925,0.01892472,-6.5322,-68.78475,-2.1789575,-2.249283,-8.817675,-4.266875,-7.021391,-3.13164875,-4.25525,-4.323925,-1.64325,-5.59605,-4.6,0.19541,-25.511,-38.321,2.126675,5.054,0.6584725,3.947175,0.67771,6.983675,7.283425,15.2415,0.3300105,0.9996075,1.369675,1.988875,3.3400025,4.458225,97.587,-0.879577075,0.146915,200.49,287.8756,385.17775,-8.8553465,0.0903226975,0.122412825,0.1465805,0.057096315,0,0.0634386525,-40.63156,12.6597625,6.48643225,0.5736035,-6.9940205,-4.25334725,-9.0280885
1,9.75,-3.251445,61.9822525,-4.08,-5.05725,-0.5679015,-0.22481,0.059947,-0.08630125,-7.908545,-7.8344,-12.698275,-11.382,-8.2703,-9.9539225,-6.2902,-7.116825,-7.10635,368.67,2.964075,359.4925,0.0209322,-6.247975,-77.57475,-5.45487075,-2.1298,-7.002375,-4.38337825,-6.04388,-5.7565995,-3.23655,-2.6593,-1.054925,-5.35585,-4.26885,0.17934,-2.856775,-11.45975,3.5489,7.3994,0.8943425,6.724225,1.111775,13.21575,12.85875,17.44575,0.6412715,1.001895,1.3762,1.99255,3.3438,4.463575,97.60125,-1.08195875,0.1777325,202.3994,291.01,387.375375,-8.68804625,0.09560132,0.122131,0.1735034,0.06334808,0,0.05952346,-6.862791,18.3179475,9.1765655,0.973329,-7.044749,-4.105791,-8.73326725
1,10.25,-2.555935,58.9648,-2.54475,-4.36425,-0.4357405,-0.2109345,0.0536990000000001,-0.04912025,-7.34025,-7.82059,-12.61885,-10.3575,-8.2901525,-9.435725,-5.5509,-6.544,-6.594675,367.555,3.10302825,354.595,0.027458925,-5.04113,-68.85625,-6.119651,-1.68820225,-6.581425,-2.773846,-4.858934,-6.17471,-2.58945,-1.9696,-0.198375,-4.9581,-3.971925,0.17587,-2.0112,-2.115125,4.615625,9.923125,1.4049,9.755,1.531675,18.8045,17.3525,20.265,0.8413865,0.99129,1.3847,2.001025,3.36235,4.469225,97.5775,-0.882109249999999,0.1351825,205.39405,294.465,385.719625,-8.1863625,0.14637305,0.140323,0.161123,0.07221528,0,0.06864844,9.231535,27.940295,13.798375,1.349343,-6.85980125,-4.1482925,-8.7606905
1,10.75,-2.206735,58.747081953,-1.5745,-3.8125,-0.34535375,-0.1751625,0.040568,-0.047874,-6.78428,-7.80935,-12.65335,-10.1775,-8.216675,-9.120175,-4.7136,-5.949125,-5.9999,367.6,3.067111,354.2925,0.025372565,-4.21327525,-58.7198125,-7.648862,-1.969027,-6.4932,-2.831,-4.4535155,-7.549684,-2.3188,-1.7546,-0.105155,-4.80185,-3.85855,0.218045,9.27225,2.2509,5.018375,11.7305,2.232575,12.11775,1.7057,25.0155,22.92475,22.775,1.27275,0.97411,1.3857,2.024225,3.382125,4.48745,97.563,-0.95863065,0.19297,203.0875,296.9286,384.973875,-7.79675375,0.160749325,0.18062625,0.160334125,0.087950725,0,0.0726904125,12.338875,34.1892,16.96538,1.70079475,-6.6276625,-4.1480015,-8.50685775
1,11.25,-1.9126925,57.9,-0.942275,-2.92425,-0.24908875,-0.105193,0.030641,-0.021576,-6.518705,-7.75539,-12.39095,-10.07625,-8.2044925,-8.715675,-3.9395,-5.275225,-5.324875,367.22,3.05244425,354.45,0.044502,-4.596936,-48.19801,-9.28885175,-2.20682875,-6.577875,-2.51275,-5.45604275,-8.864078,-2.10695,-1.29785,-0.072155,-4.58325,-3.793425,0.25442,6.02785,4.6223275,7.717675,12.76675,2.1559,14.65,1.7938,28.68875,26.71925,23.948,1.325175,0.9795525,1.38695,2.06335,3.3777,4.485875,97.609,-0.467005,0.211725,204.15,298.57,382.0448,-8.02821375,0.1368209,0.1763297,0.197223,0.09155362,0,0.07283533,13.253585,35.139875,18.338875,2.1115725,-6.45883075,-4.04317775,-8.14089525
1,11.75,-1.695,57.697,-0.53265,-2.207,-0.18584675,-0.0643142499999999,0.0321410000000001,-0.00986999999999999,-6.19102,-7.69801,-12.2648,-9.4299,-8.16406,-8.2246375,-2.994925,-4.584575,-4.618875,366.08,3.000659,353.3575,0.04397384,-3.152125,-55.2501825,-9.3363285,-2.105484,-7.2669,-4.5577955,-5.2366715,-8.834992,-1.8956,-1.234775,0.0251575,-4.45035,-3.693725,0.24666,9.791775,11.616325,11.2817,14.69725,2.303575,16.15375,2.307125,31.4325,30.16225,30.92625,1.51524,0.999325,1.380075,2.06215,3.369295,4.483675,97.57375,-0.4208975,0.1941125,203.396475,300.24,382.394975,-7.970138,0.1974871,0.2013115,0.2007715,0.120320875,0,0.0631166875,14.01775,34.2076625,17.70575,1.9421175,-6.3825815,-3.94802725,-7.827799
1,12.25,-1.490475,56.21775,-0.1547675,-1.69425,-0.1167515,-0.0755807499999999,0.0268960000000001,0.00223400000000002,-5.69455,-7.64268,-12.14185,-9.3245,-8.1021,-8.0229975,-2.394175,-4.2565,-4.32005,367.11,3.00599625,351.5925,0.0324057275,-4.05313575,-61.9225,-9.3814675,-1.565222,-6.722125,-4.4559505,-5.1990925,-8.99013875,-1.7311,-1.1336,-0.036225,-4.5022,-3.58755,0.227495,7.720825,7.8508,8.20885,15.14975,2.190575,16.73225,1.99075,34.205,31.58275,32.21075,1.461233,1.017925,1.37785,2.043975,3.35135,4.467675,97.5695,-0.1325825,0.20775,204.24,301.535,381.39685,-8.247052,0.14845945,0.191321075,0.224390575,0.116295075,0,0.05242778,15.11045,38.05586,17.38185,2.076535,-6.5164935,-4.12129675,-7.8463335
1,12.75,-1.388025,55.065625,-0.11908,-1.641,-0.12019425,-0.0766122499999999,0.0208102500000001,0.00845825000000001,-5.4835,-7.46526,-12.0184,-9.2191,-8.0292,-7.9115,-2.294625,-3.661975,-3.729825,366.59,3.046332,352.2575,0.043027,-2.8744905,-55.71579,-9.581203,-0.792663,-7.7223,-4.8789,-6.6031085,-9.2731875,-1.62395,-0.7913825,-0.086725,-4.34245,-3.42845,0.27455,8.051925,11.3185,6.922175,14.35625,1.743825,15.23675,1.675975,31.16275,31.0315,28.059,1.44827925,1.025475,1.373925,2.019625,3.3429,4.468375,97.58025,-0.12343,0.2504,207.3786,302.3075,382.7688,-8.0090825,0.179023425,0.200381,0.227720375,0.129134625,0,0.0679343125,11.949225,35.3097,18.260465,2.285115,-6.122924,-3.7109145,-7.72688275
1,13.25,-1.190525,54.17395,-0.014825,-1.6945,-0.113152,-0.0959285,0.0127012500000001,-0.01259625,-5.2935,-7.35458,-11.8967,-9.0918,-8.0031,-7.7570525,-2.199825,-3.400275,-3.424675,366.7,2.9810845,353.3725,0.03994325,-2.6531,-51.9801975,-9.635502,-0.7320365,-8.7091,-4.28450875,-8.02276,-9.48686,-1.4752,-0.71932,-0.048925,-4.27505,-3.266615,0.25938,12.448375,11.4245,8.558575,13.1155,2.05355,16.95575,2.2531,30.1525,34.36875,25.8795,1.454188,1.023275,1.3619,1.996725,3.325575,4.44705,97.624,-0.2595925,0.205035,206.1523,302.7075,382.221725,-8.3222855,0.165921475,0.210882375,0.215222375,0.128599,0,0.0781941,10.2558,31.84702,14.72297,1.91915525,-5.98893375,-4.015225,-7.7452485
1,13.75,-1.220675,55.3825,0.0226375,-1.737,-0.125555,-0.093782,0.00886625000000006,-0.02197975,-4.9623875,-7.2963775,-11.703,-8.987125,-7.97796,-7.675075,-2.1655,-3.221725,-3.230875,366.68,3.0739,354.0725,0.046694,-2.88062,-57.999315,-8.190385,-0.9505556,-8.9152,-5.1745,-8.25600725,-8.403235,-1.48225,-0.6208225,0.1002325,-4.0453,-2.9861,0.3406875,5.3187,7.58615,8.9523,11.01725,2.052075,16.78625,2.0928,23.647,27.2975,23.28525,1.354675,1.022175,1.3342,1.9936,3.310375,4.444825,97.608225,-0.362547199999999,0.19072,207.3636,302.5075,382.67285,-8.28614875,0.174898425,0.225253,0.191908875,0.12381625,0,0.057872725,9.0069,27.5764275,12.5272975,1.800595,-6.14443975,-3.92156325,-7.80778825
1,14.25,-1.285,54.5993125,-0.205825,-1.92325,-0.127179,-0.09459575,0.00613750000000005,-0.060308,-4.77345,-7.23685,-11.574,-8.968375,-7.8960225,-7.64006,-2.232225,-2.95195,-2.948175,366.7625,3.1079,353.1725,0.039256775,-3.3571,-51.0968375,-8.16746775,-1.2762505,-8.704275,-3.996192,-8.856246,-8.308058,-1.50885,-0.821455,-0.02285,-4.16625,-2.9155875,0.25837,3.9393,1.27873,7.08545,10.06165,1.48535,9.90425,1.538625,17.6375,20.675,17.7175,0.9006075,1.0232,1.3363,1.98305,3.3067,4.45035,97.63025,0.113543,0.211845,204.753975,300.895,381.781225,-8.27041375,0.18085635,0.1850181,0.2046105,0.1036118,0,0.05849037,6.41212,23.805445,11.027,1.323745,-6.31252575,-3.8269065,-7.81652475
1,14.75,-1.3161,54.9858484325,-0.385125,-2.33125,-0.12757625,-0.094299,0.00982925000000006,-0.056551,-4.6716,-7.33025,-11.39,-9.19775,-7.84651,-7.802,-2.33155,-2.725425,-2.715225,364.88,3.11665,354.7425,0.037850885,-3.126828,-60.199665,-7.34563,-0.9634605,-7.627575,-3.99064625,-12.20765,-6.819658,-1.53575,-1.10019,-0.0264,-4.23805,-2.975375,0.2678975,0.69213,-26.60825,5.108075,7.534425,1.14555,7.69655,1.184675,15.57675,16.70625,19.772,0.62272,1.02065,1.3373,1.98095,3.311125,4.4509,97.64,0.1711737,0.2005825,204.5085,299.4625,382.277075,-8.39565625,0.149104325,0.197573,0.2122376,0.1025983,0,0.05301085,-4.24661,15.53992,7.74639025,0.979003425,-6.825041,-3.92224975,-7.92965325
1,15.25,-1.647425,57.07925,-0.81725,-2.508,-0.12991,-0.09944975,0.0116822500000001,-0.0610005,-4.6458,-7.14893,-11.32775,-9.10245,-7.80547,-7.7146575,-2.368575,-2.545375,-2.53215,366.35,3.083962,354.3575,0.0321383625,-4.37882175,-70.07217,-5.83580425,-1.05977375,-6.761525,-4.3387,-16.68511,-5.8138,-1.8523,-1.537275,-0.05635,-4.37495,-2.988,0.148,-21.296,-38.083,3.8687,6.083675,0.6856775,5.77385,0.8225775,9.18895,11.1875,17.724,0.4158,1.0118,1.338475,1.981825,3.31562,4.442225,97.6325,0.3113125,0.1260325,205.4992,297.221675,382.0517,-8.33637175,0.1817898,0.15656785,0.1787206,0.077904505,0,0.05314963,-35.0041,12.65445,6.1606895,0.6061466,-6.942626,-4.22630975,-8.4155465
1,15.75,-1.9104,60.0685006125,-1.59025,-3.163,-0.13571675,-0.102391,0.00810050000000005,-0.0768735,-4.639065,-7.12425,-11.47,-9.10575,-7.770225,-7.7901,-2.34105,-2.43685,-2.3901,365.595,3.067072,357.25,0.02872764,-3.866864,-69.1005,-3.279706,-0.8395,-7.9201,-5.94475,-21.024725,-3.16946375,-2.0999,-2.022425,-0.414775,-4.8532,-2.877125,0.1584875,-32.82875,-71.07,2.512275,4.376875,0.494995,3.234175,0.60653,5.2455,6.54535,15.8055,0.1535825,0.9954175,1.332,1.98035,3.312225,4.4167425,97.60675,0.70344,0.1351425,204.72555,295.5928,381.6565,-8.360114,0.129019975,0.1361596,0.16775695,0.06818741,0,0.0419696,-84.618415,8.13583725,3.1460695,0.310753075,-7.09489025,-4.2785045,-8.64624875
