DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,G_1_1_1,G_3_1_1,G_5_1_1
1,5.25,404.853375,1.770775,407.108725,2.19425,1955.42015,406.1844,1.73685,407.5508,2.2652,1953.195125,407.47965,1.3628,407.2338,2.02195,1963.2839,410.587,1.42505,407.422,2.11415,1955.083875,0.725625,-12.41075,0.085925,402.486,1.9116,-0.708,-0.438275,-0.9022,-6.3318,-3.187,0.04565,-69.5715,-13.3498,0.218275,0.68,0.58,0.12,-12.25665,-12.625,-13.197475,-13.9517,-14.8467,82.07835,44.4315,0.223425,-15.153,-15.15975,-13.54,0,-5.19775,0.4,-2.0335,-1.032,192.23,246.68,-81.678,217.52,248.18,-0.22,-0.2,-0.11,-0.19,-0.19,-0.4,-0.38,-0.24525,-7.841,-6.424325,-2.7877,-1.133525,0.303125,4.227,7.66355,7.884025,8.158625,-6.281725,-5.6549,-2.6895,-1.4156,0.5071,4.664,8.347975,8.8089,9.2296,-7.828825,-5.5513,-3.19065,-1.4235,0.42975,4.8178,7.133475,8.346425,8.705075,-7.7537,-6.29375,-3.732825,-1.4334,-0.3652,4.26295,7.8519,8.7494,9.19425,-6.0358,-4.5144,-2.075,-0.6765,0.0726,-26.46065,-17.940475,-19.2166
1,5.75,406.63245,1.6865,407.0045,2.3625,1957.434025,406.513375,1.67325,407.0064,2.284,1957.1709,406.2039,1.4378,407.1207,2.1939,1963.302625,408.8013,1.3211,407.366275,2.059,1957.167525,0.62005,-12.44655,0.07905,401.9751,1.70485,-0.63975,-0.478275,-1.144175,-12.5684,-2.812375,0.03535,-59.220775,-11.334,0.2154,0.66925,0.56375,0.148,-12.188,-12.857375,-12.783,-13.6085,-15.497,82.07905,42.861,0.232925,-15.592,-15.666,-13.61075,0,-4.76125,0.4,-2.09,-0.84475,192.1,245.16,-81.073,216.9125,246.9875,-0.22,-0.208,-0.11,-0.18,-0.19,-0.4,-0.38,-0.24525,-8.0659,-6.5434,-2.9428,-1.1501,0.3042,4.226,7.66255,7.8826,8.157625,-6.3804,-5.6365,-2.7236,-1.4256,0.513,4.6631,8.3485,8.808,9.2286,-7.938725,-5.6781,-3.230625,-1.4636,0.4278,4.81825,7.1314,8.345425,8.7041,-7.9342,-6.5354,-3.78795,-1.1661,-0.36625,4.26295,7.8509,8.7478,9.19475,-6.2334,-4.4924,-2.13515,-0.6836,0.072175,-27.8274,-18.379825,-19.752275
1,6.25,406.20625,1.6374,407.2966,2.1514,1957.706525,407.667,1.5579,407.1726,2.2077,1953.055625,406.742175,1.3126,407.2936,2.0674,1963.6993,408.487,1.1874,407.44735,1.779425,1957.765975,0.7948,-13.32865,0.07225,401.8545,1.64965,-1.74145,-0.45465,-2.405875,-9.7579,-2.984125,0.0467,-70.453375,-16.4622,0.2151,0.74,0.62,0.1255,-13.0898,-13.08105,-13.897,-14.52555,-16.786,82.0817,43.26975,0.1792,-16.266,-16.36075,-14.29725,0,-5.503,0.4,-2.316,-1.2935,191.2,241.62,-83.93,217.1625,244.4525,-0.22,-0.2,-0.11,-0.18,-0.1905,-0.4,-0.38,-0.25,-8.116075,-6.7784,-3.0653,-1.1586,0.3058,4.2256,7.661825,7.8818,8.15715,-6.5628,-5.88095,-2.7628,-1.469,0.5082,4.6622,8.348975,8.8078,9.2286,-8.02145,-5.709,-3.2681,-1.490025,0.42585,4.818025,7.13,8.344875,8.7031,-8.0282,-6.6416,-3.84105,-1.15835,-0.3683,4.26295,7.8509,8.7478,9.1955,-6.3724,-4.6906,-2.195175,-0.6928,0.072225,-26.95455,-18.5248,-18.733975
1,6.75,406.7434,1.6191,407.219625,2.353125,1957.9124,405.1616,1.6236,407.28205,2.16545,1957.088875,407.16465,1.3002,406.48315,2.0705,1964.50845,406.9256,1.24225,407.69135,1.902375,1958.1582,0.841275,-12.82835,0.08165,402.6493,1.615,-1.48525,-0.48025,-1.7572,-6.256,-2.920125,0.04765,-54.101025,-10.44965,0.234575,0.77,0.62125,0.13,-12.8236,-13.2874,-13.311,-14.5798,-16.04675,82.0903,45.9525,0.12795,-15.616,-15.8,-13.9485,0,-5.224,0.405,-1.952,-0.877,191.82,244.06,-84.176,215.035,244.935,-0.22,-0.21,-0.11,-0.18,-0.19,-0.4,-0.38,-0.24525,-8.31915,-7.044,-3.1843,-1.1631,0.3074,4.2258,7.660825,7.8816,8.15615,-6.8182,-6.10015,-2.7658,-1.516,0.499,4.662325,8.3495,8.8068,9.228075,-8.06565,-5.6878,-3.3164,-1.51885,0.422475,4.818025,7.1302,8.3446,8.703075,-8.1496,-6.8102,-3.94815,-1.149575,-0.3704,4.262475,7.85095,8.7468,9.1915,-6.4896,-4.949,-2.246,-0.7036,0.071275,-28.595275,-18.572225,-20.034
1,7.25,406.1122,1.7044,407.44965,2.23915,1958.1007,407.05675,1.710175,407.794,2.1039,1958.869,408.589,1.347425,407.57325,1.9085,1966.32745,407.924,1.2864,407.628575,1.981,1957.7005,0.67355,-12.536425,0.08265,402.855175,1.57925,-0.680125,-0.1928,-0.60775,-3.950025,-5.132,0.046325,-55.7583,-13.33175,0.238275,0.6815,0.583,0.11,-12.7306,-13.005475,-13.5076,-14.3475,-16.560625,82.11055,45.8675,0.1339,-15.44025,-15.452,-13.7385,0,-5.5,0.305,-1.954,-0.7955,191.74,241.74,-82.145,214.9125,244.975,-0.1805,-0.15,-0.06,-0.12,-0.17,-0.37325,-0.36,-0.18525,-8.263575,-7.3154,-3.3082,-1.1669,0.309,4.22605,7.66055,7.8806,8.155625,-7.0596,-6.3322,-2.765,-1.5562,0.4866,4.661325,8.348975,8.8058,9.227075,-8.0033,-5.753925,-3.3798,-1.5512,0.419375,4.8188,7.1298,8.34515,8.702075,-8.3866,-7.001,-4.0636,-1.4462,-0.372975,4.26195,7.85095,8.7456,9.192,-6.6252,-5.1792,-2.3188,-0.7158,0.071325,-28.7701,-18.5475,-19.9944
1,7.75,406.7032,1.89395,407.85325,2.4865,1959.989125,406.513575,1.8012,407.954825,2.40765,1960.272325,407.420125,1.506375,407.49705,2.1718,1966.9019,410.057925,1.42885,408.426,1.869125,1962.602475,0.680125,-11.985125,0.061375,403.13,1.341225,-1.43025,-0.3222,-1.8376,-4.9464,-2.719,0.038375,-73.5368,-12.327075,0.222125,0.67,0.55,0.11,-12.407175,-13.0774,-13.634225,-14.460825,-16.42235,82.112275,45.778,0.0985,-15.318,-15.39725,-13.816,0.6,-1.48625,1.205,0.06825,-0.5055,191.705,242.4525,-79.532,216.84,244.66,2.24675,1.838,1.67825,1.74,0.707,0.249,0.312,0.6295,-8.366,-7.4932,-3.41765,-1.16645,0.31315,4.225625,7.65955,7.880025,8.15515,-7.216725,-6.5251,-2.879625,-1.56225,0.4869,4.6599,8.34845,8.805125,9.22655,-8.061975,-5.7391,-3.453525,-1.58525,0.41675,4.8188,7.12905,8.3446,8.701075,-8.4702,-7.14255,-4.157975,-1.44065,-0.3756,4.26195,7.850425,8.746175,9.1915,-6.7696,-5.333925,-2.371675,-0.734975,0.070425,-28.3856,-18.795175,-20.222275
1,8.25,407.01845,1.524,407.58225,2.3225,1960.669175,407.931425,1.3863,407.637625,2.2458,1963.11835,406.03,1.3366,407.798775,1.79305,1970.293125,406.94865,1.293675,408.022125,1.879125,1965.26175,0.741025,-12.364625,0.08395,403.492625,1.5668,-0.891,-0.32025,-1.12525,-8.26805,-1.8215,0.047,-62.308325,-7.817575,0.207325,0.626,0.526,0.1085,-12.5112,-13.2564,-13.37515,-13.399375,-15.0351,82.117225,46.386,0.097,-13.54225,-14.61425,-12.756,7.06,7.488,8.455,7.07225,1.8525,191.645,247.935,-52.62225,224.04,248.36,18.95975,13.766,14.183,15.04925,5.1505,2.36825,2.258,4.07,-8.41,-7.5749,-3.520925,-1.17035,0.3139,4.2252,7.65855,7.879025,8.15415,-7.308475,-6.704075,-2.99205,-1.5728,0.486975,4.6601,8.34845,8.8049,9.226075,-8.304725,-5.74205,-3.50605,-1.616725,0.414125,4.818575,7.128825,8.342325,8.700075,-8.439475,-7.21825,-4.2559,-1.44075,-0.378225,4.261475,7.84995,8.745175,9.19,-6.94225,-5.45355,-2.464525,-0.761775,0.070475,-27.61925,-18.73685,-18.92385
1,8.75,407.4718,1.49075,407.0778,2.445625,1957.931125,407.7293,1.430625,407.5022,2.521225,1954.353125,406.75905,1.47275,406.52015,2.432825,1972.0318,407.3448,1.4745,406.261875,2.437375,1963.1102,0.5574,-12.4534,0.0634,404.919,1.842,-1.014625,-0.428275,-1.2032,-4.550875,-2.31875,0.0588,-54.41515,-5.55665,0.2308,0.5435,0.4815,0.12,-12.000925,-13.0226,-12.009,-10.923,-13.4202,82.128,42.794,0.17275,-11.662,-12.43,-11.21825,18.21,24.71,19.45,23.664,4.904,190.12,256.14,-24.946,229.8175,258.635,57.278,39.168,31.74825,37.424,11.698,5.7435,6.316,11.50025,-8.145925,-7.3878,-3.5963,-1.1786,0.3124,4.2238,7.65755,7.8776,8.1523,-7.3086,-6.80285,-3.0843,-1.600075,0.4858,4.65875,8.34745,8.8038,9.2251,-8.17945,-5.739925,-3.5242,-1.64815,0.411,4.8184,7.1266,8.3396,8.6991,-8.0706,-7.143,-4.33125,-1.4476,-0.38215,4.26145,7.8499,8.7432,9.18895,-6.9638,-5.507,-2.5422,-0.7906,0.0689,-26.855925,-17.7734,-17.907375
1,9.25,406.96325,1.932225,406.99535,2.343125,1961.4355,406.95835,1.881875,406.323,2.5,1961.37925,405.956125,1.70245,406.18995,2.2713,1972.88425,406.40855,2.09515,407.09,2.7248,1961.6066,0.527475,-12.249425,0.07965,405.4523,1.9141,-1.031325,-0.40535,-1.1299,-2.5784,-2.09555,0.06295,-65.799875,-4.066025,0.2253,0.553,0.51,0.12825,-11.737725,-12.15875,-11.525675,-11.05365,-12.3244,82.155275,42.605,0.21775,-9.356,-9.50775,-8.85825,29.7,37.3255,36.2,43.9205,8.792,191.465,266.325,-5.50675,235.725,270.3525,90.25075,64.234,59.812,62.7905,18.572,9.2765,10.326,19.4675,-7.159,-6.9956,-3.566275,-1.173525,0.31605,4.22325,7.65655,7.877025,8.1513,-7.049,-6.6573,-3.1305,-1.6176,0.4828,4.658375,8.34745,8.8029,9.2251,-7.16755,-5.63235,-3.53595,-1.6698,0.4077,4.8182,7.12545,8.3395,8.697225,-7.3614,-6.8866,-4.32385,-1.4492,-0.38535,4.261,7.849475,8.74245,9.18975,-6.49465,-5.378,-2.575275,-0.8182,0.068375,-24.2405,-16.504075,-17.031225
1,9.75,406.783875,1.646475,406.30575,2.584025,1962.10875,405.9377,1.61825,406.4431,2.63555,1962.892775,406.53775,1.574375,406.815675,2.7559,1973.88465,406.1859,1.82455,406.109125,2.8009,1964.8485,0.5763,-10.669,0.0839,406.268775,1.9407,-1.5514,-0.55305,-1.929,-4.128,-3.545475,0.074,-59.7855,-2.280875,0.2252,0.6005,0.54,0.1475,-11.40975,-11.1831,-11.2899,-9.952125,-11.017425,82.164625,40.4415,0.1854,-8.34,-8.54,-7.356,35.0975,64.80375,59.41,65.4385,12.28,190.8875,269.7875,12.97875,236.84,274.64,124.719,86.194,96.49,86.285,34.066,15.59675,14.094,28.2215,-5.798,-6.408625,-3.446125,-1.168975,0.31725,4.22325,7.65655,7.876025,8.15115,-6.0734,-6.0931,-2.8556,-1.5826,0.5124,4.6588,8.346925,8.802,9.2245,-6.2156,-5.371675,-3.4252,-1.682,0.40625,4.81835,7.125,8.339225,8.69715,-5.7478,-6.1174,-4.1671,-1.442675,-0.38805,4.260475,7.849475,8.7412,9.188,-5.585775,-4.94075,-2.549125,-0.841225,0.0668,-21.0298,-14.7766,-15.3619
